date,universe,target,FH_A_HEALTHY_BREADTH,FH_B_NET_BREADTH,FH_C_CONTINUOUS,CONFLICT,other_wplus_n,other_rminus_n,target_state,target_top_abs20,target_spread20,top_fwd5,spread_fwd5,top_fwd20,spread_fwd20,FH_C_BIN
2017-02-28,K200,MOMENTUM,0.0,0.0,-0.09247153835679116,0,0,0,R+,0.020249061015759,-0.0584656370940861,-0.0069466569432269,0.0147078251850835,-0.0028919022058561117,-0.01818271030302021,MID
2017-02-28,K200,REVISION,0.0,0.0,0.038233187170008516,0,0,0,R+,0.0181350056516629,-0.0456897186226084,-0.0046692888940615,0.0205763215526354,0.03192627540381454,0.04659195573201114,MID
2017-02-28,K200,VALUE,0.0,0.0,-0.2484841695653219,0,0,0,N,0.0488886857700627,-0.0097442610161331,-0.0034806249258227,0.0360866489592481,0.024387524183706155,0.014966090698708356,MID
2017-02-28,K200,FLOW,0.0,0.0,-0.24649408855607477,0,0,0,N,0.0462082681935953,-0.0037260876218134,-0.0118021018892369,0.0016219627338259,0.009064173439231382,0.000501456274818235,LOW
2017-03-08,K200,MOMENTUM,0.3333333333333333,0.3333333333333333,0.06731948090999967,0,1,0,R+,0.0024249602563453,-0.0226249104692519,-0.0076770642966605,-0.0093747107140809,-0.013570044018310856,-0.056726863774847924,MID
2017-03-08,K200,REVISION,0.3333333333333333,0.3333333333333333,0.15039299876932552,0,1,0,N,0.0040797533607819,-0.0139278185744426,-0.0054980250983292,0.0024413491596901,0.032039490705322526,0.020269837242588018,MID
2017-03-08,K200,VALUE,0.0,0.0,-0.1361884281156876,0,0,0,W+,0.0335230304690756,0.0343972342318291,-0.0004478322417357,-0.0084286336132211,0.028654477157042724,-0.022386939886872792,MID
2017-03-08,K200,FLOW,0.3333333333333333,0.3333333333333333,0.01969487074914265,0,1,0,N,0.0184548483842585,0.0015828338779395,-0.005301295409845,-0.0064256019100366,0.022952549070805794,-0.008513791388036762,MID
2017-03-15,K200,MOMENTUM,0.0,-0.3333333333333333,-0.23727547368605226,0,0,1,R-,-0.0185911227279951,-0.0320926868187891,0.0071835568611491,0.0045060893877943,-0.008936411473008055,-0.04134381756273586,LOW
2017-03-15,K200,REVISION,0.0,-0.6666666666666666,-0.27934877360591315,0,0,2,N,-0.0113315182627791,0.0023877778409789,0.0257519120103153,0.0155514413000183,0.03477737347490195,0.02756730165829735,LOW
2017-03-15,K200,VALUE,0.0,-0.6666666666666666,-0.3899586565160602,0,0,2,N,0.0071745397319482,0.0095356129432725,0.0142368252519015,0.0011291655243552,0.019113536245066287,-0.004946412013882018,LOW
2017-03-15,K200,FLOW,0.0,-0.3333333333333333,-0.18525757608891857,0,0,1,R-,-0.0157846299693611,-0.0162752079602819,0.0081871974463355,0.0017736492438786,0.017952119466710492,0.002756960637329442,MID
2017-03-22,K200,MOMENTUM,0.3333333333333333,0.3333333333333333,0.014157275884218223,0,1,0,N,-0.0113119054292459,-0.0031216380391093,0.0046343174724677,-0.0276386641256381,-0.0014355638283682914,-0.04142485953859143,MID
2017-03-22,K200,REVISION,0.0,0.0,-0.02788784247196451,0,0,0,W+,0.0038102206953429,0.01844363800363,0.0163265739257495,0.0073282301881438,0.012107623456129257,0.007955736307314165,MID
2017-03-22,K200,VALUE,0.3333333333333333,0.3333333333333333,-0.03244467563303168,0,1,0,N,0.0085368245935597,0.0103079266456793,0.0139900496773105,-0.0131722244778476,0.0024807605816070666,-0.04624627732908315,MID
2017-03-22,K200,FLOW,0.3333333333333333,0.3333333333333333,0.044252618474542066,0,1,0,N,-0.0058986402172209,0.0033509773763059,0.0182211894011521,0.0035612648703289,0.028086307697835933,0.013162078801911559,MID
2017-03-29,K200,MOMENTUM,0.3333333333333333,0.3333333333333333,0.2993224144255069,0,1,0,N,-0.0028919022058562,-0.0172346509205414,-0.0175813759350304,-0.0251275439344292,-0.004546600960330327,-0.043897418862922644,HIGH
2017-03-29,K200,REVISION,0.0,0.0,0.04033192709069023,0,0,0,W+,0.0319262754038145,0.0462565157952917,-0.0045600885865938,-0.0050914955142546,0.02436673077259388,0.0010862648268217256,MID
2017-03-29,K200,VALUE,0.3333333333333333,0.3333333333333333,0.17462755072142963,0,1,0,N,0.0243875241837066,0.0169598673435888,0.000670246897659,-0.0020436655828318,0.025629659061744636,-0.005459500910097725,HIGH
2017-03-29,K200,FLOW,0.3333333333333333,0.3333333333333333,0.2846839548900371,0,1,0,N,0.0090641734392316,0.000472204002218,0.0017990782621868,-0.0074033815092713,0.021922311398016703,-0.011563533729115116,HIGH
2017-04-05,K200,MOMENTUM,0.3333333333333333,0.3333333333333333,0.05438053072462117,0,1,0,R-,-0.013570044018311,-0.0581878511594213,-0.0030157502089822,0.0067805618350303,0.04687417028500418,0.0036692916128624464,MID
2017-04-05,K200,REVISION,0.0,-0.3333333333333333,-0.24829209592421886,0,0,1,W+,0.0320394907053225,0.0203040608201559,-0.0028597250662875,0.0096112955869009,0.05543140316153061,0.00391105973246475,LOW
2017-04-05,K200,VALUE,0.3333333333333333,0.0,-0.11119321047127854,1,1,1,R+,0.0286544771570433,-0.0231232266467811,-0.0097188444064586,0.0092609091712492,0.036327945641744686,-0.029180279922285668,MID
2017-04-05,K200,FLOW,0.3333333333333333,0.0,-0.10871723391192323,1,1,1,N,0.022952549070806,-0.0087708692311805,-0.0101636136611715,0.0048688876777728,0.04474452093774617,0.001527464353918706,MID
2017-04-12,K200,MOMENTUM,0.3333333333333333,0.3333333333333333,0.17992887161390395,0,1,0,R-,-0.0089364114730082,-0.0415677736760721,0.0148064082075802,0.0044211713955733,0.05565862513114017,-0.00889463977477023,HIGH
2017-04-12,K200,REVISION,0.0,-0.3333333333333333,-0.09730714416532545,0,0,1,W+,0.0347773734749021,0.0276634627738829,0.0032798904696201,-0.0038307961711419,0.06412194114623415,-0.023003567577805972,MID
2017-04-12,K200,VALUE,0.3333333333333333,0.0,0.043361768291866304,1,1,1,N,0.0191135362450669,-0.004532172843028,-0.0023163584553722,-0.0404228676510202,0.06538163523965768,-0.026510285254641497,MID
2017-04-12,K200,FLOW,0.3333333333333333,0.0,0.0335423231298407,1,1,1,N,0.0179521194667107,0.002879337758411,0.0182241713233431,0.012168564067429,0.06101687902638209,-0.005530802837832249,MID
2017-04-19,K200,MOMENTUM,0.3333333333333333,0.3333333333333333,-0.05750270785951295,0,1,0,R-,-0.0014355638283685,-0.0420049565645967,0.0015043695667693,-0.0301467837149674,0.054396477136906984,0.0007602227380549831,MID
2017-04-19,K200,REVISION,0.3333333333333333,0.0,-0.16576583962839245,1,1,1,N,0.0121076234561294,0.0080740563183072,0.0286367830868906,0.0004630353194453,0.08348250396759482,-0.00841952077885888,MID
2017-04-19,K200,VALUE,0.3333333333333333,0.0,0.0023631505894769478,1,1,1,R+,0.0024807605816075,-0.0464238286901033,0.0374047162153807,0.0290289464193427,0.09637210767187465,0.03629844687252559,MID
2017-04-19,K200,FLOW,0.0,-0.3333333333333333,-0.26767292198410575,0,0,1,W+,0.0280863076978357,0.0133745466782415,0.0121163404241043,-0.0209300455581796,0.058842838892802396,-0.014801154132580652,LOW
2017-04-26,K200,MOMENTUM,0.0,0.0,-0.013138770510026834,0,0,0,R-,-0.0045466009603305,-0.044489167726021,0.0331660758130227,0.023372979736723,0.0666604570949978,0.01656153515304082,MID
2017-04-26,K200,REVISION,0.0,-0.3333333333333333,-0.14054252187061256,0,0,1,N,0.0243667307725938,0.0012521121852011,0.0256273567901289,-0.0022841325788152,0.08492673332768685,0.0032576251698148706,MID
2017-04-26,K200,VALUE,0.0,-0.3333333333333333,-0.16269657144735458,0,0,1,N,0.0256296590617446,-0.0040907651228461,0.0111081832217548,-0.0258459156613204,0.08439162615973994,0.014587080205318292,MID
2017-04-26,K200,FLOW,0.0,-0.3333333333333333,-0.0905170985412323,0,0,1,N,0.0219223113980167,-0.0111768503922913,0.0241718831474523,0.0057427142422455,0.07086686996701341,0.006875245889756076,MID
2017-05-08,K200,MOMENTUM,0.0,0.0,0.16666986561753216,0,0,0,N,0.0468741702850039,0.0046124282538566,0.0053500719434678,-0.0058223164307487,0.04090323224160852,0.0014314552161025507,HIGH
2017-05-08,K200,REVISION,0.0,0.0,0.2514192220317744,0,0,0,N,0.0554314031615306,0.0043187003462528,0.0053508373723809,-0.0174561537508946,0.06683365196826796,0.01659513049503447,HIGH
2017-05-08,K200,VALUE,0.0,0.0,0.37789265554212975,0,0,0,R+,0.0363279456417444,-0.028554870156032,0.018043912962263,0.0120366266294126,0.07081732106489036,0.02706197088160356,HIGH
2017-05-08,K200,FLOW,0.0,0.0,0.2610241222011656,0,0,0,N,0.0447445209377461,0.0022001726242923,0.0052535259407758,-0.002212928202816,0.05203263462748309,0.009754518338163543,HIGH
2017-05-16,K200,MOMENTUM,0.0,0.0,0.14260268713394356,0,0,0,N,0.0556586251311401,-0.0086742064059921,0.013593103222273,0.0142057500125138,0.05085308446528369,0.014285400250756863,HIGH
2017-05-16,K200,REVISION,0.0,0.0,0.31871364634220334,0,0,0,R+,0.0641219411462341,-0.0245402078967738,0.0215334971248142,0.0110394508494038,0.06229105903980492,0.011741368023623577,HIGH
2017-05-16,K200,VALUE,0.0,0.0,0.26249086422642803,0,0,0,R+,0.0653816352396579,-0.0266242389409046,0.0267048733423838,0.0214882364399226,0.08358511940160707,0.05263083565673621,HIGH
2017-05-16,K200,FLOW,0.0,0.0,0.2173904875703653,0,0,0,N,0.0610168790263823,-0.0053416143356741,0.0161378141152756,0.0027332208861801,0.04635200905741921,0.009070979551273561,HIGH
2017-05-23,K200,MOMENTUM,0.3333333333333333,0.3333333333333333,0.49019913541046495,0,1,0,N,0.0543964771369072,0.0016487402437044,0.0131531466469613,-0.0148334715758519,0.019014903042835263,0.009689149864574809,HIGH
2017-05-23,K200,REVISION,0.3333333333333333,0.3333333333333333,0.5730294207285747,0,1,0,N,0.0834825039675948,-0.0088369745226135,0.0300079057746726,0.012244784884397,0.025212640501073746,0.012500582662230642,HIGH
2017-05-23,K200,VALUE,0.0,0.0,0.3521817345910869,0,0,0,W+,0.0963721076718748,0.0389637756770724,0.0260685941668078,0.0074698821996618,0.02530572360215322,0.03106806516238736,HIGH
2017-05-23,K200,FLOW,0.3333333333333333,0.3333333333333333,0.6530771219060586,0,1,0,R+,0.0588428388928026,-0.0153051380262072,0.0236097536871167,0.000611506252761,0.0043501372088941,0.002797727573082387,HIGH
2017-05-30,K200,MOMENTUM,0.0,0.0,0.6030043730721614,0,0,0,N,0.0666604570949982,0.0176521925784567,0.0082176578337109,0.0081415210858817,0.002259004462354719,0.030952741380621207,HIGH
2017-05-30,K200,REVISION,0.0,0.0,0.7129480238555345,0,0,0,N,0.084926733327687,0.0036673801771092,0.0085231979185593,0.010979699522669,0.004340064839925217,0.005569589380706175,HIGH
2017-05-30,K200,VALUE,0.0,0.0,0.6538479767972419,0,0,0,N,0.0843916261597403,0.016263258486753,-0.0015487671196613,-0.0138681702897524,0.018030596634000418,0.03940570018501055,HIGH
2017-05-30,K200,FLOW,0.0,0.0,0.697506067340556,0,0,0,N,0.0708668699670136,0.0071668146897763,0.0061589117722865,0.0086187480896613,-0.014928469422555768,0.007792739998035314,HIGH
2017-06-07,K200,MOMENTUM,0.6666666666666666,0.6666666666666666,0.5850301643861209,0,2,0,N,0.0409032322416091,0.0019892837598511,0.0149600763502719,0.0069385222993683,-0.0008953823321945498,0.02581241352738739,HIGH
2017-06-07,K200,REVISION,0.3333333333333333,0.3333333333333333,0.5543603273152441,0,1,0,W+,0.0668336519682681,0.0175183665857869,0.0010700391466721,-0.0221473373936072,-0.00045881953103887874,-0.004219600703800119,HIGH
2017-06-07,K200,VALUE,0.3333333333333333,0.3333333333333333,0.5042595383145559,0,1,0,W+,0.0708173210648908,0.0280642495099989,0.0301824721010879,0.0372314331624176,0.034868226586943774,0.08034882028131873,HIGH
2017-06-07,K200,FLOW,0.6666666666666666,0.6666666666666666,0.5897121257573895,0,2,0,N,0.052032634627483,0.0101501359249775,-0.000174508034499,-0.0028883657990283,-0.017927097552500326,-0.011510237682589186,HIGH
2017-06-14,K200,MOMENTUM,0.3333333333333333,0.3333333333333333,0.6462532284971461,0,1,0,N,0.0508530844652841,0.0151764135886909,-0.017116195333342,0.0096098605626505,-0.01505469980874008,0.04472643541086385,HIGH
2017-06-14,K200,REVISION,0.3333333333333333,0.3333333333333333,0.7208459622275364,0,1,0,N,0.0622910590398053,0.0125547521990261,-0.0141223113613873,0.0117981387666465,0.0034393949265676405,0.04486518857394772,HIGH
2017-06-14,K200,VALUE,0.0,0.0,0.5209922819881108,0,0,0,W+,0.0835851194016072,0.0543651924453891,-0.0285152829807227,0.0005634110795779,-0.001507692739097899,0.055433931008258774,HIGH
2017-06-14,K200,FLOW,0.3333333333333333,0.3333333333333333,0.7420983291149889,0,1,0,N,0.0463520090574192,0.0093844600987751,-0.024651222346132,-0.0035006301401562,-0.019233140405101934,0.0050075144378014524,HIGH
2017-06-21,K200,MOMENTUM,0.3333333333333333,0.3333333333333333,0.18131893488748188,0,1,0,N,0.0190149030428352,0.0103998599935526,-0.0035063657124939,0.0059136847529075,0.020719882897187736,0.040693781497199044,HIGH
2017-06-21,K200,REVISION,0.3333333333333333,0.3333333333333333,0.23942177824307387,0,1,0,N,0.0252126405010741,0.0133049770955677,0.0090377020378601,0.0053155426464866,0.03310130456616811,0.023378146086973528,HIGH
2017-06-21,K200,VALUE,0.0,0.0,0.16073092614407491,0,0,0,W+,0.0253057236021536,0.0312000563314903,0.0187880541983267,0.0156166927332059,0.044349013815825566,0.06672575528030911,MID
2017-06-21,K200,FLOW,0.3333333333333333,0.3333333333333333,0.31978290181573593,0,1,0,N,0.0043501372088941,0.0027412260379877,0.0039614566895281,0.0055956289415702,0.02626598811461811,0.024684502055072333,HIGH
2017-06-28,K200,MOMENTUM,0.3333333333333333,0.3333333333333333,0.07438244773273223,0,1,0,W+,0.0022590044623547,0.0303457317284484,0.0050445175059688,0.0031149299213834,0.02220493779168553,0.017148408254095804,MID
2017-06-28,K200,REVISION,0.6666666666666666,0.6666666666666666,0.229663164472775,0,2,0,N,0.0043400648399256,0.0063925816086551,0.0037043259232284,0.0011378421766254,0.03362643178142566,0.008638851820879978,HIGH
2017-06-28,K200,VALUE,0.3333333333333333,0.3333333333333333,0.05746202354433858,0,1,0,W+,0.0180305966340004,0.0389813165203716,0.0149650316216386,0.0249764444044249,0.038642417827899456,0.04641304388748679,MID
2017-06-28,K200,FLOW,0.6666666666666666,0.6666666666666666,0.2519255548272204,0,2,0,N,-0.0149284694225557,0.0075800126899323,0.0030960921471308,-0.0107000507167997,0.039337414274551286,0.027978271910611863,HIGH
2017-07-05,K200,MOMENTUM,0.3333333333333333,0.3333333333333333,0.07154949001564193,0,1,0,W-,-0.0008953823321947,0.0253900886070946,0.00057605520481,0.0255045456725854,0.022347910924782166,0.04273534448105809,MID
2017-07-05,K200,REVISION,0.3333333333333333,0.3333333333333333,0.25850393208515976,0,1,0,N,-0.0004588195310385,-0.0034313223199643,0.0049742161590162,0.0260537438112884,0.03521732213836204,0.023649776787419974,HIGH
2017-07-05,K200,VALUE,0.0,0.0,-0.13472276309238054,0,0,0,W+,0.0348682265869437,0.0774158547362114,-0.0060287415911542,0.0133109124725822,0.028305689421351143,0.04343338792862417,MID
2017-07-05,K200,FLOW,0.3333333333333333,0.3333333333333333,0.33482068254289604,0,1,0,N,-0.0179270975525003,-0.0113478805896181,-0.0015041597684753,0.0137734585697715,0.03800005780574223,0.04587940717548267,HIGH
2017-07-12,K200,MOMENTUM,0.3333333333333333,0.3333333333333333,0.21160744040502114,0,1,0,W-,-0.0150546998087403,0.0430593931992939,0.0185835109889647,0.0057127569597622,0.0015042126288220548,0.020937929311388492,HIGH
2017-07-12,K200,REVISION,0.0,0.0,0.1886607716554297,0,0,0,W+,0.0034393949265678,0.0438873596574835,0.0150204700202789,-0.0090088991495007,0.008859427891499072,-0.007665258778172368,HIGH
2017-07-12,K200,VALUE,0.3333333333333333,0.3333333333333333,0.1843492320487011,0,1,0,W-,-0.001507692739098,0.052891227876132,0.0161010743682432,0.0112681893504077,0.020487311528029073,0.038124736267374004,HIGH
2017-07-12,K200,FLOW,0.3333333333333333,0.3333333333333333,0.4011558881476373,0,1,0,N,-0.019233140405102,0.0051708090471267,0.020596553872933,0.016009776975873,0.028615108643123666,0.04730892044951429,HIGH
2017-07-19,K200,MOMENTUM,1.0,1.0,0.5906847289183106,0,3,0,W+,0.0207198828971875,0.0405141611641467,-0.0020565578134507,-0.0168447996148752,-0.024517472701098053,0.018457852995006574,HIGH
2017-07-19,K200,REVISION,1.0,1.0,0.6770782809096038,0,3,0,W+,0.0331013045661683,0.0243444063320008,0.0095505976815102,-0.0091636033759309,-0.008294515264132718,0.007443332332571551,HIGH
2017-07-19,K200,VALUE,1.0,1.0,0.5113993392325523,0,3,0,W+,0.0443490138158255,0.0657207203986148,0.0132211299749841,-0.0037227941621873,-0.014811946024749223,0.008115306532876287,HIGH
2017-07-19,K200,FLOW,1.0,1.0,0.6457154302077813,0,3,0,W+,0.0262659881146181,0.0250181105866382,0.0167487927218224,0.0088280390764239,0.0038017185936660702,0.030477674922539055,HIGH
2017-07-26,K200,MOMENTUM,0.6666666666666666,0.6666666666666666,0.5073328731784027,0,2,0,N,0.0222049377916855,0.0180444544016202,0.0051850904559291,0.0283488461640171,-0.018652163000771105,0.04018528606056604,HIGH
2017-07-26,K200,REVISION,0.6666666666666666,0.6666666666666666,0.5921611147752904,0,2,0,N,0.0336264317814256,0.0098022907771768,0.0052491621273244,0.0160371344287009,-0.012081909382901324,0.018270976658174343,HIGH
2017-07-26,K200,VALUE,0.3333333333333333,0.3333333333333333,0.4382895516043159,0,1,0,W+,0.0386424178278992,0.0465785140838087,0.0048639441887213,0.0220578290563999,-0.035774418543987885,-0.01965844458335797,HIGH
2017-07-26,K200,FLOW,0.3333333333333333,0.3333333333333333,0.4416227833924606,0,1,0,W+,0.0393374142745512,0.0285070280019263,0.0018053688177815,0.0065275431862631,-0.010797649521692043,0.023054272408694843,HIGH
2017-08-02,K200,MOMENTUM,1.0,1.0,0.6331094758660277,0,3,0,W+,0.0223479109247821,0.0433366436501819,-0.0198237570254373,0.0040673243692896,-0.01744793248760035,0.004453972829795649,HIGH
2017-08-02,K200,REVISION,1.0,1.0,0.7245165892162065,0,3,0,W+,0.0352173221383622,0.0250307949119121,-0.0206136517638535,-0.0053348328369651,-0.018156847023861555,-0.0023779384930235903,HIGH
2017-08-02,K200,VALUE,1.0,1.0,0.6780953400199733,0,3,0,W+,0.0283056894213511,0.0434393144034256,-0.0135860691380965,0.0081555142257046,-0.03850912328264522,-0.042831093670410825,HIGH
2017-08-02,K200,FLOW,1.0,1.0,0.5574894356314523,0,3,0,W+,0.0380000578057424,0.0456338153286133,-0.0105319364330244,0.0151590892705424,-0.004344959630795064,0.023991774328120608,HIGH
2017-08-09,K200,MOMENTUM,0.6666666666666666,0.6666666666666666,0.3620113218787519,0,2,0,W+,0.001504212628822,0.0214513446497007,-0.0078819389522065,0.003269665839324,-0.007603706322668824,0.025701719687251545,HIGH
2017-08-09,K200,REVISION,1.0,1.0,0.5366889694845851,0,3,0,N,0.0088594278914992,-0.0073130787564397,-0.002238231205243,0.0060792346375933,-0.012013355763928035,0.023259997941906585,HIGH
2017-08-09,K200,VALUE,0.6666666666666666,0.6666666666666666,0.3123115485678254,0,2,0,W+,0.020487311528029,0.0380331676282545,-0.019046460656051,-0.0179648889212457,-0.05385061592748752,-0.06744320898932421,HIGH
2017-08-09,K200,FLOW,0.6666666666666666,0.6666666666666666,0.17573713150881606,0,2,0,W+,0.0286151086431238,0.04674310711243,-0.0040234037395772,-0.000318461693906,-0.005672137964376378,0.02621038486826399,HIGH
2017-08-17,K200,MOMENTUM,0.3333333333333333,0.3333333333333333,0.04268045224604411,0,1,0,N,-0.0245174727010982,0.0186736729949982,0.0039438032263746,0.0041294986799503,0.026945411501603456,0.06745442130047175,MID
2017-08-17,K200,REVISION,0.3333333333333333,0.3333333333333333,0.10850497344662491,0,1,0,N,-0.0082945152641324,0.0076316320977704,0.0056950518010951,0.001485555483126,0.009031147379061855,0.04700498883242288,MID
2017-08-17,K200,VALUE,0.3333333333333333,0.3333333333333333,0.08606515112592045,0,1,0,N,-0.0148119460247493,0.0085166453264672,-0.0083378201232337,-0.0311704035560779,-0.037311223461092946,-0.0582614491173582,MID
2017-08-17,K200,FLOW,0.0,0.0,-0.07111193142991898,0,0,0,W+,0.0038017185936658,0.0300339514224731,0.0019611213811234,0.001560597205954,-0.001459537319735138,0.03114440589612477,MID
2017-08-24,K200,MOMENTUM,0.0,0.0,-0.1388177582727286,0,0,0,W-,-0.0186521630007713,0.0386573919941383,0.0064185721141887,-0.0069758745614099,0.0009263317261223314,0.03563113651994998,MID
2017-08-24,K200,REVISION,0.0,0.0,-0.028904171864053946,0,0,0,W-,-0.0120819093829011,0.0178557248705499,-0.0009323482949987,-0.004566481956535,-0.0026789354066487636,0.05624868408876482,MID
2017-08-24,K200,VALUE,0.0,0.0,0.12076914844339155,0,0,0,N,-0.0357744185439881,-0.0181012866855226,0.0020139822682656,-0.0021008810263667,-0.03387830186167884,-0.0340097272423302,MID
2017-08-24,K200,FLOW,0.0,0.0,-0.09221641711699574,0,0,0,W-,-0.0107976495216921,0.0226999928478498,0.0083402697638733,0.0074499004151425,-0.0048877314250177495,0.031896861586721004,MID
2017-08-31,K200,MOMENTUM,0.0,-0.3333333333333333,-0.30554997607221773,0,0,1,N,-0.0174479324876005,0.0045813303651544,-0.010003334336018,0.0253068922470868,-0.02587388258741019,0.021002450579767684,LOW
2017-08-31,K200,REVISION,0.0,-0.3333333333333333,-0.19118421433864807,0,0,1,N,-0.0181568470238616,-0.0023621283817165,-0.0144855329780283,0.020227114230689,-0.02277725655146501,0.054006990492543316,MID
2017-08-31,K200,VALUE,0.0,0.0,-0.06404985626985346,0,0,0,R-,-0.0385091232826454,-0.0421343487746342,-0.029325232588876,-0.0177676427128862,-0.046806032599361225,-0.02106487027237547,MID
2017-08-31,K200,FLOW,0.0,-0.3333333333333333,-0.38447218125882027,0,0,1,W-,-0.0043449596307951,0.0237024088601462,-0.0118508677119239,0.0173585626567965,-0.03320683762677268,0.009073987586885934,LOW
2017-09-07,K200,MOMENTUM,0.0,-0.3333333333333333,-0.2871532009979832,0,0,1,W-,-0.0076037063226689,0.0258664824601824,0.0266574925280498,0.0441092376089389,0.00984058676067745,-0.01336599611467093,LOW
2017-09-07,K200,REVISION,0.0,-0.3333333333333333,-0.20745016699289842,0,0,1,W-,-0.012013355763928,0.0232050096927743,0.0190144859259609,0.0294255418416823,0.014202766008873713,0.02138282221654375,MID
2017-09-07,K200,VALUE,0.0,0.0,0.17033192021080293,0,0,0,R-,-0.0538506159274877,-0.0679239117726649,-0.0018986657606257,-0.0082959758183854,0.001627374267141768,-0.03886397393893459,HIGH
2017-09-07,K200,FLOW,0.0,-0.3333333333333333,-0.27829954322647477,0,0,1,W-,-0.0056721379643767,0.0258851260147793,0.0001961819842553,0.0044880086009737,0.0004012114361848784,-0.010748168681789072,LOW
2017-09-14,K200,MOMENTUM,0.3333333333333333,0.0,-0.021665805462443937,1,1,1,W+,0.0269454115016032,0.0665735446508725,-0.0214924990480098,-0.0258059237187735,-0.01615970402174227,-0.07973622489545906,MID
2017-09-14,K200,REVISION,0.3333333333333333,0.0,0.13013208048398817,1,1,1,W+,0.0090311473790618,0.0462863110882397,-0.0059763146818527,0.0103273732177654,0.0009634063671359883,-0.02476961868532701,MID
2017-09-14,K200,VALUE,0.6666666666666666,0.6666666666666666,0.5978441340882209,0,2,0,R-,-0.0373112234610931,-0.0589768652817009,-0.0048015801674089,-0.0062210310415597,0.024452904473234893,-0.03527895619144583,HIGH
2017-09-14,K200,FLOW,0.6666666666666666,0.3333333333333333,0.1804736373779228,1,2,1,W-,-0.0014595373197352,0.0306682043459006,-0.001478816546701,0.0022914647416119,0.010324548269661227,-0.03290734811240792,HIGH
2017-09-21,K200,MOMENTUM,0.0,-0.3333333333333333,0.06459564447661777,0,0,1,W+,0.0009263317261221,0.0362328339751837,-0.0205286991952446,-0.02100272017256,0.007631515471471895,-0.0628827222920435,MID
2017-09-21,K200,REVISION,0.3333333333333333,0.0,0.038915824664139086,1,1,1,W-,-0.0026789354066488,0.0542424057822042,-0.0210658672010211,-0.0066791065462523,0.012977046579299767,-0.046885908980008995,MID
2017-09-21,K200,VALUE,0.3333333333333333,0.3333333333333333,0.42303738870211777,0,1,0,R-,-0.033878301861679,-0.0341552411973276,-0.0113940252147651,0.0112715738832262,0.044029389614572256,-0.0333536891184264,HIGH
2017-09-21,K200,FLOW,0.3333333333333333,0.0,0.10013685522007472,1,1,1,W-,-0.0048877314250178,0.0312752009522007,-0.0203552815710942,-0.014832270404687,0.028664909316944653,-0.026459859319606926,MID
