sample,universe,target,horizon,outcome,metric,n_high,n_low,high_mean,low_mean,high_minus_low,nw_t,high_positive_share,low_positive_share
POST_2023_PLUS,K200,MOMENTUM,5,spread,FH_A_HEALTHY_BREADTH,47,127,0.007095151212333417,0.0005398300387698115,0.0065553211735636056,0.9889960214966231,0.5319148936170213,0.5196850393700787
POST_2023_PLUS,K200,MOMENTUM,5,spread,FH_B_NET_BREADTH,92,32,0.004703774567294077,-0.004205934871284735,0.008909709438578812,1.2104674252733862,0.532608695652174,0.40625
POST_2023_PLUS,K200,MOMENTUM,5,spread,FH_C_CONTINUOUS,83,46,0.006956534516520535,-0.003530702128188094,0.010487236644708629,1.506241555036367,0.5783132530120482,0.4782608695652174
POST_2023_PLUS,K200,MOMENTUM,20,top,FH_A_HEALTHY_BREADTH,47,124,0.031820399087479787,0.012779838291238348,0.01904056079624144,0.8710744563151076,0.5106382978723404,0.5725806451612904
POST_2023_PLUS,K200,MOMENTUM,20,top,FH_B_NET_BREADTH,92,30,0.018198239365689678,0.03811674679978802,-0.019918507434098343,-1.1593207883171517,0.5108695652173914,0.7
POST_2023_PLUS,K200,MOMENTUM,20,top,FH_C_CONTINUOUS,83,43,0.01628045616994338,0.030352943962777552,-0.014072487792834171,-0.6903714695327947,0.46987951807228917,0.6976744186046512
POST_2023_PLUS,K200,MOMENTUM,20,spread,FH_A_HEALTHY_BREADTH,47,124,0.02573360802870621,0.00651479405562956,0.01921881397307665,1.1159874053165588,0.6170212765957447,0.47580645161290325
POST_2023_PLUS,K200,MOMENTUM,20,spread,FH_B_NET_BREADTH,92,30,0.019118963676250537,0.0017773034555402282,0.01734166022071031,1.0910542638880825,0.5108695652173914,0.4666666666666667
POST_2023_PLUS,K200,MOMENTUM,20,spread,FH_C_CONTINUOUS,83,43,0.015790098944401455,0.0007588754910447616,0.015031223453356694,0.9058695845813234,0.5060240963855421,0.5581395348837209
POST_2023_PLUS,K200,REVISION,5,top,FH_A_HEALTHY_BREADTH,37,137,0.014733256369217875,0.005574725760161124,0.009158530609056751,1.458921132542834,0.6486486486486487,0.5766423357664233
POST_2023_PLUS,K200,REVISION,5,top,FH_B_NET_BREADTH,81,43,0.00831882446874082,0.008469636034411079,-0.0001508115656702596,-0.022902924315620705,0.5679012345679012,0.5581395348837209
POST_2023_PLUS,K200,REVISION,5,top,FH_C_CONTINUOUS,88,47,0.007543417626192658,0.009984954017076905,-0.002441536390884247,-0.3861749458703919,0.5795454545454546,0.574468085106383
POST_2023_PLUS,K200,REVISION,5,spread,FH_A_HEALTHY_BREADTH,37,137,0.006306599770010141,0.0052152752523439766,0.0010913245176661646,0.2768414263522292,0.6486486486486487,0.6204379562043796
POST_2023_PLUS,K200,REVISION,5,spread,FH_B_NET_BREADTH,81,43,0.008420551752609046,0.004002135283527022,0.004418416469082025,0.8739441882542621,0.6419753086419753,0.627906976744186
POST_2023_PLUS,K200,REVISION,5,spread,FH_C_CONTINUOUS,88,47,0.005702029268155239,0.0034287576404384013,0.002273271627716838,0.49592284772502176,0.6022727272727273,0.6170212765957447
POST_2023_PLUS,K200,REVISION,20,top,FH_A_HEALTHY_BREADTH,37,134,0.0508931266320947,0.024570463729236606,0.026322662902858094,1.2241303225257685,0.6756756756756757,0.6194029850746269
POST_2023_PLUS,K200,REVISION,20,top,FH_B_NET_BREADTH,81,40,0.034868920437238285,0.04554641764668219,-0.010677497209443908,-0.6197360425150525,0.6296296296296297,0.775
POST_2023_PLUS,K200,REVISION,20,top,FH_C_CONTINUOUS,88,45,0.029593053964746888,0.05632332874206175,-0.026730274777314864,-1.565322112614953,0.5909090909090909,0.8222222222222222
POST_2023_PLUS,K200,REVISION,20,spread,FH_A_HEALTHY_BREADTH,37,134,0.031816873687454575,0.01988226031435507,0.011934613373099506,1.0575696611149623,0.6756756756756757,0.7089552238805971
POST_2023_PLUS,K200,REVISION,20,spread,FH_B_NET_BREADTH,81,40,0.031746691274558855,0.02538366913730746,0.006363022137251394,0.4130637438397075,0.7654320987654321,0.825
POST_2023_PLUS,K200,REVISION,20,spread,FH_C_CONTINUOUS,88,45,0.024026164138981333,0.027251371116351376,-0.003225206977370044,-0.2146773967244351,0.6590909090909091,0.8444444444444444
POST_2023_PLUS,K200,VALUE,5,top,FH_A_HEALTHY_BREADTH,55,119,0.012491238451944173,0.0034771253412830693,0.009014113110661104,1.733063965656451,0.6545454545454545,0.4789915966386555
POST_2023_PLUS,K200,VALUE,5,top,FH_B_NET_BREADTH,86,46,0.0064393269337175,0.008384845802737725,-0.0019455188690202258,-0.31685157242797357,0.5465116279069767,0.5217391304347826
POST_2023_PLUS,K200,VALUE,5,top,FH_C_CONTINUOUS,87,54,0.008391907240233245,0.006019775979001336,0.002372131261231909,0.3977595716399188,0.5747126436781609,0.46296296296296297
POST_2023_PLUS,K200,VALUE,5,spread,FH_A_HEALTHY_BREADTH,55,119,0.004622547347747491,0.0018230653436879338,0.002799482004059557,0.4592260557692477,0.5454545454545454,0.5294117647058824
POST_2023_PLUS,K200,VALUE,5,spread,FH_B_NET_BREADTH,86,46,0.0027728705249812076,0.0003009671853427155,0.002471903339638492,0.3926978548714234,0.5348837209302325,0.5434782608695652
POST_2023_PLUS,K200,VALUE,5,spread,FH_C_CONTINUOUS,87,54,0.0030674465591071635,-0.0023302667248753517,0.005397713283982515,0.9245601288787024,0.5747126436781609,0.4444444444444444
POST_2023_PLUS,K200,VALUE,20,top,FH_A_HEALTHY_BREADTH,55,116,0.04423040703538716,0.015247510894016087,0.02898289614137107,1.8077672396364968,0.6545454545454545,0.5517241379310345
POST_2023_PLUS,K200,VALUE,20,top,FH_B_NET_BREADTH,86,43,0.026367627952707796,0.027768315117780898,-0.0014006871650731022,-0.10359455087012856,0.5581395348837209,0.627906976744186
POST_2023_PLUS,K200,VALUE,20,top,FH_C_CONTINUOUS,87,51,0.0258267175368821,0.030600092291808823,-0.004773374754926722,-0.32717554452579506,0.5632183908045977,0.6470588235294118
POST_2023_PLUS,K200,VALUE,20,spread,FH_A_HEALTHY_BREADTH,55,116,0.015047161228249041,0.009299482320244154,0.005747678908004887,0.3765863751478387,0.5818181818181818,0.46551724137931033
POST_2023_PLUS,K200,VALUE,20,spread,FH_B_NET_BREADTH,86,43,0.015143473673297065,0.0015526052162792557,0.01359086845701781,1.0056524075296434,0.5813953488372093,0.3953488372093023
POST_2023_PLUS,K200,VALUE,20,spread,FH_C_CONTINUOUS,87,51,0.012205375352719915,-0.0007679801481005529,0.012973355500820467,0.8157337801534669,0.5747126436781609,0.35294117647058826
POST_2023_PLUS,KOSDAQ,FLOW,5,top,FH_A_HEALTHY_BREADTH,40,134,-0.0018746479740408527,0.004541831332804748,-0.0064164793068456,-0.9895655474106257,0.425,0.5522388059701493
POST_2023_PLUS,KOSDAQ,FLOW,5,top,FH_B_NET_BREADTH,84,48,0.002323060781812876,0.0031765484638831567,-0.0008534876820702805,-0.10370944927036353,0.5357142857142857,0.4791666666666667
POST_2023_PLUS,KOSDAQ,FLOW,5,top,FH_C_CONTINUOUS,69,63,0.004131563003822768,0.004167274634014368,-3.5711630191600195e-05,-0.004638680205195516,0.5507246376811594,0.5079365079365079
POST_2023_PLUS,KOSDAQ,FLOW,5,spread,FH_A_HEALTHY_BREADTH,40,134,0.0022686095081425224,0.0009176521674151509,0.0013509573407273715,0.3815883188821277,0.525,0.5373134328358209
POST_2023_PLUS,KOSDAQ,FLOW,5,spread,FH_B_NET_BREADTH,84,48,-0.0005779267417285758,-0.0004047021186225231,-0.00017322462310605268,-0.04548101315238598,0.5119047619047619,0.4583333333333333
POST_2023_PLUS,KOSDAQ,FLOW,5,spread,FH_C_CONTINUOUS,69,63,0.0013515111256625003,0.0031209352515474574,-0.001769424125884957,-0.45710620743663144,0.5507246376811594,0.5555555555555556
POST_2023_PLUS,KOSDAQ,FLOW,20,top,FH_A_HEALTHY_BREADTH,40,131,-0.006466943456164176,0.01627086179686329,-0.022737805253027467,-1.1050668785001123,0.5,0.5648854961832062
POST_2023_PLUS,KOSDAQ,FLOW,20,top,FH_B_NET_BREADTH,84,45,0.00946055235386714,0.007525772233649376,0.0019347801202177634,0.08386846439426633,0.5238095238095238,0.6222222222222222
POST_2023_PLUS,KOSDAQ,FLOW,20,top,FH_C_CONTINUOUS,69,60,0.003823363770964869,0.018357973862380066,-0.014534610091415198,-0.6578006204604431,0.5072463768115942,0.6
POST_2023_PLUS,KOSDAQ,FLOW,20,spread,FH_A_HEALTHY_BREADTH,40,131,0.009008611496642772,0.003562749274652783,0.005445862221989988,0.6082771894984363,0.55,0.46564885496183206
POST_2023_PLUS,KOSDAQ,FLOW,20,spread,FH_B_NET_BREADTH,84,45,0.003284774333356551,0.0031181903756814376,0.00016658395767511335,0.01719142939742313,0.4642857142857143,0.4666666666666667
POST_2023_PLUS,KOSDAQ,FLOW,20,spread,FH_C_CONTINUOUS,69,60,0.0020481200502089542,0.009748756356889505,-0.007700636306680551,-0.795256511708327,0.4782608695652174,0.5333333333333333
POST_2023_PLUS,KOSDAQ,MOMENTUM,5,top,FH_A_HEALTHY_BREADTH,27,147,0.0031146347586281336,0.0028431679110048316,0.000271466847623302,0.03696553916876494,0.5555555555555556,0.54421768707483
POST_2023_PLUS,KOSDAQ,MOMENTUM,5,top,FH_B_NET_BREADTH,74,30,0.008415942782790137,0.011783312606773183,-0.0033673698239830453,-0.2775228350220802,0.5945945945945946,0.4666666666666667
POST_2023_PLUS,KOSDAQ,MOMENTUM,5,top,FH_C_CONTINUOUS,58,66,0.004387900806019616,0.004265204134733813,0.00012269667128580238,0.012977927148664425,0.5689655172413793,0.5151515151515151
POST_2023_PLUS,KOSDAQ,MOMENTUM,5,spread,FH_A_HEALTHY_BREADTH,27,147,0.011394840618808685,0.0008329253652608485,0.010561915253547837,1.2889920029104949,0.6296296296296297,0.5034013605442177
POST_2023_PLUS,KOSDAQ,MOMENTUM,5,spread,FH_B_NET_BREADTH,74,30,0.010522777853120462,0.008717886606617369,0.0018048912465030934,0.21196359431786602,0.6081081081081081,0.5333333333333333
POST_2023_PLUS,KOSDAQ,MOMENTUM,5,spread,FH_C_CONTINUOUS,58,66,0.010711943686104545,-0.0036265894548236106,0.014338533140928155,1.8922109302670076,0.6379310344827587,0.42424242424242425
POST_2023_PLUS,KOSDAQ,MOMENTUM,20,top,FH_A_HEALTHY_BREADTH,27,144,0.03752259188464858,0.007422190121295645,0.030100401763352932,1.242215757424626,0.6666666666666666,0.5069444444444444
POST_2023_PLUS,KOSDAQ,MOMENTUM,20,top,FH_B_NET_BREADTH,74,28,0.02318347552327781,0.022976951061231425,0.0002065244620463834,0.007055890068872108,0.5675675675675675,0.6071428571428571
POST_2023_PLUS,KOSDAQ,MOMENTUM,20,top,FH_C_CONTINUOUS,58,63,0.005745292684735316,0.009188788023720272,-0.003443495338984956,-0.13923012939209656,0.4827586206896552,0.5714285714285714
POST_2023_PLUS,KOSDAQ,MOMENTUM,20,spread,FH_A_HEALTHY_BREADTH,27,144,0.03889520331221653,0.006967645412091609,0.031927557900124914,1.5878394745796356,0.6296296296296297,0.4722222222222222
POST_2023_PLUS,KOSDAQ,MOMENTUM,20,spread,FH_B_NET_BREADTH,74,28,0.026794172000381374,0.011582267123965996,0.015211904876415378,0.8233086933254568,0.5675675675675675,0.5714285714285714
POST_2023_PLUS,KOSDAQ,MOMENTUM,20,spread,FH_C_CONTINUOUS,58,63,0.01339820102776982,0.0022964112998567583,0.01110178972791306,0.6628398618349718,0.5,0.47619047619047616
POST_2023_PLUS,KOSDAQ,REVISION,5,top,FH_A_HEALTHY_BREADTH,27,147,0.004538058163892764,0.006106008667129985,-0.0015679505032372212,-0.20264320865586458,0.6666666666666666,0.5578231292517006
POST_2023_PLUS,KOSDAQ,REVISION,5,top,FH_B_NET_BREADTH,62,48,0.008624437151663882,-0.0009701370237925148,0.009594574175456396,1.0565860732910244,0.6774193548387096,0.4375
POST_2023_PLUS,KOSDAQ,REVISION,5,top,FH_C_CONTINUOUS,61,49,0.008316630383616902,0.005230833615791683,0.0030857967678252192,0.31389152062317965,0.6721311475409836,0.4897959183673469
POST_2023_PLUS,KOSDAQ,REVISION,5,spread,FH_A_HEALTHY_BREADTH,27,147,0.009251929337606752,0.0038924012260193297,0.005359528111587422,0.9763125474725752,0.6666666666666666,0.564625850340136
POST_2023_PLUS,KOSDAQ,REVISION,5,spread,FH_B_NET_BREADTH,62,48,0.008966276503413294,-8.302229620586164e-05,0.009049298799619156,1.7016462374609924,0.6612903225806451,0.5416666666666666
POST_2023_PLUS,KOSDAQ,REVISION,5,spread,FH_C_CONTINUOUS,61,49,0.008555801134244295,0.0036165432540883427,0.004939257880155952,0.961195640236537,0.6229508196721312,0.5714285714285714
POST_2023_PLUS,KOSDAQ,REVISION,20,top,FH_A_HEALTHY_BREADTH,27,144,0.03604292622709279,0.020646313412684174,0.015396612814408617,0.9065717241201733,0.6666666666666666,0.625
POST_2023_PLUS,KOSDAQ,REVISION,20,top,FH_B_NET_BREADTH,62,46,0.030542617129225427,0.03159168451011162,-0.0010490673808861949,-0.039730619419083714,0.6290322580645161,0.6521739130434783
POST_2023_PLUS,KOSDAQ,REVISION,20,top,FH_C_CONTINUOUS,61,46,0.03216830663999823,0.019050543143748253,0.013117763496249976,0.5334352698060777,0.6557377049180327,0.6304347826086957
POST_2023_PLUS,KOSDAQ,REVISION,20,spread,FH_A_HEALTHY_BREADTH,27,144,0.038245980017955546,0.016299523905149136,0.02194645611280641,2.023589087132719,0.8148148148148148,0.6319444444444444
POST_2023_PLUS,KOSDAQ,REVISION,20,spread,FH_B_NET_BREADTH,62,46,0.030170674956527106,0.022596569650846932,0.007574105305680173,0.6016471101872984,0.7258064516129032,0.6956521739130435
POST_2023_PLUS,KOSDAQ,REVISION,20,spread,FH_C_CONTINUOUS,61,46,0.03342462270083944,0.01752671164859361,0.015897911052245833,1.3901377691215087,0.7704918032786885,0.6521739130434783
POST_2023_PLUS,KOSDAQ,VALUE,5,top,FH_A_HEALTHY_BREADTH,50,124,-0.00030621685696289816,0.0036910551159746157,-0.003997271972937514,-0.7993454520200682,0.46,0.5403225806451613
POST_2023_PLUS,KOSDAQ,VALUE,5,top,FH_B_NET_BREADTH,88,54,0.0030102500102137373,0.0034766883968292777,-0.00046643838661554037,-0.07447598873907765,0.5227272727272727,0.5370370370370371
POST_2023_PLUS,KOSDAQ,VALUE,5,top,FH_C_CONTINUOUS,82,59,0.0014026040219104869,0.005553509070328733,-0.004150905048418247,-0.669010583397717,0.4878048780487805,0.5932203389830508
POST_2023_PLUS,KOSDAQ,VALUE,5,spread,FH_A_HEALTHY_BREADTH,50,124,-0.0027186139757780143,-0.0006456353746027552,-0.0020729786011752594,-0.3733466169788778,0.5,0.5
POST_2023_PLUS,KOSDAQ,VALUE,5,spread,FH_B_NET_BREADTH,88,54,-0.002683107538431254,0.004488774207255173,-0.007171881745686427,-1.1516615467342959,0.5,0.5555555555555556
POST_2023_PLUS,KOSDAQ,VALUE,5,spread,FH_C_CONTINUOUS,82,59,-0.004112231095393452,0.0035941758898344034,-0.007706406985227855,-1.1799568742609399,0.4878048780487805,0.5932203389830508
POST_2023_PLUS,KOSDAQ,VALUE,20,top,FH_A_HEALTHY_BREADTH,50,121,-0.004406523831960583,0.013592483951058255,-0.017999007783018838,-1.1962586528988906,0.42,0.6033057851239669
POST_2023_PLUS,KOSDAQ,VALUE,20,top,FH_B_NET_BREADTH,88,51,0.009872016612898602,0.011712008884182348,-0.0018399922712837458,-0.12713654547885717,0.5340909090909091,0.6078431372549019
POST_2023_PLUS,KOSDAQ,VALUE,20,top,FH_C_CONTINUOUS,82,56,0.0059186365310981695,0.011532214296027538,-0.005613577764929369,-0.3787865393794382,0.5365853658536586,0.5892857142857143
POST_2023_PLUS,KOSDAQ,VALUE,20,spread,FH_A_HEALTHY_BREADTH,50,121,-0.010825793894085039,-0.002057663382694062,-0.008768130511390977,-0.5146928954506725,0.5,0.4214876033057851
POST_2023_PLUS,KOSDAQ,VALUE,20,spread,FH_B_NET_BREADTH,88,51,-0.007392069384164299,0.0012299594999289746,-0.008622028884093273,-0.3778092493247833,0.48863636363636365,0.39215686274509803
POST_2023_PLUS,KOSDAQ,VALUE,20,spread,FH_C_CONTINUOUS,82,56,-0.012407837684616837,-0.0014879773052050075,-0.01091986037941183,-0.5078520871829381,0.47560975609756095,0.375
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,5,top,FH_A_HEALTHY_BREADTH,44,130,0.001988285067273046,0.0038932393981173795,-0.0019049543308443336,-0.31700894326845624,0.5454545454545454,0.5538461538461539
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,5,top,FH_B_NET_BREADTH,76,47,0.0035273254834587045,0.0007744329387320396,0.0027528925447266647,0.3603134754537191,0.5789473684210527,0.48936170212765956
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,5,top,FH_C_CONTINUOUS,67,45,0.006452435067068512,0.002592263305061853,0.0038601717620066586,0.47396751295309136,0.582089552238806,0.5333333333333333
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,5,spread,FH_A_HEALTHY_BREADTH,44,130,0.0023056096993509753,0.0016920008548250776,0.0006136088445258976,0.2221958099122229,0.5454545454545454,0.5461538461538461
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,5,spread,FH_B_NET_BREADTH,76,47,0.0030045311078214245,0.0010650585190636567,0.0019394725887577678,0.587165883705067,0.5921052631578947,0.5531914893617021
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,5,spread,FH_C_CONTINUOUS,67,45,0.0027947638843369284,0.002626252511497944,0.00016851137283898417,0.048065682198205666,0.5970149253731343,0.5555555555555556
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,20,top,FH_A_HEALTHY_BREADTH,44,127,0.009148704308864308,0.0140021833887014,-0.004853479079837093,-0.27085775322155436,0.5227272727272727,0.5748031496062992
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,20,top,FH_B_NET_BREADTH,76,44,0.011253789182185671,0.0030961104142624503,0.008157678767923221,0.3752781606195028,0.5526315789473685,0.5
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,20,top,FH_C_CONTINUOUS,67,42,0.01090314387800491,0.02068896455933383,-0.00978582068132892,-0.39475833974359953,0.5223880597014925,0.6190476190476191
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,20,spread,FH_A_HEALTHY_BREADTH,44,127,0.009563856925518255,0.007161878798827456,0.0024019781266907993,0.3440279480927744,0.6136363636363636,0.5196850393700787
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,20,spread,FH_B_NET_BREADTH,76,44,0.008742232392981724,0.008281775074775366,0.000460457318206358,0.053357338452955747,0.5921052631578947,0.5
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,20,spread,FH_C_CONTINUOUS,67,42,0.006574160567797306,0.012222552709089554,-0.005648392141292248,-0.6071160005003587,0.5970149253731343,0.5
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,5,top,FH_A_HEALTHY_BREADTH,34,140,0.01058412835639934,0.00016335064156616246,0.010420777714833178,1.658137400487061,0.6176470588235294,0.5
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,5,top,FH_B_NET_BREADTH,71,38,0.003829926492112899,0.0015899627667423167,0.0022399637253705824,0.20708312748748078,0.5774647887323944,0.4473684210526316
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,5,top,FH_C_CONTINUOUS,57,59,0.002781686115679368,-0.0014912669713116325,0.004272953086991001,0.4877767230512491,0.543859649122807,0.4576271186440678
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,5,spread,FH_A_HEALTHY_BREADTH,34,140,0.011098670285061077,-0.0006452377491104347,0.011743908034171512,1.943658990423137,0.6764705882352942,0.4928571428571429
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,5,spread,FH_B_NET_BREADTH,71,38,0.006663903059988223,-0.003388546467802867,0.01005244952779109,1.4024097237102813,0.5915492957746479,0.4473684210526316
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,5,spread,FH_C_CONTINUOUS,57,59,0.008791444936909204,-0.0038577746530416798,0.012649219589950883,1.9458757254515733,0.631578947368421,0.4576271186440678
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,20,top,FH_A_HEALTHY_BREADTH,34,137,0.025973506622979807,0.005039191816070963,0.020934314806908844,0.9522456434139791,0.5882352941176471,0.5401459854014599
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,20,top,FH_B_NET_BREADTH,71,35,0.012236192343066273,0.006667449950814132,0.005568742392252141,0.1750048250956509,0.5774647887323944,0.6
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,20,top,FH_C_CONTINUOUS,57,56,0.00828933660628028,-0.0027004976970668964,0.010989834303347178,0.4340530907556769,0.543859649122807,0.5
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,20,spread,FH_A_HEALTHY_BREADTH,34,137,0.024555295240871827,0.004953828737671951,0.019601466503199876,1.255206137222127,0.6764705882352942,0.44525547445255476
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,20,spread,FH_B_NET_BREADTH,71,35,0.012708093655912769,-0.0012951177488011746,0.014003211404713943,0.7699107863809367,0.5352112676056338,0.45714285714285713
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,20,spread,FH_C_CONTINUOUS,57,56,0.0139456176304046,-0.0026934285600214458,0.016639046190426048,1.127449469973086,0.5614035087719298,0.42857142857142855
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,5,top,FH_A_HEALTHY_BREADTH,30,144,0.013333271863423988,0.004396749771529042,0.008936522091894945,1.5620593271798315,0.8666666666666667,0.5694444444444444
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,5,top,FH_B_NET_BREADTH,59,57,0.006321453637476569,0.004288035179749486,0.002033418457727083,0.3059069355616616,0.7457627118644068,0.5789473684210527
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,5,top,FH_C_CONTINUOUS,67,55,0.008932851866297052,0.002709969859802178,0.006222882006494874,0.8302175345732272,0.7313432835820896,0.5272727272727272
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,5,spread,FH_A_HEALTHY_BREADTH,30,144,0.008673928142259531,0.0031667234922881787,0.005507204649971353,1.4855403139122225,0.7,0.5833333333333334
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,5,spread,FH_B_NET_BREADTH,59,57,0.008778295534876307,0.0027091865785767453,0.006069108956299561,1.722078838346903,0.711864406779661,0.47368421052631576
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,5,spread,FH_C_CONTINUOUS,67,55,0.008767706374414852,0.0020125147389585397,0.0067551916354563115,1.8171027722917836,0.7014925373134329,0.5636363636363636
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,20,top,FH_A_HEALTHY_BREADTH,30,141,0.03794100209678254,0.02008005289799564,0.0178609491987869,1.23317691556381,0.7666666666666667,0.6312056737588653
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,20,top,FH_B_NET_BREADTH,59,56,0.03137380733371446,0.0269221153518856,0.004451691981828862,0.21938058748821926,0.7457627118644068,0.7142857142857143
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,20,top,FH_C_CONTINUOUS,67,53,0.034114770684657285,0.029375011828514132,0.004739758856143153,0.21301645486563964,0.746268656716418,0.6981132075471698
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,20,spread,FH_A_HEALTHY_BREADTH,30,141,0.037142496250919685,0.01273372512771356,0.024408771123206125,2.9138596997374018,0.8666666666666667,0.6382978723404256
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,20,spread,FH_B_NET_BREADTH,59,56,0.03223584799124664,0.017401175904185037,0.014834672087061601,1.721440396563398,0.8135593220338984,0.6964285714285714
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,20,spread,FH_C_CONTINUOUS,67,53,0.028438508275411785,0.01635859781866148,0.012079910456750304,1.4046281500708542,0.7611940298507462,0.7358490566037735
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,5,top,FH_A_HEALTHY_BREADTH,48,126,0.003037286689600198,0.0025983338874073594,0.00043895280219283846,0.094486422720737,0.5416666666666666,0.5476190476190477
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,5,top,FH_B_NET_BREADTH,78,51,0.0027455223494187732,0.0010869495319415395,0.0016585728174772338,0.3005124317362615,0.5641025641025641,0.47058823529411764
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,5,top,FH_C_CONTINUOUS,72,58,0.003163698639342737,0.0007555928218620828,0.002408105817480654,0.4519284455217863,0.5694444444444444,0.5
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,5,spread,FH_A_HEALTHY_BREADTH,48,126,-0.001956657231394302,-0.00021790263191227204,-0.00173875459948203,-0.289304120183999,0.5,0.47619047619047616
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,5,spread,FH_B_NET_BREADTH,78,51,-0.0030103899504250586,0.0005645620318196444,-0.003574951982244703,-0.44665435527956054,0.47435897435897434,0.45098039215686275
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,5,spread,FH_C_CONTINUOUS,72,58,-0.0036070692462899226,0.0029952867640751467,-0.006602356010365069,-0.8707917450339957,0.5138888888888888,0.4482758620689655
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,20,top,FH_A_HEALTHY_BREADTH,48,123,0.009731420208719982,0.009982429566428407,-0.00025100935770842533,-0.017303651361597887,0.4375,0.5691056910569106
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,20,top,FH_B_NET_BREADTH,78,48,0.012861041515674135,0.0012665741727812079,0.011594467342892928,0.8831533843083136,0.5256410256410257,0.4583333333333333
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,20,top,FH_C_CONTINUOUS,72,55,0.01044767214052881,-0.0015349395231870379,0.011982611663715849,0.850452698033417,0.4861111111111111,0.43636363636363634
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,20,spread,FH_A_HEALTHY_BREADTH,48,123,-0.011700175394796683,0.0004724171807732582,-0.012172592575569942,-0.7277941750199358,0.4791666666666667,0.42276422764227645
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,20,spread,FH_B_NET_BREADTH,78,48,-0.00965030381583445,0.0031853447843829797,-0.01283564860021743,-0.52395313051179,0.46153846153846156,0.4166666666666667
