signal_date,era,universe,confirmed_factor,unconfirmed_factor,confirmed_raw20,unconfirmed_raw20,confirmed_within20,unconfirmed_within20,confirmed_future_raw5,unconfirmed_future_raw5,pair_diff
2017-03-22,2016-19,KOSPI_ALL,OPFY1_REV,PBR12MF,0.012586876012037302,0.008968686299801602,0.009726774314685303,-0.007236250058346099,0.0061343866426557,-0.0138918379820429,0.0200262246246986
2017-03-22,2016-19,KOSPI_EX_K200,PER12MF,PBR12MF,0.054339894411967904,0.0387838461383397,0.053454393627684796,-0.009994512753996907,-0.0047375017556978,-0.001092519924262,-0.0036449818314358002
2017-03-29,2016-19,KOSDAQ,MOM12_1,PBR12MF,0.06183053304149578,0.029880479366784778,0.033556142363542096,-0.014751796036222198,-0.0516906238752528,-0.0384904623838534,-0.013200161491399402
2017-04-05,2016-19,KOSPI_KOSDAQ_ALL,OP12_REV,OPFY1_REV,0.011131515484228399,0.00028704331883030315,0.0023573645714848996,-0.002900180649270101,0.004211856304206,0.0066526825374348,-0.0024408262332288
2017-04-19,2016-19,KOSPI_ALL,PRIVATE_FLOW,OPFY1_REV,0.022282014995023306,-0.006689916021450696,0.011727749628501209,-0.010839660952249593,-0.0074792420537116,0.0010075604454224,-0.008486802499134
2017-04-19,2016-19,KOSPI_EX_K200,PRIVATE_FLOW,OP12_REV,0.024035901235093086,-0.011820215907274511,0.008227732755327899,-0.026398501016043508,-0.0045485154706154,0.0106934884918939,-0.0152420039625093
2017-04-26,2016-19,KOSPI_ALL,PER12MF,PRIVATE_FLOW,-0.011581465698582077,0.009325658274328503,0.015046973442877698,-0.0006048904377696932,-0.0238750642227533,0.0026321098214389,-0.0265071740441922
2017-04-26,2016-19,KOSPI_EX_K200,PRIVATE_FLOW,OP12_REV,0.011353113933299186,-0.009471798856528409,0.008045651843201999,-0.02282103334793351,0.0017281036009088,-0.0174678274645477,0.0191959310654565
2017-04-26,2016-19,KOSPI_KOSDAQ_ALL,PRIVATE_FLOW,OP12_REV,0.0049475515857177,0.0013760322711230972,0.0096678821959611,-0.0047304411639575,0.0129265616959196,-0.003170155705073,0.0160967174009926
2017-05-08,2016-19,KOSPI_EX_K200,PER12MF,PRIVATE_FLOW,-0.015684859212064105,-0.0018171488793734137,0.005867766361753692,-0.0025335312444594465,0.0013391372940795,0.0189106485635039,-0.017571511269424397
2017-05-08,2016-19,KOSPI_KOSDAQ_ALL,PRIVATE_FLOW,OPFY1_REV,0.020796412696506797,0.002671984752570402,0.022222985270657903,-0.0017218828267303995,0.005369763794369,0.0104507662945754,-0.005081002500206401
2017-05-16,2016-19,KOSPI_ALL,PRIVATE_FLOW,PBR12MF,0.025813301751825304,-0.0098712483275395,0.011125602860500208,-0.004091730583554302,0.0005594493251847,0.0001095222755462,0.00044992704963849994
2017-05-16,2016-19,KOSPI_EX_K200,PRIVATE_FLOW,OP12_REV,0.03230149345817199,3.395490844068649e-05,0.016493732869106353,-0.01605639773846431,-0.0043518418279112,0.0085501127437632,-0.0129019545716744
2017-05-16,2016-19,KOSPI_KOSDAQ_ALL,PRIVATE_FLOW,OPFY1_REV,0.024764845424875098,0.006470068509711003,0.027585247282060504,-0.0031790234891296,0.007566578766229,0.0134452719730563,-0.0058786932068273
2017-05-23,2016-19,KOSPI_ALL,MOM12_1,PBR12MF,0.0185716491051471,0.01889276159558,0.011843696668744599,-0.002192935610536302,-0.0071601684718174,0.0054400995068771,-0.012600267978694499
2017-05-23,2016-19,KOSPI_KOSDAQ_ALL,MOM12_1,PBR12MF,0.03058766298908378,0.03214090371692309,0.016311171845582305,-0.0076757577065722,-0.0089385340036423,0.0084914571752587,-0.017429991178901
2017-07-12,2016-19,KOSPI_KOSDAQ_ALL,MOM12_1,PER12MF,0.06997224249129978,0.0489299122447356,0.021378995436599206,-0.0035393406064023964,0.0248415726853361,-0.0004544071183488,0.0252959798036849
2017-08-17,2016-19,K200,MOM12_1,PER12MF,0.023503662748140586,0.02130232468537109,0.014153256678747495,-0.0012995248330762016,0.0070261787130727,-0.0245460414574106,0.0315722201704833
2017-08-31,2016-19,K200,PRIVATE_FLOW,MOM1M,0.025979862921571603,-0.0031582624928263936,0.011402472664083403,-0.007158279623270016,0.0166884307782115,0.0240498019968222,-0.007361371218610701
2017-10-27,2016-19,KOSDAQ,MOM1M,PBR12MF,0.032123116634970306,0.022068332631617386,0.038130354126906504,-0.004954454025379701,0.0035146629348494,-0.0062309513590085,0.0097456142938579
2017-10-27,2016-19,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,OP12_REV,-0.007335488771303987,-0.0126304830959582,0.007109654424814409,-5.383227566970947e-05,-0.0147382869806562,0.0020495715716979,-0.0167878585523541
2017-10-27,2016-19,KOSPI_KOSDAQ_ALL,OP12_REV,FOREIGN_FLOW,-0.0175050604190284,-0.0161749075157744,0.0043800876902673,-0.008820496845003398,-0.0014532985262843,0.0103515893054255,-0.0118048878317098
2017-11-03,2016-19,K200,FOREIGN_FLOW,PRIVATE_FLOW,0.016524963633270894,-0.010155094066707594,0.010562098826726995,-0.009967532676569697,0.017779995948091,0.0117186284737774,0.006061367474313602
2017-11-03,2016-19,KOSPI_EX_K200,PBR12MF,PRIVATE_FLOW,0.0014050820303718996,-0.020544022488169812,0.023645680306975,-0.006287537666097104,-0.0087670422215761,0.0044476716247435,-0.0132147138463196
2017-11-10,2016-19,K200,FOREIGN_FLOW,PRIVATE_FLOW,0.03829267509297969,0.0037498917879726056,0.029539518597568593,-0.0006486337886862977,-0.0030237266483444,-0.0159776179484911,0.012953891300146701
2017-11-10,2016-19,KOSPI_ALL,FOREIGN_FLOW,MOM1M,0.0211888526017093,0.006106119936137908,0.007972526530998902,-0.021295217025552413,0.0095412200631607,0.0075278673691956,0.0020133526939651
2017-11-10,2016-19,KOSPI_EX_K200,OP12_REV,MOM1M,0.009316238867158398,0.02301665917250563,0.01812944363721879,-0.023353381862484698,0.0336489131479846,0.0059326061406225,0.0277163070073621
2017-11-10,2016-19,KOSPI_KOSDAQ_ALL,FOREIGN_FLOW,MOM1M,0.008406499588250498,0.016962858698063087,0.005012963517719802,-0.0041030545037255865,-0.0076259114672556,0.042656547270838,-0.0502824587380936
2017-11-17,2016-19,KOSDAQ,MOM1M,PBR12MF,0.10611366481964721,-0.02438564428427861,0.0887489454170598,-0.001365736813704898,0.0052047441344059,-0.012349959682225,0.0175547038166309
2017-11-17,2016-19,KOSPI_ALL,FOREIGN_FLOW,MOM1M,0.036358864877673,0.022945140674097808,0.021960905958624002,-0.014601248354716314,-0.0047151658037591,0.0203641541503636,-0.0250793199541227
2017-11-24,2016-19,KOSPI_EX_K200,OP12_REV,MOM1M,0.06777737395329629,0.04388937285247044,0.03787599655873359,-0.0088870832809675,0.025289972050087,-0.0207717045504989,0.046061676600585896
2017-12-22,2016-19,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,PER12MF,0.017342397352443924,-0.016778781952999384,0.014002109138465084,-0.014837115797657492,0.0783685951330658,-0.0229110584473447,0.1012796535804105
2017-12-22,2016-19,KOSPI_KOSDAQ_ALL,PER12MF,PBR12MF,0.0166793803851896,0.01421038217835156,0.008732874613030404,-0.004939694757431497,-0.01747690669921,-0.0469726330786482,0.0294957263794382
2018-01-03,2016-19,KOSPI_KOSDAQ_ALL,MOM12_1,PER12MF,0.06976648253492967,-0.002522563226466301,0.0451259278233257,-0.007299147106757396,0.001056543331181,0.0047810937070988,-0.0037245503759177996
2018-01-17,2016-19,KOSDAQ,MOM12_1,MOM1M,0.053004908944603066,0.04090870450369379,0.02829170078444218,-0.018465356937920195,-0.0578590281410485,0.0222574486271686,-0.0801164767682171
2018-01-17,2016-19,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOM1M,0.08376968465981982,0.017416377300496208,0.05034413085706458,-0.0017379989866233118,-0.0460490266642861,0.0084969195563098,-0.0545459462205959
2018-01-24,2016-19,KOSDAQ,PRIVATE_FLOW,MOM1M,0.015441437276855992,0.09062571697937949,0.004408915260984084,-0.010750024471904594,0.0153475874728116,-0.0212306755407249,0.0365782630135365
2018-01-24,2016-19,KOSPI_ALL,PRIVATE_FLOW,MOM12_1,0.019475248453811204,0.010099584007619199,0.02079554918992481,-0.004585006909862001,-0.0017609098319436,0.0100048994076895,-0.0117658092396331
2018-02-14,2016-19,KOSPI_EX_K200,PER12MF,PRIVATE_FLOW,0.0438746174444762,0.021719081323197685,0.04111668726612899,-0.0058975685189706075,-0.013960757286482,-0.0060245848832873,-0.007936172403194702
2018-03-19,2016-19,K200,MOM12_1,OP12_REV,0.026914699667390685,-0.009516409800134105,0.030856019161421493,-0.014212248477863997,0.0109125681876731,0.0092795930038615,0.0016329751838115997
2018-03-26,2016-19,K200,MOM12_1,OP12_REV,0.03445136345923528,0.0005214700899826962,0.02575722594792569,-0.004688460961110797,-0.00510846252472,-0.01366969463662,0.008561232111899998
2018-04-16,2016-19,KOSPI_EX_K200,OP12_REV,MOM1M,0.0875345925320356,0.07841476410996744,0.07857641710208087,-0.0014627025644758998,0.0115562212214139,-0.0399368770828146,0.0514930983042285
2018-04-30,2016-19,KOSDAQ,OP12_REV,PBR12MF,0.0715977995352048,0.06668810199315502,0.07459334932695559,-0.003717770888375096,0.0357843287000468,0.0522237553944438,-0.016439426694397
2018-06-08,2016-19,KOSDAQ,OP12_REV,PER12MF,0.0389333546404308,0.052320001473088594,0.00602700187613589,-0.020695740205788,-0.0063383585034112,-0.0396952201726364,0.033356861669225205
2018-06-25,2016-19,K200,FOREIGN_FLOW,OP12_REV,0.059971134669541994,0.005769586918867996,0.035178766856275565,-0.0097007631270042,0.0246799626272068,0.0188800638860626,0.005799898741144199
2018-07-16,2016-19,KOSDAQ,OP12_REV,MOM12_1,0.0058234057565934895,0.01279416353535097,0.017515810613752188,-0.011343211503050416,0.0092692325192761,-0.0657335411771361,0.0750027736964122
2018-07-16,2016-19,KOSPI_ALL,FOREIGN_FLOW,OP12_REV,0.05652596725563071,0.0277089669786484,0.0313320030986725,-0.0026254844257091996,0.001496143976794,-0.0121702017240228,0.0136663457008168
2018-07-30,2016-19,K200,PER12MF,PBR12MF,0.0752926356595236,0.043125336533949184,0.0232149266076259,-0.004303422076733496,-0.0055795214256892,-0.0012422351072501,-0.0043372863184391
2018-07-30,2016-19,KOSPI_ALL,PER12MF,PBR12MF,0.07504885137026743,0.0325839519086036,0.033854596118637996,-0.008290056925263203,-0.0026852274294353,0.0123565141072274,-0.0150417415366627
2018-10-23,2016-19,KOSDAQ,PER12MF,PBR12MF,0.036894078745154185,0.062044022944502605,0.03536907285680959,-0.004171719871389297,0.0593567626450317,0.0462856893135421,0.013071073331489602
2018-11-13,2016-19,KOSDAQ,PER12MF,PBR12MF,0.05667713857682929,0.024291586476609714,0.03817961811839499,-0.0035224810323526952,-0.0632033405662208,0.0044330977173213,-0.0676364382835421
2018-11-13,2016-19,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,PBR12MF,0.03911050131205913,0.03288550834492061,0.011172129948267804,-0.0033283060912900134,-0.0310750664117441,0.0023275049734714,-0.0334025713852155
2018-11-20,2016-19,KOSDAQ,MOM12_1,FOREIGN_FLOW,0.008151927204831367,0.010851791866732104,0.0027332543542208793,-0.012966345116600393,-0.0148964837336023,0.0105283737722086,-0.025424857505810902
2018-11-20,2016-19,KOSDAQ_PLUS_KOSPI_EX_K200,PBR12MF,FOREIGN_FLOW,0.024984261661509008,0.012264701283179585,0.014894317092188787,-0.008152043892305292,-0.007541601044058,0.0114258629965087,-0.0189674640405667
2018-11-27,2016-19,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,FOREIGN_FLOW,0.04532700245971703,0.009379592735810785,0.03308915927082619,-0.00735001032772949,-0.0085681049797565,0.0036905042562999,-0.0122586092360564
2018-11-27,2016-19,KOSPI_ALL,FOREIGN_FLOW,PRIVATE_FLOW,0.009285995792292608,0.0043024772339653,0.007190692931803409,-0.0029074088416648964,-0.0082033030165605,-0.0104648773948716,0.0022615743783111
2018-11-27,2016-19,KOSPI_EX_K200,OPFY1_REV,PRIVATE_FLOW,0.01770755649381621,0.009488069272037075,0.035690614601203895,-0.015023509127613504,-0.0070526966551434,-0.0059444720393584,-0.001108224615785
2018-12-04,2016-19,K200,PER12MF,FOREIGN_FLOW,-0.010303395425080603,0.006141850539636794,0.018787621069891403,-0.003327717198053814,-0.0024297033119531,-0.0122031478177254,0.0097734445057723
2018-12-04,2016-19,KOSDAQ_PLUS_KOSPI_EX_K200,PBR12MF,FOREIGN_FLOW,0.0572124306369296,0.012277669619084485,0.05390050310251458,-0.0029261622574583914,0.0094750805205445,0.0201837816370777,-0.0107087011165332
2018-12-04,2016-19,KOSPI_ALL,PBR12MF,FOREIGN_FLOW,-0.001461406294838095,0.0007247344312152088,0.016986752167827593,-0.004313180446595991,-0.0058220218467441,0.0004693898491281,-0.0062914116958722
2018-12-04,2016-19,KOSPI_EX_K200,PBR12MF,FOREIGN_FLOW,0.0155138056310269,-0.008523372337909008,0.027376406637976892,-0.005957065479831098,-0.0100851121552883,0.0178052908734753,-0.0278904030287636
2018-12-11,2016-19,KOSPI_EX_K200,FOREIGN_FLOW,PRIVATE_FLOW,0.02017137664785399,0.024235787812734978,0.0174515216015646,-0.004379114768701203,-0.0025238668779534,-0.003911673046487,0.0013878061685336
2019-01-11,2016-19,KOSPI_KOSDAQ_ALL,PER12MF,OP12_REV,0.00890024995321701,-0.0019528702712811041,0.008262381916082808,-0.003019250040312286,0.0302089909249398,-0.0037894592273379,0.0339984501522777
2019-01-18,2016-19,K200,PER12MF,PBR12MF,0.003735808266356798,-0.0010479810683078142,0.005763021887105006,-0.007803991729023499,0.0181870499301895,-0.0030214631868158,0.0212085131170053
2019-01-25,2016-19,K200,PER12MF,FOREIGN_FLOW,0.0465145431626747,0.014262533973543198,0.01976819085060581,-0.004681045076994713,-0.0082682477881115,-0.0006112097553265,-0.007657038032785001
2019-02-13,2016-19,KOSDAQ,PER12MF,PBR12MF,0.12464551693494938,0.01928152319736252,0.04026054861659219,-0.013650625269423629,-0.0165126910723099,-0.0097119201907236,-0.0068007708815863
2019-02-13,2016-19,KOSPI_KOSDAQ_ALL,PER12MF,PBR12MF,0.04963981785618411,0.016864221663592187,0.01637433003338621,-0.00016849688694398762,-0.0159042884392488,-0.0198615908193083,0.003957302380059501
2019-02-20,2016-19,KOSDAQ,PER12MF,FOREIGN_FLOW,0.06877000376824388,0.004221274484090403,0.01889662467366949,-0.006153262321323693,-0.0281990352408891,0.0021704465339318,-0.030369481774820902
2019-02-20,2016-19,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,PRIVATE_FLOW,0.03183087931359762,-4.81828209113952e-05,0.012585989522921507,-0.0005182286398006056,-0.0018347881683522,0.0021245483131538,-0.003959336481506
2019-02-27,2016-19,KOSDAQ,FOREIGN_FLOW,PER12MF,0.010285144866230004,0.004492295457620886,0.012453935418692308,-0.006032583978141512,0.0399056379380859,-0.0163624191615205,0.0562680570996064
2019-02-27,2016-19,KOSDAQ_PLUS_KOSPI_EX_K200,PRIVATE_FLOW,PER12MF,0.004059003943747407,-0.004049078345111379,0.006883914312663694,-0.007162428165250993,-0.0102922431741347,0.0010540898564653,-0.011346333030599998
2019-02-27,2016-19,KOSPI_EX_K200,PRIVATE_FLOW,FOREIGN_FLOW,0.06598098053412747,-0.0033110553578993077,0.06857908491095731,-0.024430203317010096,0.0123672516827139,0.042104305188329,-0.029737053505615098
2019-03-07,2016-19,KOSDAQ,FOREIGN_FLOW,OP12_REV,0.03453877809301921,0.03708465027624741,0.019278560426010706,-0.010577207165903806,-0.007758271375031,0.0115165137848611,-0.019274785159892102
2019-04-04,2016-19,K200,PER12MF,PBR12MF,0.0578997783141924,0.00859312704852418,0.020598173216719806,-0.0046569344453735945,-0.0084075537115175,0.0034187233642232,-0.0118262770757407
2019-04-18,2016-19,KOSDAQ,MOM1M,MOM12_1,0.1282078645334259,0.045017943080127264,0.0907653342502757,-0.002003589424559117,-0.0068476762108214,-0.0115475334547277,0.0046998572439063005
2019-04-25,2016-19,K200,PBR12MF,PER12MF,0.018008315990077982,0.0066788148267795,0.006671569404279006,-0.0029159866380380536,-0.0072159269991033,-0.0080535134608026,0.000837586461699299
2019-04-25,2016-19,KOSDAQ,MOM1M,PER12MF,0.08591134703253489,0.04302231751362109,0.04994768974018451,-0.004279199174860314,0.016906990533414,-0.0093593698097165,0.0262663603431305
2019-05-03,2016-19,KOSDAQ,MOM1M,MOM12_1,0.0882302644437674,0.02061666157699637,0.05913719392217941,-0.0066939557258320175,0.0546565872181414,0.0381272938572529,0.0165292933608885
2019-06-11,2016-19,K200,MOM12_1,PBR12MF,0.021186731819634083,0.010912130912247677,0.021292525954890392,-0.002660142669357195,-0.0024185638830822,-0.005330464648022,0.0029119007649397997
2019-06-25,2016-19,K200,FOREIGN_FLOW,PBR12MF,0.018691687143300197,0.006966701595480478,0.0074132053382722895,-0.0034920228128908952,0.0009227477395902,0.0023433106678373,-0.0014205629282471
2019-07-16,2016-19,K200,MOM1M,PER12MF,0.016932736677122504,0.023906542791457396,0.013683282368530978,-0.0007953993293582937,-0.0029006342059463,0.0123417071214091,-0.0152423413273554
2019-07-16,2016-19,KOSPI_ALL,PER12MF,PBR12MF,0.03348209494092264,0.00819556278291679,0.015781663193826997,-0.01670292288397071,0.0055007419762345,-0.0004259311157944,0.0059266730920289005
2019-07-16,2016-19,KOSPI_KOSDAQ_ALL,PER12MF,PBR12MF,0.0596124926694263,0.017234589398173787,0.024655536124235208,-6.8674436856895615e-06,0.0089601409757433,0.0073237251198369,0.0016364158559064009
2019-07-23,2016-19,KOSPI_EX_K200,OPFY1_REV,PBR12MF,0.024962817466005108,0.014191116196649808,0.0343486203473701,-0.000883866098395907,0.028723278041298,0.0161932397566883,0.0125300382846097
2019-08-06,2016-19,KOSDAQ,PRIVATE_FLOW,MOM12_1,0.07096145385970759,0.022128955168805774,0.0551046043765208,-0.007320464457136414,0.0001010967058869,-0.0021464754674946,0.0022475721733815
2019-08-21,2016-19,K200,FOREIGN_FLOW,OP12_REV,0.0295863187934138,0.0408315106967148,0.012687908964828892,-0.0020099573740462963,-0.0030405187523983,-0.0009011662151772,-0.0021393525372211003
2019-08-28,2016-19,KOSDAQ_PLUS_KOSPI_EX_K200,PRIVATE_FLOW,FOREIGN_FLOW,0.0577593540341736,0.0010049567956212785,0.04142024408136799,-0.0038334799126190852,0.0036556735497971,0.0046980991497843,-0.0010424255999872001
2019-09-11,2016-19,KOSPI_ALL,PBR12MF,PER12MF,0.052668941193910086,0.008210881132442543,0.014665970393524286,-0.015364724492352804,-0.0025062915007716,-0.0076128385294925,0.0051065470287209
2019-09-20,2016-19,KOSPI_EX_K200,PBR12MF,PER12MF,0.0600789450541115,0.03335691415236551,0.025504437908293195,-0.003871171273908815,-0.0236619425686364,0.0018312595025402,-0.0254932020711766
2019-10-07,2016-19,K200,OP12_REV,OPFY1_REV,0.0307707133529026,0.004746908894767885,0.012889365128733305,-0.000778929136589699,-0.0110392008693143,-0.010263927569422,-0.0007752732998923002
2019-10-15,2016-19,K200,OP12_REV,OPFY1_REV,0.0196111326123571,0.004508704404460185,0.001287829572668004,-0.0010347959979906994,0.0084787088291425,0.0117429339842261,-0.0032642251550836013
2020-01-03,2020-22,KOSPI_EX_K200,OP12_REV,PRIVATE_FLOW,0.0414357910912833,0.011027305524906172,0.01374003931738597,-0.0011884667014361965,0.0446963561713435,0.0167989979684488,0.0278973582028947
2020-01-28,2020-22,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOM1M,0.08290143112993403,0.026197412298267247,0.02680018080109997,-0.0160757361190096,0.0080864767560853,-0.0135444616388311,0.0216309383949164
2020-02-11,2020-22,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,FOREIGN_FLOW,0.03282354454224164,-0.0030491454185679247,0.02622575948099977,-0.006571451506170079,0.0476322471341059,-0.0141145749939093,0.0617468221280152
2020-02-18,2020-22,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOM1M,0.07070152928489135,-0.004412439440821453,0.05344962960307347,-0.0109109005637913,0.024090180933186,0.0284892295921157,-0.004399048658929702
2020-02-18,2020-22,KOSPI_KOSDAQ_ALL,MOM12_1,OPFY1_REV,0.059512464791554864,0.004056524316037693,0.032936907253045614,-0.004753488076048404,0.0331605937787208,0.0148110123917867,0.0183495813869341
2020-03-17,2020-22,K200,MOM1M,FOREIGN_FLOW,0.1316132725183231,0.015163952175952795,0.07103613117891767,-0.010162901977034667,0.0435531265724274,-0.0233016814374925,0.0668548080099199
2020-03-17,2020-22,KOSDAQ,OP12_REV,OPFY1_REV,0.04016570025788122,0.026499921601654597,0.0297399906213048,-0.007252333587818986,0.0256692790875453,0.0151271821433345,0.0105420969442108
2020-03-31,2020-22,KOSPI_ALL,MOM1M,FOREIGN_FLOW,0.07015388540857571,0.027934750799920006,0.023085726194040285,-0.02544417929362249,-0.0643418051719472,0.0163955607697365,-0.0807373659416837
2020-03-31,2020-22,KOSPI_KOSDAQ_ALL,MOM1M,FOREIGN_FLOW,0.06540577320571173,0.02705931083238529,0.007523050013001201,-0.020702479573116897,-0.0796149667230332,-0.0064123431268809,-0.0732026235961523
2020-04-07,2020-22,K200,PER12MF,FOREIGN_FLOW,0.0723201618294729,0.0355932009063032,0.1053187319539719,-0.009431140289700202,0.028067232584748,0.004474630566011,0.023592602018737002
2020-04-14,2020-22,KOSDAQ,OP12_REV,PER12MF,0.011459319108337921,0.00612304333055008,0.0912471266969122,-0.0016482126770833948,-0.0279296860743031,-0.0161941263581197,-0.0117355597161834
2020-04-22,2020-22,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,PBR12MF,0.03362205722619217,0.05796163820857449,0.09386575126787358,-0.022824541573206212,0.000726347769671,0.0386970534186318,-0.037970705648960795
2020-04-29,2020-22,KOSDAQ,PRIVATE_FLOW,MOM12_1,0.04853275664396771,0.035274026938219266,0.03241020347889041,-0.009535020531328917,-0.0095913901326985,0.0122601095089509,-0.0218514996416494
2020-05-11,2020-22,KOSDAQ,PRIVATE_FLOW,OPFY1_REV,0.02625744985371511,-0.001340024697597109,0.04746679515332032,-0.039835523290440183,0.0243188419555633,0.0556314864841494,-0.031312644528586106
2020-05-18,2020-22,KOSDAQ,MOM12_1,OPFY1_REV,0.07874602458810527,0.06243985489932329,0.08901702543743498,-0.019207834188325786,-0.0478452898315653,-0.0539798133009766,0.006134523469411297
2020-06-01,2020-22,KOSDAQ,MOM12_1,OP12_REV,0.034884672297582575,0.045084290543220315,0.029922738893411974,-0.021227515427129605,-0.0444987343697585,0.0029719838901728,-0.0474707182599313
2020-06-08,2020-22,KOSDAQ,OP12_REV,OPFY1_REV,0.05620583666428312,0.009828819700527795,0.0068241851273831925,-0.004440285514151585,0.0216486351268537,0.0394419904695891,-0.0177933553427354
