date,variant,universe,strategy,factor,phase,gross_ret,turnover,rebalanced,missing_weight,net30_ret,net60_ret
2016-01-04,KOSPI_ALL_PRIVATE_FLOW_BASE,KOSPI_ALL,PRIMARY8,PRIVATE_FLOW,0,0.0,1.0,1,0.0,-0.003,-0.006
2016-01-05,KOSPI_ALL_PRIVATE_FLOW_BASE,KOSPI_ALL,PRIMARY8,PRIVATE_FLOW,0,0.00996,0.0,0,0.0,0.0099599999999999,0.0099599999999999
2016-01-05,KOSPI_ALL_PRIVATE_FLOW_BASE,KOSPI_ALL,PRIMARY8,PRIVATE_FLOW,1,0.0,1.0,1,0.0,-0.003,-0.006
2016-01-06,KOSPI_ALL_PRIVATE_FLOW_BASE,KOSPI_ALL,PRIMARY8,PRIVATE_FLOW,0,0.0088583909263733,0.0,0,0.0,0.0088583909263733,0.0088583909263733
2016-01-06,KOSPI_ALL_PRIVATE_FLOW_BASE,KOSPI_ALL,PRIMARY8,PRIVATE_FLOW,1,0.008775,0.0,0,0.0,0.0087749999999999,0.0087749999999999
2016-01-06,KOSPI_ALL_PRIVATE_FLOW_BASE,KOSPI_ALL,PRIMARY8,PRIVATE_FLOW,2,0.0,1.0,1,0.0,-0.003,-0.006
2016-01-07,KOSPI_ALL_PRIVATE_FLOW_BASE,KOSPI_ALL,PRIMARY8,PRIVATE_FLOW,0,-0.0117315583052981,0.0,0,0.0,-0.0117315583052981,-0.0117315583052981
2016-01-07,KOSPI_ALL_PRIVATE_FLOW_BASE,KOSPI_ALL,PRIMARY8,PRIVATE_FLOW,1,-0.0116548675373596,0.0,0,0.0,-0.0116548675373596,-0.0116548675373596
2016-01-07,KOSPI_ALL_PRIVATE_FLOW_BASE,KOSPI_ALL,PRIMARY8,PRIVATE_FLOW,2,-0.011005,0.0,0,0.0,-0.011005,-0.011005
2016-01-07,KOSPI_ALL_PRIVATE_FLOW_BASE,KOSPI_ALL,PRIMARY8,PRIVATE_FLOW,3,0.0,1.0,1,0.0,-0.003,-0.006
2016-01-08,KOSPI_ALL_PRIVATE_FLOW_BASE,KOSPI_ALL,PRIMARY8,PRIVATE_FLOW,0,0.0048199340696565,0.0,0,0.0,0.0048199340696566,0.0048199340696566
2016-01-08,KOSPI_ALL_PRIVATE_FLOW_BASE,KOSPI_ALL,PRIMARY8,PRIVATE_FLOW,1,0.0049283683068843,0.0,0,0.0,0.0049283683068843,0.0049283683068843
2016-01-08,KOSPI_ALL_PRIVATE_FLOW_BASE,KOSPI_ALL,PRIMARY8,PRIVATE_FLOW,2,0.0005240279273403,0.0,0,0.0,0.0005240279273404,0.0005240279273404
2016-01-08,KOSPI_ALL_PRIVATE_FLOW_BASE,KOSPI_ALL,PRIMARY8,PRIVATE_FLOW,3,0.002675,0.0,0,0.0,0.0026749999999999,0.0026749999999999
2016-01-08,KOSPI_ALL_PRIVATE_FLOW_BASE,KOSPI_ALL,PRIMARY8,PRIVATE_FLOW,4,0.0,1.0,1,0.0,-0.003,-0.006
2016-01-11,KOSPI_ALL_PRIVATE_FLOW_BASE,KOSPI_ALL,PRIMARY8,PRIVATE_FLOW,0,-0.0156536285735716,0.0,0,0.0,-0.0156536285735715,-0.0156536285735715
2016-01-11,KOSPI_ALL_PRIVATE_FLOW_BASE,KOSPI_ALL,PRIMARY8,PRIVATE_FLOW,1,-0.0156784573307779,0.0,0,0.0,-0.0156784573307778,-0.0156784573307778
2016-01-11,KOSPI_ALL_PRIVATE_FLOW_BASE,KOSPI_ALL,PRIMARY8,PRIVATE_FLOW,2,-0.0174669933571006,0.0,0,0.0,-0.0174669933571006,-0.0174669933571006
2016-01-11,KOSPI_ALL_PRIVATE_FLOW_BASE,KOSPI_ALL,PRIMARY8,PRIVATE_FLOW,3,-0.0108344473533298,0.0,0,0.0,-0.0108344473533298,-0.0108344473533298
2016-01-11,KOSPI_ALL_PRIVATE_FLOW_BASE,KOSPI_ALL,PRIMARY8,PRIVATE_FLOW,4,-0.00843,0.0,0,0.0,-0.00843,-0.00843
2016-01-11,KOSPI_ALL_PRIVATE_FLOW_BASE,KOSPI_ALL,PRIMARY8,PRIVATE_FLOW,5,0.0,1.0,1,0.0,-0.003,-0.006
2016-01-12,KOSPI_ALL_PRIVATE_FLOW_BASE,KOSPI_ALL,PRIMARY8,PRIVATE_FLOW,0,-0.0120645597142054,0.0,0,0.0,-0.0120645597142053,-0.0120645597142053
2016-01-12,KOSPI_ALL_PRIVATE_FLOW_BASE,KOSPI_ALL,PRIMARY8,PRIVATE_FLOW,1,-0.0118995828623767,0.0,0,0.0,-0.0118995828623768,-0.0118995828623768
2016-01-12,KOSPI_ALL_PRIVATE_FLOW_BASE,KOSPI_ALL,PRIMARY8,PRIVATE_FLOW,2,-0.0099370799691491,0.0,0,0.0,-0.0099370799691491,-0.0099370799691491
2016-01-12,KOSPI_ALL_PRIVATE_FLOW_BASE,KOSPI_ALL,PRIMARY8,PRIVATE_FLOW,3,-0.0046455996475491,0.0,0,0.0,-0.0046455996475491,-0.0046455996475491
2016-01-12,KOSPI_ALL_PRIVATE_FLOW_BASE,KOSPI_ALL,PRIMARY8,PRIVATE_FLOW,4,-0.0014976456528535,0.0,0,0.0,-0.0014976456528535,-0.0014976456528535
2016-01-12,KOSPI_ALL_PRIVATE_FLOW_BASE,KOSPI_ALL,PRIMARY8,PRIVATE_FLOW,5,-0.0045749999999999,0.0,0,0.0,-0.0045749999999999,-0.0045749999999999
2016-01-12,KOSPI_ALL_PRIVATE_FLOW_BASE,KOSPI_ALL,PRIMARY8,PRIVATE_FLOW,6,0.0,1.0,1,0.0,-0.003,-0.006
2016-01-13,KOSPI_ALL_PRIVATE_FLOW_BASE,KOSPI_ALL,PRIMARY8,PRIVATE_FLOW,0,0.0304403889689336,0.0,0,0.0,0.0304403889689335,0.0304403889689335
2016-01-13,KOSPI_ALL_PRIVATE_FLOW_BASE,KOSPI_ALL,PRIMARY8,PRIVATE_FLOW,1,0.030276450793457,0.0,0,0.0,0.0302764507934569,0.0302764507934569
2016-01-13,KOSPI_ALL_PRIVATE_FLOW_BASE,KOSPI_ALL,PRIMARY8,PRIVATE_FLOW,2,0.0348079918789564,0.0,0,0.0,0.0348079918789565,0.0348079918789565
2016-01-13,KOSPI_ALL_PRIVATE_FLOW_BASE,KOSPI_ALL,PRIMARY8,PRIVATE_FLOW,3,0.0327997950160686,0.0,0,0.0,0.0327997950160685,0.0327997950160685
2016-01-13,KOSPI_ALL_PRIVATE_FLOW_BASE,KOSPI_ALL,PRIMARY8,PRIVATE_FLOW,4,0.0333872726782438,0.0,0,0.0,0.0333872726782438,0.0333872726782438
2016-01-13,KOSPI_ALL_PRIVATE_FLOW_BASE,KOSPI_ALL,PRIMARY8,PRIVATE_FLOW,5,0.0275224019891001,0.0,0,0.0,0.0275224019891,0.0275224019891
2016-01-13,KOSPI_ALL_PRIVATE_FLOW_BASE,KOSPI_ALL,PRIMARY8,PRIVATE_FLOW,6,0.02694,0.0,0,0.0,0.0269399999999999,0.0269399999999999
2016-01-13,KOSPI_ALL_PRIVATE_FLOW_BASE,KOSPI_ALL,PRIMARY8,PRIVATE_FLOW,7,0.0,1.0,1,0.0,-0.003,-0.006
2016-01-14,KOSPI_ALL_PRIVATE_FLOW_BASE,KOSPI_ALL,PRIMARY8,PRIVATE_FLOW,0,-0.0105098218344865,0.0,0,0.0,-0.0105098218344865,-0.0105098218344865
2016-01-14,KOSPI_ALL_PRIVATE_FLOW_BASE,KOSPI_ALL,PRIMARY8,PRIVATE_FLOW,1,-0.0105761124919048,0.0,0,0.0,-0.0105761124919048,-0.0105761124919048
2016-01-14,KOSPI_ALL_PRIVATE_FLOW_BASE,KOSPI_ALL,PRIMARY8,PRIVATE_FLOW,2,-0.0073062907686834,0.0,0,0.0,-0.0073062907686833,-0.0073062907686833
2016-01-14,KOSPI_ALL_PRIVATE_FLOW_BASE,KOSPI_ALL,PRIMARY8,PRIVATE_FLOW,3,-0.0005336355748305,0.0,0,0.0,-0.0005336355748305,-0.0005336355748305
2016-01-14,KOSPI_ALL_PRIVATE_FLOW_BASE,KOSPI_ALL,PRIMARY8,PRIVATE_FLOW,4,-0.0007132631945474,0.0,0,0.0,-0.0007132631945474,-0.0007132631945474
2016-01-14,KOSPI_ALL_PRIVATE_FLOW_BASE,KOSPI_ALL,PRIMARY8,PRIVATE_FLOW,5,-0.0016938992783889,0.0,0,0.0,-0.0016938992783889,-0.0016938992783889
2016-01-14,KOSPI_ALL_PRIVATE_FLOW_BASE,KOSPI_ALL,PRIMARY8,PRIVATE_FLOW,6,-0.004155904921417,0.0,0,0.0,-0.004155904921417,-0.004155904921417
2016-01-14,KOSPI_ALL_PRIVATE_FLOW_BASE,KOSPI_ALL,PRIMARY8,PRIVATE_FLOW,7,-0.00684,0.0,0,0.0,-0.0068399999999999,-0.0068399999999999
2016-01-14,KOSPI_ALL_PRIVATE_FLOW_BASE,KOSPI_ALL,PRIMARY8,PRIVATE_FLOW,8,0.0,1.0,1,0.0,-0.003,-0.006
2016-01-15,KOSPI_ALL_PRIVATE_FLOW_BASE,KOSPI_ALL,PRIMARY8,PRIVATE_FLOW,0,-0.0160205445894285,0.0,0,0.0,-0.0160205445894285,-0.0160205445894285
