signal_date,era,universe,score,n_factors,ic_to_raw5,ic_to_neutral5,top2_raw_minus_ew8,top2_neutral_minus_ew8,top2_overlap_share
2016-02-01,2016-19,K200,RAW20,8,-0.7380952380952381,-0.8095238095238096,-0.03401881742146176,-0.038296666606128585,0.0
2016-02-01,2016-19,K200,WITHIN20,8,-0.5476190476190477,-0.6428571428571429,-0.01686307442046566,-0.018302558879497333,0.0
2016-02-01,2016-19,K200,NEUTRAL20,8,-0.4523809523809524,-0.4047619047619048,-0.026776781074777063,-0.016721420071190485,0.0
2016-02-01,2016-19,KOSDAQ,RAW20,8,-0.30952380952380953,0.04761904761904763,0.008401579930014311,0.015703411554853126,0.0
2016-02-01,2016-19,KOSDAQ,WITHIN20,8,0.023809523809523815,0.30952380952380953,0.006141516238338262,0.027290799949128124,0.0
2016-02-01,2016-19,KOSDAQ,NEUTRAL20,8,0.28571428571428575,0.8333333333333335,0.012362661975585311,0.028487067103928777,0.5
2016-02-01,2016-19,KOSDAQ_PLUS_KOSPI_EX_K200,RAW20,8,-0.4047619047619048,-0.4047619047619048,0.004302586786321037,0.006222511231248139,0.0
2016-02-01,2016-19,KOSDAQ_PLUS_KOSPI_EX_K200,WITHIN20,8,-0.3571428571428572,-0.3571428571428572,0.004302586786321037,0.006222511231248139,0.0
2016-02-01,2016-19,KOSDAQ_PLUS_KOSPI_EX_K200,NEUTRAL20,8,-0.19047619047619052,-0.19047619047619052,-0.016096307002321862,-0.01994115063017196,0.0
2016-02-01,2016-19,KOSPI_ALL,RAW20,8,-0.7857142857142858,-0.6428571428571429,-0.0293204443118351,-0.022688646577495423,0.0
2016-02-01,2016-19,KOSPI_ALL,WITHIN20,8,-0.4047619047619048,-0.2142857142857143,-0.0178598056245987,-0.017391810984262873,0.0
2016-02-01,2016-19,KOSPI_ALL,NEUTRAL20,8,-0.6666666666666669,-0.5476190476190477,-0.0178598056245987,-0.017391810984262873,0.0
2016-02-01,2016-19,KOSPI_EX_K200,RAW20,8,-0.523809523809524,-0.4761904761904762,-0.018303069134780227,-0.018779346194607163,0.0
2016-02-01,2016-19,KOSPI_EX_K200,WITHIN20,8,-0.5952380952380953,-0.5952380952380953,-0.0032355191453938767,-0.017929549927680512,0.0
2016-02-01,2016-19,KOSPI_EX_K200,NEUTRAL20,8,-0.09523809523809526,-0.5714285714285715,-0.009506135272267076,-0.03920437891197856,0.0
2016-02-01,2016-19,KOSPI_KOSDAQ_ALL,RAW20,8,-0.4761904761904762,-0.3571428571428572,-0.025132923053937585,-0.016579764527622574,0.0
2016-02-01,2016-19,KOSPI_KOSDAQ_ALL,WITHIN20,8,-0.09523809523809526,-0.023809523809523815,-0.0023205249715116377,0.0015378504601366244,0.0
2016-02-01,2016-19,KOSPI_KOSDAQ_ALL,NEUTRAL20,8,-0.023809523809523815,0.0,-0.0023205249715116377,0.0015378504601366244,0.0
2016-02-11,2016-19,K200,RAW20,8,0.7142857142857144,0.6190476190476191,0.059069777914473626,0.030901533734065425,0.5
2016-02-11,2016-19,K200,WITHIN20,8,0.7142857142857144,0.6190476190476191,0.059069777914473626,0.030901533734065425,0.5
2016-02-11,2016-19,K200,NEUTRAL20,8,0.9047619047619048,0.8095238095238096,0.07174911649597288,0.04676946203129308,0.5
2016-02-11,2016-19,KOSDAQ,RAW20,8,0.14285714285714288,-0.07142857142857144,-0.013076917025713578,-0.014611996462227399,0.0
2016-02-11,2016-19,KOSDAQ,WITHIN20,8,0.4761904761904762,0.261904761904762,0.03487849310279013,0.03431731464263715,0.5
2016-02-11,2016-19,KOSDAQ,NEUTRAL20,8,0.7857142857142858,0.6666666666666669,0.04014035528086548,0.0220788386705906,0.5
2016-02-11,2016-19,KOSDAQ_PLUS_KOSPI_EX_K200,RAW20,8,-0.19047619047619052,-0.2380952380952381,-0.015408322293123502,-0.0105753592391391,0.0
2016-02-11,2016-19,KOSDAQ_PLUS_KOSPI_EX_K200,WITHIN20,8,0.30952380952380953,0.28571428571428575,-0.015408322293123502,-0.0105753592391391,0.0
2016-02-11,2016-19,KOSDAQ_PLUS_KOSPI_EX_K200,NEUTRAL20,8,0.5714285714285715,0.5476190476190477,0.033056184621475346,0.018183519899012852,0.5
2016-02-11,2016-19,KOSPI_ALL,RAW20,8,0.7619047619047621,0.5952380952380953,0.05512321452552465,0.03536937885712512,0.5
2016-02-11,2016-19,KOSPI_ALL,WITHIN20,8,0.8571428571428572,0.7142857142857144,0.05512321452552465,0.03536937885712512,0.5
2016-02-11,2016-19,KOSPI_ALL,NEUTRAL20,8,0.8333333333333335,0.6428571428571429,0.05512321452552465,0.03536937885712512,0.5
2016-02-11,2016-19,KOSPI_EX_K200,RAW20,8,-0.1666666666666667,-0.3571428571428572,-0.022165388228957673,-0.023435285483944593,0.0
2016-02-11,2016-19,KOSPI_EX_K200,WITHIN20,8,-0.04761904761904763,0.04761904761904763,-0.022165388228957673,-0.023435285483944593,0.0
2016-02-11,2016-19,KOSPI_EX_K200,NEUTRAL20,8,0.2380952380952381,-0.2380952380952381,0.027813215297569825,0.011039707974349151,0.5
2016-02-11,2016-19,KOSPI_KOSDAQ_ALL,RAW20,8,0.8095238095238096,0.8095238095238096,0.04904426378014499,0.026862645916962174,0.5
2016-02-11,2016-19,KOSPI_KOSDAQ_ALL,WITHIN20,8,0.8095238095238096,0.8095238095238096,0.04904426378014499,0.026862645916962174,0.5
2016-02-11,2016-19,KOSPI_KOSDAQ_ALL,NEUTRAL20,8,0.9047619047619048,0.9047619047619048,0.04904426378014499,0.026862645916962174,0.5
2016-02-18,2016-19,K200,RAW20,8,0.2142857142857143,-0.7619047619047621,0.005351000459812525,-0.012097548385345675,0.5
2016-02-18,2016-19,K200,WITHIN20,8,0.261904761904762,-0.6190476190476191,0.005351000459812525,-0.012097548385345675,0.5
2016-02-18,2016-19,K200,NEUTRAL20,8,0.2380952380952381,-0.7857142857142858,0.005351000459812525,-0.012097548385345675,0.5
2016-02-18,2016-19,KOSDAQ,RAW20,8,0.11904761904761905,0.7380952380952381,0.004444777955126112,0.015946172179481678,0.0
2016-02-18,2016-19,KOSDAQ,WITHIN20,8,0.19047619047619052,0.6190476190476191,0.004444777955126112,0.015946172179481678,0.0
2016-02-18,2016-19,KOSDAQ,NEUTRAL20,8,0.14285714285714288,0.6428571428571429,0.004444777955126112,0.015946172179481678,0.0
2016-02-18,2016-19,KOSDAQ_PLUS_KOSPI_EX_K200,RAW20,8,0.14285714285714288,0.4761904761904762,3.156507034260056e-05,0.01744660033994449,0.5
2016-02-18,2016-19,KOSDAQ_PLUS_KOSPI_EX_K200,WITHIN20,8,-0.04761904761904763,0.38095238095238104,3.156507034260056e-05,0.01744660033994449,0.5
2016-02-18,2016-19,KOSDAQ_PLUS_KOSPI_EX_K200,NEUTRAL20,8,0.14285714285714288,0.5476190476190477,3.156507034260056e-05,0.01744660033994449,0.5
2016-02-18,2016-19,KOSPI_ALL,RAW20,8,-0.04761904761904763,-0.1666666666666667,0.010107623211435799,0.007705828403849164,0.5
2016-02-18,2016-19,KOSPI_ALL,WITHIN20,8,-0.04761904761904763,-0.1666666666666667,0.010107623211435799,0.007705828403849164,0.5
2016-02-18,2016-19,KOSPI_ALL,NEUTRAL20,8,-0.09523809523809526,-0.19047619047619052,0.010107623211435799,0.007705828403849164,0.5
2016-02-18,2016-19,KOSPI_EX_K200,RAW20,8,0.04761904761904763,0.7619047619047621,0.012390624804148601,0.026995240946094536,0.5
2016-02-18,2016-19,KOSPI_EX_K200,WITHIN20,8,0.11904761904761905,0.6190476190476191,0.012390624804148601,0.026995240946094536,0.5
2016-02-18,2016-19,KOSPI_EX_K200,NEUTRAL20,8,0.11904761904761905,0.8095238095238096,0.012390624804148601,0.026995240946094536,0.5
2016-02-18,2016-19,KOSPI_KOSDAQ_ALL,RAW20,8,-0.38095238095238104,-0.2380952380952381,-0.0008088441202322875,0.007784948584229238,0.5
2016-02-18,2016-19,KOSPI_KOSDAQ_ALL,WITHIN20,8,-0.3333333333333334,-0.2142857142857143,-0.0008088441202322875,0.007784948584229238,0.5
2016-02-18,2016-19,KOSPI_KOSDAQ_ALL,NEUTRAL20,8,-0.30952380952380953,-0.07142857142857144,-0.0008088441202322875,0.007784948584229238,0.5
2016-02-25,2016-19,K200,RAW20,8,0.8333333333333335,0.6666666666666669,0.033034170605520226,0.021299041565284175,0.5
2016-02-25,2016-19,K200,WITHIN20,8,0.7619047619047621,0.523809523809524,0.033034170605520226,0.021299041565284175,0.5
2016-02-25,2016-19,K200,NEUTRAL20,8,0.6904761904761906,0.6190476190476191,0.033034170605520226,0.021299041565284175,0.5
2016-02-25,2016-19,KOSDAQ,RAW20,8,0.4047619047619048,-0.19047619047619052,0.03276324886465165,0.009992992125180324,0.5
2016-02-25,2016-19,KOSDAQ,WITHIN20,8,0.3571428571428572,-0.28571428571428575,0.03276324886465165,0.009992992125180324,0.5
2016-02-25,2016-19,KOSDAQ,NEUTRAL20,8,0.3571428571428572,-0.28571428571428575,0.03276324886465165,0.009992992125180324,0.5
2016-02-25,2016-19,KOSDAQ_PLUS_KOSPI_EX_K200,RAW20,8,0.30952380952380953,0.023809523809523815,0.019183034995809402,0.002876477770673326,0.5
2016-02-25,2016-19,KOSDAQ_PLUS_KOSPI_EX_K200,WITHIN20,8,0.04761904761904763,-0.19047619047619052,0.019183034995809402,0.002876477770673326,0.5
2016-02-25,2016-19,KOSDAQ_PLUS_KOSPI_EX_K200,NEUTRAL20,8,0.30952380952380953,0.023809523809523815,0.019183034995809402,0.002876477770673326,0.5
2016-02-25,2016-19,KOSPI_ALL,RAW20,8,0.8333333333333335,0.7142857142857144,0.0290922648018574,0.01041793788761575,0.5
2016-02-25,2016-19,KOSPI_ALL,WITHIN20,8,0.6904761904761906,0.5952380952380953,0.0290922648018574,0.01041793788761575,0.5
2016-02-25,2016-19,KOSPI_ALL,NEUTRAL20,8,0.5952380952380953,0.523809523809524,0.0290922648018574,0.01041793788761575,0.5
2016-02-25,2016-19,KOSPI_EX_K200,RAW20,8,0.8571428571428572,0.14285714285714288,0.019009383256227603,-0.0035655194320142383,0.5
2016-02-25,2016-19,KOSPI_EX_K200,WITHIN20,8,0.5000000000000001,-0.2380952380952381,0.019009383256227603,-0.0035655194320142383,0.5
2016-02-25,2016-19,KOSPI_EX_K200,NEUTRAL20,8,0.4761904761904762,0.07142857142857144,0.019009383256227603,-0.0035655194320142383,0.5
2016-02-25,2016-19,KOSPI_KOSDAQ_ALL,RAW20,8,0.7619047619047621,0.38095238095238104,0.028325885045781977,0.010134475406608261,0.5
2016-02-25,2016-19,KOSPI_KOSDAQ_ALL,WITHIN20,8,0.6904761904761906,0.38095238095238104,0.028325885045781977,0.010134475406608261,0.5
2016-02-25,2016-19,KOSPI_KOSDAQ_ALL,NEUTRAL20,8,0.6190476190476191,0.2380952380952381,0.028325885045781977,0.010134475406608261,0.5
2016-03-04,2016-19,K200,RAW20,8,0.8571428571428572,0.5000000000000001,0.017445452088631914,0.012368697520541925,1.0
2016-03-04,2016-19,K200,WITHIN20,8,0.6904761904761906,0.19047619047619052,0.017445452088631914,0.012368697520541925,1.0
2016-03-04,2016-19,K200,NEUTRAL20,8,0.8571428571428572,0.5000000000000001,0.017445452088631914,0.012368697520541925,1.0
2016-03-04,2016-19,KOSDAQ,RAW20,8,0.6190476190476191,0.5000000000000001,0.01878859895499195,0.006566400650622312,0.5
2016-03-04,2016-19,KOSDAQ,WITHIN20,8,0.4761904761904762,0.4523809523809524,0.01878859895499195,0.006566400650622312,0.5
2016-03-04,2016-19,KOSDAQ,NEUTRAL20,8,0.261904761904762,0.4761904761904762,0.01878859895499195,0.006566400650622312,0.5
2016-03-04,2016-19,KOSDAQ_PLUS_KOSPI_EX_K200,RAW20,8,0.6428571428571429,0.7380952380952381,0.0298953602007925,0.026827648795654857,0.5
2016-03-04,2016-19,KOSDAQ_PLUS_KOSPI_EX_K200,WITHIN20,8,0.7619047619047621,0.7857142857142858,0.0298953602007925,0.026827648795654857,0.5
2016-03-04,2016-19,KOSDAQ_PLUS_KOSPI_EX_K200,NEUTRAL20,8,0.3571428571428572,0.5476190476190477,0.0298953602007925,0.026827648795654857,0.5
2016-03-04,2016-19,KOSPI_ALL,RAW20,8,0.6904761904761906,0.7142857142857144,0.019596921226075988,0.0162212581506162,1.0
2016-03-04,2016-19,KOSPI_ALL,WITHIN20,8,0.7142857142857144,0.7857142857142858,0.019596921226075988,0.0162212581506162,1.0
2016-03-04,2016-19,KOSPI_ALL,NEUTRAL20,8,0.6904761904761906,0.7142857142857144,0.019596921226075988,0.0162212581506162,1.0
2016-03-04,2016-19,KOSPI_EX_K200,RAW20,8,0.5476190476190477,0.523809523809524,0.02717119427766709,0.02773303112541329,1.0
2016-03-04,2016-19,KOSPI_EX_K200,WITHIN20,8,0.4761904761904762,0.4047619047619048,0.02717119427766709,0.02773303112541329,1.0
2016-03-04,2016-19,KOSPI_EX_K200,NEUTRAL20,8,0.5714285714285715,0.6428571428571429,0.02717119427766709,0.02773303112541329,1.0
2016-03-04,2016-19,KOSPI_KOSDAQ_ALL,RAW20,8,0.8571428571428572,0.9285714285714287,0.02321898891467366,0.018881097919769566,1.0
2016-03-04,2016-19,KOSPI_KOSDAQ_ALL,WITHIN20,8,0.9047619047619048,0.9761904761904763,0.02321898891467366,0.018881097919769566,1.0
2016-03-04,2016-19,KOSPI_KOSDAQ_ALL,NEUTRAL20,8,0.8333333333333335,0.9047619047619048,0.02321898891467366,0.018881097919769566,1.0
2016-03-11,2016-19,K200,RAW20,8,-0.09523809523809526,0.5476190476190477,0.0075678519040363375,0.01563271165425876,0.5
2016-03-11,2016-19,K200,WITHIN20,8,-0.023809523809523815,0.5476190476190477,0.0075678519040363375,0.01563271165425876,0.5
2016-03-11,2016-19,K200,NEUTRAL20,8,-0.11904761904761905,0.7380952380952381,0.0075678519040363375,0.01563271165425876,0.5
2016-03-11,2016-19,KOSDAQ,RAW20,8,0.19047619047619052,0.2142857142857143,0.006090458180388314,0.015803491974375215,0.5
2016-03-11,2016-19,KOSDAQ,WITHIN20,8,0.19047619047619052,0.2142857142857143,0.006090458180388314,0.015803491974375215,0.5
2016-03-11,2016-19,KOSDAQ,NEUTRAL20,8,0.6666666666666669,0.6904761904761906,0.006090458180388314,0.015803491974375215,0.5
2016-03-11,2016-19,KOSDAQ_PLUS_KOSPI_EX_K200,RAW20,8,0.07142857142857144,0.3571428571428572,0.005379123776801463,0.008085071125850126,0.5
2016-03-11,2016-19,KOSDAQ_PLUS_KOSPI_EX_K200,WITHIN20,8,0.04761904761904763,0.3333333333333334,0.005379123776801463,0.008085071125850126,0.5
2016-03-11,2016-19,KOSDAQ_PLUS_KOSPI_EX_K200,NEUTRAL20,8,0.3571428571428572,0.8095238095238096,0.005379123776801463,0.008085071125850126,0.5
2016-03-11,2016-19,KOSPI_ALL,RAW20,8,0.19047619047619052,0.11904761904761905,0.0076512665498041,0.005238800236270425,0.5
2016-03-11,2016-19,KOSPI_ALL,WITHIN20,8,0.28571428571428575,0.261904761904762,0.0076512665498041,0.005238800236270425,0.5
2016-03-11,2016-19,KOSPI_ALL,NEUTRAL20,8,0.19047619047619052,0.1666666666666667,0.0076512665498041,0.005238800236270425,0.5
2016-03-11,2016-19,KOSPI_EX_K200,RAW20,8,0.2142857142857143,-0.4285714285714286,0.016036959877442237,0.006630287652649287,1.0
2016-03-11,2016-19,KOSPI_EX_K200,WITHIN20,8,0.3571428571428572,-0.30952380952380953,0.016036959877442237,0.006630287652649287,1.0
2016-03-11,2016-19,KOSPI_EX_K200,NEUTRAL20,8,0.28571428571428575,-0.4761904761904762,0.016036959877442237,0.006630287652649287,1.0
2016-03-11,2016-19,KOSPI_KOSDAQ_ALL,RAW20,8,-0.11904761904761905,0.1666666666666667,0.0035381295496897127,0.005529266667253,0.5
2016-03-11,2016-19,KOSPI_KOSDAQ_ALL,WITHIN20,8,-0.14285714285714288,0.09523809523809526,0.0035381295496897127,0.005529266667253,0.5
2016-03-11,2016-19,KOSPI_KOSDAQ_ALL,NEUTRAL20,8,-0.14285714285714288,0.09523809523809526,0.0035381295496897127,0.005529266667253,0.5
2016-03-18,2016-19,K200,RAW20,8,-0.6190476190476191,-0.2142857142857143,-0.0020986889824881495,0.002744092158909264,0.0
2016-03-18,2016-19,K200,WITHIN20,8,-0.3571428571428572,-0.07142857142857144,-0.0020986889824881495,0.002744092158909264,0.0
2016-03-18,2016-19,K200,NEUTRAL20,8,-0.7142857142857144,-0.261904761904762,-0.0020986889824881495,0.002744092158909264,0.0
2016-03-18,2016-19,KOSDAQ,RAW20,8,0.4047619047619048,0.7142857142857144,0.006621004596947463,0.017791753468751274,0.5
2016-03-18,2016-19,KOSDAQ,WITHIN20,8,0.261904761904762,0.523809523809524,0.006621004596947463,0.017791753468751274,0.5
2016-03-18,2016-19,KOSDAQ,NEUTRAL20,8,0.7619047619047621,0.8571428571428572,0.006621004596947463,0.017791753468751274,0.5
2016-03-18,2016-19,KOSDAQ_PLUS_KOSPI_EX_K200,RAW20,8,0.7142857142857144,0.5476190476190477,0.0132423442631905,0.02077875290529215,1.0
2016-03-18,2016-19,KOSDAQ_PLUS_KOSPI_EX_K200,WITHIN20,8,0.523809523809524,0.5714285714285715,0.0132423442631905,0.02077875290529215,1.0
2016-03-18,2016-19,KOSDAQ_PLUS_KOSPI_EX_K200,NEUTRAL20,8,0.7142857142857144,0.7857142857142858,0.0132423442631905,0.02077875290529215,1.0
2016-03-18,2016-19,KOSPI_ALL,RAW20,8,-0.04761904761904763,0.07142857142857144,0.004006956478974625,0.004735328334972351,0.5
2016-03-18,2016-19,KOSPI_ALL,WITHIN20,8,0.023809523809523815,-0.023809523809523815,0.004006956478974625,0.004735328334972351,0.5
2016-03-18,2016-19,KOSPI_ALL,NEUTRAL20,8,0.30952380952380953,0.19047619047619052,0.004006956478974625,0.004735328334972351,0.5
2016-03-18,2016-19,KOSPI_EX_K200,RAW20,8,0.5714285714285715,0.38095238095238104,0.018781052871163426,0.042982049773052436,1.0
2016-03-18,2016-19,KOSPI_EX_K200,WITHIN20,8,0.523809523809524,0.3333333333333334,0.018781052871163426,0.042982049773052436,1.0
2016-03-18,2016-19,KOSPI_EX_K200,NEUTRAL20,8,0.523809523809524,0.11904761904761905,0.011433071960656573,0.00421822340807879,0.5
2016-03-18,2016-19,KOSPI_KOSDAQ_ALL,RAW20,8,0.11904761904761905,0.023809523809523815,0.007898438911326713,0.008954626234282776,0.5
2016-03-18,2016-19,KOSPI_KOSDAQ_ALL,WITHIN20,8,0.04761904761904763,0.023809523809523815,0.007898438911326713,0.008954626234282776,0.5
2016-03-18,2016-19,KOSPI_KOSDAQ_ALL,NEUTRAL20,8,0.3333333333333334,0.30952380952380953,0.007898438911326713,0.008954626234282776,0.5
2016-03-25,2016-19,K200,RAW20,8,0.023809523809523815,0.1666666666666667,-0.0015540714516233019,0.0035882377858338383,0.0
2016-03-25,2016-19,K200,WITHIN20,8,-0.4285714285714286,-0.11904761904761905,-0.0015540714516233019,0.0035882377858338383,0.0
2016-03-25,2016-19,K200,NEUTRAL20,8,-0.07142857142857144,0.30952380952380953,-0.0015540714516233019,0.0035882377858338383,0.0
2016-03-25,2016-19,KOSDAQ,RAW20,8,-0.7142857142857144,-0.4285714285714286,-0.027212516217194838,-0.019547808840216188,0.0
2016-03-25,2016-19,KOSDAQ,WITHIN20,8,-0.6428571428571429,-0.5000000000000001,-0.027212516217194838,-0.019547808840216188,0.0
2016-03-25,2016-19,KOSDAQ,NEUTRAL20,8,-0.09523809523809526,0.09523809523809526,-0.007933650956581589,-0.002810913950323738,0.5
2016-03-25,2016-19,KOSDAQ_PLUS_KOSPI_EX_K200,RAW20,8,-0.4761904761904762,0.19047619047619052,-0.011997706690500461,0.004688625525061829,0.0
2016-03-25,2016-19,KOSDAQ_PLUS_KOSPI_EX_K200,WITHIN20,8,-0.5476190476190477,0.2142857142857143,-0.011997706690500461,0.004688625525061829,0.0
2016-03-25,2016-19,KOSDAQ_PLUS_KOSPI_EX_K200,NEUTRAL20,8,-0.19047619047619052,0.4285714285714286,-0.011997706690500461,0.004688625525061829,0.0
2016-03-25,2016-19,KOSPI_ALL,RAW20,8,0.0,-0.11904761904761905,0.001962789315679038,0.003013864001967261,0.0
2016-03-25,2016-19,KOSPI_ALL,WITHIN20,8,-0.023809523809523815,0.09523809523809526,0.001962789315679038,0.003013864001967261,0.0
2016-03-25,2016-19,KOSPI_ALL,NEUTRAL20,8,-0.11904761904761905,0.14285714285714288,0.001962789315679038,0.003013864001967261,0.0
2016-03-25,2016-19,KOSPI_EX_K200,RAW20,8,0.4761904761904762,0.0,0.00982897973240731,-0.009176958050735113,0.5
2016-03-25,2016-19,KOSPI_EX_K200,WITHIN20,8,0.14285714285714288,-0.1666666666666667,0.00982897973240731,-0.009176958050735113,0.5
2016-03-25,2016-19,KOSPI_EX_K200,NEUTRAL20,8,-0.09523809523809526,-0.4523809523809524,0.00982897973240731,-0.009176958050735113,0.5
2016-03-25,2016-19,KOSPI_KOSDAQ_ALL,RAW20,8,-0.4523809523809524,0.1666666666666667,-0.007619334026289152,-0.0005325344094956504,0.0
2016-03-25,2016-19,KOSPI_KOSDAQ_ALL,WITHIN20,8,-0.4047619047619048,0.30952380952380953,-0.007619334026289152,-0.0005325344094956504,0.0
2016-03-25,2016-19,KOSPI_KOSDAQ_ALL,NEUTRAL20,8,-0.28571428571428575,0.2380952380952381,-0.007619334026289152,-0.0005325344094956504,0.0
2016-04-01,2016-19,K200,RAW20,8,0.14285714285714288,-0.7142857142857144,0.004276536591345813,-0.005193602406166975,0.5
2016-04-01,2016-19,K200,WITHIN20,8,-0.2142857142857143,-0.7380952380952381,0.004276536591345813,-0.005193602406166975,0.5
2016-04-01,2016-19,K200,NEUTRAL20,8,-0.4285714285714286,-0.3571428571428572,-0.0006748242733200871,0.004850138514532475,0.0
2016-04-01,2016-19,KOSDAQ,RAW20,8,-0.11904761904761905,0.19047619047619052,-0.005943620301979387,-0.001603789501585677,0.0
2016-04-01,2016-19,KOSDAQ,WITHIN20,8,-0.2380952380952381,0.09523809523809526,-0.026447137120465734,-0.03285223464960683,0.0
2016-04-01,2016-19,KOSDAQ,NEUTRAL20,8,0.7142857142857144,0.6904761904761906,0.018618438670049666,0.031059062594335878,0.5
2016-04-01,2016-19,KOSDAQ_PLUS_KOSPI_EX_K200,RAW20,8,0.5476190476190477,0.523809523809524,0.014390459902331787,0.03065721172602285,1.0
2016-04-01,2016-19,KOSDAQ_PLUS_KOSPI_EX_K200,WITHIN20,8,0.6428571428571429,0.6428571428571429,0.014390459902331787,0.03065721172602285,1.0
2016-04-01,2016-19,KOSDAQ_PLUS_KOSPI_EX_K200,NEUTRAL20,8,0.9047619047619048,0.880952380952381,0.014390459902331787,0.03065721172602285,1.0
2016-04-01,2016-19,KOSPI_ALL,RAW20,8,-0.023809523809523815,0.2380952380952381,-0.007662047560826786,0.004337827947773912,0.0
2016-04-01,2016-19,KOSPI_ALL,WITHIN20,8,0.2380952380952381,0.261904761904762,0.004472421535197413,0.003963489295531612,0.5
2016-04-01,2016-19,KOSPI_ALL,NEUTRAL20,8,0.3333333333333334,-0.023809523809523815,0.004472421535197413,0.003963489295531612,0.5
2016-04-01,2016-19,KOSPI_EX_K200,RAW20,8,-0.07142857142857144,0.38095238095238104,0.002496636299261612,0.01028538267139481,0.5
2016-04-01,2016-19,KOSPI_EX_K200,WITHIN20,8,-0.09523809523809526,0.3333333333333334,0.002496636299261612,0.01028538267139481,0.5
2016-04-01,2016-19,KOSPI_EX_K200,NEUTRAL20,8,-0.023809523809523815,0.6666666666666669,0.002496636299261612,0.01028538267139481,0.5
2016-04-01,2016-19,KOSPI_KOSDAQ_ALL,RAW20,8,0.7619047619047621,0.6904761904761906,0.0048530531028331,0.013927258025262788,0.5
2016-04-01,2016-19,KOSPI_KOSDAQ_ALL,WITHIN20,8,0.6428571428571429,0.5476190476190477,0.0048530531028331,0.013927258025262788,0.5
2016-04-01,2016-19,KOSPI_KOSDAQ_ALL,NEUTRAL20,8,0.6428571428571429,0.7142857142857144,0.0048530531028331,0.013927258025262788,0.5
2016-04-08,2016-19,K200,RAW20,8,-0.4761904761904762,0.0,-0.007010082818999487,0.00230356321954515,0.0
2016-04-08,2016-19,K200,WITHIN20,8,0.023809523809523815,0.4761904761904762,0.014771007002396112,0.00621460875753075,0.5
2016-04-08,2016-19,K200,NEUTRAL20,8,0.1666666666666667,0.3571428571428572,0.006736031013170862,-0.002080995798680399,0.5
2016-04-08,2016-19,KOSDAQ,RAW20,8,0.523809523809524,0.30952380952380953,0.005332641105483151,0.004898306842105126,0.0
2016-04-08,2016-19,KOSDAQ,WITHIN20,8,0.6666666666666669,0.30952380952380953,0.01400809457589625,0.0053553111372081266,0.5
2016-04-08,2016-19,KOSDAQ,NEUTRAL20,8,0.5952380952380953,0.09523809523809526,0.005332641105483151,0.004898306842105126,0.0
2016-04-08,2016-19,KOSDAQ_PLUS_KOSPI_EX_K200,RAW20,8,0.7142857142857144,0.3571428571428572,0.017504303326678475,0.007396019099679462,0.5
2016-04-08,2016-19,KOSDAQ_PLUS_KOSPI_EX_K200,WITHIN20,8,0.8095238095238096,0.3333333333333334,0.027811556592783924,0.005554098383092512,1.0
2016-04-08,2016-19,KOSDAQ_PLUS_KOSPI_EX_K200,NEUTRAL20,8,0.8333333333333335,0.4761904761904762,0.027811556592783924,0.005554098383092512,1.0
2016-04-08,2016-19,KOSPI_ALL,RAW20,8,-0.19047619047619052,-0.38095238095238104,0.009691272406169836,-0.004748279626465813,0.5
2016-04-08,2016-19,KOSPI_ALL,WITHIN20,8,0.19047619047619052,0.04761904761904763,0.009691272406169836,-0.004748279626465813,0.5
2016-04-08,2016-19,KOSPI_ALL,NEUTRAL20,8,0.07142857142857144,0.09523809523809526,0.009691272406169836,-0.004748279626465813,0.5
2016-04-08,2016-19,KOSPI_EX_K200,RAW20,8,0.38095238095238104,0.07142857142857144,0.02872290493650911,0.017125946663637898,1.0
2016-04-08,2016-19,KOSPI_EX_K200,WITHIN20,8,0.7380952380952381,0.5714285714285715,0.02872290493650911,0.017125946663637898,1.0
2016-04-08,2016-19,KOSPI_EX_K200,NEUTRAL20,8,0.4285714285714286,0.14285714285714288,0.02872290493650911,0.017125946663637898,1.0
2016-04-08,2016-19,KOSPI_KOSDAQ_ALL,RAW20,8,0.2142857142857143,0.1666666666666667,0.013686466730767096,-0.0013868212160154246,0.5
2016-04-08,2016-19,KOSPI_KOSDAQ_ALL,WITHIN20,8,0.523809523809524,0.3333333333333334,0.013686466730767096,-0.0013868212160154246,0.5
2016-04-08,2016-19,KOSPI_KOSDAQ_ALL,NEUTRAL20,8,0.6904761904761906,0.523809523809524,0.017394261982487745,0.004851830660470026,0.5
2016-04-18,2016-19,K200,RAW20,8,0.2380952380952381,0.2142857142857143,-0.0015443365300358749,0.0032611669225103886,0.0
2016-04-18,2016-19,K200,WITHIN20,8,0.14285714285714288,0.11904761904761905,-0.0015443365300358749,0.0032611669225103886,0.0
2016-04-18,2016-19,K200,NEUTRAL20,8,0.7142857142857144,0.5952380952380953,0.012381963777841624,0.008502697371067488,0.5
2016-04-18,2016-19,KOSDAQ,RAW20,8,0.28571428571428575,0.14285714285714288,0.005322618567252888,0.0041290220816145255,0.0
2016-04-18,2016-19,KOSDAQ,WITHIN20,8,0.2380952380952381,0.11904761904761905,0.0014419882514535385,0.0036941378475280747,0.0
2016-04-18,2016-19,KOSDAQ,NEUTRAL20,8,0.30952380952380953,0.0,0.0014419882514535385,0.0036941378475280747,0.0
