factor,source,destination,period,n,source_coef_discovery,baseline_mse,augmented_mse,incremental_oos_r2,baseline_prediction_ic,augmented_prediction_ic
MOM1M,KOSPI_ALL,KOSDAQ_PLUS_KOSPI_EX_K200,STRESS_2025,49,-0.2795159327712042,1.3213770584273694,1.21540693245817,0.08019673513578274,,
MOM1M,KOSPI_ALL,KOSDAQ_PLUS_KOSPI_EX_K200,STRESS_2026,29,-0.2795159327712042,2.2463908836770723,2.490075487128701,-0.10847827295877654,,
MOM1M,KOSPI_KOSDAQ_ALL,K200,DISC_2016_2019,194,0.07052398743200816,0.9604425246194226,0.9583295206712975,0.002200031645789857,,
MOM1M,KOSPI_KOSDAQ_ALL,K200,VAL_2020_2022,149,0.07052398743200816,2.2434501152329,2.2260264210992977,0.007766472726670526,,
MOM1M,KOSPI_KOSDAQ_ALL,K200,CONF_2023_2024,97,0.07052398743200816,2.2348438801492416,2.212464710218276,0.010013750906605279,,
MOM1M,KOSPI_KOSDAQ_ALL,K200,STRESS_2025,49,0.07052398743200816,2.3517567664335597,2.353643013383434,-0.00080205868940042,,
MOM1M,KOSPI_KOSDAQ_ALL,K200,STRESS_2026,29,0.07052398743200816,6.2566160404097415,6.383952479327972,-0.020352285979481577,,
MOM1M,KOSPI_KOSDAQ_ALL,KOSDAQ,DISC_2016_2019,194,-0.3181639737612442,0.9989275678289092,0.9638392282363069,0.03512600985561354,,
MOM1M,KOSPI_KOSDAQ_ALL,KOSDAQ,VAL_2020_2022,149,-0.3181639737612442,1.0984187115416841,1.1805012177695484,-0.07472788415326392,,
MOM1M,KOSPI_KOSDAQ_ALL,KOSDAQ,CONF_2023_2024,97,-0.3181639737612442,1.0810520539857447,1.1477095901074812,-0.06165987648418603,,
MOM1M,KOSPI_KOSDAQ_ALL,KOSDAQ,STRESS_2025,49,-0.3181639737612442,1.204286325502134,1.1801083191435564,0.020076626169857503,,
MOM1M,KOSPI_KOSDAQ_ALL,KOSDAQ,STRESS_2026,29,-0.3181639737612442,2.10639257442609,2.257516829521832,-0.07174553164047182,,
MOM1M,KOSPI_KOSDAQ_ALL,KOSPI_EX_K200,DISC_2016_2019,194,-0.013983182708347128,0.9881099769634303,0.9880264898746869,8.449169696678194e-05,,
