signal_date,date,universe,factor,ls_return,top_abs_return,n_side
2017-02-14,2017-02-21,K200,FOREIGN_FLOW,-0.0123814700171525,0.0019020432661485,38
2017-02-21,2017-02-28,K200,FOREIGN_FLOW,-0.0048614712893231,0.0027393238838082,38
2017-02-28,2017-03-08,K200,FOREIGN_FLOW,-0.0007158944029614,-0.0168178485466368,38
2017-03-08,2017-03-15,K200,FOREIGN_FLOW,0.003218223873652,-0.00883612874509,38
2017-03-15,2017-03-22,K200,FOREIGN_FLOW,-0.0029460686947968,0.0075561074899944,38
2017-03-22,2017-03-29,K200,FOREIGN_FLOW,-0.0154505681611079,0.0145295379232699,38
2017-03-29,2017-04-05,K200,FOREIGN_FLOW,-0.0223467984843074,-0.0141955961892835,38
2017-04-05,2017-04-12,K200,FOREIGN_FLOW,0.0050021411423531,-0.0053042471823493,38
2017-04-12,2017-04-19,K200,FOREIGN_FLOW,0.0022328269293473,0.0136116724406809,38
2017-04-19,2017-04-26,K200,FOREIGN_FLOW,-0.004523566277491,0.0197184424767701,38
2017-04-26,2017-05-08,K200,FOREIGN_FLOW,-0.0021886678965895,0.0178327505157503,38
2017-05-08,2017-05-16,K200,FOREIGN_FLOW,-0.0010950914249339,0.0002659283975479,38
2017-05-16,2017-05-23,K200,FOREIGN_FLOW,-0.0075393457312363,0.010429476543057,38
2017-05-23,2017-05-30,K200,FOREIGN_FLOW,-0.0104177479339782,0.0208471183635271,37
2017-05-30,2017-06-07,K200,FOREIGN_FLOW,0.005962363488718,0.005046887900755,38
2017-06-07,2017-06-14,K200,FOREIGN_FLOW,-0.0127470738529346,0.004109119751439,38
2017-06-14,2017-06-21,K200,FOREIGN_FLOW,0.0145499393901147,-0.0133228320445283,38
2017-06-21,2017-06-28,K200,FOREIGN_FLOW,0.0008152777570262,0.0017434115579597,38
2017-06-28,2017-07-05,K200,FOREIGN_FLOW,-0.0064827012172996,-0.0004132396377308,38
2017-07-05,2017-07-12,K200,FOREIGN_FLOW,0.0039615776573769,-0.0137161640453774,38
2017-07-12,2017-07-19,K200,FOREIGN_FLOW,0.0204756345675969,0.0218019725099435,38
2017-07-19,2017-07-26,K200,FOREIGN_FLOW,-0.0066135211638736,0.0047465879575133,38
2017-07-26,2017-08-02,K200,FOREIGN_FLOW,0.0169535380920827,0.0055084567620994,38
2017-08-02,2017-08-09,K200,FOREIGN_FLOW,0.0039723659892462,-0.0153502083067824,38
2017-08-09,2017-08-17,K200,FOREIGN_FLOW,-0.004930954339211,-0.0059253795344008,38
2017-08-17,2017-08-24,K200,FOREIGN_FLOW,-0.0038402651327307,-0.0003675294596027,38
2017-08-24,2017-08-31,K200,FOREIGN_FLOW,-0.0006010553639573,-0.0017689714824077,38
2017-08-31,2017-09-07,K200,FOREIGN_FLOW,0.0114110424008268,-0.0131332949992013,38
2017-09-07,2017-09-14,K200,FOREIGN_FLOW,-0.0127652674558578,0.0002499062791164,38
2017-09-14,2017-09-21,K200,FOREIGN_FLOW,0.0005951121425607,-0.0032013829380321,38
2017-09-21,2017-09-28,K200,FOREIGN_FLOW,-0.0136486324092833,-0.0243700008129248,38
2017-09-28,2017-10-13,K200,FOREIGN_FLOW,-0.0039877155116179,0.0253298649118031,38
2017-10-13,2017-10-20,K200,FOREIGN_FLOW,-0.0021325498894603,0.0191256859452506,38
2017-10-20,2017-10-27,K200,FOREIGN_FLOW,0.0050551098098804,0.012042364192286,38
2017-10-27,2017-11-03,K200,FOREIGN_FLOW,0.0175901192244685,0.0187181447763832,38
2017-11-03,2017-11-10,K200,FOREIGN_FLOW,0.0177799959480909,0.0167704638614761,38
2017-11-10,2017-11-17,K200,FOREIGN_FLOW,-0.0030237266483444,-0.0007594485302673,38
2017-11-17,2017-11-24,K200,FOREIGN_FLOW,-0.0028746315840334,0.0140932310397612,38
2017-11-24,2017-12-01,K200,FOREIGN_FLOW,0.0086724656220183,-0.0025560044615376,38
