factor,horizon,period,n,mse_m0,mse_mex,mse_mkq,mse_mboth,simple_kq_r2,simple_ex_r2,unique_kq_r2,unique_ex_r2
OP12_REV,NEXT20,STRESS_2025,46,6.887990564869329,6.711253968205157,6.888522383704889,6.708824771978338,-7.720957666124129e-05,0.0256586583561218,0.00036195862030063974,0.02608652505095055
OP12_REV,NEXT20,STRESS_2026,26,37.469376087296254,37.00677947753175,37.46505330528049,36.960894694988575,0.00011536840126968873,0.012345991795719935,0.0012399020717550613,0.013456770131456297
OPFY1_REV,NEXT5,DISC_2016_2019,194,0.9937456924531436,0.9870195072984191,0.9929940630944442,0.9852108221327174,0.0007563598659169335,0.006768517545087671,0.0018324715492729071,0.007838154578157397
OPFY1_REV,NEXT5,VAL_2020_2022,148,1.8832984262507388,1.8794050826245503,1.8838199091325423,1.8806194616084642,-0.00027689869780300747,0.002067300419264617,-0.0006461507394766031,0.0016989137382839026
OPFY1_REV,NEXT5,CONF_2023_2024,97,1.7168063369779496,1.7196519065097733,1.7170030543132173,1.7207242521728352,-0.00011458329983460303,-0.0016574784648295537,-0.0006235829815339766,-0.0021672633897009685
OPFY1_REV,NEXT5,STRESS_2025,49,2.2840197179189294,2.326237278702869,2.298924384606839,2.353781123211529,-0.006525629604235528,-0.018483886304802022,-0.011840513760495996,-0.023861915151277113
OPFY1_REV,NEXT5,STRESS_2026,29,3.6177859863033555,3.6220868499486127,3.5911959232375996,3.5840649589295754,0.007349816480693883,-0.001188810963816067,0.010497233388972127,0.001985679550893238
OPFY1_REV,GAP5,DISC_2016_2019,193,0.9832071901695684,0.9826554138381421,0.9829987370620606,0.9823041331519689,0.000212013408355749,0.0005612004640965784,0.00035748104699406813,0.0007066172965468631
OPFY1_REV,GAP5,VAL_2020_2022,148,1.8629941155913705,1.864671592844426,1.8627979996769994,1.8647349430123186,0.00010526920763187508,-0.0009004200491116165,-3.3973900892547704e-05,-0.00103980320767727
OPFY1_REV,GAP5,CONF_2023_2024,97,1.7639689294453929,1.7686163475612293,1.7669532758256983,1.7732538238414877,-0.0016918361375242164,-0.002634637174305343,-0.00262209285052295,-0.0035657694529840356
OPFY1_REV,GAP5,STRESS_2025,49,2.2478320781827263,2.2182093565428467,2.249885886865439,2.216815946458919,-0.0009136842127341893,0.013178351678221567,0.0006281688785675366,0.01469849675469248
OPFY1_REV,GAP5,STRESS_2026,29,3.543417050002652,3.5112378368915436,3.5538434496091478,3.5209082841887125,-0.0029424703497682447,0.009081407200172587,-0.0027541419141603463,0.009267477841224947
OPFY1_REV,NEXT10,DISC_2016_2019,193,2.0202808501416083,2.0168470021991323,2.020090528642799,2.0162613543164865,9.420546593608137e-05,0.0016996884082900454,0.00029037794240571735,0.0018955459035220334
OPFY1_REV,NEXT10,VAL_2020_2022,147,4.138501447045088,4.132333511343809,4.138602429074261,4.132360666935906,-2.4400626764453648e-05,0.0014903790128387717,-6.571490907658628e-06,0.0015081811421425728
OPFY1_REV,NEXT10,CONF_2023_2024,96,3.495316217253221,3.4848899394871586,3.4924523840964983,3.4792285951382595,0.0008193344975732098,0.0029829283298024034,0.0016245403577170858,0.003786390622948943
OPFY1_REV,NEXT10,STRESS_2025,48,4.5798007531641725,4.6865253189015545,4.58518002033905,4.703831891332124,-0.0011745635814310873,-0.023303320709672004,-0.0036928366439776816,-0.025877254647964865
OPFY1_REV,NEXT10,STRESS_2026,28,7.105715160174467,7.19808014777963,7.081257763204207,7.162450145106713,0.003441933207136705,-0.012998689860641122,0.004949931362449145,-0.011465813647456802
OPFY1_REV,NEXT20,DISC_2016_2019,191,4.220340864036714,4.217745259174058,4.219729716622138,4.2166002622730385,0.00014480996541876845,0.0006150225648299257,0.00027147132665938933,0.0007416243596768402
OPFY1_REV,NEXT20,VAL_2020_2022,145,9.63954888564072,9.59952304513482,9.642525997400885,9.599425578946244,-0.0003088434734326295,0.004152252452967242,1.0153232417708935e-05,0.004469826523284315
OPFY1_REV,NEXT20,CONF_2023_2024,94,6.643639107132197,6.664528511800329,6.639048743999437,6.660833805394113,0.0006909410729176724,-0.0031442714348686174,0.0005543837646839744,-0.0032813528315132068
OPFY1_REV,NEXT20,STRESS_2025,46,10.18039104516048,10.230931052070078,10.20448925179718,10.270215341284343,-0.0023671199396759768,-0.004964446521297683,-0.003839757008851752,-0.0064408994772167105
OPFY1_REV,NEXT20,STRESS_2026,26,18.044268237098258,18.131387454333602,17.97771421830492,18.050396451531316,0.003688374497587188,-0.0048280825850410825,0.004466894935992727,-0.004042907365408466
PBR12MF,NEXT5,DISC_2016_2019,194,0.9794932650293625,0.9692314732874004,0.9782784753744505,0.9648464222399221,0.001240222570469296,0.010476633284103753,0.004524255730785631,0.013730296099366823
PBR12MF,NEXT5,VAL_2020_2022,148,1.6086220787416738,1.5907507923181283,1.5971498556499708,1.569264576231619,0.007131708089371136,0.011109686146745568,0.013506965509788249,0.017459400769255673
PBR12MF,NEXT5,CONF_2023_2024,97,1.2205169682218489,1.1977078004616295,1.2200056744183834,1.1903205070887413,0.0004189157682996658,0.018688120160631372,0.0061678594478895565,0.024331991196511416
PBR12MF,NEXT5,STRESS_2025,49,2.01256405607421,1.9709928361185434,2.0338834960894117,2.013251028336653,-0.010593173395329503,0.02065584935306708,-0.02144005368448121,0.01014437050717465
PBR12MF,NEXT5,STRESS_2026,29,3.483160705175018,3.407422240929874,3.5064537116538532,3.431198555515777,-0.0066873189181964054,0.02174417738826062,-0.006977801077982848,0.021461899208297663
PBR12MF,GAP5,DISC_2016_2019,193,0.9762538296643208,0.9704212754479867,0.972908538922004,0.9636190109296496,0.0034266608136810373,0.005974423904016479,0.00700959953211755,0.009548202755674584
PBR12MF,GAP5,VAL_2020_2022,148,1.6340152108668993,1.682395400707747,1.6528539542396832,1.730258942271454,-0.011529111386171964,-0.029608163693396916,-0.02844963885634244,-0.04683111162557463
PBR12MF,GAP5,CONF_2023_2024,97,1.219534911634838,1.2232402354081366,1.2303552140068885,1.2390286452470511,-0.008872482672550586,-0.003038308897882702,-0.01290703933855375,-0.007049534265731294
PBR12MF,GAP5,STRESS_2025,49,2.1168955910922143,2.1241079370983593,2.128403999686901,2.150061174167789,-0.005436455460114953,-0.003407039079534213,-0.012218417254672653,-0.010175311869397907
PBR12MF,GAP5,STRESS_2026,29,3.773455502908778,3.552851010434427,3.8564679738826473,3.6051705047280644,-0.021999059193855253,0.05846219527547025,-0.014726059195834473,0.06516259718904904
PBR12MF,NEXT10,DISC_2016_2019,193,2.0901877079305806,2.089599924832357,2.0897406034247186,2.0893760019656034,0.00021390638944318585,0.0002812106759566557,0.00010716064070093179,0.0001744721131979876
PBR12MF,NEXT10,VAL_2020_2022,147,3.237215463267807,3.2177725528064784,3.251858102666397,3.2318874504197366,-0.004523220516131188,0.00600606004819404,-0.004386542983265684,0.006141304945097459
PBR12MF,NEXT10,CONF_2023_2024,96,2.6073031514543934,2.602043942287063,2.611962199520954,2.606476853549212,-0.0017869222702247,0.002017106896218257,-0.0017036265952727891,0.002100086277185831
PBR12MF,NEXT10,STRESS_2025,48,4.649780994101056,4.630183994860952,4.635028591230538,4.622541029707095,0.0031727091854937273,0.004214606938470089,0.0016506828157023534,0.0026941714118159377
PBR12MF,NEXT10,STRESS_2026,28,8.700116434958705,8.763186503078673,8.718503540248514,8.765484480832933,-0.002113432093382883,-0.007249336096990744,-0.0002622308395985318,-0.005388647302548399
PBR12MF,NEXT20,DISC_2016_2019,191,4.712991072563406,4.694968371491335,4.703449374224796,4.691175741424498,0.002024552601883056,0.0038240473607068504,0.0008078073730732882,0.002609496100363762
PBR12MF,NEXT20,VAL_2020_2022,145,5.459298122070946,5.5435114358993705,5.550540110203373,5.5879162491317675,-0.016713135295461035,-0.01542566680650137,-0.008010232096723913,-0.006733784133851506
PBR12MF,NEXT20,CONF_2023_2024,94,5.650308522412549,5.696752451348049,5.80049792862393,5.790660618866996,-0.026580744328497996,-0.008219715569738328,-0.016484509081437393,0.001695942292883057
PBR12MF,NEXT20,STRESS_2025,46,7.5324253492981965,7.511992446510213,7.611322114361624,7.559556292356471,-0.010474284364567543,0.002712659182196542,-0.006331721734937901,0.006801160327648881
PBR12MF,NEXT20,STRESS_2026,26,14.061076086589965,14.572576131195659,14.345014827696899,14.690806864164834,-0.020193244056031068,-0.036377019899174634,-0.008113234880693376,-0.024105380204995752
PER12MF,NEXT5,DISC_2016_2019,194,0.9553341173640493,0.9516712049361963,0.9549193853876106,0.9515536793625683,0.0004341224383183073,0.003834168969030105,0.0001234938842515909,0.0035245970251992498
PER12MF,NEXT5,VAL_2020_2022,148,1.4043995626044938,1.4086862526435247,1.4105953955812622,1.4116297462640925,-0.004411730921702883,-0.003052329374897411,-0.002089531018737656,-0.0007332724082826925
PER12MF,NEXT5,CONF_2023_2024,97,1.3469614377624697,1.3333906025383964,1.3506516038171337,1.3361357143347927,-0.0027396226433875626,0.010075147545884233,-0.002058745420262076,0.01074732332254813
PER12MF,NEXT5,STRESS_2025,49,1.4013732180712877,1.4129886925655142,1.396035538093582,1.4094116876492333,0.0038088925268972007,-0.008288637419668232,0.002531517014326745,-0.009581525104953803
PER12MF,NEXT5,STRESS_2026,29,3.3914175309881274,3.3796059525556177,3.3934072975767493,3.381616625330921,-0.0005867064643150233,0.0034827850963747853,-0.0005949429618512525,0.003474582097541923
PER12MF,GAP5,DISC_2016_2019,193,0.9457863000683688,0.9434495108117482,0.9381122770758547,0.9341413631811176,0.008113907964155787,0.002470737053869021,0.009866079237904168,0.004232877014587855
PER12MF,GAP5,VAL_2020_2022,148,1.4170838871835223,1.426092145905222,1.4326422525485665,1.4489215760634193,-0.010979142100025374,-0.006356898701038727,-0.016008383626365363,-0.011363146302500127
