universe,eval_year,period,feature,target,train_n,test_n,train_spearman,direction,oos_spearman,directed_oos_spearman,raw_high_minus_low,directed_high_minus_low
K200,2020,DEV_2020_2022,FACTOR_TOP_MINUS_MKT_ACT5,TARGET_FWD_RANGE_20,184,50,0.01747425624646615,1,-0.1452685671404042,-0.1452685671404042,-0.030367530983484464,-0.030367530983484464
K200,2020,DEV_2020_2022,MKT_ACT5_CHANGE_4,TARGET_FWD_RANGE_20,184,50,0.02125760860102436,1,0.08624456772156291,0.08624456772156291,0.030157757150970244,0.030157757150970244
K200,2020,DEV_2020_2022,MKT_ACT1_CHANGE_4,TARGET_FWD_RANGE_20,184,50,-0.03608798776837845,-1,-0.024155981478179173,0.024155981478179173,0.0013015704294028763,-0.0013015704294028763
K200,2020,DEV_2020_2022,KOSDAQ_TA_SHARE_CHANGE_4,TARGET_FWD_RANGE_20,184,50,0.0356648879813527,1,0.010900360144057623,0.010900360144057623,-0.018257764210992622,-0.018257764210992622
K200,2020,DEV_2020_2022,FACTOR_TOP_ACT5_CHANGE_4,TARGET_FWD_RANGE_20,184,50,0.046634045810702636,1,0.06991764510166792,0.06991764510166792,0.01742617451914215,0.01742617451914215
K200,2020,DEV_2020_2022,FACTOR_TOP_MINUS_MKT_ACT5_CHANGE_4,TARGET_FWD_RANGE_20,184,50,0.07553897588084632,1,-0.10406012152150715,-0.10406012152150715,-0.02461034816209451,-0.02461034816209451
K200,2020,DEV_2020_2022,MKT_ACT5_BREADTH,TARGET_TOP2_RELATIVE_LOSS_20,184,50,0.029898404201813413,1,0.35700392274973475,0.35700392274973475,0.01912922377424936,0.01912922377424936
K200,2020,DEV_2020_2022,MKT_ACT1_BREADTH,TARGET_TOP2_RELATIVE_LOSS_20,184,50,-0.0431925208415718,-1,0.2011911088469886,-0.2011911088469886,0.02631925992814977,-0.02631925992814977
K200,2020,DEV_2020_2022,KOSDAQ_TA_SHARE,TARGET_TOP2_RELATIVE_LOSS_20,184,50,0.0938914680896149,1,-0.2266986794717887,-0.2266986794717887,-0.03744050548290477,-0.03744050548290477
K200,2020,DEV_2020_2022,FACTOR_TOP_ACT5_BREADTH_MEAN,TARGET_TOP2_RELATIVE_LOSS_20,184,50,0.05050548867572051,1,0.3444351087377667,0.3444351087377667,0.023695566357034452,0.023695566357034452
K200,2020,DEV_2020_2022,FACTOR_TOP_MINUS_MKT_ACT5,TARGET_TOP2_RELATIVE_LOSS_20,184,50,0.08480148100823354,1,-0.0725622495699672,-0.0725622495699672,-0.008171096770758177,-0.008171096770758177
K200,2020,DEV_2020_2022,MKT_ACT5_CHANGE_4,TARGET_TOP2_RELATIVE_LOSS_20,184,50,0.11910714191182925,1,0.1493913419720391,0.1493913419720391,0.009881331240480896,0.009881331240480896
K200,2020,DEV_2020_2022,MKT_ACT1_CHANGE_4,TARGET_TOP2_RELATIVE_LOSS_20,184,50,0.07720481115580044,1,0.05258608293957495,0.05258608293957495,0.003953541125062332,0.003953541125062332
K200,2020,DEV_2020_2022,KOSDAQ_TA_SHARE_CHANGE_4,TARGET_TOP2_RELATIVE_LOSS_20,184,50,0.14019571959700255,1,-0.20326530612244897,-0.20326530612244897,-0.010372502790818049,-0.010372502790818049
K200,2020,DEV_2020_2022,FACTOR_TOP_ACT5_CHANGE_4,TARGET_TOP2_RELATIVE_LOSS_20,184,50,0.09938161612332677,1,0.08682081204932392,0.08682081204932392,0.011919082466479665,0.011919082466479665
K200,2020,DEV_2020_2022,FACTOR_TOP_MINUS_MKT_ACT5_CHANGE_4,TARGET_TOP2_RELATIVE_LOSS_20,184,50,0.020736472748052178,1,-0.14583783528417962,-0.14583783528417962,-0.008918976702383445,-0.008918976702383445
K200,2021,DEV_2020_2022,MKT_ACT5_BREADTH,TARGET_TOP2_ALPHA_VS_EW8_20,234,49,-0.10914249003076987,-1,-0.0012247397683198525,0.0012247397683198525,0.0007312512915639839,-0.0007312512915639839
K200,2021,DEV_2020_2022,MKT_ACT1_BREADTH,TARGET_TOP2_ALPHA_VS_EW8_20,234,49,-0.03239327493966965,-1,0.03831828159485469,-0.03831828159485469,-0.0007132143451266428,0.0007132143451266428
K200,2021,DEV_2020_2022,KOSDAQ_TA_SHARE,TARGET_TOP2_ALPHA_VS_EW8_20,234,49,-0.013081582527295249,-1,0.08346938775510203,-0.08346938775510203,0.0022317789418884863,-0.0022317789418884863
K200,2021,DEV_2020_2022,FACTOR_TOP_ACT5_BREADTH_MEAN,TARGET_TOP2_ALPHA_VS_EW8_20,234,49,-0.12414313166067589,-1,0.07350127022075253,-0.07350127022075253,0.0007364289019667816,-0.0007364289019667816
K200,2021,DEV_2020_2022,FACTOR_TOP_MINUS_MKT_ACT5,TARGET_TOP2_ALPHA_VS_EW8_20,234,49,-0.03854722638220139,-1,0.01949029312606462,-0.01949029312606462,0.0036953599703962972,-0.0036953599703962972
K200,2021,DEV_2020_2022,MKT_ACT5_CHANGE_4,TARGET_TOP2_ALPHA_VS_EW8_20,234,49,-0.112998363802319,-1,0.013367346938775507,-0.013367346938775507,-0.0036023801078868796,0.0036023801078868796
K200,2021,DEV_2020_2022,MKT_ACT1_CHANGE_4,TARGET_TOP2_ALPHA_VS_EW8_20,234,49,-0.0668304428991453,-1,-0.029081632653061223,0.029081632653061223,-0.004167325091181358,0.004167325091181358
K200,2021,DEV_2020_2022,KOSDAQ_TA_SHARE_CHANGE_4,TARGET_TOP2_ALPHA_VS_EW8_20,234,49,-0.04926701460351356,-1,0.058979591836734686,-0.058979591836734686,0.005378940945917128,-0.005378940945917128
K200,2021,DEV_2020_2022,FACTOR_TOP_ACT5_CHANGE_4,TARGET_TOP2_ALPHA_VS_EW8_20,234,49,-0.09999637073154694,-1,0.03183998383760126,-0.03183998383760126,0.0017139853812953246,-0.0017139853812953246
K200,2021,DEV_2020_2022,FACTOR_TOP_MINUS_MKT_ACT5_CHANGE_4,TARGET_TOP2_ALPHA_VS_EW8_20,234,49,0.016902819907361,1,-0.0823469387755102,-0.0823469387755102,-0.005756358544988314,-0.005756358544988314
K200,2021,DEV_2020_2022,MKT_ACT5_BREADTH,TARGET_FACTOR_MOM_20,234,49,-0.060593090186651245,-1,0.0017860788287997846,-0.0017860788287997846,-0.001380865224254747,0.001380865224254747
K200,2021,DEV_2020_2022,MKT_ACT1_BREADTH,TARGET_FACTOR_MOM_20,234,49,0.03472728410955506,1,0.02673605799694255,0.02673605799694255,0.0045414205629905995,0.0045414205629905995
K200,2021,DEV_2020_2022,KOSDAQ_TA_SHARE,TARGET_FACTOR_MOM_20,234,49,-0.018995104064960702,-1,0.07377551020408163,-0.07377551020408163,0.017141338904623788,-0.017141338904623788
K200,2021,DEV_2020_2022,FACTOR_TOP_ACT5_BREADTH_MEAN,TARGET_FACTOR_MOM_20,234,49,-0.08801659801306963,-1,0.1063216290762691,-0.1063216290762691,0.006321602608577677,-0.006321602608577677
K200,2021,DEV_2020_2022,FACTOR_TOP_MINUS_MKT_ACT5,TARGET_FACTOR_MOM_20,234,49,-0.031780915576194856,-1,0.0972984005010608,-0.0972984005010608,0.012579834708734668,-0.012579834708734668
K200,2021,DEV_2020_2022,MKT_ACT5_CHANGE_4,TARGET_FACTOR_MOM_20,234,49,-0.04811846562651413,-1,0.014387755102040815,-0.014387755102040815,0.0005860474723590088,-0.0005860474723590088
K200,2021,DEV_2020_2022,MKT_ACT1_CHANGE_4,TARGET_FACTOR_MOM_20,234,49,-0.0013416476463510515,-1,-0.06306122448979591,0.06306122448979591,0.0009778059831112677,-0.0009778059831112677
K200,2021,DEV_2020_2022,KOSDAQ_TA_SHARE_CHANGE_4,TARGET_FACTOR_MOM_20,234,49,-0.07370032943953135,-1,0.14224489795918363,-0.14224489795918363,0.028617758282805,-0.028617758282805
K200,2021,DEV_2020_2022,FACTOR_TOP_ACT5_CHANGE_4,TARGET_FACTOR_MOM_20,234,49,-0.03514926308518332,-1,0.08011021574524675,-0.08011021574524675,0.010108461985994233,-0.010108461985994233
K200,2021,DEV_2020_2022,FACTOR_TOP_MINUS_MKT_ACT5_CHANGE_4,TARGET_FACTOR_MOM_20,234,49,0.02917193977362663,1,-0.015204081632653061,-0.015204081632653061,-0.011264660628354784,-0.011264660628354784
