date,universe,BREADTH_20,BREADTH_60,DISPERSION_20,DISPERSION_60,ABS_OPPORTUNITY_20,RANGE_20,LEADER_STRENGTH_20,LOSER_WEAKNESS_20,WINNER_GAP_20,CROSS_HORIZON_RANK_CORR,PREV_RANK_CORR_20,RANK_TURNOVER_20,BREADTH_CHANGE_20,DISPERSION_CHANGE_20,AVG_PAIR_CORR_60,PC1_SHARE_60,FACTOR_VOL_MEDIAN_60,SIGN_ALIGNMENT_20_60,TARGET_RANK_CORR_20,TARGET_RANK_CORR_60,TARGET_TOP2_SURVIVAL_20,TARGET_TOP2_SAME_20,TARGET_FACTOR_MOM_20,CUR20_MOM1M,FWD20_MOM1M,CUR20_MOM12_1,FWD20_MOM12_1,CUR20_OP12_REV,FWD20_OP12_REV,CUR20_OPFY1_REV,FWD20_OPFY1_REV,CUR20_PBR12MF,FWD20_PBR12MF,CUR20_PER12MF,FWD20_PER12MF,CUR20_PRIVATE_FLOW,FWD20_PRIVATE_FLOW,CUR20_FOREIGN_FLOW,FWD20_FOREIGN_FLOW,TARGET_TOP2_ALPHA_VS_EW8_20,TARGET_TOP2_RELATIVE_LOSS_20,TARGET_FWD_RANGE_20,MKT_ACT5_BREADTH,MKT_ACT1_BREADTH,KOSDAQ_TA_SHARE,FACTOR_TOP_ACT5_BREADTH_MEAN,FACTOR_TOP_MINUS_MKT_ACT5,MKT_ACT5_CHANGE_4,MKT_ACT1_CHANGE_4,KOSDAQ_TA_SHARE_CHANGE_4,FACTOR_TOP_ACT5_CHANGE_4,FACTOR_TOP_MINUS_MKT_ACT5_CHANGE_4
2016-06-16,K200,0.5,0.625,0.0210531221493705,0.049571184042256,0.0167949493419033,0.0614792234939847,0.0213636027592805,0.0401156207347041,0.0027682942352897,0.7142857142857144,0.5476190476190477,0.4523809523809523,0.125,-0.0206710827105816,0.1009147880192572,0.3950067756813694,0.0150052769487799,0.875,-0.0476190476190476,0.0952380952380952,0.5,0.5,-0.0039182452248428,-0.0176067460005893,-0.0037944071696333,0.0208583375805406,-0.0098611801954888,0.0067206944835165,0.0259515663742042,0.0180900433452508,0.0139264131415757,-0.0209239248984649,0.0081848232424517,-0.040620885913444,0.0037169001533208,0.0042642160779702,0.0015693377386629,-0.00527474643545,0.001542242979498,-0.00312184556003045,0.00312184556003045,0.035812746569693,0.3789473684210526,0.2684210526315789,0.4956357502251172,0.325,-0.05394736842105258,0.1526315789473684,-0.0368421052631579,0.14623627171641418,0.11250000000000002,-0.04013157894736838
2016-06-23,K200,0.375,0.625,0.0219372439169263,0.0349110654815427,0.0175081829884093,0.0623412198565616,0.0332734943880386,0.0290677254685229,0.0093790908248962,0.261904761904762,-0.1666666666666667,1.1666666666666667,0.0,-0.0266703247451609,0.1067132647678026,0.4308122287877207,0.0150669568395621,0.5,-0.4047619047619048,0.0714285714285714,0.5,0.5,-0.0078170545610035,-0.0317971418432474,0.0251540842919486,-0.000418009413849,-0.0290689230034728,0.0211649871884178,0.021565032366162,0.0305440780133141,-0.0002660371767294,-0.0050408233355999,0.0138609586061169,-0.0217811855506778,0.0119280509398018,-0.0219845025404146,0.0117790200194909,0.0073347360217539,-0.015753391174897,0.005749648236163676,-0.005749648236163676,0.0542230072954214,0.1421052631578947,0.1263157894736842,0.4663523199368686,0.1875,0.04539473684210529,-0.08947368421052629,-0.2052631578947368,-0.0005637076487848836,0.025000000000000105,0.1144736842105264
2016-06-30,K200,0.5,0.375,0.0250169526536431,0.0400769522343854,0.0229384824502525,0.0556547904116696,0.0246535244424494,0.0310012659692202,0.0031880675902038,0.523809523809524,0.2380952380952381,0.7619047619047619,0.25,-0.0246376422893242,-0.0581020674202682,0.4021469672618055,0.0126286454948042,0.875,-0.6428571428571429,-0.2142857142857143,0.0,0.0,-0.0686234951561837,-0.016492600236757,0.0148566174964663,0.0158677745135173,-0.0554410131782131,0.0177138097536293,0.0249136828952061,0.0211530439906257,0.0072306738470448,-0.03131367883084,0.1090927150711702,-0.02828034674107,0.074372535161709,-0.0283454939547513,0.0114982534002021,0.0243411115808296,-0.02388669568804,-0.028657607046190775,0.028657607046190775,0.1645337282493833,0.5368421052631579,0.2473684210526315,0.4376131040056542,0.55625,0.019407894736842124,0.08421052631578951,-0.17894736842105272,0.06366717302906649,0.0625,-0.021710526315789513
2016-07-07,K200,0.5,0.375,0.0329439121701082,0.040512593889135,0.0281475030315577,0.0801863866741385,0.0304212524561255,0.0497651342180129,0.0032669753640806,0.8333333333333335,0.6666666666666669,0.3333333333333331,0.0,0.0100879068102547,-0.0472123277190862,0.4055545289494986,0.012579109701351,0.875,-0.5952380952380953,-0.3095238095238095,0.5,0.0,-0.135865324780151,-0.0197920905374817,0.009307339597296,0.0268351047527934,-0.0587630362600836,0.030102080116874,0.0121739963529359,0.013803070389005,0.0055684208118893,-0.05007245037105,0.1212735280239316,-0.0500843065572644,0.1038680816292227,-0.014441415067508,0.0105298997719398,0.0200495064604848,-0.0217983191353134,-0.046064508802551134,0.046064508802551134,0.1800365642840152,0.1578947368421052,0.1894736842105263,0.5211394568245076,0.19375,0.03585526315789481,-0.5157894736842106,-0.7157894736842105,0.18345961160553148,-0.43125,0.08453947368421058
2016-07-14,K200,0.75,0.625,0.0110335162293543,0.0536294920159506,0.0085683588743544,0.0358127465696931,0.0233084474282123,0.0125042991414807,0.0120251532326285,-0.0714285714285714,-0.0476190476190476,1.0476190476190477,0.25,-0.0100196059200162,-0.0277735615591926,0.3763171003620708,0.0123733845611395,0.375,0.7142857142857144,-0.2142857142857143,1.0,0.0,0.0339678787003301,-0.0037944071696333,-0.0066676597471897,-0.0098611801954888,-0.0364019755674338,0.0259515663742042,0.0167782803663472,0.0139264131415757,0.0080878417196894,0.0081848232424517,0.0676472574161226,0.0037169001533208,0.0523757217075617,0.0015693377386629,-0.0096814460705799,0.001542242979498,-0.0077258385881967,0.0018815383884781996,-0.0018815383884781996,0.1040492329835564,0.4157894736842105,0.4105263157894737,0.4811993109048837,0.51875,0.10296052631578956,0.0368421052631579,0.1421052631578948,-0.014436439320233474,0.19375000000000003,0.15690789473684214
2016-07-21,K200,0.625,0.625,0.0187924858342793,0.04808789952363,0.0161719371973274,0.0542230072954215,0.0133005488123022,0.0409224584831192,0.0035890519257866,-0.1428571428571428,-0.4047619047619048,1.4047619047619049,0.25,-0.0031447580826469,-0.0357974634428325,0.3832315015122873,0.011571410012171,0.5,0.1904761904761905,-0.3095238095238095,0.5,0.0,0.008692727686184,0.0251540842919486,0.0100823995230858,-0.0290689230034728,0.0243499118411589,0.021565032366162,0.0531736195968308,-0.0002660371767294,0.0508568104097593,0.0138609586061169,0.0872432063388159,0.0119280509398018,0.0535459138797174,0.0117790200194909,-0.0105054299875272,-0.015753391174897,0.0215206519063897,-0.004655375878570525,0.004655375878570525,0.09774863632634309,0.3473684210526316,0.3894736842105263,0.522592405037138,0.4125,0.06513157894736837,0.2052631578947369,0.26315789473684215,0.0562400851002694,0.22499999999999998,0.01973684210526308
2016-07-28,K200,0.75,0.5,0.0518188299564735,0.0293490308476221,0.0401615233422565,0.1645337282493834,0.0959152796228359,0.0686184486265474,0.0347201799094611,-0.1428571428571428,-0.6428571428571429,1.6428571428571428,0.25,0.0268018773028303,-0.0278172938544786,0.3697128852281233,0.012350779398823,0.5,0.119047619047619,0.2380952380952381,0.5,0.0,0.0037539630198279,0.0148566174964663,0.0004000992694657,-0.0554410131782131,0.038766880935682,0.0249136828952061,0.044678823622023,0.0072306738470448,0.0410624499417222,0.1090927150711702,0.0384710777891643,0.074372535161709,0.0061873902277806,0.0114982534002021,0.0017960901311733,-0.02388669568804,-0.0016163389583929,0.0011109248886451775,-0.0011109248886451775,0.046295162580415904,0.4210526315789473,0.4789473684210526,0.4370301578772816,0.475,0.05394736842105269,-0.11578947368421061,0.23157894736842113,-0.0005829461283725634,-0.08125000000000004,0.034539473684210564
2016-08-04,K200,0.75,0.625,0.0605369401369359,0.0290380068620402,0.0429103276978265,0.1800365642840152,0.1113549083393137,0.0686816559447015,0.0174054463947088,0.6666666666666669,-0.5952380952380953,1.5952380952380951,0.25,0.0275930279668277,-0.024213300228269,0.3763085284672847,0.0119653878746529,0.875,-0.261904761904762,0.8333333333333335,0.5,0.5,-0.007378546502295,0.009307339597296,0.0252097566308493,-0.0587630362600836,0.0438463531020154,0.0121739963529359,0.0328936198759421,0.0055684208118893,0.0374775731881027,0.1212735280239316,0.039006500862722,0.1038680816292227,-0.0013780467451648,0.0105298997719398,0.0072472743285556,-0.0217983191353134,0.0085391940201318,-0.005291051099115665,0.005291051099115665,0.0452243998471802,0.5526315789473685,0.2789473684210526,0.5019599755691028,0.475,-0.0776315789473685,0.3947368421052633,0.08947368421052632,-0.019179481255404807,0.28125,-0.1134868421052633
2016-08-11,K200,0.5,0.5,0.0344312876507819,0.0335080337746758,0.0256707526478901,0.1040492329835565,0.0669371664298728,0.0371120665536837,0.0152715357085608,0.7619047619047621,0.7142857142857144,0.2857142857142856,-0.25,0.0233977714214275,-0.018276588669587,0.4255964372758538,0.0110531635242097,1.0,0.4047619047619048,0.880952380952381,1.0,0.5,0.0339411214865162,-0.0066676597471897,0.0344262480223185,-0.0364019755674338,0.0550395438359447,0.0167782803663472,0.0325638128432976,0.0080878417196894,0.0367750623177416,0.0676472574161226,0.0891266890673838,0.0523757217075617,0.0486427181708144,-0.0096814460705799,0.0148476204292209,-0.0077258385881967,-0.0049888341846243,0.03058059605633695,-0.03058059605633695,0.0941155232520081,0.4789473684210526,0.3368421052631579,0.447772442469974,0.55,0.07105263157894742,0.06315789473684214,-0.0736842105263158,-0.03342686843490972,0.03125,-0.031907894736842135
2016-08-19,K200,0.875,0.75,0.030772422637906,0.0484382310616439,0.0389097429354106,0.0977486363263432,0.0496398452133568,0.0481087911129863,0.0336972924590985,0.8095238095238096,0.1904761904761905,0.8095238095238095,0.25,0.0119799368036267,0.1981602154624096,0.4313905126666051,0.0116598157004621,0.875,0.523809523809524,0.3333333333333334,1.0,0.5,0.0303046944141638,0.0100823995230858,-0.025591726260597,0.0243499118411589,0.017889641577421,0.0531736195968308,-0.02412419480586,0.0508568104097593,-0.0134415922352357,0.0872432063388159,0.0121333190272563,0.0535459138797174,0.0002075400742027,-0.0105054299875272,-0.0226768034662715,0.0215206519063897,-0.0401530254301826,0.01814003474063785,-0.01814003474063785,0.058042667007603604,0.5210526315789473,0.5157894736842106,0.3668790303929989,0.5375000000000001,0.016447368421052766,0.17368421052631572,0.12631578947368427,-0.1557133746441391,0.1250000000000001,-0.04868421052631561
2016-08-26,K200,0.875,0.5,0.0210705149188324,0.0501824566893343,0.0216223938594255,0.0462951625804159,0.0223495896135504,0.0239455729668655,0.0036163736803007,0.523809523809524,0.119047619047619,0.8809523809523809,0.125,-0.030748315037641,0.2066559556027156,0.4290868141017102,0.011964936458828,0.625,0.3333333333333334,0.6190476190476191,0.5,0.0,0.0025885525683227,0.0004000992694657,-0.0057109366113458,0.038766880935682,0.0305289270224307,0.044678823622023,-0.0154187329853013,0.0410624499417222,-0.0025523065992586,0.0384710777891643,-0.0180330674174152,0.0061873902277806,0.0081162416579265,0.0017960901311733,-0.0259622459979687,-0.0016163389583929,-0.0174372081098597,-0.003176853662180938,0.003176853662180938,0.056491173020399396,0.3368421052631579,0.2052631578947368,0.4197827849428093,0.3625,0.025657894736842102,-0.0842105263157894,-0.27368421052631586,-0.017247372934472316,-0.11249999999999999,-0.028289473684210587
2016-09-02,K200,0.875,1.0,0.0170918723035348,0.0383488175410274,0.0244497898441855,0.0452243998471803,0.0147946648486196,0.0304297349985606,0.0048398522392933,0.4285714285714286,-0.261904761904762,1.261904761904762,0.125,-0.043445067833401,0.201386853684611,0.4061725988866018,0.0129662844874602,0.875,0.0952380952380952,0.6904761904761906,0.5,0.5,0.0032457702613936,0.0252097566308493,-0.0771415133046661,0.0438463531020154,-0.0016156229793617,0.0328936198759421,0.0009510322361856,0.0374775731881027,0.0076259414826291,0.039006500862722,0.0226521817388429,-0.0013780467451648,0.0425206458707971,0.0072472743285556,-0.0279756276341033,0.0085391940201318,-0.0552295593517389,0.021544844622417514,-0.021544844622417514,0.1196621591754632,0.2631578947368421,0.2105263157894736,0.3775232129124728,0.3,0.0368421052631579,-0.2894736842105264,-0.06842105263157902,-0.12443676265662995,-0.175,0.1144736842105264
2016-09-09,K200,0.875,0.875,0.0278893447102863,0.0622139597155738,0.0395513161089182,0.0941155232520082,0.0535260338973537,0.0405894893546544,0.034087145231439,0.6904761904761906,0.4047619047619048,0.5952380952380951,0.375,-0.0065419429404955,0.1873120895336919,0.4140511374491404,0.0133686505061031,1.0,0.6428571428571429,0.8095238095238096,0.5,0.5,0.0311904394157412,0.0344262480223185,-0.0752349105954329,0.0550395438359447,-0.0376942709768695,0.0325638128432976,-0.0021040584831057,0.0367750623177416,0.0088117200940409,0.0891266890673838,0.0163693132239437,0.0486427181708144,0.0237506325908183,0.0148476204292209,-0.0379662778552635,-0.0049888341846243,-0.0457395587291447,0.008063447464913776,-0.008063447464913776,0.0989855431862512,0.3736842105263158,0.3052631578947368,0.4930251334263604,0.36875,-0.004934210526315763,-0.10526315789473684,-0.031578947368421095,0.0452526909563864,-0.18125000000000002,-0.07598684210526319
2016-09-21,K200,0.375,0.75,0.0202315901802159,0.0488781436834156,0.0195272303596283,0.0580426670076036,0.0359488394281746,0.0220938275794289,0.0057563225501646,0.6190476190476191,0.523809523809524,0.476190476190476,-0.5,-0.01054083245769,0.3792696260059437,0.4822330109564775,0.0153576435654062,0.625,0.4047619047619048,0.8333333333333335,0.5,0.5,0.0638682576367438,-0.025591726260597,-0.0244643784361425,0.017889641577421,-0.0356200579725197,-0.02412419480586,0.0267733123924505,-0.0134415922352357,0.0253988391442561,0.0121333190272563,0.0876339328301905,0.0002075400742027,0.0945752109396087,-0.0226768034662715,0.0007815575791623,-0.0401530254301826,-0.0512582619796743,0.010529418116668951,-0.010529418116668951,0.145833472919283,0.3684210526315789,0.3105263157894737,0.4658719307450399,0.3375,-0.030921052631578905,-0.1526315789473684,-0.20526315789473687,0.098992900352041,-0.20000000000000007,-0.04736842105263167
2016-09-28,K200,0.25,0.75,0.0181584938934026,0.0563464928354956,0.0154699583001883,0.0564911730203994,0.0410937618207543,0.0153974111996451,0.0224126853645041,0.2142857142857143,0.3333333333333334,0.6666666666666665,-0.625,-0.0029120210254298,0.399490265356566,0.4989897205915692,0.0151239702998216,0.5,-0.1904761904761905,0.880952380952381,0.5,0.5,-0.0497475575183933,-0.0057109366113458,-0.0412031192552719,0.0305289270224307,-0.0592086199811248,-0.0154187329853013,0.0246093947184347,-0.0025523065992586,0.0272502181969822,-0.0180330674174152,0.1312424923752178,0.0081162416579265,0.1026806609430777,-0.0259622459979687,0.0117246636235217,-0.0174372081098597,-0.0577522564813608,0.004318091213541875,-0.004318091213541875,0.1904511123563426,0.3210526315789473,0.2947368421052631,0.4535421431226903,0.3875,0.0664473684210527,-0.015789473684210575,0.08947368421052629,0.033759358179881016,0.025000000000000022,0.0407894736842106
2016-10-06,K200,0.5,0.5,0.0399890489660368,0.0924919858448924,0.0294640155747906,0.1196621591754633,0.0428529412423852,0.076809217933078,0.0198684641319542,0.9285714285714288,0.0952380952380952,0.9047619047619048,-0.375,0.022897176662502,0.3438501096539656,0.4439154734301959,0.0162410396644893,1.0,0.4761904761904762,0.9047619047619048,1.0,1.0,0.100669515555622,-0.0771415133046661,0.0160780745883222,-0.0016156229793617,-0.0473751926856339,0.0009510322361856,0.0053287179989254,0.0076259414826291,0.0093404553231666,0.0226521817388429,0.0982252855780838,0.0425206458707971,0.0914474842635189,-0.0279756276341033,0.0298054193483299,-0.0552295593517389,-0.0277443358579635,0.07294814635120767,-0.07294814635120767,0.1456004782637177,0.5,0.4368421052631579,0.3632544956285131,0.55,0.050000000000000044,0.2368421052631579,0.22631578947368433,-0.014268717283959731,0.25000000000000006,0.013157894736842146
2016-10-13,K200,0.375,0.5,0.0353018275972925,0.088348102566486,0.0309588428185774,0.0989855431862513,0.0436497973208059,0.0553357458654453,0.0073813193668745,0.9523809523809524,0.6428571428571429,0.3571428571428571,-0.5,0.0074124828870062,0.3742521937717621,0.4689692219840625,0.0160724934880245,0.875,0.7619047619047621,0.8333333333333335,1.0,1.0,0.078107682167702,-0.0752349105954329,-0.034428641307393,-0.0376942709768695,-0.0216034108272029,-0.0021040584831057,-0.0032440691599755,0.0088117200940409,-0.004228577102467,0.0163693132239437,0.0629528498510827,0.0237506325908183,0.0411285591777699,-0.0379662778552635,0.0241119861400789,-0.0457395587291447,-0.0177053139991584,0.04616778166783446,-0.04616778166783446,0.09738149115847569,0.4789473684210526,0.4105263157894737,0.3815341409860044,0.48125,0.0023026315789473895,0.10526315789473684,0.10526315789473689,-0.11149099244035598,0.11249999999999999,0.007236842105263153
