universe,strategy,phase,period,return_type,n_days,cagr,mdd,sharpe,calmar,benchmark_cagr,benchmark_mdd,benchmark_sharpe,geometric_excess_cagr,tracking_error,information_ratio,relative_mdd,beta,jensen_alpha_annual,corr,annual_turnover,avg_missing_weight
KOSDAQ,CF20,4,LATE_2020_2022,NET30,742,0.02193518840594244,-0.4120445886423191,0.22166378673497575,0.05323498720907503,0.010954874215636456,-0.39194135999608826,0.17853229794425135,0.01086132968973974,0.08958817313731614,0.1803879815758522,-0.10976413604069846,1.0188563983918146,0.015229093373796972,0.9531872875083883,10.313807315152221,0.0
KOSDAQ,CF20,4,NORMAL_2023_2024,GROSS,489,0.0969097317603671,-0.3161271898538628,0.496531838771948,0.3065529788980375,0.0014985933119997519,-0.3391604148985127,0.12927104492411715,0.09526836990638055,0.11477243574294047,0.8036224484973573,-0.1122258185055468,0.9089294354552849,0.09511830296982507,0.8924497114842247,10.008254661769808,0.0
KOSDAQ,CF20,4,NORMAL_2023_2024,NET30,489,0.06444554823301529,-0.3253084590308474,0.37613461707049767,0.1981059712526696,0.0014985933119997519,-0.3391604148985127,0.12927104492411715,0.06285276418895891,0.11478700481191932,0.541651402961288,-0.12035992645196203,0.9087424368642947,0.06506506238719979,0.8924030318409895,10.008254661769808,0.0
KOSDAQ,CF20,4,BULL_2025,GROSS,242,0.6698198784254557,-0.14356409662108838,2.3968741443888373,4.665650355418074,0.4002075396664764,-0.17176356755883782,1.6857199222865693,0.19255169760276902,0.10639489880649429,1.68095849778205,-0.07442896215812045,0.9301352158634566,0.20396411357453628,0.883195958894664,10.171724647803158,0.0
KOSDAQ,CF20,4,BULL_2025,NET30,242,0.6196041634361718,-0.1479965852535673,2.2640460455756792,4.18661121386405,0.4002075396664764,-0.17176356755883782,1.6857199222865693,0.15668864618594358,0.10638929940219748,1.3926980981852597,-0.07805165069478992,0.9283139033864701,0.1739417014198259,0.8829280729153153,10.171724647803158,0.0
KOSDAQ,CF20,4,YTD_2026,GROSS,147,-0.07755293744622949,-0.4630600012480559,0.1711859847702976,-0.1674792407834968,-0.2345756976108171,-0.47849657792313605,-0.16619557911791782,0.2051447277992886,0.16575108531770785,1.2171934001173754,-0.0786675258414875,1.0054891474725423,0.2022845677612887,0.962497377276457,11.238850705591473,0.0
KOSDAQ,CF20,4,YTD_2026,NET30,147,-0.10815632596878566,-0.46637486569698305,0.11659741595470004,-0.23190856524214554,-0.2345756976108171,-0.47849657792313605,-0.16619557911791782,0.16516247426091613,0.16586043349060597,1.0158572460734392,-0.07866752584148762,1.0067424787631405,0.16914576379330928,0.9625456093609778,11.238850705591473,0.0
KOSDAQ,CF20,5,FULL_2016_2026,GROSS,2594,0.10110082437935941,-0.4624656108568005,0.48305282549801104,0.21861263195776223,0.021550277899455184,-0.537920203189262,0.21414610613410526,0.07787237515463152,0.10282565347483508,0.76764939505906,-0.14928448478374756,0.981845842237639,0.07997384118080396,0.9312999308528195,9.688685051910682,0.0
KOSDAQ,CF20,5,FULL_2016_2026,NET30,2594,0.06953837117364792,-0.4864315879281661,0.3799848635083362,0.1429561173644772,0.021550277899455184,-0.537920203189262,0.21414610613410526,0.04697575274793886,0.10268207005940187,0.48479571285304734,-0.20312827297666813,0.9811037772582938,0.05086212007172708,0.9313910552031257,9.688685051910682,0.0
KOSDAQ,CF20,5,PRE_STRESS_2016_2024,GROSS,2205,0.048008423376058706,-0.4624656108568005,0.3129169311342776,0.10380971525020961,0.005977981689213818,-0.537920203189262,0.14473539832007956,0.04178067756142001,0.09639708827842657,0.4585737067370741,-0.14928448478374756,0.9762842499679244,0.04502098675521757,0.9237115580629557,9.532071482948105,0.0
KOSDAQ,CF20,5,PRE_STRESS_2016_2024,NET30,2205,0.018446762936582095,-0.4864315879281661,0.19896659038138667,0.037922625492212536,0.005977981689213818,-0.537920203189262,0.14473539832007956,0.012394686041170555,0.09634057295846993,0.1612159672206868,-0.20312827297666813,0.975283243836518,0.016381889710934704,0.9236723278434179,9.532071482948105,0.0
KOSDAQ,CF20,5,EARLY_2016_2019,GROSS,974,0.04569147877336022,-0.31728004529730625,0.3177671755736796,0.14400993523102015,0.004450972154082633,-0.3993191410301159,0.12241499286570315,0.04105775967425784,0.09037893167486702,0.4712989589497757,-0.14928448478374756,0.9578682926275718,0.043620966357399316,0.9041490791544784,8.755247327441126,0.0
KOSDAQ,CF20,5,EARLY_2016_2019,NET30,974,0.01856864935751168,-0.3278022116323932,0.19300709364477034,0.05664589407448872,0.004450972154082633,-0.3993191410301159,0.12241499286570315,0.014055118263415656,0.09041489741416904,0.18051901087292027,-0.20312827297666813,0.9579469462409316,0.017345163397988562,0.9040937261526177,8.755247327441126,0.0
KOSDAQ,CF20,5,LATE_2020_2022,GROSS,742,0.03665446574531939,-0.411250184176574,0.27012359656438034,0.08912936007241144,0.010954874215636456,-0.39194135999608826,0.17853229794425135,0.025421106505493896,0.09100120321490056,0.339773458951435,-0.11662477365587254,1.0232989052245776,0.02976879026427939,0.9522654686922404,10.213034058113768,0.0
KOSDAQ,CF20,5,LATE_2020_2022,NET30,742,0.0053549067112204085,-0.41382989807658244,0.1668055922372456,0.012939873933974295,0.010954874215636456,-0.39194135999608826,0.17853229794425135,-0.005539285330377064,0.09099571265445568,0.0011871335559311854,-0.13962676351233916,1.021209574097612,-0.0009397629450901098,0.9520506977107618,10.213034058113768,0.0
KOSDAQ,CF20,5,NORMAL_2023_2024,GROSS,489,0.07018208548991978,-0.31825467981028144,0.39772478171275083,0.22052177058875252,0.0014985933119997519,-0.3391604148985127,0.12927104492411715,0.06858071757323403,0.11447195610752578,0.5902786092431748,-0.10676127317331574,0.9094366791437544,0.07043887759360393,0.8930049589430903,10.046084768614518,0.0
KOSDAQ,CF20,5,NORMAL_2023_2024,NET30,489,0.03839091034849895,-0.3277216653353291,0.2768794690615274,0.11714486532105489,0.0014985933119997519,-0.3391604148985127,0.12927104492411715,0.03683711318504712,0.11420642248707948,0.327141704309902,-0.11531401833680954,0.9091318831834083,0.04023986844188316,0.8934041237016398,10.046084768614518,0.0
KOSDAQ,CF20,5,BULL_2025,GROSS,242,0.7183520556607799,-0.14773034799354368,2.4722914504161757,4.862589612881534,0.4002075396664764,-0.17176356755883782,1.6857199222865693,0.227212400291807,0.10889959409093038,1.916666219401872,-0.07129852033568551,0.9503511971185432,0.22657456265052497,0.8818450103000883,10.091407942099915,0.0
KOSDAQ,CF20,5,BULL_2025,NET30,242,0.6670790287190063,-0.1509764026859839,2.3404846040049345,4.4184323963955165,0.4002075396664764,-0.17176356755883782,1.6857199222865693,0.19059423799138697,0.10901296957685051,1.6362372081564927,-0.07464178296274515,0.9499560831995402,0.19636352288594272,0.8815721682613392,10.091407942099915,0.0
KOSDAQ,CF20,5,YTD_2026,GROSS,147,0.11061780860687853,-0.4442724656078786,0.47461118964070814,0.24898641525201212,-0.2345756976108171,-0.47849657792313605,-0.16619557911791782,0.450983206491113,0.16543401674683886,2.3344604344982485,-0.07352441746264926,1.0022549655541801,0.38641830634498275,0.9623936249180872,11.374902603860948,0.0
KOSDAQ,CF20,5,YTD_2026,NET30,147,0.07333292015236847,-0.4477946880305912,0.4184199901538506,0.1637646048792761,-0.2345756976108171,-0.47849657792313605,-0.16619557911791782,0.402271807678543,0.16427044071135286,2.141640444479309,-0.07352441746264948,1.0020803752811083,0.3520103925379642,0.9628792694064023,11.374902603860948,0.0
KOSDAQ,CF20,6,FULL_2016_2026,GROSS,2593,0.11354995482950203,-0.4367989181260793,0.5232661490355738,0.2599593316683228,0.02262813978361211,-0.537920203189262,0.21809551767245172,0.08890994830743604,0.1018623905454999,0.8736954692445785,-0.17145657232553568,0.981507523347701,0.09007553120896698,0.9324336643025743,9.734316864704386,1.4246115450507461e-05
KOSDAQ,CF20,6,FULL_2016_2026,NET30,2593,0.08148242187219878,-0.45904620004899765,0.4194727318137692,0.1775037498698421,0.02262813978361211,-0.537920203189262,0.21809551767245172,0.05755198766683667,0.10219125689903497,0.584872499697603,-0.23068002898424167,0.9810111818982533,0.06087663375491977,0.9319851868818784,9.734316864704386,1.4246115450507461e-05
KOSDAQ,CF20,6,PRE_STRESS_2016_2024,GROSS,2204,0.05983815140755211,-0.433810691667731,0.3579148524918766,0.13793609184114805,0.007219848811088392,-0.537920203189262,0.14993658358727727,0.05224112953946891,0.09520870574209965,0.5672785150032773,-0.17145657232553568,0.9749864450794613,0.054901331550082026,0.9252464010522016,9.589381756494012,0.0
KOSDAQ,CF20,6,PRE_STRESS_2016_2024,NET30,2204,0.029765535535831722,-0.45904620004899765,0.24299249009031446,0.0648421346972366,0.007219848811088392,-0.537920203189262,0.14993658358727727,0.022384077072504338,0.0955803756456085,0.2641392878623453,-0.23068002898424167,0.9747632860464939,0.026145964043469996,0.9246979568045252,9.589381756494012,0.0
KOSDAQ,CF20,6,EARLY_2016_2019,GROSS,973,0.04037317268510843,-0.31806441624475146,0.29323700610619086,0.12693394992680085,0.007260350074635102,-0.39931914103011523,0.1364721087538223,0.032874144810744355,0.0901891988611638,0.3868574307081897,-0.17145657232553568,0.9629229853329462,0.035896563070344126,0.9052222939712182,8.81562430783739,0.0
KOSDAQ,CF20,6,EARLY_2016_2019,NET30,973,0.013204550128454118,-0.3278750096886165,0.16818143402228958,0.04027312158067339,0.007260350074635102,-0.39931914103011523,0.1364721087538223,0.00590135415672699,0.0904079548037536,0.09366614942771481,-0.23068002898424167,0.9634048895866592,0.00946128833889912,0.9048908086492519,8.81562430783739,0.0
KOSDAQ,CF20,6,LATE_2020_2022,GROSS,742,0.06768788170421414,-0.3943979596227051,0.3700597258625376,0.17162330598506834,0.010954874215636456,-0.39194135999608826,0.17853229794425135,0.05611823923653825,0.08877858118602545,0.6702323351878929,-0.09689811418456717,1.0140735102190237,0.058807021785370284,0.9535032340122855,10.264810864839587,0.0
KOSDAQ,CF20,6,LATE_2020_2022,NET30,742,0.0352903129729083,-0.4045896186886708,0.2653498611834204,0.08722495917539588,0.010954874215636456,-0.39194135999608826,0.17853229794425135,0.024071735918136827,0.08928577527744028,0.3214651989182277,-0.1138662010850503,1.0136978277115454,0.028025574831491103,0.9529696446487876,10.264810864839587,0.0
KOSDAQ,CF20,6,NORMAL_2023_2024,GROSS,489,0.08741467271397041,-0.30965123889688095,0.4612546583143336,0.2823004132823152,0.0014985933119997519,-0.3391604148985127,0.12927104492411715,0.0857875188000452,0.11289490103637953,0.7415679018056915,-0.08758672739292184,0.9150955958734109,0.08640852315810064,0.8962550216288926,10.10410077316164,0.0
KOSDAQ,CF20,6,NORMAL_2023_2024,NET30,489,0.0549277315334169,-0.3185329158111099,0.3400039690251373,0.17243973481845457,0.0014985933119997519,-0.3391604148985127,0.12927104492411715,0.053349189482858383,0.11336085727647678,0.4709565154591653,-0.0960763565857713,0.9142478459677149,0.056104174496255654,0.895398729302801,10.10410077316164,0.0
KOSDAQ,CF20,6,BULL_2025,GROSS,242,0.7394149424216301,-0.15962058279332703,2.5278592298072624,4.63232829677741,0.4002075396664764,-0.17176356755883782,1.6857199222865693,0.24225508943906315,0.10836812370236053,2.0379994219222883,-0.066371147805948,0.9503372930613759,0.23870956177922756,0.8828079778184386,10.121127662820882,0.0
KOSDAQ,CF20,6,BULL_2025,NET30,242,0.6873627120705637,-0.16274441736516276,2.3973093857877603,4.223571678826147,0.4002075396664764,-0.17176356755883782,1.6857199222865693,0.20508043577060553,0.10864034108643429,1.7521891096361877,-0.0698241708396864,0.9485895223531816,0.20884219230575365,0.8820208589114148,10.121127662820882,0.0
KOSDAQ,CF20,6,YTD_2026,GROSS,147,0.12136352802688388,-0.43679891812607885,0.49054438968512454,0.27784759300125644,-0.2345756976108171,-0.47849657792313605,-0.16619557911791782,0.46502211195369125,0.165772315607048,2.3917749375737976,-0.06596523353936523,1.0042289763748984,0.39690104581902946,0.9623939311504661,11.270566969136178,0.00025129372355895134
KOSDAQ,CF20,6,YTD_2026,NET30,147,0.0840576385029348,-0.4402356886420049,0.43498602900681715,0.190937810521967,-0.2345756976108171,-0.47849657792313605,-0.16619557911791782,0.41628327598062187,0.16589260782548548,2.184453442665296,-0.06704294221738338,1.0033255812295616,0.36270786147131534,0.9622752933869578,11.270566969136178,0.00025129372355895134
KOSDAQ,CF20,7,FULL_2016_2026,GROSS,2592,0.11127023752311782,-0.4506287813514843,0.5158252760285683,0.24692217214667553,0.023234294575935843,-0.5379202031892631,0.22031940798497784,0.08603693544465019,0.10233457923658688,0.8442891520491801,-0.17924566285382504,0.9814598488322108,0.08749278954845392,0.9318824481860907,9.675849881739651,1.693441587871338e-05
KOSDAQ,CF20,7,FULL_2016_2026,NET30,2592,0.07945791277045267,-0.4630115738262086,0.4126063509073479,0.1716110725134426,0.023234294575935843,-0.5379202031892631,0.22031940798497784,0.054946964241282314,0.1026808123603162,0.5591469598951418,-0.23896298650405523,0.9818945035232908,0.05848085858519634,0.9315140396900735,9.675849881739651,1.693441587871338e-05
KOSDAQ,CF20,7,PRE_STRESS_2016_2024,GROSS,2203,0.05289490313939593,-0.4375888241732343,0.3317385069210536,0.12087809426882369,0.00791538165243555,-0.5379202031892631,0.15285748354495793,0.044626287390533426,0.09537795106692896,0.48921992108904694,-0.17924566285382504,0.9733025695402393,0.047631004266267304,0.9248392599769727,9.540364838567822,0.0
KOSDAQ,CF20,7,PRE_STRESS_2016_2024,NET30,2203,0.0231699374867822,-0.4630115738262086,0.2173038412091635,0.050041810608127554,0.00791538165243555,-0.5379202031892631,0.15285748354495793,0.015134758445037866,0.09573312524859054,0.1888422466762497,-0.23896298650405523,0.9737107411385003,0.019033835672345806,0.9243856716764619,9.540364838567822,0.0
KOSDAQ,CF20,7,EARLY_2016_2019,GROSS,972,0.02822527861407531,-0.31263548154176535,0.23794975319842193,0.0902817507305378,0.00883754258067504,-0.3993191410301167,0.14436295913069516,0.01921789704990995,0.08957135467353951,0.23682927284994604,-0.17924566285382504,0.9549706930553332,0.022506295323642386,0.9053280412535732,8.886853604001379,0.0
KOSDAQ,CF20,7,EARLY_2016_2019,NET30,972,0.0011597075678562163,-0.33232286131455435,0.1109205894888461,0.0034897014405473464,0.00883754258067504,-0.3993191410301167,0.14436295913069516,-0.0076105762213978245,0.08989318804093874,-0.06031789864208763,-0.23896298650405523,0.9552295245821105,-0.004136424943606832,0.9047699215791317,8.886853604001379,0.0
KOSDAQ,CF20,7,LATE_2020_2022,GROSS,742,0.0723151786623828,-0.3950774013403332,0.3845904346568392,0.18304053437895332,0.010954874215636456,-0.39194135999608826,0.17853229794425135,0.06069539403957447,0.08968820266476696,0.7120149636411135,-0.09354404780998538,1.013821837649641,0.06317652139073125,0.9525860029775426,10.111951131913083,0.0
KOSDAQ,CF20,7,LATE_2020_2022,NET30,742,0.04025469919186153,-0.39636390879932737,0.2815106036598634,0.10155995109090983,0.010954874215636456,-0.39194135999608826,0.17853229794425135,0.028982327226978022,0.09004014910255811,0.3723803611028596,-0.10929335313913291,1.013772269678741,0.03284881100524228,0.9522338976881537,10.111951131913083,0.0
KOSDAQ,CF20,7,NORMAL_2023_2024,GROSS,489,0.0735148573340616,-0.3337057339715265,0.4091595681687944,0.2202984541474324,0.0014985933119997519,-0.3391604148985127,0.12927104492411715,0.07190850242125535,0.1134049684739714,0.627372219804348,-0.10352898721826975,0.9188366497143516,0.07371791978763925,0.8958870115107618,9.972053775861072,0.0
KOSDAQ,CF20,7,NORMAL_2023_2024,NET30,489,0.041856296600623066,-0.34203156434628657,0.2899410267848377,0.12237553770986488,0.0014985933119997519,-0.3391604148985127,0.12927104492411715,0.04029731400336489,0.11383025868195538,0.36323120886645227,-0.11412379499754344,0.9203310267022756,0.04387016208848341,0.8953890439843634,9.972053775861072,0.0
KOSDAQ,CF20,7,BULL_2025,GROSS,242,0.7788540072112395,-0.1663476443247348,2.612318170263194,4.682086183864457,0.4002075396664764,-0.17176356755883782,1.6857199222865693,0.2704216745147312,0.10922627113514567,2.2305869707408785,-0.06270479336510315,0.9548591488881986,0.2598683286105939,0.8820187775364814,10.094894630077015,0.0
KOSDAQ,CF20,7,BULL_2025,NET30,242,0.7257574123680233,-0.16946425601296422,2.477407031463756,4.28265776773895,0.4002075396664764,-0.17176356755883782,1.6857199222865693,0.2325011567778661,0.1090274262430336,1.9568716460152107,-0.06620355287829693,0.9571083759132146,0.2287736387813843,0.882762575519578,10.094894630077015,0.0
KOSDAQ,CF20,7,YTD_2026,GROSS,147,0.14988967920329066,-0.4506287813514842,0.5321737357438817,0.33262340402172136,-0.2345756976108171,-0.47849657792313605,-0.16619557911791782,0.5022905277687719,0.16805723031854397,2.5175438351608763,-0.06664715509522412,1.0071480247256757,0.423786096085787,0.9616347742834521,11.01642621514031,0.0002985986799838441
KOSDAQ,CF20,7,YTD_2026,NET30,147,0.11248377972758061,-0.45310403551301637,0.4781991318778944,0.2482515513246831,-0.2345756976108171,-0.47849657792313605,-0.16619557911791782,0.4534210323020704,0.1690144762567796,2.3086226380355903,-0.06769334884690081,1.0072531046690751,0.3908955097555927,0.9612296764702317,11.01642621514031,0.0002985986799838441
KOSDAQ,CF20,8,FULL_2016_2026,GROSS,2591,0.10978925652725757,-0.4586385339632978,0.5120800189479667,0.2393807942357573,0.021054851349850967,-0.5379202031892613,0.21234170827182786,0.08690464088202376,0.10288580054622695,0.8440304255253605,-0.13292674173449048,0.9758292295139203,0.08821167091857174,0.9305889350636741,9.700552806137482,1.9306766294054596e-05
KOSDAQ,CF20,8,FULL_2016_2026,NET30,2591,0.07793933793934182,-0.4829703844281955,0.408323529613948,0.16137498375105705,0.021054851349850967,-0.5379202031892613,0.21234170827182786,0.0557114894604227,0.10296474539247885,0.5600252960921216,-0.1811956221110116,0.9750254573544113,0.059081442023138725,0.9304066290173112,9.700552806137482,1.9306766294054596e-05
KOSDAQ,CF20,8,PRE_STRESS_2016_2024,GROSS,2202,0.042981767242582514,-0.4586385339632978,0.29401101967729143,0.09371599649762986,0.0053829043063895465,-0.5379202031892613,0.14225076066056586,0.037397555473785316,0.0956383612445972,0.41391166974057214,-0.12736017477647887,0.9706154190909442,0.04057933261320323,0.9241264627551697,9.57171122885906,0.0
KOSDAQ,CF20,8,PRE_STRESS_2016_2024,NET30,2202,0.013441230033518048,-0.4829703844281955,0.17888345577404152,0.02783034005166085,0.0053829043063895465,-0.5379202031892613,0.14225076066056586,0.008015180776012931,0.09572820941534393,0.11310592978401272,-0.1811956221110116,0.970011248953666,0.011841354070238315,0.9239298688685926,9.57171122885906,0.0
KOSDAQ,CF20,8,EARLY_2016_2019,GROSS,971,0.041697809695656396,-0.31188857482739074,0.30047058862688736,0.13369457255282055,0.0030993221185653397,-0.399319141030115,0.11560043893672797,0.03847922805447679,0.08936733920573206,0.4446421753791922,-0.12736017477647887,0.9503805547691976,0.040876322506332004,0.9049130050970063,8.775079214256355,0.0
KOSDAQ,CF20,8,EARLY_2016_2019,NET30,971,0.014618154804069361,-0.3323994317609602,0.1741897897592839,0.04397767687696222,0.0030993221185653397,-0.399319141030115,0.11560043893672797,0.011483242418284023,0.0893001565795142,0.1490545457905434,-0.1811956221110116,0.9483751268453083,0.014496496412443995,0.9047749274170275,8.775079214256355,0.0
KOSDAQ,CF20,8,LATE_2020_2022,GROSS,742,0.028106522662854738,-0.3994732956585215,0.24148950492293952,0.07035895257159018,0.010954874215636456,-0.39194135999608826,0.17853229794425135,0.01696579034798762,0.08869024390103367,0.24331440348403668,-0.10389092131252153,1.0128067317026779,0.02094694068434563,0.9534669705652127,10.148453774351125,0.0
KOSDAQ,CF20,8,LATE_2020_2022,NET30,742,-0.0027415444466852845,-0.40221193625948626,0.13785355957778667,-0.006816168789472678,0.010954874215636456,-0.39194135999608826,0.17853229794425135,-0.013548002004489135,0.08872710391335052,-0.1001091932474372,-0.12229332433588114,1.0127581934615704,-0.00951267403020398,0.9534262055961726,10.148453774351125,0.0
KOSDAQ,CF20,8,NORMAL_2023_2024,GROSS,489,0.06857579918499379,-0.348422324038296,0.3906183922068736,0.19681804079079745,0.0014985933119997519,-0.3391604148985127,0.12927104492411715,0.06697683483624894,0.11588845028031788,0.5747682634716732,-0.12311776837418698,0.9153942913501111,0.06928883062341748,0.8914294682951646,10.278432532384862,0.0
KOSDAQ,CF20,8,NORMAL_2023_2024,NET30,489,0.03610899483934671,-0.3569189659027362,0.2679530838159092,0.10116860769227588,0.0014985933119997519,-0.3391604148985127,0.12927104492411715,0.03455861222219947,0.11628240572560743,0.30790545400082453,-0.13451068392060062,0.9155517493527919,0.038478826853306516,0.890806617502122,10.278432532384862,0.0
KOSDAQ,CF20,8,BULL_2025,GROSS,242,0.8610333174847433,-0.15307166974602238,2.7968702318687604,5.625033808760145,0.4002075396664764,-0.17176356755883782,1.6857199222865693,0.32911248137403337,0.11065832708238832,2.6127050733423123,-0.05324709284732276,0.9566121063106194,0.304716957666143,0.8797328132201558,10.02549380253536,0.0
KOSDAQ,CF20,8,BULL_2025,NET30,242,0.8058603237507245,-0.15610764632027108,2.674617197463284,5.162209172620655,0.4002075396664764,-0.17176356755883782,1.6857199222865693,0.28970904140458265,0.10990680572590772,2.354569255743784,-0.05652947795540131,0.9546630771825386,0.2750833113865992,0.8807538429878259,10.02549380253536,0.0
KOSDAQ,CF20,8,YTD_2026,GROSS,147,0.200991009023193,-0.4353964084909874,0.6029973873690978,0.4616276227904472,-0.2345756976108171,-0.47849657792313605,-0.16619557911791782,0.5690526225447006,0.16946062023472858,2.7243193449259273,-0.07211034596149202,0.9922904806504919,0.46091562737591407,0.959925814356769,11.095610166945614,0.0003402981732509895
KOSDAQ,CF20,8,YTD_2026,NET30,147,0.161646420619588,-0.43873336620877945,0.5478364215965961,0.36843885847210794,-0.2345756976108171,-0.47849657792313605,-0.16619557911791782,0.5176502980028774,0.1704053025425303,2.512495184699283,-0.07325932545064895,0.9912399489705075,0.42729119186984604,0.9594313733406085,11.095610166945614,0.0003402981732509895
KOSDAQ,CF20,9,FULL_2016_2026,GROSS,2590,0.09474834468521531,-0.4961872619011498,0.46351762981689354,0.19095279536638132,0.02147032608201549,-0.5379202031892616,0.21387282704471228,0.07173778496754513,0.10324013541087461,0.7042847102807868,-0.18335952001263411,0.9744161302798348,0.07417438179291581,0.9300279397810359,9.72411183026131,2.1342471346815846e-05
KOSDAQ,CF20,9,FULL_2016_2026,NET30,2590,0.06325481084584328,-0.5209496744727733,0.359347842001015,0.12142211416075893,0.02147032608201549,-0.5379202031892616,0.21387282704471228,0.04090621498922875,0.10325975280978865,0.4215867921370992,-0.24337229854033726,0.9746379839780245,0.04498418620371559,0.930027777779344,9.72411183026131,2.1342471346815846e-05
KOSDAQ,CF20,9,PRE_STRESS_2016_2024,GROSS,2201,0.020861354903362495,-0.4961872619011498,0.20806774767222908,0.04204331006691277,0.005857253555144881,-0.5379202031892616,0.1442555080615838,0.014916730276772538,0.09587879792845386,0.18307779457505408,-0.18335952001263411,0.9680117561133315,0.018650279517941726,0.9235163890653326,9.618890456114793,0.0
KOSDAQ,CF20,9,PRE_STRESS_2016_2024,NET30,2201,-0.008193164950802578,-0.5209496744727733,0.09223076774757984,-0.015727363605888542,0.005857253555144881,-0.5379202031892616,0.1442555080615838,-0.01396860086884788,0.0958238939015546,-0.1180044933020862,-0.24337229854033726,0.9682860665932115,-0.01022005656706619,0.923625780795008,9.618890456114793,0.0
KOSDAQ,CF20,9,EARLY_2016_2019,GROSS,970,0.01086313079432144,-0.3340363393332493,0.15644574862373495,0.03252080541896942,0.004171177527124037,-0.3993191410301151,0.12101153969374989,0.006664155889911871,0.08969864489979837,0.09559430115629057,-0.18335952001263411,0.9486225484104038,0.009810708355768364,0.9041413249805573,8.813639777087026,0.0
KOSDAQ,CF20,9,EARLY_2016_2019,NET30,970,-0.015529112632026387,-0.3565399122613121,0.029729803212600114,-0.04355504698908695,0.004171177527124037,-0.3993191410301151,0.12101153969374989,-0.01961845808765783,0.08955348596639985,-0.19935464670325034,-0.24337229854033726,0.9496032472609118,-0.016640467942745273,0.9045408343067569,8.813639777087026,0.0
KOSDAQ,CF20,9,LATE_2020_2022,GROSS,742,0.04533936287679352,-0.40513157452194426,0.29807831179327965,0.11191268646561064,0.010954874215636456,-0.39194135999608826,0.17853229794425135,0.034011892655282816,0.09035367401701064,0.42340665605978484,-0.11369527660985146,1.0114227058023455,0.03769204697428065,0.9516911319023619,10.301449112731714,0.0
KOSDAQ,CF20,9,LATE_2020_2022,NET30,742,0.013508672168498714,-0.4191291198248587,0.19290351950613746,0.03223033554467315,0.010954874215636456,-0.39194135999608826,0.17853229794425135,0.0025261245758796402,0.09026421990599473,0.08101786270539817,-0.13718423752917186,1.0112524197889217,0.006757126574006381,0.9517633325818424,10.301449112731714,0.0
KOSDAQ,CF20,9,NORMAL_2023_2024,GROSS,489,0.004224848556652505,-0.3484287635227117,0.14283149212309143,0.012125429927018974,0.0014985933119997519,-0.3391604148985127,0.12927104492411715,0.002722175810190075,0.11430755282900526,0.034548176133405425,-0.12390891550355021,0.9092420640464193,0.006823812312214993,0.8932513701784538,10.180515477479156,0.0
KOSDAQ,CF20,9,NORMAL_2023_2024,NET30,489,-0.02600028956373568,-0.3567675158315521,0.02042087074615635,-0.07287740169710889,0.0014985933119997519,-0.3391604148985127,0.12927104492411715,-0.02745773489785408,0.11443586729492933,-0.23226014602535053,-0.13512105340131353,0.9094601161998969,-0.02371110305589184,0.8930670352327127,10.180515477479156,0.0
KOSDAQ,CF20,9,BULL_2025,GROSS,242,0.9135728228740263,-0.156229847424723,2.892331382770521,5.847620271883179,0.4002075396664764,-0.17176356755883782,1.6857199222865693,0.36663513705249096,0.11318956919312081,2.8054601982819523,-0.050063715182829926,0.9615269502143047,0.3313811671251762,0.8760356140304096,10.205532244697007,0.0
KOSDAQ,CF20,9,BULL_2025,NET30,242,0.8558382720753541,-0.15936419928335832,2.7559741164531997,5.37032957166011,0.4002075396664764,-0.17176356755883782,1.6857199222865693,0.32540228466232146,0.1136530283856204,2.524783869002972,-0.05397221574859512,0.9628408332946523,0.30030928413220687,0.8754399892432347,10.205532244697007,0.0
KOSDAQ,CF20,9,YTD_2026,GROSS,147,0.24289171507281715,-0.42561550340611665,0.65959705266355,0.5706834293605445,-0.2345756976108171,-0.47849657792313605,-0.16619557911791782,0.6237944251224845,0.1674713846979218,2.958713545140244,-0.0631615897550476,0.9922610305838775,0.49474777381052765,0.9608055024863624,10.507026824839883,0.00037603401896770775
KOSDAQ,CF20,9,YTD_2026,NET30,147,0.2043000614186381,-0.42981054885082615,0.6073296392713718,0.4753258428972256,-0.2345756976108171,-0.47849657792313605,-0.16619557911791782,0.5733757834178475,0.1676850964728704,2.76663444193591,-0.0643940148997828,0.9921180976851207,0.46315739242550263,0.9607015016357784,10.507026824839883,0.00037603401896770775
KOSDAQ,PRIMARY8,0,FULL_2016_2026,GROSS,2598,0.08135673596611115,-0.4855548634272425,0.41930967469160024,0.16755415730338363,0.022303498443503544,-0.5379202031892624,0.21687274744265145,0.05776487864173152,0.0940334581075461,0.63629636072366,-0.17662150429642032,0.9904620320585823,0.06038608030905217,0.9423689621630011,8.897797039951785,0.0
KOSDAQ,PRIMARY8,0,FULL_2016_2026,NET30,2598,0.05315420165722751,-0.48919523552560173,0.32522637529700504,0.10865641730978329,0.022303498443503544,-0.5379202031892624,0.21687274744265145,0.03017763634839854,0.09422193052960948,0.3547286261865976,-0.2330988705327981,0.990488793470217,0.033974597695289106,0.9421598744446232,8.897797039951785,0.0
