period,universe,strategy,cost_bps,n_5d,sharpe,cagr,max_drawdown,annualized_weight_turnover
VAL_2020_2022,KOSPI_EX_K200,EPI_CONF_HALF_TOP3,10,148,1.0215734528390092,0.08802009790352483,-0.07134510311204234,2.3412162162162162
CONF_2023_2024,KOSPI_EX_K200,EPI_CONF_HALF_TOP3,10,97,0.560557638990364,0.047199184556969476,-0.08340636179429961,3.3340206185567007
STRESS_2025,KOSPI_EX_K200,EPI_CONF_HALF_TOP3,10,49,1.2172887696019228,0.10397119144348976,-0.05059569600324765,3.8571428571428568
STRESS_2026,KOSPI_EX_K200,EPI_CONF_HALF_TOP3,10,29,1.4892120492934333,0.15358237946117148,-0.041577810530846415,3.258620689655173
VAL_2020_2022,KOSPI_EX_K200,EPI_CONF_HALF_TOP3,30,148,0.9701972926753345,0.08296882570015818,-0.07134510311204179,2.3412162162162162
CONF_2023_2024,KOSPI_EX_K200,EPI_CONF_HALF_TOP3,30,97,0.486213007650005,0.04024903674750813,-0.08888000859106227,3.3340206185567007
STRESS_2025,KOSPI_EX_K200,EPI_CONF_HALF_TOP3,30,49,1.1289658293616143,0.09552497778566504,-0.05119884987312706,3.8571428571428568
STRESS_2026,KOSPI_EX_K200,EPI_CONF_HALF_TOP3,30,29,1.4164624240377008,0.14605464504394683,-0.042782823739590525,3.258620689655173
VAL_2020_2022,KOSPI_EX_K200,EPI_CONT_HALF_TOP3,0,148,1.0317379457466265,0.08776239705991351,-0.07180331426574882,3.0530145530145534
CONF_2023_2024,KOSPI_EX_K200,EPI_CONT_HALF_TOP3,0,97,0.4544859657181628,0.03795808345546847,-0.09256138610946618,3.507930214115781
STRESS_2025,KOSPI_EX_K200,EPI_CONT_HALF_TOP3,0,49,1.3233318332600716,0.11238760021073779,-0.050361642983385746,4.19905808477237
STRESS_2026,KOSPI_EX_K200,EPI_CONT_HALF_TOP3,0,29,1.5021823539881207,0.14996724944598316,-0.040276078192953646,3.341379310344827
VAL_2020_2022,KOSPI_EX_K200,EPI_CONT_HALF_TOP3,10,148,0.9969018046821679,0.0844598207777183,-0.0719008852496652,3.0530145530145534
CONF_2023_2024,KOSPI_EX_K200,EPI_CONT_HALF_TOP3,10,97,0.415829219538627,0.03432293200383674,-0.09542365289527222,3.507930214115781
STRESS_2025,KOSPI_EX_K200,EPI_CONT_HALF_TOP3,10,49,1.2733061932710998,0.10773856111155844,-0.05086390672758678,4.19905808477237
STRESS_2026,KOSPI_EX_K200,EPI_CONT_HALF_TOP3,10,29,1.4648296580324827,0.1461234729547205,-0.040713444390184206,3.341379310344827
VAL_2020_2022,KOSPI_EX_K200,EPI_CONT_HALF_TOP3,30,148,0.9268607633838564,0.07788288108686925,-0.07209601183678571,3.0530145530145534
CONF_2023_2024,KOSPI_EX_K200,EPI_CONT_HALF_TOP3,30,97,0.33853320502182666,0.027088696106427834,-0.10112272416032364,3.507930214115781
STRESS_2025,KOSPI_EX_K200,EPI_CONT_HALF_TOP3,30,49,1.17288758614363,0.0984959702543522,-0.0518679089007924,4.19905808477237
STRESS_2026,KOSPI_EX_K200,EPI_CONT_HALF_TOP3,30,29,1.3903088940476942,0.13847201628465844,-0.04158787775123096,3.341379310344827
VAL_2020_2022,KOSPI_EX_K200,EPI_CONF_BOTTOM2_VETO,0,148,1.080576519521101,0.09134199194066661,-0.0713451031120419,1.9297297297297296
CONF_2023_2024,KOSPI_EX_K200,EPI_CONF_BOTTOM2_VETO,0,97,0.2818824819174047,0.021847233720138082,-0.11289334671146978,2.771134020618556
STRESS_2025,KOSPI_EX_K200,EPI_CONF_BOTTOM2_VETO,0,49,1.2217265707181462,0.1034324633109891,-0.04855511900641263,3.4285714285714284
STRESS_2026,KOSPI_EX_K200,EPI_CONF_BOTTOM2_VETO,0,29,1.6438245891683605,0.16513344648921935,-0.041010433895779186,2.6068965517241374
VAL_2020_2022,KOSPI_EX_K200,EPI_CONF_BOTTOM2_VETO,10,148,1.0588936579880848,0.08925027466986957,-0.07134510311204212,1.9297297297297296
CONF_2023_2024,KOSPI_EX_K200,EPI_CONF_BOTTOM2_VETO,10,97,0.2514756631021118,0.01901729575031652,-0.11520024807986473,2.771134020618556
STRESS_2025,KOSPI_EX_K200,EPI_CONF_BOTTOM2_VETO,10,49,1.1824796057709794,0.09967437548670466,-0.04879638055436453,3.4285714285714284
STRESS_2026,KOSPI_EX_K200,EPI_CONF_BOTTOM2_VETO,10,29,1.6139102204078843,0.16209182599583172,-0.04149267288017,2.6068965517241374
VAL_2020_2022,KOSPI_EX_K200,EPI_CONF_BOTTOM2_VETO,30,148,1.0152043172335306,0.0850773222123038,-0.07134510311204179,1.9297297297297296
CONF_2023_2024,KOSPI_EX_K200,EPI_CONF_BOTTOM2_VETO,30,97,0.1906868660064942,0.013378843789808359,-0.12007134595821578,2.771134020618556
STRESS_2025,KOSPI_EX_K200,EPI_CONF_BOTTOM2_VETO,30,49,1.1033025708770159,0.09219368132276995,-0.049278903650267436,3.4285714285714284
STRESS_2026,KOSPI_EX_K200,EPI_CONF_BOTTOM2_VETO,30,29,1.5541240660853193,0.1560301113732574,-0.04245678702221789,2.6068965517241374
VAL_2020_2022,KOSPI_ALL,EW8,0,148,1.2123993753287992,0.0835121792819844,-0.05780753946304562,0.0
CONF_2023_2024,KOSPI_ALL,EW8,0,97,0.9726012795938295,0.07312064562564125,-0.06369606972589248,0.0
STRESS_2025,KOSPI_ALL,EW8,0,49,2.186315115177568,0.16323256702375044,-0.0469479223518422,0.0
STRESS_2026,KOSPI_ALL,EW8,0,29,3.435362086979152,0.26192103923906696,-0.016781188890364063,0.0
VAL_2020_2022,KOSPI_ALL,EW8,10,148,1.2123993753287992,0.0835121792819844,-0.05780753946304562,0.0
CONF_2023_2024,KOSPI_ALL,EW8,10,97,0.9726012795938295,0.07312064562564125,-0.06369606972589248,0.0
STRESS_2025,KOSPI_ALL,EW8,10,49,2.186315115177568,0.16323256702375044,-0.0469479223518422,0.0
STRESS_2026,KOSPI_ALL,EW8,10,29,3.435362086979152,0.26192103923906696,-0.016781188890364063,0.0
VAL_2020_2022,KOSPI_ALL,EW8,30,148,1.2123993753287992,0.0835121792819844,-0.05780753946304562,0.0
CONF_2023_2024,KOSPI_ALL,EW8,30,97,0.9726012795938295,0.07312064562564125,-0.06369606972589248,0.0
STRESS_2025,KOSPI_ALL,EW8,30,49,2.186315115177568,0.16323256702375044,-0.0469479223518422,0.0
STRESS_2026,KOSPI_ALL,EW8,30,29,3.435362086979152,0.26192103923906696,-0.016781188890364063,0.0
VAL_2020_2022,KOSPI_ALL,ENS_SOFT,0,148,1.2881636983258578,0.09356139548406883,-0.058643641635638066,1.2528069962298787
CONF_2023_2024,KOSPI_ALL,ENS_SOFT,0,97,0.9513712075846485,0.07346069032784497,-0.07105688715049663,1.3507491520393988
