sample,universe,strategy,cost_bp,n_days,cagr,sharpe,mdd,ann_turnover,decision_n,revision_exposure,rminus_decision_n
TRAIN_2017_2022,KOSDAQ_PLUS_KOSPI_EX_K200,RMINUS_TO_REV_POS,60,1451,-0.15065985081756716,-0.5206350551776064,-0.7190211385891079,18.821541061266498,291,0.09965635738831616,71
TRAIN_2017_2022,KOSPI_ALL,MOM_BASE,0,1451,-0.05211229194927136,-0.16244005670621184,-0.5922751360711036,14.594171301166202,291,0.0,75
TRAIN_2017_2022,KOSPI_ALL,MOM_BASE,30,1451,-0.09273603604739933,-0.37837796779738603,-0.6239160551702778,14.594171301166202,291,0.0,75
TRAIN_2017_2022,KOSPI_ALL,MOM_BASE,60,1451,-0.13165370521892839,-0.5937585244159856,-0.6531274340799096,14.594171301166202,291,0.0,75
TRAIN_2017_2022,KOSPI_ALL,RMINUS_TO_REV_ANY,0,1451,-0.02287998828261939,-0.014058929048115986,-0.5713501723651414,19.466061223201887,291,0.25773195876288657,75
TRAIN_2017_2022,KOSPI_ALL,RMINUS_TO_REV_ANY,30,1451,-0.07834823722625273,-0.30354208945834765,-0.6153703042543619,19.466061223201887,291,0.25773195876288657,75
TRAIN_2017_2022,KOSPI_ALL,RMINUS_TO_REV_ANY,60,1451,-0.1307441309106071,-0.5910431909532329,-0.6549269867566899,19.466061223201887,291,0.25773195876288657,75
TRAIN_2017_2022,KOSPI_ALL,RMINUS_TO_REV_POS,0,1451,-0.04636660651469471,-0.13528996294169224,-0.613483132619544,17.563519268670287,291,0.12027491408934708,75
TRAIN_2017_2022,KOSPI_ALL,RMINUS_TO_REV_POS,30,1451,-0.09534439285143959,-0.3966760815040129,-0.6487136728659493,17.563519268670287,291,0.12027491408934708,75
TRAIN_2017_2022,KOSPI_ALL,RMINUS_TO_REV_POS,60,1451,-0.14186594600918723,-0.6564694316566118,-0.6807718435047864,17.563519268670287,291,0.12027491408934708,75
TRAIN_2017_2022,KOSPI_EX_K200,MOM_BASE,0,1451,-0.08613989927366572,-0.25635580155402776,-0.7023039087113319,15.102503774735577,291,0.0,96
TRAIN_2017_2022,KOSPI_EX_K200,MOM_BASE,30,1451,-0.1266397072180404,-0.44526232002839383,-0.7264057298639859,15.102503774735577,291,0.0,96
TRAIN_2017_2022,KOSPI_EX_K200,MOM_BASE,60,1451,-0.1653811292228392,-0.6335860388409352,-0.7485773125600196,15.102503774735577,291,0.0,96
TRAIN_2017_2022,KOSPI_EX_K200,RMINUS_TO_REV_ANY,0,1451,-0.004901156474963142,0.09498854257676678,-0.5742953912615494,21.56323610898764,291,0.32989690721649484,96
TRAIN_2017_2022,KOSPI_EX_K200,RMINUS_TO_REV_ANY,30,1451,-0.06728770388686489,-0.18329670891740968,-0.623369159331091,21.56323610898764,291,0.32989690721649484,96
TRAIN_2017_2022,KOSPI_EX_K200,RMINUS_TO_REV_ANY,60,1451,-0.12586044265209673,-0.45995631464233555,-0.6671369992419915,21.56323610898764,291,0.32989690721649484,96
TRAIN_2017_2022,KOSPI_EX_K200,RMINUS_TO_REV_POS,0,1451,-0.03411337439780093,-0.033196522470588415,-0.6358932716561627,20.04579931173351,291,0.17869415807560138,96
TRAIN_2017_2022,KOSPI_EX_K200,RMINUS_TO_REV_POS,30,1451,-0.09053030188443423,-0.29098016487941625,-0.6751624638935914,20.04579931173351,291,0.17869415807560138,96
TRAIN_2017_2022,KOSPI_EX_K200,RMINUS_TO_REV_POS,60,1451,-0.14373331355531016,-0.5467123974674157,-0.710491667618556,20.04579931173351,291,0.17869415807560138,96
TRAIN_2017_2022,KOSPI_KOSDAQ_ALL,MOM_BASE,0,1451,-0.05273569796561517,-0.12349486409059003,-0.5884239079560067,14.644826912964126,291,0.0,68
TRAIN_2017_2022,KOSPI_KOSDAQ_ALL,MOM_BASE,30,1451,-0.09347045135795573,-0.31635847397107814,-0.6210426568224559,14.644826912964126,291,0.0,68
TRAIN_2017_2022,KOSPI_KOSDAQ_ALL,MOM_BASE,60,1451,-0.13248832693073942,-0.5089164604494113,-0.6515328862433191,14.644826912964126,291,0.0,68
TRAIN_2017_2022,KOSPI_KOSDAQ_ALL,RMINUS_TO_REV_ANY,0,1451,-0.02628400872361558,-0.00813814371961177,-0.5661086655141285,19.41472881130692,291,0.23367697594501718,68
TRAIN_2017_2022,KOSPI_KOSDAQ_ALL,RMINUS_TO_REV_ANY,30,1451,-0.08141767107250886,-0.2698519542412054,-0.6103716735281268,19.41472881130692,291,0.23367697594501718,68
TRAIN_2017_2022,KOSPI_KOSDAQ_ALL,RMINUS_TO_REV_ANY,60,1451,-0.13350592185036347,-0.5304550249577955,-0.6523132689343882,19.41472881130692,291,0.23367697594501718,68
TRAIN_2017_2022,KOSPI_KOSDAQ_ALL,RMINUS_TO_REV_POS,0,1451,-0.04253659216264705,-0.07883051530631104,-0.6012988365370653,17.77107057038973,291,0.09278350515463918,68
TRAIN_2017_2022,KOSPI_KOSDAQ_ALL,RMINUS_TO_REV_POS,30,1451,-0.09227748610629449,-0.31474748558129845,-0.6387610994984263,17.77107057038973,291,0.09278350515463918,68
TRAIN_2017_2022,KOSPI_KOSDAQ_ALL,RMINUS_TO_REV_POS,60,1451,-0.13949565073866477,-0.5500404568382894,-0.6731486540724448,17.77107057038973,291,0.09278350515463918,68
POST_2023_PLUS,K200,MOM_BASE,0,878,0.1884824684014319,0.7299337811613664,-0.33971943655191994,13.905053802134923,175,0.0,41
POST_2023_PLUS,K200,MOM_BASE,30,878,0.13990347775409306,0.5898201386753673,-0.3440451987305706,13.905053802134923,175,0.0,41
POST_2023_PLUS,K200,MOM_BASE,60,878,0.09326963018408896,0.44940023099394366,-0.3483464236668089,13.905053802134923,175,0.0,41
POST_2023_PLUS,K200,RMINUS_TO_REV_ANY,0,878,0.281214918835053,0.9787846301977486,-0.3685820652342756,16.978214994606844,175,0.2342857142857143,41
POST_2023_PLUS,K200,RMINUS_TO_REV_ANY,30,878,0.2175518286626823,0.8085369887002531,-0.3733749921407399,16.978214994606844,175,0.2342857142857143,41
POST_2023_PLUS,K200,RMINUS_TO_REV_ANY,60,878,0.15697794862646597,0.6378127105589063,-0.3781370757105551,16.978214994606844,175,0.2342857142857143,41
POST_2023_PLUS,K200,RMINUS_TO_REV_POS,0,878,0.24008822467922242,0.8762641352174373,-0.3400104135088565,15.599665302581121,175,0.06857142857142857,41
POST_2023_PLUS,K200,RMINUS_TO_REV_POS,30,878,0.18335975227443946,0.7180475987627769,-0.34553870186607816,15.599665302581121,175,0.06857142857142857,41
POST_2023_PLUS,K200,RMINUS_TO_REV_POS,60,878,0.12916778009753727,0.5594610777490839,-0.351027889015902,15.599665302581121,175,0.06857142857142857,41
POST_2023_PLUS,KOSDAQ,MOM_BASE,0,878,0.09219746081642888,0.4221822737852176,-0.5130656910290213,14.06961166159495,175,0.0,45
POST_2023_PLUS,KOSDAQ,MOM_BASE,30,878,0.047037250715587176,0.3120022545470008,-0.5163755307148854,14.06961166159495,175,0.0,45
POST_2023_PLUS,KOSDAQ,MOM_BASE,60,878,0.0037074631623021936,0.20169850519971425,-0.5196654673283291,14.06961166159495,175,0.0,45
POST_2023_PLUS,KOSDAQ,RMINUS_TO_REV_ANY,0,878,0.2001520596139572,0.6716204078446962,-0.5058490499820516,20.58139146285783,175,0.2571428571428571,45
POST_2023_PLUS,KOSDAQ,RMINUS_TO_REV_ANY,30,878,0.1282337724945788,0.5082615209197322,-0.5111871834478976,20.58139146285783,175,0.2571428571428571,45
POST_2023_PLUS,KOSDAQ,RMINUS_TO_REV_ANY,60,878,0.060517270234937026,0.3450419971363485,-0.516475729111948,20.58139146285783,175,0.2571428571428571,45
POST_2023_PLUS,KOSDAQ,RMINUS_TO_REV_POS,0,878,0.15130568747513928,0.5609320970788475,-0.513065691029021,17.18901608457889,175,0.09714285714285714,45
POST_2023_PLUS,KOSDAQ,RMINUS_TO_REV_POS,30,878,0.09340385259640316,0.42539313042238786,-0.5163755307148852,17.18901608457889,175,0.09714285714285714,45
POST_2023_PLUS,KOSDAQ,RMINUS_TO_REV_POS,60,878,0.03834326132168453,0.2897567252942099,-0.5196654673283292,17.18901608457889,175,0.09714285714285714,45
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,MOM_BASE,0,878,0.07043728017332263,0.37058420541855,-0.47260821982449597,13.804086419387357,175,0.0,43
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,MOM_BASE,30,878,0.02699533142693178,0.2504837956104528,-0.47957302632248855,13.804086419387357,175,0.0,43
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,MOM_BASE,60,878,-0.01471830740028579,0.1303215016021797,-0.5127116057476973,13.804086419387357,175,0.0,43
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,RMINUS_TO_REV_ANY,0,878,0.15731889140303834,0.6029215615633298,-0.4558824460924551,19.32494998132134,175,0.24571428571428572,43
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,RMINUS_TO_REV_ANY,30,878,0.0920826044152887,0.43049022215887733,-0.4620147748356951,19.32494998132134,175,0.24571428571428572,43
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,RMINUS_TO_REV_ANY,60,878,0.03043130129936511,0.258148494501034,-0.46808751074395794,19.32494998132134,175,0.24571428571428572,43
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,RMINUS_TO_REV_POS,0,878,0.1242718135079175,0.5140780293887363,-0.4726082198244962,16.589742982188966,175,0.08571428571428572,43
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,RMINUS_TO_REV_POS,30,878,0.06965356132899614,0.36866413131269166,-0.476565405967015,16.589742982188966,175,0.08571428571428572,43
POST_2023_PLUS,KOSDAQ_PLUS_KOSPI_EX_K200,RMINUS_TO_REV_POS,60,878,0.017624462919042294,0.22321850881969726,-0.5118817009848214,16.589742982188966,175,0.08571428571428572,43
POST_2023_PLUS,KOSPI_ALL,MOM_BASE,0,878,0.10196632620413149,0.4898469391034764,-0.36628358007591566,13.98057245865982,175,0.0,43
POST_2023_PLUS,KOSPI_ALL,MOM_BASE,30,878,0.05668451372699912,0.3385460271938263,-0.410508801745765,13.98057245865982,175,0.0,43
POST_2023_PLUS,KOSPI_ALL,MOM_BASE,60,878,0.013226391949862526,0.18704805367515356,-0.45168401043983253,13.98057245865982,175,0.0,43
POST_2023_PLUS,KOSPI_ALL,RMINUS_TO_REV_ANY,0,878,0.14669182707305906,0.6324308397213533,-0.3788651904969812,18.570454205421353,175,0.24571428571428572,43
POST_2023_PLUS,KOSPI_ALL,RMINUS_TO_REV_ANY,30,878,0.08451134423092133,0.4318718818062135,-0.3876281506510051,18.570454205421353,175,0.24571428571428572,43
POST_2023_PLUS,KOSPI_ALL,RMINUS_TO_REV_ANY,60,878,0.025619891525153315,0.23126951347852667,-0.41206634114080587,18.570454205421353,175,0.24571428571428572,43
POST_2023_PLUS,KOSPI_ALL,RMINUS_TO_REV_POS,0,878,0.12849114194555633,0.57801062516556,-0.35579714280419505,16.647381795508526,175,0.09714285714285714,43
POST_2023_PLUS,KOSPI_ALL,RMINUS_TO_REV_POS,30,878,0.07348293971920228,0.39628906886465937,-0.4127354308590987,16.647381795508526,175,0.09714285714285714,43
POST_2023_PLUS,KOSPI_ALL,RMINUS_TO_REV_POS,60,878,0.02109291711431016,0.21458931329937736,-0.46471179431137255,16.647381795508526,175,0.09714285714285714,43
POST_2023_PLUS,KOSPI_EX_K200,MOM_BASE,0,878,0.025593734065222806,0.23252253318038005,-0.4726996905856782,14.311053611626834,175,0.0,42
POST_2023_PLUS,KOSPI_EX_K200,MOM_BASE,30,878,-0.01752538810818871,0.08321989973833628,-0.5035064786307216,14.311053611626834,175,0.0,42
POST_2023_PLUS,KOSPI_EX_K200,MOM_BASE,60,878,-0.058868047501583476,-0.065987981981019,-0.538345043583468,14.311053611626834,175,0.0,42
POST_2023_PLUS,KOSPI_EX_K200,RMINUS_TO_REV_ANY,0,878,0.0738424745773465,0.39411348311482325,-0.4236274787696158,19.18727987320313,175,0.24,42
POST_2023_PLUS,KOSPI_EX_K200,RMINUS_TO_REV_ANY,30,878,0.013730210271350574,0.1909551002927594,-0.4306636008940128,19.18727987320313,175,0.24,42
POST_2023_PLUS,KOSPI_EX_K200,RMINUS_TO_REV_ANY,60,878,-0.04310276948814307,-0.011878739820295678,-0.4849965001675003,19.18727987320313,175,0.24,42
POST_2023_PLUS,KOSPI_EX_K200,RMINUS_TO_REV_POS,0,878,0.047829569401909966,0.30736215336519007,-0.443727028137469,18.49996530915088,175,0.11428571428571428,42
POST_2023_PLUS,KOSPI_EX_K200,RMINUS_TO_REV_POS,30,878,-0.008780792414050276,0.11230325538794703,-0.49375397516475916,18.49996530915088,175,0.11428571428571428,42
POST_2023_PLUS,KOSPI_EX_K200,RMINUS_TO_REV_POS,60,878,-0.062409078078889735,-0.08248755233651249,-0.5450830453412889,18.49996530915088,175,0.11428571428571428,42
POST_2023_PLUS,KOSPI_KOSDAQ_ALL,MOM_BASE,0,878,0.07731960268393245,0.39421046466365856,-0.4326636027422297,13.77818556863401,175,0.0,47
POST_2023_PLUS,KOSPI_KOSDAQ_ALL,MOM_BASE,30,878,0.03367874448911645,0.26408525662195803,-0.4385613904707141,13.77818556863401,175,0.0,47
POST_2023_PLUS,KOSPI_KOSDAQ_ALL,MOM_BASE,60,878,-0.008229059154456486,0.13384787844663754,-0.4777123955914193,13.77818556863401,175,0.0,47
POST_2023_PLUS,KOSPI_KOSDAQ_ALL,RMINUS_TO_REV_ANY,0,878,0.18029074345663876,0.6883752516409961,-0.41195158725940795,18.58930307683966,175,0.26857142857142857,47
POST_2023_PLUS,KOSPI_KOSDAQ_ALL,RMINUS_TO_REV_ANY,30,878,0.11622494657657878,0.5092883748518496,-0.4187589772385232,18.58930307683966,175,0.26857142857142857,47
POST_2023_PLUS,KOSPI_KOSDAQ_ALL,RMINUS_TO_REV_ANY,60,878,0.0555509418858664,0.33015949584113263,-0.4254971824765842,18.58930307683966,175,0.26857142857142857,47
POST_2023_PLUS,KOSPI_KOSDAQ_ALL,RMINUS_TO_REV_POS,0,878,0.14896300820802266,0.5987546540849535,-0.4326636027422297,16.848902453297573,175,0.09142857142857143,47
POST_2023_PLUS,KOSPI_KOSDAQ_ALL,RMINUS_TO_REV_POS,30,878,0.0922946204948567,0.4384841294581415,-0.43745437241444174,16.848902453297573,175,0.09142857142857143,47
POST_2023_PLUS,KOSPI_KOSDAQ_ALL,RMINUS_TO_REV_POS,60,878,0.03835363670671299,0.27810410502988125,-0.4458461618891474,16.848902453297573,175,0.09142857142857143,47
POST_2023_2024,K200,MOM_BASE,0,489,-0.06764876472645565,-0.253239049284791,-0.19843760281045209,14.739950268376779,97,0.0,22
POST_2023_2024,K200,MOM_BASE,30,489,-0.10799740209794528,-0.4770044941144736,-0.22465739241925897,14.739950268376779,97,0.0,22
POST_2023_2024,K200,MOM_BASE,60,489,-0.14663529627139538,-0.7008056307908674,-0.27035109965314075,14.739950268376779,97,0.0,22
POST_2023_2024,K200,RMINUS_TO_REV_ANY,0,489,-0.012256642440393706,0.03223804704208874,-0.17514405012599876,18.380204832936922,97,0.2268041237113402,22
POST_2023_2024,K200,RMINUS_TO_REV_ANY,30,489,-0.06528213952471085,-0.25542351510517824,-0.2186235943168502,18.380204832936922,97,0.2268041237113402,22
POST_2023_2024,K200,RMINUS_TO_REV_ANY,60,489,-0.11552763208989003,-0.5427150168424028,-0.27269002779695806,18.380204832936922,97,0.2268041237113402,22
POST_2023_2024,K200,RMINUS_TO_REV_POS,0,489,-0.006904729646757923,0.06361830488298212,-0.18218804155873425,16.175841058772473,97,0.07216494845360824,22
POST_2023_2024,K200,RMINUS_TO_REV_POS,30,489,-0.053972292352038376,-0.183520901953539,-0.1906560102497249,16.175841058772473,97,0.07216494845360824,22
POST_2023_2024,K200,RMINUS_TO_REV_POS,60,489,-0.09885824278701993,-0.43090100311552276,-0.23538978150527967,16.175841058772473,97,0.07216494845360824,22
POST_2023_2024,KOSDAQ,MOM_BASE,0,489,-0.06759198258928112,-0.07573947612840623,-0.4211066802281562,14.408588059569695,97,0.0,27
POST_2023_2024,KOSDAQ,MOM_BASE,30,489,-0.10705463126379877,-0.21790886925785632,-0.456741983996799,14.408588059569695,97,0.0,27
POST_2023_2024,KOSDAQ,MOM_BASE,60,489,-0.14488020491206433,-0.36032452535706694,-0.4935531891146858,14.408588059569695,97,0.0,27
POST_2023_2024,KOSDAQ,RMINUS_TO_REV_ANY,0,489,0.05000785955784948,0.31356654460834865,-0.40227802491022935,21.557346849424743,97,0.27835051546391754,27
POST_2023_2024,KOSDAQ,RMINUS_TO_REV_ANY,30,489,-0.015803308897760826,0.09585557835591431,-0.42304926557554123,21.557346849424743,97,0.27835051546391754,27
POST_2023_2024,KOSDAQ,RMINUS_TO_REV_ANY,60,489,-0.07759162250078855,-0.12137059143407049,-0.45407611691209493,21.557346849424743,97,0.27835051546391754,27
POST_2023_2024,KOSDAQ,RMINUS_TO_REV_POS,0,489,-0.03430369388523358,0.03627989486058716,-0.38032944487307074,16.81281160635046,97,0.07216494845360824,27
POST_2023_2024,KOSDAQ,RMINUS_TO_REV_POS,30,489,-0.08183245642007198,-0.13101915180950974,-0.4265703089002091,16.81281160635046,97,0.07216494845360824,27
POST_2023_2024,KOSDAQ,RMINUS_TO_REV_POS,60,489,-0.12707637552971696,-0.2984314972895305,-0.47289186418908535,16.81281160635046,97,0.07216494845360824,27
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,MOM_BASE,0,489,-0.05227243954143457,-0.07195536086681571,-0.43432676622007726,13.960129228138248,97,0.0,26
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,MOM_BASE,30,489,-0.09116047340817834,-0.2318568036796883,-0.46341617502484755,13.960129228138248,97,0.0,26
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,MOM_BASE,60,489,-0.12848449127197648,-0.3919960745636366,-0.49103335415732363,13.960129228138248,97,0.0,26
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,RMINUS_TO_REV_ANY,0,489,0.06827731998102893,0.38639695440316535,-0.35801144770326454,19.605249659351735,97,0.26804123711340205,26
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,RMINUS_TO_REV_ANY,30,489,0.007211546580834449,0.15727290608596914,-0.38661005851396335,19.605249659351735,97,0.26804123711340205,26
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,RMINUS_TO_REV_ANY,60,489,-0.05045104020096369,-0.07168929573181909,-0.4370647266992649,19.605249659351735,97,0.26804123711340205,26
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,RMINUS_TO_REV_POS,0,489,-0.015001616021139919,0.07146311516362297,-0.4146113852284089,17.110375030607816,97,0.08247422680412371,26
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,RMINUS_TO_REV_POS,30,489,-0.06431877651648255,-0.12750825283536646,-0.45268338392908514,17.110375030607816,97,0.08247422680412371,26
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,RMINUS_TO_REV_POS,60,489,-0.11122734833727421,-0.3264218673595138,-0.48832737855547437,17.110375030607816,97,0.08247422680412371,26
POST_2023_2024,KOSPI_ALL,MOM_BASE,0,489,-0.07053045270854819,-0.27789291131582217,-0.33581655031591306,14.50892480944691,97,0.0,25
POST_2023_2024,KOSPI_ALL,MOM_BASE,30,489,-0.11013694213532921,-0.5025978125253201,-0.3736431622670643,14.50892480944691,97,0.0,25
POST_2023_2024,KOSPI_ALL,MOM_BASE,60,489,-0.14808930758925076,-0.7273379165541616,-0.40934696037615537,14.50892480944691,97,0.0,25
POST_2023_2024,KOSPI_ALL,RMINUS_TO_REV_ANY,0,489,-0.019830903907296804,-0.008947480312951474,-0.28738124691886313,18.73017502132228,97,0.25773195876288657,25
POST_2023_2024,KOSPI_ALL,RMINUS_TO_REV_ANY,30,489,-0.07342597663416595,-0.3041713211249932,-0.3406506318655059,18.73017502132228,97,0.25773195876288657,25
POST_2023_2024,KOSPI_ALL,RMINUS_TO_REV_ANY,60,489,-0.12416186679536334,-0.5988702069500564,-0.3900087057228183,18.73017502132228,97,0.25773195876288657,25
POST_2023_2024,KOSPI_ALL,RMINUS_TO_REV_POS,0,489,-0.04347464020232328,-0.13728703789841867,-0.32482595915707657,18.48989131563861,97,0.13402061855670103,25
POST_2023_2024,KOSPI_ALL,RMINUS_TO_REV_POS,30,489,-0.09512342133665574,-0.4282885544318935,-0.3760090404589045,18.48989131563861,97,0.13402061855670103,25
POST_2023_2024,KOSPI_ALL,RMINUS_TO_REV_POS,60,489,-0.14405040755066945,-0.71780990159338,-0.4233806568026629,18.48989131563861,97,0.13402061855670103,25
POST_2023_2024,KOSPI_EX_K200,MOM_BASE,0,489,-0.07751953124549948,-0.24436231757135457,-0.4726996905856782,14.394406448538797,97,0.0,30
POST_2023_2024,KOSPI_EX_K200,MOM_BASE,30,489,-0.11652466027052766,-0.43637057741197216,-0.5035064786307216,14.394406448538797,97,0.0,30
POST_2023_2024,KOSPI_EX_K200,MOM_BASE,60,489,-0.15391375784669725,-0.6282767221537877,-0.532539741559152,14.394406448538797,97,0.0,30
POST_2023_2024,KOSPI_EX_K200,RMINUS_TO_REV_ANY,0,489,0.048865102139226124,0.327519705582206,-0.3490587036793241,19.776110541168823,97,0.30927835051546393,30
POST_2023_2024,KOSPI_EX_K200,RMINUS_TO_REV_ANY,30,489,-0.01160054176820391,0.05895993311923254,-0.4039941802149998,19.776110541168823,97,0.30927835051546393,30
POST_2023_2024,KOSPI_EX_K200,RMINUS_TO_REV_ANY,60,489,-0.06867147969514353,-0.20917173823638635,-0.45437913053912504,19.776110541168823,97,0.30927835051546393,30
POST_2023_2024,KOSPI_EX_K200,RMINUS_TO_REV_POS,0,489,-0.029176033900394915,-0.024921695080853744,-0.443727028137469,20.84185920231999,97,0.17525773195876287,30
POST_2023_2024,KOSPI_EX_K200,RMINUS_TO_REV_POS,30,489,-0.0880673233250111,-0.31041575718150904,-0.49375397516475916,20.84185920231999,97,0.17525773195876287,30
POST_2023_2024,KOSPI_EX_K200,RMINUS_TO_REV_POS,60,489,-0.14347797017003816,-0.5946543642297528,-0.5393624735569519,20.84185920231999,97,0.17525773195876287,30
POST_2023_2024,KOSPI_KOSDAQ_ALL,MOM_BASE,0,489,-0.0733362583588042,-0.20862256213482375,-0.3729519203743643,14.11482270308845,97,0.0,27
POST_2023_2024,KOSPI_KOSDAQ_ALL,MOM_BASE,30,489,-0.11177260911916864,-0.39080318402074066,-0.40525681374435596,14.11482270308845,97,0.0,27
POST_2023_2024,KOSPI_KOSDAQ_ALL,MOM_BASE,60,489,-0.14864624876451538,-0.5731685533537749,-0.43932302433296877,14.11482270308845,97,0.0,27
