date,universe,strategy,chosen_family,momentum_state,revision_state,revision_top_abs20,is_rminus,revision_positive
2017-02-07,K200,MOM_BASE,MOMENTUM,R-,N,0.024265387507268,1,1
2017-02-07,K200,RMINUS_TO_REV_ANY,REVISION,R-,N,0.024265387507268,1,1
2017-02-07,K200,RMINUS_TO_REV_POS,REVISION,R-,N,0.024265387507268,1,1
2017-02-14,K200,MOM_BASE,MOMENTUM,R-,N,0.0174424273027411,1,1
2017-02-14,K200,RMINUS_TO_REV_ANY,REVISION,R-,N,0.0174424273027411,1,1
2017-02-14,K200,RMINUS_TO_REV_POS,REVISION,R-,N,0.0174424273027411,1,1
2017-02-21,K200,MOM_BASE,MOMENTUM,R+,N,0.0320036925012097,0,1
2017-02-21,K200,RMINUS_TO_REV_ANY,MOMENTUM,R+,N,0.0320036925012097,0,1
2017-02-21,K200,RMINUS_TO_REV_POS,MOMENTUM,R+,N,0.0320036925012097,0,1
2017-02-28,K200,MOM_BASE,MOMENTUM,R+,R+,0.0181350056516629,0,1
2017-02-28,K200,RMINUS_TO_REV_ANY,MOMENTUM,R+,R+,0.0181350056516629,0,1
2017-02-28,K200,RMINUS_TO_REV_POS,MOMENTUM,R+,R+,0.0181350056516629,0,1
2017-03-08,K200,MOM_BASE,MOMENTUM,R+,N,0.0040797533607819,0,1
2017-03-08,K200,RMINUS_TO_REV_ANY,MOMENTUM,R+,N,0.0040797533607819,0,1
2017-03-08,K200,RMINUS_TO_REV_POS,MOMENTUM,R+,N,0.0040797533607819,0,1
2017-03-15,K200,MOM_BASE,MOMENTUM,R-,N,-0.0113315182627791,1,0
2017-03-15,K200,RMINUS_TO_REV_ANY,REVISION,R-,N,-0.0113315182627791,1,0
2017-03-15,K200,RMINUS_TO_REV_POS,MOMENTUM,R-,N,-0.0113315182627791,1,0
2017-03-22,K200,MOM_BASE,MOMENTUM,N,W+,0.0038102206953429,0,1
2017-03-22,K200,RMINUS_TO_REV_ANY,MOMENTUM,N,W+,0.0038102206953429,0,1
2017-03-22,K200,RMINUS_TO_REV_POS,MOMENTUM,N,W+,0.0038102206953429,0,1
2017-03-29,K200,MOM_BASE,MOMENTUM,N,W+,0.0319262754038145,0,1
2017-03-29,K200,RMINUS_TO_REV_ANY,MOMENTUM,N,W+,0.0319262754038145,0,1
2017-03-29,K200,RMINUS_TO_REV_POS,MOMENTUM,N,W+,0.0319262754038145,0,1
2017-04-05,K200,MOM_BASE,MOMENTUM,R-,W+,0.0320394907053225,1,1
2017-04-05,K200,RMINUS_TO_REV_ANY,REVISION,R-,W+,0.0320394907053225,1,1
2017-04-05,K200,RMINUS_TO_REV_POS,REVISION,R-,W+,0.0320394907053225,1,1
2017-04-12,K200,MOM_BASE,MOMENTUM,R-,W+,0.0347773734749021,1,1
2017-04-12,K200,RMINUS_TO_REV_ANY,REVISION,R-,W+,0.0347773734749021,1,1
2017-04-12,K200,RMINUS_TO_REV_POS,REVISION,R-,W+,0.0347773734749021,1,1
2017-04-19,K200,MOM_BASE,MOMENTUM,R-,N,0.0121076234561294,1,1
2017-04-19,K200,RMINUS_TO_REV_ANY,REVISION,R-,N,0.0121076234561294,1,1
2017-04-19,K200,RMINUS_TO_REV_POS,REVISION,R-,N,0.0121076234561294,1,1
2017-04-26,K200,MOM_BASE,MOMENTUM,R-,N,0.0243667307725938,1,1
2017-04-26,K200,RMINUS_TO_REV_ANY,REVISION,R-,N,0.0243667307725938,1,1
2017-04-26,K200,RMINUS_TO_REV_POS,REVISION,R-,N,0.0243667307725938,1,1
2017-05-08,K200,MOM_BASE,MOMENTUM,N,N,0.0554314031615306,0,1
2017-05-08,K200,RMINUS_TO_REV_ANY,MOMENTUM,N,N,0.0554314031615306,0,1
2017-05-08,K200,RMINUS_TO_REV_POS,MOMENTUM,N,N,0.0554314031615306,0,1
2017-05-16,K200,MOM_BASE,MOMENTUM,N,R+,0.0641219411462341,0,1
2017-05-16,K200,RMINUS_TO_REV_ANY,MOMENTUM,N,R+,0.0641219411462341,0,1
2017-05-16,K200,RMINUS_TO_REV_POS,MOMENTUM,N,R+,0.0641219411462341,0,1
2017-05-23,K200,MOM_BASE,MOMENTUM,N,N,0.0834825039675948,0,1
2017-05-23,K200,RMINUS_TO_REV_ANY,MOMENTUM,N,N,0.0834825039675948,0,1
2017-05-23,K200,RMINUS_TO_REV_POS,MOMENTUM,N,N,0.0834825039675948,0,1
2017-05-30,K200,MOM_BASE,MOMENTUM,N,N,0.084926733327687,0,1
2017-05-30,K200,RMINUS_TO_REV_ANY,MOMENTUM,N,N,0.084926733327687,0,1
2017-05-30,K200,RMINUS_TO_REV_POS,MOMENTUM,N,N,0.084926733327687,0,1
2017-06-07,K200,MOM_BASE,MOMENTUM,N,W+,0.0668336519682681,0,1
2017-06-07,K200,RMINUS_TO_REV_ANY,MOMENTUM,N,W+,0.0668336519682681,0,1
2017-06-07,K200,RMINUS_TO_REV_POS,MOMENTUM,N,W+,0.0668336519682681,0,1
2017-06-14,K200,MOM_BASE,MOMENTUM,N,N,0.0622910590398053,0,1
2017-06-14,K200,RMINUS_TO_REV_ANY,MOMENTUM,N,N,0.0622910590398053,0,1
2017-06-14,K200,RMINUS_TO_REV_POS,MOMENTUM,N,N,0.0622910590398053,0,1
2017-06-21,K200,MOM_BASE,MOMENTUM,N,N,0.0252126405010741,0,1
2017-06-21,K200,RMINUS_TO_REV_ANY,MOMENTUM,N,N,0.0252126405010741,0,1
2017-06-21,K200,RMINUS_TO_REV_POS,MOMENTUM,N,N,0.0252126405010741,0,1
2017-06-28,K200,MOM_BASE,MOMENTUM,W+,N,0.0043400648399256,0,1
2017-06-28,K200,RMINUS_TO_REV_ANY,MOMENTUM,W+,N,0.0043400648399256,0,1
2017-06-28,K200,RMINUS_TO_REV_POS,MOMENTUM,W+,N,0.0043400648399256,0,1
2017-07-05,K200,MOM_BASE,MOMENTUM,W-,N,-0.0004588195310385,0,0
2017-07-05,K200,RMINUS_TO_REV_ANY,MOMENTUM,W-,N,-0.0004588195310385,0,0
2017-07-05,K200,RMINUS_TO_REV_POS,MOMENTUM,W-,N,-0.0004588195310385,0,0
2017-07-12,K200,MOM_BASE,MOMENTUM,W-,W+,0.0034393949265678,0,1
2017-07-12,K200,RMINUS_TO_REV_ANY,MOMENTUM,W-,W+,0.0034393949265678,0,1
2017-07-12,K200,RMINUS_TO_REV_POS,MOMENTUM,W-,W+,0.0034393949265678,0,1
2017-07-19,K200,MOM_BASE,MOMENTUM,W+,W+,0.0331013045661683,0,1
2017-07-19,K200,RMINUS_TO_REV_ANY,MOMENTUM,W+,W+,0.0331013045661683,0,1
2017-07-19,K200,RMINUS_TO_REV_POS,MOMENTUM,W+,W+,0.0331013045661683,0,1
2017-07-26,K200,MOM_BASE,MOMENTUM,N,N,0.0336264317814256,0,1
2017-07-26,K200,RMINUS_TO_REV_ANY,MOMENTUM,N,N,0.0336264317814256,0,1
2017-07-26,K200,RMINUS_TO_REV_POS,MOMENTUM,N,N,0.0336264317814256,0,1
2017-08-02,K200,MOM_BASE,MOMENTUM,W+,W+,0.0352173221383622,0,1
2017-08-02,K200,RMINUS_TO_REV_ANY,MOMENTUM,W+,W+,0.0352173221383622,0,1
2017-08-02,K200,RMINUS_TO_REV_POS,MOMENTUM,W+,W+,0.0352173221383622,0,1
2017-08-09,K200,MOM_BASE,MOMENTUM,W+,N,0.0088594278914992,0,1
2017-08-09,K200,RMINUS_TO_REV_ANY,MOMENTUM,W+,N,0.0088594278914992,0,1
2017-08-09,K200,RMINUS_TO_REV_POS,MOMENTUM,W+,N,0.0088594278914992,0,1
2017-08-17,K200,MOM_BASE,MOMENTUM,N,N,-0.0082945152641324,0,0
2017-08-17,K200,RMINUS_TO_REV_ANY,MOMENTUM,N,N,-0.0082945152641324,0,0
2017-08-17,K200,RMINUS_TO_REV_POS,MOMENTUM,N,N,-0.0082945152641324,0,0
2017-08-24,K200,MOM_BASE,MOMENTUM,W-,W-,-0.0120819093829011,0,0
2017-08-24,K200,RMINUS_TO_REV_ANY,MOMENTUM,W-,W-,-0.0120819093829011,0,0
2017-08-24,K200,RMINUS_TO_REV_POS,MOMENTUM,W-,W-,-0.0120819093829011,0,0
2017-08-31,K200,MOM_BASE,MOMENTUM,N,N,-0.0181568470238616,0,0
2017-08-31,K200,RMINUS_TO_REV_ANY,MOMENTUM,N,N,-0.0181568470238616,0,0
2017-08-31,K200,RMINUS_TO_REV_POS,MOMENTUM,N,N,-0.0181568470238616,0,0
2017-09-07,K200,MOM_BASE,MOMENTUM,W-,W-,-0.012013355763928,0,0
2017-09-07,K200,RMINUS_TO_REV_ANY,MOMENTUM,W-,W-,-0.012013355763928,0,0
2017-09-07,K200,RMINUS_TO_REV_POS,MOMENTUM,W-,W-,-0.012013355763928,0,0
2017-09-14,K200,MOM_BASE,MOMENTUM,W+,W+,0.0090311473790618,0,1
2017-09-14,K200,RMINUS_TO_REV_ANY,MOMENTUM,W+,W+,0.0090311473790618,0,1
2017-09-14,K200,RMINUS_TO_REV_POS,MOMENTUM,W+,W+,0.0090311473790618,0,1
2017-09-21,K200,MOM_BASE,MOMENTUM,W+,W-,-0.0026789354066488,0,0
2017-09-21,K200,RMINUS_TO_REV_ANY,MOMENTUM,W+,W-,-0.0026789354066488,0,0
2017-09-21,K200,RMINUS_TO_REV_POS,MOMENTUM,W+,W-,-0.0026789354066488,0,0
2017-09-28,K200,MOM_BASE,MOMENTUM,W-,W-,-0.0227772565514652,0,0
2017-09-28,K200,RMINUS_TO_REV_ANY,MOMENTUM,W-,W-,-0.0227772565514652,0,0
2017-09-28,K200,RMINUS_TO_REV_POS,MOMENTUM,W-,W-,-0.0227772565514652,0,0
2017-10-13,K200,MOM_BASE,MOMENTUM,N,W+,0.0142027660088737,0,1
2017-10-13,K200,RMINUS_TO_REV_ANY,MOMENTUM,N,W+,0.0142027660088737,0,1
2017-10-13,K200,RMINUS_TO_REV_POS,MOMENTUM,N,W+,0.0142027660088737,0,1
2017-10-20,K200,MOM_BASE,MOMENTUM,R-,R+,0.0009634063671359,1,1
2017-10-20,K200,RMINUS_TO_REV_ANY,REVISION,R-,R+,0.0009634063671359,1,1
2017-10-20,K200,RMINUS_TO_REV_POS,REVISION,R-,R+,0.0009634063671359,1,1
2017-10-27,K200,MOM_BASE,MOMENTUM,R+,R+,0.0129770465792999,0,1
2017-10-27,K200,RMINUS_TO_REV_ANY,MOMENTUM,R+,R+,0.0129770465792999,0,1
2017-10-27,K200,RMINUS_TO_REV_POS,MOMENTUM,R+,R+,0.0129770465792999,0,1
2017-11-03,K200,MOM_BASE,MOMENTUM,R+,R+,0.049056022301408,0,1
2017-11-03,K200,RMINUS_TO_REV_ANY,MOMENTUM,R+,R+,0.049056022301408,0,1
2017-11-03,K200,RMINUS_TO_REV_POS,MOMENTUM,R+,R+,0.049056022301408,0,1
2017-11-10,K200,MOM_BASE,MOMENTUM,R+,R+,0.0236388592184626,0,1
2017-11-10,K200,RMINUS_TO_REV_ANY,MOMENTUM,R+,R+,0.0236388592184626,0,1
2017-11-10,K200,RMINUS_TO_REV_POS,MOMENTUM,R+,R+,0.0236388592184626,0,1
2017-11-17,K200,MOM_BASE,MOMENTUM,N,N,0.020419985024328,0,1
2017-11-17,K200,RMINUS_TO_REV_ANY,MOMENTUM,N,N,0.020419985024328,0,1
2017-11-17,K200,RMINUS_TO_REV_POS,MOMENTUM,N,N,0.020419985024328,0,1
2017-11-24,K200,MOM_BASE,MOMENTUM,W+,W+,0.0371114345168464,0,1
2017-11-24,K200,RMINUS_TO_REV_ANY,MOMENTUM,W+,W+,0.0371114345168464,0,1
2017-11-24,K200,RMINUS_TO_REV_POS,MOMENTUM,W+,W+,0.0371114345168464,0,1
2017-12-01,K200,MOM_BASE,MOMENTUM,W+,W+,0.0187773348831907,0,1
2017-12-01,K200,RMINUS_TO_REV_ANY,MOMENTUM,W+,W+,0.0187773348831907,0,1
2017-12-01,K200,RMINUS_TO_REV_POS,MOMENTUM,W+,W+,0.0187773348831907,0,1
2017-12-08,K200,MOM_BASE,MOMENTUM,N,W-,-0.0108336591733191,0,0
2017-12-08,K200,RMINUS_TO_REV_ANY,MOMENTUM,N,W-,-0.0108336591733191,0,0
2017-12-08,K200,RMINUS_TO_REV_POS,MOMENTUM,N,W-,-0.0108336591733191,0,0
2017-12-15,K200,MOM_BASE,MOMENTUM,N,W+,0.021966141398116,0,1
2017-12-15,K200,RMINUS_TO_REV_ANY,MOMENTUM,N,W+,0.021966141398116,0,1
2017-12-15,K200,RMINUS_TO_REV_POS,MOMENTUM,N,W+,0.021966141398116,0,1
2017-12-22,K200,MOM_BASE,MOMENTUM,R-,N,-0.0257999366965477,1,0
2017-12-22,K200,RMINUS_TO_REV_ANY,REVISION,R-,N,-0.0257999366965477,1,0
2017-12-22,K200,RMINUS_TO_REV_POS,MOMENTUM,R-,N,-0.0257999366965477,1,0
2018-01-03,K200,MOM_BASE,MOMENTUM,R-,N,0.0114042056416785,1,1
2018-01-03,K200,RMINUS_TO_REV_ANY,REVISION,R-,N,0.0114042056416785,1,1
2018-01-03,K200,RMINUS_TO_REV_POS,REVISION,R-,N,0.0114042056416785,1,1
2018-01-10,K200,MOM_BASE,MOMENTUM,N,N,0.0734883949156375,0,1
2018-01-10,K200,RMINUS_TO_REV_ANY,MOMENTUM,N,N,0.0734883949156375,0,1
2018-01-10,K200,RMINUS_TO_REV_POS,MOMENTUM,N,N,0.0734883949156375,0,1
2018-01-17,K200,MOM_BASE,MOMENTUM,N,N,0.0377455924931031,0,1
2018-01-17,K200,RMINUS_TO_REV_ANY,MOMENTUM,N,N,0.0377455924931031,0,1
2018-01-17,K200,RMINUS_TO_REV_POS,MOMENTUM,N,N,0.0377455924931031,0,1
2018-01-24,K200,MOM_BASE,MOMENTUM,R+,N,0.0782039908820264,0,1
2018-01-24,K200,RMINUS_TO_REV_ANY,MOMENTUM,R+,N,0.0782039908820264,0,1
2018-01-24,K200,RMINUS_TO_REV_POS,MOMENTUM,R+,N,0.0782039908820264,0,1
2018-01-31,K200,MOM_BASE,MOMENTUM,N,N,0.0586522517168761,0,1
2018-01-31,K200,RMINUS_TO_REV_ANY,MOMENTUM,N,N,0.0586522517168761,0,1
2018-01-31,K200,RMINUS_TO_REV_POS,MOMENTUM,N,N,0.0586522517168761,0,1
2018-02-07,K200,MOM_BASE,MOMENTUM,R-,R-,-0.0555430939971484,1,0
2018-02-07,K200,RMINUS_TO_REV_ANY,REVISION,R-,R-,-0.0555430939971484,1,0
2018-02-07,K200,RMINUS_TO_REV_POS,MOMENTUM,R-,R-,-0.0555430939971484,1,0
2018-02-14,K200,MOM_BASE,MOMENTUM,R-,N,-0.0590590268592857,1,0
2018-02-14,K200,RMINUS_TO_REV_ANY,REVISION,R-,N,-0.0590590268592857,1,0
2018-02-14,K200,RMINUS_TO_REV_POS,MOMENTUM,R-,N,-0.0590590268592857,1,0
2018-02-23,K200,MOM_BASE,MOMENTUM,N,N,-0.0476075188928458,0,0
2018-02-23,K200,RMINUS_TO_REV_ANY,MOMENTUM,N,N,-0.0476075188928458,0,0
2018-02-23,K200,RMINUS_TO_REV_POS,MOMENTUM,N,N,-0.0476075188928458,0,0
2018-03-05,K200,MOM_BASE,MOMENTUM,R-,N,-0.1083544639493325,1,0
2018-03-05,K200,RMINUS_TO_REV_ANY,REVISION,R-,N,-0.1083544639493325,1,0
2018-03-05,K200,RMINUS_TO_REV_POS,MOMENTUM,R-,N,-0.1083544639493325,1,0
2018-03-12,K200,MOM_BASE,MOMENTUM,N,N,0.0025719902327911,0,1
2018-03-12,K200,RMINUS_TO_REV_ANY,MOMENTUM,N,N,0.0025719902327911,0,1
2018-03-12,K200,RMINUS_TO_REV_POS,MOMENTUM,N,N,0.0025719902327911,0,1
2018-03-19,K200,MOM_BASE,MOMENTUM,R-,R-,-0.0066463970520793,1,0
2018-03-19,K200,RMINUS_TO_REV_ANY,REVISION,R-,R-,-0.0066463970520793,1,0
2018-03-19,K200,RMINUS_TO_REV_POS,MOMENTUM,R-,R-,-0.0066463970520793,1,0
2018-03-26,K200,MOM_BASE,MOMENTUM,R-,N,-0.0420090448089054,1,0
2018-03-26,K200,RMINUS_TO_REV_ANY,REVISION,R-,N,-0.0420090448089054,1,0
2018-03-26,K200,RMINUS_TO_REV_POS,MOMENTUM,R-,N,-0.0420090448089054,1,0
2018-04-02,K200,MOM_BASE,MOMENTUM,R+,R+,0.015150830931133,0,1
2018-04-02,K200,RMINUS_TO_REV_ANY,MOMENTUM,R+,R+,0.015150830931133,0,1
2018-04-02,K200,RMINUS_TO_REV_POS,MOMENTUM,R+,R+,0.015150830931133,0,1
2018-04-09,K200,MOM_BASE,MOMENTUM,N,N,-0.0110922488039877,0,0
2018-04-09,K200,RMINUS_TO_REV_ANY,MOMENTUM,N,N,-0.0110922488039877,0,0
2018-04-09,K200,RMINUS_TO_REV_POS,MOMENTUM,N,N,-0.0110922488039877,0,0
2018-04-16,K200,MOM_BASE,MOMENTUM,N,W+,0.0064926727001657,0,1
2018-04-16,K200,RMINUS_TO_REV_ANY,MOMENTUM,N,W+,0.0064926727001657,0,1
2018-04-16,K200,RMINUS_TO_REV_POS,MOMENTUM,N,W+,0.0064926727001657,0,1
2018-04-23,K200,MOM_BASE,MOMENTUM,N,W+,0.0431665693311027,0,1
2018-04-23,K200,RMINUS_TO_REV_ANY,MOMENTUM,N,W+,0.0431665693311027,0,1
2018-04-23,K200,RMINUS_TO_REV_POS,MOMENTUM,N,W+,0.0431665693311027,0,1
2018-04-30,K200,MOM_BASE,MOMENTUM,W+,W+,0.0584854006793982,0,1
2018-04-30,K200,RMINUS_TO_REV_ANY,MOMENTUM,W+,W+,0.0584854006793982,0,1
2018-04-30,K200,RMINUS_TO_REV_POS,MOMENTUM,W+,W+,0.0584854006793982,0,1
2018-05-09,K200,MOM_BASE,MOMENTUM,N,W+,0.0319208123561194,0,1
2018-05-09,K200,RMINUS_TO_REV_ANY,MOMENTUM,N,W+,0.0319208123561194,0,1
2018-05-09,K200,RMINUS_TO_REV_POS,MOMENTUM,N,W+,0.0319208123561194,0,1
2018-05-16,K200,MOM_BASE,MOMENTUM,W+,W+,0.0607267379658496,0,1
2018-05-16,K200,RMINUS_TO_REV_ANY,MOMENTUM,W+,W+,0.0607267379658496,0,1
2018-05-16,K200,RMINUS_TO_REV_POS,MOMENTUM,W+,W+,0.0607267379658496,0,1
2018-05-24,K200,MOM_BASE,MOMENTUM,W+,W+,0.0403020307278005,0,1
2018-05-24,K200,RMINUS_TO_REV_ANY,MOMENTUM,W+,W+,0.0403020307278005,0,1
2018-05-24,K200,RMINUS_TO_REV_POS,MOMENTUM,W+,W+,0.0403020307278005,0,1
2018-05-31,K200,MOM_BASE,MOMENTUM,W+,W+,0.0015484061173975,0,1
2018-05-31,K200,RMINUS_TO_REV_ANY,MOMENTUM,W+,W+,0.0015484061173975,0,1
2018-05-31,K200,RMINUS_TO_REV_POS,MOMENTUM,W+,W+,0.0015484061173975,0,1
2018-06-08,K200,MOM_BASE,MOMENTUM,W+,W+,0.0284150146411799,0,1
2018-06-08,K200,RMINUS_TO_REV_ANY,MOMENTUM,W+,W+,0.0284150146411799,0,1
2018-06-08,K200,RMINUS_TO_REV_POS,MOMENTUM,W+,W+,0.0284150146411799,0,1
2018-06-18,K200,MOM_BASE,MOMENTUM,N,N,-0.0358591669640975,0,0
2018-06-18,K200,RMINUS_TO_REV_ANY,MOMENTUM,N,N,-0.0358591669640975,0,0
2018-06-18,K200,RMINUS_TO_REV_POS,MOMENTUM,N,N,-0.0358591669640975,0,0
2018-06-25,K200,MOM_BASE,MOMENTUM,N,N,-0.0542594112688948,0,0
2018-06-25,K200,RMINUS_TO_REV_ANY,MOMENTUM,N,N,-0.0542594112688948,0,0
2018-06-25,K200,RMINUS_TO_REV_POS,MOMENTUM,N,N,-0.0542594112688948,0,0
2018-07-02,K200,MOM_BASE,MOMENTUM,R-,N,-0.0753640955552852,1,0
2018-07-02,K200,RMINUS_TO_REV_ANY,REVISION,R-,N,-0.0753640955552852,1,0
2018-07-02,K200,RMINUS_TO_REV_POS,MOMENTUM,R-,N,-0.0753640955552852,1,0
2018-07-09,K200,MOM_BASE,MOMENTUM,N,W-,-0.0761015452251434,0,0
2018-07-09,K200,RMINUS_TO_REV_ANY,MOMENTUM,N,W-,-0.0761015452251434,0,0
2018-07-09,K200,RMINUS_TO_REV_POS,MOMENTUM,N,W-,-0.0761015452251434,0,0
2018-07-16,K200,MOM_BASE,MOMENTUM,N,N,-0.0653538339025695,0,0
2018-07-16,K200,RMINUS_TO_REV_ANY,MOMENTUM,N,N,-0.0653538339025695,0,0
2018-07-16,K200,RMINUS_TO_REV_POS,MOMENTUM,N,N,-0.0653538339025695,0,0
2018-07-23,K200,MOM_BASE,MOMENTUM,R-,N,-0.0720021045307529,1,0
2018-07-23,K200,RMINUS_TO_REV_ANY,REVISION,R-,N,-0.0720021045307529,1,0
2018-07-23,K200,RMINUS_TO_REV_POS,MOMENTUM,R-,N,-0.0720021045307529,1,0
2018-07-30,K200,MOM_BASE,MOMENTUM,R-,R-,-0.0130695095087094,1,0
2018-07-30,K200,RMINUS_TO_REV_ANY,REVISION,R-,R-,-0.0130695095087094,1,0
2018-07-30,K200,RMINUS_TO_REV_POS,MOMENTUM,R-,R-,-0.0130695095087094,1,0
2018-08-06,K200,MOM_BASE,MOMENTUM,R-,R-,-0.0145126139388583,1,0
2018-08-06,K200,RMINUS_TO_REV_ANY,REVISION,R-,R-,-0.0145126139388583,1,0
2018-08-06,K200,RMINUS_TO_REV_POS,MOMENTUM,R-,R-,-0.0145126139388583,1,0
2018-08-13,K200,MOM_BASE,MOMENTUM,R-,R-,-0.0122706907458001,1,0
2018-08-13,K200,RMINUS_TO_REV_ANY,REVISION,R-,R-,-0.0122706907458001,1,0
2018-08-13,K200,RMINUS_TO_REV_POS,MOMENTUM,R-,R-,-0.0122706907458001,1,0
2018-08-21,K200,MOM_BASE,MOMENTUM,R-,R+,0.0214905013530621,1,1
2018-08-21,K200,RMINUS_TO_REV_ANY,REVISION,R-,R+,0.0214905013530621,1,1
2018-08-21,K200,RMINUS_TO_REV_POS,REVISION,R-,R+,0.0214905013530621,1,1
2018-08-28,K200,MOM_BASE,MOMENTUM,N,N,0.0094366832723762,0,1
2018-08-28,K200,RMINUS_TO_REV_ANY,MOMENTUM,N,N,0.0094366832723762,0,1
2018-08-28,K200,RMINUS_TO_REV_POS,MOMENTUM,N,N,0.0094366832723762,0,1
2018-09-04,K200,MOM_BASE,MOMENTUM,W+,W+,0.007563809818873,0,1
2018-09-04,K200,RMINUS_TO_REV_ANY,MOMENTUM,W+,W+,0.007563809818873,0,1
2018-09-04,K200,RMINUS_TO_REV_POS,MOMENTUM,W+,W+,0.007563809818873,0,1
2018-09-11,K200,MOM_BASE,MOMENTUM,W+,W+,0.028363245184164,0,1
2018-09-11,K200,RMINUS_TO_REV_ANY,MOMENTUM,W+,W+,0.028363245184164,0,1
2018-09-11,K200,RMINUS_TO_REV_POS,MOMENTUM,W+,W+,0.028363245184164,0,1
2018-09-18,K200,MOM_BASE,MOMENTUM,W+,W+,0.018079353334458,0,1
2018-09-18,K200,RMINUS_TO_REV_ANY,MOMENTUM,W+,W+,0.018079353334458,0,1
2018-09-18,K200,RMINUS_TO_REV_POS,MOMENTUM,W+,W+,0.018079353334458,0,1
2018-09-28,K200,MOM_BASE,MOMENTUM,W+,N,-0.0004560474495008,0,0
2018-09-28,K200,RMINUS_TO_REV_ANY,MOMENTUM,W+,N,-0.0004560474495008,0,0
2018-09-28,K200,RMINUS_TO_REV_POS,MOMENTUM,W+,N,-0.0004560474495008,0,0
2018-10-08,K200,MOM_BASE,MOMENTUM,W+,N,-0.0507572992421703,0,0
2018-10-08,K200,RMINUS_TO_REV_ANY,MOMENTUM,W+,N,-0.0507572992421703,0,0
2018-10-08,K200,RMINUS_TO_REV_POS,MOMENTUM,W+,N,-0.0507572992421703,0,0
2018-10-16,K200,MOM_BASE,MOMENTUM,W-,N,-0.0881791874259452,0,0
2018-10-16,K200,RMINUS_TO_REV_ANY,MOMENTUM,W-,N,-0.0881791874259452,0,0
2018-10-16,K200,RMINUS_TO_REV_POS,MOMENTUM,W-,N,-0.0881791874259452,0,0
2018-10-23,K200,MOM_BASE,MOMENTUM,W-,W-,-0.1083474573754934,0,0
2018-10-23,K200,RMINUS_TO_REV_ANY,MOMENTUM,W-,W-,-0.1083474573754934,0,0
2018-10-23,K200,RMINUS_TO_REV_POS,MOMENTUM,W-,W-,-0.1083474573754934,0,0
2018-10-30,K200,MOM_BASE,MOMENTUM,W-,W-,-0.153139316325555,0,0
2018-10-30,K200,RMINUS_TO_REV_ANY,MOMENTUM,W-,W-,-0.153139316325555,0,0
2018-10-30,K200,RMINUS_TO_REV_POS,MOMENTUM,W-,W-,-0.153139316325555,0,0
2018-11-06,K200,MOM_BASE,MOMENTUM,R-,N,-0.0782818803993949,1,0
2018-11-06,K200,RMINUS_TO_REV_ANY,REVISION,R-,N,-0.0782818803993949,1,0
2018-11-06,K200,RMINUS_TO_REV_POS,MOMENTUM,R-,N,-0.0782818803993949,1,0
2018-11-13,K200,MOM_BASE,MOMENTUM,N,R-,-0.0436363506639383,0,0
2018-11-13,K200,RMINUS_TO_REV_ANY,MOMENTUM,N,R-,-0.0436363506639383,0,0
2018-11-13,K200,RMINUS_TO_REV_POS,MOMENTUM,N,R-,-0.0436363506639383,0,0
2018-11-20,K200,MOM_BASE,MOMENTUM,R-,R-,-0.0026982547993866,1,0
2018-11-20,K200,RMINUS_TO_REV_ANY,REVISION,R-,R-,-0.0026982547993866,1,0
2018-11-20,K200,RMINUS_TO_REV_POS,MOMENTUM,R-,R-,-0.0026982547993866,1,0
2018-11-27,K200,MOM_BASE,MOMENTUM,R+,R+,0.0680544698348433,0,1
2018-11-27,K200,RMINUS_TO_REV_ANY,MOMENTUM,R+,R+,0.0680544698348433,0,1
2018-11-27,K200,RMINUS_TO_REV_POS,MOMENTUM,R+,R+,0.0680544698348433,0,1
2018-12-04,K200,MOM_BASE,MOMENTUM,R+,R+,0.0475593876179853,0,1
2018-12-04,K200,RMINUS_TO_REV_ANY,MOMENTUM,R+,R+,0.0475593876179853,0,1
2018-12-04,K200,RMINUS_TO_REV_POS,MOMENTUM,R+,R+,0.0475593876179853,0,1
2018-12-11,K200,MOM_BASE,MOMENTUM,R+,R+,0.0250926361687477,0,1
2018-12-11,K200,RMINUS_TO_REV_ANY,MOMENTUM,R+,R+,0.0250926361687477,0,1
2018-12-11,K200,RMINUS_TO_REV_POS,MOMENTUM,R+,R+,0.0250926361687477,0,1
2018-12-18,K200,MOM_BASE,MOMENTUM,R-,N,0.0263093771483124,1,1
2018-12-18,K200,RMINUS_TO_REV_ANY,REVISION,R-,N,0.0263093771483124,1,1
2018-12-18,K200,RMINUS_TO_REV_POS,REVISION,R-,N,0.0263093771483124,1,1
2018-12-26,K200,MOM_BASE,MOMENTUM,R-,N,-0.0032272737514408,1,0
2018-12-26,K200,RMINUS_TO_REV_ANY,REVISION,R-,N,-0.0032272737514408,1,0
2018-12-26,K200,RMINUS_TO_REV_POS,MOMENTUM,R-,N,-0.0032272737514408,1,0
2019-01-04,K200,MOM_BASE,MOMENTUM,N,W-,-0.0123899307834737,0,0
2019-01-04,K200,RMINUS_TO_REV_ANY,MOMENTUM,N,W-,-0.0123899307834737,0,0
2019-01-04,K200,RMINUS_TO_REV_POS,MOMENTUM,N,W-,-0.0123899307834737,0,0
2019-01-11,K200,MOM_BASE,MOMENTUM,R-,N,0.0209663855775039,1,1
2019-01-11,K200,RMINUS_TO_REV_ANY,REVISION,R-,N,0.0209663855775039,1,1
