date,K200,KOSDAQ,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_ALL,KOSPI_EX_K200,KOSPI_KOSDAQ_ALL
2016-03-16,0.0027075845204391252,0.0001469008197129217,0.000849669408916068,0.0025894203651056105,0.001742602408067722,0.002260562327289385
2016-03-17,0.006729720103890005,-0.003998190608838531,-0.00011252505885530499,0.006501126056009079,0.004849255925515179,0.005090327226976341
2016-03-18,0.0012522495966039106,0.005199401103381533,0.006460379313682474,0.002078089675759816,0.008056392780901665,0.0024937373087145407
2016-03-21,-0.0019516864227114986,-0.0030659428695248947,0.0003718062344774796,-0.0011382717483319677,0.004710185602235577,-0.0013956447861692572
2016-03-22,0.004526755467311937,-0.0012338435542726285,-0.0020227186674442853,0.0036010383199914257,-0.00301069574848677,0.002956508621962784
2016-03-23,-0.0010848983792875293,-0.0035640405989818625,-0.0016300301377583494,-0.0008553765895636208,0.0007960922353222704,-0.0012149524231104178
2016-03-24,-0.004546934566012918,-0.0046454288661065945,-0.004317616760634359,-0.004468854518704212,-0.003908113794679709,-0.0044922434568141
2016-03-25,-0.0009507170901799973,-0.004583591745133757,-0.0033440030257023703,-0.0010535816525036221,-0.0017918426974268063,-0.0015223530320067225
2016-03-28,0.0004186496600809807,-0.010066068417620642,-0.00933163026229397,-0.0006607882731590649,-0.008414384676525622,-0.001906171043793399
2016-03-29,0.005450858798078919,0.015948408117106266,0.012718792628658403,0.005843894093925089,0.008692106942074831,0.007170938667397291
2016-03-30,0.003887674739691859,0.007997879058552685,0.005419295190646113,0.0036800653094060925,0.0021804204624395356,0.004252193186859917
2016-03-31,-0.003118084407009608,-0.004393367572658063,-0.004225551428376897,-0.0032270534338578703,-0.004013958587954667,-0.0033821393822147734
2016-04-01,-0.013327531670967993,0.0023952864894802397,0.002698311962041102,-0.01133338184895477,0.003080251452321064,-0.009509688582745524
2016-04-04,0.0025627418341428875,0.010347461184144032,0.00860930968891295,0.0030374265070445454,0.0064118278802009305,0.004023431572742038
2016-04-05,-0.00993506126853052,-0.002049759257046088,0.00014333139470674156,-0.008343511046868436,0.002927042670744982,-0.007489175917085132
2016-04-06,0.005194421644860876,-0.003904610827049041,-0.002006546762349739,0.00459329614981307,0.0003910011690245794,0.0034333303147374605
2016-04-07,0.0009124545091156453,0.0039142856784468265,0.002905816713646349,0.0010026434689156514,0.0016361584824509177,0.0013975185664053943
2016-04-08,-0.0010117393574545215,-0.0001670056587102119,-0.0003229350904251427,-0.0009503786626570981,-0.0005196830245698596,-0.0008438754603190584
2016-04-11,0.00043314125917323946,-0.005595514712588595,-0.006933849443611375,-0.0006967390053879299,-0.008623512517478685,-0.0013633368872340308
2016-04-12,0.006714834516499493,0.0011538460503010984,-0.00043291948950800903,0.005580855553481945,-0.002447062611100438,0.004979773352910983
2016-04-14,0.019734039236895883,0.0013036694736157052,0.0004773589554257629,0.017240156516544976,-0.0005755801562069557,0.01508394174544361
2016-04-15,-0.001312789701131187,0.0037590759023167623,0.003817952666297994,-0.0006847851534984207,0.003893103121719929,-9.183436654404104e-05
2016-04-18,-0.002536885036007538,-0.0017660112247713164,-0.002789458574806666,-0.002726160676124927,-0.004098612252936432,-0.002597288136409252
2016-04-19,0.00011746260385397943,0.008953105642583807,0.007274184266406376,0.0007229192150114654,0.005120203671682884,0.0018290659876294768
2016-04-20,-0.0033412781148471488,-0.0023073455971552408,-0.0007083058784837773,-0.0027708851014485634,0.0013517799747353259,-0.002708129236403361
2016-04-21,0.008648431956042844,0.002186751952950952,0.0030188335892827453,0.008091743702161439,0.004086938184302433,0.007291970010129779
2016-04-22,-0.004345609318635396,0.0014053938961065683,0.002175611951628314,-0.0034325330393032323,0.0031619757059747227,-0.002780566475477134
2016-04-25,-0.00047056643924737465,0.0012821104861303043,0.0017593312315746954,-0.00012286571285882427,0.002369408247625508,6.727455688050222e-05
2016-04-26,0.0034570539019172226,-0.0016575193962170246,-0.002675672098397251,0.002544751009526673,-0.003975864348584022,0.001975343309799428
2016-04-27,-0.0019562050174822977,-0.0038259681067451547,-0.004307842398457495,-0.0023168905667691913,-0.004928848829931667,-0.002520953279402345
2016-04-28,-0.008688860105027401,0.00036796298920236634,0.0017357258104581344,-0.007213865170793917,0.00350063881571434,-0.006189911545713196
2016-04-29,-0.0039631440616022875,-0.0002388014079243948,-0.000336129407770433,-0.0035348400568039153,-0.0004614692048904249,-0.0030863091092017355
2016-05-02,-0.006676551559048416,-0.013644035519534338,-0.014013402655886457,-0.007635170425769011,-0.014489441139976189,-0.008455621553801099
2016-05-03,0.0034907152781595485,0.011942476797985647,0.010323474586102084,0.004070208802685894,0.00823589560706737,0.005141191238697514
2016-05-04,-0.004223691836863286,-0.006757205741213628,-0.007042144598731411,-0.0046145296181296334,-0.0074108271887489315,-0.00490795214611134
2016-05-09,-0.0043447174224031816,-0.003922935568398011,-0.003715260073290021,-0.004234862190368013,-0.0034464028012527598,-0.004192228428978952
2016-05-10,0.005975155847306299,0.013137937551538125,0.014864518016384604,0.007336834485587093,0.017099491300189635,0.00813028563633898
2016-05-11,-0.0027285371882206414,0.0054334291666532815,0.004596999440289168,-0.0019564637064525157,0.003518325070635708,-0.0009405269451174907
2016-05-12,-0.0019287086420793366,0.0013418063202239492,0.0015446973758554202,-0.0014629682520004399,0.0018058675486622695,-0.0010749931390532364
2016-05-13,-0.00627746491207818,-0.0006940847157890975,0.0006578726634653622,-0.005192078025554709,0.0023974260901828844,-0.004568363098453243
2016-05-16,0.000557291710351927,-0.0034015503671138625,-0.0025600149460893043,0.0003000073728229967,-0.0014812069970102325,-0.00021549223714115986
2016-05-17,0.0008068907527538258,-0.007545720703434194,-0.00552885322452212,0.0003336135283235987,-0.002949629562232746,-0.0007597259378772248
2016-05-18,-0.005501633497800886,-0.017630832580632878,-0.013840326867322141,-0.005948794747226182,-0.009043904525122307,-0.0075578172905674465
2016-05-19,-0.004271679435879614,-0.006895190505356021,-0.008494252669856369,-0.005055567350618429,-0.010500242668749259,-0.005306406024490155
2016-05-20,-0.0008544587742629166,0.008025708378627495,0.008755745912799843,0.0004634588367498222,0.009674955861832459,0.0014930063820362896
2016-05-23,0.004029055994465466,0.00934934786969345,0.007308592491942877,0.004119263307150533,0.0047431921806060685,0.004835948828923676
2016-05-24,-0.009536293358071967,-0.004691031029063072,-0.005107814624032644,-0.009042759755099685,-0.005633856751638831,-0.008443746517802976
2016-05-25,0.01305102825512506,0.0024827221065865266,0.002804366616837491,0.011802274323757357,0.0032107830811788844,0.010514402817714466
2016-05-26,-0.0016680955467825139,-0.0010919414135061906,-0.0013710908019982475,-0.0016749759140491226,-0.0017226443252861632,-0.0015950570693950429
2016-05-27,0.0059836108291789385,0.0057434037381950106,0.006381062210862125,0.006135090018218752,0.0071846449365673215,0.006081372424316526
2016-05-30,-0.0006693220177110544,6.156213149659517e-05,-0.0007579613459867077,-0.000810703360651628,-0.0017854016475469766,-0.0006911596810166957
2016-05-31,0.007618928696888777,0.009460993861587346,0.010608766464514597,0.008179745606120855,0.012050427668162146,0.008355474842768483
2016-06-01,-0.0012668446763820153,0.002065404666129814,0.0036385399173649796,-0.0003930799572622927,0.005609391266688655,-5.544901013434907e-05
2016-06-02,0.0012222672549832636,0.0023146966609073503,0.0017183472794602762,0.0011904572983430148,0.0009734173727771795,0.0013452542149169561
2016-06-03,0.0004662481034826474,0.0005516240707531359,-0.0003366118036476631,0.00022165305072445026,-0.0014477343522684434,0.0002671322809280459
2016-06-07,0.013318795167265017,0.005130076116505681,0.007738954047842841,0.013024226839769861,0.01100993675327993,0.011935609159992406
2016-06-08,0.008808922900712151,-0.00014100385948446844,0.0005605727807559615,0.007870069052784394,0.0014351856472415575,0.006772680071695697
2016-06-09,-0.00029332802882773245,0.0013578853901771311,-0.0033418983446395043,-0.0014193366111055396,-0.00919388094305933,-0.00104139036825355
2016-06-10,-0.0040862278338620285,0.0023340823002586633,0.001694238461143961,-0.00346170844165156,0.0008889664660237709,-0.0026710010483573464
2016-06-13,-0.019541407394731723,-0.016819561977465997,-0.0169461800103432,-0.019282095056847682,-0.017132799718355043,-0.018944855857434346
2016-06-14,-0.0034319823890502656,-0.0034293968971600758,-0.0037275337298057175,-0.003511297171592867,-0.004167080682449684,-0.0035000570069782626
2016-06-15,-0.001379040835086617,0.002887292802774315,0.00027979846772364545,-0.0016148994670894645,-0.0035662100978879076,-0.0009970608883831684
2016-06-16,-0.0074498205388405115,-0.021151276735308658,-0.01944082941222733,-0.008467230463900225,-0.016902478305629662,-0.010214199836833632
2016-06-17,0.0006039891292878503,-0.001982662294817106,-0.00013145138782617172,0.0008173635588516248,0.0026034244132512813,0.00043603582208750705
2016-06-20,0.014304436302650393,0.015050631904952387,0.014056042952516517,0.014121503054290607,0.012593559134236544,0.01424773795417977
2016-06-21,0.000283389310548513,-2.098099641724131e-05,0.0018211004787434717,0.0007377951327796811,0.004531014010691071,0.0006346181696902566
2016-06-22,0.00563046030516814,-0.0008512014714060828,-0.0008038540632735176,0.004946818928758506,-0.0007345277556605591,0.004158903771524939
2016-06-23,-0.0021566064149523153,-0.012397691505038467,-0.011321594405730384,-0.0029671521579176033,-0.009745653081863162,-0.004242714348056006
2016-06-24,-0.029086258101985712,-0.04775155679462173,-0.045741162489443425,-0.030539076801450765,-0.04278201184201892,-0.03286365799766537
2016-06-27,0.0007740851017762435,0.0002922809576783373,0.001415748380742501,0.0010137493913565019,0.003055750341275272,0.0009178318700263613
2016-06-28,0.003930412376843712,0.017763809544162932,0.015238045963832209,0.004733590745388328,0.01156127093554837,0.006464813033943606
2016-06-29,0.009717058384704455,0.01613349590286716,0.016083410116479954,0.010383928496613095,0.016010040018044548,0.011156527706340234
2016-06-30,0.0073810855628198575,0.007899989921205365,0.007183674452107586,0.007248184818108975,0.0061339215959702875,0.007336225651059986
2016-07-01,0.008689105664313258,0.01363524373801779,0.011392998080720348,0.008625858309693316,0.008095380631801992,0.009304359564783355
2016-07-04,0.004110190890328389,0.006019532836444626,0.005303545406553018,0.004124480394031654,0.00424440052634747,0.004382339969877362
2016-07-05,-0.0028497549624029125,0.007643211131051726,0.0036100062590471538,-0.0027984631943881568,-0.0023680729814136736,-0.001375076969391657
2016-07-06,-0.019334284268572425,-0.01063980680560066,-0.011951282395191599,-0.018756913469321176,-0.013914704072060309,-0.017640370259616615
2016-07-07,0.010931803280271438,0.01570265640307351,0.013485918597843065,0.010848602949059209,0.010154663071593024,0.011521322626243244
2016-07-08,-0.005159580971373546,-0.00511202363043453,-0.00606745147810696,-0.005411404500458635,-0.007513425628501272,-0.005369685714905257
2016-07-11,0.014185764565157702,0.0067585923536863934,0.005424797747263236,0.013034292857986613,0.003401359459454675,0.012159466010561407
2016-07-12,0.0008461428854840619,0.0017164508933764032,0.002614433315102325,0.0011780439219470278,0.003963390323992699,0.001252284493256845
2016-07-13,0.0075392608650383195,0.004373022636136807,0.004200678375700262,0.007155218681171465,0.003942294172696625,0.006771321479806515
2016-07-14,0.002115650163250141,0.0012713282161926395,-1.1438208088933549e-05,0.0016833282373210005,-0.001923175853988436,0.001626645686431794
2016-07-15,0.004832059326663168,-0.004269540139115488,-0.002724671682025294,0.004272764185202476,-0.0004112384696973347,0.0030961935730817857
2016-07-18,0.0017913062155238996,0.00030830949256663385,0.001171149901050038,0.0018577735180208528,0.002402921735205495,0.001649671890026527
2016-07-19,-0.0020404712186010716,0.0016199687666879512,0.000506651862581478,-0.0019363042340140352,-0.0010823674337791822,-0.0014585831715568643
2016-07-20,-0.0010765765926359263,0.0035244688429587295,0.00241475600289116,-0.0008694904827735457,0.0008265191308472351,-0.0002773952226485466
2016-07-21,-0.0017233305209945508,0.00483168615840355,0.002262429184676269,-0.001690882975081895,-0.0014256486802999811,-0.0008083974462965609
2016-07-22,-0.0016203709996823008,-0.0007765833328474988,0.0004933667676835782,-0.0011898929845690109,0.0023278287889054966,-0.001133655048456165
2016-07-25,0.001178360852333296,-0.0036239767836525553,-0.002938647706710462,0.0008358729698095684,-0.0019517373867111833,0.00022880153801649124
2016-07-26,0.008110633544643106,0.0010098051269062064,0.0017672639888646315,0.007537449567439142,0.0028575525102637403,0.006651389053244561
2016-07-27,-0.0010745769673928388,-0.007069912751108425,-0.005236807475423378,-0.0012404809068916594,-0.002602141901294629,-0.0020275756072668303
2016-07-28,-0.00260479707689569,0.004156416202459652,0.004115265562893278,-0.0018821140838571838,0.004056387614187729,-0.0010707128508973527
2016-07-29,-0.002824824362032028,0.004060451626565417,0.0025685428619294424,-0.0024693109777673993,0.00043267959004993713,-0.001586941973291524
2016-08-01,0.007746839865936385,-0.0038583198194561182,-0.0025709875020059583,0.006815495567553444,-0.0007252693426207571,0.005362214786938743
2016-08-02,-0.0060030336636258,-0.0030492109787689527,-0.0017223248135603626,-0.005329012838859436,0.00017432300115051877,-0.005021419762613733
2016-08-03,-0.012571624570876244,-0.004247947188211,-0.005338992388749302,-0.011948669372890556,-0.006893796979847294,-0.010907434966461115
2016-08-04,0.0029507327642405096,0.005279843390115676,0.0040458694513578,0.002877039528961365,0.002282489273071042,0.003204151046927383
2016-08-05,0.010651729596946873,-0.006893385000730334,-0.005210719988967835,0.00916929520217528,-0.002798864734120748,0.006977971580856675
2016-08-08,0.007062113402963234,0.0004451945185203133,0.0011087655006854573,0.006511891217252639,0.0020480087615070267,0.005696277880120409
2016-08-09,0.006676241851416396,0.007115606261697235,0.006028456119837622,0.006437325838215957,0.004488801117595887,0.006528189310534522
2016-08-10,-0.00019541758638366564,0.009361707437937903,0.0076168649048913555,0.00038596245724893837,0.00513866402037906,0.001589177220403647
2016-08-11,0.002728067746927873,-0.005722309770858312,-0.0041709791087376534,0.002215294583250677,-0.0019542415807130105,0.0011412453060170708
2016-08-12,-5.388423972454766e-06,0.0024148862652378054,0.00371454116298919,0.0006020539615466677,0.0055644812890999025,0.0008456537850453951
2016-08-16,-0.0009131071330439818,-0.007474965466319134,-0.006031514505550936,-0.001249588772560274,-0.0039831775886066765,-0.002087498125290964
2016-08-17,-0.0007469452036923972,-0.0076604842135686215,-0.00843918095631571,-0.0017080791274841761,-0.009540389881290553,-0.0025049690004924374
2016-08-18,0.0068231245827716355,0.005051945492895204,0.0027376040450035294,0.00602441011594838,-0.0005413293063490538,0.00589488536747476
2016-08-19,0.0010472045114949177,-0.000428894640738226,-0.0017300131546755298,0.0005476984560380005,-0.003585017016848107,0.0004175658595503077
2016-08-22,-0.0060077019484316325,-0.01140796179744955,-0.011640822314777201,-0.006648447603475851,-0.011973928079667833,-0.007282271836015127
2016-08-23,0.004359317285196902,-0.0011717190450817817,-0.0009305076159014061,0.003831790559661094,-0.0005846349530949234,0.00316784209985006
2016-08-24,-0.0036504888613955472,0.0008003054903078846,0.0011200443430144156,-0.0030950488233582453,0.0015782863108228348,-0.002580366042068226
2016-08-25,-0.00015937438056350722,-0.00554859652947636,-0.0044025712440253694,-0.0004369702999513469,-0.0027604241714998838,-0.0011149860703417599
2016-08-26,-0.00299713220983874,-0.004946807561303009,-0.0027064816317143962,-0.0026252961177477725,0.0004950528763202876,-0.0029318869779946174
2016-08-29,-0.0007483063923058774,-0.0259340041170408,-0.022066180352920406,-0.0024381752396195554,-0.016568616695392512,-0.005535210040671512
2016-08-30,0.003707553973048279,0.006226127421435834,0.005457719071337332,0.0037777443163907244,0.004374119954836525,0.004094308070713478
2016-08-31,-0.0026608199292367904,-0.005392416490502262,-0.0032627933468077864,-0.0024072057854807407,-0.00025396534459499147,-0.0027940364499164437
2016-09-01,-0.002157550089534045,0.012223984714174053,0.009805458409725609,-0.0012487366326165462,0.006417933975753168,0.0004926498104677113
2016-09-02,0.002126191788175706,0.008109973387527867,0.007913960415520914,0.0027145413435093425,0.007637712782253927,0.0034201080627081415
2016-09-05,0.011504256821505562,0.004256235587345619,0.004585853854552104,0.010811951568464923,0.005050708434589446,0.009950479906753702
2016-09-06,0.003940327956445606,-0.0005881915329245226,-0.0024390862531524704,0.002981723657528855,-0.005046651137681098,0.00251534757465813
2016-09-07,-0.0021297096193221552,-0.010246025102018394,-0.007720062532089095,-0.0023425519751101445,-0.004141240292726854,-0.0033729307835227416
2016-09-08,0.0020022372016671912,-0.007719437172531362,-0.007062863351590089,0.0011425226204286895,-0.006137930496506818,-5.208352001928016e-06
2016-09-09,-0.013118930364657772,-0.0027267293116817214,-0.005480021092190879,-0.012723218464234218,-0.009348497929918272,-0.011438566561065337
2016-09-12,-0.02447238019484925,-0.01867178569880027,-0.016744571077424848,-0.023371150144945993,-0.014021154823675936,-0.022762101936378256
2016-09-13,0.004216074587825517,0.010707656573457834,0.008414006460065527,0.004319421660741741,0.005187684497566828,0.005150828746479957
2016-09-19,0.008293768385122207,0.009933842423736128,0.00948192592055337,0.00835213122366497,0.008841984274209385,0.008559341792969149
2016-09-20,0.004831823444320059,0.012724874034766381,0.01090751215904514,0.005204471945810857,0.008330514857457246,0.006191251872344441
2016-09-21,0.005131289125014595,0.004203029446880812,0.004105339236039547,0.005006805058660076,0.003966159909355522,0.004900619885910328
2016-09-22,0.006951760815283956,0.010493629059467012,0.00924181957069699,0.007005770028396377,0.007457782004193727,0.007466269290198581
2016-09-23,0.0016725501601039306,0.003956131933664819,0.0044534257241834714,0.002045769265229627,0.005163306194378696,0.002298725597927254
2016-09-26,-0.0036480219916106495,-0.0030757095551533545,-0.0026090144189914854,-0.0034652071347603865,-0.001943515195437238,-0.0034135388200592014
2016-09-27,0.007875557617049,0.002348409630739929,0.003648630096182028,0.007620449127993093,0.005500510247327932,0.00692092361830415
2016-09-28,-0.005209856716015309,-0.0024972049524331634,-0.0019498056078241595,-0.004777108109831615,-0.001172471997754054,-0.004475929540346248
2016-09-29,0.008177176268696816,0.004626618341895525,0.004506434804860241,0.0077639736557082815,0.00433597702904529,0.007348671103574633
2016-09-30,-0.011791233528067121,-0.013230238030520508,-0.013739387738030899,-0.012077503152287965,-0.01446116046717811,-0.01222959624634545
2016-10-04,0.005434065396041443,0.006757793607038733,0.006441941512432756,0.005493931502028644,0.005993617674851333,0.005660559411374878
2016-10-05,-0.0006589963710331068,-0.0006687748147992226,-0.001238910128073084,-0.0008078686696622289,-0.0020469136104068284,-0.0007895144665319081
2016-10-06,0.007084516031923346,-0.0016977104700572048,-0.001885081659878266,0.006095073447074322,-0.0021513483662668254,0.005065453353856421
2016-10-07,-0.004889887645002521,-0.013131151929404302,-0.01236385249337778,-0.005568291320505255,-0.011273255884495445,-0.006560783872084995
2016-10-10,0.0012563446520261873,-0.0016094440190559285,-0.0003318515061213537,0.0012797724682190158,0.0014777384802688632,0.0009031724577316013
2016-10-11,-0.01436065011882182,-0.006478908841283988,-0.003415554948902903,-0.012741639448218142,0.0009139941269613584,-0.011925688732196842
2016-10-12,0.0009671315819519281,-0.0004738267752817655,-6.0362095968167606e-05,0.0009190602033198981,0.0005198900724229918,0.000736492928453718
2016-10-13,-0.009126743463160203,-0.010888237701227325,-0.009887338046525123,-0.009057392550079816,-0.00848127760985862,-0.009297492938396868
2016-10-14,0.00391672094879725,0.002766856312961881,0.0021447898547651617,0.003632509497170184,0.0012730199953463121,0.003519167280240505
2016-10-17,0.003601299956809558,-0.007570171016852519,-0.006981672683622771,0.002554908624568423,-0.00615507808000533,0.0012293156870185674
2016-10-18,0.006814790906063862,0.0009476311410286223,0.0010383107316167036,0.006230027306456525,0.0011689638169487897,0.0055440874843369365
2016-10-19,-4.73481568575431e-05,0.0009224447931811408,0.0008981173635450166,4.6471936739376384e-05,0.0008630487746501823,0.00015977091976154218
2016-10-20,0.000591760394683459,-0.008720120129183814,-0.007488806645577276,-5.8539242654520246e-05,-0.0057134858616886995,-0.0011798063445920637
2016-10-21,-0.004162144758658998,-0.005403161553913219,-0.004376525394804433,-0.004032816477636715,-0.0029008925402226517,-0.004208841372173582
2016-10-24,0.008469286437004732,-0.00571779914249898,-0.004759945742439144,0.007251193756286941,-0.003387688623255642,0.005587327860125214
2016-10-25,-0.004546688088278055,-0.010405464907368295,-0.010315626385122479,-0.005120033961718418,-0.010187205754560105,-0.005790582964786272
2016-10-26,-0.011346314198599404,-0.0067376545138533184,-0.008302504317855876,-0.011265319865150423,-0.01054546405612418,-0.010692080913085676
2016-10-27,0.004318953267879987,0.020237165577531534,0.016575892011368824,0.005026280144647818,0.011307726082373808,0.006959838006261206
2016-10-28,-0.0013022195937696464,-0.014307534210998452,-0.012313345981117866,-0.0021316428289117994,-0.00942631405660369,-0.0036995474482455167
2016-10-31,-0.004236706797011267,-0.02459608602186445,-0.02175477552732915,-0.005595974726494156,-0.017648898565542238,-0.008023105474315263
2016-11-01,-0.00016626660398108686,0.001673006662354621,0.0010970063956634963,-0.00012264194732617122,0.0002694020056072807,0.00010320791568036488
2016-11-02,-0.0126527106868194,-0.03220212781812026,-0.030649071990101816,-0.01422979926017942,-0.028414361654155687,-0.01649171374061433
2016-11-03,0.0015887708602450562,0.00656244731620291,0.008007619770515893,0.0024261038176047697,0.010079274905718336,0.00293843641942479
2016-11-04,-0.001545845038629531,0.0010291977676185869,0.0013906294152498293,-0.001202693753127167,0.0019072884602506454,-0.0009250825552017071
2016-11-07,0.00770032412484735,0.018212519479949157,0.01451132513937631,0.00785232476059098,0.009222969419443592,0.00914558495356024
2016-11-08,0.00290529322765304,0.004155243236008177,0.003944958131818661,0.0029789180932755597,0.003641686047263736,0.003127158860899031
