signal_date,date,universe,factor,ls_return,top_abs_return,n_side
2016-01-04,2016-01-11,K200,OP12_REV,0.044374060282967684,0.015295972522104611,31
2016-01-04,2016-01-11,K200,OPFY1_REV,-0.015053666673715247,-0.026551557380294445,31
2016-01-04,2016-01-11,K200,PBR12MF,-0.036365513771148494,-0.028375961616675088,31
2016-01-04,2016-01-11,K200,PER12MF,-0.06423373226427972,-0.017331670291263833,30
2016-01-04,2016-01-11,K200,MOM1M,0.03654179196681667,0.018634798529025935,33
2016-01-04,2016-01-11,K200,MOM12_1,0.052197344212988266,0.021984320800744545,33
2016-01-04,2016-01-11,K200,PRIVATE_FLOW,-0.003405016836510336,0.005904779223998764,33
2016-01-04,2016-01-11,K200,FOREIGN_FLOW,0.058085414558571365,0.02747990629573914,33
2016-01-04,2016-01-11,KOSPI_EX_K200,OPFY1_REV,0.008868753075048592,-0.020866936635417527,10
2016-01-04,2016-01-11,KOSPI_EX_K200,PBR12MF,-0.013797882446751297,-0.005340882226903668,10
2016-01-04,2016-01-11,KOSPI_EX_K200,PER12MF,0.007513955533037,-0.007173054084255617,10
2016-01-04,2016-01-11,KOSPI_EX_K200,MOM1M,0.00019681460490852433,-0.00894273223931856,16
2016-01-04,2016-01-11,KOSPI_EX_K200,MOM12_1,0.07449823634695919,0.03331923705209347,16
2016-01-04,2016-01-11,KOSPI_EX_K200,PRIVATE_FLOW,0.03670580665114039,0.011355290693582324,16
2016-01-04,2016-01-11,KOSPI_EX_K200,FOREIGN_FLOW,-0.017996562562364156,-0.01721113047846003,16
2016-01-04,2016-01-11,KOSPI_ALL,OP12_REV,0.028075702945443246,0.008089561177922523,41
2016-01-04,2016-01-11,KOSPI_ALL,OPFY1_REV,-0.009157482277239275,-0.02508272095854916,41
2016-01-04,2016-01-11,KOSPI_ALL,PBR12MF,-0.03154408158135649,-0.02095864483165155,41
2016-01-04,2016-01-11,KOSPI_ALL,PER12MF,-0.04408530481596655,-0.013120460965944917,40
2016-01-04,2016-01-11,KOSPI_ALL,MOM1M,0.021180941455993613,0.0073610128824603705,49
2016-01-04,2016-01-11,KOSPI_ALL,MOM12_1,0.06069945841016332,0.025685517944042148,49
2016-01-04,2016-01-11,KOSPI_ALL,PRIVATE_FLOW,0.016838043328134593,0.007684538071209723,49
2016-01-04,2016-01-11,KOSPI_ALL,FOREIGN_FLOW,0.029064253944113595,0.012694273539016563,49
2016-01-04,2016-01-11,KOSDAQ,OP12_REV,0.040324140080424536,-0.007680972333509467,10
2016-01-04,2016-01-11,KOSDAQ,OPFY1_REV,-0.00011320848750987628,-0.030313890031260417,11
2016-01-04,2016-01-11,KOSDAQ,PBR12MF,-0.0846491800876619,-0.04385655272225883,11
2016-01-04,2016-01-11,KOSDAQ,PER12MF,-0.05090116463952313,-0.03404585625683861,10
2016-01-04,2016-01-11,KOSDAQ,MOM1M,-0.012883150912889656,-0.035241335342057735,15
2016-01-04,2016-01-11,KOSDAQ,MOM12_1,-0.006807262488690966,-0.021442801313697947,15
2016-01-04,2016-01-11,KOSDAQ,PRIVATE_FLOW,-0.029145926108138768,-0.022470285930268955,15
2016-01-04,2016-01-11,KOSDAQ,FOREIGN_FLOW,0.03032062812176027,-0.01391174752321781,15
2016-01-04,2016-01-11,KOSPI_KOSDAQ_ALL,OP12_REV,0.030105669998901814,0.00499729970509272,51
2016-01-04,2016-01-11,KOSPI_KOSDAQ_ALL,OPFY1_REV,-0.011788117785446599,-0.024771979704951905,52
2016-01-04,2016-01-11,KOSPI_KOSDAQ_ALL,PBR12MF,-0.025297951891702322,-0.025570850914109076,52
2016-01-04,2016-01-11,KOSPI_KOSDAQ_ALL,PER12MF,-0.049492567894386524,-0.02031319737286134,51
2016-01-04,2016-01-11,KOSPI_KOSDAQ_ALL,MOM1M,0.014973318115699274,-0.005826443720467691,65
2016-01-04,2016-01-11,KOSPI_KOSDAQ_ALL,MOM12_1,0.04061455726965758,0.009311804774998154,65
2016-01-04,2016-01-11,KOSPI_KOSDAQ_ALL,PRIVATE_FLOW,0.007830919733457837,0.0006170011958631563,64
2016-01-04,2016-01-11,KOSPI_KOSDAQ_ALL,FOREIGN_FLOW,0.026198575476650113,0.0019060127638364796,64
2016-01-04,2016-01-11,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,0.014483188868589701,-0.0046231882318566895,20
2016-01-04,2016-01-11,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,-0.006475019241522377,-0.023340962423098893,21
2016-01-04,2016-01-11,KOSDAQ_PLUS_KOSPI_EX_K200,PBR12MF,-0.03948166634750508,-0.023441149880074,21
2016-01-04,2016-01-11,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,-0.017135519405515394,-0.021993320171981367,20
2016-01-04,2016-01-11,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,0.005926735029267518,-0.016270036599032252,31
2016-01-04,2016-01-11,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,0.039188559502872075,0.011326344942939477,31
2016-01-04,2016-01-11,KOSDAQ_PLUS_KOSPI_EX_K200,PRIVATE_FLOW,0.015595150500996056,-0.005011923801829588,31
2016-01-04,2016-01-11,KOSDAQ_PLUS_KOSPI_EX_K200,FOREIGN_FLOW,0.009600145149741765,-0.011397232957748724,31
2016-01-11,2016-01-18,K200,OP12_REV,0.032417661145048925,0.009621750659713605,34
2016-01-11,2016-01-18,K200,OPFY1_REV,-0.0010268523229982254,-0.015527459073851472,34
2016-01-11,2016-01-18,K200,PBR12MF,-0.026604562938717727,-0.021789366418918377,34
2016-01-11,2016-01-18,K200,PER12MF,-0.014339669681878855,-0.01476419521937056,33
2016-01-11,2016-01-18,K200,MOM1M,0.028563535442946642,-0.0001419864985659505,37
2016-01-11,2016-01-18,K200,MOM12_1,0.016498283086762478,0.0022280325759642403,37
2016-01-11,2016-01-18,K200,PRIVATE_FLOW,0.009132855169478411,-0.005943501045579556,37
2016-01-11,2016-01-18,K200,FOREIGN_FLOW,-0.0001168803362180549,-0.012224101734501485,37
2016-01-11,2016-01-18,KOSPI_EX_K200,OP12_REV,0.024433659225495168,0.0085081431462439,15
2016-01-11,2016-01-18,KOSPI_EX_K200,OPFY1_REV,0.033521928748806856,0.0008428376397910916,16
2016-01-11,2016-01-18,KOSPI_EX_K200,PBR12MF,-0.0199453295705671,-0.017805170634917874,16
2016-01-11,2016-01-18,KOSPI_EX_K200,PER12MF,-0.02864713038341065,-0.026447569747850425,16
2016-01-11,2016-01-18,KOSPI_EX_K200,MOM1M,0.013010028265088354,-0.018260708718798146,26
2016-01-11,2016-01-18,KOSPI_EX_K200,MOM12_1,0.027899862746108436,0.0036868767525783065,26
2016-01-11,2016-01-18,KOSPI_EX_K200,PRIVATE_FLOW,0.023351629521341045,0.008113132513603478,26
2016-01-11,2016-01-18,KOSPI_EX_K200,FOREIGN_FLOW,0.00985262375872816,-0.014524544009964587,26
2016-01-11,2016-01-18,KOSPI_ALL,OP12_REV,0.03529239424608172,0.009806929591323423,49
2016-01-11,2016-01-18,KOSPI_ALL,OPFY1_REV,0.0007420396713058962,-0.01739515227770562,50
2016-01-11,2016-01-18,KOSPI_ALL,PBR12MF,-0.027160145579705152,-0.02018174058219197,50
2016-01-11,2016-01-18,KOSPI_ALL,PER12MF,-0.017751547864685847,-0.018252705968147383,49
2016-01-11,2016-01-18,KOSPI_ALL,MOM1M,0.01856131192625759,-0.008080711174799056,63
2016-01-11,2016-01-18,KOSPI_ALL,MOM12_1,0.02190462882906758,0.0028570786676199293,63
2016-01-11,2016-01-18,KOSPI_ALL,PRIVATE_FLOW,0.014884643145851762,-0.0012644865686260152,63
2016-01-11,2016-01-18,KOSPI_ALL,FOREIGN_FLOW,0.009003306560673234,-0.011535460091354624,63
2016-01-11,2016-01-18,KOSDAQ,OP12_REV,0.020693341524914817,0.017668806439570646,18
2016-01-11,2016-01-18,KOSDAQ,OPFY1_REV,0.018814510360179927,0.03497118793090253,19
2016-01-11,2016-01-18,KOSDAQ,PBR12MF,-0.0022837155054637208,-0.0017038030800715395,18
2016-01-11,2016-01-18,KOSDAQ,PER12MF,0.011637211931611751,0.017478382971100784,18
2016-01-11,2016-01-18,KOSDAQ,MOM1M,0.04100986795125196,0.01961480496931975,29
2016-01-11,2016-01-18,KOSDAQ,MOM12_1,-0.00018395996607109555,0.01804168453412082,29
2016-01-11,2016-01-18,KOSDAQ,PRIVATE_FLOW,0.04080506039868528,0.0461304612618983,29
2016-01-11,2016-01-18,KOSDAQ,FOREIGN_FLOW,0.003680912960798932,-0.00033449488286709623,29
2016-01-11,2016-01-18,KOSPI_KOSDAQ_ALL,OP12_REV,0.033212450671680355,0.01456501225390568,68
2016-01-11,2016-01-18,KOSPI_KOSDAQ_ALL,OPFY1_REV,0.01408102349194784,0.001386166313293922,70
2016-01-11,2016-01-18,KOSPI_KOSDAQ_ALL,PBR12MF,-0.02934982859881305,-0.020863053459033592,69
2016-01-11,2016-01-18,KOSPI_KOSDAQ_ALL,PER12MF,-0.01766950449948402,-0.015686178080231206,67
2016-01-11,2016-01-18,KOSPI_KOSDAQ_ALL,MOM1M,0.023247050724932404,0.001541702529329168,92
2016-01-11,2016-01-18,KOSPI_KOSDAQ_ALL,MOM12_1,0.013692070092264093,0.008184772637708245,92
2016-01-11,2016-01-18,KOSPI_KOSDAQ_ALL,PRIVATE_FLOW,0.022208317886247102,0.013857169651732271,92
2016-01-11,2016-01-18,KOSPI_KOSDAQ_ALL,FOREIGN_FLOW,0.005787746783093395,-0.0071496407265161125,92
2016-01-11,2016-01-18,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,0.03239279489533088,0.021346701843813008,33
2016-01-11,2016-01-18,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,0.024928810604800514,0.026269959518593636,36
2016-01-11,2016-01-18,KOSDAQ_PLUS_KOSPI_EX_K200,PBR12MF,-0.028550867771292336,-0.013068333751507497,35
2016-01-11,2016-01-18,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,-0.02055593620824936,-0.01601189206072085,34
2016-01-11,2016-01-18,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,0.028573448892071834,0.002070254474046647,55
2016-01-11,2016-01-18,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,0.011882013737256008,0.009623623814896908,55
2016-01-11,2016-01-18,KOSDAQ_PLUS_KOSPI_EX_K200,PRIVATE_FLOW,0.033768814916024,0.02996507935084226,55
2016-01-11,2016-01-18,KOSDAQ_PLUS_KOSPI_EX_K200,FOREIGN_FLOW,0.0071990275358149725,-0.005486203365928416,55
2016-01-18,2016-01-25,K200,OP12_REV,-0.008292009814231296,-0.00015754199734252766,34
2016-01-18,2016-01-25,K200,OPFY1_REV,-0.025272861376338968,-0.016244459989728573,34
2016-01-18,2016-01-25,K200,PBR12MF,-0.024096294196611513,-0.00424047717822796,34
2016-01-18,2016-01-25,K200,PER12MF,-0.00578358318446103,0.010118244415735817,33
2016-01-18,2016-01-25,K200,MOM1M,0.0021501479245337645,0.0062188129479215405,37
2016-01-18,2016-01-25,K200,MOM12_1,0.021937214060779708,0.016057112179927557,37
2016-01-18,2016-01-25,K200,PRIVATE_FLOW,0.011276061714461251,0.01592230440099231,37
2016-01-18,2016-01-25,K200,FOREIGN_FLOW,0.01043826237697822,0.015307990060910671,37
2016-01-18,2016-01-25,KOSPI_EX_K200,OP12_REV,-0.0020104176244080223,-0.010977603826997228,15
2016-01-18,2016-01-25,KOSPI_EX_K200,OPFY1_REV,0.022794618574561974,0.0053177138117563,16
2016-01-18,2016-01-25,KOSPI_EX_K200,PBR12MF,-0.02977074784662418,-0.009220105676524655,16
2016-01-18,2016-01-25,KOSPI_EX_K200,PER12MF,-0.04666885301825501,-0.02356155680811381,16
2016-01-18,2016-01-25,KOSPI_EX_K200,MOM1M,0.017359089055884062,0.02740572184583689,26
2016-01-18,2016-01-25,KOSPI_EX_K200,MOM12_1,0.006720714437563766,0.017592259923446447,26
2016-01-18,2016-01-25,KOSPI_EX_K200,PRIVATE_FLOW,-0.012175592093048197,-0.004498221652294698,26
2016-01-18,2016-01-25,KOSPI_EX_K200,FOREIGN_FLOW,-0.011689171999077246,0.00601365861026741,26
2016-01-18,2016-01-25,KOSPI_ALL,OP12_REV,-0.009261670320940052,-0.003793112207404267,49
2016-01-18,2016-01-25,KOSPI_ALL,OPFY1_REV,-0.010135905327501462,-0.008380597939900898,50
2016-01-18,2016-01-25,KOSPI_ALL,PBR12MF,-0.022856243353881076,-0.0022232041576933943,50
2016-01-18,2016-01-25,KOSPI_ALL,PER12MF,-0.020540346132841013,-0.0009585436646607136,49
2016-01-18,2016-01-25,KOSPI_ALL,MOM1M,0.00876001649373553,0.015677399213721778,63
2016-01-18,2016-01-25,KOSPI_ALL,MOM12_1,0.014980853426438366,0.016276779606160034,63
2016-01-18,2016-01-25,KOSPI_ALL,PRIVATE_FLOW,0.003109874173816669,0.010006636782183758,63
2016-01-18,2016-01-25,KOSPI_ALL,FOREIGN_FLOW,0.002679970875446398,0.010860203192530784,63
2016-01-18,2016-01-25,KOSDAQ,OP12_REV,-0.02831514965869769,0.007119586516849212,18
2016-01-18,2016-01-25,KOSDAQ,OPFY1_REV,0.005167395262234229,0.00811830108205797,19
2016-01-18,2016-01-25,KOSDAQ,PBR12MF,-0.014512781792691661,-0.0031918994191443345,19
2016-01-18,2016-01-25,KOSDAQ,PER12MF,-0.018585729033270295,-0.007477571893964688,18
2016-01-18,2016-01-25,KOSDAQ,MOM1M,0.002443782524470287,0.017253747565176933,29
2016-01-18,2016-01-25,KOSDAQ,MOM12_1,0.009039873233720422,0.014197397131370096,29
2016-01-18,2016-01-25,KOSDAQ,PRIVATE_FLOW,0.0017873910670059105,0.007201121282460554,29
2016-01-18,2016-01-25,KOSDAQ,FOREIGN_FLOW,-0.007648088120709731,0.0053634776651812,29
2016-01-18,2016-01-25,KOSPI_KOSDAQ_ALL,OP12_REV,-0.009817073852477522,0.0024826607177253165,68
2016-01-18,2016-01-25,KOSPI_KOSDAQ_ALL,OPFY1_REV,-0.0018322295285852664,-0.0020164317201089516,69
2016-01-18,2016-01-25,KOSPI_KOSDAQ_ALL,PBR12MF,-0.025729627501434798,-0.009907169220007037,69
2016-01-18,2016-01-25,KOSPI_KOSDAQ_ALL,PER12MF,-0.020319524172364992,-0.0029972598509436853,68
2016-01-18,2016-01-25,KOSPI_KOSDAQ_ALL,MOM1M,0.003962837081419011,0.012464940045209988,92
2016-01-18,2016-01-25,KOSPI_KOSDAQ_ALL,MOM12_1,0.011869564605640578,0.016577735005419748,92
2016-01-18,2016-01-25,KOSPI_KOSDAQ_ALL,PRIVATE_FLOW,0.0042981572552904515,0.011100173743806285,92
2016-01-18,2016-01-25,KOSPI_KOSDAQ_ALL,FOREIGN_FLOW,0.00041604662568756404,0.008349427988970946,92
2016-01-18,2016-01-25,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,-0.00849404470720068,0.008136780522146857,34
2016-01-18,2016-01-25,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,0.024379340879295504,0.010896394444920092,35
2016-01-18,2016-01-25,KOSDAQ_PLUS_KOSPI_EX_K200,PBR12MF,-0.03821541172550566,-0.019433979579146714,35
2016-01-18,2016-01-25,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,-0.02700159858558574,-0.015008374622734515,34
2016-01-18,2016-01-25,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,0.004618129740483878,0.015039320813516648,55
2016-01-18,2016-01-25,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,0.006997433282627799,0.018616930679094354,55
2016-01-18,2016-01-25,KOSDAQ_PLUS_KOSPI_EX_K200,PRIVATE_FLOW,-0.005675554167795886,0.00469956336428428,55
2016-01-18,2016-01-25,KOSDAQ_PLUS_KOSPI_EX_K200,FOREIGN_FLOW,-0.009598228897842561,0.0038824278559812034,55
2016-01-25,2016-02-01,K200,OP12_REV,0.007658273252290057,0.01774364152176405,34
2016-01-25,2016-02-01,K200,OPFY1_REV,-0.03979967061934025,0.007116905547268922,34
2016-01-25,2016-02-01,K200,PBR12MF,0.04463771194440818,0.04838870697930828,34
2016-01-25,2016-02-01,K200,PER12MF,0.0154816100463076,0.030319214134730255,33
2016-01-25,2016-02-01,K200,MOM1M,-0.013760033010663142,0.021926074318245725,37
2016-01-25,2016-02-01,K200,MOM12_1,-0.02216443857240074,0.009103769630554199,37
2016-01-25,2016-02-01,K200,PRIVATE_FLOW,0.0059565117857590735,0.026253168883993046,37
2016-01-25,2016-02-01,K200,FOREIGN_FLOW,-0.006480418022374205,0.014481546210986629,37
2016-01-25,2016-02-01,KOSPI_EX_K200,OP12_REV,-0.011263392141297714,0.017691450860328306,15
2016-01-25,2016-02-01,KOSPI_EX_K200,OPFY1_REV,0.01766346477134291,0.03474731488630779,16
2016-01-25,2016-02-01,KOSPI_EX_K200,PBR12MF,0.0037935048368183642,0.02199452314550004,16
2016-01-25,2016-02-01,KOSPI_EX_K200,PER12MF,-0.0027046203852106356,0.011615398913828512,16
2016-01-25,2016-02-01,KOSPI_EX_K200,MOM1M,-0.0286571393209326,-0.0021145944662766827,25
2016-01-25,2016-02-01,KOSPI_EX_K200,MOM12_1,-0.020802838980140025,-0.005726946509993352,25
2016-01-25,2016-02-01,KOSPI_EX_K200,PRIVATE_FLOW,0.00464008624376833,0.024221189880220758,25
2016-01-25,2016-02-01,KOSPI_EX_K200,FOREIGN_FLOW,0.00689533606625738,0.024830508010201563,25
2016-01-25,2016-02-01,KOSPI_ALL,OP12_REV,0.0017827453120859392,0.017304201343587525,49
2016-01-25,2016-02-01,KOSPI_ALL,OPFY1_REV,-0.017718180106746608,0.01965192372333639,50
2016-01-25,2016-02-01,KOSPI_ALL,PBR12MF,0.032081379753235835,0.03994256815248964,50
2016-01-25,2016-02-01,KOSPI_ALL,PER12MF,0.007047649855648427,0.02469392135668954,49
2016-01-25,2016-02-01,KOSPI_ALL,MOM1M,-0.018771932813369356,0.01352519269281295,62
2016-01-25,2016-02-01,KOSPI_ALL,MOM12_1,-0.020856854760487653,0.005126186404158816,62
2016-01-25,2016-02-01,KOSPI_ALL,PRIVATE_FLOW,0.0014267101811819352,0.022841087225488693,62
2016-01-25,2016-02-01,KOSPI_ALL,FOREIGN_FLOW,-0.0017131304304670476,0.019903231056289477,62
2016-01-25,2016-02-01,KOSDAQ,OP12_REV,0.027654535883611647,0.02081679192638783,18
2016-01-25,2016-02-01,KOSDAQ,OPFY1_REV,0.012537125635064074,0.03179809297087679,19
2016-01-25,2016-02-01,KOSDAQ,PBR12MF,0.0005192027589357683,0.02264306206173763,18
2016-01-25,2016-02-01,KOSDAQ,PER12MF,-0.010617445250829728,0.002958253601809124,18
2016-01-25,2016-02-01,KOSDAQ,MOM1M,-0.028535957916531997,-0.01269502613438348,28
2016-01-25,2016-02-01,KOSDAQ,MOM12_1,-0.0195793043092808,-0.007277630462651265,28
2016-01-25,2016-02-01,KOSDAQ,PRIVATE_FLOW,-0.00467929352358187,0.008680022870523848,28
2016-01-25,2016-02-01,KOSDAQ,FOREIGN_FLOW,0.01476664671846354,0.009400439965469107,28
2016-01-25,2016-02-01,KOSPI_KOSDAQ_ALL,OP12_REV,0.006129105763714036,0.01648400454562841,68
2016-01-25,2016-02-01,KOSPI_KOSDAQ_ALL,OPFY1_REV,-0.017036654080010587,0.012132974315217952,69
2016-01-25,2016-02-01,KOSPI_KOSDAQ_ALL,PBR12MF,0.029463310167792234,0.033861755611002395,69
2016-01-25,2016-02-01,KOSPI_KOSDAQ_ALL,PER12MF,0.010844660898190972,0.01984851304505027,67
2016-01-25,2016-02-01,KOSPI_KOSDAQ_ALL,MOM1M,-0.028921698899153525,-0.0002548347839211466,91
2016-01-25,2016-02-01,KOSPI_KOSDAQ_ALL,MOM12_1,-0.023488541233617287,-0.003087831549916251,91
2016-01-25,2016-02-01,KOSPI_KOSDAQ_ALL,PRIVATE_FLOW,0.004149030288080124,0.021375712282444535,90
2016-01-25,2016-02-01,KOSPI_KOSDAQ_ALL,FOREIGN_FLOW,0.004134159639453884,0.013055057523797693,90
2016-01-25,2016-02-01,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,0.008697776971821341,0.01772019891455445,33
2016-01-25,2016-02-01,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,-0.0004620182755761676,0.01875427212085004,35
2016-01-25,2016-02-01,KOSDAQ_PLUS_KOSPI_EX_K200,PBR12MF,0.014724979710525252,0.021240435533479887,35
2016-01-25,2016-02-01,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,0.0006343610000402629,0.008523277917757564,34
2016-01-25,2016-02-01,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,-0.0319787501474683,-0.009485679540513148,54
2016-01-25,2016-02-01,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,-0.021406535182556138,-0.008449823801416696,54
2016-01-25,2016-02-01,KOSDAQ_PLUS_KOSPI_EX_K200,PRIVATE_FLOW,0.0055176853226946675,0.017452388329741157,53
2016-01-25,2016-02-01,KOSDAQ_PLUS_KOSPI_EX_K200,FOREIGN_FLOW,0.013969423375935748,0.012904935830023584,53
2016-02-01,2016-02-11,K200,OP12_REV,-0.024885343131772014,-0.0413588789400251,34
2016-02-01,2016-02-11,K200,OPFY1_REV,-0.0030430849765502553,-0.02477319137308662,33
2016-02-01,2016-02-11,K200,PBR12MF,0.04485033531479946,-0.01358833140365538,34
2016-02-01,2016-02-11,K200,PER12MF,0.04946635142448257,-0.012663313562618224,33
2016-02-01,2016-02-11,K200,MOM1M,-0.04471275644039473,-0.06356717634933069,36
2016-02-01,2016-02-11,K200,MOM12_1,-0.050809094190071465,-0.06360245149373175,36
2016-02-01,2016-02-11,K200,PRIVATE_FLOW,0.015003990271906444,-0.0259643156837567,36
2016-02-01,2016-02-11,K200,FOREIGN_FLOW,-0.01649760818807934,-0.045619165248410976,36
2016-02-01,2016-02-11,KOSPI_EX_K200,OP12_REV,-0.006970260280985793,-0.024851544267344462,16
2016-02-01,2016-02-11,KOSPI_EX_K200,OPFY1_REV,-0.015519408517145734,-0.03370262282137755,16
2016-02-01,2016-02-11,KOSPI_EX_K200,PBR12MF,0.03971672096159819,-0.017724059363061123,16
2016-02-01,2016-02-11,KOSPI_EX_K200,PER12MF,0.021015457410073823,-0.031955656041147126,16
2016-02-01,2016-02-11,KOSPI_EX_K200,MOM1M,0.0020079753571109957,-0.04359643790806026,26
2016-02-01,2016-02-11,KOSPI_EX_K200,MOM12_1,-0.02456412800601222,-0.05427269912029712,26
2016-02-01,2016-02-11,KOSPI_EX_K200,PRIVATE_FLOW,0.005570971972760609,-0.03789331852910184,26
2016-02-01,2016-02-11,KOSPI_EX_K200,FOREIGN_FLOW,-0.03516692191178984,-0.06323820583218981,26
2016-02-01,2016-02-11,KOSPI_ALL,OP12_REV,-0.022094983049849533,-0.03841011420437943,50
2016-02-01,2016-02-11,KOSPI_ALL,OPFY1_REV,-0.007387982498517066,-0.02820168872297638,50
2016-02-01,2016-02-11,KOSPI_ALL,PBR12MF,0.04617617630594717,-0.013248548721076177,50
2016-02-01,2016-02-11,KOSPI_ALL,PER12MF,0.04099424983403055,-0.017909800283862673,49
2016-02-01,2016-02-11,KOSPI_ALL,MOM1M,-0.022823872687734965,-0.05363076474096666,63
2016-02-01,2016-02-11,KOSPI_ALL,MOM12_1,-0.040971458668946734,-0.05880420377072731,63
2016-02-01,2016-02-11,KOSPI_ALL,PRIVATE_FLOW,0.0064558396790403705,-0.032125063973392924,63
2016-02-01,2016-02-11,KOSPI_ALL,FOREIGN_FLOW,-0.01805018129447398,-0.05215908421367556,63
2016-02-01,2016-02-11,KOSDAQ,OP12_REV,0.021617347413131968,-0.03218490829875339,17
2016-02-01,2016-02-11,KOSDAQ,OPFY1_REV,-0.02650606182165583,-0.06275078730311795,18
2016-02-01,2016-02-11,KOSDAQ,PBR12MF,0.030711447034155265,-0.036102010548762026,19
2016-02-01,2016-02-11,KOSDAQ,PER12MF,0.034059638887625976,-0.022457958302363978,19
2016-02-01,2016-02-11,KOSDAQ,MOM1M,0.014911701519089923,-0.048184040845735535,28
2016-02-01,2016-02-11,KOSDAQ,MOM12_1,-0.03505945315610791,-0.0723285565825803,28
2016-02-01,2016-02-11,KOSDAQ,PRIVATE_FLOW,0.0034587437568850826,-0.05828842596487528,28
2016-02-01,2016-02-11,KOSDAQ,FOREIGN_FLOW,0.007978871140237216,-0.05991224382719975,28
2016-02-01,2016-02-11,KOSPI_KOSDAQ_ALL,OP12_REV,-0.010121173826605795,-0.033638941265925204,68
2016-02-01,2016-02-11,KOSPI_KOSDAQ_ALL,OPFY1_REV,-0.01671098875096302,-0.0396428396654318,69
2016-02-01,2016-02-11,KOSPI_KOSDAQ_ALL,PBR12MF,0.04606161496813095,-0.017830807459283823,69
2016-02-01,2016-02-11,KOSPI_KOSDAQ_ALL,PER12MF,0.04895830719727155,-0.01899022261459779,68
2016-02-01,2016-02-11,KOSPI_KOSDAQ_ALL,MOM1M,-0.012749574161621806,-0.053930618696887804,91
2016-02-01,2016-02-11,KOSPI_KOSDAQ_ALL,MOM12_1,-0.03675081409140073,-0.06251481303059953,91
2016-02-01,2016-02-11,KOSPI_KOSDAQ_ALL,PRIVATE_FLOW,0.008873982073451255,-0.040162732304353424,91
2016-02-01,2016-02-11,KOSPI_KOSDAQ_ALL,FOREIGN_FLOW,-0.013985920648787446,-0.05721662859915418,91
2016-02-01,2016-02-11,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,0.011496123824967102,-0.027268791336692893,34
2016-02-01,2016-02-11,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,-0.029301663752318838,-0.05576711239272868,35
2016-02-01,2016-02-11,KOSDAQ_PLUS_KOSPI_EX_K200,PBR12MF,0.036052824097332105,-0.03087867003459472,35
2016-02-01,2016-02-11,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,0.044135642800725225,-0.024955594006464243,35
2016-02-01,2016-02-11,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,0.006982686275375051,-0.0452802843184953,55
2016-02-01,2016-02-11,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,-0.02693188512774647,-0.06468461826695467,55
2016-02-01,2016-02-11,KOSDAQ_PLUS_KOSPI_EX_K200,PRIVATE_FLOW,0.008586228683862808,-0.05032379185907097,55
2016-02-01,2016-02-11,KOSDAQ_PLUS_KOSPI_EX_K200,FOREIGN_FLOW,-0.005111241057446182,-0.0558061217829462,55
2016-02-11,2016-02-18,K200,OP12_REV,-0.04349820481047805,0.0067315168784437465,33
2016-02-11,2016-02-18,K200,OPFY1_REV,-0.04208687088055954,0.00957754219658533,33
2016-02-11,2016-02-18,K200,PBR12MF,0.11433894663453906,0.07117631733063472,33
2016-02-11,2016-02-18,K200,PER12MF,0.08898026947154061,0.05418999642565952,32
2016-02-11,2016-02-18,K200,MOM1M,-0.005051123679872132,0.026836219663639912,37
2016-02-11,2016-02-18,K200,MOM12_1,-0.09836484025930589,-0.03510826017403299,37
2016-02-11,2016-02-18,K200,PRIVATE_FLOW,0.038992789923627556,0.03767500094570134,37
2016-02-11,2016-02-18,K200,FOREIGN_FLOW,-0.013976952134608714,0.01587443851895576,37
2016-02-11,2016-02-18,KOSPI_EX_K200,OP12_REV,-0.008961438988190375,-0.006948641256897513,16
2016-02-11,2016-02-18,KOSPI_EX_K200,OPFY1_REV,-0.00992329095170438,-0.009080813089555391,16
2016-02-11,2016-02-18,KOSPI_EX_K200,PBR12MF,0.05885453011992653,0.014437891240340048,16
