date,universe,MKT_ACT5_BREADTH,MKT_ACT1_BREADTH,KOSDAQ_TA_SHARE,FACTOR_TOP_ACT5_BREADTH_MEAN
2016-04-18,K200,0.49473684210526314,0.38421052631578945,0.4315155975923747,0.66875
2016-04-18,KOSPI_EX_K200,0.47401247401247404,0.3471933471933472,0.4315155975923747,0.6
2016-04-18,KOSPI_ALL,0.4798807749627422,0.35767511177347244,0.4315155975923747,0.6644143356643357
2016-04-18,KOSDAQ,0.3850050658561297,0.2907801418439716,0.4315155975923747,0.41875
2016-04-18,KOSPI_KOSDAQ_ALL,0.4234016887816647,0.3178528347406514,0.4315155975923747,0.5863044485812343
2016-04-18,KOSDAQ_PLUS_KOSPI_EX_K200,0.4141689373297003,0.30926430517711173,0.4315155975923747,0.48333333333333334
2016-04-25,K200,0.4473684210526316,0.3105263157894737,0.42089675542484306,0.6499999999999999
2016-04-25,KOSPI_EX_K200,0.44282744282744285,0.35343035343035345,0.42089675542484306,0.44375
2016-04-25,KOSPI_ALL,0.44411326378539495,0.3412816691505216,0.42089675542484306,0.5808077761018937
2016-04-25,KOSDAQ,0.43465045592705165,0.342451874366768,0.42089675542484306,0.35
2016-04-25,KOSPI_KOSDAQ_ALL,0.4384800965018094,0.34197828709288297,0.42089675542484306,0.5117543859649123
2016-04-25,KOSDAQ_PLUS_KOSPI_EX_K200,0.4373297002724796,0.3460490463215259,0.42089675542484306,0.4040226574500768
2016-05-02,K200,0.39473684210526316,0.21578947368421053,0.45731009291712166,0.475
2016-05-02,KOSPI_EX_K200,0.3783783783783784,0.3097713097713098,0.45731009291712166,0.4625
2016-05-02,KOSPI_ALL,0.3830104321907601,0.28315946348733234,0.45731009291712166,0.5035859728506786
2016-05-02,KOSDAQ,0.3734817813765182,0.2682186234817814,0.45731009291712166,0.38125
2016-05-02,KOSPI_KOSDAQ_ALL,0.377335744424352,0.2742616033755274,0.45731009291712166,0.4745326193540479
2016-05-02,KOSDAQ_PLUS_KOSPI_EX_K200,0.3750850918992512,0.28182437031994556,0.45731009291712166,0.43205645161290324
2016-05-11,K200,0.4052631578947368,0.2736842105263158,0.38806744032316126,0.45625
2016-05-11,KOSPI_EX_K200,0.2842323651452282,0.26141078838174275,0.38806744032316126,0.41250000000000003
2016-05-11,KOSPI_ALL,0.31845238095238093,0.2648809523809524,0.38806744032316126,0.4724417249417249
2016-05-11,KOSDAQ,0.281661600810537,0.232016210739615,0.38806744032316126,0.40625
2016-05-11,KOSPI_KOSDAQ_ALL,0.2965641952983725,0.24532851115129597,0.38806744032316126,0.4538288288288288
2016-05-11,KOSDAQ_PLUS_KOSPI_EX_K200,0.2825051055139551,0.24166099387338325,0.38806744032316126,0.42083333333333334
2016-05-18,K200,0.22631578947368422,0.30526315789473685,0.349399478508703,0.2125
2016-05-18,KOSPI_EX_K200,0.4190871369294606,0.4087136929460581,0.349399478508703,0.35
2016-05-18,KOSPI_ALL,0.3645833333333333,0.3794642857142857,0.349399478508703,0.2717074592074592
2016-05-18,KOSDAQ,0.3556231003039514,0.3323201621073962,0.349399478508703,0.4625
2016-05-18,KOSPI_KOSDAQ_ALL,0.35925256178420734,0.351416515973478,0.349399478508703,0.31489206042777473
2016-05-18,KOSDAQ_PLUS_KOSPI_EX_K200,0.37644656228727025,0.3573859768550034,0.349399478508703,0.39583333333333337
2016-05-25,K200,0.23157894736842105,0.33157894736842103,0.4669160275856535,0.16249999999999998
2016-05-25,KOSPI_EX_K200,0.31950207468879666,0.36099585062240663,0.4669160275856535,0.35625000000000007
2016-05-25,KOSPI_ALL,0.29464285714285715,0.35267857142857145,0.4669160275856535,0.25304778554778556
2016-05-25,KOSDAQ,0.2978723404255319,0.3100303951367781,0.4669160275856535,0.4125
2016-05-25,KOSPI_KOSDAQ_ALL,0.2965641952983725,0.32730560578661844,0.4669160275856535,0.3162863118220261
2016-05-25,KOSDAQ_PLUS_KOSPI_EX_K200,0.3049693669162696,0.32675289312457456,0.4669160275856535,0.3833333333333333
2016-06-01,K200,0.45263157894736844,0.4263157894736842,0.37394593097658774,0.49375
2016-06-01,KOSPI_EX_K200,0.34368530020703936,0.33954451345755693,0.37394593097658774,0.42500000000000004
2016-06-01,KOSPI_ALL,0.37444279346210996,0.3640416047548291,0.37394593097658774,0.5041724941724942
2016-06-01,KOSDAQ,0.3171225937183384,0.2695035460992908,0.37394593097658774,0.4
2016-06-01,KOSPI_KOSDAQ_ALL,0.34036144578313254,0.30783132530120483,0.37394593097658774,0.45517366856652575
2016-06-01,KOSDAQ_PLUS_KOSPI_EX_K200,0.3258503401360544,0.2925170068027211,0.37394593097658774,0.43111559139784944
2016-06-09,K200,0.6736842105263158,0.9052631578947369,0.3376798452189761,0.625
2016-06-09,KOSPI_EX_K200,0.36438923395445133,0.40165631469979296,0.3376798452189761,0.50625
2016-06-09,KOSPI_ALL,0.45170876671619614,0.5438335809806835,0.3376798452189761,0.5870920745920746
2016-06-09,KOSDAQ,0.4044489383215369,0.4186046511627907,0.3376798452189761,0.51875
2016-06-09,KOSPI_KOSDAQ_ALL,0.42358604091456076,0.4693140794223827,0.3376798452189761,0.5585097597597597
2016-06-09,KOSDAQ_PLUS_KOSPI_EX_K200,0.391304347826087,0.41304347826086957,0.3376798452189761,0.5102822580645161
2016-06-16,K200,0.37894736842105264,0.26842105263157895,0.49563575022511724,0.325
2016-06-16,KOSPI_EX_K200,0.2857142857142857,0.3167701863354037,0.49563575022511724,0.2875
2016-06-16,KOSPI_ALL,0.31203566121842496,0.3031203566121842,0.49563575022511724,0.31334498834498836
2016-06-16,KOSDAQ,0.3134479271991911,0.38928210313447925,0.49563575022511724,0.40625
2016-06-16,KOSPI_KOSDAQ_ALL,0.3128760529482551,0.35439229843561976,0.49563575022511724,0.3569574676717534
2016-06-16,KOSDAQ_PLUS_KOSPI_EX_K200,0.30434782608695654,0.3654891304347826,0.49563575022511724,0.39583333333333337
2016-06-23,K200,0.14210526315789473,0.12631578947368421,0.46635231993686865,0.1875
2016-06-23,KOSPI_EX_K200,0.2277432712215321,0.2422360248447205,0.46635231993686865,0.2875
2016-06-23,KOSPI_ALL,0.20356612184249628,0.20950965824665677,0.46635231993686865,0.21371212121212121
2016-06-23,KOSDAQ,0.2973790322580645,0.2711693548387097,0.46635231993686865,0.1875
2016-06-23,KOSPI_KOSDAQ_ALL,0.2594594594594595,0.24624624624624625,0.46635231993686865,0.2031451093951094
2016-06-23,KOSDAQ_PLUS_KOSPI_EX_K200,0.2745762711864407,0.26169491525423727,0.46635231993686865,0.24583333333333335
2016-06-30,K200,0.5368421052631579,0.24736842105263157,0.43761310400565423,0.55625
2016-06-30,KOSPI_EX_K200,0.5165289256198347,0.20867768595041322,0.43761310400565423,0.60625
2016-06-30,KOSPI_ALL,0.5222551928783383,0.2195845697329377,0.43761310400565423,0.55015625
2016-06-30,KOSDAQ,0.540785498489426,0.25579053373615307,0.43761310400565423,0.71875
2016-06-30,KOSPI_KOSDAQ_ALL,0.5332933413317337,0.2411517696460708,0.43761310400565423,0.604811507936508
2016-06-30,KOSDAQ_PLUS_KOSPI_EX_K200,0.5328368314150305,0.24035206499661477,0.43761310400565423,0.694396551724138
2016-07-07,K200,0.15789473684210525,0.18947368421052632,0.5211394568245076,0.19375
2016-07-07,KOSPI_EX_K200,0.28512396694214875,0.28512396694214875,0.5211394568245076,0.23125
2016-07-07,KOSPI_ALL,0.24925816023738873,0.258160237388724,0.5211394568245076,0.19476689976689976
2016-07-07,KOSDAQ,0.3236180904522613,0.3135678391959799,0.5211394568245076,0.44375
2016-07-07,KOSPI_KOSDAQ_ALL,0.29358897543439183,0.29119233073696826,0.5211394568245076,0.29614114114114115
2016-07-07,KOSDAQ_PLUS_KOSPI_EX_K200,0.3110209601081812,0.30425963488843816,0.5211394568245076,0.33165322580645157
2016-07-14,K200,0.41578947368421054,0.4105263157894737,0.48119931090488377,0.51875
2016-07-14,KOSPI_EX_K200,0.38477366255144035,0.30246913580246915,0.48119931090488377,0.3875
2016-07-14,KOSPI_ALL,0.39349112426035504,0.3328402366863905,0.48119931090488377,0.4619580419580419
2016-07-14,KOSDAQ,0.44366197183098594,0.358148893360161,0.48119931090488377,0.53125
2016-07-14,KOSPI_KOSDAQ_ALL,0.4233532934131736,0.34790419161676644,0.48119931090488377,0.471095305832148
2016-07-14,KOSDAQ_PLUS_KOSPI_EX_K200,0.4243243243243243,0.3398648648648649,0.48119931090488377,0.4302707373271889
2016-07-21,K200,0.3473684210526316,0.3894736842105263,0.522592405037138,0.4125
2016-07-21,KOSPI_EX_K200,0.3798767967145791,0.3080082135523614,0.522592405037138,0.50625
2016-07-21,KOSPI_ALL,0.3707533234859675,0.3308714918759232,0.522592405037138,0.4720135746606335
2016-07-21,KOSDAQ,0.3983903420523139,0.33098591549295775,0.522592405037138,0.46875
2016-07-21,KOSPI_KOSDAQ_ALL,0.3871932974266906,0.3309395571514063,0.522592405037138,0.4668960872637344
2016-07-21,KOSDAQ_PLUS_KOSPI_EX_K200,0.3923024983119514,0.3234301147873059,0.522592405037138,0.4887852822580645
2016-07-28,K200,0.42105263157894735,0.4789473684210526,0.43703015787728167,0.475
2016-07-28,KOSPI_EX_K200,0.3613963039014374,0.3162217659137577,0.43703015787728167,0.475
2016-07-28,KOSPI_ALL,0.37813884785819796,0.361890694239291,0.43703015787728167,0.44611990950226244
2016-07-28,KOSDAQ,0.3042168674698795,0.22289156626506024,0.43703015787728167,0.36875
2016-07-28,KOSPI_KOSDAQ_ALL,0.3341303048416019,0.2791392707710699,0.43703015787728167,0.43559000176647233
2016-07-28,KOSDAQ_PLUS_KOSPI_EX_K200,0.32299393122049896,0.25354012137559,0.43703015787728167,0.4
2016-08-04,K200,0.5526315789473685,0.2789473684210526,0.5019599755691028,0.475
2016-08-04,KOSPI_EX_K200,0.35040983606557374,0.22950819672131148,0.5019599755691028,0.525
2016-08-04,KOSPI_ALL,0.40707964601769914,0.24336283185840707,0.5019599755691028,0.47765837104072395
2016-08-04,KOSDAQ,0.3373493975903614,0.26305220883534136,0.5019599755691028,0.43125
2016-08-04,KOSPI_KOSDAQ_ALL,0.3655913978494624,0.25507765830346474,0.5019599755691028,0.48696761777257136
2016-08-04,KOSDAQ_PLUS_KOSPI_EX_K200,0.341644204851752,0.25202156334231807,0.5019599755691028,0.47072172619047614
2016-08-11,K200,0.4789473684210526,0.3368421052631579,0.44777244246997405,0.55
2016-08-11,KOSPI_EX_K200,0.33537832310838445,0.29243353783231085,0.44777244246997405,0.48750000000000004
2016-08-11,KOSPI_ALL,0.3755522827687776,0.30486008836524303,0.44777244246997405,0.5330882352941176
2016-08-11,KOSDAQ,0.3259779338014042,0.24974924774322968,0.44777244246997405,0.48125
2016-08-11,KOSPI_KOSDAQ_ALL,0.3460620525059666,0.2720763723150358,0.44777244246997405,0.4891030736618972
2016-08-11,KOSDAQ_PLUS_KOSPI_EX_K200,0.32907133243607,0.26379542395693134,0.44777244246997405,0.4987723214285714
2016-08-19,K200,0.5210526315789473,0.5157894736842106,0.3668790303929989,0.5375000000000001
2016-08-19,KOSPI_EX_K200,0.49693251533742333,0.35173824130879344,0.3668790303929989,0.60625
2016-08-19,KOSPI_ALL,0.5036818851251841,0.39764359351988215,0.3668790303929989,0.5882352941176471
2016-08-19,KOSDAQ,0.3406813627254509,0.24649298597194388,0.3668790303929989,0.49375
2016-08-19,KOSPI_KOSDAQ_ALL,0.40667859272510437,0.3076923076923077,0.3668790303929989,0.5503322595040862
2016-08-19,KOSDAQ_PLUS_KOSPI_EX_K200,0.39206455951580366,0.28110289172831204,0.3668790303929989,0.5576636904761905
2016-08-26,K200,0.3368421052631579,0.20526315789473684,0.41978278494280935,0.3625
2016-08-26,KOSPI_EX_K200,0.2822085889570552,0.21267893660531698,0.41978278494280935,0.35624999999999996
2016-08-26,KOSPI_ALL,0.2974963181148748,0.2106038291605302,0.41978278494280935,0.35831447963800905
2016-08-26,KOSDAQ,0.25851703406813625,0.20641282565130262,0.41978278494280935,0.30624999999999997
2016-08-26,KOSPI_KOSDAQ_ALL,0.2742993440667859,0.2081097197376267,0.41978278494280935,0.35526315789473684
2016-08-26,KOSDAQ_PLUS_KOSPI_EX_K200,0.26630800268997984,0.20847343644922664,0.41978278494280935,0.35407066052227343
2016-09-02,K200,0.2631578947368421,0.21052631578947367,0.3775232129124728,0.3
2016-09-02,KOSPI_EX_K200,0.2897959183673469,0.2530612244897959,0.3775232129124728,0.3875
2016-09-02,KOSPI_ALL,0.2823529411764706,0.2411764705882353,0.3775232129124728,0.3445454545454546
2016-09-02,KOSDAQ,0.24649298597194388,0.20641282565130262,0.3775232129124728,0.16249999999999998
2016-09-02,KOSPI_KOSDAQ_ALL,0.26102502979737785,0.2205005959475566,0.3775232129124728,0.2869687289330146
2016-09-02,KOSDAQ_PLUS_KOSPI_EX_K200,0.260752688172043,0.2217741935483871,0.3775232129124728,0.2604166666666667
2016-09-09,K200,0.3736842105263158,0.30526315789473685,0.4930251334263604,0.36875
2016-09-09,KOSPI_EX_K200,0.36122448979591837,0.25918367346938775,0.4930251334263604,0.375
2016-09-09,KOSPI_ALL,0.36470588235294116,0.27205882352941174,0.4930251334263604,0.3783333333333333
2016-09-09,KOSDAQ,0.3106893106893107,0.23676323676323677,0.4930251334263604,0.2875
2016-09-09,KOSPI_KOSDAQ_ALL,0.3325401546698394,0.2510410469958358,0.4930251334263604,0.34375
2016-09-09,KOSDAQ_PLUS_KOSPI_EX_K200,0.3272971160295104,0.24413145539906103,0.4930251334263604,0.3122844827586207
2016-09-21,K200,0.3684210526315789,0.3105263157894737,0.46587193074503996,0.3375
2016-09-21,KOSPI_EX_K200,0.3,0.36122448979591837,0.46587193074503996,0.34375
2016-09-21,KOSPI_ALL,0.3191176470588235,0.34705882352941175,0.46587193074503996,0.3543939393939394
2016-09-21,KOSDAQ,0.27644710578842313,0.2964071856287425,0.46587193074503996,0.24375000000000002
2016-09-21,KOSPI_KOSDAQ_ALL,0.29369797859690844,0.316884661117717,0.46587193074503996,0.30470521541950113
2016-09-21,KOSDAQ_PLUS_KOSPI_EX_K200,0.28418230563002683,0.31769436997319034,0.46587193074503996,0.29374999999999996
2016-09-28,K200,0.32105263157894737,0.29473684210526313,0.4535421431226903,0.3875
2016-09-28,KOSPI_EX_K200,0.41140529531568226,0.319755600814664,0.4535421431226903,0.41250000000000003
2016-09-28,KOSPI_ALL,0.38619676945668135,0.31277533039647576,0.4535421431226903,0.3861990950226244
2016-09-28,KOSDAQ,0.3842315369261477,0.2904191616766467,0.4535421431226903,0.475
2016-09-28,KOSPI_KOSDAQ_ALL,0.3850267379679144,0.2994652406417112,0.4535421431226903,0.4157545045045045
2016-09-28,KOSDAQ_PLUS_KOSPI_EX_K200,0.3931681178834561,0.3000669792364367,0.4535421431226903,0.43918850806451615
2016-10-06,K200,0.5,0.4368421052631579,0.3632544956285131,0.55
2016-10-06,KOSPI_EX_K200,0.37398373983739835,0.34146341463414637,0.3632544956285131,0.35
2016-10-06,KOSPI_ALL,0.4090909090909091,0.3680351906158358,0.3632544956285131,0.4807352941176471
2016-10-06,KOSDAQ,0.39581256231306083,0.3070787637088734,0.3632544956285131,0.475
2016-10-06,KOSPI_KOSDAQ_ALL,0.40118694362017804,0.3317507418397626,0.3632544956285131,0.4789100865571454
2016-10-06,KOSDAQ_PLUS_KOSPI_EX_K200,0.388628762541806,0.3183946488294314,0.3632544956285131,0.4375
2016-10-13,K200,0.4789473684210526,0.4105263157894737,0.3815341409860044,0.48125000000000007
2016-10-13,KOSPI_EX_K200,0.27439024390243905,0.24796747967479674,0.3815341409860044,0.25
2016-10-13,KOSPI_ALL,0.3313782991202346,0.2932551319648094,0.3815341409860044,0.39303030303030306
2016-10-13,KOSDAQ,0.32703777335984097,0.2544731610337972,0.3815341409860044,0.31875
2016-10-13,KOSPI_KOSDAQ_ALL,0.3287914691943128,0.27014218009478674,0.3815341409860044,0.3638888888888889
2016-10-13,KOSDAQ_PLUS_KOSPI_EX_K200,0.3097463284379172,0.2523364485981308,0.3815341409860044,0.28125
2016-10-20,K200,0.3193717277486911,0.29842931937172773,0.37880649733711963,0.375
2016-10-20,KOSPI_EX_K200,0.2790224032586558,0.26883910386965376,0.37880649733711963,0.39375000000000004
2016-10-20,KOSPI_ALL,0.2903225806451613,0.27712609970674484,0.37880649733711963,0.3796401515151515
2016-10-20,KOSDAQ,0.23686818632309217,0.22299306243805747,0.37880649733711963,0.23125
2016-10-20,KOSPI_KOSDAQ_ALL,0.25842696629213485,0.24482554701360143,0.37880649733711963,0.33863795518207285
2016-10-20,KOSDAQ_PLUS_KOSPI_EX_K200,0.25066666666666665,0.238,0.37880649733711963,0.30754310344827585
2016-10-27,K200,0.3769633507853403,0.2356020942408377,0.32852458184515193,0.44375
2016-10-27,KOSPI_EX_K200,0.34552845528455284,0.1910569105691057,0.32852458184515193,0.45
2016-10-27,KOSPI_ALL,0.35431918008784774,0.20351390922401172,0.32852458184515193,0.4033333333333333
2016-10-27,KOSDAQ,0.2881188118811881,0.21584158415841584,0.32852458184515193,0.45625000000000004
2016-10-27,KOSPI_KOSDAQ_ALL,0.31482575310100414,0.2108682811577082,0.32852458184515193,0.4375700280112045
2016-10-27,KOSDAQ_PLUS_KOSPI_EX_K200,0.30692410119840213,0.20772303595206393,0.32852458184515193,0.4323275862068966
2016-11-03,K200,0.34554973821989526,0.3507853403141361,0.4086681499811784,0.35625
2016-11-03,KOSPI_EX_K200,0.3434959349593496,0.266260162601626,0.4086681499811784,0.4
2016-11-03,KOSPI_ALL,0.3440702781844802,0.28989751098096633,0.4086681499811784,0.36821022727272723
2016-11-03,KOSDAQ,0.2817733990147783,0.22561576354679802,0.4086681499811784,0.38125
2016-11-03,KOSPI_KOSDAQ_ALL,0.30683156654888105,0.251472320376914,0.4086681499811784,0.38589308063650996
2016-11-03,KOSDAQ_PLUS_KOSPI_EX_K200,0.30192435301924353,0.23888520238885202,0.4086681499811784,0.40089285714285716
2016-11-10,K200,0.612565445026178,0.7329842931937173,0.3215351631564228,0.61875
2016-11-10,KOSPI_EX_K200,0.39553752535496955,0.3813387423935091,0.3215351631564228,0.49375
2016-11-10,KOSPI_ALL,0.45614035087719296,0.47953216374269003,0.3215351631564228,0.5403030303030303
2016-11-10,KOSDAQ,0.3726647000983284,0.35496558505408066,0.3215351631564228,0.6312500000000001
2016-11-10,KOSPI_KOSDAQ_ALL,0.4062316284538507,0.40505584950029394,0.3215351631564228,0.5799772036474165
2016-11-10,KOSDAQ_PLUS_KOSPI_EX_K200,0.3801324503311258,0.36357615894039735,0.3215351631564228,0.5696428571428571
2016-11-17,K200,0.5654450261780105,0.2774869109947644,0.4325376137414122,0.59375
2016-11-17,KOSPI_EX_K200,0.3204868154158215,0.23123732251521298,0.4325376137414122,0.5375
2016-11-17,KOSPI_ALL,0.3888888888888889,0.24415204678362573,0.4325376137414122,0.55015625
2016-11-17,KOSDAQ,0.288102261553589,0.2192723697148476,0.4325376137414122,0.36250000000000004
2016-11-17,KOSPI_KOSDAQ_ALL,0.3286302175191064,0.2292768959435626,0.4325376137414122,0.48805873413195067
2016-11-17,KOSDAQ_PLUS_KOSPI_EX_K200,0.2986754966887417,0.22317880794701986,0.4325376137414122,0.4169642857142857
2016-11-24,K200,0.3036649214659686,0.2931937172774869,0.4352259245554569,0.2625
2016-11-24,KOSPI_EX_K200,0.2611336032388664,0.3016194331983806,0.4352259245554569,0.40625
2016-11-24,KOSPI_ALL,0.272992700729927,0.29927007299270075,0.4352259245554569,0.30703125
2016-11-24,KOSDAQ,0.26227897838899805,0.29764243614931235,0.4352259245554569,0.31875000000000003
