date,universe,MKT_RET_20D,MKT_RET_60D,MKT_VOL_20D,MKT_DD_60D,LIQ_5D_20D,LIQ_1D_20D,RELATIVE_WORKING_BREADTH,ABS_CONFIRMED_BREADTH,DEFENSIVE_WORKING_BREADTH,REVERSE_BREADTH,BEARISH_REVERSE_BREADTH,POSITIVE_ABS_BREADTH,WPLUS_FAMILY_SHARE,WMINUS_FAMILY_SHARE,RMINUS_FAMILY_SHARE,WPLUS_PAIR_SHARE,CONFLICT_PAIR_SHARE,LEADER_STRENGTH_60D,SPREAD_DISPERSION_20D,FAMILY_MEMBER_AGREEMENT,FLOW_top_20d,FLOW_spread_20d,FLOW_top_60d,FLOW_spread_60d,FLOW_member_positive_spread_share_20d,FLOW_member_same_sign_20d,FLOW_top_fwd_5d,FLOW_top_fwd_20d,FLOW_state6,MOMENTUM_top_20d,MOMENTUM_spread_20d,MOMENTUM_top_60d,MOMENTUM_spread_60d,MOMENTUM_member_positive_spread_share_20d,MOMENTUM_member_same_sign_20d,MOMENTUM_top_fwd_5d,MOMENTUM_top_fwd_20d,MOMENTUM_state6,REVISION_top_20d,REVISION_spread_20d,REVISION_top_60d,REVISION_spread_60d,REVISION_member_positive_spread_share_20d,REVISION_member_same_sign_20d,REVISION_top_fwd_5d,REVISION_top_fwd_20d,REVISION_state6,VALUE_top_20d,VALUE_spread_20d,VALUE_top_60d,VALUE_spread_60d,VALUE_member_positive_spread_share_20d,VALUE_member_same_sign_20d,VALUE_top_fwd_5d,VALUE_top_fwd_20d,VALUE_state6,MKT_FWD_5D,MKT_FWD_20D,EW4_fwd5,EW4_fwd20,WPLUS_fwd5,WPLUS_fwd20,MARKET_fwd5,MARKET_fwd20,MOMENTUM_fwd5,MOMENTUM_fwd20,REVISION_fwd5,REVISION_fwd20,VALUE_fwd5,VALUE_fwd20,FLOW_fwd5,FLOW_fwd20,period
2021-04-06,K200,0.0488286456194673,0.0290179912612793,0.131956497016283,-0.0307912945699093,0.2642487046632124,0.233160621761658,0.125,0.125,0.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0639028071452078,0.00279053980312,0.25,0.0529628679425369,-0.0055545965737293,0.099202061073772,0.084694689297829,0.5,0.0,0.0171866935447337,0.0214118926998663,N+,0.0514753201563835,-0.0031075500047799,0.0083913955191474,-0.0610101022463409,0.5,0.0,0.0362251513499798,0.0227517679278101,N+,0.0475153366116449,-0.0092664344746993,0.0481665297766991,0.025086795517077,0.0,1.0,0.0282409306704551,0.083130100233618,N+,0.0596857184154153,-0.001990234255158,0.1121611328028386,0.1187935495526608,0.5,0.0,0.0150320682401017,0.0605395199592468,N+,0.0112203348484653,-0.0004046425778585,0.024171210951317572,0.046958320205135295,0.024171210951317572,0.046958320205135295,0.0112203348484653,-0.0004046425778585,0.0362251513499798,0.0227517679278101,0.0282409306704551,0.083130100233618,0.0150320682401017,0.0605395199592468,0.0171866935447337,0.0214118926998663,DISCOVERY_2016_2022
2021-04-13,K200,0.0304612734572695,-0.0018789997959686,0.1089084908006234,-0.0199164483569361,0.3769633507853403,0.3989637305699481,0.5,0.5,0.0,0.125,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0440909538091873,0.0082607914123748,0.5,0.0433473100259276,0.007256711451764,0.1079500914683151,0.0931951151004839,0.5,0.0,0.0238796641681036,0.058329839997304,N+,0.053625657546237,0.0001301756479992,0.0444320967054585,-0.0383787676163671,0.5,0.0,0.0301083178004277,0.0350602886362731,N+,0.048942858223111,0.0177582007053258,0.0450691579228852,0.007354667405794,1.0,1.0,0.0307253261863096,0.0984532975074425,W+,0.0465849757938789,-0.0040382171184938,0.1020233285819331,0.0908536551767991,0.0,1.0,0.0340672246900688,0.0977076711042153,N+,0.0153145759238359,-0.0095553735661557,0.029695133211227423,0.07238777431130873,0.0307253261863096,0.0984532975074425,0.0153145759238359,-0.0095553735661557,0.0301083178004277,0.0350602886362731,0.0307253261863096,0.0984532975074425,0.0340672246900688,0.0977076711042153,0.0238796641681036,0.058329839997304,DISCOVERY_2016_2022
2021-04-20,K200,0.069188478459339,0.0105968753698839,0.0819018445601673,-0.0049068843935954,0.520618556701031,0.4639175257731959,0.375,0.375,0.0,0.25,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0704567412872104,0.0187521943253885,0.25,0.07364318273509,-0.0097415598745049,0.1084324697968555,0.0827190554283416,0.5,0.0,0.0217718349820099,0.0223341499299953,R+,0.0987361007974443,0.0112093057848083,0.0482334480779516,-0.0594663521859128,0.5,0.0,0.0213839451112669,-0.011965241888637,N+,0.0976899817924463,0.0382017452037777,0.055678147707503,0.0041130704419016,1.0,1.0,0.0410896905030708,0.0608480609891923,W+,0.0883102965310436,-0.0050785841743725,0.1452822699404885,0.113872804222332,0.5,0.0,0.0356013802546202,0.0568587361115715,N+,-0.0047424605269056,-0.0233208036329195,0.02996171271274195,0.032018926285530526,0.0410896905030708,0.0608480609891923,-0.0047424605269056,-0.0233208036329195,0.0213839451112669,-0.011965241888637,0.0410896905030708,0.0608480609891923,0.0356013802546202,0.0568587361115715,0.0217718349820099,0.0223341499299953,DISCOVERY_2016_2022
2021-04-27,K200,0.0416087097772497,0.0369571862831981,0.1001534794575527,-0.0047424605269056,0.5051546391752577,0.4536082474226804,0.625,0.625,0.0,0.0,0.0,1.0,0.75,0.0,0.0,0.5,0.0,0.1879461096070162,0.0301525680389801,1.0,0.0707295749121315,-0.0057442708034973,0.1448305461055987,0.0790841274962261,0.0,1.0,-0.0401632029060285,0.0197342665793887,N+,0.092442515437934,0.0299649479644668,0.0830291942260454,-0.0555292773489564,1.0,1.0,-0.0619106865167362,-0.0242379814329944,W+,0.1038472727195565,0.0780524135438329,0.1190471621392579,0.0407411361600809,1.0,1.0,-0.0183545808956527,-0.0020921947940159,W+,0.0857590291292811,0.045651333069737,0.2440586355269058,0.2478587414351697,1.0,1.0,-0.0243238259147425,0.0246656763430059,W+,-0.0217669335820961,-0.019297446540866,-0.03618807405828997,0.004517441673846075,-0.0348630311090438,-0.0005548332946681336,-0.0217669335820961,-0.019297446540866,-0.0619106865167362,-0.0242379814329944,-0.0183545808956527,-0.0020921947940159,-0.0243238259147425,0.0246656763430059,-0.0401632029060285,0.0197342665793887,DISCOVERY_2016_2022
2021-05-04,K200,-0.0004046425778581,0.0089503251567581,0.1116188834732458,-0.0264061652856968,0.6822916666666666,0.484375,0.5,0.5,0.0,0.125,0.0,1.0,0.5,0.0,0.0,0.1666666666666666,0.0,0.1872252035731607,0.0383614207369706,0.75,0.0214118926998663,-0.0110709273925837,0.0714356570799124,0.0584908041927265,0.0,1.0,0.0539519250956199,0.079347375364446,R+,0.0227517679278101,0.0035420177160601,0.0007388850445517,-0.0796237681119553,0.5,0.0,0.0486958203177421,0.056967799750156,N+,0.083130100233618,0.080957302104454,0.0892927964248919,0.0510450541863118,1.0,1.0,0.042787602969827,0.0301712180178439,W+,0.0605395199592468,0.0608893382145787,0.1980506763412273,0.2419931327626799,1.0,1.0,0.0506053445012142,0.0783035183786813,W+,0.0019631837568898,0.027264749676588,0.049010173221100795,0.0611974778777818,0.0466964737355206,0.054237368198262595,0.0019631837568898,0.027264749676588,0.0486958203177421,0.056967799750156,0.042787602969827,0.0301712180178439,0.0506053445012142,0.0783035183786813,0.0539519250956199,0.079347375364446,DISCOVERY_2016_2022
2021-05-12,K200,-0.0095553735661554,-0.0079836052298796,0.1443792175243641,-0.0284402379899587,0.640625,0.6614583333333334,0.75,0.75,0.0,0.125,0.125,0.875,0.5,0.0,0.0,0.1666666666666666,0.0,0.1709324913888197,0.0437934662979657,0.5,0.058329839997304,0.0046617983098444,0.1026567005345575,0.0514642565722576,0.5,0.0,-0.0109443138250984,0.0229116404134956,N+,0.0350602886362731,0.012136620376838,0.0288453445625682,-0.0589914200744945,0.5,0.0,-0.0166922315728954,0.0088128953441093,N+,0.0984532975074425,0.0874351917666329,0.1108244768578607,0.0786717062521575,1.0,1.0,-0.0045612624784432,-0.0319012785653368,W+,0.0977076711042153,0.1028530443694497,0.2095530981117259,0.2360004728010273,1.0,1.0,-0.0044134618818824,0.0116171329875722,W+,0.001203497507501,0.0171432828351726,-0.009152817439579849,0.0028600975449600734,-0.0044873621801627996,-0.010142072788882302,0.001203497507501,0.0171432828351726,-0.0166922315728954,0.0088128953441093,-0.0045612624784432,-0.0319012785653368,-0.0044134618818824,0.0116171329875722,-0.0109443138250984,0.0229116404134956,DISCOVERY_2016_2022
2021-05-20,K200,-0.0233208036329197,0.0163955630805598,0.160384626909857,-0.0272709682379914,0.3645833333333333,0.2239583333333333,0.75,0.75,0.0,0.25,0.125,0.875,0.5,0.0,0.25,0.1666666666666666,0.3333333333333333,0.1304443698369519,0.0343846889930994,0.5,0.0223341499299953,0.0067619525958844,0.0990981797540753,0.0316299791999057,0.5,0.0,0.0191733816465027,0.0315846215375106,N+,-0.011965241888637,-0.0218939781926782,0.0336169819826244,-0.0718502586549212,0.5,0.0,0.0086969631703686,0.030503160326017,R-,0.0608480609891923,0.0571345030465444,0.1184239395201478,0.0478492627943119,1.0,1.0,-0.020678298545638,-0.0256164940621221,W+,0.0568587361115715,0.0591358085071987,0.2073336199550179,0.1701839908340607,1.0,1.0,0.0040558425287282,0.0245165310693835,W+,-0.0006425713363164,0.0279267329754062,0.0028119721999903743,0.015246954717697249,-0.0083112280084549,-0.0005499814963692996,-0.0006425713363164,0.0279267329754062,0.0086969631703686,0.030503160326017,-0.020678298545638,-0.0256164940621221,0.0040558425287282,0.0245165310693835,0.0191733816465027,0.0315846215375106,DISCOVERY_2016_2022
2021-05-27,K200,-0.0192974465408661,0.0261399759490892,0.1481820306127957,-0.0278960160318044,0.3645833333333333,0.5235602094240838,0.0,0.0,0.0,0.5,0.375,0.625,0.0,0.0,0.5,0.0,0.0,0.1237332348165036,0.0240278896965145,0.5,0.0197342665793887,7.565619660976353e-06,0.1376144565554773,0.0036638593936735,0.5,0.0,0.0159483324972089,0.0159958368942882,N+,-0.0242379814329944,-0.0515284786782976,0.0803820133302428,-0.0602162400495054,0.0,1.0,0.0161598614974693,0.0284444555472653,R-,-0.0020921947940159,-0.0462259736490279,0.132166057304178,0.0065379697386154,0.0,1.0,0.0133830518056941,-0.0193681533947153,R-,0.0246656763430059,-0.0019848866416054,0.2157342060855371,0.1288341493826481,0.5,0.0,0.0267495785251641,0.0028462215053906,N+,0.0246780153214148,0.0360120986916258,0.018060206081384103,0.006979590138057199,0.018060206081384103,0.006979590138057199,0.0246780153214148,0.0360120986916258,0.0161598614974693,0.0284444555472653,0.0133830518056941,-0.0193681533947153,0.0267495785251641,0.0028462215053906,0.0159483324972089,0.0159958368942882,DISCOVERY_2016_2022
2021-06-03,K200,0.027264749676588,0.0769887241894407,0.1407491566661099,-0.0039064190214289,0.2670157068062827,0.2513089005235602,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0747728278749374,0.0217924092740668,0.75,0.079347375364446,-0.0147233149469563,0.1608475960229436,-0.0348634614835932,0.0,1.0,-0.0011559603297338,0.0110992754336143,R+,0.056967799750156,-0.0315823801850683,0.1366613143597841,-0.0333572059889295,0.0,1.0,0.000917783001602,0.0279330374433393,R+,0.0301712180178439,-0.0604400851636959,0.1688275164606301,0.0137851391934031,0.0,1.0,-0.0200450881306601,-0.021853262186267,R+,0.0783035183786813,-0.0023026978262916,0.2118390982636455,0.0649867944771742,0.5,0.0,-0.0143680806089155,-0.0168494038395541,N+,-0.0079089910100405,0.0078908671389674,-0.00866283651692685,8.241171278312517e-05,-0.00866283651692685,8.241171278312517e-05,-0.0079089910100405,0.0078908671389674,0.000917783001602,0.0279330374433393,-0.0200450881306601,-0.021853262186267,-0.0143680806089155,-0.0168494038395541,-0.0011559603297338,0.0110992754336143,DISCOVERY_2016_2022
2021-06-10,K200,0.017143282835172,0.0381115197582873,0.1068063748621117,-0.0117845141985475,0.2879581151832461,0.5340314136125655,0.0,0.0,0.0,1.0,0.25,0.75,0.0,0.0,0.25,0.0,0.0,0.0660047762704188,0.0321352381396405,1.0,0.0229116404134956,-0.0197820305645086,0.129504753140532,-0.008799289575579,0.0,1.0,-0.0025583878488069,-0.006628179671457,R+,0.0088128953441093,-0.02837502284012,0.1001771219187177,-0.0175437322229978,0.0,1.0,0.0044496532646065,0.0027331956177043,R+,-0.0319012785653368,-0.1019043090214305,0.1154576180759943,-7.01455654730232e-05,0.0,1.0,0.0019010102350296,-0.0176707252230998,R-,0.0116171329875722,-0.0413892883405275,0.1621906340615806,0.0615700586998928,0.0,1.0,0.008281525837583,-0.0199221816416996,R+,0.0118179587911716,0.0075953575832346,0.00301845037210305,-0.010371972729638025,0.00301845037210305,-0.010371972729638025,0.0118179587911716,0.0075953575832346,0.0044496532646065,0.0027331956177043,0.0019010102350296,-0.0176707252230998,0.008281525837583,-0.0199221816416996,-0.0025583878488069,-0.006628179671457,DISCOVERY_2016_2022
2021-06-17,K200,0.0279267329754058,0.0734167505419498,0.0797359367861236,-0.0044666157904168,0.2722513089005235,0.3056994818652849,0.0,0.0,0.0,0.5,0.25,0.75,0.0,0.0,0.25,0.0,0.0,0.0473146689700383,0.0277911887902649,0.75,0.0315846215375106,-0.014389157918458,0.1322900688708335,-0.0185482549297353,0.0,1.0,0.0037721493783129,0.0218068667169997,R+,0.030503160326017,-0.0038309618654794,0.1187033668524102,-0.0173312046416955,0.0,1.0,0.0066818220836257,0.0254756970974356,N+,-0.0256164940621221,-0.0732621302489269,0.134652335116522,0.0205621761352616,0.0,1.0,-0.0143982911600641,0.0092350699180201,R-,0.0245165310693835,-0.0108300996345729,0.1783889193537253,0.0489301547168214,0.5,0.0,-0.0171816878256354,-0.0113229136311097,N+,0.0072180767359231,0.0057307741828676,-0.005281501880940225,0.011298680025336424,-0.005281501880940225,0.011298680025336424,0.0072180767359231,0.0057307741828676,0.0066818220836257,0.0254756970974356,-0.0143982911600641,0.0092350699180201,-0.0171816878256354,-0.0113229136311097,0.0037721493783129,0.0218068667169997,DISCOVERY_2016_2022
2021-06-24,K200,0.036012098691625,0.0582949798678138,0.0810892977677289,0.0,0.3937823834196891,0.3056994818652849,0.125,0.125,0.0,0.375,0.375,0.625,0.25,0.0,0.25,0.0,0.1666666666666666,0.0204875433915096,0.0188305456228783,0.75,0.0159958368942882,-0.0004134893510223,0.1093248464552345,-0.0063969440334796,0.5,0.0,0.0110519999825517,0.012077654178185,N+,0.0284444555472653,0.0194599593486579,0.0962846771998116,-0.004994767397102,1.0,1.0,0.015654552195786,0.0008973501912701,W+,-0.0193681533947153,-0.0263901040825825,0.0802030559434774,0.0016150132050187,0.0,1.0,0.0108149451916066,0.009202281386508,R-,0.0028462215053906,-0.0243882678626337,0.1157065452301457,0.018797666295468,0.0,1.0,0.0065844977898994,0.0019177523082833,R+,-0.0031355669448178,-0.0126413347778248,0.011026498789960924,0.0060237595160616,0.015654552195786,0.0008973501912701,-0.0031355669448178,-0.0126413347778248,0.015654552195786,0.0008973501912701,0.0108149451916066,0.009202281386508,0.0065844977898994,0.0019177523082833,0.0110519999825517,0.012077654178185,DISCOVERY_2016_2022
2021-07-01,K200,0.0078908671389674,0.0349518042397345,0.0797177982767021,-0.0079634944059086,0.3367875647668393,0.310880829015544,0.125,0.125,0.0,0.375,0.375,0.5,0.5,0.0,0.5,0.1666666666666666,0.6666666666666666,0.0137104403271173,0.0265107640832673,1.0,0.0110992754336143,0.0087153794708469,0.1146947332730681,-0.0176073292317724,1.0,1.0,-0.0186685461859832,-0.0045384281039874,W+,0.0279330374433393,0.0229117276859744,0.1112117374665682,-0.0038201666468906,1.0,1.0,-0.0236197781948349,-0.0213845662491907,W+,-0.021853262186267,-0.0191803171241325,0.0914253780675224,0.0013658748039733,0.0,1.0,-0.0158548194494071,0.0055643473270905,R-,-0.0168494038395541,-0.0461055376506784,0.1243147956075243,0.0124832944056587,0.0,1.0,-0.0174486136369369,-0.0054604499654329,R-,-0.0081998681107978,-0.0130072218430154,-0.018897939366790524,-0.006454774247880124,-0.02114416219040905,-0.01296149717658905,-0.0081998681107978,-0.0130072218430154,-0.0236197781948349,-0.0213845662491907,-0.0158548194494071,0.0055643473270905,-0.0174486136369369,-0.0054604499654329,-0.0186685461859832,-0.0045384281039874,DISCOVERY_2016_2022
2021-07-08,K200,0.0075953575832345,0.0150758450657106,0.0807081177882451,-0.0160980629128769,0.3212435233160621,0.5233160621761658,0.25,0.0,0.25,0.125,0.125,0.125,0.0,0.25,0.25,0.0,0.0,0.0288686042155968,0.0193136978094835,0.5,-0.006628179671457,0.0117936781443538,0.0754023918162682,-0.0030113772379762,1.0,1.0,0.0259931554211803,0.0102280596968036,W-,0.0027331956177043,-0.0001151650955175,0.0470361207567999,-0.0169499575615454,0.5,0.0,0.0272310848812327,-0.0077930172784214,N+,-0.0176707252230998,0.010293659329462,0.0446199851773942,-0.0069207920972476,0.5,0.0,0.0293428711519683,0.0048925954698635,N-,-0.0199221816416996,-0.0360031874833444,0.0883371035242657,0.0239025195479849,0.0,1.0,0.0171282550547871,0.0088614302656762,R-,0.0099455613491267,0.0062718089860494,0.024923841627292102,0.004047267038480475,0.024923841627292102,0.004047267038480475,0.0099455613491267,0.0062718089860494,0.0272310848812327,-0.0077930172784214,0.0293428711519683,0.0048925954698635,0.0171282550547871,0.0088614302656762,0.0259931554211803,0.0102280596968036,DISCOVERY_2016_2022
2021-07-15,K200,0.0057307741828673,0.0097080929070905,0.094472625288139,-0.0063126058360523,0.2901554404145077,0.238341968911917,0.5,0.5,0.0,0.375,0.25,0.75,0.5,0.0,0.25,0.1666666666666666,0.3333333333333333,0.0271399603952112,0.0274120640242723,0.75,0.0218068667169997,0.0275953568917791,0.0776222362259022,0.021509239180677,1.0,1.0,-0.0057853442146023,-0.0223960697725861,W+,0.0254756970974356,0.0129830785808628,0.0441116061769546,-0.0135419829505256,1.0,1.0,-0.0174460778922924,-0.0425375087887193,W+,0.0092350699180201,0.0034089191485415,0.043218894003254,-0.0144436429837682,0.5,0.0,-0.014430311879173,-0.0318567587108806,N+,-0.0113229136311097,-0.0454370514040134,0.0705091434948066,0.0022805405214572,0.0,1.0,-0.0040194843822318,-0.016195968886625,R-,-0.0111812014088727,-0.0257635809250381,-0.010420304592074874,-0.02824657653970275,-0.01161571105344735,-0.0324667892806527,-0.0111812014088727,-0.0257635809250381,-0.0174460778922924,-0.0425375087887193,-0.014430311879173,-0.0318567587108806,-0.0040194843822318,-0.016195968886625,-0.0057853442146023,-0.0223960697725861,DISCOVERY_2016_2022
2021-07-22,K200,-0.0126413347778249,0.0031758652988511,0.1042913453818812,-0.0174232247276573,0.2642487046632124,0.2901554404145077,0.125,0.125,0.0,0.125,0.125,0.875,0.25,0.0,0.0,0.0,0.0,0.0655461571600265,0.0166434542075163,0.75,0.012077654178185,0.0145850709036297,0.0485587721009059,0.0146978794840126,1.0,1.0,-0.0055472433204797,-0.0826373867028869,W+,0.0008973501912701,-0.0083769923689454,0.0044175441347731,-0.0417156839424264,0.0,1.0,-0.0069558881856134,-0.0970032669802309,N+,0.009202281386508,0.0006173181674016,-0.0124146561208228,-0.0729070846830745,0.5,0.0,0.0071711978629454,-0.0905080075507964,N+,0.0019177523082833,-0.0311965986393445,0.029552749774578,-0.0599808714096015,0.0,1.0,-0.0008280707699156,-0.0842464149662716,R+,-0.0035049765774576,-0.0631902687316438,-0.0015400011032658252,-0.08859876905004645,-0.0055472433204797,-0.0826373867028869,-0.0035049765774576,-0.0631902687316438,-0.0069558881856134,-0.0970032669802309,0.0071711978629454,-0.0905080075507964,-0.0008280707699156,-0.0842464149662716,-0.0055472433204797,-0.0826373867028869,DISCOVERY_2016_2022
2021-07-29,K200,-0.0130072218430152,0.0219034621764173,0.1055850437151502,-0.0208671333105406,0.265625,0.1875,0.25,0.125,0.125,0.25,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0523338160493081,0.0139328648633652,0.5,-0.0045384281039874,0.0080267814811212,0.0863744384600317,0.0034755969318969,0.5,0.0,-0.0041116618718282,-0.0322058280492437,N-,-0.0213845662491907,-0.0196744826215415,0.0632579581388632,-0.0288873103681008,0.0,1.0,-0.0100592730759929,-0.0483205235140461,R-,0.0055643473270905,0.0107141792434233,0.0132655788219475,-0.0688291278667216,1.0,1.0,-0.0165122625604055,-0.036400894694107,N+,-0.0054604499654329,-0.0170635372490037,0.0543459341936463,-0.0707798344947199,0.5,0.0,-0.003299369118795,-0.0250404914794766,N-,0.0111730652501403,-0.0387759361017336,-0.0084956416567554,-0.035491934434218345,-0.0084956416567554,-0.035491934434218345,0.0111730652501403,-0.0387759361017336,-0.0100592730759929,-0.0483205235140461,-0.0165122625604055,-0.036400894694107,-0.003299369118795,-0.0250404914794766,-0.0041116618718282,-0.0322058280492437,DISCOVERY_2016_2022
2021-08-05,K200,0.0062718089860493,0.0312966314432732,0.1233719746127851,-0.0099272179024623,0.3333333333333333,0.2864583333333333,0.0,0.0,0.0,0.25,0.25,0.75,0.0,0.0,0.25,0.0,0.0,0.0650587199768237,0.0101612999457703,0.75,0.0102280596968036,0.0004245221876404,0.0265246529197533,-0.006994440195706,0.5,0.0,-0.0071400893109193,-0.0062337755569894,N+,-0.0077930172784214,-0.0266127450930432,0.0036869944506963,-0.0560304022103381,0.0,1.0,-0.0087398590138327,-0.0151832504180906,R-,0.0048925954698635,-0.0049388999016561,-0.0443554673042532,-0.0946620736150323,0.0,1.0,-0.008300640120697,-0.0035839312975918,N+,0.0088614302656762,-0.0083221453683965,0.0002492974912009,-0.0880759181347214,0.0,1.0,-0.0081344697470517,-0.0054329231448273,N+,-0.0222067851221436,-0.0287388219653344,-0.008078764548125176,-0.0076084701043747744,-0.008078764548125176,-0.0076084701043747744,-0.0222067851221436,-0.0287388219653344,-0.0087398590138327,-0.0151832504180906,-0.008300640120697,-0.0035839312975918,-0.0081344697470517,-0.0054329231448273,-0.0071400893109193,-0.0062337755569894,DISCOVERY_2016_2022
2021-08-12,K200,-0.0257635809250379,0.0071827068743004,0.1115183552857527,-0.0319135514297851,0.4300518134715025,0.5544041450777202,0.125,0.0,0.125,0.375,0.375,0.0,0.0,0.0,0.25,0.0,0.0,0.0580931717358705,0.0167713602894909,0.75,-0.0223960697725861,-0.0039878078966627,0.0304729950643187,0.0096969289743582,0.5,0.0,-0.0670502372086244,0.0040850084031658,N-,-0.0425375087887193,-0.0399780306756857,0.0118041813263021,-0.032771054522164,0.0,1.0,-0.0733391753481913,0.0050115509889427,R-,-0.0318567587108806,0.0038949152174586,-0.0479453575353708,-0.0640214310008607,1.0,1.0,-0.0741372752310871,0.0170635201111901,N-,-0.016195968886625,-0.0069253349233605,-0.0034891374520138,-0.06422996772163,0.0,1.0,-0.0729121868218856,-0.0023599618488557,N-,-0.0491680922164576,-0.0299040821458269,-0.0718597186524471,0.005950029413610725,-0.0718597186524471,0.005950029413610725,-0.0491680922164576,-0.0299040821458269,-0.0733391753481913,0.0050115509889427,-0.0741372752310871,0.0170635201111901,-0.0729121868218856,-0.0023599618488557,-0.0670502372086244,0.0040850084031658,DISCOVERY_2016_2022
2021-08-20,K200,-0.0631902687316433,-0.0417227838647827,0.1323609919167903,-0.0795125152065883,0.6580310880829016,0.5492227979274611,0.25,0.0,0.25,0.25,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.0392358654322644,0.0221736226440044,0.5,-0.0826373867028869,0.007316093430128,-0.0567065882793771,0.0206329513570024,0.5,0.0,0.0491223080649954,0.097076433761867,N-,-0.0970032669802309,-0.0400298544952619,-0.0704846635930449,-0.0308083994838433,0.5,0.0,0.0465815278185337,0.1057523122401447,R-,-0.0905080075507964,0.0169934016966036,-0.0999158865854329,-0.0063974286666808,1.0,1.0,0.0670894006851885,0.1133126215092306,W-,-0.0842464149662716,-0.0170364217890202,-0.0798787903657701,-0.0698028313008536,0.0,1.0,0.0637710722298585,0.0851422055315056,N-,0.0224648230028148,0.0252911917276919,0.05664107719964402,0.10032089326068697,0.05664107719964402,0.10032089326068697,0.0224648230028148,0.0252911917276919,0.0465815278185337,0.1057523122401447,0.0670894006851885,0.1133126215092306,0.0637710722298585,0.0851422055315056,0.0491223080649954,0.097076433761867,DISCOVERY_2016_2022
2021-08-27,K200,-0.0387759361017335,-0.0437925577275255,0.1539181396653967,-0.0588339267843983,0.2552083333333333,0.1813471502590673,0.25,0.0,0.25,0.25,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.0368783106360685,0.0192548768730196,0.75,-0.0322058280492437,0.006303052070546,-0.0259050291914693,0.0224218942164544,0.5,0.0,0.022614335188221,0.0360238573601578,N-,-0.0483205235140461,-0.0366654938943217,-0.0426569501830574,-0.0342660674749267,0.0,1.0,0.0244102484671393,0.046214721783637,R-,-0.036400894694107,0.0137490006054266,-0.0522140513023201,0.0053532346356985,1.0,1.0,0.0169820411419947,0.040957245302357,W-,-0.0250404914794766,-0.0071216281446219,-0.0467019941123354,-0.0692435797838382,0.0,1.0,0.0167454384433642,0.0057295343769425,N-,0.0217317475061876,-0.022354509179271,0.020188015810179802,0.032231339705773576,0.020188015810179802,0.032231339705773576,0.0217317475061876,-0.022354509179271,0.0244102484671393,0.046214721783637,0.0169820411419947,0.040957245302357,0.0167454384433642,0.0057295343769425,0.022614335188221,0.0360238573601578,DISCOVERY_2016_2022
2021-09-03,K200,-0.0287388219653347,-0.0152239138159906,0.1592730609699427,-0.0383807433198867,0.3316062176165803,0.2577319587628865,0.375,0.25,0.125,0.125,0.125,0.25,0.0,0.5,0.25,0.0,0.0,0.0473341424360344,0.0179013330635118,0.5,-0.0062337755569894,0.0111685828904566,-0.0027237071841653,0.0233244489897799,0.5,0.0,0.0031692839290919,-0.0229114366170297,W-,-0.0151832504180906,-0.0170655134369694,-0.0201872239793214,-0.0438320668405223,0.0,1.0,0.0115870715531201,-0.0348693682662449,R-,-0.0035839312975918,0.0321487531406202,-0.0164024109705314,0.0370803335106632,1.0,1.0,0.0122490729844852,-0.0249011163373583,W-,-0.0054329231448273,-0.000344371095131,-0.016609162209113,-0.0448908461456193,0.5,0.0,-0.0050698555483662,-0.0243699442524539,N-,-0.0233798820437753,-0.0745286861189826,0.005483893229582749,-0.026762966368271697,0.005483893229582749,-0.026762966368271697,-0.0233798820437753,-0.0745286861189826,0.0115870715531201,-0.0348693682662449,0.0122490729844852,-0.0249011163373583,-0.0050698555483662,-0.0243699442524539,0.0031692839290919,-0.0229114366170297,DISCOVERY_2016_2022
2021-09-10,K200,-0.0299040821458271,-0.0494810562578759,0.1711882480121851,-0.0608632881120906,0.3282051282051282,0.2717948717948718,0.625,0.625,0.0,0.0,0.0,0.75,0.5,0.0,0.0,0.1666666666666666,0.0,0.0407514663393539,0.0134037971575411,0.75,0.0040850084031658,0.0138312234807815,0.0030030152701032,0.0366046381238652,1.0,1.0,0.0193531325299636,0.0050584732260829,W+,0.0050115509889427,0.0061802920525558,-0.0132248704117134,-0.0219457232689008,0.5,0.0,0.019547833567507,-0.0145836398308076,N+,0.0170635201111901,0.042005620582454,-0.0062433937946702,0.0480809237668361,1.0,1.0,0.0134811021021268,-0.0112251232948247,W+,-0.0023599618488557,0.017679515278983,-0.0296309480797679,-0.033627201929644,1.0,1.0,0.0084019043360259,-0.0025555041432867,N-,0.0049311227084753,-0.036904315741793,0.015195993133905825,-0.005826448510709025,0.0164171173160452,-0.0030833250343709,0.0049311227084753,-0.036904315741793,0.019547833567507,-0.0145836398308076,0.0134811021021268,-0.0112251232948247,0.0084019043360259,-0.0025555041432867,0.0193531325299636,0.0050584732260829,DISCOVERY_2016_2022
