date,universe,model,chosen_action,pred_edge,ret,wplus_ret,edge,market_ret,period
2021-05-04,K200,FACTOR_ONLY,MOMENTUM,0.011123007746141987,0.0486958203177421,0.0466964737355206,0.0019993465822214992,0.0019631837568898,DISCOVERY_2016_2022
2021-05-12,K200,FACTOR_ONLY,MOMENTUM,0.009633590129134511,-0.0166922315728954,-0.0044873621801627996,-0.0122048693927326,0.001203497507501,DISCOVERY_2016_2022
2021-05-20,K200,FACTOR_ONLY,VALUE,0.0014445389496034737,0.0040558425287282,-0.0083112280084549,0.012367070537183101,-0.0006425713363164,DISCOVERY_2016_2022
2021-05-27,K200,FACTOR_ONLY,MOMENTUM,0.005545124406163016,0.0161598614974693,0.018060206081384103,-0.0019003445839148037,0.0246780153214148,DISCOVERY_2016_2022
2021-06-03,K200,FACTOR_ONLY,REVISION,0.003086223260485782,-0.0200450881306601,-0.00866283651692685,-0.01138225161373325,-0.0079089910100405,DISCOVERY_2016_2022
2021-06-10,K200,FACTOR_ONLY,REVISION,0.00484221925643186,0.0019010102350296,0.00301845037210305,-0.00111744013707345,0.0118179587911716,DISCOVERY_2016_2022
2021-06-17,K200,FACTOR_ONLY,REVISION,0.003301694549743173,-0.0143982911600641,-0.005281501880940225,-0.009116789279123873,0.0072180767359231,DISCOVERY_2016_2022
2021-06-24,K200,FACTOR_ONLY,REVISION,0.0038542160106245726,0.0108149451916066,0.015654552195786,-0.004839607004179401,-0.0031355669448178,DISCOVERY_2016_2022
2021-07-01,K200,FACTOR_ONLY,VALUE,0.00402326767332673,-0.0174486136369369,-0.02114416219040905,0.00369554855347215,-0.0081998681107978,DISCOVERY_2016_2022
2021-07-08,K200,FACTOR_ONLY,MARKET,0.0073950249992697295,0.0099455613491267,0.024923841627292102,-0.014978280278165402,0.0099455613491267,DISCOVERY_2016_2022
2021-07-15,K200,FACTOR_ONLY,VALUE,0.005799811994255203,-0.0040194843822318,-0.01161571105344735,0.0075962266712155495,-0.0111812014088727,DISCOVERY_2016_2022
2021-07-22,K200,FACTOR_ONLY,MARKET,0.006395697008282021,-0.0035049765774576,-0.0055472433204797,0.0020422667430221005,-0.0035049765774576,DISCOVERY_2016_2022
2021-07-29,K200,FACTOR_ONLY,MARKET,0.0015140941105631902,0.0111730652501403,-0.0084956416567554,0.0196687069068957,0.0111730652501403,DISCOVERY_2016_2022
2021-08-05,K200,FACTOR_ONLY,MOMENTUM,0.005878429574743714,-0.0087398590138327,-0.008078764548125176,-0.0006610944657075239,-0.0222067851221436,DISCOVERY_2016_2022
2021-08-12,K200,FACTOR_ONLY,MARKET,0.004658039961829399,-0.0491680922164576,-0.0718597186524471,0.0226916264359895,-0.0491680922164576,DISCOVERY_2016_2022
2021-08-20,K200,FACTOR_ONLY,MOMENTUM,0.004408379081683076,0.0465815278185337,0.05664107719964402,-0.010059549381110325,0.0224648230028148,DISCOVERY_2016_2022
2021-08-27,K200,FACTOR_ONLY,MOMENTUM,0.004921172060092496,0.0244102484671393,0.020188015810179802,0.004222232656959497,0.0217317475061876,DISCOVERY_2016_2022
2021-09-03,K200,FACTOR_ONLY,MOMENTUM,0.0018803304362408917,0.0115870715531201,0.005483893229582749,0.0061031783235373505,-0.0233798820437753,DISCOVERY_2016_2022
2021-09-10,K200,FACTOR_ONLY,MOMENTUM,0.00037624291661574066,0.019547833567507,0.0164171173160452,0.0031307162514618014,0.0049311227084753,DISCOVERY_2016_2022
2021-09-17,K200,FACTOR_ONLY,VALUE,0.0033593420386884955,-0.0140776206991475,-0.008842802177722051,-0.005234818521425448,-0.0250495353938401,DISCOVERY_2016_2022
2021-09-29,K200,FACTOR_ONLY,MOMENTUM,0.004324188633256458,-0.054983943858047,-0.04596718884725593,-0.00901675501079107,-0.0327951883614924,DISCOVERY_2016_2022
2021-10-07,K200,FACTOR_ONLY,MARKET,0.004522438782772578,0.0163239061608622,0.027089313328838897,-0.010765407167976696,0.0163239061608622,DISCOVERY_2016_2022
2021-10-15,K200,FACTOR_ONLY,MARKET,0.004358021307544044,-0.0022333470403672,-0.0134469689080846,0.011213621867717401,-0.0022333470403672,DISCOVERY_2016_2022
2021-10-22,K200,FACTOR_ONLY,MOMENTUM,0.0035497003638638265,-0.0191960458503016,-0.013669843639759649,-0.005526202210541949,-0.0130071183934427,DISCOVERY_2016_2022
2021-10-29,K200,FACTOR_ONLY,MOMENTUM,0.003705718246537187,0.0065068531909335,0.0004972963954947996,0.0060095567954387,0.0023159486223211,DISCOVERY_2016_2022
2021-11-05,K200,FACTOR_ONLY,MARKET,0.0036498640758260872,0.0012930770119868,0.0089240329980393,-0.007630955986052501,0.0012930770119868,DISCOVERY_2016_2022
2021-11-12,K200,FACTOR_ONLY,MARKET,0.005343391487703724,0.0001486290822574,-0.00654242894510035,0.0066910580273577495,0.0001486290822574,DISCOVERY_2016_2022
2021-11-19,K200,FACTOR_ONLY,MARKET,0.0044129583309894995,-0.0144005677726557,-0.0299856229516398,0.015585055178984102,-0.0144005677726557,DISCOVERY_2016_2022
2021-11-26,K200,FACTOR_ONLY,MARKET,0.005447968667171307,0.0162122945790951,0.007006961090317075,0.009205333488778025,0.0162122945790951,DISCOVERY_2016_2022
2021-12-03,K200,FACTOR_ONLY,MOMENTUM,0.005873215717249356,0.0166813801402276,0.02175661598616785,-0.005075235845940249,0.0152724870113419,DISCOVERY_2016_2022
2021-12-10,K200,FACTOR_ONLY,MOMENTUM,0.002280791457409345,-0.0017390022977818,-0.0003009639670382,-0.0014380383307436,0.0028004920939402,DISCOVERY_2016_2022
2021-12-17,K200,FACTOR_ONLY,WPLUS,0.0,-0.0106950477922256,-0.0106950477922256,0.0,-0.0013940038549354,DISCOVERY_2016_2022
2021-12-24,K200,FACTOR_ONLY,REVISION,0.0008364531877611002,0.0028601846721001,-0.0278381470072655,0.0306983316793656,-0.0103594964827025,DISCOVERY_2016_2022
2022-01-03,K200,FACTOR_ONLY,FLOW,0.0011976745035085722,-0.0193371607166384,-0.01149749785764155,-0.00783966285899685,-0.0231871972991704,DISCOVERY_2016_2022
2022-01-10,K200,FACTOR_ONLY,REVISION,0.0015863836369897583,-0.0184062319615235,-0.0213235544855765,0.0029173225240530024,-0.0123054388910743,DISCOVERY_2016_2022
2022-01-17,K200,FACTOR_ONLY,REVISION,0.003090679647890414,-0.0465770907854499,-0.04391539703870675,-0.002661693746743153,-0.0332587993661243,DISCOVERY_2016_2022
2022-01-24,K200,FACTOR_ONLY,REVISION,0.0028415483772866144,-0.033118493088928,-0.021050260405990003,-0.012068232682938,-0.028017551272399,DISCOVERY_2016_2022
2022-02-03,K200,FACTOR_ONLY,REVISION,0.004160124302784409,0.0343812679084845,0.04047358483898157,-0.006092316930497069,0.0265619687987808,DISCOVERY_2016_2022
2022-02-10,K200,FACTOR_ONLY,MARKET,0.00407887440667381,-0.0059671198393805,-0.0137644183769541,0.0077972985375736005,-0.0059671198393805,DISCOVERY_2016_2022
2022-02-17,K200,FACTOR_ONLY,REVISION,0.00416237613992076,-0.0063215680549395,-0.0087685742895282,0.0024470062345887,-0.0351034679363936,DISCOVERY_2016_2022
2022-02-24,K200,FACTOR_ONLY,VALUE,0.0019240595749084623,0.0440556303940151,0.0440556303940151,0.0,0.0219108563794149,DISCOVERY_2016_2022
2022-03-04,K200,FACTOR_ONLY,REVISION,0.004408369379602911,-0.013914592604996,-0.012121571053650674,-0.0017930215513453258,-0.021556371012873,DISCOVERY_2016_2022
2022-03-14,K200,FACTOR_ONLY,MARKET,0.004038370318272947,0.0142735451933948,-0.0057334156195254,0.0200069608129202,0.0142735451933948,DISCOVERY_2016_2022
2022-03-21,K200,FACTOR_ONLY,REVISION,0.004544863245341599,0.0292545984784085,0.023725324971579552,0.005529273506828948,0.0157336995636779,DISCOVERY_2016_2022
2022-03-28,K200,FACTOR_ONLY,REVISION,0.0040694358877520695,0.0177069218495515,0.0177069218495515,0.0,0.0092984560245757,DISCOVERY_2016_2022
2022-04-04,K200,FACTOR_ONLY,REVISION,0.0037833491651854847,-0.0164457330064136,-0.0164457330064136,0.0,-0.0250221951850233,DISCOVERY_2016_2022
2022-04-11,K200,FACTOR_ONLY,REVISION,0.0018627289956873966,0.0193304454383469,0.0193304454383469,0.0,-0.0017554088399295,DISCOVERY_2016_2022
2022-04-18,K200,FACTOR_ONLY,FLOW,0.0024149026527966583,-0.0049094246660962,-0.0185316454752938,0.0136222208091976,-0.0138445421929091,DISCOVERY_2016_2022
2022-04-25,K200,FACTOR_ONLY,VALUE,0.000492270766246003,0.0063817844163367,-0.0002580670093311,0.0066398514256678,0.0120108000029125,DISCOVERY_2016_2022
2022-05-02,K200,FACTOR_ONLY,MARKET,0.0006941214330754135,-0.0320227416886041,-0.030068765438897253,-0.001953976249706845,-0.0320227416886041,DISCOVERY_2016_2022
2022-05-10,K200,FACTOR_ONLY,MARKET,0.0024356493702605867,0.0103944907412835,0.011765432363390674,-0.0013709416221071753,0.0103944907412835,DISCOVERY_2016_2022
2022-05-17,K200,FACTOR_ONLY,MARKET,0.003531818284612012,-0.0044036231380635,-0.0181600593244771,0.0137564361864136,-0.0044036231380635,DISCOVERY_2016_2022
2022-05-24,K200,FACTOR_ONLY,MOMENTUM,0.002013595296424039,0.0340423305944179,0.03861114324806957,-0.004568812653651673,0.0315117434184895,DISCOVERY_2016_2022
2022-05-31,K200,FACTOR_ONLY,FLOW,0.0004112072873901953,-0.0111544792226118,-0.007158605624477151,-0.00399587359813465,-0.022384975767356,DISCOVERY_2016_2022
2022-06-09,K200,FACTOR_ONLY,MARKET,0.0035189331353696882,-0.0651010148269944,-0.0719043616316866,0.0068033468046922035,-0.0651010148269944,DISCOVERY_2016_2022
2022-06-16,K200,FACTOR_ONLY,FLOW,0.00046421411534969096,-0.0683169775458619,-0.07522931894850796,0.006912341402646058,-0.0511491148545675,DISCOVERY_2016_2022
2022-06-23,K200,FACTOR_ONLY,FLOW,0.001457534736095154,0.0331489668271167,0.026915896985168553,0.006233069841948151,0.0030432265418736,DISCOVERY_2016_2022
2022-06-30,K200,FACTOR_ONLY,FLOW,0.0019495549618136082,-0.0235619356798332,-0.0276336840070795,0.0040717483272462995,0.0023278626482544,DISCOVERY_2016_2022
2022-07-07,K200,FACTOR_ONLY,MARKET,0.0032451899204739543,-0.0054542589313275,-0.0173601346485764,0.011905875717248899,-0.0054542589313275,DISCOVERY_2016_2022
2022-07-14,K200,FACTOR_ONLY,MARKET,0.0028547989776474855,0.0383924543249208,0.029589650402718253,0.008802803922202545,0.0383924543249208,DISCOVERY_2016_2022
2022-07-21,K200,FACTOR_ONLY,REVISION,0.0024933495891164867,0.015281852384114,0.008320773671683225,0.006961078712430775,0.0110067000289037,DISCOVERY_2016_2022
2022-07-28,K200,FACTOR_ONLY,MARKET,0.003992198287191607,0.014664684622154,0.015286379531267949,-0.0006216949091139498,0.014664684622154,DISCOVERY_2016_2022
2022-08-04,K200,FACTOR_ONLY,REVISION,0.002267087368610148,0.0403377055801477,0.0403377055801477,0.0,0.0203360365336136,DISCOVERY_2016_2022
2022-08-11,K200,FACTOR_ONLY,REVISION,0.0030778154121045612,-0.009728302235706,-0.004044368488774999,-0.005683933746931,-0.0130690971319037,DISCOVERY_2016_2022
2022-08-19,K200,FACTOR_ONLY,REVISION,0.0010200628384418036,0.0156918981553169,0.0156918981553169,0.0,-0.0050078878448752,DISCOVERY_2016_2022
2022-08-26,K200,FACTOR_ONLY,VALUE,0.005952620575290408,-0.0333211958723388,-0.028845959558650502,-0.0044752363136883015,-0.0292756560744765,DISCOVERY_2016_2022
2022-09-02,K200,FACTOR_ONLY,VALUE,0.0076698412479878075,0.0249941194646159,0.010991898024375599,0.014002221440240301,0.017883635829986,DISCOVERY_2016_2022
2022-09-13,K200,FACTOR_ONLY,MARKET,0.0024767290159258357,-0.0342855266087663,-0.015923636613141,-0.018361889995625297,-0.0342855266087663,DISCOVERY_2016_2022
2022-09-20,K200,FACTOR_ONLY,MARKET,0.0029032807454092008,-0.0593134378534478,-0.06153778420731998,0.0022243463538721767,-0.0593134378534478,DISCOVERY_2016_2022
2022-09-27,K200,FACTOR_ONLY,MARKET,0.002042687638265084,-0.0021699589400753,-0.0279183649746724,0.025748406034597097,-0.0021699589400753,DISCOVERY_2016_2022
2022-10-05,K200,FACTOR_ONLY,MARKET,0.0031029033251479153,-0.0211649641957935,-0.037585596096364,0.016420631900570498,-0.0211649641957935,DISCOVERY_2016_2022
2022-10-13,K200,FACTOR_ONLY,MARKET,0.003983846681094679,0.0247534096924712,0.04206001802521192,-0.01730660833274072,0.0247534096924712,DISCOVERY_2016_2022
2022-10-20,K200,FACTOR_ONLY,MARKET,0.0023775913999768486,0.0358914585814452,0.00759928225271095,0.02829217632873425,0.0358914585814452,DISCOVERY_2016_2022
2022-10-27,K200,FACTOR_ONLY,MARKET,0.0013245660817140653,0.0170009166893484,0.0021169391874085,0.014883977501939899,0.0170009166893484,DISCOVERY_2016_2022
2022-11-03,K200,FACTOR_ONLY,WPLUS,0.0,0.0282246288039893,0.0282246288039893,0.0,0.0320635119120965,DISCOVERY_2016_2022
2022-11-10,K200,FACTOR_ONLY,REVISION,0.0031049982904850677,0.0201282522337837,0.024279034334750125,-0.004150782100966425,0.0153366327121883,DISCOVERY_2016_2022
2022-11-17,K200,FACTOR_ONLY,MARKET,0.0020997955373018113,-0.0027137680875648,0.00570904427800675,-0.00842281236557155,-0.0027137680875648,DISCOVERY_2016_2022
2022-11-24,K200,FACTOR_ONLY,REVISION,0.0031401043491696935,0.0105738885631201,0.015040180845377801,-0.004466292282257702,0.015058140688575,DISCOVERY_2016_2022
2022-12-01,K200,FACTOR_ONLY,REVISION,0.0035363626821405553,-0.0222630365184377,-0.02839800718114855,0.0061349706627108515,-0.0451486551070408,DISCOVERY_2016_2022
2022-12-08,K200,FACTOR_ONLY,REVISION,0.0033449505047885375,0.0077739028894936,0.0060025739328281,0.0017713289566655003,-0.0063913936329507,DISCOVERY_2016_2022
2022-12-15,K200,FACTOR_ONLY,VALUE,0.0007645861880500927,0.0118545018304581,0.0118545018304581,0.0,-0.0014463442836815,DISCOVERY_2016_2022
2022-12-22,K200,FACTOR_ONLY,VALUE,0.0008108177865710855,-0.0611263966253439,-0.030216218297340152,-0.03091017832800375,-0.0524763972969957,DISCOVERY_2016_2022
2022-12-29,K200,FACTOR_ONLY,MARKET,0.007528828228756571,0.0272604106745253,-0.010593373955359024,0.03785378462988433,0.0272604106745253,DISCOVERY_2016_2022
2023-01-06,K200,FACTOR_ONLY,MARKET,0.003126247683656073,0.0422888892761842,0.042248945243939524,3.99440322446723e-05,0.0422888892761842,NORMAL_2023_2024
2023-01-13,K200,FACTOR_ONLY,MARKET,0.003142831058864015,0.0031331633601102,0.009317383235766676,-0.006184219875656476,0.0031331633601102,NORMAL_2023_2024
2023-01-20,K200,FACTOR_ONLY,REVISION,0.0004987582971290404,0.0197885695675958,0.005081719274326325,0.014706850293269475,0.0122176261899602,NORMAL_2023_2024
2023-01-31,K200,FACTOR_ONLY,REVISION,0.0015743261206165665,0.0054813646076132,-0.0234647096744416,0.0289460742820548,0.0108595055914825,NORMAL_2023_2024
2023-02-07,K200,FACTOR_ONLY,VALUE,0.0009602517962987197,0.0062958078521908,0.0182069431074582,-0.011911135255267397,0.0056353615033056,NORMAL_2023_2024
2023-02-14,K200,FACTOR_ONLY,VALUE,0.0006052593136096508,0.0141012380093124,-0.0062912191543891,0.0203924571637015,-0.0047219813646667,NORMAL_2023_2024
2023-02-21,K200,FACTOR_ONLY,WPLUS,0.0,-0.0183882455999227,-0.0183882455999227,0.0,-0.0196275999788059,NORMAL_2023_2024
2023-02-28,K200,FACTOR_ONLY,MOMENTUM,0.0008158020011716705,0.0042835472038134,-0.0054838423462113,0.0097673895500247,0.0067788051425201,NORMAL_2023_2024
2023-03-08,K200,FACTOR_ONLY,MARKET,0.001271470368539624,-0.0187137910671764,-0.024346187184019052,0.0056323961168426515,-0.0187137910671764,NORMAL_2023_2024
2023-03-15,K200,FACTOR_ONLY,MARKET,0.0035853553379665845,0.0153548605952999,0.001226847225254,0.014128013370045898,0.0153548605952999,NORMAL_2023_2024
2023-03-22,K200,FACTOR_ONLY,MOMENTUM,0.001148713805737709,0.0186576667574474,0.016711379672594624,0.0019462870848527755,0.0091848434729093,NORMAL_2023_2024
2023-03-29,K200,FACTOR_ONLY,MARKET,0.003633957969381769,0.0205789730388036,0.0238308099105363,-0.003251836871732701,0.0205789730388036,NORMAL_2023_2024
2023-04-05,K200,FACTOR_ONLY,MARKET,0.004304760767399517,0.023796539417904,0.017260253928098573,0.006536285489805428,0.023796539417904,NORMAL_2023_2024
2023-04-12,K200,FACTOR_ONLY,REVISION,0.0016275239441674385,0.0158299240937784,0.02365261294419902,-0.00782268885042062,0.0077660748418515,NORMAL_2023_2024
2023-04-19,K200,FACTOR_ONLY,REVISION,0.004809926232649821,-0.0310528249155485,-0.0477316175166465,0.016678792601098,-0.0313389161617832,NORMAL_2023_2024
2023-04-26,K200,FACTOR_ONLY,REVISION,0.0017891280839087394,0.0123033414371518,0.0042820379850876,0.008021303452064199,0.0059987906750372,NORMAL_2023_2024
