date,universe,eval_year,period,task,horizon,model,pred,real_target,action,ret,control,alt
2024-01-15,K200,2024,NORMAL_2023_2024,ALPHA,5,FULL,-0.0032427562379848266,-0.009769279295122897,MARKET,-0.0247469016485556,-0.0345161809436785,-0.0247469016485556
2024-01-22,K200,2024,NORMAL_2023_2024,ALPHA,5,FULL,-0.003856251510732515,0.0077933045108149746,MARKET,0.016488662935404,0.024281967446218973,0.016488662935404
2024-01-29,K200,2024,NORMAL_2023_2024,ALPHA,5,FULL,0.0005391530169895697,0.007140284878172851,EW4,0.04436983916208015,0.04436983916208015,0.0372295542839073
2024-02-05,K200,2024,NORMAL_2023_2024,ALPHA,5,FULL,0.0034604770284273503,-0.01050942146206305,EW4,-0.0007530954408419498,-0.0007530954408419498,0.0097563260212211
2024-02-14,K200,2024,NORMAL_2023_2024,ALPHA,5,FULL,0.005660648251560421,0.013341804725429424,EW4,0.026866471351873023,0.026866471351873023,0.0135246666264436
2024-02-21,K200,2024,NORMAL_2023_2024,ALPHA,5,FULL,0.006501753002807155,-0.012040815090399275,EW4,-0.011400542708086374,-0.011400542708086374,0.0006402723823129
2024-02-28,K200,2024,NORMAL_2023_2024,ALPHA,5,FULL,0.005297694280482896,0.007529649252790449,EW4,0.00556567633251045,0.00556567633251045,-0.00196397292028
2024-03-07,K200,2024,NORMAL_2023_2024,ALPHA,5,FULL,0.005279348170835706,-0.008356344452661573,EW4,0.019695193339959626,0.019695193339959626,0.0280515377926212
2024-03-14,K200,2024,NORMAL_2023_2024,ALPHA,5,FULL,0.001993874904393128,-0.006834036247131375,EW4,0.007452750996683125,0.007452750996683125,0.0142867872438145
2024-03-21,K200,2024,NORMAL_2023_2024,ALPHA,5,FULL,0.0015507270908740865,-0.0036556064041339265,EW4,-0.009113335046119426,-0.009113335046119426,-0.0054577286419855
2024-03-28,K200,2024,NORMAL_2023_2024,ALPHA,5,FULL,0.0033408179029241116,-0.0037886817340324615,EW4,-0.004781864390179661,-0.004781864390179661,-0.0009931826561472
2024-04-04,K200,2024,NORMAL_2023_2024,ALPHA,5,FULL,0.001092267601586647,0.004335702727015198,EW4,-0.0190276109478546,-0.0190276109478546,-0.0233633136748698
2024-04-12,K200,2024,NORMAL_2023_2024,ALPHA,5,FULL,-0.00166405632779103,0.02651937807292545,MARKET,-0.0351641411347072,-0.00864476306178175,-0.0351641411347072
2024-04-19,K200,2024,NORMAL_2023_2024,ALPHA,5,FULL,-0.0055937578929824575,0.01449855026820833,MARKET,0.0251491970372862,0.03964774730549453,0.0251491970372862
2024-04-26,K200,2024,NORMAL_2023_2024,ALPHA,5,FULL,-0.0009588520533008914,-0.002660252836292426,MARKET,0.0310266666879798,0.028366413851687373,0.0310266666879798
2024-05-07,K200,2024,NORMAL_2023_2024,ALPHA,5,FULL,0.00010631218837089506,0.019351281725699648,EW4,0.01576754633902745,0.01576754633902745,-0.0035837353866722
2024-05-14,K200,2024,NORMAL_2023_2024,ALPHA,5,FULL,-0.0012602738637964906,0.014766644828004502,MARKET,-0.0029094631533774,0.011857181674627102,-0.0029094631533774
2024-05-22,K200,2024,NORMAL_2023_2024,ALPHA,5,FULL,0.0021290192071256623,0.012188131297578252,EW4,-0.00660319675489865,-0.00660319675489865,-0.0187913280524769
2024-05-29,K200,2024,NORMAL_2023_2024,ALPHA,5,FULL,-0.0014373259615430803,-0.014394013533006251,MARKET,0.0053345151244618,-0.009059498408544451,0.0053345151244618
2024-06-05,K200,2024,NORMAL_2023_2024,ALPHA,5,FULL,-0.00044007145473321126,-0.0019074194832137473,MARKET,0.0235023633021154,0.021594943818901653,0.0235023633021154
2024-06-13,K200,2024,NORMAL_2023_2024,ALPHA,5,FULL,-0.0012688694808802316,-0.004319762207531278,MARKET,0.0211955603567062,0.016875798149174923,0.0211955603567062
2024-06-20,K200,2024,NORMAL_2023_2024,ALPHA,5,FULL,0.0024956744969350355,-0.0022266633651651,EW4,-0.010800770291840199,-0.010800770291840199,-0.0085741069266751
2024-06-27,K200,2024,NORMAL_2023_2024,ALPHA,5,FULL,0.002790318970110631,-0.01718619545542835,EW4,0.0005568750332231504,0.0005568750332231504,0.0177430704886515
2024-07-04,K200,2024,NORMAL_2023_2024,ALPHA,5,FULL,0.002431711707684161,-0.008229957630582374,EW4,0.016636234404216025,0.016636234404216025,0.0248661920347984
2024-07-11,K200,2024,NORMAL_2023_2024,ALPHA,5,FULL,0.00202651128612364,0.024978406440333667,EW4,0.00032215269650736657,0.00032215269650736657,-0.0246562537438263
2024-07-18,K200,2024,NORMAL_2023_2024,ALPHA,5,FULL,-0.0005386143646199197,0.0087905746408364,MARKET,-0.0412719942344704,-0.032481419593634,-0.0412719942344704
2024-07-25,K200,2024,NORMAL_2023_2024,ALPHA,5,FULL,-0.0028813976293106105,0.0029060858654621005,MARKET,0.0245954408148156,0.0275015266802777,0.0245954408148156
2024-08-01,K200,2024,NORMAL_2023_2024,ALPHA,5,FULL,-0.001283958393992779,0.009729381660424419,MARKET,-0.0804817644030546,-0.07075238274263018,-0.0804817644030546
2024-08-08,K200,2024,NORMAL_2023_2024,ALPHA,5,FULL,-0.004044866019291902,-0.017583326190194898,MARKET,0.0571779419518674,0.0395946157616725,0.0571779419518674
2024-08-16,K200,2024,NORMAL_2023_2024,ALPHA,5,FULL,-0.003945498166442677,0.011432970685791025,MARKET,0.0015232658619903,0.012956236547781325,0.0015232658619903
2024-08-23,K200,2024,NORMAL_2023_2024,ALPHA,5,FULL,0.0037249914187454467,0.009754352376304575,EW4,0.00016755282538977499,0.00016755282538977499,-0.0095867995509148
2024-08-30,K200,2024,NORMAL_2023_2024,ALPHA,5,FULL,-0.002353497635545556,-0.0002166442221236478,MARKET,-0.0485733213252095,-0.04878996554733315,-0.0485733213252095
2024-09-06,K200,2024,NORMAL_2023_2024,ALPHA,5,FULL,0.0018371462854877736,0.022845526543701474,EW4,0.033377971683480175,0.033377971683480175,0.0105324451397787
2024-09-13,K200,2024,NORMAL_2023_2024,ALPHA,5,FULL,0.0014573199157440566,0.007073986853108949,EW4,0.014966924911982048,0.014966924911982048,0.0078929380588731
2024-09-25,K200,2024,NORMAL_2023_2024,ALPHA,5,FULL,-0.005521342110433629,0.008931461693222975,MARKET,-0.0098824580568186,-0.0009509963635956251,-0.0098824580568186
2024-10-04,K200,2024,NORMAL_2023_2024,ALPHA,5,FULL,-0.005817503407508083,-0.0020369700304722488,MARKET,0.021432821483726,0.019395851453253753,0.021432821483726
2024-10-14,K200,2024,NORMAL_2023_2024,ALPHA,5,FULL,0.0040740226488514015,0.002798060017549675,EW4,-0.004790010850916825,-0.004790010850916825,-0.0075880708684665
2024-10-21,K200,2024,NORMAL_2023_2024,ALPHA,5,FULL,0.002965873022437274,-0.00047088702770409956,EW4,0.0037602644610187004,0.0037602644610187004,0.0042311514887228
2024-10-28,K200,2024,NORMAL_2023_2024,ALPHA,5,FULL,0.0003211672371631329,-0.0009411957377689767,EW4,-0.011045651074863076,-0.011045651074863076,-0.0101044553370941
2024-11-04,K200,2024,NORMAL_2023_2024,ALPHA,5,FULL,-0.0018237617152681738,0.022388737456893525,MARKET,-0.0240158945755932,-0.0016271571186996746,-0.0240158945755932
2024-11-11,K200,2024,NORMAL_2023_2024,ALPHA,5,FULL,-0.003223874673817602,-0.006053953462777099,MARKET,-0.0239392161534968,-0.0299931696162739,-0.0239392161534968
2024-11-18,K200,2024,NORMAL_2023_2024,ALPHA,5,FULL,-0.00399999971906088,-0.01275878388399335,MARKET,0.027458648965222,0.014699865081228652,0.027458648965222
2024-11-25,K200,2024,NORMAL_2023_2024,ALPHA,5,FULL,-0.0034883419632311436,0.015049160510682252,MARKET,-0.0321271454916304,-0.017077984980948147,-0.0321271454916304
2024-12-02,K200,2024,NORMAL_2023_2024,ALPHA,5,FULL,-0.004378975960271793,-0.024508239170528252,MARKET,-0.0364944501151021,-0.06100268928563035,-0.0364944501151021
2024-12-09,K200,2024,NORMAL_2023_2024,ALPHA,5,FULL,-0.002955011379247232,0.018567309505691756,MARKET,0.0502321910700196,0.06879950057571135,0.0502321910700196
2024-12-16,K200,2024,NORMAL_2023_2024,ALPHA,5,FULL,0.002664474027454736,0.01708600461726505,EW4,-0.00433017043733825,-0.00433017043733825,-0.0214161750546033
2024-12-23,K200,2024,NORMAL_2023_2024,ALPHA,5,FULL,-0.001810092492612156,-0.010419533872126376,MARKET,-0.0176796439265352,-0.028099177798661577,-0.0176796439265352
2024-01-08,K200,2024,NORMAL_2023_2024,ALPHA,20,MARKET_ONLY,0.003360410817404321,0.018333102772367247,EW4,0.028770217880343348,0.028770217880343348,0.0104371151079761
2024-01-15,K200,2024,NORMAL_2023_2024,ALPHA,20,MARKET_ONLY,0.002040287397780886,-0.005617872060144073,EW4,0.032654609192014926,0.032654609192014926,0.038272481252159
2024-01-22,K200,2024,NORMAL_2023_2024,ALPHA,20,MARKET_ONLY,-0.0007118900289095245,0.01907040834765948,MARKET,0.0790171004914774,0.09808750883913687,0.0790171004914774
2024-01-29,K200,2024,NORMAL_2023_2024,ALPHA,20,MARKET_ONLY,-0.0027621642031313742,-0.003131959782057929,MARKET,0.0621938096417106,0.05906184985965267,0.0621938096417106
2024-02-05,K200,2024,NORMAL_2023_2024,ALPHA,20,MARKET_ONLY,-0.001260603379143425,-0.0020134330869455534,MARKET,0.0220569645215833,0.020043531434637746,0.0220569645215833
2024-02-14,K200,2024,NORMAL_2023_2024,ALPHA,20,MARKET_ONLY,0.0019190044055568034,0.00033306977221842643,EW4,0.040908114474627125,0.040908114474627125,0.0405750447024087
2024-02-21,K200,2024,NORMAL_2023_2024,ALPHA,20,MARKET_ONLY,0.004968173814938838,-0.020167367021796927,EW4,0.021190138849641774,0.021190138849641774,0.0413575058714387
2024-02-28,K200,2024,NORMAL_2023_2024,ALPHA,20,MARKET_ONLY,0.004873210377581751,-0.01146868014275873,EW4,0.023542689846754672,0.023542689846754672,0.0350113699895134
2024-03-07,K200,2024,NORMAL_2023_2024,ALPHA,20,MARKET_ONLY,0.00036419350699623424,-0.022944859590837852,EW4,0.01307326660184845,0.01307326660184845,0.0360181261926863
2024-03-14,K200,2024,NORMAL_2023_2024,ALPHA,20,MARKET_ONLY,-0.0006272159651710403,-0.009350373021394149,MARKET,-0.015795149813103,-0.02514552283449715,-0.015795149813103
2024-03-21,K200,2024,NORMAL_2023_2024,ALPHA,20,MARKET_ONLY,0.0013653776964412652,0.023111452256550223,EW4,-0.04066799959862088,-0.04066799959862088,-0.0637794518551711
2024-03-28,K200,2024,NORMAL_2023_2024,ALPHA,20,MARKET_ONLY,0.0012144422280280902,0.041059567761978825,EW4,0.006092197164398326,0.006092197164398326,-0.0349673705975805
2024-04-04,K200,2024,NORMAL_2023_2024,ALPHA,20,MARKET_ONLY,0.0026571121548904257,0.043621542575605424,EW4,0.03958509143640202,0.03958509143640202,-0.0040364511392034
2024-04-12,K200,2024,NORMAL_2023_2024,ALPHA,20,MARKET_ONLY,0.00010812267637201132,0.060373063343625896,EW4,0.0765076126006998,0.0765076126006998,0.0161345492570739
2024-04-19,K200,2024,NORMAL_2023_2024,ALPHA,20,MARKET_ONLY,-0.0027247469711497987,0.04865174614498832,MARKET,0.0501041539010557,0.09875590004604402,0.0501041539010557
2024-04-26,K200,2024,NORMAL_2023_2024,ALPHA,20,MARKET_ONLY,0.0011547996653719001,0.04502011907719255,EW4,0.05011411440356845,0.05011411440356845,0.0050939953263759
2024-05-07,K200,2024,NORMAL_2023_2024,ALPHA,20,MARKET_ONLY,-9.057043593992201e-05,0.031615417312019126,MARKET,-0.0199519400483702,0.011663477263648924,-0.0199519400483702
2024-05-14,K200,2024,NORMAL_2023_2024,ALPHA,20,MARKET_ONLY,0.0014878462296503922,0.010758832103791926,EW4,0.017448045370904827,0.017448045370904827,0.0066892132671129
2024-05-22,K200,2024,NORMAL_2023_2024,ALPHA,20,MARKET_ONLY,0.001992538407612923,-0.008608792331442398,EW4,0.0224174959117258,0.0224174959117258,0.0310262882431682
2024-05-29,K200,2024,NORMAL_2023_2024,ALPHA,20,MARKET_ONLY,-0.0019430399237525993,-0.023701093913931926,MARKET,0.0417622548878439,0.018061160973911975,0.0417622548878439
2024-06-05,K200,2024,NORMAL_2023_2024,ALPHA,20,MARKET_ONLY,-0.0031408079455884693,-0.026723923147144498,MARKET,0.0546204273882664,0.0278965042411219,0.0546204273882664
2024-06-13,K200,2024,NORMAL_2023_2024,ALPHA,20,MARKET_ONLY,-0.004398697660080985,-0.03295585407590958,MARKET,0.0560257213011266,0.023069867225217023,0.0560257213011266
2024-06-20,K200,2024,NORMAL_2023_2024,ALPHA,20,MARKET_ONLY,0.00032289453140567473,-0.002193529232418101,EW4,0.006416499190483799,0.006416499190483799,0.0086100284229019
2024-06-27,K200,2024,NORMAL_2023_2024,ALPHA,20,MARKET_ONLY,0.0012613165585804373,0.008992596595265526,EW4,-0.015662006536543274,-0.015662006536543274,-0.0246546031318088
2024-07-04,K200,2024,NORMAL_2023_2024,ALPHA,20,MARKET_ONLY,0.0005236196838846733,0.028939975867122124,EW4,0.010852283431203823,0.010852283431203823,-0.0180876924359183
2024-07-11,K200,2024,NORMAL_2023_2024,ALPHA,20,MARKET_ONLY,0.00035219022728167054,0.043004479110051966,EW4,-0.07601585780863053,-0.07601585780863053,-0.1190203369186825
2024-07-18,K200,2024,NORMAL_2023_2024,ALPHA,20,MARKET_ONLY,-0.0012003613916931795,0.0054004930695307485,MARKET,-0.0451035640585965,-0.03970307098906575,-0.0451035640585965
2024-07-25,K200,2024,NORMAL_2023_2024,ALPHA,20,MARKET_ONLY,-0.0012660094640169427,0.00787097815260255,MARKET,-0.0024793358149815,0.0053916423376210495,-0.0024793358149815
2024-08-01,K200,2024,NORMAL_2023_2024,ALPHA,20,MARKET_ONLY,-0.002093603902082408,0.01442748725390635,MARKET,-0.0357583157466501,-0.02133082849274375,-0.0357583157466501
2024-08-08,K200,2024,NORMAL_2023_2024,ALPHA,20,MARKET_ONLY,-0.0022713237732384576,0.004143689496365351,MARKET,-0.0022979125657285,0.0018457769306368505,-0.0022979125657285
2024-08-16,K200,2024,NORMAL_2023_2024,ALPHA,20,MARKET_ONLY,0.004053513400363433,0.04209872971534795,EW4,-0.00422044709744365,-0.00422044709744365,-0.0463191768127916
2024-08-23,K200,2024,NORMAL_2023_2024,ALPHA,20,MARKET_ONLY,0.008252320325546438,0.0379870300809064,EW4,-0.0022667517168952003,-0.0022667517168952003,-0.0402537817978016
2024-08-30,K200,2024,NORMAL_2023_2024,ALPHA,20,MARKET_ONLY,0.004256730996727607,0.03713856704210982,EW4,-0.0034017185429916753,-0.0034017185429916753,-0.0405402855851015
2024-09-06,K200,2024,NORMAL_2023_2024,ALPHA,20,MARKET_ONLY,0.002065072572541633,0.03826885032102032,EW4,0.06832577973130442,0.06832577973130442,0.0300569294102841
2024-09-13,K200,2024,NORMAL_2023_2024,ALPHA,20,MARKET_ONLY,-0.0022440967369630545,0.017242600119819672,MARKET,0.0115863071471847,0.028828907267004374,0.0115863071471847
2024-09-25,K200,2024,NORMAL_2023_2024,ALPHA,20,MARKET_ONLY,-0.004616306832192457,0.009503869778276325,MARKET,0.0079111021584549,0.017414971936731225,0.0079111021584549
2024-10-04,K200,2024,NORMAL_2023_2024,ALPHA,20,MARKET_ONLY,4.947620203366737e-05,-0.0006316458426910004,EW4,0.0070534694869682,0.0070534694869682,0.0076851153296592
2024-10-14,K200,2024,NORMAL_2023_2024,ALPHA,20,MARKET_ONLY,0.003442273030153018,0.023426143215808277,EW4,-0.013725752485071024,-0.013725752485071024,-0.0371518957008793
2024-10-21,K200,2024,NORMAL_2023_2024,ALPHA,20,MARKET_ONLY,0.0014305334498526734,0.014313038204705919,EW4,-0.03870290424799778,-0.03870290424799778,-0.0530159424527037
2024-10-28,K200,2024,NORMAL_2023_2024,ALPHA,20,MARKET_ONLY,0.0021916661005255663,0.0028640219175731507,EW4,-0.02824852730304785,-0.02824852730304785,-0.031112549220621
2024-11-04,K200,2024,NORMAL_2023_2024,ALPHA,20,MARKET_ONLY,-0.0018375148023148811,0.01849541849863575,MARKET,-0.0526678620394084,-0.03417244354077265,-0.0526678620394084
2024-11-11,K200,2024,NORMAL_2023_2024,ALPHA,20,MARKET_ONLY,-0.004268186798338522,-0.026839591758369474,MARKET,-0.0647800845973388,-0.09161967635570828,-0.0647800845973388
2024-11-18,K200,2024,NORMAL_2023_2024,ALPHA,20,MARKET_ONLY,-0.004591918085117998,-0.005355727194986575,MARKET,0.0062878020925767,0.0009320748975901256,0.0062878020925767
2024-11-25,K200,2024,NORMAL_2023_2024,ALPHA,20,MARKET_ONLY,-0.0034773498385094557,0.023747931930869277,MARKET,-0.041579953257095,-0.017832021326225724,-0.041579953257095
2024-12-02,K200,2024,NORMAL_2023_2024,ALPHA,20,MARKET_ONLY,-0.002895736255003287,-0.001640771115213751,MARKET,-0.0272735543733591,-0.02891432548857285,-0.0272735543733591
2024-12-09,K200,2024,NORMAL_2023_2024,ALPHA,20,MARKET_ONLY,-0.0027887006425468663,0.025820592474183585,MARKET,0.0644654958988282,0.09028608837301179,0.0644654958988282
2024-12-16,K200,2024,NORMAL_2023_2024,ALPHA,20,MARKET_ONLY,0.002051019659775506,0.020068336702902423,EW4,0.03569112894316112,0.03569112894316112,0.0156227922402587
2024-12-23,K200,2024,NORMAL_2023_2024,ALPHA,20,MARKET_ONLY,0.0010628897163386765,0.00395736117064089,EW4,0.03678586050888159,0.03678586050888159,0.0328284993382407
2024-01-08,K200,2024,NORMAL_2023_2024,ALPHA,20,FACTOR_ONLY,-0.0012437810472480622,0.018333102772367247,MARKET,0.0104371151079761,0.028770217880343348,0.0104371151079761
2024-01-15,K200,2024,NORMAL_2023_2024,ALPHA,20,FACTOR_ONLY,-0.0029013584999750854,-0.005617872060144073,MARKET,0.038272481252159,0.032654609192014926,0.038272481252159
2024-01-22,K200,2024,NORMAL_2023_2024,ALPHA,20,FACTOR_ONLY,-0.004709407689795183,0.01907040834765948,MARKET,0.0790171004914774,0.09808750883913687,0.0790171004914774
2024-01-29,K200,2024,NORMAL_2023_2024,ALPHA,20,FACTOR_ONLY,0.014899550665192978,-0.003131959782057929,EW4,0.05906184985965267,0.05906184985965267,0.0621938096417106
2024-02-05,K200,2024,NORMAL_2023_2024,ALPHA,20,FACTOR_ONLY,0.020545095072128747,-0.0020134330869455534,EW4,0.020043531434637746,0.020043531434637746,0.0220569645215833
2024-02-14,K200,2024,NORMAL_2023_2024,ALPHA,20,FACTOR_ONLY,0.02510284764229273,0.00033306977221842643,EW4,0.040908114474627125,0.040908114474627125,0.0405750447024087
2024-02-21,K200,2024,NORMAL_2023_2024,ALPHA,20,FACTOR_ONLY,0.028542741999086192,-0.020167367021796927,EW4,0.021190138849641774,0.021190138849641774,0.0413575058714387
2024-02-28,K200,2024,NORMAL_2023_2024,ALPHA,20,FACTOR_ONLY,0.012863473446409819,-0.01146868014275873,EW4,0.023542689846754672,0.023542689846754672,0.0350113699895134
2024-03-07,K200,2024,NORMAL_2023_2024,ALPHA,20,FACTOR_ONLY,1.3910348529891722e-05,-0.022944859590837852,EW4,0.01307326660184845,0.01307326660184845,0.0360181261926863
2024-03-14,K200,2024,NORMAL_2023_2024,ALPHA,20,FACTOR_ONLY,-0.006099628681624716,-0.009350373021394149,MARKET,-0.015795149813103,-0.02514552283449715,-0.015795149813103
2024-03-21,K200,2024,NORMAL_2023_2024,ALPHA,20,FACTOR_ONLY,-0.004340283390407156,0.023111452256550223,MARKET,-0.0637794518551711,-0.04066799959862088,-0.0637794518551711
2024-03-28,K200,2024,NORMAL_2023_2024,ALPHA,20,FACTOR_ONLY,-0.005681521871935436,0.041059567761978825,MARKET,-0.0349673705975805,0.006092197164398326,-0.0349673705975805
2024-04-04,K200,2024,NORMAL_2023_2024,ALPHA,20,FACTOR_ONLY,-0.005201074764168225,0.043621542575605424,MARKET,-0.0040364511392034,0.03958509143640202,-0.0040364511392034
2024-04-12,K200,2024,NORMAL_2023_2024,ALPHA,20,FACTOR_ONLY,-0.012661190739436775,0.060373063343625896,MARKET,0.0161345492570739,0.0765076126006998,0.0161345492570739
2024-04-19,K200,2024,NORMAL_2023_2024,ALPHA,20,FACTOR_ONLY,-0.012566588315123186,0.04865174614498832,MARKET,0.0501041539010557,0.09875590004604402,0.0501041539010557
2024-04-26,K200,2024,NORMAL_2023_2024,ALPHA,20,FACTOR_ONLY,-0.009266664595110708,0.04502011907719255,MARKET,0.0050939953263759,0.05011411440356845,0.0050939953263759
2024-05-07,K200,2024,NORMAL_2023_2024,ALPHA,20,FACTOR_ONLY,-0.006829087297422275,0.031615417312019126,MARKET,-0.0199519400483702,0.011663477263648924,-0.0199519400483702
2024-05-14,K200,2024,NORMAL_2023_2024,ALPHA,20,FACTOR_ONLY,0.004211929338759288,0.010758832103791926,EW4,0.017448045370904827,0.017448045370904827,0.0066892132671129
2024-05-22,K200,2024,NORMAL_2023_2024,ALPHA,20,FACTOR_ONLY,0.0010173052591176837,-0.008608792331442398,EW4,0.0224174959117258,0.0224174959117258,0.0310262882431682
2024-05-29,K200,2024,NORMAL_2023_2024,ALPHA,20,FACTOR_ONLY,0.0020453461238980944,-0.023701093913931926,EW4,0.018061160973911975,0.018061160973911975,0.0417622548878439
2024-06-05,K200,2024,NORMAL_2023_2024,ALPHA,20,FACTOR_ONLY,-0.006059124008804494,-0.026723923147144498,MARKET,0.0546204273882664,0.0278965042411219,0.0546204273882664
2024-06-13,K200,2024,NORMAL_2023_2024,ALPHA,20,FACTOR_ONLY,-0.005463734047840092,-0.03295585407590958,MARKET,0.0560257213011266,0.023069867225217023,0.0560257213011266
2024-06-20,K200,2024,NORMAL_2023_2024,ALPHA,20,FACTOR_ONLY,-0.0032454818507145692,-0.002193529232418101,MARKET,0.0086100284229019,0.006416499190483799,0.0086100284229019
2024-06-27,K200,2024,NORMAL_2023_2024,ALPHA,20,FACTOR_ONLY,-0.0023377162279084956,0.008992596595265526,MARKET,-0.0246546031318088,-0.015662006536543274,-0.0246546031318088
2024-07-04,K200,2024,NORMAL_2023_2024,ALPHA,20,FACTOR_ONLY,0.000316787170320241,0.028939975867122124,EW4,0.010852283431203823,0.010852283431203823,-0.0180876924359183
2024-07-11,K200,2024,NORMAL_2023_2024,ALPHA,20,FACTOR_ONLY,0.0018520634758653462,0.043004479110051966,EW4,-0.07601585780863053,-0.07601585780863053,-0.1190203369186825
2024-07-18,K200,2024,NORMAL_2023_2024,ALPHA,20,FACTOR_ONLY,-0.0005130676324585635,0.0054004930695307485,MARKET,-0.0451035640585965,-0.03970307098906575,-0.0451035640585965
2024-07-25,K200,2024,NORMAL_2023_2024,ALPHA,20,FACTOR_ONLY,-0.003980585230719437,0.00787097815260255,MARKET,-0.0024793358149815,0.0053916423376210495,-0.0024793358149815
2024-08-01,K200,2024,NORMAL_2023_2024,ALPHA,20,FACTOR_ONLY,-0.005005447849668744,0.01442748725390635,MARKET,-0.0357583157466501,-0.02133082849274375,-0.0357583157466501
2024-08-08,K200,2024,NORMAL_2023_2024,ALPHA,20,FACTOR_ONLY,-0.009431077490869605,0.004143689496365351,MARKET,-0.0022979125657285,0.0018457769306368505,-0.0022979125657285
2024-08-16,K200,2024,NORMAL_2023_2024,ALPHA,20,FACTOR_ONLY,-0.011924858168306997,0.04209872971534795,MARKET,-0.0463191768127916,-0.00422044709744365,-0.0463191768127916
2024-08-23,K200,2024,NORMAL_2023_2024,ALPHA,20,FACTOR_ONLY,0.001475993417608031,0.0379870300809064,EW4,-0.0022667517168952003,-0.0022667517168952003,-0.0402537817978016
2024-08-30,K200,2024,NORMAL_2023_2024,ALPHA,20,FACTOR_ONLY,-0.005642382442403235,0.03713856704210982,MARKET,-0.0405402855851015,-0.0034017185429916753,-0.0405402855851015
2024-09-06,K200,2024,NORMAL_2023_2024,ALPHA,20,FACTOR_ONLY,0.005828414652939197,0.03826885032102032,EW4,0.06832577973130442,0.06832577973130442,0.0300569294102841
2024-09-13,K200,2024,NORMAL_2023_2024,ALPHA,20,FACTOR_ONLY,0.0016118945885016606,0.017242600119819672,EW4,0.028828907267004374,0.028828907267004374,0.0115863071471847
2024-09-25,K200,2024,NORMAL_2023_2024,ALPHA,20,FACTOR_ONLY,-0.0030469848891603235,0.009503869778276325,MARKET,0.0079111021584549,0.017414971936731225,0.0079111021584549
2024-10-04,K200,2024,NORMAL_2023_2024,ALPHA,20,FACTOR_ONLY,-0.005735455278209926,-0.0006316458426910004,MARKET,0.0076851153296592,0.0070534694869682,0.0076851153296592
2024-10-14,K200,2024,NORMAL_2023_2024,ALPHA,20,FACTOR_ONLY,0.013313573641141004,0.023426143215808277,EW4,-0.013725752485071024,-0.013725752485071024,-0.0371518957008793
2024-10-21,K200,2024,NORMAL_2023_2024,ALPHA,20,FACTOR_ONLY,0.0067171035392989895,0.014313038204705919,EW4,-0.03870290424799778,-0.03870290424799778,-0.0530159424527037
2024-10-28,K200,2024,NORMAL_2023_2024,ALPHA,20,FACTOR_ONLY,-0.0011271355796061142,0.0028640219175731507,MARKET,-0.031112549220621,-0.02824852730304785,-0.031112549220621
2024-11-04,K200,2024,NORMAL_2023_2024,ALPHA,20,FACTOR_ONLY,-0.0012917778990584891,0.01849541849863575,MARKET,-0.0526678620394084,-0.03417244354077265,-0.0526678620394084
2024-11-11,K200,2024,NORMAL_2023_2024,ALPHA,20,FACTOR_ONLY,-0.011472105245252207,-0.026839591758369474,MARKET,-0.0647800845973388,-0.09161967635570828,-0.0647800845973388
2024-11-18,K200,2024,NORMAL_2023_2024,ALPHA,20,FACTOR_ONLY,-0.011403164809249683,-0.005355727194986575,MARKET,0.0062878020925767,0.0009320748975901256,0.0062878020925767
2024-11-25,K200,2024,NORMAL_2023_2024,ALPHA,20,FACTOR_ONLY,-0.01031906252429216,0.023747931930869277,MARKET,-0.041579953257095,-0.017832021326225724,-0.041579953257095
2024-12-02,K200,2024,NORMAL_2023_2024,ALPHA,20,FACTOR_ONLY,-0.01243404535662468,-0.001640771115213751,MARKET,-0.0272735543733591,-0.02891432548857285,-0.0272735543733591
2024-12-09,K200,2024,NORMAL_2023_2024,ALPHA,20,FACTOR_ONLY,-0.005132230255711406,0.025820592474183585,MARKET,0.0644654958988282,0.09028608837301179,0.0644654958988282
2024-12-16,K200,2024,NORMAL_2023_2024,ALPHA,20,FACTOR_ONLY,-0.001720826068659505,0.020068336702902423,MARKET,0.0156227922402587,0.03569112894316112,0.0156227922402587
2024-12-23,K200,2024,NORMAL_2023_2024,ALPHA,20,FACTOR_ONLY,-0.00409614647666039,0.00395736117064089,MARKET,0.0328284993382407,0.03678586050888159,0.0328284993382407
2024-01-08,K200,2024,NORMAL_2023_2024,ALPHA,20,FULL,0.0008117301879752355,0.018333102772367247,EW4,0.028770217880343348,0.028770217880343348,0.0104371151079761
2024-01-15,K200,2024,NORMAL_2023_2024,ALPHA,20,FULL,-0.0010960001392409699,-0.005617872060144073,MARKET,0.038272481252159,0.032654609192014926,0.038272481252159
2024-01-22,K200,2024,NORMAL_2023_2024,ALPHA,20,FULL,-0.0031148189949227563,0.01907040834765948,MARKET,0.0790171004914774,0.09808750883913687,0.0790171004914774
2024-01-29,K200,2024,NORMAL_2023_2024,ALPHA,20,FULL,0.015092246675612387,-0.003131959782057929,EW4,0.05906184985965267,0.05906184985965267,0.0621938096417106
2024-02-05,K200,2024,NORMAL_2023_2024,ALPHA,20,FULL,0.019766169966913064,-0.0020134330869455534,EW4,0.020043531434637746,0.020043531434637746,0.0220569645215833
2024-02-14,K200,2024,NORMAL_2023_2024,ALPHA,20,FULL,0.026438278152453094,0.00033306977221842643,EW4,0.040908114474627125,0.040908114474627125,0.0405750447024087
