date,universe,family,top_5d,bottom_5d,spread_5d,top_20d,bottom_20d,spread_20d,top_60d,bottom_60d,spread_60d,member_positive_spread_share_20d,member_same_sign_20d,member1,member2,member1_spread_20d,member2_spread_20d,top_fwd_5d,top_fwd_20d,bottom_fwd_5d,bottom_fwd_20d,spread_fwd_5d,spread_fwd_20d,state6,MKT_RET_20D,MKT_RET_60D,MKT_VOL_20D,MKT_DD_60D,LIQ_5D_20D,LIQ_1D_20D,RELATIVE_WORKING_BREADTH,ABS_CONFIRMED_BREADTH,DEFENSIVE_WORKING_BREADTH,REVERSE_BREADTH,POSITIVE_ABS_BREADTH,WPLUS_FAMILY_SHARE,WPLUS_PAIR_SHARE,CONFLICT_PAIR_SHARE,LEADER_STRENGTH_60D,SPREAD_DISPERSION_20D,rel_top_20d,z_top_20d,rank_top_20d,rel_spread_20d,z_spread_20d,rank_spread_20d,rel_top_60d,z_top_60d,rank_top_60d,rel_spread_60d,z_spread_60d,rank_spread_60d,spread_accel,top_accel,y_rel_5d,y_rel_20d,sample,FAM_REVISION,FAM_VALUE,FAM_FLOW,INT_z_top_20d__MKT_RET_60D,INT_z_top_20d__MKT_VOL_20D,INT_z_top_20d__LIQ_5D_20D,INT_z_top_20d__ABS_CONFIRMED_BREADTH,INT_z_top_20d__CONFLICT_PAIR_SHARE,INT_z_spread_20d__MKT_RET_60D,INT_z_spread_20d__MKT_VOL_20D,INT_z_spread_20d__LIQ_5D_20D,INT_z_spread_20d__ABS_CONFIRMED_BREADTH,INT_z_spread_20d__CONFLICT_PAIR_SHARE,INT_spread_accel__MKT_RET_60D,INT_spread_accel__MKT_VOL_20D,INT_spread_accel__LIQ_5D_20D,INT_spread_accel__ABS_CONFIRMED_BREADTH,INT_spread_accel__CONFLICT_PAIR_SHARE,INT_top_accel__MKT_RET_60D,INT_top_accel__MKT_VOL_20D,INT_top_accel__LIQ_5D_20D,INT_top_accel__ABS_CONFIRMED_BREADTH,INT_top_accel__CONFLICT_PAIR_SHARE
2016-04-01,K200,FLOW,0.0048387074986618,-0.0109900147114645,0.0158287222101264,0.0094030059863037,0.0061524368251755,0.0032505691611282,0.068959940286627,0.0029002949667393,0.0660596453198876,0.5,0.0,PRIVATE_FLOW,FOREIGN_FLOW,0.0217477015802417,-0.0153125360354178,0.0068945115939829,0.0072844098487014,0.0212683232433583,0.0361822470234853,-0.0143738116493754,-0.0288978371747838,N+,0.0075612544061667,0.0289459391084403,0.0795352325376207,-0.0164040597092902,0.4232804232804232,0.5396825396825397,0.625,0.625,0.0,0.125,1.0,0.5,0.1666666666666666,0.0,0.1717342087279803,0.0191037246073924,-0.015156897331580198,-1.0522210367530673,0.25,-0.0215511962950654,-0.9769761581597289,0.25,0.005845815225167805,0.1321580491546178,0.75,0.02943862841436238,0.2663999891573149,0.75,-1.243376147317044,-1.184379085907685,-0.001359627386089175,-0.006203645765854274,DISCOVERY_2016_2022,0.0,0.0,1.0,-0.03045752605847421,-0.08368864483913155,-0.44538456582140407,-0.6576381479706671,-0.0,-0.028279492384489454,-0.07770402592294534,-0.4135348817607317,-0.6106100988498306,-0.0,-0.035990690249126246,-0.09889221100859201,-0.5262967819331402,-0.7771100920731524,-0.0,-0.034282964901994034,-0.09419986601036237,-0.5013244808074856,-0.7402369286923032,-0.0
2016-04-01,K200,MOMENTUM,0.0104095377110273,-0.0078346304250686,0.0182441681360959,0.025306837125204,0.0168962825661935,0.0084105545590105,0.0221078141007453,0.0704580133085979,-0.0483501992078525,1.0,1.0,MOM1M,MOM12_1,0.0053858434456151,0.0116193195762683,0.0129924961751217,0.0091481381377735,0.0070839215120432,0.0286468103039518,0.0059085746630784,-0.0194986721661782,N+,0.0075612544061667,0.0289459391084403,0.0795352325376207,-0.0164040597092902,0.4232804232804232,0.5396825396825397,0.625,0.625,0.0,0.125,1.0,0.5,0.1666666666666666,0.0,0.1717342087279803,0.0191037246073924,0.0007469338073201014,0.05185358506630024,0.75,-0.016391210897183102,-0.7430595513429818,0.5,-0.04100631096071389,-0.9270416273617349,0.25,-0.08497121611337773,-0.7689329384735867,0.5,0.02587338713060483,0.9788952124280351,0.004738357195049624,-0.004339917476782175,DISCOVERY_2016_2022,0.0,0.0,0.0,0.0015009507158834558,0.004124186946157485,0.021948607435470995,0.032408490666437646,0.0,-0.02150855652711892,-0.059099414205364166,-0.3145225614150187,-0.46441221958936363,-0.0,0.0007489294884115903,0.0020578458619685378,0.010951698256340667,0.01617086695662802,0.0,0.028335041212485635,0.07785665835042738,0.4143471798637185,0.611809507767522,0.0
2016-04-01,K200,REVISION,0.0093968684239554,-0.0119964187432568,0.0213932871672123,0.043772603967257,0.0018530354794139,0.041919568487843,0.0386468368789418,0.090461147152874,-0.0518143102739321,1.0,1.0,OP12_REV,OPFY1_REV,0.0319815485623153,0.0518377259569707,0.0138443539466921,0.0102593667499764,0.0010172316277448,0.0038756611530352,0.0128271223189473,0.0063837055969411,W+,0.0075612544061667,0.0289459391084403,0.0795352325376207,-0.0164040597092902,0.4232804232804232,0.5396825396825397,0.625,0.625,0.0,0.125,1.0,0.5,0.1666666666666666,0.0,0.1717342087279803,0.0191037246073924,0.0192127006493731,1.3337827230635502,1.0,0.0171178030316494,0.7759980101812274,0.75,-0.024467288182517394,-0.5531391174295136,0.5,-0.08843532717945732,-0.8002808374807668,0.25,1.5762788476619942,1.8869218404930637,0.005590214966620025,-0.003228688864579275,DISCOVERY_2016_2022,1.0,0.0,0.0,0.038607593485687215,0.10608271903352041,0.564564115582455,0.8336142019147188,0.0,0.02246199115097664,0.06171918218849487,0.32846476621427606,0.4849987563632671,0.0,0.04562687154234653,0.1253697046929295,0.6672079778463467,0.9851742797887464,0.0,0.05461872469729832,0.15007676736393105,0.7986970753409792,1.1793261503081647,0.0
2016-04-01,K200,VALUE,0.001907716649768,-0.0145089139192125,0.0164166305689805,0.0197571661927709,-0.0258692034240218,0.0456263696167927,0.1227419089795227,-0.0578470228044751,0.1805889317839979,1.0,1.0,PBR12MF,PER12MF,0.029822033772875,0.0614334543473052,-0.0007148057955084,0.0272603077217714,0.0135212179440324,-0.0079611634450103,-0.0142360237395409,0.0352214711667817,W+,0.0075612544061667,0.0289459391084403,0.0795352325376207,-0.0164040597092902,0.4232804232804232,0.5396825396825397,0.625,0.625,0.0,0.125,1.0,0.5,0.1666666666666666,0.0,0.1717342087279803,0.0191037246073924,-0.004802737125112998,-0.3334152713767826,0.5,0.0208246041605991,0.9440376993214833,1.0,0.059627783918063504,1.3480226956366312,1.0,0.14396791487847269,1.3028137867970389,1.0,-0.35877608747555556,-1.6814379670134139,-0.008968944775580474,0.013772252107215726,DISCOVERY_2016_2022,0.0,1.0,0.0,-0.009651018143096447,-0.026518261140546315,-0.14112815719652172,-0.20838454461048914,-0.0,0.02732605776063173,0.07508425793981462,0.3995926769614743,0.5900235620759271,0.0,-0.010385110781631882,-0.028535339546306056,-0.1518628941695473,-0.2242350546722222,-0.0,-0.04867080100778993,-0.13373355970399606,-0.7117197743972121,-1.0508987293833836,-0.0
2016-04-08,K200,FLOW,0.0068945115939828,0.0212683232433584,-0.0143738116493755,0.0055002314955467,0.0162870149191076,-0.0107867834235608,0.0586584079768695,0.0352535332714452,0.0234048747054242,0.5,0.0,PRIVATE_FLOW,FOREIGN_FLOW,0.0015543012081984,-0.0231193214328482,0.0205679051764926,-0.0063791289216504,0.0177865529661576,0.0105993291394441,0.002781352210335,-0.0169784580610946,R+,-0.0022043727938394,0.0408640513178899,0.0788635007870059,-0.0187074145321141,0.3703703703703703,0.3210526315789473,0.5,0.5,0.0,0.125,0.875,0.5,0.1666666666666666,0.0,0.2346872756078294,0.0230467802331823,-0.00930063832247,-0.5575326753934662,0.5,-0.0291980786690788,-1.0971718224097953,0.25,-0.011492067075193749,-0.2051784861518002,0.5,-0.0008878993379891724,-0.006431593280925182,0.75,-1.0907402291288701,-0.35235418924166595,-0.000914269514358676,-0.0009757142823538494,DISCOVERY_2016_2022,0.0,0.0,1.0,-0.022783043858679054,-0.04396897858467412,-0.2064935834790615,-0.2787663376967331,-0.0,-0.044834885655496655,-0.08652681088009558,-0.40635993422585004,-0.5485859112048976,-0.0,-0.04457206469760914,-0.08601959291832365,-0.4039778626403222,-0.5453701145644351,-0.0,-0.014398619671244927,-0.027787884880564946,-0.13050155157098736,-0.17617709462083297,-0.0
2016-04-08,K200,MOMENTUM,0.0129924961751218,0.0070839215120432,0.0059085746630786,0.0200343991731324,-0.0008296005573474,0.0208639997304799,0.0147778545817787,0.1046181764895806,-0.0898403219078018,1.0,1.0,MOM1M,MOM12_1,0.008622016079554,0.0332270570334674,0.0015513050847288,0.0028540471449998,0.0337977202168786,0.0100143775528662,-0.0322464151321497,-0.0071603304078664,W+,-0.0022043727938394,0.0408640513178899,0.0788635007870059,-0.0187074145321141,0.3703703703703703,0.3210526315789473,0.5,0.5,0.0,0.125,0.875,0.5,0.1666666666666666,0.0,0.2346872756078294,0.0230467802331823,0.005233529355115698,0.3137272434364473,0.75,0.0024527044849619005,0.09216490852352474,0.75,-0.055372620470284545,-0.9886185285913519,0.25,-0.11413309595121518,-0.8267352183339235,0.25,0.9189001268574483,1.3023457720277993,-0.019930869606122475,0.00825746178429635,DISCOVERY_2016_2022,0.0,0.0,0.0,0.01282016617560712,0.02474162870965545,0.11619527534683231,0.15686362171822366,0.0,0.0037662315516139434,0.00726844733587932,0.03413515130500916,0.04608245426176237,0.0,0.037549981939918306,0.07246768087760219,0.3403333803175734,0.45945006342872413,0.0,0.05321912446178093,0.10270754681726815,0.48235028593622187,0.6511728860138997,0.0
2016-04-08,K200,REVISION,0.0138443539466922,0.0010172316277449,0.0128271223189473,0.0357114357317918,-0.0173846938355448,0.0530961295673366,0.0589859846210742,0.1141747643440813,-0.055188779723007,1.0,1.0,OP12_REV,OPFY1_REV,0.0415395328961397,0.0646842205245019,0.0192876761464564,-0.0190721884450485,0.0217415644854974,-0.0098589088783984,-0.002453888339041,-0.00921327956665,W+,-0.0022043727938394,0.0408640513178899,0.0788635007870059,-0.0187074145321141,0.3703703703703703,0.3210526315789473,0.5,0.5,0.0,0.125,0.875,0.5,0.1666666666666666,0.0,0.2346872756078294,0.0230467802331823,0.0209105659137751,1.2534971637089005,1.0,0.0346848343218186,1.303346816554494,1.0,-0.01116449043098905,-0.19932995781335294,0.75,-0.07948155376642038,-0.5757330874007665,0.5,1.8790799039552604,1.4528271215222535,-0.002194498544394876,-0.013668773805751948,DISCOVERY_2016_2022,1.0,0.0,0.0,0.05122297242462995,0.09885517455666654,0.46425820878107416,0.6267485818544503,0.0,0.053260031196691274,0.10278649269308696,0.482721043168331,0.651673408277247,0.0,0.07678681762564339,0.14819081948442264,0.6959555199834296,0.9395399519776302,0.0,0.059368402049907634,0.11457503284155374,0.538084119082316,0.7264135607611267,0.0
2016-04-08,K200,VALUE,-0.0007148057955084,0.0135212179440324,-0.0142360237395408,-0.0020425871284041,-0.0125144222362204,0.0104718351078163,0.1481796530285306,-0.0706156700705075,0.2187953230990381,0.5,0.0,PBR12MF,PER12MF,-0.0118812979800539,0.0327191118741334,0.0445218123557273,0.0009836116645129,-0.0056219168249621,-0.0059350261120028,0.0501437291806895,0.0069186377765158,N-,-0.0022043727938394,0.0408640513178899,0.0788635007870059,-0.0187074145321141,0.3703703703703703,0.3210526315789473,0.5,0.5,0.0,0.125,0.875,0.5,0.1666666666666666,0.0,0.2346872756078294,0.0230467802331823,-0.016843456946420803,-1.0096917317518819,0.25,-0.0079394601377017,-0.29833990266822336,0.5,0.07802917797646734,1.3931269725565052,1.0,0.19450254905562472,1.4088998990156152,1.0,-1.7072398016838386,-2.402818704308387,0.023039637664876027,0.00638702630380945,DISCOVERY_2016_2022,0.0,1.0,0.0,-0.04126009474155803,-0.07962782468164788,-0.37395990064884505,-0.5048458658759409,-0.0,-0.012191377092808557,-0.023528129148870695,-0.11049626024749011,-0.14916995133411168,-0.0,-0.06976473486795255,-0.1346389074437012,-0.6323110376606809,-0.8536199008419193,-0.0,-0.09818890684044365,-0.18949469477825698,-0.8899328534475506,-1.2014093521541935,-0.0
2016-04-18,K200,FLOW,0.0205679051764925,0.0177865529661577,0.0027813522103348,0.0244905588160311,0.0230592885011915,0.0014312703148395,0.0903372003021523,0.0681856792328217,0.0221515210693306,0.5,0.0,PRIVATE_FLOW,FOREIGN_FLOW,0.00878747234034,-0.0058433538499935,-0.0010931805765419,-0.0410068303131756,0.0146417418072195,-0.0143496710987952,-0.0157349223837615,-0.0266571592143803,N+,0.0096791996447462,0.0745513335196514,0.1062601914152056,-0.0038463443405902,0.4947368421052631,0.3842105263157894,0.5,0.5,0.0,0.125,1.0,0.5,0.1666666666666666,0.0,0.3271268518548448,0.0297203828658839,-0.008918759824573672,-0.5830718634320684,0.5,-0.0250184764193829,-0.7290160507332721,0.5,-0.012128935312729613,-0.1405545240925907,0.75,-0.0009694509343083253,-0.00490763614447276,0.75,-0.7241084145887994,-0.4425173393394777,-0.0046337701078279,-0.0030530684795737964,DISCOVERY_2016_2022,0.0,0.0,1.0,-0.043468784956648764,-0.061957327817112204,-0.28846713243481276,-0.2915359317160342,-0.0,-0.054349118739395276,-0.07746538509567473,-0.3606710987838293,-0.36450802536663607,-0.0,-0.05398324792039559,-0.07694389873956688,-0.3582431103755112,-0.3620542072943997,-0.0,-0.03299025775332615,-0.04702197718276039,-0.2189296310416363,-0.22125866966973884,-0.0
2016-04-18,K200,MOMENTUM,0.0015513050847289,0.0337977202168786,-0.0322464151321497,0.0183413500725557,0.0259678197039108,-0.007626469631355,0.0152931105221547,0.1670287332068569,-0.1517356226847022,0.5,0.0,MOM1M,MOM12_1,0.007999965766773,-0.0230782927914485,0.013172606489562,-0.0001308398013086,0.0106807566251401,-0.0376317176841091,0.0024918498644219,0.0375008778828004,N+,0.0096791996447462,0.0745513335196514,0.1062601914152056,-0.0038463443405902,0.4947368421052631,0.3842105263157894,0.5,0.5,0.0,0.125,1.0,0.5,0.1666666666666666,0.0,0.3271268518548448,0.0297203828658839,-0.01506796856804907,-0.9850818593523653,0.25,-0.0340762163655774,-0.9929505003557879,0.25,-0.0871730250927272,-1.0101927943139721,0.25,-0.17485659468834114,-0.8851737760242387,0.25,-0.10777672433154917,0.02511093496160688,0.009632016958276,0.0378229220322932,DISCOVERY_2016_2022,0.0,0.0,0.0,-0.07343916624073651,-0.10467498693442896,-0.4873562883111701,-0.4925409296761826,-0.0,-0.07402578392052908,-0.10551111023363019,-0.4912491949128634,-0.49647525017789396,-0.0,-0.00803489852129685,-0.011452375357574261,-0.053321116248240104,-0.053888362165774584,-0.0,0.0018720536873130292,0.0026682927556351253,0.012423304665216033,0.01255546748080344,0.0
