date,universe,horizon,model,chosen_family,ret,ew4,edge_vs_ew4,correct_best,sample
2020-01-17,KOSPI_EX_K200,5,FAMILY_STATE,REVISION,-0.0720444856160794,-0.04983102576142685,-0.022213459854652548,0.0,DISCOVERY_2016_2022
2020-01-17,KOSPI_EX_K200,5,FULL_INTERACTION,REVISION,-0.0720444856160794,-0.04983102576142685,-0.022213459854652548,0.0,DISCOVERY_2016_2022
2020-01-17,KOSPI_EX_K200,5,STATIC_FAMILY,REVISION,-0.0720444856160794,-0.04983102576142685,-0.022213459854652548,0.0,DISCOVERY_2016_2022
2020-01-17,KOSPI_EX_K200,20,FAMILY_STATE,REVISION,-0.0463464520909947,-0.0400778452850169,-0.006268606805977801,0.0,DISCOVERY_2016_2022
2020-01-17,KOSPI_EX_K200,20,FULL_INTERACTION,REVISION,-0.0463464520909947,-0.0400778452850169,-0.006268606805977801,0.0,DISCOVERY_2016_2022
2020-01-17,KOSPI_EX_K200,20,STATIC_FAMILY,REVISION,-0.0463464520909947,-0.0400778452850169,-0.006268606805977801,0.0,DISCOVERY_2016_2022
2020-01-17,KOSPI_KOSDAQ_ALL,5,FAMILY_STATE,REVISION,-0.0518923363386039,-0.04440154427215075,-0.007490792066453152,0.0,DISCOVERY_2016_2022
2020-01-17,KOSPI_KOSDAQ_ALL,5,FULL_INTERACTION,REVISION,-0.0518923363386039,-0.04440154427215075,-0.007490792066453152,0.0,DISCOVERY_2016_2022
2020-01-17,KOSPI_KOSDAQ_ALL,5,STATIC_FAMILY,REVISION,-0.0518923363386039,-0.04440154427215075,-0.007490792066453152,0.0,DISCOVERY_2016_2022
2020-01-17,KOSPI_KOSDAQ_ALL,20,FAMILY_STATE,REVISION,-0.0336048867944726,-0.03359838686046673,-6.499934005872732e-06,0.0,DISCOVERY_2016_2022
2020-01-17,KOSPI_KOSDAQ_ALL,20,FULL_INTERACTION,VALUE,-0.0530336456294433,-0.03359838686046673,-0.019435258768976574,0.0,DISCOVERY_2016_2022
