universe,feature,action,sample,n,low_n,high_n,high_minus_low_payoff,high_payoff,low_payoff,high_beat_wplus,low_beat_wplus
K200,LIQ_5D_20D,REVISION,DISCOVERY_2016_2022,328,108,108,0.0007645535739625411,0.0007630845603460577,-1.469013616483379e-06,0.4537037037037037,0.4166666666666667
K200,LIQ_5D_20D,REVISION,NORMAL_2023_2024,97,34,32,0.004285816315810391,0.0015758989610184355,-0.002709917354791956,0.5,0.47058823529411764
K200,LIQ_5D_20D,REVISION,BULL_2025,49,16,16,-0.00395229367601747,0.0015605058674017587,0.005512799543419229,0.5,0.5625
K200,LIQ_5D_20D,VALUE,DISCOVERY_2016_2022,328,108,108,-0.0009962430383901803,0.0002554931293300686,0.001251736167720249,0.4166666666666667,0.4351851851851852
K200,LIQ_5D_20D,VALUE,NORMAL_2023_2024,97,34,32,-0.004862264333811341,-0.0017017131411174234,0.003160551192693918,0.375,0.4117647058823529
K200,LIQ_5D_20D,VALUE,BULL_2025,49,16,16,0.0009655765479533096,0.0005784686657305891,-0.0003871078822227205,0.5,0.4375
K200,LIQ_5D_20D,FLOW,DISCOVERY_2016_2022,328,108,108,-0.0014284762316443063,-0.0008067677102193064,0.000621708521425,0.4537037037037037,0.5462962962962963
K200,LIQ_5D_20D,FLOW,NORMAL_2023_2024,97,34,32,0.000665021961786012,-0.0016918075773321578,-0.0023568295391181698,0.375,0.4411764705882353
K200,LIQ_5D_20D,FLOW,BULL_2025,49,16,16,0.004626658734692478,0.003283913740021658,-0.0013427449946708202,0.6875,0.3125
K200,LIQ_1D_20D,MARKET,DISCOVERY_2016_2022,328,108,108,-0.0003108204082795144,-0.0006413226540158101,-0.00033050224573629567,0.5,0.5648148148148148
K200,LIQ_1D_20D,MARKET,NORMAL_2023_2024,97,33,33,-0.005281933767847893,-0.0026239101058405092,0.0026580236620073836,0.5151515151515151,0.6666666666666666
K200,LIQ_1D_20D,MARKET,BULL_2025,49,16,16,-0.004906026998943182,0.00261757477616244,0.007523601775105622,0.5,0.625
K200,LIQ_1D_20D,EW4,DISCOVERY_2016_2022,328,108,108,-0.00045678255192636814,-0.00032976665293661363,0.0001270158989897545,0.28703703703703703,0.2777777777777778
K200,LIQ_1D_20D,EW4,NORMAL_2023_2024,97,33,33,-0.0006277748504190479,-0.0003681594240543789,0.0002596154263646689,0.3333333333333333,0.30303030303030304
K200,LIQ_1D_20D,EW4,BULL_2025,49,16,16,-0.00038572401398884713,0.0003332245939294333,0.0007189486079182805,0.375,0.25
K200,LIQ_1D_20D,MOMENTUM,DISCOVERY_2016_2022,328,108,108,-0.0002979474541181554,-0.0014373920439524244,-0.001139444589834269,0.4351851851851852,0.4537037037037037
K200,LIQ_1D_20D,MOMENTUM,NORMAL_2023_2024,97,33,33,-0.004128385420844731,-0.004300899083037695,-0.00017251366219296448,0.42424242424242425,0.45454545454545453
K200,LIQ_1D_20D,MOMENTUM,BULL_2025,49,16,16,0.0008557640628063981,0.002015164675317577,0.0011594006125111788,0.5625,0.4375
K200,LIQ_1D_20D,REVISION,DISCOVERY_2016_2022,328,108,108,0.0007305364351440425,0.000791180005444716,6.064357030067348e-05,0.5,0.39814814814814814
K200,LIQ_1D_20D,REVISION,NORMAL_2023_2024,97,33,33,-0.0016998197737862022,-0.0008006182129032943,0.0008992015608829079,0.48484848484848486,0.6060606060606061
K200,LIQ_1D_20D,REVISION,BULL_2025,49,16,16,0.0006748809828086926,0.0038318453187585213,0.0031569643359498287,0.5625,0.4375
K200,LIQ_1D_20D,VALUE,DISCOVERY_2016_2022,328,108,108,-0.0014726763848301972,-0.0001420311028109318,0.0013306452820192655,0.37962962962962965,0.4444444444444444
K200,LIQ_1D_20D,VALUE,NORMAL_2023_2024,97,33,33,0.0024472639251033133,0.004080447546884433,0.0016331836217811197,0.5454545454545454,0.3333333333333333
K200,LIQ_1D_20D,VALUE,BULL_2025,49,16,16,-0.00464960801958945,-0.00456501612939406,8.459189019539089e-05,0.375,0.5
K200,LIQ_1D_20D,FLOW,DISCOVERY_2016_2022,328,108,108,-0.0007870428039011622,-0.0005308234704278144,0.00025621933347334786,0.4351851851851852,0.5277777777777778
K200,LIQ_1D_20D,FLOW,NORMAL_2023_2024,97,33,33,0.0008698418678514271,-0.0004515679471609616,-0.0013214098150123887,0.45454545454545453,0.3939393939393939
K200,LIQ_1D_20D,FLOW,BULL_2025,49,16,16,0.0015760669180189737,5.09045110356958e-05,-0.0015251624069832779,0.5625,0.3125
K200,RELATIVE_WORKING_BREADTH,MARKET,DISCOVERY_2016_2022,328,145,128,-0.0025772273513397334,-0.0008226614915593306,0.0017545658597804027,0.4921875,0.6068965517241379
K200,RELATIVE_WORKING_BREADTH,MARKET,NORMAL_2023_2024,97,37,42,-0.004543839097873457,-0.003431259859212723,0.001112579238660734,0.5476190476190477,0.6216216216216216
K200,RELATIVE_WORKING_BREADTH,MARKET,BULL_2025,49,16,22,-0.008844509880602485,0.00030352498989248136,0.009148034870494967,0.5,0.5
K200,RELATIVE_WORKING_BREADTH,EW4,DISCOVERY_2016_2022,328,145,128,-8.919411276217087e-05,0.00012231004162834095,0.00021150415439051182,0.375,0.19310344827586207
K200,RELATIVE_WORKING_BREADTH,EW4,NORMAL_2023_2024,97,37,42,-0.0012304867794153428,-0.001575684481789653,-0.00034519770237431013,0.2857142857142857,0.2972972972972973
K200,RELATIVE_WORKING_BREADTH,EW4,BULL_2025,49,16,22,-0.0016592168498950576,0.00035526962837235444,0.002014486478267412,0.3181818181818182,0.4375
