universe,task,horizon,model,period,n,participation,mean,win,edge_vs_control,beat_control,mdd,control_mdd,target_sign_accuracy,rank_ic
KOSDAQ_PLUS_KOSPI_EX_K200,ALPHA,20,FACTOR_ONLY,BULL_2025,49,1.0,0.038702885815723675,0.7551020408163265,-0.0010090948135875483,0.02040816326530612,-0.20100489615535122,-0.20100489615535122,0.6938775510204082,-0.1414285714285714
KOSDAQ_PLUS_KOSPI_EX_K200,ALPHA,20,FACTOR_ONLY,DISCOVERY_2016_2022,144,1.0,0.0024275043864244988,0.5277777777777778,-0.001869339688738086,0.1875,-0.816298165838906,-0.7695961446039645,0.5694444444444444,0.048123141226589505
KOSDAQ_PLUS_KOSPI_EX_K200,ALPHA,20,FACTOR_ONLY,NORMAL_2023_2024,96,1.0,0.0048038546257485725,0.5833333333333334,-0.0024003244667076757,0.16666666666666666,-0.5688190299334799,-0.5574308931771894,0.4791666666666667,-0.21627780792186654
KOSDAQ_PLUS_KOSPI_EX_K200,ALPHA,20,FACTOR_ONLY,YTD_2026,19,1.0,-0.012413049926359493,0.42105263157894735,-0.0033977538054792873,0.0,-0.7224480693241198,-0.7082153147484703,0.6842105263157895,-0.03508771929824562
KOSDAQ_PLUS_KOSPI_EX_K200,ALPHA,20,FULL,BULL_2025,49,1.0,0.038702885815723675,0.7551020408163265,-0.0010090948135875483,0.02040816326530612,-0.20100489615535122,-0.20100489615535122,0.6938775510204082,-0.16193877551020408
KOSDAQ_PLUS_KOSPI_EX_K200,ALPHA,20,FULL,DISCOVERY_2016_2022,144,1.0,0.0017227287219186765,0.5347222222222222,-0.0025741153532439095,0.1875,-0.8295602620620246,-0.7695961446039645,0.5138888888888888,0.031460493529459045
KOSDAQ_PLUS_KOSPI_EX_K200,ALPHA,20,FULL,NORMAL_2023_2024,96,1.0,0.005302124484926777,0.59375,-0.0019020546075294714,0.16666666666666666,-0.5521705499865639,-0.5574308931771894,0.5104166666666666,-0.1432311448724905
KOSDAQ_PLUS_KOSPI_EX_K200,ALPHA,20,FULL,YTD_2026,19,1.0,-0.013708970986234786,0.42105263157894735,-0.0046936748653545746,0.0,-0.7224480693241198,-0.7082153147484703,0.5789473684210527,-0.13508771929824562
KOSDAQ_PLUS_KOSPI_EX_K200,ALPHA,20,MARKET_ONLY,BULL_2025,49,1.0,0.03811319138391113,0.7551020408163265,-0.0015987892454000967,0.02040816326530612,-0.20100489615535122,-0.20100489615535122,0.673469387755102,-0.3305102040816326
KOSDAQ_PLUS_KOSPI_EX_K200,ALPHA,20,MARKET_ONLY,DISCOVERY_2016_2022,144,1.0,0.0024865489463823187,0.5347222222222222,-0.0018102951287802653,0.1527777777777778,-0.8169945349622596,-0.7695961446039645,0.5416666666666666,0.06913029499236396
KOSDAQ_PLUS_KOSPI_EX_K200,ALPHA,20,MARKET_ONLY,NORMAL_2023_2024,96,1.0,0.00810641511610046,0.6041666666666666,0.000902236023644212,0.13541666666666666,-0.5439609644820287,-0.5574308931771894,0.6458333333333334,0.3503933803581118
KOSDAQ_PLUS_KOSPI_EX_K200,ALPHA,20,MARKET_ONLY,YTD_2026,19,1.0,-0.011182611778693901,0.42105263157894735,-0.002167315657813693,0.0,-0.7224480693241198,-0.7082153147484703,0.7368421052631579,0.0
KOSDAQ_PLUS_KOSPI_EX_K200,RISK,5,FACTOR_ONLY,BULL_2025,49,0.2857142857142857,0.002056158899123847,0.1836734693877551,-0.004710959206090935,0.24489795918367346,-0.05673423632178132,-0.10908896705842563,0.42857142857142855,-0.08612244897959181
KOSDAQ_PLUS_KOSPI_EX_K200,RISK,5,FACTOR_ONLY,DISCOVERY_2016_2022,144,0.4236111111111111,-0.002351064212944344,0.20833333333333334,-0.001819262058273867,0.19444444444444445,-0.34543110421581646,-0.39690985530908174,0.4027777777777778,-0.12851056988988024
KOSDAQ_PLUS_KOSPI_EX_K200,RISK,5,FACTOR_ONLY,NORMAL_2023_2024,96,0.4479166666666667,0.0006694721773189749,0.2604166666666667,0.00028363472081026196,0.28125,-0.1334871292882308,-0.30614896182818696,0.5416666666666666,0.08005968529571351
KOSDAQ_PLUS_KOSPI_EX_K200,RISK,5,FACTOR_ONLY,YTD_2026,19,0.5263157894736842,0.00808449410345509,0.2631578947368421,0.002301569184935167,0.2631578947368421,-0.10809642151982779,-0.2329663871528106,0.5263157894736842,-0.13684210526315788
KOSDAQ_PLUS_KOSPI_EX_K200,RISK,5,FULL,BULL_2025,49,0.3673469387755102,0.0005899330378572697,0.20408163265306123,-0.006177185067357513,0.1836734693877551,-0.06273397202439002,-0.10908896705842563,0.3877551020408163,-0.14326530612244898
KOSDAQ_PLUS_KOSPI_EX_K200,RISK,5,FULL,DISCOVERY_2016_2022,144,0.4861111111111111,-0.0023958172141997957,0.25,-0.001864015059529318,0.1736111111111111,-0.3658886155272012,-0.39690985530908174,0.4236111111111111,-0.10790531307772687
KOSDAQ_PLUS_KOSPI_EX_K200,RISK,5,FULL,NORMAL_2023_2024,96,0.40625,0.001547424228352752,0.25,0.0011615867718440392,0.3125,-0.1362771828790743,-0.30614896182818696,0.5625,0.08813076505697233
KOSDAQ_PLUS_KOSPI_EX_K200,RISK,5,FULL,YTD_2026,19,0.8947368421052632,0.014652934995953586,0.47368421052631576,0.008870010077433668,0.10526315789473684,-0.10822851457969951,-0.2329663871528106,0.5789473684210527,0.29298245614035084
KOSDAQ_PLUS_KOSPI_EX_K200,RISK,5,MARKET_ONLY,BULL_2025,49,0.4489795918367347,0.003063678419046175,0.2857142857142857,-0.003703439686168606,0.1836734693877551,-0.03868322688686232,-0.10908896705842563,0.46938775510204084,-0.16551020408163264
KOSDAQ_PLUS_KOSPI_EX_K200,RISK,5,MARKET_ONLY,DISCOVERY_2016_2022,144,0.5694444444444444,-0.0019846138933574935,0.3402777777777778,-0.0014528117386870157,0.18055555555555555,-0.3943869103800395,-0.39690985530908174,0.5208333333333334,-0.013793103448275862
KOSDAQ_PLUS_KOSPI_EX_K200,RISK,5,MARKET_ONLY,NORMAL_2023_2024,96,0.3125,0.0013034758881143669,0.1875,0.0009176384316056536,0.34375,-0.08552885568566104,-0.30614896182818696,0.53125,0.09365165491047206
KOSDAQ_PLUS_KOSPI_EX_K200,RISK,5,MARKET_ONLY,YTD_2026,19,0.8421052631578947,0.010553519820462036,0.42105263157894735,0.00477059490194211,0.10526315789473684,-0.15004229349153253,-0.2329663871528106,0.5263157894736842,0.2964912280701754
KOSDAQ_PLUS_KOSPI_EX_K200,RISK,20,FACTOR_ONLY,BULL_2025,49,0.22448979591836735,-0.0013199725486468998,0.08163265306122448,-0.02918532775589207,0.12244897959183673,-0.25198464368154483,-0.2519846436815447,0.20408163265306123,-0.18928571428571425
KOSDAQ_PLUS_KOSPI_EX_K200,RISK,20,FACTOR_ONLY,DISCOVERY_2016_2022,144,0.3472222222222222,-0.00775141498989886,0.125,-0.006703618384073377,0.2708333333333333,-0.7757351178736189,-0.840488586898729,0.3958333333333333,-0.18713125954505266
KOSDAQ_PLUS_KOSPI_EX_K200,RISK,20,FACTOR_ONLY,NORMAL_2023_2024,96,0.4166666666666667,0.007294141174639943,0.2604166666666667,0.003601712299008486,0.3125,-0.21445970506361467,-0.5955976101603917,0.5729166666666666,0.19483179598480738
KOSDAQ_PLUS_KOSPI_EX_K200,RISK,20,FACTOR_ONLY,YTD_2026,19,0.42105263157894735,-0.03375319588606736,0.05263157894736842,-0.009336120089308772,0.2631578947368421,-0.5376413300426764,-0.7329361177464937,0.3157894736842105,-0.15614035087719297
KOSDAQ_PLUS_KOSPI_EX_K200,RISK,20,FULL,BULL_2025,49,0.2857142857142857,0.001910249239802584,0.14285714285714285,-0.02595510596744259,0.12244897959183673,-0.25198464368154483,-0.2519846436815447,0.2653061224489796,-0.21928571428571428
KOSDAQ_PLUS_KOSPI_EX_K200,RISK,20,FULL,DISCOVERY_2016_2022,144,0.3958333333333333,-0.0036904868265339305,0.1875,-0.0026426902207084485,0.2847222222222222,-0.6306319093086292,-0.840488586898729,0.4722222222222222,-0.08985210192106743
KOSDAQ_PLUS_KOSPI_EX_K200,RISK,20,FULL,NORMAL_2023_2024,96,0.46875,0.008144744415990265,0.28125,0.004452315540358808,0.28125,-0.19922204702230228,-0.5955976101603917,0.5625,0.2838171459576777
KOSDAQ_PLUS_KOSPI_EX_K200,RISK,20,FULL,YTD_2026,19,0.7894736842105263,-0.04779896121221625,0.21052631578947367,-0.02338188541545766,0.05263157894736842,-0.6967099379347799,-0.7329361177464937,0.2631578947368421,-0.007017543859649123
KOSDAQ_PLUS_KOSPI_EX_K200,RISK,20,MARKET_ONLY,BULL_2025,49,0.5306122448979592,0.013186623940227368,0.40816326530612246,-0.01467873126701781,0.14285714285714285,-0.10561789751384199,-0.2519846436815447,0.5510204081632653,-0.046020408163265296
KOSDAQ_PLUS_KOSPI_EX_K200,RISK,20,MARKET_ONLY,DISCOVERY_2016_2022,144,0.6458333333333334,0.0010357260072830715,0.3263888888888889,0.0020835226131085513,0.1736111111111111,-0.6401318993783252,-0.840488586898729,0.5,0.19607346676312193
KOSDAQ_PLUS_KOSPI_EX_K200,RISK,20,MARKET_ONLY,NORMAL_2023_2024,96,0.4583333333333333,0.008258985889482717,0.2916666666666667,0.004566557013851258,0.3020833333333333,-0.1878904614355228,-0.5955976101603917,0.59375,0.24393651654910473
KOSDAQ_PLUS_KOSPI_EX_K200,RISK,20,MARKET_ONLY,YTD_2026,19,0.9473684210526315,-0.03310233390240136,0.3157894736842105,-0.008685258105642768,0.0,-0.7329361177464938,-0.7329361177464937,0.3157894736842105,0.06842105263157894
KOSPI_ALL,ALPHA,5,FACTOR_ONLY,BULL_2025,49,1.0,0.009390521308807893,0.6326530612244898,-0.0007163825862196452,0.2653061224489796,-0.09366545870311038,-0.08525661466362622,0.42857142857142855,-0.15551020408163263
KOSPI_ALL,ALPHA,5,FACTOR_ONLY,DISCOVERY_2016_2022,144,1.0,0.001798675388542423,0.5416666666666666,0.0005810067230444274,0.3125,-0.2572700612455835,-0.3028503631001572,0.5625,0.2158387589422072
KOSPI_ALL,ALPHA,5,FACTOR_ONLY,NORMAL_2023_2024,97,1.0,0.0007117047452986095,0.5670103092783505,-0.0012865511845940448,0.20618556701030927,-0.14303716968178193,-0.13697442651296532,0.4742268041237113,-0.11864874815905742
KOSPI_ALL,ALPHA,5,FACTOR_ONLY,YTD_2026,21,1.0,0.013750979108501865,0.6190476190476191,0.005451943706061772,0.23809523809523808,-0.2536900746822186,-0.2146343613792292,0.3333333333333333,-0.18571428571428572
KOSPI_ALL,ALPHA,5,FULL,BULL_2025,49,1.0,0.009963279399904688,0.6530612244897959,-0.00014362449512285053,0.20408163265306123,-0.0830546339604381,-0.08525661466362622,0.46938775510204084,-0.16224489795918365
KOSPI_ALL,ALPHA,5,FULL,DISCOVERY_2016_2022,144,1.0,0.0008079360485536771,0.5,-0.0004097326169443193,0.2222222222222222,-0.28777364001383365,-0.3028503631001572,0.5138888888888888,0.09602122015915118
KOSPI_ALL,ALPHA,5,FULL,NORMAL_2023_2024,97,1.0,0.0007832780208278919,0.5567010309278351,-0.0012149779090647628,0.20618556701030927,-0.14425050739365575,-0.13697442651296532,0.4742268041237113,-0.06825952030296654
KOSPI_ALL,ALPHA,5,FULL,YTD_2026,21,1.0,0.011751379813325932,0.6666666666666666,0.00345234441088584,0.19047619047619047,-0.2536900746822187,-0.2146343613792292,0.3333333333333333,-0.3038961038961039
KOSPI_ALL,ALPHA,5,MARKET_ONLY,BULL_2025,49,1.0,0.010472973378540505,0.6530612244897959,0.00036606948351296676,0.08163265306122448,-0.08207787703969371,-0.08525661466362622,0.4897959183673469,0.001836734693877551
KOSPI_ALL,ALPHA,5,MARKET_ONLY,DISCOVERY_2016_2022,144,1.0,-4.8049372077787804e-05,0.5,-0.0012657180375757842,0.1875,-0.301542979723191,-0.3028503631001572,0.4930555555555556,-0.021658226830640625
KOSPI_ALL,ALPHA,5,MARKET_ONLY,NORMAL_2023_2024,97,1.0,0.002426616341254628,0.5773195876288659,0.0004283604113619729,0.2268041237113402,-0.1300041214158183,-0.13697442651296532,0.5463917525773195,0.15129917946560065
KOSPI_ALL,ALPHA,5,MARKET_ONLY,YTD_2026,21,1.0,0.009529670547232125,0.6190476190476191,0.0012306351447920378,0.14285714285714285,-0.21899368317301837,-0.2146343613792292,0.42857142857142855,-0.24805194805194808
KOSPI_ALL,ALPHA,20,FACTOR_ONLY,BULL_2025,49,1.0,0.04474776171396142,0.7346938775510204,0.0022362356923771383,0.12244897959183673,-0.1993357252585024,-0.19933572525850252,0.3673469387755102,-0.36204081632653057
KOSPI_ALL,ALPHA,20,FACTOR_ONLY,DISCOVERY_2016_2022,144,1.0,0.0013242074226314747,0.5347222222222222,-0.004528849213038471,0.3333333333333333,-0.8032104694745426,-0.7186942609373403,0.4722222222222222,0.010529700184872598
KOSPI_ALL,ALPHA,20,FACTOR_ONLY,NORMAL_2023_2024,97,1.0,0.004462380895532643,0.5876288659793815,-0.0033603099131831035,0.13402061855670103,-0.3781056634661628,-0.2972992247994246,0.4742268041237113,-0.1955869976856722
KOSPI_ALL,ALPHA,20,FACTOR_ONLY,YTD_2026,21,1.0,0.018458476477458546,0.5714285714285714,0.01856018022323156,0.38095238095238093,-0.6664303132029246,-0.6332298839487602,0.5238095238095238,-0.01038961038961039
KOSPI_ALL,ALPHA,20,FULL,BULL_2025,49,1.0,0.046054727820246666,0.7346938775510204,0.0035432017986623716,0.08163265306122448,-0.1993357252585024,-0.19933572525850252,0.42857142857142855,-0.2724489795918367
KOSPI_ALL,ALPHA,20,FULL,DISCOVERY_2016_2022,144,1.0,0.0023009545592972674,0.5486111111111112,-0.0035521020763726765,0.2222222222222222,-0.778691353757284,-0.7186942609373403,0.5,-0.014821959649545857
KOSPI_ALL,ALPHA,20,FULL,NORMAL_2023_2024,97,1.0,0.006607938326983895,0.5876288659793815,-0.0012147524817318516,0.15463917525773196,-0.31814416079249597,-0.2972992247994246,0.5670103092783505,-0.10656427519461392
KOSPI_ALL,ALPHA,20,FULL,YTD_2026,21,1.0,-0.0034110406544013046,0.47619047619047616,-0.003309336908628289,0.19047619047619047,-0.6966194881215947,-0.6332298839487602,0.2857142857142857,-0.34415584415584416
KOSPI_ALL,ALPHA,20,MARKET_ONLY,BULL_2025,49,1.0,0.04422105151780799,0.7142857142857143,0.0017095254962237033,0.02040816326530612,-0.19933572525850252,-0.19933572525850252,0.4897959183673469,-0.20153061224489793
KOSPI_ALL,ALPHA,20,MARKET_ONLY,DISCOVERY_2016_2022,144,1.0,0.0010978677600995243,0.5486111111111112,-0.00475518887557042,0.2013888888888889,-0.7948731034439979,-0.7186942609373403,0.4444444444444444,-0.10307853066473756
KOSPI_ALL,ALPHA,20,MARKET_ONLY,NORMAL_2023_2024,97,1.0,0.00760314207591098,0.6185567010309279,-0.00021954873280476643,0.16494845360824742,-0.35216479851711247,-0.2972992247994246,0.5567010309278351,0.12781401220281927
KOSPI_ALL,ALPHA,20,MARKET_ONLY,YTD_2026,21,1.0,-0.005155469148382812,0.42857142857142855,-0.005053765402609802,0.14285714285714285,-0.7235789507188419,-0.6332298839487602,0.2857142857142857,-0.4636363636363636
KOSPI_ALL,RISK,5,FACTOR_ONLY,BULL_2025,49,0.7142857142857143,0.0080982852652435,0.42857142857142855,-0.005524852526938666,0.061224489795918366,-0.10369073413119023,-0.08555679174089392,0.4897959183673469,-0.1223469387755102
KOSPI_ALL,RISK,5,FACTOR_ONLY,DISCOVERY_2016_2022,144,0.5416666666666666,-0.0007024926379419608,0.2638888888888889,-0.0006067655347256466,0.2222222222222222,-0.2438770735710586,-0.3436448700281354,0.4861111111111111,-0.06170323928944618
KOSPI_ALL,RISK,5,FACTOR_ONLY,NORMAL_2023_2024,97,0.5670103092783505,0.000539471257878968,0.30927835051546393,-0.00023549180954029903,0.1958762886597938,-0.12220716642642204,-0.18415010986850167,0.5051546391752577,0.00707447927624658
KOSPI_ALL,RISK,5,FACTOR_ONLY,YTD_2026,21,0.8095238095238095,0.014390891802582774,0.47619047619047616,-0.00828466351245357,0.047619047619047616,-0.2536900746822187,-0.2536900746822187,0.5238095238095238,-0.1883116883116883
KOSPI_ALL,RISK,5,FULL,BULL_2025,49,0.673469387755102,0.008329949384311893,0.40816326530612246,-0.005293188407870274,0.08163265306122448,-0.0710927088277109,-0.08555679174089392,0.4897959183673469,-0.09673469387755101
KOSPI_ALL,RISK,5,FULL,DISCOVERY_2016_2022,144,0.4583333333333333,-0.0020207110512071016,0.20833333333333334,-0.0019249839479907873,0.25,-0.319426931522536,-0.3436448700281354,0.4583333333333333,-0.09504461056185194
KOSPI_ALL,RISK,5,FULL,NORMAL_2023_2024,97,0.5051546391752577,0.00033138039796215145,0.27835051546391754,-0.00044358266945711543,0.2268041237113402,-0.12728483366519716,-0.18415010986850167,0.5051546391752577,-0.028797601514832735
KOSPI_ALL,RISK,5,FULL,YTD_2026,21,1.0,0.022675555315036348,0.6190476190476191,0.0,0.0,-0.2536900746822187,-0.2536900746822187,0.6190476190476191,-0.15714285714285717
KOSPI_ALL,RISK,5,MARKET_ONLY,BULL_2025,49,0.7959183673469388,0.011231486440226129,0.5102040816326531,-0.0023916513519560366,0.061224489795918366,-0.0622044110565545,-0.08555679174089392,0.5714285714285714,0.024183673469387754
KOSPI_ALL,RISK,5,MARKET_ONLY,DISCOVERY_2016_2022,144,0.6111111111111112,1.5261065889696686e-06,0.2916666666666667,9.725320980528404e-05,0.18055555555555555,-0.2235920272017724,-0.3436448700281354,0.4722222222222222,0.0016879672052085846
KOSPI_ALL,RISK,5,MARKET_ONLY,NORMAL_2023_2024,97,0.4020618556701031,0.001193712428080664,0.23711340206185566,0.0004187493606613969,0.28865979381443296,-0.09261523048713349,-0.18415010986850167,0.5257731958762887,-0.06594519250999369
KOSPI_ALL,RISK,5,MARKET_ONLY,YTD_2026,21,1.0,0.022675555315036348,0.6190476190476191,0.0,0.0,-0.2536900746822187,-0.2536900746822187,0.6190476190476191,-0.10909090909090909
KOSPI_ALL,RISK,20,FACTOR_ONLY,BULL_2025,49,0.5918367346938775,0.02200890328545504,0.3877551020408163,-0.036076044190691735,0.02040816326530612,-0.1819640713413626,-0.19268859063365007,0.40816326530612246,-0.27163265306122447
KOSPI_ALL,RISK,20,FACTOR_ONLY,DISCOVERY_2016_2022,144,0.5,-0.009250086383553322,0.1875,-0.010084218937550916,0.1597222222222222,-0.7876978921964362,-0.7973926327173755,0.3472222222222222,-0.2585242343863034
KOSPI_ALL,RISK,20,FACTOR_ONLY,NORMAL_2023_2024,97,0.6391752577319587,0.0016800445124272535,0.36082474226804123,-0.0012093841744006538,0.15463917525773196,-0.29763191613497864,-0.4655573220693644,0.5154639175257731,0.11830685882600463
KOSPI_ALL,RISK,20,FACTOR_ONLY,YTD_2026,21,0.9523809523809523,0.03548841254442793,0.5714285714285714,-0.01613205145468263,0.0,-0.6664303132029246,-0.6664303132029246,0.5714285714285714,-0.11948051948051949
KOSPI_ALL,RISK,20,FULL,BULL_2025,49,0.6530612244897959,0.035510440853705964,0.4897959183673469,-0.022574506622440815,0.061224489795918366,-0.0951957339528382,-0.19268859063365007,0.5510204081632653,-0.2103061224489796
KOSPI_ALL,RISK,20,FULL,DISCOVERY_2016_2022,144,0.5277777777777778,-0.01021325687128638,0.20833333333333334,-0.011047389425283974,0.1527777777777778,-0.81921222338641,-0.7973926327173755,0.3611111111111111,-0.2592476489028213
KOSPI_ALL,RISK,20,FULL,NORMAL_2023_2024,97,0.5670103092783505,0.0032257806796253475,0.32989690721649484,0.0003363519927974404,0.1958762886597938,-0.2762613302638012,-0.4655573220693644,0.5257731958762887,0.15520460761624236
KOSPI_ALL,RISK,20,FULL,YTD_2026,21,1.0,0.051620463999110563,0.6190476190476191,0.0,0.0,-0.6664303132029246,-0.6664303132029246,0.6190476190476191,-0.06493506493506493
KOSPI_ALL,RISK,20,MARKET_ONLY,BULL_2025,49,0.6938775510204082,0.042715444520066495,0.5306122448979592,-0.015369502956080269,0.061224489795918366,-0.11466129216279242,-0.19268859063365007,0.5918367346938775,-0.06030612244897959
KOSPI_ALL,RISK,20,MARKET_ONLY,DISCOVERY_2016_2022,144,0.6944444444444444,0.0009664577981924493,0.3472222222222222,0.00013232524419485672,0.125,-0.6339653111509624,-0.7973926327173755,0.4722222222222222,0.015469013744875816
KOSPI_ALL,RISK,20,MARKET_ONLY,NORMAL_2023_2024,97,0.4329896907216495,0.002237331366051703,0.26804123711340205,-0.0006520973207762038,0.26804123711340205,-0.25989843458981055,-0.4655573220693644,0.5360824742268041,0.0705212497370082
KOSPI_ALL,RISK,20,MARKET_ONLY,YTD_2026,21,1.0,0.051620463999110563,0.6190476190476191,0.0,0.0,-0.6664303132029246,-0.6664303132029246,0.6190476190476191,-0.14935064935064934
KOSPI_EX_K200,ALPHA,5,FACTOR_ONLY,BULL_2025,49,1.0,0.007574919297383876,0.5918367346938775,-0.0001981954019525683,0.16326530612244897,-0.0801659367977513,-0.08452785903135451,0.5510204081632653,0.07112244897959182
KOSPI_EX_K200,ALPHA,5,FACTOR_ONLY,DISCOVERY_2016_2022,117,1.0,0.002667446415807715,0.5470085470085471,0.00027693016032835253,0.18803418803418803,-0.3026701641898566,-0.2962459571821857,0.5555555555555556,0.11960317103508218
KOSPI_EX_K200,ALPHA,5,FACTOR_ONLY,NORMAL_2023_2024,91,1.0,0.001105390422362159,0.5384615384615384,-0.00028123461798145214,0.2087912087912088,-0.15957939231043916,-0.16701140328895847,0.5054945054945055,0.04828794394011786
KOSPI_EX_K200,ALPHA,5,FACTOR_ONLY,YTD_2026,15,1.0,0.01497161967517319,0.6666666666666666,-6.069637625829161e-05,0.13333333333333333,-0.11983427513078748,-0.11983427513078737,0.5333333333333333,-0.08928571428571427
KOSPI_EX_K200,ALPHA,5,FULL,BULL_2025,49,1.0,0.007045728448413703,0.5918367346938775,-0.0007273862509227415,0.14285714285714285,-0.07867450387988428,-0.08452785903135451,0.5714285714285714,-0.03785714285714285
KOSPI_EX_K200,ALPHA,5,FULL,DISCOVERY_2016_2022,117,1.0,0.0032615528730142963,0.5555555555555556,0.000871036617534934,0.23076923076923078,-0.3163236277524224,-0.2962459571821857,0.5641025641025641,0.17563578054519022
KOSPI_EX_K200,ALPHA,5,FULL,NORMAL_2023_2024,91,1.0,0.0006146058188152574,0.5494505494505495,-0.0007720192215283538,0.18681318681318682,-0.169269376378113,-0.16701140328895847,0.4725274725274725,0.004937091893613633
KOSPI_EX_K200,ALPHA,5,FULL,YTD_2026,15,1.0,0.015408399222427297,0.6666666666666666,0.00037608317099581303,0.13333333333333333,-0.11983427513078726,-0.11983427513078737,0.6,0.06071428571428571
KOSPI_EX_K200,ALPHA,5,MARKET_ONLY,BULL_2025,49,1.0,0.007736393491702441,0.5918367346938775,-3.672120763400219e-05,0.04081632653061224,-0.08016593679775141,-0.08452785903135451,0.6326530612244898,-0.16010204081632654
KOSPI_EX_K200,ALPHA,5,MARKET_ONLY,DISCOVERY_2016_2022,117,1.0,0.002461570172177767,0.5811965811965812,7.10539166984049e-05,0.15384615384615385,-0.2974263191849852,-0.2962459571821857,0.5299145299145299,0.08593714876590387
KOSPI_EX_K200,ALPHA,5,MARKET_ONLY,NORMAL_2023_2024,91,1.0,0.0009043855984285679,0.5494505494505495,-0.00048223944191504365,0.08791208791208792,-0.17759105053995894,-0.16701140328895847,0.4835164835164835,-0.06989966555183946
KOSPI_EX_K200,ALPHA,5,MARKET_ONLY,YTD_2026,15,1.0,0.015032316051431486,0.6666666666666666,0.0,0.0,-0.11983427513078737,-0.11983427513078737,0.6,0.3285714285714285
KOSPI_EX_K200,ALPHA,20,FACTOR_ONLY,BULL_2025,49,1.0,0.03084887997219507,0.7142857142857143,-0.0011377676272229342,0.12244897959183673,-0.1991655618515359,-0.1991655618515359,0.6530612244897959,0.1801020408163265
KOSPI_EX_K200,ALPHA,20,FACTOR_ONLY,DISCOVERY_2016_2022,117,1.0,-0.0007554833449888128,0.5384615384615384,-0.0002491153795885917,0.19658119658119658,-0.8491828362358174,-0.8393236831094599,0.6239316239316239,0.2188403842407349
KOSPI_EX_K200,ALPHA,20,FACTOR_ONLY,NORMAL_2023_2024,91,1.0,0.006454165436890598,0.6263736263736264,-0.0010023651441245385,0.21978021978021978,-0.3841279253710711,-0.3667123566033169,0.5164835164835165,-0.07842013059404364
KOSPI_EX_K200,ALPHA,20,FACTOR_ONLY,YTD_2026,15,1.0,0.015732508669816316,0.5333333333333333,-0.0029422227790939755,0.06666666666666667,-0.4755133559117022,-0.4755133559117021,0.4666666666666667,-0.36428571428571427
KOSPI_EX_K200,ALPHA,20,FULL,BULL_2025,49,1.0,0.030387653369228912,0.7142857142857143,-0.0015989942301890985,0.10204081632653061,-0.1991655618515359,-0.1991655618515359,0.6122448979591837,0.19091836734693876
KOSPI_EX_K200,ALPHA,20,FULL,DISCOVERY_2016_2022,117,1.0,-0.001481844316216012,0.5384615384615384,-0.0009754763508157896,0.17094017094017094,-0.8545011204028561,-0.8393236831094599,0.5641025641025641,0.1450044208664898
KOSPI_EX_K200,ALPHA,20,FULL,NORMAL_2023_2024,91,1.0,0.004988796134323174,0.6153846153846154,-0.002467734446691961,0.17582417582417584,-0.3794423126838663,-0.3667123566033169,0.43956043956043955,-0.17814938684503903
KOSPI_EX_K200,ALPHA,20,FULL,YTD_2026,15,1.0,0.01563021560748842,0.5333333333333333,-0.0030445158414218734,0.0,-0.47551335591170196,-0.4755133559117021,0.4,-0.475
KOSPI_EX_K200,ALPHA,20,MARKET_ONLY,BULL_2025,49,1.0,0.03201218117196266,0.7142857142857143,2.5533572544653046e-05,0.02040816326530612,-0.1991655618515359,-0.1991655618515359,0.7346938775510204,-0.10969387755102039
KOSPI_EX_K200,ALPHA,20,MARKET_ONLY,DISCOVERY_2016_2022,117,1.0,-0.004237490988924868,0.5299145299145299,-0.003731123023524647,0.07692307692307693,-0.8896829320019339,-0.8393236831094599,0.5042735042735043,-0.06228925954232791
KOSPI_EX_K200,ALPHA,20,MARKET_ONLY,NORMAL_2023_2024,91,1.0,0.007396968915842232,0.6373626373626373,-5.9561665172905066e-05,0.02197802197802198,-0.3779624993015196,-0.3667123566033169,0.5604395604395604,-0.17466157031374424
KOSPI_EX_K200,ALPHA,20,MARKET_ONLY,YTD_2026,15,1.0,0.018674731448910284,0.5333333333333333,0.0,0.0,-0.4755133559117021,-0.4755133559117021,0.5333333333333333,-0.532142857142857
KOSPI_EX_K200,RISK,5,FACTOR_ONLY,BULL_2025,49,0.4489795918367347,0.001364741163855241,0.24489795918367346,-0.004595769510835524,0.20408163265306123,-0.048890333923766516,-0.08126327928369104,0.4489795918367347,-0.0943877551020408
KOSPI_EX_K200,RISK,5,FACTOR_ONLY,DISCOVERY_2016_2022,117,0.39316239316239315,-0.0017472714866748759,0.18803418803418803,-0.0024412463371700356,0.26495726495726496,-0.2960110126169292,-0.3516319977976363,0.452991452991453,-0.1394221402988206
KOSPI_EX_K200,RISK,5,FACTOR_ONLY,NORMAL_2023_2024,91,0.5164835164835165,-0.00010386508612791309,0.27472527472527475,-0.000634102571389734,0.23076923076923078,-0.13185053569972682,-0.17682250431211877,0.5054945054945055,-0.06164994425863991
KOSPI_EX_K200,RISK,5,FACTOR_ONLY,YTD_2026,15,0.9333333333333333,0.010718388834558307,0.6,-0.0028493646370382933,0.0,-0.10649516151889005,-0.10649516151888994,0.6,0.14285714285714282
KOSPI_EX_K200,RISK,5,FULL,BULL_2025,49,0.5918367346938775,0.002539840814331939,0.32653061224489793,-0.0034206698603588257,0.14285714285714285,-0.06725024627827014,-0.08126327928369104,0.46938775510204084,-0.03071428571428571
