signal_date,date,universe,family,top_abs_5d,bottom_abs_5d,spread_5d,n_side
2018-07-23,2018-07-30,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,0.03383671838486858,0.028470822184488397,0.005365896200380187,40
2018-07-23,2018-07-30,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,0.036670700669137024,0.02095599221334256,0.015714708455794466,41
2018-07-23,2018-07-30,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,0.020312009365692666,0.029184084843845198,-0.008872075478152532,66
2018-07-30,2018-08-06,K200,MOMENTUM,-0.009865940524725633,0.018035237132359012,-0.027901177657084643,38
2018-07-30,2018-08-06,K200,REVISION,0.0038256183415716163,0.011148513424880942,-0.007322895083309326,34
2018-07-30,2018-08-06,K200,VALUE,0.014731467700409884,0.014466361711797089,0.00026510598861279565,34
2018-07-30,2018-08-06,K200,FLOW,0.0012488184610666968,0.013391627415317046,-0.012142808954250349,38
2018-07-30,2018-08-06,KOSPI_EX_K200,MOMENTUM,-0.0058312359801128,0.02137178966293973,-0.02720302564305253,29
2018-07-30,2018-08-06,KOSPI_EX_K200,REVISION,0.009651516873225064,0.0067708532092361825,0.0028806636639888816,17
2018-07-30,2018-08-06,KOSPI_EX_K200,VALUE,0.037825538254340464,-0.009617683467780046,0.04744322172212051,18
2018-07-30,2018-08-06,KOSPI_EX_K200,FLOW,0.023468577671979088,0.01971365571175301,0.003754921960226077,29
2018-07-30,2018-08-06,KOSPI_ALL,MOMENTUM,-0.007699904847271675,0.01923235338584849,-0.026932258233120163,67
2018-07-30,2018-08-06,KOSPI_ALL,REVISION,0.00510225439250502,0.007796859525942442,-0.002694605133437422,52
2018-07-30,2018-08-06,KOSPI_ALL,VALUE,0.020615353981982706,0.006132381259454363,0.014482972722528343,52
2018-07-30,2018-08-06,KOSPI_ALL,FLOW,0.010528504410210842,0.01422931608558082,-0.0037008116753699787,68
2018-07-30,2018-08-06,KOSDAQ,MOMENTUM,-0.03210457832973253,0.02737020820398746,-0.05947478653371999,37
2018-07-30,2018-08-06,KOSDAQ,REVISION,0.005259972718131927,0.0010417469149759894,0.0042182258031559375,24
2018-07-30,2018-08-06,KOSDAQ,VALUE,0.00788006375599421,-0.02851466595166606,0.03639472970766027,23
2018-07-30,2018-08-06,KOSDAQ,FLOW,0.005795187901277855,-0.0023210850795565043,0.008116272980834359,38
2018-07-30,2018-08-06,KOSPI_KOSDAQ_ALL,MOMENTUM,-0.016064482026144803,0.021339731272822095,-0.0374042132989669,104
2018-07-30,2018-08-06,KOSPI_KOSDAQ_ALL,REVISION,0.005746753250461005,0.004788208643050196,0.0009585446074108087,76
2018-07-30,2018-08-06,KOSPI_KOSDAQ_ALL,VALUE,0.015565507522919644,-0.006839640678486965,0.02240514820140661,76
2018-07-30,2018-08-06,KOSPI_KOSDAQ_ALL,FLOW,0.006678498755927366,0.008663887984094414,-0.0019853892281670484,106
2018-07-30,2018-08-06,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,-0.020034441515487,0.022736474282189518,-0.042770915797676515,66
2018-07-30,2018-08-06,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,0.011327633474972294,0.001473712790085717,0.009853920684886577,41
2018-07-30,2018-08-06,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,0.02441194907038799,-0.021757178489960546,0.046169127560348536,41
2018-07-30,2018-08-06,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,0.009392637733903917,0.0070111263948555765,0.002381511339048341,67
2018-08-06,2018-08-13,K200,MOMENTUM,-0.021224546399085123,-0.018023869015582,-0.003200677383503124,38
2018-08-06,2018-08-13,K200,REVISION,-0.017055205997823068,-0.008459808639133403,-0.008595397358689664,35
2018-08-06,2018-08-13,K200,VALUE,-0.014101333339460464,-0.009182721676679969,-0.004918611662780495,34
2018-08-06,2018-08-13,K200,FLOW,-0.014392393846669665,-0.018618511708782606,0.0042261178621129415,38
2018-08-06,2018-08-13,KOSPI_EX_K200,MOMENTUM,-0.032948897639947135,-0.044657491950247166,0.011708594310300031,30
2018-08-06,2018-08-13,KOSPI_EX_K200,REVISION,-0.0285301130677634,-0.03905293821122425,0.01052282514346085,18
2018-08-06,2018-08-13,KOSPI_EX_K200,VALUE,-0.032414334062331816,-0.05131293814405649,0.018898604081724675,19
2018-08-06,2018-08-13,KOSPI_EX_K200,FLOW,-0.03760868507146184,-0.039979411009581245,0.0023707259381194057,30
2018-08-06,2018-08-13,KOSPI_ALL,MOMENTUM,-0.030549709957772907,-0.028747932449081054,-0.0018017775086918535,68
2018-08-06,2018-08-13,KOSPI_ALL,REVISION,-0.0234111590342606,-0.017518773733243714,-0.005892385301016885,53
2018-08-06,2018-08-13,KOSPI_ALL,VALUE,-0.0235852949183203,-0.021238999114961105,-0.002346295803359197,53
2018-08-06,2018-08-13,KOSPI_ALL,FLOW,-0.02012768351224499,-0.029367357619479128,0.009239674107234138,69
2018-08-06,2018-08-13,KOSDAQ,MOMENTUM,-0.04610572545813348,-0.05050379096341763,0.0043980655052841475,38
2018-08-06,2018-08-13,KOSDAQ,REVISION,-0.036605642099418786,-0.055790707658669586,0.0191850655592508,25
2018-08-06,2018-08-13,KOSDAQ,VALUE,-0.0618741060114674,-0.03688190362103352,-0.024992202390433885,24
2018-08-06,2018-08-13,KOSDAQ,FLOW,-0.0420113229556532,-0.04415590235272458,0.0021445793970713833,39
2018-08-06,2018-08-13,KOSPI_KOSDAQ_ALL,MOMENTUM,-0.036622916253858974,-0.03845843990227101,0.001835523648412038,106
2018-08-06,2018-08-13,KOSPI_KOSDAQ_ALL,REVISION,-0.033143067487289415,-0.029943298770171822,-0.003199768717117593,78
2018-08-06,2018-08-13,KOSPI_KOSDAQ_ALL,VALUE,-0.022588482897392563,-0.030683689200571858,0.008095206303179295,78
2018-08-06,2018-08-13,KOSPI_KOSDAQ_ALL,FLOW,-0.027099783505008693,-0.03705686389281699,0.009957080387808296,108
2018-08-06,2018-08-13,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,-0.039026968877313106,-0.04864942504975842,0.009622456172445316,68
2018-08-06,2018-08-13,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,-0.03512049681841769,-0.04936160106431208,0.014241104245894393,43
2018-08-06,2018-08-13,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,-0.03516213262306519,-0.043507512007302386,0.008345379384237198,43
2018-08-06,2018-08-13,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,-0.03761557319393938,-0.04041883409012501,0.0028032608961856345,69
2018-08-13,2018-08-21,K200,MOMENTUM,0.016693189445568878,0.0029800140043633266,0.01371317544120555,38
