date,universe,positive_abs_breadth,working_breadth,abs_confirmed_breadth,bearish_reverse_breadth,other_positive_abs_breadth,other_working_breadth,spread_dispersion,avg_corr_60d,mom_state,meta_state,momentum_state,momentum_top_abs20,momentum_spread20,revision_state,revision_top_abs20,revision_spread20,value_state,value_top_abs20,value_spread20,flow_state,flow_top_abs20,flow_spread20
2025-03-20,K200,0.5,0.5,0.5,0.25,0.6666666666666666,0.6666666666666666,0.04384783651504297,-0.05732591204589834,R-,MOM_RISK_ROTATION_SUPPORT,R-,-0.03667895045721681,-0.05019199369776717,W+,0.0062634308774109915,0.03418253916359182,W+,0.0021637501093700884,0.04946286145040446,N,-0.001981666445809438,0.008165637051316232
2025-03-27,K200,0.0,0.75,0.0,0.25,0.0,1.0,0.0404014835598449,-0.07285979249297538,R-,MOM_BROAD_RISK_OFF,R-,-0.07203823473115056,-0.027602380492834255,W-,-0.026547456113999002,0.02599455415757601,W-,-0.021617975943876044,0.07075018618320716,W-,-0.030647291624805617,0.015114582404572752
2025-04-03,K200,0.0,0.5,0.0,0.0,0.0,0.6666666666666666,0.03231911712150878,0.027059247842868877,N,OTHER,N,-0.09226216217041139,-0.0060134523557462405,W-,-0.04645947981443499,0.03448573738193006,W-,-0.04639905381310094,0.0648391406099047,N,-0.0696903800601597,0.0026696772807507374
2025-04-10,K200,0.0,0.5,0.0,0.0,0.0,0.6666666666666666,0.030534902834674367,0.2100598251552853,N,OTHER,N,-0.10623096726177617,-0.01652820516116804,W-,-0.051101484065645075,0.05176081920049802,W-,-0.06348263117633735,0.032894578914866135,N,-0.08645022569538197,0.0023840915724521183
2025-04-17,K200,0.0,0.75,0.0,0.0,0.0,0.6666666666666666,0.02051677572609335,0.2036779496208704,W-,OTHER,W-,-0.05826474127906567,0.02538550638494652,W-,-0.03795283128428384,0.06084246083997713,N,-0.050058758631342015,0.01756347259536173,W-,-0.05797057338442779,0.018308198472872017
2025-04-24,K200,0.5,0.75,0.5,0.0,0.3333333333333333,0.6666666666666666,0.027886770732241557,0.21718956140962078,W+,OTHER,W+,0.007271566607263358,0.029956038885062264,W+,0.014311045038805759,0.05704183413313124,N,-0.0007105405021231581,-0.010732971826167836,W-,-0.0015417359703285838,0.022722858934267398
2025-05-02,K200,1.0,0.25,0.25,0.0,1.0,0.3333333333333333,0.025997312653991276,0.20617116996323695,N,OTHER,N,0.07575537914819974,0.0032586127583704716,W+,0.06869271544986111,0.044305336585763966,N,0.07244122470094805,-0.018319850793208303,N,0.07589456830637809,0.011894313002247081
2025-05-13,K200,1.0,1.0,1.0,0.0,1.0,1.0,0.016133604728043243,0.24912186357111496,W+,BROAD_CONFIRMATION,W+,0.15497688920039643,0.06422288573597612,W+,0.12007220195343216,0.04981165911675123,W+,0.1417627488678399,0.04689309858869395,W+,0.1336101179336342,0.02515383002440097
2025-05-20,K200,1.0,1.0,1.0,0.0,1.0,1.0,0.03554023434705328,0.3448321455580496,W+,BROAD_CONFIRMATION,W+,0.1379458978050243,0.12512117460633299,W+,0.10360007337408894,0.05119191221689423,W+,0.12729147632868276,0.06632409936906924,W+,0.10012455427977773,0.049493578263959614
2025-05-27,K200,1.0,1.0,1.0,0.0,1.0,1.0,0.08075511436653089,0.32508948134560695,W+,BROAD_CONFIRMATION,W+,0.17118507798365457,0.21813549687567524,W+,0.09746594529962183,0.08248329408138733,W+,0.11396049866442093,0.050632996217031545,W+,0.08617815261588202,0.04646933458517433
2025-06-04,K200,1.0,1.0,1.0,0.0,1.0,1.0,0.06378461393715805,0.3712465984666824,W+,BROAD_CONFIRMATION,W+,0.21006895953886495,0.20538486815326018,W+,0.1505668311242241,0.082103231792229,W+,0.18601897811895984,0.12047481622120904,W+,0.12020559896377936,0.06075219937358778
2025-06-12,K200,1.0,0.75,0.75,0.0,1.0,0.6666666666666666,0.07506625542317252,0.3103020245231071,W+,BROAD_CONFIRMATION,W+,0.2194534537626749,0.17972180948944216,W+,0.1810811108060657,0.08401485419170918,N,0.16817434499035078,-0.003925533308921647,W+,0.16500294517601932,0.08011252751346531
2025-06-19,K200,1.0,0.75,0.75,0.0,1.0,0.6666666666666666,0.10713917460896825,0.22836684928565132,W+,BROAD_CONFIRMATION,W+,0.2549708959345216,0.1870816285922856,W+,0.20572586378899294,0.08847434710418489,R+,0.1471054546958228,-0.06929485852421036,W+,0.21079886907927925,0.10505983174366063
2025-06-26,K200,1.0,0.75,0.75,0.0,1.0,0.6666666666666666,0.06597861726318141,0.23782217379312198,W+,BROAD_CONFIRMATION,W+,0.2376934532328152,0.10465788390470099,W+,0.217874321475503,0.0862639103054208,R+,0.1760712617912319,-0.024210403230990662,W+,0.24111779968087022,0.12233257459848557
2025-07-03,K200,1.0,0.25,0.25,0.0,1.0,0.3333333333333333,0.058927675355988446,0.15327495903752328,N,OTHER,N,0.10974630386829154,-0.013900702014898236,N,0.12008176876907006,0.010664597959013422,R+,0.11097224835686847,-0.03473070315713067,W+,0.1996303124259533,0.0992057443740686
2025-07-10,K200,1.0,1.0,1.0,0.0,1.0,1.0,0.023501148547834576,0.07992023250163906,W+,BROAD_CONFIRMATION,W+,0.09616769994350505,0.02800080439610797,W+,0.09779374677874952,0.0189103394292105,W+,0.13527000429306058,0.06984980256278095,W+,0.13693543944491027,0.05443993376272416
2025-07-17,K200,1.0,0.5,0.5,0.0,1.0,0.6666666666666666,0.08723257174288061,0.07441402462529939,R+,BULLISH_STYLE_SHIFT,R+,0.018378991810130918,-0.09540448010054492,N,0.06380732523342036,0.004239785891535952,W+,0.14162998628762535,0.11766445586809215,W+,0.09152693868621475,0.02024839347655072
2025-07-24,K200,0.75,0.25,0.25,0.25,1.0,0.3333333333333333,0.09036828515854678,0.13795570105100644,R-,MOM_RISK_ROTATION_SUPPORT,R-,-0.04568906432152142,-0.15153724547997827,R+,0.011941957552701554,-0.035438567364901585,W+,0.07500803551125501,0.06372398623227649,N,0.03262673421170237,0.00027266247165802504
2025-07-31,K200,0.5,0.25,0.25,0.25,0.6666666666666666,0.3333333333333333,0.04328532094697905,0.17939575014821652,R-,MOM_RISK_ROTATION_SUPPORT,R-,-0.011899466519032953,-0.07334442320286161,W+,0.027440498412538483,0.022419269872978376,R+,0.01645707335234836,-0.055869099293657465,N,-0.007695247331291233,-0.011957906719134437
2025-08-07,K200,0.0,0.0,0.0,0.5,0.0,0.0,0.0592682304798611,0.19685633331849128,R-,MOM_BROAD_RISK_OFF,R-,-0.06261959819009566,-0.12043339487944982,N,-0.023234979074188478,-0.00792178409642652,R-,-0.032464576370763165,-0.08714406837383137,N,-0.02849407889126554,-0.00011977622572101332
2025-08-14,K200,0.0,0.0,0.0,1.0,0.0,0.0,0.04516398936024642,0.188583907613753,R-,MOM_BROAD_RISK_OFF,R-,-0.08175433883798455,-0.12423286556252744,R-,-0.03784678151944487,-0.034877090106188335,R-,-0.06764974471164376,-0.09860752401755324,R-,-0.05730062834854366,-0.035770930880933416
2025-08-22,K200,0.0,0.0,0.0,0.75,0.0,0.0,0.034695670642607375,0.19004655130513984,R-,MOM_BROAD_RISK_OFF,R-,-0.0731974300811652,-0.07775991365073753,N,-0.032391472261830145,-0.00491687358766868,R-,-0.06350393521771869,-0.07847493701626052,R-,-0.07233865288412278,-0.04651546346938684
2025-08-29,K200,0.0,0.25,0.0,0.5,0.0,0.3333333333333333,0.034338223235959406,0.10672953518309525,R-,MOM_BROAD_RISK_OFF,R-,-0.0653108598162816,-0.06464244211041703,W-,-0.010979779975753279,0.01888662041022271,N,-0.03467888725989976,-0.015754941240185283,R-,-0.04206601069363203,-0.024970371452738283
2025-09-05,K200,0.25,0.25,0.25,0.5,0.3333333333333333,0.3333333333333333,0.03450540009298271,0.10541156443611632,R-,MOM_BROAD_RISK_OFF,R-,-0.04823488985170954,-0.054307343726906376,W+,0.002787852756478637,0.022368241260730115,N,-0.027282029545330988,0.00510608339183849,R-,-0.036922467804954784,-0.030115819151743883
2025-09-12,K200,1.0,0.25,0.25,0.0,1.0,0.3333333333333333,0.01764800249546484,0.12224565921286475,N,OTHER,N,0.03764661515190082,-0.0017383248647082628,W+,0.06042294338067,0.03935194199114167,N,0.04835649924141472,0.014821572504959635,N,0.03324290280583764,0.007178694921109896
2025-09-19,K200,1.0,0.75,0.75,0.0,1.0,0.6666666666666666,0.025209984999919124,0.0988298828798639,W+,BROAD_CONFIRMATION,W+,0.0679991854751858,0.02874840939834611,W+,0.0931798323540125,0.061256321804869396,N,0.05405326309277192,0.0019805224949642763,W+,0.07955353115586394,0.044533954792919994
2025-09-26,K200,1.0,0.5,0.5,0.0,1.0,0.6666666666666666,0.014989056967704674,0.2655157690241972,N,OTHER,N,0.02166453474632335,0.015623077160106691,W+,0.03151643280246863,0.03260052676741976,N,0.012566918410923167,-0.0025222252248411348,W+,0.01786024551444787,0.02395039156755019
2025-10-10,K200,0.75,0.75,0.75,0.25,0.6666666666666666,0.6666666666666666,0.07397879841879194,0.18012115225228875,W+,BROAD_CONFIRMATION,W+,0.06751787425523448,0.07166716053235989,W+,0.08095634891902614,0.09049804994993582,R-,-0.006612047656092246,-0.07309372173754314,W+,0.03606321651300903,0.05262208866015994
2025-10-17,K200,0.75,0.5,0.5,0.25,0.6666666666666666,0.3333333333333333,0.06678375368795278,0.15563938631629023,W+,BROAD_CONFIRMATION,W+,0.04020366745654291,0.02530385469531904,W+,0.08770660651068751,0.10300407400026113,R-,-0.018967344742939485,-0.05709893239245645,N,0.009444943413290607,-0.0035897787660592595
2025-10-24,K200,1.0,0.5,0.5,0.0,1.0,0.3333333333333333,0.09806924875291395,0.13320379586858963,W+,BROAD_CONFIRMATION,W+,0.11924534070840798,0.08390346829641837,W+,0.15766663478974752,0.1218117333905937,R+,0.013009121620459974,-0.09948920711126963,N,0.054704124604541216,0.0019809203207199477
2025-10-31,K200,1.0,0.5,0.5,0.0,1.0,0.3333333333333333,0.15680890369955425,0.05392390923965789,W+,BROAD_CONFIRMATION,W+,0.20602221692643652,0.1460309095590555,W+,0.24292371194661477,0.14929692557630525,R+,0.03666588504334101,-0.1806874044275013,N,0.09692056297794704,-0.011924594292831436
2025-11-07,K200,1.0,0.5,0.5,0.0,1.0,0.3333333333333333,0.05764749018443184,0.02604694973958005,W+,BROAD_CONFIRMATION,W+,0.09338907755644743,0.03822735753053208,W+,0.1367947333385855,0.0783473067463798,R+,0.06016839578573285,-0.04344823438208523,R+,0.04699720456376233,-0.03057675168411711
2025-11-14,K200,1.0,0.5,0.5,0.0,1.0,0.3333333333333333,0.0317950141930106,-0.03704984745462827,W+,BROAD_CONFIRMATION,W+,0.08798430273996516,0.04743922826335423,W+,0.12799582747681115,0.058556496418852966,N,0.10515291067993182,-0.006775441905819246,N,0.057637359360557916,0.005047883135121278
2025-11-21,K200,0.25,0.5,0.25,0.25,0.3333333333333333,0.6666666666666666,0.05337561289303648,-0.07107729039469639,R-,MOM_BROAD_RISK_OFF,R-,-0.049793886422555556,-0.057508782168618655,W-,-0.000583359260076799,0.022618162569874922,W+,0.057016541825860134,0.07165967174122478,N,-0.020508364442616944,0.004634216717933182
2025-11-28,K200,0.25,0.25,0.25,0.25,0.3333333333333333,0.3333333333333333,0.10149301651701514,-0.08357914063961862,R-,MOM_BROAD_RISK_OFF,R-,-0.059091957036557896,-0.0941608860122819,N,-0.01429681703102681,0.003261655247550732,W+,0.09154106621585156,0.15225403764850354,N,-0.012548529267316755,0.008956763767442588
2025-12-05,K200,1.0,0.5,0.5,0.0,1.0,0.6666666666666666,0.06625113617874945,-0.08590387292917934,R+,BULLISH_STYLE_SHIFT,R+,0.03197272199410861,-0.029110981300342287,W+,0.058802988796289535,0.026590419305462465,W+,0.1257867697123327,0.12602964119895588,N,0.040712186634826564,0.00821518047819203
2025-12-12,K200,1.0,0.5,0.5,0.0,1.0,0.6666666666666666,0.04075675529132138,-0.009847176568901586,R+,BULLISH_STYLE_SHIFT,R+,0.009028592283786274,-0.024232633604595044,W+,0.018131767936210075,0.025012438760535494,W+,0.057545441261982466,0.06323561252302812,R+,0.018882412215851296,-0.017610129877246417
2025-12-19,K200,1.0,0.25,0.25,0.0,1.0,0.3333333333333333,0.04835297922453001,-0.019659585150318775,N,OTHER,N,0.011731300402647804,-0.016762605653985574,R+,0.008642646929420073,-0.01714980781372888,W+,0.05519556730664643,0.0626953842397433,R+,0.0022668573366579903,-0.05133594118060025
2025-12-29,K200,0.25,0.0,0.0,0.25,0.3333333333333333,0.0,0.027791899077782505,-0.015811313941101208,N,OTHER,N,-0.010124632071844775,-0.007252112838783797,N,-0.004850199848913883,-0.010819676012932211,N,0.01069461384512227,0.010187740952332325,R-,-0.017559034311072863,-0.055093112572945135
2026-01-07,K200,0.0,0.25,0.0,0.5,0.0,0.0,0.04116201857628508,-0.000868849522188723,W-,OTHER,W-,-0.002702960736898352,0.03941713402907099,N,-0.009666007620926065,0.004635270988247564,R-,-0.03762491285060965,-0.05729132146047666,R-,-0.015937459173857582,-0.023867760160444118
2026-01-14,K200,1.0,0.75,0.75,0.0,1.0,0.6666666666666666,0.07492792761644919,0.023756061179410464,W+,BROAD_CONFIRMATION,W+,0.0816465992341655,0.10942783989633509,W+,0.05702632068888014,0.04583610068118116,R+,0.0044031602508924905,-0.07142525214725448,W+,0.03932225686437474,0.03133076730980444
2026-01-21,K200,1.0,0.5,0.5,0.0,1.0,0.3333333333333333,0.12536293872398918,0.0041344854927683845,W+,BROAD_CONFIRMATION,W+,0.18264502445197905,0.18488471272644336,W+,0.12258487829879838,0.06586575157205177,R+,0.045135112074284,-0.11713790166018168,N,0.10893151166008619,0.010745425563877031
2026-01-28,K200,1.0,0.75,0.75,0.0,1.0,0.6666666666666666,0.11804418065712298,-0.052894150149577386,W+,BROAD_CONFIRMATION,W+,0.18304272060056026,0.12184177502192717,W+,0.1897078990927874,0.10587938435188438,R+,0.08939999533241849,-0.1337220754784676,W+,0.17467966716673589,0.06421881099112725
2026-02-04,K200,1.0,0.5,0.5,0.0,1.0,0.3333333333333333,0.060123495794987596,-0.05961969590609454,W+,BROAD_CONFIRMATION,W+,0.1992429849996391,0.09088292457550384,W+,0.19269180180615475,0.06971472729331873,R+,0.1738672154046581,-0.040977010662088365,N,0.16049497561429593,0.006904087997010144
2026-02-11,K200,1.0,0.25,0.25,0.0,1.0,0.3333333333333333,0.07982937256647593,-0.07447108346494592,R+,BULLISH_STYLE_SHIFT,R+,0.0853731531775801,-0.029053365258844277,N,0.12394442288024754,-0.0012793083324431631,W+,0.22548487536049855,0.14612830840212565,N,0.1152313728832366,-0.004428764339527325
2026-02-23,K200,1.0,0.5,0.5,0.0,1.0,0.6666666666666666,0.08826596416441616,-0.07134977703089349,R+,BULLISH_STYLE_SHIFT,R+,0.10775722207644267,-0.043386707172826,W+,0.20570105488541546,0.0650092684400374,W+,0.2688147162596586,0.16305877474421004,N,0.11821326295913348,0.00934382963612368
2026-03-03,K200,1.0,0.5,0.5,0.0,1.0,0.3333333333333333,0.08345012395259933,-0.01181611679563463,W+,BROAD_CONFIRMATION,W+,0.0892897852893142,0.03303100872930176,N,0.07502170436722455,-0.007784335276905363,W+,0.16432663089931943,0.12876057711164313,R+,0.016438796235271447,-0.07013807510621217
2026-03-10,K200,0.0,0.25,0.0,0.25,0.0,0.3333333333333333,0.024484109769279186,-0.029032328039871314,N,OTHER,N,-0.02633980335841224,0.000696578054951047,W-,-0.003806280128041295,0.02164234668491094,N,-0.007511575357469158,0.021411791675959857,R-,-0.05186452645490369,-0.030273466086655376
2026-03-17,K200,0.5,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.07665384858262422,-0.05184960859374799,W+,OTHER,W+,0.016317383196305713,0.044442523774254394,W+,0.013304017506875265,0.07010047597020641,R-,-0.07593145751841279,-0.0961024389826205,R-,-0.054064349430035685,-0.04027003278784669
2026-03-24,K200,0.0,0.25,0.0,0.5,0.0,0.3333333333333333,0.036611518331383305,-0.07193301556790534,N,OTHER,N,-0.04705397751272622,0.015170754420955945,W-,-0.05873624873775074,0.030175101381111458,R-,-0.10856301823395265,-0.05233295759679102,R-,-0.08472618816490818,-0.01684596826643958
2026-03-31,K200,0.0,0.5,0.0,0.25,0.0,0.6666666666666666,0.046349622197801754,-0.09286858565044524,R-,MOM_BROAD_RISK_OFF,R-,-0.09706561724232021,-0.049703092954394124,W-,-0.05913995377051928,0.0374464991908845,N,-0.08576922327662295,0.015816731137552664,W-,-0.054754272670563986,0.056879686979010025
2026-04-07,K200,1.0,0.75,0.75,0.0,1.0,1.0,0.022363949584096012,-0.11216138093976262,N,OTHER,N,0.03429004427685611,0.008079608953365014,W+,0.036259397022379236,0.06252026059991755,W+,0.01634979617671717,0.03965611336364605,W+,0.019659779635223584,0.03955570277711107
2026-04-14,K200,1.0,0.75,0.75,0.0,1.0,0.6666666666666666,0.034068631440801925,-0.1588508543906442,W+,BROAD_CONFIRMATION,W+,0.12704949287293,0.08097528655809616,W+,0.09996091804228135,0.05584185378147177,W+,0.08350828149764444,0.03504864489484372,N,0.06091560134125995,0.0004350153380601185
2026-04-21,K200,1.0,0.75,0.75,0.0,1.0,0.6666666666666666,0.10965497959196598,-0.1570703962947966,W+,BROAD_CONFIRMATION,W+,0.22659667920532578,0.14896117730599334,W+,0.19750634498217168,0.11562901430215611,R+,0.08045626414819318,-0.09734436878284147,W+,0.14218665955847554,0.0338111822907774
2026-04-28,K200,1.0,0.5,0.5,0.0,1.0,0.3333333333333333,0.21527644110093463,-0.12625766396079144,W+,BROAD_CONFIRMATION,W+,0.4249914303554643,0.318333907452063,W+,0.3298835805910685,0.178756010545005,R+,0.15544397457615644,-0.17665891438766868,N,0.214581286369099,-0.001255207293998195
2026-05-07,K200,1.0,0.75,0.75,0.0,1.0,0.6666666666666666,0.21485263772033622,0.00428549720170196,W+,BROAD_CONFIRMATION,W+,0.39217423380774274,0.33285566954280155,W+,0.35318006236419297,0.21800615000708023,R+,0.14767114119510305,-0.16559703572993567,W+,0.24844426894053706,0.0740239321585432
2026-05-14,K200,1.0,0.75,0.75,0.0,1.0,0.6666666666666666,0.14559526407146467,0.0320575819543806,W+,BROAD_CONFIRMATION,W+,0.24684158716925397,0.23158614132645705,W+,0.23871617312854165,0.13721281194360846,R+,0.060681934483315825,-0.11321502584452037,W+,0.16259463991176282,0.09622099796951078
2026-05-21,K200,1.0,0.75,0.75,0.0,1.0,0.6666666666666666,0.0760177697438665,0.039649402159098124,W+,BROAD_CONFIRMATION,W+,0.10289804926156054,0.17193069790554505,W+,0.06839157423221676,0.07709943085198612,N,0.0020252839270746836,-0.006874690450346499,W+,0.016504800088417593,0.03859525972708955
2026-05-29,K200,0.5,0.75,0.5,0.0,0.3333333333333333,0.6666666666666666,0.08568921966593439,-0.07092660652228762,W+,OTHER,W+,0.07686643714834251,0.17992509573438775,W+,0.038734487716053145,0.03426339285008817,N,-0.05425408403672083,-0.014456653562579413,W-,-0.03472655548891024,0.020831399433320907
