universe,strategy,phase,period,cost_bp,n_days,cagr,mdd,sharpe,benchmark_cagr,excess_cagr,information_ratio,relative_mdd,turnover_x,base_cagr,base_mdd,base_sharpe,base_excess_cagr,delta_cagr,delta_excess_cagr,delta_sharpe,delta_mdd
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE_P0,5,PRE_STRESS_2017_2024,60,1959,-0.1277149363180501,-0.7521921235807542,-0.33115021226279795,0.022695973595105334,-0.14707294620943223,-0.6782642543253834,-0.739237762496431,12.714849138225647,-0.14763049566255027,-0.7888918567834622,-0.41579320878148024,-0.16654653353029525,0.019915559344500178,0.019473587320863017,0.08464299651868229,0.03669973320270803
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE_P0,5,EARLY_2017_2019,0,728,-0.1792802033202079,-0.5656388559694477,-0.6688254229112875,-0.018394976540174413,-0.16390016649768946,-0.9359432177425965,-0.426068359167006,13.150878496487373,-0.1722219432242258,-0.576001501447343,-0.635287731115446,-0.15670963677616856,-0.007058260095982094,-0.0071905297215209,-0.03353769179584154,0.010362645477895227
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE_P0,5,EARLY_2017_2019,30,728,-0.21105624399771072,-0.5904251540648062,-0.8265959316587844,-0.018394976540174413,-0.19627168041425735,-1.166290182980631,-0.48456784809701015,13.150878496487373,-0.2006752279447538,-0.5980897941871328,-0.7758282983831597,-0.18569612731004848,-0.010381016052956937,-0.010575553104208879,-0.050767633275624724,0.007664640122326594
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE_P0,5,EARLY_2017_2019,60,728,-0.24165383093296633,-0.6140548104141373,-0.9832062615765877,-0.018394976540174413,-0.22744265672752983,-1.3929851030981923,-0.5388381545148897,13.150878496487373,-0.2281904843084922,-0.6190566321161834,-0.9156829705594673,-0.2137270111239431,-0.013463346624474126,-0.013715645603586735,-0.0675232910171204,0.005001821702046105
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE_P0,5,LATE_2020_2022,0,742,-0.026235262736662657,-0.443918426088047,0.07227808400347181,0.03489518942373171,-0.059069220521194454,-0.19067791730344968,-0.42791069253973946,12.680820884433624,-0.05097421346785702,-0.48842522219784235,-0.016809599744051513,-0.08297400912589348,0.024738950731194365,0.023904788604699023,0.08908768374752332,0.044506796109795355
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE_P0,5,LATE_2020_2022,30,742,-0.0626130593235642,-0.4791536896654437,-0.04858407456038605,0.03489518942373171,-0.09422040970312251,-0.3682032522006099,-0.45610870184413466,12.680820884433624,-0.08255460846923313,-0.522372246269404,-0.1262239270645819,-0.1134895582598694,0.019941549145668924,0.019269148556746885,0.07763985250419586,0.043218556603960345
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE_P0,5,LATE_2020_2022,60,742,-0.0976881391785771,-0.5141869875951605,-0.16895225695879415,0.03489518942373171,-0.12811280790292878,-0.5437619389372683,-0.49412247795674125,12.680820884433624,-0.11312664504320391,-0.5554496747642805,-0.23513552517438563,-0.14303074937410698,0.015438505864626806,0.014917941471178198,0.06618326821559148,0.04126268716912007
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE_P0,5,NORMAL_2023_2024,0,489,0.0976936774489443,-0.44330217261986027,0.4631986209560032,0.06769360867610397,0.028098012884090195,0.25693067792161517,-0.40497847971155376,12.117343190371137,-0.005814431985781465,-0.5185400171429797,0.13068550525672445,-0.0688475046254432,0.10350810943472577,0.0969455175095334,0.33251311569927877,0.07523784452311943
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE_P0,5,NORMAL_2023_2024,30,489,0.058477688988226584,-0.4710052184369984,0.34008169004423605,0.06769360867610397,-0.008631614550268285,0.09262460397276422,-0.4339781017207337,12.117343190371137,-0.03821386188895193,-0.5404229393814832,0.02086640999741881,-0.09919275502302172,0.09669155087717851,0.09056114047275343,0.31921528004681726,0.06941772094448484
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE_P0,5,NORMAL_2023_2024,60,489,0.020606349046509376,-0.4973700373808463,0.217346190061632,0.06769360867610397,-0.04410184649131854,-0.07097032515576167,-0.46160697488129665,12.117343190371137,-0.06960047213280773,-0.5613409433078869,-0.08837971599685612,-0.12858940026732046,0.09020682117931711,0.08448755377600192,0.30572590605848815,0.06397090592704058
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE_P0,5,BULL_2025,0,242,0.1943916099389591,-0.21649807225150808,0.7499430253797593,0.344418180582978,-0.11159219118783525,-0.45353032635096713,-0.24774765496996198,12.982032820480542,0.24096694056421875,-0.2031656436243504,0.8731392780421454,-0.07694870652069008,-0.04657533062525965,-0.034643484667145175,-0.1231962526623861,-0.013332428627157666
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE_P0,5,BULL_2025,30,242,0.14873363077941293,-0.2226924494264939,0.6168177020951193,0.344418180582978,-0.14555333498890222,-0.6452395332129569,-0.2631796055311517,12.982032820480542,0.19959209134927924,-0.2085517641429122,0.7585780035800475,-0.10772398895327195,-0.050858460569866315,-0.03782934603563026,-0.14176030148492813,-0.0141406852835817
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE_P0,5,BULL_2025,60,242,0.10475303559576488,-0.22884770086606676,0.48405757174850755,0.344418180582978,-0.17826681344288864,-0.8343544517805117,-0.2783196889525301,12.982032820480542,0.159543566023703,-0.2139088272694526,0.6440919464400918,-0.13751273021249144,-0.05479053042793813,-0.0407540832303972,-0.16003437469158427,-0.014938873596614166
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE_P0,5,YTD_2026,0,147,-0.3594690901045041,-0.4404407569556388,-0.5641793198030062,0.034705136222763944,-0.3809531938405354,-1.534431806529901,-0.2775455492086132,13.11225604258001,-0.39045339810577895,-0.457684420317204,-0.5567609406726864,-0.4108982544346903,0.03098430800127483,0.029945060594154915,-0.00741837913031973,0.017243663361565242
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE_P0,5,YTD_2026,30,147,-0.3841972278093163,-0.44627080063134006,-0.6357886714858361,0.034705136222763944,-0.40485192289786187,-1.674342312602698,-0.29267111837325543,13.11225604258001,-0.4095250046069867,-0.46192491936121516,-0.6098884144697135,-0.42933017850035193,0.025327776797670398,0.024478255602490062,-0.02590025701612253,0.0156541187298751
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE_P0,5,YTD_2026,60,147,-0.40801092238629866,-0.4520504296150154,-0.7070336504999827,0.034705136222763944,-0.42786688024495256,-1.8125986876763176,-0.30750517972475744,13.11225604258001,-0.4280258178573205,-0.4661383095926459,-0.6628276396664612,-0.447210454341903,0.020014895471021865,0.019343574096950422,-0.04420601083352149,0.014087879977630502
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE_P0,6,PRE_STRESS_2017_2024,0,1958,-0.08151269803494832,-0.7176694505786927,-0.15473119585941195,0.023545095244337455,-0.10264109883131767,-0.4425337735476987,-0.6508414289676181,12.394275795622754,-0.08268209978157759,-0.7171393282857078,-0.1540852874892986,-0.10378360027269407,0.0011694017466292728,0.0011425014413763979,-0.0006459083701133572,-0.0005301222929848803
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE_P0,6,PRE_STRESS_2017_2024,30,1958,-0.11506405710084966,-0.734590819885097,-0.28508365843293837,0.023545095244337455,-0.1354206600072645,-0.6336431724357249,-0.7092244235692732,12.394275795622754,-0.1129426349981717,-0.7332945496007786,-0.2699788313835193,-0.13334803798744854,-0.002121422102677961,-0.0020726220198159506,-0.015104827049419067,-0.001296270284318446
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE_P0,6,PRE_STRESS_2017_2024,60,1958,-0.1474410755954686,-0.7613909596564069,-0.41516922434729286,0.023545095244337455,-0.16705289452731797,-0.8235006524603572,-0.7789291050743837,12.394275795622754,-0.14224540622325466,-0.7712732695436553,-0.3855696056396102,-0.16197674361188208,-0.00519566937221394,-0.005076150915435895,-0.029599618707682684,0.009882309887248364
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE_P0,6,EARLY_2017_2019,0,727,-0.20391433837084638,-0.5627425811310302,-0.7851890235174472,-0.016253906195065504,-0.19076104429543028,-1.17018738888189,-0.4747013717248666,12.313238958914509,-0.17037570670493574,-0.5557591889943798,-0.6313735568499597,-0.15666827190516008,-0.033538631665910645,-0.0340927723902702,-0.15381546666748758,-0.006983392136650335
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE_P0,6,EARLY_2017_2019,30,727,-0.23280847642279734,-0.5852650346872126,-0.9334188184311039,-0.016253906195065504,-0.22013258460843388,-1.3976895027525635,-0.5264227784115991,12.313238958914509,-0.19850024613451023,-0.5776848334467897,-0.7712288730126821,-0.1852574979327759,-0.03430823028828711,-0.034875086675657974,-0.1621899454184218,-0.0075802012404229124
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE_P0,6,EARLY_2017_2019,60,727,-0.26069925116332227,-0.614500086585904,-1.0808677884257647,-0.016253906195065504,-0.24848418357910906,-1.6221716507231292,-0.5731233388053458,12.313238958914509,-0.22571016428288027,-0.5985568166925983,-0.9105505228078262,-0.21291699088499338,-0.034989086880442,-0.03556719269411568,-0.17031726561793847,-0.015943269893305745
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE_P0,6,LATE_2020_2022,0,742,0.024585773000053157,-0.394528360717014,0.23382074356382207,0.03489518942373171,-0.009961797609106648,0.04516550491633362,-0.39484607399742666,12.574381972226712,-0.006846332859783422,-0.42899779407471683,0.1362732211571863,-0.040334057699850434,0.03143210585983658,0.030372260090743786,0.09754752240663578,0.034469433357702806
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE_P0,6,LATE_2020_2022,30,742,-0.013374819852956632,-0.4138532775987148,0.1118075534618963,0.03489518942373171,-0.04664241342504094,-0.13902073970821796,-0.43581822691771177,12.574381972226712,-0.03905942395907869,-0.4439643316084446,0.03189115907049879,-0.07146096932191814,0.025684604106122055,0.024818555896877204,0.07991639439139751,0.0301110540097298
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE_P0,6,LATE_2020_2022,60,742,-0.049986740882537406,-0.4444464308863506,-0.010092440554256543,0.03489518942373171,-0.08201983270743962,-0.3224747216011927,-0.4740761637774721,12.574381972226712,-0.07026976089871928,-0.45855943297624857,-0.07222745322386091,-0.10161893822408274,0.020283020016181874,0.019599105516643123,0.06213501266960437,0.014113002089897964
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE_P0,6,NORMAL_2023_2024,0,489,-0.03754690977013797,-0.582569173685839,0.019591650707991425,0.06769360867610397,-0.09856808881410761,-0.33874871368682247,-0.5427972764774152,12.24146392905171,-0.05582409827528412,-0.6097934321635841,-0.03616894237318567,-0.1156864721748615,0.018277188505146147,0.017118383360753886,0.0557605930811771,0.02722425847774501
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE_P0,6,NORMAL_2023_2024,30,489,-0.07227776811512154,-0.6036516221163439,-0.10436882670061212,0.06769360867610397,-0.13109695108579178,-0.505820678656558,-0.5652931944183963,12.24146392905171,-0.08648122382863566,-0.6278648496309516,-0.14449737991788864,-0.14439988331100695,0.014203455713514113,0.01330293222521517,0.040128553217276514,0.024213227514607638
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE_P0,6,NORMAL_2023_2024,60,489,-0.1058065373811834,-0.623701112127323,-0.22824884713365748,0.06769360867610397,-0.16249993879088487,-0.6721240360757054,-0.5867164031610688,12.24146392905171,-0.11618333714050699,-0.6451239138105627,-0.25264313435200864,-0.17221883162212448,0.010376799759323596,0.009718892831239612,0.024394287218351157,0.021422801683239623
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE_P0,6,BULL_2025,0,242,0.12298604718428763,-0.26460941532376636,0.5339241370865204,0.344418180582978,-0.16470480435088308,-0.7213412131967223,-0.31457405125886195,12.46057949378115,0.12407061589473689,-0.23676560976050331,0.5355828167730967,-0.1638980845920216,-0.001084568710449263,-0.000806719758861485,-0.001658679686576292,-0.027843805563263047
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE_P0,6,BULL_2025,30,242,0.08174995234702598,-0.27175213973768697,0.4104188266176634,0.344418180582978,-0.19537687903182965,-0.8971488086945272,-0.32864990172602937,12.46057949378115,0.08722868615954527,-0.24306080776692562,0.42626063874986786,-0.19130170815743408,-0.0054787338125192875,-0.004075170874395573,-0.01584181213220448,-0.028691331970761347
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE_P0,6,BULL_2025,60,242,0.0419665263051745,-0.27883763618556223,0.2875183138087034,0.344418180582978,-0.22496843515360154,-1.0703089428701278,-0.3424593749073084,12.46057949378115,0.051544557460717844,-0.24931306775655193,0.31737741942669234,-0.21784414057481816,-0.009578031155543343,-0.007124294578783386,-0.029859105617988935,-0.0295245684290103
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE_P0,6,YTD_2026,0,147,-0.1849417958998104,-0.43349683546012596,-0.08827978293557615,0.034705136222763944,-0.21227973500199815,-0.6017557440808816,-0.21417006448392462,13.294463549535811,-0.31357308655562544,-0.44683679312646596,-0.3295395239485296,-0.3365965921941737,0.12863129065581502,0.12431685719217556,0.24125974101295344,0.013339957666339997
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE_P0,6,YTD_2026,30,147,-0.2168341530267287,-0.43809583301367294,-0.16163626147513577,0.034705136222763944,-0.2431023877659958,-0.7495854099274782,-0.22196462505128756,13.294463549535811,-0.33565580919181326,-0.4497611561752428,-0.3860057154658327,-0.3579386362829857,0.11882165616508455,0.11483624851698992,0.2243694539906969,0.011665323161569874
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE_P0,6,YTD_2026,60,147,-0.2475263370152152,-0.4426651221234673,-0.235281736716235,0.034705136222763944,-0.2727651225046377,-0.8980698521504231,-0.22969496198269312,13.294463549535811,-0.3570568231277842,-0.45334273752522014,-0.4426345647715195,-0.3786218369232168,0.10953048611256899,0.10585671441857913,0.20735282805528452,0.010677615401752827
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE_P0,7,PRE_STRESS_2017_2024,0,1957,-0.07727504218337489,-0.7436830547534468,-0.13370587768222789,0.02446284693852996,-0.09930851999751367,-0.4117871924537314,-0.6425261117715255,12.36155264472362,-0.09718871948516494,-0.7329955145991353,-0.20871490578521437,-0.11874668445735681,0.019913677301790056,0.019438164459843144,0.07500902810298649,-0.010687540154311503
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE_P0,7,PRE_STRESS_2017_2024,30,1957,-0.1108935927824406,-0.7588379791985185,-0.26236123144447276,0.02446284693852996,-0.13212430311696077,-0.5996573743311937,-0.702307409571314,12.36155264472362,-0.12657083416314052,-0.7479357170937224,-0.3235509433145838,-0.14742719226276824,0.015677241380699924,0.015302889145807463,0.06118971187011102,-0.010902262104796057
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE_P0,7,PRE_STRESS_2017_2024,60,1957,-0.14333815477505674,-0.773118859361696,-0.3908420051218088,0.02446284693852996,-0.16379413095851914,-0.7865408244829548,-0.7694001981004055,12.36155264472362,-0.15503545650867268,-0.7802212832730662,-0.43832349594889214,-0.1752121162652297,0.011697301733615939,0.011417985306710565,0.04748149082708336,0.00710242391137017
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE_P0,7,EARLY_2017_2019,0,726,-0.21517815119189454,-0.5901808797710256,-0.8498537893964767,-0.013928275435135307,-0.20409253276739858,-1.2898534974806444,-0.49835144494341743,12.442403935953717,-0.21502738378159125,-0.5960244944904382,-0.8583743624084794,-0.20393963576553953,-0.00015076741030328744,-0.00015289700185905364,0.008520573012002708,0.0058436147194125265
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE_P0,7,EARLY_2017_2019,30,726,-0.24395651702717225,-0.6121162902213462,-0.9983324660397876,-0.013928275435135307,-0.23327739337982234,-1.518064789216099,-0.548182611981658,12.442403935953717,-0.24140385713070334,-0.6156033062439846,-0.995977901699901,-0.23068867713040664,-0.0025526598964689118,-0.0025887162494157012,-0.002354564339886678,0.003487016022638456
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE_P0,7,EARLY_2017_2019,60,726,-0.27172435847411347,-0.6329099725961959,-1.1453909794056547,-0.013928275435135307,-0.2614374559342927,-1.7418323582327893,-0.5931321378773733,12.442403935953717,-0.266930197773388,-0.6347409394595613,-1.132547734712723,-0.25657557765374306,-0.004794160700725469,-0.004861878280549625,-0.012843244692931632,0.0018309668633654796
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE_P0,7,LATE_2020_2022,0,742,0.05981360596209151,-0.4344136082633867,0.3417540671084006,0.03489518942373171,0.024078203080870164,0.21160044721521884,-0.367681780807959,12.429289393839007,0.0027719468926041824,-0.4421110428750773,0.1667988963248509,-0.031040092619441628,0.05704165906948733,0.05511829570031179,0.17495517078354972,0.00769743461169059
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE_P0,7,LATE_2020_2022,30,742,0.02099238850054097,-0.4512601992350779,0.2250067968035458,0.03489518942373171,-0.013434018309555928,0.0406577005844837,-0.41053739078487517,12.429289393839007,-0.029759173337388423,-0.4598759061370573,0.062179025637502584,-0.0624743098836138,0.05075156183792939,0.04904029157405787,0.16282777116604322,0.008615706901979436
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE_P0,7,LATE_2020_2022,60,742,-0.016466135201831378,-0.4683465206516726,0.10814543118750977,0.03489518942373171,-0.049629494030368204,-0.13027370122200177,-0.4505508850969375,12.429289393839007,-0.06127753399919211,-0.47709957485141197,-0.0425748140180921,-0.09292991638745085,0.044811398797360735,0.043300422357082646,0.15072024520560187,0.008753054199739374
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE_P0,7,NORMAL_2023_2024,0,489,-0.04903553245524406,-0.5487604009887118,-0.02284596696588508,0.06769360867610397,-0.1093283130879541,-0.4084534530952404,-0.503886110047727,12.138733206530029,-0.05250151877118936,-0.5604654667605189,-0.023749517167990043,-0.1125745499182389,0.003465986315945302,0.003246236830284799,0.0009035502021049642,0.011705065771807077
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE_P0,7,NORMAL_2023_2024,30,489,-0.08306818811821448,-0.5712533007256315,-0.1474416151679186,0.06769360867610397,-0.1412032399269073,-0.581239293103475,-0.5286158545321205,12.138733206530029,-0.08199923070960757,-0.5794967697535701,-0.1283080837398615,-0.14020205625406412,-0.0010689574086069076,-0.0010011836728431867,-0.0191335314280571,0.0082434690279386
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE_P0,7,NORMAL_2023_2024,60,489,-0.1159314304583966,-0.5942909795399933,-0.27242151312806845,0.06769360867610397,-0.17198289625633945,-0.7537697691446213,-0.5521487113630197,12.138733206530029,-0.11061549006104332,-0.597728210562561,-0.23319189033311766,-0.1670039956109164,-0.00531594039735328,-0.004978900645423057,-0.03922962279495079,0.003437231022567655
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE_P0,7,BULL_2025,0,242,0.16374422376870168,-0.23358411131587642,0.6475118911803336,0.344418180582978,-0.13438821300075898,-0.5330452734263255,-0.2976012409910125,12.310125190758066,0.17620005431685715,-0.20688136841092986,0.6793062778811099,-0.12512336466111817,-0.012455830548155467,-0.009264848339640808,-0.03179438670077628,-0.026702742904946564
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE_P0,7,BULL_2025,30,242,0.12151881765151251,-0.24075109835255648,0.5274596272969607,0.344418180582978,-0.16579615342215015,-0.7108010879206237,-0.3120235136032793,12.310125190758066,0.13749156757239067,-0.2158947930131958,0.5716353148721735,-0.1539153635373013,-0.01597274992087816,-0.011880789884848864,-0.04417568757521273,-0.024856305339360674
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE_P0,7,BULL_2025,60,242,0.08076409623928438,-0.24814228898143043,0.4067565768477496,0.344418180582978,-0.1961101747592886,-0.8885856016532544,-0.3261727817311382,12.310125190758066,0.10000532056482636,-0.2251071767970424,0.46331344654124046,-0.18179824071716055,-0.019241224325541983,-0.01431193404212805,-0.056556869693490885,-0.02303511218438803
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE_P0,7,YTD_2026,0,147,-0.12830462013141064,-0.4292835838996212,0.05015962425398208,0.034705136222763944,-0.15754223174077286,-0.30399204540010777,-0.1708659109494236,13.62007781500633,-0.20152854488382121,-0.4620818610361329,-0.05170034491752675,-0.22831014637558367,0.07322392475241057,0.0707679146348108,0.10185996917150883,0.03279827713651173
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE_P0,7,YTD_2026,30,147,-0.16323254663936426,-0.4337102542544444,-0.02113053462570402,0.034705136222763944,-0.19129863758549515,-0.4401454319717086,-0.1772969565416489,13.62007781500633,-0.22779602641512697,-0.46503214202485843,-0.10608067709389771,-0.25369658799236516,0.06456347977576271,0.06239795040687002,0.08495014246819368,0.031321887770414
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE_P0,7,YTD_2026,60,147,-0.1968150387209081,-0.43810954086215237,-0.09244177128053353,0.034705136222763944,-0.22375473633855603,-0.5755749572777014,-0.18493519494735167,13.62007781500633,-0.2532340428156057,-0.46796951894684435,-0.16052086672643498,-0.2782813856414257,0.05641900409469758,0.054526649302869656,0.06807909544590145,0.029859978084691985
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE_P0,8,PRE_STRESS_2017_2024,0,1956,-0.09532702307176666,-0.7285688933214443,-0.2060685224368602,0.023983906742294447,-0.11651641107684674,-0.5220918697560677,-0.650090295470247,12.546555262872143,-0.10765951099074578,-0.7057477812062463,-0.24608501853860876,-0.1285600455888518,0.012332487918979118,0.012043634512005075,0.040016496101748567,-0.022821112115197995
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE_P0,8,PRE_STRESS_2017_2024,30,1956,-0.1287721161938553,-0.745229705790781,-0.337596376218647,0.023983906742294447,-0.14917814814309616,-0.7160574981272436,-0.736764897942515,12.546555262872143,-0.13735186297455404,-0.7432587167183948,-0.36241899338462424,-0.1575569387903002,0.008579746780698727,0.008378790647204037,0.024822617165977223,-0.001970989072386131
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE_P0,8,PRE_STRESS_2017_2024,60,1956,-0.16103169834991637,-0.7969950319548504,-0.4688268132878539,0.023983906742294447,-0.1806821414614025,-0.908722232433348,-0.8021811156571277,12.546555262872143,-0.16609607075233546,-0.7928802053576046,-0.47848960188124817,-0.18562789536346425,0.005064372402419082,0.004945753902061756,0.009662788593394256,-0.004114826597245824
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE_P0,8,EARLY_2017_2019,0,725,-0.18422843562688684,-0.5542082256885368,-0.7332952201214693,-0.015223388615713263,-0.17161764917792388,-1.1039346826925533,-0.436489658711928,12.49175299753822,-0.20686453652262904,-0.5612141401172127,-0.8407382864872871,-0.19460367528177613,0.022636100895742195,0.022986026103852253,0.1074430663658178,0.00700591442867593
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE_P0,8,EARLY_2017_2019,30,725,-0.21425813120237613,-0.5789548763121461,-0.8897671273819109,-0.015223388615713263,-0.20211156549187426,-1.3451169327603139,-0.492606973109292,12.49175299753822,-0.23381876204168583,-0.58333127268982,-0.9829462632773392,-0.22197457870033765,0.0195606308393097,0.019863013208463398,0.09317913589542837,0.004376396377673841
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE_P0,8,EARLY_2017_2019,60,725,-0.2432290934250514,-0.6023653403650164,-1.045062162842821,-0.015223388615713263,-0.2315303817876353,-1.5822180647563864,-0.5432127992644118,12.49175299753822,-0.2598941816825209,-0.6048427856239686,-1.124014705626871,-0.24845309102424495,0.016665088257469485,0.016922709236609657,0.07895254278405006,0.0024774452589522156
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE_P0,8,LATE_2020_2022,0,742,-0.007083599208361768,-0.46698588035766997,0.13533664384597988,0.03489518942373171,-0.04056332376563465,-0.09743405908193536,-0.33557796186684097,12.536715860687298,0.0012470194058626927,-0.46679977670969697,0.16314701638750387,-0.032513601726764985,-0.008330618614224461,-0.008049722038869667,-0.027810372541523992,-0.0001861036479730016
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE_P0,8,LATE_2020_2022,30,742,-0.043762755142855214,-0.4917147786714421,0.01600230390728415,0.03489518942373171,-0.076005710887869,-0.2767025846682391,-0.37633042101829284,12.536715860687298,-0.03134189384573527,-0.484067971716331,0.059264498013021014,-0.06400366331429985,-0.012420861297119945,-0.012002047573569152,-0.04326219410573687,-0.007646806955111107
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE_P0,8,LATE_2020_2022,60,742,-0.07914284108378633,-0.5171412434449215,-0.10317631503732433,0.03489518942373171,-0.11019283080349196,-0.45522955971756124,-0.41830111765741285,12.536715860687298,-0.06291258895844742,-0.5008001409439491,-0.044482696460732815,-0.09450983962602222,-0.016230252125338906,-0.01568299117746974,-0.058693618576591514,-0.016341102500972426
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE_P0,8,NORMAL_2023_2024,0,489,-0.08428334334354459,-0.57700352398908,-0.13519010285486424,0.06769360867610397,-0.14234135222378363,-0.5499209408050356,-0.537051038574427,12.642736201089416,-0.10765972490116571,-0.5970892858010186,-0.2054652723263277,-0.16423563103903882,0.023376381557621118,0.021894278815255186,0.07027516947146345,0.020085761811938663
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE_P0,8,NORMAL_2023_2024,30,489,-0.11839048592621637,-0.5988434650847849,-0.260262361753511,0.06769360867610397,-0.17428604338379095,-0.723134129522704,-0.559587897809775,12.642736201089416,-0.13739593134284156,-0.6157975467600405,-0.31434739293180447,-0.19208651091697315,0.01900544541662519,0.017800467533182207,0.0540850311782935,0.016954081675255583
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE_P0,8,NORMAL_2023_2024,60,489,-0.15127753161990565,-0.6195882608536023,-0.38544773336486104,0.06769360867610397,-0.20508799389323307,-0.8958578751058608,-0.5813183450763746,12.642736201089416,-0.16618109256625013,-0.633662530903223,-0.4233561813109076,-0.21904664347700664,0.014903560946344485,0.013958649583773575,0.03790844794604653,0.014074270049620696
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE_P0,8,BULL_2025,0,242,0.12485176986056579,-0.20499584612608623,0.5395165562474943,0.344418180582978,-0.16331704963049676,-0.7047027046350844,-0.27539248820875173,11.779572753527528,0.05447551045393184,-0.20052412066408953,0.32648265781081587,-0.2156640503056244,0.07037625940663395,0.05234700067512765,0.21303389843667841,-0.004471725461996701
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE_P0,8,BULL_2025,30,242,0.08576661492227844,-0.21091580734082727,0.42284715642279996,0.344418180582978,-0.19238922040502382,-0.8713261725047107,-0.2898000456872142,11.779572753527528,0.02031431622230251,-0.20576996670351688,0.21918879330239188,-0.24107369942002232,0.06545229869997593,0.048684479014998505,0.20365836312040808,-0.005145840637310384
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE_P0,8,BULL_2025,60,242,0.04798440737080356,-0.21680068757127768,0.30613929851456023,0.344418180582978,-0.22049223782709748,-1.0361471943447265,-0.30394360077270244,11.779572753527528,-0.012784919758088487,-0.21098838282269083,0.11190093924057502,-0.26569344680103335,0.06076932712889205,0.04520120897393587,0.1942383592739852,-0.0058123047485868495
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE_P0,8,YTD_2026,0,147,-0.19154350302738066,-0.4178681629129427,-0.1041530061203566,0.034705136222763944,-0.2186600136886091,-0.6031158578809397,-0.18266509454256863,14.596978234183357,-0.2375642256533963,-0.42290864178396326,-0.1348419440983381,-0.26313715119854386,0.04602072262601564,0.04447713750993476,0.0306889379779815,0.005040478871020548
