date,sample,horizon,universe,weight,gross,turnover
2016-01-04,EARLY_2016_2019,5,K200,0.0,-0.0012454330050117417,1.0
2016-01-04,EARLY_2016_2019,5,K200,0.1,0.002348940898649813,1.0
2016-01-04,EARLY_2016_2019,5,K200,0.2,0.0036511477622669843,1.0
2016-01-04,EARLY_2016_2019,5,K200,0.3,0.004760108827276852,1.0
2016-01-04,EARLY_2016_2019,5,KOSDAQ,0.0,-0.01752290093403027,1.0
2016-01-04,EARLY_2016_2019,5,KOSDAQ,0.1,-0.017815942155687367,1.0
2016-01-04,EARLY_2016_2019,5,KOSDAQ,0.2,-0.018254610780229434,1.0
2016-01-04,EARLY_2016_2019,5,KOSDAQ,0.3,-0.020637461713916463,1.0
2016-01-04,EARLY_2016_2019,5,KOSDAQ_PLUS_KOSPI_EX_K200,0.0,-0.007701042072701275,1.0
2016-01-04,EARLY_2016_2019,5,KOSDAQ_PLUS_KOSPI_EX_K200,0.1,-0.008426950814307574,1.0
2016-01-04,EARLY_2016_2019,5,KOSDAQ_PLUS_KOSPI_EX_K200,0.2,-0.008667773652392597,1.0
2016-01-04,EARLY_2016_2019,5,KOSDAQ_PLUS_KOSPI_EX_K200,0.3,-0.012161854770937357,1.0
2016-01-04,EARLY_2016_2019,5,KOSPI_ALL,0.0,0.0038306529026395407,1.0
2016-01-04,EARLY_2016_2019,5,KOSPI_ALL,0.1,0.003004381925514512,1.0
2016-01-04,EARLY_2016_2019,5,KOSPI_ALL,0.2,0.004074526718081411,1.0
2016-01-04,EARLY_2016_2019,5,KOSPI_ALL,0.3,0.005561185809667612,1.0
2016-01-04,EARLY_2016_2019,5,KOSPI_EX_K200,0.0,-0.007789872552301911,1.0
2016-01-04,EARLY_2016_2019,5,KOSPI_EX_K200,0.1,-0.007908605517256629,1.0
2016-01-04,EARLY_2016_2019,5,KOSPI_EX_K200,0.2,-0.007553971748327625,1.0
2016-01-04,EARLY_2016_2019,5,KOSPI_EX_K200,0.3,-0.006542143836809806,1.0
2016-01-04,EARLY_2016_2019,5,KOSPI_KOSDAQ_ALL,0.0,-0.006420716200476571,1.0
2016-01-04,EARLY_2016_2019,5,KOSPI_KOSDAQ_ALL,0.1,-0.005652210113787503,1.0
2016-01-04,EARLY_2016_2019,5,KOSPI_KOSDAQ_ALL,0.2,-0.0011719628460087116,1.0
2016-01-04,EARLY_2016_2019,5,KOSPI_KOSDAQ_ALL,0.3,-0.001548624040827522,1.0
2016-01-04,EARLY_2016_2019,10,K200,0.0,-0.007972801632251204,1.0
2016-01-04,EARLY_2016_2019,10,K200,0.05,-0.006471318487864457,1.0
2016-01-04,EARLY_2016_2019,10,K200,0.1,-0.005260079609995909,1.0
2016-01-04,EARLY_2016_2019,10,K200,0.15,-0.00201278290306574,1.0
2016-01-04,EARLY_2016_2019,10,K200,0.2,-0.0033495000548073935,1.0
2016-01-04,EARLY_2016_2019,10,K200,0.25,-0.0018295171868603134,1.0
2016-01-04,EARLY_2016_2019,10,K200,0.3,-0.003088952881302642,1.0
2016-01-04,EARLY_2016_2019,10,K200,0.4,0.0008285070675839636,1.0
2016-01-04,EARLY_2016_2019,10,K200,0.5,-0.007118338853123701,1.0
2016-01-04,EARLY_2016_2019,10,KOSDAQ,0.0,-0.010419257639186951,1.0
2016-01-04,EARLY_2016_2019,10,KOSDAQ,0.05,-0.010419257639186951,1.0
2016-01-04,EARLY_2016_2019,10,KOSDAQ,0.1,-0.011483316470579326,1.0
2016-01-04,EARLY_2016_2019,10,KOSDAQ,0.15,-0.011340470804786673,1.0
2016-01-04,EARLY_2016_2019,10,KOSDAQ,0.2,-0.011295017080488723,1.0
2016-01-04,EARLY_2016_2019,10,KOSDAQ,0.25,-0.011241507559977286,1.0
2016-01-04,EARLY_2016_2019,10,KOSDAQ,0.3,-0.015253648080329543,1.0
2016-01-04,EARLY_2016_2019,10,KOSDAQ,0.4,-0.018391874480499736,1.0
2016-01-04,EARLY_2016_2019,10,KOSDAQ,0.5,-0.018275454507911876,1.0
2016-01-04,EARLY_2016_2019,10,KOSDAQ_PLUS_KOSPI_EX_K200,0.0,-0.009681567917956638,1.0
2016-01-04,EARLY_2016_2019,10,KOSDAQ_PLUS_KOSPI_EX_K200,0.05,-0.010040090058547545,1.0
2016-01-04,EARLY_2016_2019,10,KOSDAQ_PLUS_KOSPI_EX_K200,0.1,-0.010040090058547545,1.0
2016-01-04,EARLY_2016_2019,10,KOSDAQ_PLUS_KOSPI_EX_K200,0.15,-0.010856352880745218,1.0
2016-01-04,EARLY_2016_2019,10,KOSDAQ_PLUS_KOSPI_EX_K200,0.2,-0.014811122405023112,1.0
2016-01-04,EARLY_2016_2019,10,KOSDAQ_PLUS_KOSPI_EX_K200,0.25,-0.01628148170536988,1.0
2016-01-04,EARLY_2016_2019,10,KOSDAQ_PLUS_KOSPI_EX_K200,0.3,-0.019874065173907777,1.0
2016-01-04,EARLY_2016_2019,10,KOSDAQ_PLUS_KOSPI_EX_K200,0.4,-0.017817185040825093,1.0
2016-01-04,EARLY_2016_2019,10,KOSDAQ_PLUS_KOSPI_EX_K200,0.5,-0.02320828400135129,1.0
2016-01-04,EARLY_2016_2019,10,KOSPI_ALL,0.0,-0.0013855532369151293,1.0
2016-01-04,EARLY_2016_2019,10,KOSPI_ALL,0.05,-0.007904172038764907,1.0
2016-01-04,EARLY_2016_2019,10,KOSPI_ALL,0.1,-0.003948256264820484,1.0
2016-01-04,EARLY_2016_2019,10,KOSPI_ALL,0.15,-0.0025500166872976775,1.0
2016-01-04,EARLY_2016_2019,10,KOSPI_ALL,0.2,-0.007027488067623483,1.0
2016-01-04,EARLY_2016_2019,10,KOSPI_ALL,0.25,-0.0052517590863427836,1.0
2016-01-04,EARLY_2016_2019,10,KOSPI_ALL,0.3,-0.0047475834341200365,1.0
2016-01-04,EARLY_2016_2019,10,KOSPI_ALL,0.4,-0.008140162843025111,1.0
2016-01-04,EARLY_2016_2019,10,KOSPI_ALL,0.5,-0.013729851552560377,1.0
2016-01-04,EARLY_2016_2019,10,KOSPI_EX_K200,0.0,-0.020489030792940496,1.0
2016-01-04,EARLY_2016_2019,10,KOSPI_EX_K200,0.05,-0.020489030792940496,1.0
2016-01-04,EARLY_2016_2019,10,KOSPI_EX_K200,0.1,-0.02199041455929318,1.0
2016-01-04,EARLY_2016_2019,10,KOSPI_EX_K200,0.15,-0.02044629511395564,1.0
2016-01-04,EARLY_2016_2019,10,KOSPI_EX_K200,0.2,-0.02076869528562783,1.0
2016-01-04,EARLY_2016_2019,10,KOSPI_EX_K200,0.25,-0.019461499211763288,1.0
2016-01-04,EARLY_2016_2019,10,KOSPI_EX_K200,0.3,-0.01993634372970327,1.0
2016-01-04,EARLY_2016_2019,10,KOSPI_EX_K200,0.4,-0.020884384949503208,1.0
2016-01-04,EARLY_2016_2019,10,KOSPI_EX_K200,0.5,-0.018435066521009572,1.0
2016-01-04,EARLY_2016_2019,10,KOSPI_KOSDAQ_ALL,0.0,-0.01357414546922882,1.0
2016-01-04,EARLY_2016_2019,10,KOSPI_KOSDAQ_ALL,0.05,-0.006899675428730606,1.0
2016-01-04,EARLY_2016_2019,10,KOSPI_KOSDAQ_ALL,0.1,-0.012375327661114665,1.0
2016-01-04,EARLY_2016_2019,10,KOSPI_KOSDAQ_ALL,0.15,-0.015744655046661456,1.0
2016-01-04,EARLY_2016_2019,10,KOSPI_KOSDAQ_ALL,0.2,-0.010433640764349364,1.0
2016-01-04,EARLY_2016_2019,10,KOSPI_KOSDAQ_ALL,0.25,-0.013216288517707297,1.0
2016-01-04,EARLY_2016_2019,10,KOSPI_KOSDAQ_ALL,0.3,-0.011397000666433227,1.0
2016-01-04,EARLY_2016_2019,10,KOSPI_KOSDAQ_ALL,0.4,-0.019815038234424383,1.0
2016-01-04,EARLY_2016_2019,10,KOSPI_KOSDAQ_ALL,0.5,-0.024511558277577502,1.0
2016-01-04,EARLY_2016_2019,20,K200,0.0,0.014425037636618569,1.0
2016-01-04,EARLY_2016_2019,20,K200,0.1,0.018335551483127505,1.0
2016-01-04,EARLY_2016_2019,20,K200,0.2,0.018989388701584644,1.0
2016-01-04,EARLY_2016_2019,20,K200,0.3,0.022993951576394257,1.0
2016-01-04,EARLY_2016_2019,20,KOSDAQ,0.0,-0.014085782614841407,1.0
2016-01-04,EARLY_2016_2019,20,KOSDAQ,0.1,-0.015899920330464775,1.0
2016-01-04,EARLY_2016_2019,20,KOSDAQ,0.2,-0.016810570127030876,1.0
2016-01-04,EARLY_2016_2019,20,KOSDAQ,0.3,-0.019385560131469942,1.0
2016-01-04,EARLY_2016_2019,20,KOSDAQ_PLUS_KOSPI_EX_K200,0.0,-0.005651986420435664,1.0
2016-01-04,EARLY_2016_2019,20,KOSDAQ_PLUS_KOSPI_EX_K200,0.1,-0.008391024794979786,1.0
2016-01-04,EARLY_2016_2019,20,KOSDAQ_PLUS_KOSPI_EX_K200,0.2,-0.013778279100898782,1.0
2016-01-04,EARLY_2016_2019,20,KOSDAQ_PLUS_KOSPI_EX_K200,0.3,-0.019958229548102283,1.0
2016-01-04,EARLY_2016_2019,20,KOSPI_ALL,0.0,0.01649428585737224,1.0
2016-01-04,EARLY_2016_2019,20,KOSPI_ALL,0.1,0.01505184770663425,1.0
2016-01-04,EARLY_2016_2019,20,KOSPI_ALL,0.2,0.012851329235202767,1.0
2016-01-04,EARLY_2016_2019,20,KOSPI_ALL,0.3,0.008936676803216413,1.0
2016-01-04,EARLY_2016_2019,20,KOSPI_EX_K200,0.0,-0.009280285251291846,1.0
2016-01-04,EARLY_2016_2019,20,KOSPI_EX_K200,0.1,-0.011510017458217859,1.0
2016-01-04,EARLY_2016_2019,20,KOSPI_EX_K200,0.2,-0.011032406164909048,1.0
2016-01-04,EARLY_2016_2019,20,KOSPI_EX_K200,0.3,-0.009590013795456353,1.0
2016-01-04,EARLY_2016_2019,20,KOSPI_KOSDAQ_ALL,0.0,-0.0030973202019908322,1.0
2016-01-04,EARLY_2016_2019,20,KOSPI_KOSDAQ_ALL,0.1,-0.005464236507173232,1.0
2016-01-04,EARLY_2016_2019,20,KOSPI_KOSDAQ_ALL,0.2,-0.00045683858944015466,1.0
2016-01-04,EARLY_2016_2019,20,KOSPI_KOSDAQ_ALL,0.3,-0.0027261424541328303,1.0
2016-01-11,EARLY_2016_2019,5,K200,0.0,-0.011577215995570565,0.23750000000000002
2016-01-11,EARLY_2016_2019,5,K200,0.1,-0.010752553487606505,0.25625
2016-01-11,EARLY_2016_2019,5,K200,0.2,-0.00879563620099674,0.28125
2016-01-11,EARLY_2016_2019,5,K200,0.3,-0.0056075639366452695,0.30625
2016-01-11,EARLY_2016_2019,5,KOSDAQ,0.0,0.02078513873752478,0.6
2016-01-11,EARLY_2016_2019,5,KOSDAQ,0.1,0.022106044824510302,0.60625
2016-01-11,EARLY_2016_2019,5,KOSDAQ,0.2,0.022578788162513658,0.63125
2016-01-11,EARLY_2016_2019,5,KOSDAQ,0.3,0.02779080131753598,0.64375
2016-01-11,EARLY_2016_2019,5,KOSDAQ_PLUS_KOSPI_EX_K200,0.0,0.011735782087797122,0.53125
2016-01-11,EARLY_2016_2019,5,KOSDAQ_PLUS_KOSPI_EX_K200,0.1,0.013700101116578425,0.51875
2016-01-11,EARLY_2016_2019,5,KOSDAQ_PLUS_KOSPI_EX_K200,0.2,0.01280481967250111,0.53125
2016-01-11,EARLY_2016_2019,5,KOSDAQ_PLUS_KOSPI_EX_K200,0.3,0.01315272667007367,0.55625
2016-01-11,EARLY_2016_2019,5,KOSPI_ALL,0.0,-0.014713868653569388,0.28750000000000003
2016-01-11,EARLY_2016_2019,5,KOSPI_ALL,0.1,-0.013739887322588816,0.3
2016-01-11,EARLY_2016_2019,5,KOSPI_ALL,0.2,-0.01076624095151988,0.34375
2016-01-11,EARLY_2016_2019,5,KOSPI_ALL,0.3,-0.0067750262487904014,0.3375
2016-01-11,EARLY_2016_2019,5,KOSPI_EX_K200,0.0,-0.010123649880834034,0.425
2016-01-11,EARLY_2016_2019,5,KOSPI_EX_K200,0.1,-0.009339930097610253,0.41875
2016-01-11,EARLY_2016_2019,5,KOSPI_EX_K200,0.2,-0.008325378179678105,0.40625
2016-01-11,EARLY_2016_2019,5,KOSPI_EX_K200,0.3,-0.008414643979198916,0.41875
2016-01-11,EARLY_2016_2019,5,KOSPI_KOSDAQ_ALL,0.0,-0.0035681602532215474,0.40625
2016-01-11,EARLY_2016_2019,5,KOSPI_KOSDAQ_ALL,0.1,-0.0017586174641900498,0.40625
2016-01-11,EARLY_2016_2019,5,KOSPI_KOSDAQ_ALL,0.2,0.003915490482711739,0.4125
2016-01-11,EARLY_2016_2019,5,KOSPI_KOSDAQ_ALL,0.3,0.006441725899731416,0.45
2016-01-18,EARLY_2016_2019,5,K200,0.0,0.005130758405467768,0.15625
2016-01-18,EARLY_2016_2019,5,K200,0.1,0.005283017619729663,0.18125
2016-01-18,EARLY_2016_2019,5,K200,0.2,0.003738887382815526,0.2375
2016-01-18,EARLY_2016_2019,5,K200,0.3,0.003858703188809944,0.25625
2016-01-18,EARLY_2016_2019,5,KOSDAQ,0.0,0.008169271489741408,0.25
2016-01-18,EARLY_2016_2019,5,KOSDAQ,0.1,0.007299865537039893,0.25
2016-01-18,EARLY_2016_2019,5,KOSDAQ,0.2,0.007386312192704349,0.25625
2016-01-18,EARLY_2016_2019,5,KOSDAQ,0.3,0.00451684073065408,0.28125
2016-01-18,EARLY_2016_2019,5,KOSDAQ_PLUS_KOSPI_EX_K200,0.0,0.002278143527480926,0.24375
2016-01-18,EARLY_2016_2019,5,KOSDAQ_PLUS_KOSPI_EX_K200,0.1,-0.0017570374285196377,0.24375000000000002
2016-01-18,EARLY_2016_2019,5,KOSDAQ_PLUS_KOSPI_EX_K200,0.2,-0.0032228126407993973,0.28125
2016-01-18,EARLY_2016_2019,5,KOSDAQ_PLUS_KOSPI_EX_K200,0.3,-0.0052551144693143105,0.30625
2016-01-18,EARLY_2016_2019,5,KOSPI_ALL,0.0,0.004090495838760925,0.225
2016-01-18,EARLY_2016_2019,5,KOSPI_ALL,0.1,0.0019336751902050509,0.21250000000000002
2016-01-18,EARLY_2016_2019,5,KOSPI_ALL,0.2,0.0009916988290597705,0.275
2016-01-18,EARLY_2016_2019,5,KOSPI_ALL,0.3,0.0015860064397387702,0.30625
2016-01-18,EARLY_2016_2019,5,KOSPI_EX_K200,0.0,0.0031079849292606314,0.21875
2016-01-18,EARLY_2016_2019,5,KOSPI_EX_K200,0.1,0.0013820498068051147,0.225
2016-01-18,EARLY_2016_2019,5,KOSPI_EX_K200,0.2,0.0005549040215225959,0.24375000000000002
2016-01-18,EARLY_2016_2019,5,KOSPI_EX_K200,0.3,-0.0008328300648309386,0.25
2016-01-18,EARLY_2016_2019,5,KOSPI_KOSDAQ_ALL,0.0,0.004925277401713973,0.2375
2016-01-18,EARLY_2016_2019,5,KOSPI_KOSDAQ_ALL,0.1,0.0008903907275557531,0.2125
2016-01-18,EARLY_2016_2019,5,KOSPI_KOSDAQ_ALL,0.2,-0.001192338325559603,0.275
2016-01-18,EARLY_2016_2019,5,KOSPI_KOSDAQ_ALL,0.3,-0.0025316868722166006,0.29375
2016-01-18,EARLY_2016_2019,10,K200,0.0,0.024755152661797012,0.33125
2016-01-18,EARLY_2016_2019,10,K200,0.05,0.025090296850693382,0.34375
2016-01-18,EARLY_2016_2019,10,K200,0.1,0.024330244924163597,0.35
2016-01-18,EARLY_2016_2019,10,K200,0.15,0.025253643679334456,0.3625
2016-01-18,EARLY_2016_2019,10,K200,0.2,0.0245055002659899,0.38125
2016-01-18,EARLY_2016_2019,10,K200,0.25,0.02644192581254897,0.38749999999999996
2016-01-18,EARLY_2016_2019,10,K200,0.3,0.026890988542873164,0.40625
2016-01-18,EARLY_2016_2019,10,K200,0.4,0.027851662742360995,0.4
2016-01-18,EARLY_2016_2019,10,K200,0.5,0.02512185339239609,0.475
2016-01-18,EARLY_2016_2019,10,KOSDAQ,0.0,0.013088461019302635,0.64375
2016-01-18,EARLY_2016_2019,10,KOSDAQ,0.05,0.012146087922820294,0.6375
2016-01-18,EARLY_2016_2019,10,KOSDAQ,0.1,0.013502238005932112,0.64375
2016-01-18,EARLY_2016_2019,10,KOSDAQ,0.15,0.012838631266948355,0.65
2016-01-18,EARLY_2016_2019,10,KOSDAQ,0.2,0.014651141780326865,0.66875
2016-01-18,EARLY_2016_2019,10,KOSDAQ,0.25,0.010090968689501711,0.66875
2016-01-18,EARLY_2016_2019,10,KOSDAQ,0.3,0.008115512394953051,0.675
2016-01-18,EARLY_2016_2019,10,KOSDAQ,0.4,0.009329701903043774,0.6625
2016-01-18,EARLY_2016_2019,10,KOSDAQ,0.5,0.007498138744598303,0.6875
2016-01-18,EARLY_2016_2019,10,KOSDAQ_PLUS_KOSPI_EX_K200,0.0,0.011943837848356401,0.6125
2016-01-18,EARLY_2016_2019,10,KOSDAQ_PLUS_KOSPI_EX_K200,0.05,0.01115804475338119,0.59375
2016-01-18,EARLY_2016_2019,10,KOSDAQ_PLUS_KOSPI_EX_K200,0.1,0.00603283209829425,0.5625
2016-01-18,EARLY_2016_2019,10,KOSDAQ_PLUS_KOSPI_EX_K200,0.15,0.00479129592547539,0.56875
2016-01-18,EARLY_2016_2019,10,KOSDAQ_PLUS_KOSPI_EX_K200,0.2,0.006247230798645153,0.58125
2016-01-18,EARLY_2016_2019,10,KOSDAQ_PLUS_KOSPI_EX_K200,0.25,0.00466806843620713,0.5875
2016-01-18,EARLY_2016_2019,10,KOSDAQ_PLUS_KOSPI_EX_K200,0.3,0.0044737352387045175,0.56875
2016-01-18,EARLY_2016_2019,10,KOSDAQ_PLUS_KOSPI_EX_K200,0.4,0.006655928555371507,0.6
2016-01-18,EARLY_2016_2019,10,KOSDAQ_PLUS_KOSPI_EX_K200,0.5,0.010713433250596545,0.5875
2016-01-18,EARLY_2016_2019,10,KOSPI_ALL,0.0,0.018662978422242394,0.38125
2016-01-18,EARLY_2016_2019,10,KOSPI_ALL,0.05,0.017310130957189862,0.38125
2016-01-18,EARLY_2016_2019,10,KOSPI_ALL,0.1,0.017163555276361882,0.375
2016-01-18,EARLY_2016_2019,10,KOSPI_ALL,0.15,0.019630754525274366,0.4125
2016-01-18,EARLY_2016_2019,10,KOSPI_ALL,0.2,0.01813886050589037,0.41875
2016-01-18,EARLY_2016_2019,10,KOSPI_ALL,0.25,0.01909404908236815,0.425
2016-01-18,EARLY_2016_2019,10,KOSPI_ALL,0.3,0.019718791894703287,0.4375
2016-01-18,EARLY_2016_2019,10,KOSPI_ALL,0.4,0.018972355513424945,0.4625
2016-01-18,EARLY_2016_2019,10,KOSPI_ALL,0.5,0.021394711750995433,0.5375
2016-01-18,EARLY_2016_2019,10,KOSPI_EX_K200,0.0,0.017622319781288608,0.475
2016-01-18,EARLY_2016_2019,10,KOSPI_EX_K200,0.05,0.015230083826905848,0.4625
2016-01-18,EARLY_2016_2019,10,KOSPI_EX_K200,0.1,0.016162977955408435,0.45625000000000004
2016-01-18,EARLY_2016_2019,10,KOSPI_EX_K200,0.15,0.01592228117215238,0.45625000000000004
2016-01-18,EARLY_2016_2019,10,KOSPI_EX_K200,0.2,0.015832009669134606,0.45
2016-01-18,EARLY_2016_2019,10,KOSPI_EX_K200,0.25,0.012116487858354945,0.45625000000000004
2016-01-18,EARLY_2016_2019,10,KOSPI_EX_K200,0.3,0.014072381729420554,0.48125
2016-01-18,EARLY_2016_2019,10,KOSPI_EX_K200,0.4,0.011020433835532913,0.46875
2016-01-18,EARLY_2016_2019,10,KOSPI_EX_K200,0.5,0.011988389027252135,0.4625
2016-01-18,EARLY_2016_2019,10,KOSPI_KOSDAQ_ALL,0.0,0.014137949782248714,0.50625
2016-01-18,EARLY_2016_2019,10,KOSPI_KOSDAQ_ALL,0.05,0.011074629690648116,0.5
2016-01-18,EARLY_2016_2019,10,KOSPI_KOSDAQ_ALL,0.1,0.007994975199852102,0.48750000000000004
2016-01-18,EARLY_2016_2019,10,KOSPI_KOSDAQ_ALL,0.15,0.008302679255458542,0.49375
2016-01-18,EARLY_2016_2019,10,KOSPI_KOSDAQ_ALL,0.2,0.008773910386794209,0.48125
2016-01-18,EARLY_2016_2019,10,KOSPI_KOSDAQ_ALL,0.25,0.008578655250061563,0.50625
2016-01-18,EARLY_2016_2019,10,KOSPI_KOSDAQ_ALL,0.3,0.00975935960794537,0.5
2016-01-18,EARLY_2016_2019,10,KOSPI_KOSDAQ_ALL,0.4,0.014577637243425944,0.55625
2016-01-18,EARLY_2016_2019,10,KOSPI_KOSDAQ_ALL,0.5,0.020848073866265904,0.60625
2016-01-25,EARLY_2016_2019,5,K200,0.0,0.01904896719823033,0.15625
2016-01-25,EARLY_2016_2019,5,K200,0.1,0.02002892931243416,0.16250000000000003
2016-01-25,EARLY_2016_2019,5,K200,0.2,0.01877847051865348,0.19374999999999998
2016-01-25,EARLY_2016_2019,5,K200,0.3,0.02245795614024061,0.175
2016-01-25,EARLY_2016_2019,5,KOSDAQ,0.0,0.006389101561317422,0.15625
2016-01-25,EARLY_2016_2019,5,KOSDAQ,0.1,0.0076995412878907475,0.16875
2016-01-25,EARLY_2016_2019,5,KOSDAQ,0.2,0.012064717662815893,0.2
2016-01-25,EARLY_2016_2019,5,KOSDAQ,0.3,0.010513757111181007,0.20625
2016-01-25,EARLY_2016_2019,5,KOSDAQ_PLUS_KOSPI_EX_K200,0.0,0.007538716847467333,0.22499999999999998
2016-01-25,EARLY_2016_2019,5,KOSDAQ_PLUS_KOSPI_EX_K200,0.1,0.008768014701229591,0.21875
2016-01-25,EARLY_2016_2019,5,KOSDAQ_PLUS_KOSPI_EX_K200,0.2,0.01095913393308082,0.23125
2016-01-25,EARLY_2016_2019,5,KOSDAQ_PLUS_KOSPI_EX_K200,0.3,0.011670164866547733,0.2625
2016-01-25,EARLY_2016_2019,5,KOSPI_ALL,0.0,0.01701103275137539,0.2
2016-01-25,EARLY_2016_2019,5,KOSPI_ALL,0.1,0.01678156978232678,0.225
2016-01-25,EARLY_2016_2019,5,KOSPI_ALL,0.2,0.01662835949672768,0.225
2016-01-25,EARLY_2016_2019,5,KOSPI_ALL,0.3,0.01967734009940604,0.25625
2016-01-25,EARLY_2016_2019,5,KOSPI_EX_K200,0.0,0.014464202135339454,0.19375
2016-01-25,EARLY_2016_2019,5,KOSPI_EX_K200,0.1,0.015631516277657454,0.19375
2016-01-25,EARLY_2016_2019,5,KOSPI_EX_K200,0.2,0.016617330897728464,0.20625
2016-01-25,EARLY_2016_2019,5,KOSPI_EX_K200,0.3,0.014851304444231574,0.2
2016-01-25,EARLY_2016_2019,5,KOSPI_KOSDAQ_ALL,0.0,0.009284068390061972,0.21250000000000002
2016-01-25,EARLY_2016_2019,5,KOSPI_KOSDAQ_ALL,0.1,0.009973606433589365,0.23125
2016-01-25,EARLY_2016_2019,5,KOSPI_KOSDAQ_ALL,0.2,0.0114525039640475,0.275
2016-01-25,EARLY_2016_2019,5,KOSPI_KOSDAQ_ALL,0.3,0.02161756050430277,0.24375000000000002
2016-02-01,EARLY_2016_2019,5,K200,0.0,-0.04253040754783596,0.21250000000000002
2016-02-01,EARLY_2016_2019,5,K200,0.1,-0.042897015197830665,0.23125
2016-02-01,EARLY_2016_2019,5,K200,0.2,-0.04198289776247958,0.2375
2016-02-01,EARLY_2016_2019,5,K200,0.3,-0.04034162264800557,0.2125
2016-02-01,EARLY_2016_2019,5,KOSDAQ,0.0,-0.04700912528867556,0.23124999999999998
2016-02-01,EARLY_2016_2019,5,KOSDAQ,0.1,-0.04812821033388615,0.23125
2016-02-01,EARLY_2016_2019,5,KOSDAQ,0.2,-0.04695348402186823,0.20625000000000002
2016-02-01,EARLY_2016_2019,5,KOSDAQ,0.3,-0.04415211868730052,0.24375
2016-02-01,EARLY_2016_2019,5,KOSDAQ_PLUS_KOSPI_EX_K200,0.0,-0.04639069902604294,0.21875
2016-02-01,EARLY_2016_2019,5,KOSDAQ_PLUS_KOSPI_EX_K200,0.1,-0.044456689300186175,0.23125
2016-02-01,EARLY_2016_2019,5,KOSDAQ_PLUS_KOSPI_EX_K200,0.2,-0.04772173857538439,0.25
2016-02-01,EARLY_2016_2019,5,KOSDAQ_PLUS_KOSPI_EX_K200,0.3,-0.04846429493786586,0.24375
2016-02-01,EARLY_2016_2019,5,KOSPI_ALL,0.0,-0.04545993559895453,0.2
2016-02-01,EARLY_2016_2019,5,KOSPI_ALL,0.1,-0.04369779045335664,0.19375
2016-02-01,EARLY_2016_2019,5,KOSPI_ALL,0.2,-0.0384632713687269,0.19374999999999998
2016-02-01,EARLY_2016_2019,5,KOSPI_ALL,0.3,-0.041744856165847354,0.26875
2016-02-01,EARLY_2016_2019,5,KOSPI_EX_K200,0.0,-0.04072046951881681,0.16875
2016-02-01,EARLY_2016_2019,5,KOSPI_EX_K200,0.1,-0.04092592050652265,0.15000000000000002
2016-02-01,EARLY_2016_2019,5,KOSPI_EX_K200,0.2,-0.038169902569859075,0.1875
2016-02-01,EARLY_2016_2019,5,KOSPI_EX_K200,0.3,-0.03872464600589681,0.16875
2016-02-01,EARLY_2016_2019,5,KOSPI_KOSDAQ_ALL,0.0,-0.04523785485945766,0.2375
2016-02-01,EARLY_2016_2019,5,KOSPI_KOSDAQ_ALL,0.1,-0.04479317842111734,0.21875
2016-02-01,EARLY_2016_2019,5,KOSPI_KOSDAQ_ALL,0.2,-0.0452589460726886,0.25625
2016-02-01,EARLY_2016_2019,5,KOSPI_KOSDAQ_ALL,0.3,-0.04627514748895142,0.29375
2016-02-01,EARLY_2016_2019,10,K200,0.0,-0.01886726264317178,0.28125
2016-02-01,EARLY_2016_2019,10,K200,0.05,-0.020291287434282438,0.275
2016-02-01,EARLY_2016_2019,10,K200,0.1,-0.01952369114914357,0.30625
2016-02-01,EARLY_2016_2019,10,K200,0.15,-0.019497824586903606,0.3125
2016-02-01,EARLY_2016_2019,10,K200,0.2,-0.02025151065582801,0.3125
2016-02-01,EARLY_2016_2019,10,K200,0.25,-0.018307725223120276,0.3
2016-02-01,EARLY_2016_2019,10,K200,0.3,-0.01751476017169751,0.29374999999999996
2016-02-01,EARLY_2016_2019,10,K200,0.4,-0.011835424305976927,0.3
2016-02-01,EARLY_2016_2019,10,K200,0.5,-0.01341291415272081,0.33125
2016-02-01,EARLY_2016_2019,10,KOSDAQ,0.0,-0.06138249566938438,0.3
2016-02-01,EARLY_2016_2019,10,KOSDAQ,0.05,-0.06014751112373039,0.30625
2016-02-01,EARLY_2016_2019,10,KOSDAQ,0.1,-0.06077142356910403,0.3
2016-02-01,EARLY_2016_2019,10,KOSDAQ,0.15,-0.05942944905113941,0.3
2016-02-01,EARLY_2016_2019,10,KOSDAQ,0.2,-0.05683725630856833,0.2875
2016-02-01,EARLY_2016_2019,10,KOSDAQ,0.25,-0.05492177066556683,0.3375
2016-02-01,EARLY_2016_2019,10,KOSDAQ,0.3,-0.05220145504863289,0.32499999999999996
2016-02-01,EARLY_2016_2019,10,KOSDAQ,0.4,-0.052036721367916525,0.33125
2016-02-01,EARLY_2016_2019,10,KOSDAQ,0.5,-0.04560308128292665,0.35625
2016-02-01,EARLY_2016_2019,10,KOSDAQ_PLUS_KOSPI_EX_K200,0.0,-0.05635582277937124,0.3125
2016-02-01,EARLY_2016_2019,10,KOSDAQ_PLUS_KOSPI_EX_K200,0.05,-0.05315861357157876,0.33125
2016-02-01,EARLY_2016_2019,10,KOSDAQ_PLUS_KOSPI_EX_K200,0.1,-0.05292276591779728,0.34375
2016-02-01,EARLY_2016_2019,10,KOSDAQ_PLUS_KOSPI_EX_K200,0.15,-0.051597221310606727,0.35
