strategy,universe,horizon,sample,n_dates,gross_delta,turnover_delta,net_delta_0,net_delta_30,net_delta_60
VETO_LOW10,KOSPI_KOSDAQ_ALL,10,NORMAL_2023_2024,48,0.0007267723237151264,0.0054687499999999875,0.0007267723237151264,0.0007103660737151265,0.0006939598237151267
VETO_LOW10,KOSPI_KOSDAQ_ALL,10,YTD_2026,13,9.351381887798925e-05,0.00721153846153847,9.351381887798925e-05,7.187920349337372e-05,5.0244588108758445e-05
VETO_LOW10,KOSPI_KOSDAQ_ALL,20,BULL_2025,12,-0.000996879214877592,0.0036458333333333295,-0.000996879214877592,-0.001007816714877592,-0.001018754214877592
VETO_LOW10,KOSPI_KOSDAQ_ALL,20,EARLY_2016_2019,48,0.001487919799643439,0.011979166666666666,0.001487919799643439,0.0014519822996434388,0.001416044799643439
VETO_LOW10,KOSPI_KOSDAQ_ALL,20,LATE_2020_2022,38,0.00025952985146209494,0.0013157894736842,0.00025952985146209494,0.00025558248304104235,0.0002516351146199897
VETO_LOW10,KOSPI_KOSDAQ_ALL,20,NORMAL_2023_2024,24,0.0019417588902240334,0.006510416666666676,0.0019417588902240334,0.0019222276402240332,0.0019026963902240332
VETO_LOW10,KOSPI_KOSDAQ_ALL,20,YTD_2026,6,0.0026959458917503124,0.004166666666666689,0.0026959458917503124,0.0026834458917503125,0.002670945891750312
VETO_LOW20,K200,5,BULL_2025,49,-0.0007112962813668402,0.10076530612244898,-0.0007112962813668402,-0.001013592199734187,-0.001315888118101534
VETO_LOW20,K200,5,EARLY_2016_2019,192,-3.99502787179098e-05,0.10237630208333333,-3.99502787179098e-05,-0.0003470791849679098,-0.0006542080912179097
VETO_LOW20,K200,5,LATE_2020_2022,149,2.0831658728870534e-05,0.09144295302013423,2.0831658728870534e-05,-0.0002534972003315321,-0.0005278260593919348
VETO_LOW20,K200,5,NORMAL_2023_2024,97,-0.00025716780426211035,0.08878865979381444,-0.00025716780426211035,-0.0005235337836435541,-0.000789899763024997
VETO_LOW20,K200,5,YTD_2026,28,0.002640949757347545,0.08928571428571429,0.002640949757347545,0.002373092614490402,0.0021052354716332594
VETO_LOW20,K200,10,BULL_2025,25,-0.0029983247631549482,0.09825,-0.0029983247631549482,-0.0032930747631549477,-0.003587824763154948
VETO_LOW20,K200,10,EARLY_2016_2019,96,-0.00028876551838805917,0.10247395833333332,-0.00028876551838805917,-0.0005961873933880591,-0.0009036092683880592
VETO_LOW20,K200,10,LATE_2020_2022,75,0.0001012243555773471,0.09333333333333334,0.0001012243555773471,-0.00017877564442265317,-0.0004587756444226529
VETO_LOW20,K200,10,NORMAL_2023_2024,48,0.0005999262371939273,0.09557291666666667,0.0005999262371939273,0.0003132074871939273,2.6488737193927326e-05
VETO_LOW20,K200,10,YTD_2026,13,0.005358688585821914,0.08701923076923078,0.005358688585821914,0.0050976308935142215,0.00483657320120653
VETO_LOW20,K200,20,BULL_2025,12,-0.004127326276430627,0.06927083333333336,-0.004127326276430627,-0.004335138776430628,-0.004542951276430628
VETO_LOW20,K200,20,EARLY_2016_2019,48,-0.0008273378289243314,0.08671875,-0.0008273378289243314,-0.0010874940789243315,-0.0013476503289243317
VETO_LOW20,K200,20,LATE_2020_2022,38,-0.0017521528899788886,0.07746710526315788,-0.0017521528899788886,-0.0019845542057683628,-0.002216955521557836
VETO_LOW20,K200,20,NORMAL_2023_2024,24,-0.00024737532376667356,0.07526041666666666,-0.00024737532376667356,-0.0004731565737666735,-0.0006989378237666734
VETO_LOW20,K200,20,YTD_2026,6,0.006449978714634898,0.0458333333333333,0.006449978714634898,0.006312478714634897,0.0061749787146348975
VETO_LOW20,KOSDAQ,5,BULL_2025,49,0.00023154285947328519,0.025765306122448973,0.00023154285947328519,0.00015424694110593827,7.695102273859138e-05
VETO_LOW20,KOSDAQ,5,EARLY_2016_2019,192,0.0003244109776155135,0.03743489583333333,0.0003244109776155135,0.00021210629011551353,9.980160261551358e-05
VETO_LOW20,KOSDAQ,5,LATE_2020_2022,149,-0.0004310894343478338,0.03309563758389262,-0.0004310894343478338,-0.0005303763470995117,-0.0006296632598511895
VETO_LOW20,KOSDAQ,5,NORMAL_2023_2024,97,0.0005198786427335764,0.026481958762886594,0.0005198786427335764,0.0004404327664449166,0.00036098689015625696
VETO_LOW20,KOSDAQ,5,YTD_2026,28,0.000300734294294063,0.03125,0.000300734294294063,0.0002069842942940632,0.00011323429429406326
VETO_LOW20,KOSDAQ,10,BULL_2025,25,0.0007074812843884096,0.025000000000000005,0.0007074812843884096,0.0006324812843884095,0.0005574812843884096
VETO_LOW20,KOSDAQ,10,EARLY_2016_2019,96,0.0006985167929223392,0.037695312499999994,0.0006985167929223392,0.0005854308554223393,0.00047234491792233924
VETO_LOW20,KOSDAQ,10,LATE_2020_2022,75,0.0002459003051677179,0.02733333333333333,0.0002459003051677179,0.00016390030516771786,8.190030516771784e-05
VETO_LOW20,KOSDAQ,10,NORMAL_2023_2024,48,0.0006515973577151402,0.025911458333333335,0.0006515973577151402,0.0005738629827151402,0.0004961286077151402
VETO_LOW20,KOSDAQ,10,YTD_2026,13,0.002489969541466865,0.02740384615384616,0.002489969541466865,0.0024077580030053263,0.0023255464645437884
VETO_LOW20,KOSDAQ,20,BULL_2025,12,0.00021725445282277426,0.013020833333333351,0.00021725445282277426,0.00017819195282277417,0.00013912945282277414
VETO_LOW20,KOSDAQ,20,EARLY_2016_2019,48,0.001094627887634563,0.02096354166666667,0.001094627887634563,0.0010317372626345628,0.0009688466376345629
VETO_LOW20,KOSDAQ,20,LATE_2020_2022,38,0.0006067571962457355,0.014967105263157887,0.0006067571962457355,0.0005618558804562618,0.0005169545646667881
VETO_LOW20,KOSDAQ,20,NORMAL_2023_2024,24,0.0014074897070867384,0.013020833333333337,0.0014074897070867384,0.0013684272070867384,0.0013293647070867383
VETO_LOW20,KOSDAQ,20,YTD_2026,6,0.001016699602182274,0.020833333333333315,0.001016699602182274,0.0009541996021822733,0.0008916996021822735
VETO_LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,5,BULL_2025,49,0.0003238566261860421,0.023086734693877557,0.0003238566261860421,0.00025459642210440937,0.00018533621802277678
VETO_LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,5,EARLY_2016_2019,192,0.0005590069576692885,0.038671874999999994,0.0005590069576692885,0.0004429913326692886,0.00032697570766928864
VETO_LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,5,LATE_2020_2022,149,-0.00028207158400650803,0.026216442953020135,-0.00028207158400650803,-0.00036072091286556843,-0.00043937024172462894
VETO_LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,5,NORMAL_2023_2024,97,0.0008590133715392199,0.03318298969072165,0.0008590133715392199,0.0007594644024670548,0.00065991543339489
VETO_LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,5,YTD_2026,28,0.000639746320191155,0.03816964285714286,0.000639746320191155,0.0005252373916197262,0.0004107284630482977
VETO_LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,10,BULL_2025,25,0.0005827195656241319,0.023749999999999986,0.0005827195656241319,0.0005114695656241319,0.000440219565624132
VETO_LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,10,EARLY_2016_2019,96,0.000828761575347589,0.038997395833333344,0.000828761575347589,0.0007117693878475891,0.000594777200347589
VETO_LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,10,LATE_2020_2022,75,-0.00034864494106416426,0.024833333333333346,-0.00034864494106416426,-0.00042314494106416423,-0.0004976449410641643
VETO_LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,10,NORMAL_2023_2024,48,8.743361721780852e-05,0.032421874999999996,8.743361721780852e-05,-9.832007782191251e-06,-0.00010709763278219124
VETO_LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,10,YTD_2026,13,0.0019199673157037024,0.03894230769230767,0.0019199673157037024,0.0018031403926267796,0.0016863134695498565
VETO_LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,20,BULL_2025,12,-0.0006801295616583533,0.015624999999999991,-0.0006801295616583533,-0.0007270045616583535,-0.0007738795616583535
VETO_LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,20,EARLY_2016_2019,48,0.002147521956510972,0.021875000000000002,0.002147521956510972,0.002081896956510972,0.002016271956510972
VETO_LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,20,LATE_2020_2022,38,0.0008425723207335575,0.018749999999999996,0.0008425723207335575,0.0007863223207335577,0.0007300723207335575
VETO_LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,20,NORMAL_2023_2024,24,-7.354452425077868e-05,0.018750000000000006,-7.354452425077868e-05,-0.00012979452425077877,-0.00018604452425077887
VETO_LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,20,YTD_2026,6,0.004349422138586743,0.028124999999999994,0.004349422138586743,0.004265047138586744,0.0041806721385867435
VETO_LOW20,KOSPI_ALL,5,BULL_2025,49,-0.0007510430116886475,0.0485969387755102,-0.0007510430116886475,-0.000896833828015178,-0.0010426246443417085
VETO_LOW20,KOSPI_ALL,5,EARLY_2016_2019,192,5.496828985046188e-05,0.05123697916666666,5.496828985046188e-05,-9.874264764953815e-05,-0.0002524535851495381
VETO_LOW20,KOSPI_ALL,5,LATE_2020_2022,149,-0.0002565488389891214,0.03859060402684564,-0.0002565488389891214,-0.0003723206510696584,-0.0004880924631501951
VETO_LOW20,KOSPI_ALL,5,NORMAL_2023_2024,97,0.0005644327108286734,0.04838917525773195,0.0005644327108286734,0.0004192651850554776,0.0002740976592822818
VETO_LOW20,KOSPI_ALL,5,YTD_2026,28,0.001205125163124576,0.05714285714285715,0.001205125163124576,0.0010336965916960044,0.0008622680202674329
VETO_LOW20,KOSPI_ALL,10,BULL_2025,25,0.0008549518775832756,0.04524999999999999,0.0008549518775832756,0.0007192018775832757,0.0005834518775832759
VETO_LOW20,KOSPI_ALL,10,EARLY_2016_2019,96,-0.0001892941105858417,0.04986979166666666,-0.0001892941105858417,-0.00033890348558584166,-0.0004885128605858416
VETO_LOW20,KOSPI_ALL,10,LATE_2020_2022,75,-0.0013759268943934948,0.03708333333333334,-0.0013759268943934948,-0.0014871768943934948,-0.0015984268943934946
VETO_LOW20,KOSPI_ALL,10,NORMAL_2023_2024,48,0.0004815367072447657,0.03919270833333334,0.0004815367072447657,0.00036395858224476564,0.0002463804572447658
VETO_LOW20,KOSPI_ALL,10,YTD_2026,13,0.005009026061479683,0.04663461538461538,0.005009026061479683,0.004869122215325836,0.00472921836917199
VETO_LOW20,KOSPI_ALL,20,BULL_2025,12,0.0010043117766487348,0.03177083333333335,0.0010043117766487348,0.0009089992766487346,0.0008136867766487349
VETO_LOW20,KOSPI_ALL,20,EARLY_2016_2019,48,0.0003076509686155569,0.038151041666666656,0.0003076509686155569,0.00019319784361555706,7.874471861555705e-05
VETO_LOW20,KOSPI_ALL,20,LATE_2020_2022,38,-0.0006976825207558511,0.02549342105263158,-0.0006976825207558511,-0.0007741627839137459,-0.0008506430470716407
VETO_LOW20,KOSPI_ALL,20,NORMAL_2023_2024,24,0.00016875932728511108,0.02760416666666668,0.00016875932728511108,8.594682728511087e-05,3.1343272851111e-06
VETO_LOW20,KOSPI_ALL,20,YTD_2026,6,0.006532555603627573,0.029166666666666674,0.006532555603627573,0.006445055603627572,0.006357555603627572
VETO_LOW20,KOSPI_EX_K200,5,BULL_2025,49,-0.0002098744042437058,0.05637755102040816,-0.0002098744042437058,-0.0003790070573049302,-0.0005481397103661547
VETO_LOW20,KOSPI_EX_K200,5,EARLY_2016_2019,192,0.00024164230315391907,0.05667317708333333,0.00024164230315391907,7.162277190391902e-05,-9.839675934608101e-05
VETO_LOW20,KOSPI_EX_K200,5,LATE_2020_2022,149,0.00010521071862597686,0.04534395973154362,0.00010521071862597686,-3.082116056865404e-05,-0.00016685303976328488
VETO_LOW20,KOSPI_EX_K200,5,NORMAL_2023_2024,97,0.0008454092240584811,0.05380154639175259,0.0008454092240584811,0.0006840045848832234,0.0005225999457079656
VETO_LOW20,KOSPI_EX_K200,5,YTD_2026,28,0.001733489910342077,0.07366071428571429,0.001733489910342077,0.0015125077674849336,0.0012915256246277915
VETO_LOW20,KOSPI_EX_K200,10,BULL_2025,25,0.000560156407434434,0.05899999999999998,0.000560156407434434,0.0003831564074344339,0.00020615640743443405
VETO_LOW20,KOSPI_EX_K200,10,EARLY_2016_2019,96,-4.595899673642098e-05,0.055013020833333336,-4.595899673642098e-05,-0.000210998059236421,-0.0003760371217364211
VETO_LOW20,KOSPI_EX_K200,10,LATE_2020_2022,75,-0.0003049932773319954,0.049666666666666665,-0.0003049932773319954,-0.00045399327733199534,-0.0006029932773319954
VETO_LOW20,KOSPI_EX_K200,10,NORMAL_2023_2024,48,0.0006537111416539154,0.05364583333333334,0.0006537111416539154,0.0004927736416539154,0.00033183614165391544
VETO_LOW20,KOSPI_EX_K200,10,YTD_2026,13,0.00524144394810735,0.06826923076923076,0.00524144394810735,0.005036636255799656,0.004831828563491964
VETO_LOW20,KOSPI_EX_K200,20,BULL_2025,12,-0.0007858016010172849,0.03593749999999999,-0.0007858016010172849,-0.000893614101017285,-0.001001426601017285
VETO_LOW20,KOSPI_EX_K200,20,EARLY_2016_2019,48,-0.0005766096541828617,0.04270833333333333,-0.0005766096541828617,-0.0007047346541828618,-0.0008328596541828619
VETO_LOW20,KOSPI_EX_K200,20,LATE_2020_2022,38,0.0010098326804870664,0.03404605263157895,0.0010098326804870664,0.0009076945225923295,0.0008055563646975926
VETO_LOW20,KOSPI_EX_K200,20,NORMAL_2023_2024,24,0.0010132615085396677,0.04635416666666666,0.0010132615085396677,0.0008741990085396681,0.0007351365085396682
VETO_LOW20,KOSPI_EX_K200,20,YTD_2026,6,0.012025377435808607,0.03541666666666667,0.012025377435808607,0.011919127435808608,0.011812877435808606
VETO_LOW20,KOSPI_KOSDAQ_ALL,5,BULL_2025,49,0.0003285952026657134,0.02576530612244898,0.0003285952026657134,0.0002512992842983665,0.00017400336593101964
VETO_LOW20,KOSPI_KOSDAQ_ALL,5,EARLY_2016_2019,192,0.00027367157594995257,0.033528645833333336,0.00027367157594995257,0.00017308563844995261,7.249970094995254e-05
VETO_LOW20,KOSPI_KOSDAQ_ALL,5,LATE_2020_2022,149,-7.710019164290538e-05,0.024748322147651002,-7.710019164290538e-05,-0.0001513451580858584,-0.00022559012452881146
VETO_LOW20,KOSPI_KOSDAQ_ALL,5,NORMAL_2023_2024,97,0.0006939902029574578,0.02525773195876288,0.0006939902029574578,0.0006182170070811691,0.0005424438112048805
VETO_LOW20,KOSPI_KOSDAQ_ALL,5,YTD_2026,28,-0.0014643377674980178,0.025892857142857155,-0.0014643377674980178,-0.0015420163389265888,-0.0016196949103551605
VETO_LOW20,KOSPI_KOSDAQ_ALL,10,BULL_2025,25,0.0009637088731125882,0.015000000000000006,0.0009637088731125882,0.0009187088731125879,0.000873708873112588
VETO_LOW20,KOSPI_KOSDAQ_ALL,10,EARLY_2016_2019,96,0.00067178759788187,0.031575520833333336,0.00067178759788187,0.0005770610353818699,0.0004823344728818698
VETO_LOW20,KOSPI_KOSDAQ_ALL,10,LATE_2020_2022,75,-3.6900130431079595e-05,0.021166666666666663,-3.6900130431079595e-05,-0.00010040013043107958,-0.0001639001304310795
VETO_LOW20,KOSPI_KOSDAQ_ALL,10,NORMAL_2023_2024,48,0.0011187761252286891,0.023828124999999995,0.0011187761252286891,0.001047291750228689,0.0009758073752286891
VETO_LOW20,KOSPI_KOSDAQ_ALL,10,YTD_2026,13,0.00020998640877119065,0.02692307692307694,0.00020998640877119065,0.0001292171780019599,4.844794723272896e-05
VETO_LOW20,KOSPI_KOSDAQ_ALL,20,BULL_2025,12,-0.000667234809027526,0.0078124999999999905,-0.000667234809027526,-0.0006906723090275259,-0.0007141098090275261
VETO_LOW20,KOSPI_KOSDAQ_ALL,20,EARLY_2016_2019,48,0.0013988464789465383,0.02148437499999999,0.0013988464789465383,0.0013343933539465384,0.0012699402289465382
VETO_LOW20,KOSPI_KOSDAQ_ALL,20,LATE_2020_2022,38,0.0025555849644528146,0.007894736842105255,0.0025555849644528146,0.0025319007539264986,0.0025082165434001827
VETO_LOW20,KOSPI_KOSDAQ_ALL,20,NORMAL_2023_2024,24,0.0006104597296771228,0.016927083333333343,0.0006104597296771228,0.0005596784796771229,0.0005088972296771229
VETO_LOW20,KOSPI_KOSDAQ_ALL,20,YTD_2026,6,0.0021082403024742127,0.010416666666666666,0.0021082403024742127,0.0020769903024742127,0.0020457403024742127
VETO_LOW30,K200,5,BULL_2025,49,-0.0008299180850928158,0.15892857142857142,-0.0008299180850928158,-0.0013067037993785306,-0.0017834895136642445
VETO_LOW30,K200,5,EARLY_2016_2019,192,-0.00017524419048695031,0.15953776041666667,-0.00017524419048695031,-0.0006538574717369503,-0.0011324707529869504
VETO_LOW30,K200,5,LATE_2020_2022,149,-5.124007949010053e-06,0.1468959731543624,-5.124007949010053e-06,-0.0004458119274120973,-0.0008864998468751844
VETO_LOW30,K200,5,NORMAL_2023_2024,97,-9.720522254106807e-05,0.14684278350515462,-9.720522254106807e-05,-0.0005377335730565319,-0.000978261923571996
VETO_LOW30,K200,5,YTD_2026,28,0.0022255242508255617,0.1267857142857143,0.0022255242508255617,0.001845167107968419,0.001464809965111276
VETO_LOW30,K200,10,BULL_2025,25,-0.0021403456111876037,0.1665,-0.0021403456111876037,-0.002639845611187604,-0.003139345611187604
VETO_LOW30,K200,10,EARLY_2016_2019,96,-0.00018716218249880423,0.15481770833333333,-0.00018716218249880423,-0.0006516153074988042,-0.0011160684324988044
VETO_LOW30,K200,10,LATE_2020_2022,75,-0.00028861807126184764,0.15291666666666667,-0.00028861807126184764,-0.0007473680712618475,-0.0012061180712618477
VETO_LOW30,K200,10,NORMAL_2023_2024,48,0.0008092311318167426,0.16263020833333333,0.0008092311318167426,0.00032134050681674274,-0.00016655011818325727
VETO_LOW30,K200,10,YTD_2026,13,0.0037033618992173343,0.13557692307692307,0.0037033618992173343,0.0032966311299865653,0.0028899003607557963
VETO_LOW30,K200,20,BULL_2025,12,-0.0030183254951424397,0.12656250000000002,-0.0030183254951424397,-0.003398012995142439,-0.003777700495142439
VETO_LOW30,K200,20,EARLY_2016_2019,48,-0.0012316106703923514,0.13515625,-0.0012316106703923514,-0.0016370794203923514,-0.002042548170392351
VETO_LOW30,K200,20,LATE_2020_2022,38,-0.002877909518346862,0.12845394736842106,-0.002877909518346862,-0.0032632713604521246,-0.003648633202557388
VETO_LOW30,K200,20,NORMAL_2023_2024,24,0.0004399784813274228,0.12682291666666667,0.0004399784813274228,5.9509731327422865e-05,-0.0003209590186725771
VETO_LOW30,K200,20,YTD_2026,6,0.006642458584182426,0.08333333333333333,0.006642458584182426,0.006392458584182426,0.0061424585841824255
VETO_LOW30,KOSDAQ,5,BULL_2025,49,0.0007331730149055358,0.06301020408163266,0.0007331730149055358,0.0005441424026606376,0.0003551117904157398
VETO_LOW30,KOSDAQ,5,EARLY_2016_2019,192,0.000525245589156496,0.08046874999999999,0.000525245589156496,0.0002838393391564961,4.2433089156495986e-05
VETO_LOW30,KOSDAQ,5,LATE_2020_2022,149,-0.00025971424000802737,0.06598154362416107,-0.00025971424000802737,-0.00045765887088051067,-0.0006556035017529937
VETO_LOW30,KOSDAQ,5,NORMAL_2023_2024,97,0.0011343486337364414,0.06520618556701031,0.0011343486337364414,0.0009387300770354104,0.0007431115203343794
VETO_LOW30,KOSDAQ,5,YTD_2026,28,-0.00018092233419729473,0.06629464285714286,-0.00018092233419729473,-0.00037980626276872345,-0.000578690191340152
VETO_LOW30,KOSDAQ,10,BULL_2025,25,0.0008486878268776174,0.05875,0.0008486878268776174,0.0006724378268776174,0.0004961878268776175
VETO_LOW30,KOSDAQ,10,EARLY_2016_2019,96,0.0011343431350062173,0.080078125,0.0011343431350062173,0.0008941087600062174,0.0006538743850062172
VETO_LOW30,KOSDAQ,10,LATE_2020_2022,75,0.0012489907039255077,0.0625,0.0012489907039255077,0.0010614907039255075,0.0008739907039255076
VETO_LOW30,KOSDAQ,10,NORMAL_2023_2024,48,0.0016281318309939402,0.061718749999999996,0.0016281318309939402,0.0014429755809939402,0.00125781933099394
VETO_LOW30,KOSDAQ,10,YTD_2026,13,0.003662916206776979,0.05384615384615387,0.003662916206776979,0.003501377745238517,0.003339839283700056
VETO_LOW30,KOSDAQ,20,BULL_2025,12,0.0014154398437822007,0.03437500000000004,0.0014154398437822007,0.0013123148437822005,0.0012091898437822004
VETO_LOW30,KOSDAQ,20,EARLY_2016_2019,48,0.0015926698756664568,0.03971354166666666,0.0015926698756664568,0.0014735292506664569,0.001354388625666457
VETO_LOW30,KOSDAQ,20,LATE_2020_2022,38,0.0006771731703628245,0.038815789473684206,0.0006771731703628245,0.0005607258019417714,0.0004442784335207191
VETO_LOW30,KOSDAQ,20,NORMAL_2023_2024,24,0.003210105402393141,0.03619791666666666,0.003210105402393141,0.0031015116523931403,0.0029929179023931406
VETO_LOW30,KOSDAQ,20,YTD_2026,6,0.0023423571622389065,0.04999999999999999,0.0023423571622389065,0.0021923571622389075,0.0020423571622389066
VETO_LOW30,KOSDAQ_PLUS_KOSPI_EX_K200,5,BULL_2025,49,0.0002532480565565815,0.06556122448979593,0.0002532480565565815,5.656438308719379e-05,-0.0001401192903821941
VETO_LOW30,KOSDAQ_PLUS_KOSPI_EX_K200,5,EARLY_2016_2019,192,0.00055131587235727,0.08333333333333333,0.00055131587235727,0.00030131587235727005,5.1315872357270065e-05
VETO_LOW30,KOSDAQ_PLUS_KOSPI_EX_K200,5,LATE_2020_2022,149,-0.0005704759192603283,0.061115771812080534,-0.0005704759192603283,-0.0007538232346965698,-0.0009371705501328115
VETO_LOW30,KOSDAQ_PLUS_KOSPI_EX_K200,5,NORMAL_2023_2024,97,0.0011495804045783908,0.07306701030927834,0.0011495804045783908,0.0009303793736505558,0.0007111783427227205
VETO_LOW30,KOSDAQ_PLUS_KOSPI_EX_K200,5,YTD_2026,28,0.00023678900348085457,0.0609375,0.00023678900348085457,5.39765034808547e-05,-0.00012883599651914536
VETO_LOW30,KOSDAQ_PLUS_KOSPI_EX_K200,10,BULL_2025,25,-0.00037895498399961023,0.06924999999999999,-0.00037895498399961023,-0.0005867049839996103,-0.0007944549839996101
VETO_LOW30,KOSDAQ_PLUS_KOSPI_EX_K200,10,EARLY_2016_2019,96,0.0009492331253490093,0.08098958333333334,0.0009492331253490093,0.0007062643753490092,0.00046329562534900935
VETO_LOW30,KOSDAQ_PLUS_KOSPI_EX_K200,10,LATE_2020_2022,75,-0.00022087228286857635,0.05333333333333334,-0.00022087228286857635,-0.0003808722828685764,-0.0005408722828685763
VETO_LOW30,KOSDAQ_PLUS_KOSPI_EX_K200,10,NORMAL_2023_2024,48,0.0009094172458868551,0.065234375,0.0009094172458868551,0.000713714120886855,0.0005180109958868549
VETO_LOW30,KOSDAQ_PLUS_KOSPI_EX_K200,10,YTD_2026,13,0.006210672124876531,0.07451923076923075,0.006210672124876531,0.00598711443256884,0.005763556740261147
VETO_LOW30,KOSDAQ_PLUS_KOSPI_EX_K200,20,BULL_2025,12,-0.0035253655892805813,0.03854166666666667,-0.0035253655892805813,-0.0036409905892805816,-0.003756615589280581
VETO_LOW30,KOSDAQ_PLUS_KOSPI_EX_K200,20,EARLY_2016_2019,48,0.0025527207508472625,0.05182291666666667,0.0025527207508472625,0.0023972520008472627,0.0022417832508472625
VETO_LOW30,KOSDAQ_PLUS_KOSPI_EX_K200,20,LATE_2020_2022,38,0.0006115167182755551,0.04226973684210527,0.0006115167182755551,0.0004847075077492391,0.0003578982972229235
VETO_LOW30,KOSDAQ_PLUS_KOSPI_EX_K200,20,NORMAL_2023_2024,24,0.0014351387483777364,0.040364583333333336,0.0014351387483777364,0.0013140449983777367,0.0011929512483777362
VETO_LOW30,KOSDAQ_PLUS_KOSPI_EX_K200,20,YTD_2026,6,0.007468574505761001,0.052083333333333336,0.007468574505761001,0.007312324505761002,0.007156074505761002
VETO_LOW30,KOSPI_ALL,5,BULL_2025,49,-0.0014483668971693622,0.10153061224489797,-0.0014483668971693622,-0.001752958733904056,-0.0020575505706387502
VETO_LOW30,KOSPI_ALL,5,EARLY_2016_2019,192,-0.00033826333643387506,0.099609375,-0.00033826333643387506,-0.0006370914614338752,-0.0009359195864338752
VETO_LOW30,KOSPI_ALL,5,LATE_2020_2022,149,-0.0003641501841481166,0.0786493288590604,-0.0003641501841481166,-0.0006000981707252977,-0.0008360461573024789
VETO_LOW30,KOSPI_ALL,5,NORMAL_2023_2024,97,0.0006876395091655362,0.09362113402061853,0.0006876395091655362,0.00040677610710368066,0.00012591270504182508
VETO_LOW30,KOSPI_ALL,5,YTD_2026,28,0.0034195708041495423,0.09196428571428572,0.0034195708041495423,0.003143677947006685,0.002867785089863828
VETO_LOW30,KOSPI_ALL,10,BULL_2025,25,-0.002717969262174739,0.09900000000000002,-0.002717969262174739,-0.003014969262174739,-0.0033119692621747395
VETO_LOW30,KOSPI_ALL,10,EARLY_2016_2019,96,-0.0009200272305308067,0.09694010416666665,-0.0009200272305308067,-0.0012108475430308069,-0.001501667855530807
VETO_LOW30,KOSPI_ALL,10,LATE_2020_2022,75,-0.0012254584623264638,0.07758333333333334,-0.0012254584623264638,-0.0014582084623264641,-0.0016909584623264644
VETO_LOW30,KOSPI_ALL,10,NORMAL_2023_2024,48,0.0006934598850968244,0.08697916666666666,0.0006934598850968244,0.00043252238509682435,0.0001715848850968244
VETO_LOW30,KOSPI_ALL,10,YTD_2026,13,0.0076024080463546785,0.0831730769230769,0.0076024080463546785,0.007352888815585449,0.007103369584816218
VETO_LOW30,KOSPI_ALL,20,BULL_2025,12,-0.003089234598795313,0.07135416666666668,-0.003089234598795313,-0.003303297098795313,-0.0035173595987953135
VETO_LOW30,KOSPI_ALL,20,EARLY_2016_2019,48,-0.001050304818980335,0.069140625,-0.001050304818980335,-0.001257726693980335,-0.0014651485689803352
VETO_LOW30,KOSPI_ALL,20,LATE_2020_2022,38,-0.0008650989814633342,0.05674342105263157,-0.0008650989814633342,-0.001035329244621229,-0.0012055595077791238
VETO_LOW30,KOSPI_ALL,20,NORMAL_2023_2024,24,-0.00050168749230296,0.058072916666666675,-0.00050168749230296,-0.0006759062423029601,-0.000850124992302961
VETO_LOW30,KOSPI_ALL,20,YTD_2026,6,0.01074064948712661,0.04062500000000002,0.01074064948712661,0.010618774487126613,0.010496899487126612
VETO_LOW30,KOSPI_EX_K200,5,BULL_2025,49,-0.0003201071951102793,0.11160714285714286,-0.0003201071951102793,-0.0006549286236817077,-0.0009897500522531362
VETO_LOW30,KOSPI_EX_K200,5,EARLY_2016_2019,192,0.00033139887295647626,0.11044921874999998,0.00033139887295647626,5.1216706476158586e-08,-0.00033129643954352383
VETO_LOW30,KOSPI_EX_K200,5,LATE_2020_2022,149,-0.000560864914519645,0.09211409395973155,-0.000560864914519645,-0.0008372071963988395,-0.0011135494782780343
VETO_LOW30,KOSPI_EX_K200,5,NORMAL_2023_2024,97,0.0007474814027620746,0.1041237113402062,0.0007474814027620746,0.00043511026874145585,0.0001227391347208374
VETO_LOW30,KOSPI_EX_K200,5,YTD_2026,28,0.0026001963565185607,0.1265625,0.0026001963565185607,0.002220508856518561,0.001840821356518561
VETO_LOW30,KOSPI_EX_K200,10,BULL_2025,25,0.0009910847137248812,0.1125,0.0009910847137248812,0.0006535847137248813,0.000316084713724881
VETO_LOW30,KOSPI_EX_K200,10,EARLY_2016_2019,96,-0.00020474536550273205,0.10963541666666667,-0.00020474536550273205,-0.000533651615502732,-0.000862557865502732
VETO_LOW30,KOSPI_EX_K200,10,LATE_2020_2022,75,-0.0010490157483585177,0.09233333333333332,-0.0010490157483585177,-0.0013260157483585171,-0.0016030157483585177
