strategy,universe,horizon,sample,n_dates,gross_delta,turnover_delta,net_delta_0,net_delta_30,net_delta_60,metric,mean,ci025,ci975,p_gt0
VETO_LOW05,K200,10,YTD_2026,13,0.00011698947741960389,0.0201923076923077,0.00011698947741960389,5.641255434268088e-05,-4.164368734242252e-06,net_delta_60,-4.164368734242252e-06,-0.001405263087587268,0.0012070442915304996,0.511
VETO_LOW05,K200,20,BULL_2025,12,0.0009749140626641924,0.003125000000000012,0.0009749140626641924,0.0009655390626641925,0.0009561640626641923,gross_delta,0.0009749140626641924,0.00041855545673554216,0.001523368570166222,1.0
VETO_LOW05,K200,20,BULL_2025,12,0.0009749140626641924,0.003125000000000012,0.0009749140626641924,0.0009655390626641925,0.0009561640626641923,net_delta_30,0.0009655390626641925,0.00041273668887606283,0.0014990282047557125,1.0
VETO_LOW05,K200,20,BULL_2025,12,0.0009749140626641924,0.003125000000000012,0.0009749140626641924,0.0009655390626641925,0.0009561640626641923,net_delta_60,0.0009561640626641923,0.00039524987593121577,0.00146559347508004,1.0
VETO_LOW05,K200,20,EARLY_2016_2019,48,-0.00014881883829969255,0.027083333333333338,-0.00014881883829969255,-0.00023006883829969262,-0.00031131883829969273,gross_delta,-0.00014881883829969255,-0.001079001052853556,0.0007859830207111153,0.37616666666666665
VETO_LOW05,K200,20,EARLY_2016_2019,48,-0.00014881883829969255,0.027083333333333338,-0.00014881883829969255,-0.00023006883829969262,-0.00031131883829969273,net_delta_30,-0.00023006883829969262,-0.0011464592450369823,0.0006438272382433107,0.30633333333333335
VETO_LOW05,K200,20,EARLY_2016_2019,48,-0.00014881883829969255,0.027083333333333338,-0.00014881883829969255,-0.00023006883829969262,-0.00031131883829969273,net_delta_60,-0.00031131883829969273,-0.0012005065029142255,0.000564688871139409,0.25416666666666665
VETO_LOW05,K200,20,LATE_2020_2022,38,-0.0002479744187861263,0.007072368421052627,-0.0002479744187861263,-0.00026919152404928417,-0.00029040862931244187,gross_delta,-0.0002479744187861263,-0.002263267620537683,0.0013365624686220506,0.426
VETO_LOW05,K200,20,LATE_2020_2022,38,-0.0002479744187861263,0.007072368421052627,-0.0002479744187861263,-0.00026919152404928417,-0.00029040862931244187,net_delta_30,-0.00026919152404928417,-0.0022660869576819767,0.0013069847965489223,0.41233333333333333
VETO_LOW05,K200,20,LATE_2020_2022,38,-0.0002479744187861263,0.007072368421052627,-0.0002479744187861263,-0.00026919152404928417,-0.00029040862931244187,net_delta_60,-0.00029040862931244187,-0.0022379597021835924,0.0013109732314531151,0.3948333333333333
VETO_LOW05,K200,20,NORMAL_2023_2024,24,-0.000509615745978318,0.016145833333333328,-0.000509615745978318,-0.0005580532459783181,-0.0006064907459783181,gross_delta,-0.000509615745978318,-0.00201915161051323,0.0009455222380140742,0.2635
VETO_LOW05,K200,20,NORMAL_2023_2024,24,-0.000509615745978318,0.016145833333333328,-0.000509615745978318,-0.0005580532459783181,-0.0006064907459783181,net_delta_30,-0.0005580532459783181,-0.0020438428942043223,0.0009189869777830219,0.23383333333333334
VETO_LOW05,K200,20,NORMAL_2023_2024,24,-0.000509615745978318,0.016145833333333328,-0.000509615745978318,-0.0005580532459783181,-0.0006064907459783181,net_delta_60,-0.0006064907459783181,-0.0020836073382454524,0.0008315771966149779,0.21216666666666667
VETO_LOW05,KOSDAQ,5,BULL_2025,49,-5.456732830988837e-05,0.00012755102040816339,-5.456732830988837e-05,-5.4949981371112865e-05,-5.5332634432337345e-05,gross_delta,-5.456732830988837e-05,-0.0001909684904816262,8.397135513177497e-05,0.21483333333333332
VETO_LOW05,KOSDAQ,5,BULL_2025,49,-5.456732830988837e-05,0.00012755102040816339,-5.456732830988837e-05,-5.4949981371112865e-05,-5.5332634432337345e-05,net_delta_30,-5.4949981371112865e-05,-0.0001953060704037538,8.570430077878463e-05,0.2135
VETO_LOW05,KOSDAQ,5,BULL_2025,49,-5.456732830988837e-05,0.00012755102040816339,-5.456732830988837e-05,-5.4949981371112865e-05,-5.5332634432337345e-05,net_delta_60,-5.5332634432337345e-05,-0.00020279180363418908,8.013228751207511e-05,0.21633333333333332
VETO_LOW05,KOSDAQ,5,EARLY_2016_2019,192,0.00021775429144511917,0.006022135416666669,0.00021775429144511917,0.00019968788519511918,0.00018162147894511913,gross_delta,0.00021775429144511917,4.416177726088661e-05,0.0004015693577690881,0.9923333333333333
VETO_LOW05,KOSDAQ,5,EARLY_2016_2019,192,0.00021775429144511917,0.006022135416666669,0.00021775429144511917,0.00019968788519511918,0.00018162147894511913,net_delta_30,0.00019968788519511918,2.659235024120933e-05,0.00038722051669312033,0.989
VETO_LOW05,KOSDAQ,5,EARLY_2016_2019,192,0.00021775429144511917,0.006022135416666669,0.00021775429144511917,0.00019968788519511918,0.00018162147894511913,net_delta_60,0.00018162147894511913,-1.2892435362207836e-06,0.00037676644139832165,0.974
VETO_LOW05,KOSDAQ,5,LATE_2020_2022,149,-0.00016685880674100156,0.004194630872483221,-0.00016685880674100156,-0.00017944269935845126,-0.00019202659197590092,gross_delta,-0.00016685880674100156,-0.0005289599816064527,0.00013639400702308144,0.157
VETO_LOW05,KOSDAQ,5,LATE_2020_2022,149,-0.00016685880674100156,0.004194630872483221,-0.00016685880674100156,-0.00017944269935845126,-0.00019202659197590092,net_delta_30,-0.00017944269935845126,-0.0005460631808197848,0.00012835092603886582,0.1575
VETO_LOW05,KOSDAQ,5,LATE_2020_2022,149,-0.00016685880674100156,0.004194630872483221,-0.00016685880674100156,-0.00017944269935845126,-0.00019202659197590092,net_delta_60,-0.00019202659197590092,-0.0005362833759203244,0.0001172054015923775,0.12433333333333334
VETO_LOW05,KOSDAQ,5,NORMAL_2023_2024,97,0.00030661052219616095,0.002190721649484533,0.00030661052219616095,0.0003000383572477074,0.00029346619229925376,gross_delta,0.00030661052219616095,5.1692915519304274e-05,0.00060273786181671,0.9931666666666666
VETO_LOW05,KOSDAQ,5,NORMAL_2023_2024,97,0.00030661052219616095,0.002190721649484533,0.00030661052219616095,0.0003000383572477074,0.00029346619229925376,net_delta_30,0.0003000383572477074,4.3986627719562495e-05,0.0005860118569547688,0.9893333333333333
VETO_LOW05,KOSDAQ,5,NORMAL_2023_2024,97,0.00030661052219616095,0.002190721649484533,0.00030661052219616095,0.0003000383572477074,0.00029346619229925376,net_delta_60,0.00029346619229925376,3.189151205230816e-05,0.0005943535320485231,0.987
