date,current_cross_universe_coherence,future_cross_universe_coherence,median_dispersion20,median_abs_opportunity20,median_avg_pair_corr_60,median_pc1_share_60,median_rank_agreement_20_60,era
2016-06-30,0.7857142857142858,0.5000000000000001,0.02653205013197705,0.02396967415483875,0.04054007010657035,0.3679117993866739,0.5595238095238095,DISCOVERY_2016_2019
2016-07-07,0.5952380952380953,0.6904761904761906,0.03139182221977975,0.02726522600520915,0.02737552171515905,0.3789596948422414,0.7500000000000001,DISCOVERY_2016_2019
2016-07-14,0.38095238095238104,0.7142857142857144,0.0124057151212014,0.013873932257151798,0.03788990662992295,0.365487922674767,0.46428571428571436,DISCOVERY_2016_2019
2016-07-21,0.3333333333333334,0.8571428571428572,0.018807250563301847,0.0161775150971908,0.025967793600487,0.3694431859199542,0.4761904761904763,DISCOVERY_2016_2019
2016-07-28,0.5000000000000001,0.7380952380952381,0.0237692337887274,0.0297055722617486,0.0147050845734322,0.362249059714455,-0.2857142857142857,DISCOVERY_2016_2019
2016-08-04,0.6904761904761906,0.6428571428571429,0.031701047522863346,0.0366625821584012,0.0448179402285283,0.3648990241135135,-0.13095238095238093,DISCOVERY_2016_2019
2016-08-11,0.7142857142857144,0.5714285714285715,0.03060503543466795,0.028897771142421452,0.04180163891553125,0.3903360149277946,0.28571428571428575,DISCOVERY_2016_2019
2016-08-19,0.8571428571428572,0.6904761904761906,0.030657955097101,0.041559382255536445,0.14918485187561698,0.3684874736515191,0.630952380952381,DISCOVERY_2016_2019
2016-08-26,0.7380952380952381,0.5714285714285715,0.02353256666413295,0.033294861345304044,0.1261455070232858,0.4087860849982121,0.7500000000000001,DISCOVERY_2016_2019
2016-09-02,0.6428571428571429,0.6190476190476191,0.02561059792936145,0.02904424211256865,0.1315679821662691,0.3992324172329835,0.8690476190476191,DISCOVERY_2016_2019
2016-09-09,0.5714285714285715,0.7619047619047621,0.02859078972042755,0.03650930773389595,0.141385798183773,0.40669578543370705,0.8333333333333335,DISCOVERY_2016_2019
2016-09-21,0.6904761904761906,0.7857142857142858,0.020403548418478697,0.0177298014589992,0.2417944083383104,0.4404715095437034,0.6785714285714286,DISCOVERY_2016_2019
2016-09-28,0.5714285714285715,0.8095238095238096,0.02076660379515495,0.0169914071084863,0.2740643641673496,0.4481842686758637,0.46428571428571436,DISCOVERY_2016_2019
2016-10-06,0.6190476190476191,0.7619047619047621,0.0359765481310622,0.02790590232025635,0.25678501884044375,0.44379315590391577,0.7857142857142858,DISCOVERY_2016_2019
2016-10-13,0.7619047619047621,0.7857142857142858,0.037086405056551905,0.031611811338266946,0.2695180667016833,0.4453780875440567,0.8333333333333335,DISCOVERY_2016_2019
2016-10-20,0.7857142857142858,0.4285714285714286,0.0459848143055908,0.0415596541326918,0.27071768926157636,0.4392337467265496,0.9285714285714287,DISCOVERY_2016_2019
2016-10-27,0.8095238095238096,0.5714285714285715,0.0518273752117217,0.04507115760524495,0.27349779572661026,0.4433148438330856,0.8809523809523809,DISCOVERY_2016_2019
2016-11-03,0.7619047619047621,0.7380952380952381,0.0468813761238335,0.0416945981736032,0.25018856865397776,0.4476892495479705,0.7142857142857144,DISCOVERY_2016_2019
2016-11-10,0.7857142857142858,0.7619047619047621,0.03247661202187685,0.02487676166284045,0.3295720044745649,0.4476712949022612,0.8928571428571429,DISCOVERY_2016_2019
2016-11-17,0.4285714285714286,0.7142857142857144,0.03720332972729955,0.0304143370745093,0.24946820574427608,0.43428096568004804,0.8333333333333335,DISCOVERY_2016_2019
2016-11-24,0.5714285714285715,0.5000000000000001,0.04734876546069225,0.034813972319423694,0.29036571715327725,0.43201484415357044,0.8095238095238095,DISCOVERY_2016_2019
2016-12-01,0.7380952380952381,0.6666666666666669,0.0366094811047329,0.0304436752251974,0.2778198326615555,0.4241068357598561,0.9523809523809524,DISCOVERY_2016_2019
2016-12-08,0.7619047619047621,0.7619047619047621,0.0435317549026377,0.04664004439285325,0.34859750132988576,0.456008574793432,0.6071428571428572,DISCOVERY_2016_2019
2016-12-15,0.7142857142857144,0.880952380952381,0.033142096678924204,0.03096344164039145,0.38357105052101337,0.4843027029636947,0.7976190476190477,DISCOVERY_2016_2019
2016-12-22,0.5000000000000001,0.8571428571428572,0.02609297946595145,0.0215596318820565,0.40532612173028837,0.49763314152182625,0.5833333333333334,DISCOVERY_2016_2019
2016-12-29,0.6666666666666669,0.523809523809524,0.0278751888832495,0.0239627773091738,0.39528234303514986,0.49956807376387447,0.5714285714285715,DISCOVERY_2016_2019
2017-01-06,0.7619047619047621,0.4523809523809524,0.02889997675359855,0.0297422979444081,0.3866432232130138,0.5197479804988661,0.6547619047619049,DISCOVERY_2016_2019
2017-01-13,0.880952380952381,0.3571428571428572,0.02324943533413265,0.021837465313427402,0.39793359664238104,0.5216159268470721,0.7142857142857144,DISCOVERY_2016_2019
2017-01-20,0.8571428571428572,0.7857142857142858,0.02277068414004555,0.018596545664953203,0.3927718823210889,0.5248022415163294,0.5357142857142858,DISCOVERY_2016_2019
2017-01-31,0.523809523809524,0.4523809523809524,0.0279548807316174,0.025571737196771797,0.3896525349293656,0.5216273917891061,0.5952380952380953,DISCOVERY_2016_2019
2017-02-07,0.4523809523809524,0.6190476190476191,0.0275991028865797,0.0197872146562172,0.38868273757150845,0.5199529921535079,0.48809523809523814,DISCOVERY_2016_2019
2017-02-14,0.3571428571428572,0.6190476190476191,0.026284287038459052,0.021021894116482052,0.4074209127851022,0.5307089000378606,0.6785714285714287,DISCOVERY_2016_2019
2017-02-21,0.7857142857142858,0.5476190476190477,0.02812952367469975,0.020640622748017652,0.42676531964497566,0.5368603750107386,0.7261904761904763,DISCOVERY_2016_2019
2017-02-28,0.4523809523809524,0.6904761904761906,0.027752301125582003,0.0269228623482692,0.41669590014439806,0.5320083405192566,0.6190476190476192,DISCOVERY_2016_2019
2017-03-08,0.6190476190476191,0.6428571428571429,0.027487895817625653,0.022808364866515198,0.31559525196461113,0.45886233762666256,0.7023809523809526,DISCOVERY_2016_2019
2017-03-15,0.6190476190476191,0.6904761904761906,0.0255089314226893,0.024080998347432,0.1868216122390831,0.40734769063115966,0.4761904761904763,DISCOVERY_2016_2019
2017-03-22,0.5476190476190477,0.9523809523809524,0.01914914970047165,0.016123497809557,0.14818173485860545,0.3864017521595472,0.2142857142857143,DISCOVERY_2016_2019
2017-03-29,0.6904761904761906,0.7857142857142858,0.025330291784648698,0.02129171814851965,0.16658168131245615,0.3767172411807789,0.5476190476190477,DISCOVERY_2016_2019
2017-04-05,0.6428571428571429,0.7857142857142858,0.022481828310956,0.0223202599478983,0.19889963017278495,0.41057007230498077,0.630952380952381,DISCOVERY_2016_2019
2017-04-12,0.6904761904761906,0.3333333333333334,0.029074299362625552,0.0253227453580496,0.20179923319476661,0.4017204241024588,0.7023809523809526,DISCOVERY_2016_2019
2017-04-19,0.9523809523809524,0.09523809523809526,0.03408242591624085,0.03881733510908935,0.17449366138823505,0.4375429978745349,0.8571428571428572,DISCOVERY_2016_2019
2017-04-26,0.7857142857142858,0.523809523809524,0.0231209090414475,0.02768173764043055,0.1353608066138581,0.42694109754596,0.8095238095238096,DISCOVERY_2016_2019
2017-05-08,0.7857142857142858,0.6666666666666669,0.019897384678686403,0.0206315786045579,0.10056389170566454,0.42310837021026326,0.5476190476190477,DISCOVERY_2016_2019
2017-05-16,0.3333333333333334,0.6904761904761906,0.02034306833459755,0.02154288383245615,0.1345997563728833,0.4458787508707398,0.2261904761904762,DISCOVERY_2016_2019
2017-05-23,0.09523809523809526,0.5000000000000001,0.01839431143266375,0.021037032332224648,0.17453280374500202,0.44396404376597265,0.28571428571428575,DISCOVERY_2016_2019
2017-05-30,0.523809523809524,0.5714285714285715,0.01864030390069165,0.02423578074537645,0.17966574301058325,0.44377607470429115,0.3690476190476191,DISCOVERY_2016_2019
2017-06-07,0.6666666666666669,0.8095238095238096,0.0271441625185036,0.02752251564016665,0.1576214893813078,0.4168733237666417,0.44047619047619047,DISCOVERY_2016_2019
2017-06-14,0.6904761904761906,0.7619047619047621,0.03000033159212745,0.03024919747097935,0.17246190650361304,0.41437381602768153,0.5833333333333335,DISCOVERY_2016_2019
2017-06-21,0.5000000000000001,0.7142857142857144,0.0256912885429178,0.021767183264442998,0.18395287766808685,0.4119020802085467,0.6190476190476191,DISCOVERY_2016_2019
2017-06-28,0.5714285714285715,0.523809523809524,0.025242587879771003,0.02906000294935915,0.17027847063898235,0.42039089425567233,0.5357142857142857,DISCOVERY_2016_2019
2017-07-05,0.8095238095238096,0.6666666666666669,0.03533272670573845,0.03428029191579645,0.12525754163466846,0.3973751917751879,0.6785714285714286,DISCOVERY_2016_2019
2017-07-12,0.7619047619047621,-0.023809523809523815,0.031116195787798798,0.037296919380146704,0.1538633442049422,0.38457640851056996,0.8095238095238096,DISCOVERY_2016_2019
2017-07-19,0.7142857142857144,0.09523809523809526,0.03114585620549505,0.034251835757329804,0.10011051318940276,0.3176191330574256,0.8571428571428572,DISCOVERY_2016_2019
2017-07-26,0.523809523809524,0.7619047619047621,0.0148615915655623,0.023720793340318902,0.09976451580797835,0.29832830421987383,0.9285714285714288,DISCOVERY_2016_2019
2017-08-02,0.6666666666666669,0.5952380952380953,0.0162303918521729,0.0272748132948862,0.10978108390966185,0.34175454476346045,0.6547619047619049,DISCOVERY_2016_2019
2017-08-09,-0.023809523809523815,0.7380952380952381,0.01273353407508905,0.012821271657798151,0.11559610656699235,0.3321931787690277,0.3571428571428572,DISCOVERY_2016_2019
2017-08-17,0.09523809523809526,0.880952380952381,0.01058203970088955,0.01045552029682365,0.09682674345710915,0.3638958897725104,0.10714285714285715,DISCOVERY_2016_2019
2017-08-24,0.7619047619047621,0.7142857142857144,0.02215842421981695,0.01877402857646315,0.06641706146514605,0.380343178304101,0.7023809523809526,DISCOVERY_2016_2019
2017-08-31,0.5952380952380953,0.7380952380952381,0.02482832449833705,0.02021296854267545,0.0872472740979901,0.3944281246705237,0.38095238095238104,DISCOVERY_2016_2019
2017-09-07,0.7380952380952381,0.3571428571428572,0.03771377119386145,0.0334118382507918,0.06546710793474875,0.34824703024166304,0.7380952380952381,DISCOVERY_2016_2019
2017-09-14,0.880952380952381,0.4523809523809524,0.04814553801411015,0.041219698418818604,0.08248779552446886,0.376818673418542,0.880952380952381,DISCOVERY_2016_2019
2017-09-21,0.7142857142857144,0.4047619047619048,0.02603718066709445,0.02173974602321225,0.1082287086583491,0.40548262841676097,0.773809523809524,DISCOVERY_2016_2019
2017-09-28,0.7380952380952381,0.5714285714285715,0.0306929955656619,0.0219829324049721,0.1107978128876561,0.4201935497748564,0.5952380952380953,DISCOVERY_2016_2019
2017-10-13,0.3571428571428572,0.7619047619047621,0.02721177691429795,0.0262740205736156,0.072675153794153,0.4300111133387098,0.4285714285714286,DISCOVERY_2016_2019
2017-10-20,0.4523809523809524,0.8095238095238096,0.037258459334104044,0.03207464141950565,0.1141163112175202,0.4584382188356085,0.0,DISCOVERY_2016_2019
2017-10-27,0.4047619047619048,0.7380952380952381,0.027379541685477703,0.0343918146100962,0.13479356724929187,0.4366173667911532,0.40476190476190477,DISCOVERY_2016_2019
2017-11-03,0.5714285714285715,0.7619047619047621,0.02824910422067535,0.0340984929749063,0.09590522780362734,0.44140120828071716,0.6666666666666669,DISCOVERY_2016_2019
2017-11-10,0.7619047619047621,0.5952380952380953,0.03517736418485045,0.03460717582327,0.09629460613556245,0.4428155098482802,0.6666666666666667,DISCOVERY_2016_2019
2017-11-17,0.8095238095238096,0.3333333333333334,0.0566442346203543,0.04520842145546885,0.09832821239166935,0.4462778213139717,0.880952380952381,DISCOVERY_2016_2019
2017-11-24,0.7380952380952381,0.30952380952380953,0.05340175596211505,0.04492169156284665,0.1292374980678239,0.436254692478532,0.8333333333333335,DISCOVERY_2016_2019
2017-12-01,0.7619047619047621,0.5714285714285715,0.05602957282090945,0.04516821670685875,0.12501867186105942,0.4380747903207769,0.880952380952381,DISCOVERY_2016_2019
2017-12-08,0.5952380952380953,0.523809523809524,0.0357272449675261,0.028836087767591,0.07346172518285166,0.477992441509144,0.5357142857142858,DISCOVERY_2016_2019
2017-12-15,0.3333333333333334,0.4523809523809524,0.02756224887721945,0.02258260059142805,0.0294463383077153,0.4882040236358729,0.15476190476190474,DISCOVERY_2016_2019
2017-12-22,0.30952380952380953,0.30952380952380953,0.03044468658341875,0.03061648141296515,0.0452390093233764,0.46907224374872075,0.10714285714285715,DISCOVERY_2016_2019
2018-01-03,0.5714285714285715,0.5000000000000001,0.04772227234504625,0.037607937739630504,0.03508819718276865,0.44219672294325496,0.34523809523809534,DISCOVERY_2016_2019
2018-01-10,0.523809523809524,0.8571428571428572,0.04937754920059345,0.0356092068799716,0.0061179834795917504,0.43054495799246684,0.6190476190476192,DISCOVERY_2016_2019
2018-01-17,0.4523809523809524,0.9047619047619048,0.0449220278942313,0.036770582882191205,-0.00046367890449195044,0.40880299188730906,0.8571428571428572,DISCOVERY_2016_2019
2018-01-24,0.30952380952380953,0.7142857142857144,0.0320738183725951,0.02924880233775165,-0.03083345886117795,0.40975388806881075,0.8571428571428572,DISCOVERY_2016_2019
2018-01-31,0.5000000000000001,0.880952380952381,0.0319067539835867,0.023593086681712748,-0.025122214370485552,0.40874172456886804,0.29761904761904767,DISCOVERY_2016_2019
2018-02-07,0.8571428571428572,0.8333333333333335,0.041430577811164604,0.0343986046078147,-0.03009321269029435,0.42112740928077264,0.1785714285714286,DISCOVERY_2016_2019
2018-02-14,0.9047619047619048,0.8095238095238096,0.03791474465507825,0.031551798272669,-0.013099825118510301,0.40072926290402433,0.33333333333333337,DISCOVERY_2016_2019
2018-02-23,0.7142857142857144,0.6904761904761906,0.02766678362374185,0.0203992420305536,-0.03036969284063,0.39806206029841334,0.16666666666666666,DISCOVERY_2016_2019
2018-03-05,0.880952380952381,0.8571428571428572,0.040158305036837205,0.03098051262240835,-0.03536339316073675,0.4037446892089755,0.1309523809523809,DISCOVERY_2016_2019
2018-03-12,0.8333333333333335,0.7380952380952381,0.0507835859143492,0.0438577601502085,-0.014916035286363951,0.4019456712206416,0.5952380952380953,DISCOVERY_2016_2019
2018-03-19,0.8095238095238096,0.8095238095238096,0.040148298201916,0.0333250148617591,-0.0043053154352456,0.41124726316650284,0.5357142857142858,DISCOVERY_2016_2019
2018-03-26,0.6904761904761906,0.7380952380952381,0.0430753016330092,0.039026722419062104,-0.00765657860509445,0.40406515256815834,0.7142857142857144,DISCOVERY_2016_2019
2018-04-02,0.8571428571428572,0.8095238095238096,0.05300996647300005,0.041491499916729305,0.0140978431803502,0.39287935669835927,0.5833333333333335,DISCOVERY_2016_2019
2018-04-09,0.7380952380952381,0.9047619047619048,0.05812387275773915,0.052186791180974704,0.03990697570223225,0.430109943212102,0.5952380952380953,DISCOVERY_2016_2019
2018-04-16,0.8095238095238096,0.9047619047619048,0.047784021202299104,0.04366549806715796,0.03347725737626245,0.4639582441819802,0.7619047619047621,DISCOVERY_2016_2019
2018-04-23,0.7380952380952381,0.7142857142857144,0.0339187968421429,0.027428706447964447,0.02891650838534655,0.4740379685038356,0.48809523809523814,DISCOVERY_2016_2019
2018-04-30,0.8095238095238096,0.5476190476190477,0.0423472645248916,0.04183025566939605,0.04740423106661665,0.4399374022152984,0.3095238095238096,DISCOVERY_2016_2019
2018-05-09,0.9047619047619048,0.7380952380952381,0.0609095255623255,0.0513977263845797,0.07335487424238621,0.4435884945840069,-0.13095238095238096,DISCOVERY_2016_2019
2018-05-16,0.9047619047619048,0.6904761904761906,0.0824076504464291,0.06843010845242001,0.06117510856548235,0.4659513549183695,0.33333333333333337,DISCOVERY_2016_2019
2018-05-24,0.7142857142857144,0.8333333333333335,0.03776713694219245,0.0372005668017104,0.0391154955018956,0.4683636683690867,0.7619047619047621,DISCOVERY_2016_2019
2018-05-31,0.5476190476190477,0.8095238095238096,0.04008035736647085,0.03964090403246055,0.07303361728408356,0.46346395014018626,0.7261904761904763,DISCOVERY_2016_2019
2018-06-08,0.7380952380952381,0.880952380952381,0.0305939900054297,0.0246007402269868,0.030389364188351697,0.44568729217384645,0.6190476190476191,DISCOVERY_2016_2019
2018-06-18,0.6904761904761906,0.7380952380952381,0.0273946757300673,0.02199881951478075,0.02569767041002015,0.4343208502368425,0.36904761904761907,DISCOVERY_2016_2019
2018-06-25,0.8333333333333335,0.4523809523809524,0.04259776327580575,0.03624249716268065,0.02294556342997095,0.41955246440336025,0.25000000000000006,DISCOVERY_2016_2019
2018-07-02,0.8095238095238096,0.7857142857142858,0.0466959207689102,0.0367346113680391,-0.004244910064382849,0.4264080108910643,0.41666666666666674,DISCOVERY_2016_2019
2018-07-09,0.880952380952381,0.7619047619047621,0.04572645223305005,0.0423661402541569,0.0137680620783483,0.43110045689280435,0.5,DISCOVERY_2016_2019
2018-07-16,0.7380952380952381,0.9523809523809524,0.0407800703580381,0.0329084429286886,0.01627902005898695,0.4281378970651146,0.16666666666666663,DISCOVERY_2016_2019
2018-07-23,0.4523809523809524,0.6428571428571429,0.027952544042774502,0.02239277061094165,0.0234371299809772,0.4022085511736606,0.5357142857142858,DISCOVERY_2016_2019
2018-07-30,0.7857142857142858,0.8095238095238096,0.04151865868399745,0.03171243377041945,0.008295416735698849,0.3888418193767235,0.41666666666666674,DISCOVERY_2016_2019
2018-08-06,0.7619047619047621,0.9761904761904763,0.053886199035705004,0.04115911325490765,0.014637903619369652,0.38120381319739494,0.41666666666666674,DISCOVERY_2016_2019
2018-08-13,0.9523809523809524,0.9047619047619048,0.05526252485569155,0.046074114548401254,0.018527413385051903,0.3985115320952234,0.29761904761904767,DISCOVERY_2016_2019
2018-08-21,0.6428571428571429,0.9047619047619048,0.044405069714306356,0.0366595056858035,0.03327679723730875,0.390974398835569,0.29761904761904767,DISCOVERY_2016_2019
2018-08-28,0.8095238095238096,0.5000000000000001,0.040467473448643904,0.03222786527879155,0.0017573049320639498,0.3906081263305031,0.511904761904762,DISCOVERY_2016_2019
2018-09-04,0.9761904761904763,0.6190476190476191,0.05971942552039845,0.0454094547024467,-0.014937621404323349,0.3796368823801495,0.6666666666666667,DISCOVERY_2016_2019
2018-09-11,0.9047619047619048,0.6190476190476191,0.054958421708297595,0.04370044158098475,0.0009253479576461997,0.3789589824720526,0.6190476190476191,DISCOVERY_2016_2019
2018-09-18,0.9047619047619048,0.6904761904761906,0.04986569589575935,0.0431582926660401,-0.00040099828832115,0.39105284996889367,0.5714285714285715,DISCOVERY_2016_2019
2018-09-28,0.5000000000000001,0.7380952380952381,0.0324670646308048,0.02522211631523365,-0.014700552245349502,0.40366012622791425,0.2380952380952381,DISCOVERY_2016_2019
2018-10-08,0.6190476190476191,0.523809523809524,0.04172856401230405,0.032995093910594,-0.0350486979683923,0.4276990686819415,0.2738095238095238,DISCOVERY_2016_2019
2018-10-16,0.6190476190476191,0.6190476190476191,0.0341451159798856,0.02822607959446185,-0.047712415922860046,0.4489242153654178,0.6547619047619049,DISCOVERY_2016_2019
2018-10-23,0.6904761904761906,0.7142857142857144,0.0339789311364187,0.02891446250840305,-0.055475133029909,0.38051252386982015,0.2380952380952381,DISCOVERY_2016_2019
2018-10-30,0.7380952380952381,0.8571428571428572,0.06011260867598975,0.044373068591575596,-0.047380582695878554,0.4270270785974333,0.5476190476190477,DISCOVERY_2016_2019
2018-11-06,0.523809523809524,0.5952380952380953,0.03115649975198645,0.0255337593440289,-0.01781828901870505,0.4053281416395112,0.25,DISCOVERY_2016_2019
2018-11-13,0.6190476190476191,0.523809523809524,0.0367708453979105,0.0317575226263439,-0.0143179051578349,0.4148990531058939,0.27380952380952384,DISCOVERY_2016_2019
2018-11-20,0.7142857142857144,0.7380952380952381,0.0442350585588879,0.036532738567227496,0.0244465731785253,0.39797707425442497,0.761904761904762,DISCOVERY_2016_2019
2018-11-27,0.8571428571428572,0.5714285714285715,0.04575257300008895,0.039516380798836,0.04115338507666205,0.4068437035596558,0.45238095238095244,DISCOVERY_2016_2019
2018-12-04,0.5952380952380953,0.2142857142857143,0.03341852166807665,0.033429269857250546,0.0630267203704261,0.4142194245487687,0.7142857142857144,DISCOVERY_2016_2019
2018-12-11,0.523809523809524,0.3571428571428572,0.039928490685864945,0.035518200366192396,0.0767720019434747,0.4133159915043094,0.5714285714285715,DISCOVERY_2016_2019
2018-12-18,0.7380952380952381,0.6190476190476191,0.03008101008201065,0.02301019522875415,0.09483679708773855,0.43866080250245965,0.773809523809524,DISCOVERY_2016_2019
2018-12-26,0.5714285714285715,0.8095238095238096,0.023747398606944352,0.0189458008003225,0.1268708171115085,0.44743127181284204,0.7976190476190478,DISCOVERY_2016_2019
2019-01-04,0.2142857142857143,0.9047619047619048,0.0313743229360777,0.0274172316625019,0.06519036131193076,0.42839054410697686,0.380952380952381,DISCOVERY_2016_2019
2019-01-11,0.3571428571428572,0.6190476190476191,0.04259558514916835,0.03130455782324075,0.05598220348907475,0.4133172714432125,0.4642857142857143,DISCOVERY_2016_2019
2019-01-18,0.6190476190476191,0.7380952380952381,0.0431537564974035,0.0283452916901178,0.06584823200569885,0.4172970974347302,0.5119047619047621,DISCOVERY_2016_2019
2019-01-25,0.8095238095238096,0.6428571428571429,0.0450413252068661,0.03223480036168415,0.0707048308769258,0.41124508280513106,0.773809523809524,DISCOVERY_2016_2019
2019-02-01,0.9047619047619048,0.7619047619047621,0.0533729052821334,0.04613383272632085,0.08124781026783676,0.41378481609361195,0.8333333333333335,DISCOVERY_2016_2019
2019-02-13,0.6190476190476191,0.6904761904761906,0.030512108013169052,0.02719212099175275,0.06692745588845116,0.4191428226097944,0.7142857142857144,DISCOVERY_2016_2019
2019-02-20,0.7380952380952381,0.7619047619047621,0.03204199387258875,0.035433527180561,0.0878583287332629,0.4300832806156281,0.6309523809523812,DISCOVERY_2016_2019
2019-02-27,0.6428571428571429,0.7857142857142858,0.0286268283329942,0.0322961737569826,0.05741378841454165,0.4331645755420161,0.4642857142857143,DISCOVERY_2016_2019
2019-03-07,0.7619047619047621,0.523809523809524,0.039337885221404745,0.0353208596121805,0.06707358773001165,0.44249729675118477,0.7142857142857144,DISCOVERY_2016_2019
2019-03-14,0.6904761904761906,0.523809523809524,0.0385137307716307,0.03309050760783075,0.06619723528354685,0.4418322722774354,0.5119047619047621,DISCOVERY_2016_2019
2019-03-21,0.7619047619047621,0.1666666666666667,0.031714475659084654,0.02816851876431055,0.0567233767181916,0.438028822346208,0.6785714285714286,DISCOVERY_2016_2019
2019-03-28,0.7857142857142858,0.5952380952380953,0.04141797608629365,0.038340222818729,0.04943899751673895,0.4342249226305394,0.6666666666666669,DISCOVERY_2016_2019
2019-04-04,0.523809523809524,0.5000000000000001,0.03471095023953675,0.030179630784442052,0.08324804841308794,0.4037052669656127,0.6190476190476191,DISCOVERY_2016_2019
2019-04-11,0.523809523809524,0.4047619047619048,0.030240110565080552,0.0283590826383549,0.09533556100117295,0.35863020391554623,0.45238095238095244,DISCOVERY_2016_2019
2019-04-18,0.1666666666666667,0.7857142857142858,0.022366072698502,0.019396442676227352,0.0719521508420299,0.3762265595158354,0.38095238095238104,DISCOVERY_2016_2019
2019-04-25,0.5952380952380953,0.6904761904761906,0.02499535173416445,0.02241377288540445,0.07555920658103235,0.38185891509843994,0.1071428571428572,DISCOVERY_2016_2019
2019-05-03,0.5000000000000001,0.2380952380952381,0.0227064255168008,0.0187863042811338,0.07344963810184205,0.38212136976656425,0.33333333333333337,DISCOVERY_2016_2019
2019-05-13,0.4047619047619048,0.3333333333333334,0.0207510420648676,0.0198855385319672,0.0952579586364049,0.36010458642263177,0.4285714285714287,DISCOVERY_2016_2019
2019-05-20,0.7857142857142858,-0.07142857142857144,0.0415586488514028,0.03132265006265535,0.0111871322670352,0.3855635115956705,0.8571428571428573,DISCOVERY_2016_2019
2019-05-27,0.6904761904761906,0.7380952380952381,0.044445460528714203,0.03845785437083485,-0.005426673710226549,0.3814959181390477,0.892857142857143,DISCOVERY_2016_2019
2019-06-03,0.2380952380952381,0.8095238095238096,0.0413716918402858,0.0315805263403506,0.0530939673542065,0.4320858898256646,0.9523809523809526,DISCOVERY_2016_2019
2019-06-11,0.3333333333333334,0.8333333333333335,0.0362954783860056,0.0295923319215158,0.0681103835861222,0.4453369280328958,0.7976190476190478,DISCOVERY_2016_2019
2019-06-18,-0.07142857142857144,0.8571428571428572,0.027333988273598248,0.027252747344733052,0.086412859630207,0.44113318963970305,0.6071428571428572,DISCOVERY_2016_2019
2019-06-25,0.7380952380952381,0.8333333333333335,0.0297754959111044,0.026335129504854598,0.0573626914283548,0.4544707057063808,0.30952380952380953,DISCOVERY_2016_2019
2019-07-02,0.8095238095238096,0.523809523809524,0.038469976440311096,0.03309562482232735,0.0341593272387066,0.4101411325529303,0.1785714285714286,DISCOVERY_2016_2019
2019-07-09,0.8333333333333335,0.7619047619047621,0.037354284670262444,0.03280789140256315,0.0410690693016932,0.4192085856679676,0.17857142857142855,DISCOVERY_2016_2019
2019-07-16,0.8571428571428572,0.7380952380952381,0.04064491608827295,0.034322916542828596,0.09906834491617285,0.42933910936454467,0.1666666666666667,DISCOVERY_2016_2019
2019-07-23,0.8333333333333335,0.7619047619047621,0.02556267132766945,0.021946514811946052,0.10472463623427494,0.4404977413974595,0.38095238095238104,DISCOVERY_2016_2019
2019-07-30,0.523809523809524,0.7380952380952381,0.01739829259511565,0.0144809721686581,0.11487362402517129,0.46159232006173656,0.6666666666666667,DISCOVERY_2016_2019
2019-08-06,0.7619047619047621,0.8571428571428572,0.032112477052385804,0.0295627916107878,0.1598497032768745,0.4346432137243482,0.6785714285714287,DISCOVERY_2016_2019
