"Code","Name","결산월","코스피200 구성종목여부(1:해당, 0:미해당)","상장된 시장","수정주가수익률","시가총액","","이전 시가총액"
"A000020","동화약품","12","0","KOSPI","-0.44","318.42","","319.82"
"A000040","KR모터스","12","0","KOSPI","5.74","81.68","","77.24"
"A000050","경방","12","1","KOSPI","-1.66","405.75","","412.6"
"A000070","삼양홀딩스","12","1","KOSPI","-2.17","963.48","","984.89"
"A000080","하이트진로","12","1","KOSPI","-0.23","1504.37","","1507.87"
"A000100","유한양행","12","1","KOSPI","-0.87","2789.84","","2814.26"
"A000120","CJ대한통운","12","1","KOSPI","-2.55","3490.29","","3581.54"
"A000140","하이트진로홀딩스","12","0","KOSPI","1.38","221.39","","218.38"
"A000150","두산","12","1","KOSPI","-0.83","2303.76","","2322.96"
"A000180","성창기업지주","12","0","KOSPI","-0.96","215.53","","217.62"
"A0001A0","덕양에너젠","12","0","외감","","","",""
"A000210","DL","12","1","KOSPI","-0.81","2964.96","","2989.32"
"A000220","유유제약","12","0","KOSPI","-0.95","99.35","","100.31"
"A000230","일동홀딩스","12","0","KOSPI","-0.99","156.83","","158.4"
"A000240","한국앤컴퍼니","12","1","KOSPI","0.27","1725.52","","1720.87"
"A000250","삼천당제약","12","0","KOSDAQ","-1.23","980.39","","992.55"
"A000270","기아","12","1","KOSPI","2.57","13741.82","","13397.26"
"A000300","DH오토넥스","12","0","KOSPI","1.92","93.41","","91.65"
"A000320","노루홀딩스","12","0","KOSPI","-0.62","214.65","","215.98"
"A000370","한화손해보험","12","0","KOSPI","-0.27","859.2","","861.53"
"A000390","SP삼화","12","0","KOSPI","-3.82","199.61","","207.54"
"A000400","롯데손해보험","12","0","KOSPI","1.66","411.57","","404.85"
"A000430","대원강업","12","0","KOSPI","-6.67","295.12","","316.2"
"A000440","중앙에너비스","12","0","KOSDAQ","-0.16","38.42","","38.48"
"A000480","CR홀딩스","12","0","KOSPI","0.6","337.2","","335.2"
"A000490","대동","12","0","KOSPI","-11.22","215.93","","243.21"
"A0004V0","엔비알모션","12","0","외감","","","",""
"A000500","가온전선","12","0","KOSPI","-5.03","117.95","","124.19"
"A000520","삼일제약","12","0","KOSPI","-3.02","167.75","","172.98"
"A000540","흥국화재","12","0","KOSPI","4.17","369.4","","354.62"
"A000590","CS홀딩스","12","0","KOSPI","0.12","92.82","","92.7"
"A000640","동아쏘시오홀딩스","12","1","KOSPI","-0.82","739.66","","745.8"
"A000650","천일고속","12","0","KOSPI","-0.22","128.77","","129.06"
"A000660","SK하이닉스","12","1","KOSPI","-0.24","60351.4","","60497"
"A000670","영풍","12","1","KOSPI","1.3","1584.15","","1563.89"
"A000680","LS네트웍스","12","0","KOSPI","0","268.72","","268.72"
"A000700","유수홀딩스","12","0","KOSPI","-2.28","178.91","","183.07"
"A000720","현대건설","12","1","KOSPI","-5.13","6792.7","","7160.18"
"A000760","이화산업","12","0","KOSPI","-4.27","59.64","","62.3"
"A0007C0","아크릴","12","0","외감","","","",""
"A0007J0","인벤테라","12","0","외감","","","",""
"A000810","삼성화재","12","1","KOSPI","1.5","12838.58","","12649.08"
"A000850","화천기공","12","0","KOSPI","0.19","117.04","","116.82"
"A000860","강남제비스코","12","0","KOSPI","0.46","213.53","","212.55"
"A000880","한화","12","1","KOSPI","-0.51","2938.38","","2953.37"
"A000890","보해양조","12","0","KOSPI","-1.7","112.02","","113.95"
"A0008Z0","에스엔시스","12","0","외감","","","",""
"A000910","유니온","12","0","KOSPI","-2.53","90.24","","92.58"
"A000950","전방","12","0","KOSPI","4.58","36.46","","34.86"
"A000970","한국주철관","12","0","KOSPI","-1.12","300.97","","304.39"
"A000990","DB하이텍","12","1","KOSPI","0","612.7","","612.7"
"A0009K0","에임드바이오","12","0","외감","","","",""
"A001000","신라섬유","12","0","KOSDAQ","2.07","71.98","","70.53"
"A001020","페이퍼코리아","12","0","KOSPI","-1.28","83.49","","84.58"
"A001040","CJ","12","1","KOSPI","-0.61","4785.03","","4814.2"
"A001060","JW중외제약","12","1","KOSPI","-0.24","815.95","","817.92"
"A001070","대한방직","12","0","KOSPI","1.63","65.98","","64.92"
"A001080","만호제강","6","0","KOSPI","-1.32","77.61","","78.64"
"A0010F0","보원케미칼","12","0","외감","","","",""
"A0010V0","제이피아이헬스케어","12","0","외감","","","",""
"A001120","LX인터내셔널","12","1","KOSPI","-1.66","1032.95","","1050.4"
"A001130","대한제분","12","0","KOSPI","-2.33","319.41","","327.02"
"A0011A0","액스비스","12","0","외감","","","",""
"A0011T0","채비","12","0","외감","","","",""
"A001200","유진투자증권","12","0","KOSPI","-0.14","356.47","","356.95"
"A001210","금호전기","12","0","KOSPI","1.09","58.32","","57.7"
"A001230","동국홀딩스","12","1","KOSPI","-3.6","1021.13","","1059.3"
"A001250","GS글로벌","12","0","KOSPI","0.86","338.39","","335.5"
"A001260","남광토건","12","0","KOSPI","-9.42","245.65","","271.2"
"A001270","부국증권","12","0","KOSPI","1.45","254.06","","250.43"
"A001290","상상인증권","12","0","KOSPI","0.75","135.35","","134.34"
"A001340","PKC","12","0","KOSPI","-1.07","165.52","","167.32"
"A001360","삼성제약","12","0","KOSPI","-0.39","168.38","","169.04"
"A001380","SG글로벌","12","0","KOSPI","3.72","137.82","","132.87"
"A001390","KG케미칼","12","0","KOSPI","-4.02","341.28","","355.58"
"A0013V0","삼진식품","12","0","외감","","","",""
"A001420","태원물산","12","0","KOSPI","3.23","36.44","","35.3"
"A001430","세아베스틸지주","12","1","KOSPI","-0.38","946.76","","950.35"
"A001440","대한전선","12","0","KOSPI","-4.11","1400.33","","1460.29"
"A001450","현대해상","12","1","KOSPI","0.94","3356.97","","3325.68"
"A001460","BYC","12","0","KOSPI","-0.53","175.83","","176.77"
"A001470","삼부토건","12","0","KOSPI","-0.64","175.66","","176.78"
"A001500","현대차증권","12","0","KOSPI","-2.11","340.31","","347.64"
"A001510","SK증권","12","0","KOSPI","3.38","392.14","","379.34"
"A001520","동양","12","1","KOSPI","-6.28","498.85","","532.27"
"A001530","DI동일","12","0","KOSPI","0.19","125.81","","125.57"
"A001540","안국약품","12","0","KOSDAQ","-1.6","200.85","","204.11"
"A001550","조비","12","0","KOSPI","-11.71","101.77","","115.27"
"A001560","제일연마","12","0","KOSPI","-6.33","69.5","","74.2"
"A001570","금양","12","0","KOSPI","1.97","100.39","","98.45"
"A0015G0","그린광학","12","0","외감","","","",""
"A0015N0","아로마티카","12","0","외감","","","",""
"A0015S0","페스카로","12","0","외감","","","",""
"A001620","케이비아이동국실업","12","0","KOSPI","-0.38","69.57","","69.84"
"A001630","종근당홀딩스","12","0","KOSPI","0","354.7","","354.7"
"A001680","대상","12","1","KOSPI","-1.15","890.45","","900.85"
"A001720","신영증권","3","0","KOSPI","-0.52","541.59","","544.4"
"A001740","SK네트웍스","12","1","KOSPI","-8","1312.91","","1427.08"
"A001750","한양증권","12","0","KOSPI","0.39","99.28","","98.9"
"A001770","SHD","12","0","KOSPI","-1.68","28.43","","28.91"
"A001780","알루코","12","0","KOSPI","-7.35","324.18","","349.89"
"A001790","대한제당","12","0","KOSPI","0.19","227.63","","227.19"
"A0017J0","세미티에스","12","0","외감","","","",""
"A001800","오리온홀딩스","12","1","KOSPI","-1.21","1528.51","","1547.31"
"A001810","무림SP","12","0","KOSDAQ","-1.24","70.73","","71.61"
"A001820","삼화콘덴서","12","0","KOSPI","3.62","683.99","","660.08"
"A001840","이화공영","12","0","KOSDAQ","6.12","257.47","","242.62"
"A001940","KISCO홀딩스","12","0","KOSPI","0","262.73","","262.73"
"A002020","코오롱","12","0","KOSPI","1.15","639.24","","632.01"
"A002030","아세아","12","0","KOSPI","-5.43","324.27","","342.9"
"A002070","비비안","12","0","KOSPI","0.94","51.85","","51.37"
"A002100","경농","12","0","KOSPI","-9.79","191.97","","212.8"
"A002140","고려산업","12","0","KOSPI","-12.41","92.4","","105.49"
"A002150","도화엔지니어링","12","0","KOSPI","-5.91","316.63","","336.53"
"A002170","SYTS","12","0","KOSPI","0.23","131.85","","131.55"
"A002200","한국수출포장","12","0","KOSPI","1.77","103.4","","101.6"
"A002210","동성제약","12","0","KOSPI","-2.01","422.1","","430.76"
"A002220","한일철강","12","0","KOSPI","-1.97","55.69","","56.81"
"A002230","피에스텍","12","0","KOSDAQ","0.95","124.9","","123.72"
"A002240","고려제강","12","1","KOSPI","-3.16","583","","602"
"A002290","삼일기업공사","12","0","KOSDAQ","-5.19","47.62","","50.22"
"A002310","아세아제지","12","0","KOSPI","0","279.89","","279.89"
"A002320","한진","12","0","KOSPI","-2.33","301.76","","308.95"
"A002350","넥센타이어","12","1","KOSPI","0","1206.2","","1206.2"
"A002360","SH에너지화학","12","0","KOSPI","-7.06","175.59","","188.93"
"A002380","KCC","12","1","KOSPI","-1.15","4101.21","","4148.71"
"A002390","한독","12","0","KOSPI","3.55","461.77","","445.94"
"A002410","범양건영","12","0","KOSPI","-4.93","77.85","","81.89"
"A002420","세기상사","12","0","KOSPI","-0.44","36.93","","37.09"
"A002450","삼익악기","12","0","KOSPI","8.84","245.34","","225.42"
"A002460","HS화성","12","0","KOSPI","-2.1","203.57","","207.93"
"A002600","조흥","12","0","KOSPI","0.9","135","","133.8"
"A002620","제일파마홀딩스","12","0","KOSPI","-0.66","130.15","","131.02"
"A002630","오리엔트바이오","3","0","KOSPI","0","176.2","","176.2"
"A002680","한탑","12","0","KOSDAQ","-7.89","61.88","","67.18"
"A002690","동일제강","12","0","KOSPI","-7.39","65.78","","71.03"
"A002700","신일전자","12","0","KOSPI","1.17","122.56","","121.14"
"A002710","TCC스틸","12","0","KOSPI","-1.63","47.25","","48.04"
"A002720","국제약품","12","0","KOSPI","0.17","108.88","","108.7"
