"Code","Name","결산월","코스피200 구성종목여부(1:해당, 0:미해당)","상장된 시장","수정주가수익률","시가총액","","이전 시가총액"
"A000020","동화약품","12","0","KOSPI","0","213.68","","213.68"
"A000040","KR모터스","12","0","KOSPI","1.92","40.3","","39.55"
"A000050","경방","12","0","KOSPI","29.93","289.23","","222.61"
"A000070","삼양홀딩스","12","1","KOSPI","1.83","405.52","","398.24"
"A000080","하이트진로","12","1","KOSPI","0.34","2072.45","","2065.43"
"A000100","유한양행","12","1","KOSPI","5.26","3275.98","","3112.18"
"A000120","CJ대한통운","12","1","KOSPI","0.37","3113.88","","3102.48"
"A000140","하이트진로홀딩스","12","0","KOSPI","0.41","284.28","","283.12"
"A000150","두산","12","1","KOSPI","8.64","685.74","","631.21"
"A000180","성창기업지주","12","0","KOSPI","7.92","99.74","","92.42"
"A0001A0","덕양에너젠","12","0","외감","","","",""
"A000210","DL","12","1","KOSPI","1.21","2613.48","","2582.16"
"A000220","유유제약","12","0","KOSPI","-3.4","81.52","","84.38"
"A000230","일동홀딩스","12","0","KOSPI","0","94.98","","94.98"
"A000240","한국앤컴퍼니","12","1","KOSPI","2.41","910.67","","889.27"
"A000250","삼천당제약","12","0","KOSDAQ","0.3","732.81","","730.6"
"A000270","기아","12","1","KOSPI","6.73","12221.7","","11451.51"
"A000300","DH오토넥스","12","0","KOSPI","2.03","69.63","","68.24"
"A000320","노루홀딩스","12","0","KOSPI","2.05","119.22","","116.83"
"A000370","한화손해보험","12","0","KOSPI","10.88","243.98","","220.05"
"A000390","SP삼화","12","0","KOSPI","1.24","129.42","","127.83"
"A000400","롯데손해보험","12","0","KOSPI","1.84","429.82","","422.06"
"A000430","대원강업","12","0","KOSPI","1.41","178.56","","176.08"
"A000440","중앙에너비스","12","0","KOSDAQ","5.15","62.27","","59.22"
"A000480","CR홀딩스","12","0","KOSPI","0","290.8","","290.8"
"A000490","대동","12","0","KOSPI","0.94","101.44","","100.49"
"A0004V0","엔비알모션","12","0","외감","","","",""
"A000500","가온전선","12","0","KOSPI","-0.34","60.12","","60.33"
"A000520","삼일제약","12","0","KOSPI","5.1","120.58","","114.73"
