"Code","Name","결산월","코스피200 구성종목여부(1:해당, 0:미해당)","상장된 시장","수정주가수익률","시가총액","","이전 시가총액"
"A000020","동화약품","12","0","KOSPI","-1.56","527.9","","536.28"
"A000040","KR모터스","12","0","KOSPI","-2.97","104.95","","108.16"
"A000050","경방","12","0","KOSPI","0.84","328.98","","326.24"
"A000070","삼양홀딩스","12","1","KOSPI","0","587.51","","587.51"
"A000080","하이트진로","12","1","KOSPI","-0.63","2230.25","","2244.28"
"A000100","유한양행","12","1","KOSPI","0.15","4559.63","","4552.95"
"A000120","CJ대한통운","12","1","KOSPI","-0.62","3661.38","","3684.19"
"A000140","하이트진로홀딩스","12","0","KOSPI","-0.65","356.22","","358.54"
"A000150","두산","12","1","KOSPI","0.94","887.33","","879.07"
"A000180","성창기업지주","12","0","KOSPI","-4.89","149.27","","156.94"
"A0001A0","덕양에너젠","12","0","외감","","","",""
"A000210","DL","12","1","KOSPI","0","2954.52","","2954.52"
"A000220","유유제약","12","0","KOSPI","-1.01","117.89","","119.09"
"A000230","일동홀딩스","12","0","KOSPI","-0.89","129.25","","130.41"
"A000240","한국앤컴퍼니","12","1","KOSPI","-1.3","1409.26","","1427.86"
"A000250","삼천당제약","12","0","KOSDAQ","-2.54","1484.48","","1523.18"
"A000270","기아","12","1","KOSPI","-0.8","25132.53","","25335.21"
"A000300","DH오토넥스","12","0","KOSPI","-0.13","90.88","","91"
"A000320","노루홀딩스","12","0","KOSPI","0","137.56","","137.56"
"A000370","한화손해보험","12","0","KOSPI","-2.53","471.63","","483.88"
"A000390","SP삼화","12","0","KOSPI","29.56","347.67","","268.35"
"A000400","롯데손해보험","12","0","KOSPI","0.27","586.54","","584.98"
"A000430","대원강업","12","0","KOSPI","0.13","240.87","","240.56"
"A000440","중앙에너비스","12","0","KOSDAQ","-0.32","58.85","","59.03"
"A000480","CR홀딩스","12","0","KOSPI","1.52","347.2","","342"
"A000490","대동","12","0","KOSPI","0.45","159.69","","158.98"
"A0004V0","엔비알모션","12","0","외감","","","",""
"A000500","가온전선","12","0","KOSPI","-0.45","92.57","","92.98"
"A000520","삼일제약","12","0","KOSPI","0","135.91","","135.91"
"A000540","흥국화재","12","0","KOSPI","-0.67","191.44","","192.73"
"A000590","CS홀딩스","12","0","KOSPI","0.17","66.38","","66.27"
"A000640","동아쏘시오홀딩스","12","0","KOSPI","-1.91","790.94","","806.32"
"A000650","천일고속","12","0","KOSPI","-2.5","106.05","","108.76"
"A000660","SK하이닉스","12","1","KOSPI","1.7","86996.28","","85540.28"
"A000670","영풍","12","1","KOSPI","-0.37","979.97","","983.65"
"A000680","LS네트웍스","12","0","KOSPI","-1.82","191.49","","195.04"
"A000700","유수홀딩스","12","0","KOSPI","4.16","150","","144.01"
"A000720","현대건설","12","1","KOSPI","-1.47","4114.6","","4175.84"
"A000760","이화산업","12","0","KOSPI","-0.64","43.82","","44.1"
"A0007C0","아크릴","12","0","외감","","","",""
"A0007J0","인벤테라","12","0","외감","","","",""
"A000810","삼성화재","12","1","KOSPI","0.25","9332.84","","9309.16"
"A000850","화천기공","12","0","KOSPI","0.93","71.94","","71.28"
"A000860","강남제비스코","12","0","KOSPI","-2.07","138.45","","141.38"
"A000880","한화","12","1","KOSPI","-0.56","1990.15","","2001.4"
"A000890","보해양조","12","0","KOSPI","-1.48","127.45","","129.36"
"A0008Z0","에스엔시스","12","0","외감","","","",""
"A000910","유니온","12","0","KOSPI","2.94","98.35","","95.54"
"A000950","전방","12","0","KOSPI","0.5","50.74","","50.48"
"A000970","한국주철관","12","0","KOSPI","1.22","188.56","","186.28"
"A000990","DB하이텍","12","1","KOSPI","4.01","1613.89","","1551.73"
"A0009K0","에임드바이오","12","0","외감","","","",""
"A001000","신라섬유","12","0","KOSDAQ","-0.94","50.98","","51.47"
"A001020","페이퍼코리아","12","0","KOSPI","-2.22","93.52","","95.65"
"A001040","CJ","12","1","KOSPI","1.21","2430.44","","2401.27"
"A001060","JW중외제약","12","1","KOSPI","-0.15","701.87","","702.91"
"A001070","대한방직","12","0","KOSPI","-0.13","210.94","","211.21"
"A001080","만호제강","6","0","KOSPI","-1.13","72.42","","73.25"
"A0010F0","보원케미칼","12","0","외감","","","",""
"A0010V0","제이피아이헬스케어","12","0","외감","","","",""
"A001120","LX인터내셔널","12","1","KOSPI","-0.57","1017.45","","1023.26"
"A001130","대한제분","12","0","KOSPI","-0.64","263.64","","265.33"
"A0011A0","액스비스","12","0","외감","","","",""
"A0011T0","채비","12","0","외감","","","",""
"A001200","유진투자증권","12","0","KOSPI","-0.75","386.5","","389.4"
"A001210","금호전기","12","0","KOSPI","-2.64","39.84","","40.92"
"A001230","동국홀딩스","12","1","KOSPI","1.51","768.23","","756.78"
"A001250","GS글로벌","12","0","KOSPI","-0.74","165.89","","167.13"
"A001260","남광토건","12","0","KOSPI","-1.04","140.06","","141.53"
"A001270","부국증권","12","0","KOSPI","0.66","235.91","","234.36"
"A001290","상상인증권","12","0","KOSPI","-0.89","107.16","","108.12"
"A001340","PKC","12","0","KOSPI","0.45","150.48","","149.8"
"A001360","삼성제약","12","0","KOSPI","-2.52","308.98","","316.98"
"A001380","SG글로벌","12","0","KOSPI","0.9","100.49","","99.6"
"A001390","KG케미칼","12","0","KOSPI","1.8","294.75","","289.54"
"A0013V0","삼진식품","12","0","외감","","","",""
"A001420","태원물산","12","0","KOSPI","0.38","29.75","","29.64"
"A001430","세아베스틸지주","12","0","KOSPI","-0.94","378.35","","381.93"
"A001440","대한전선","12","0","KOSPI","-2.27","1293.27","","1323.25"
"A001450","현대해상","12","1","KOSPI","-1.65","2127.72","","2163.48"
"A001460","BYC","12","0","KOSPI","0.35","177.39","","176.77"
"A001470","삼부토건","12","0","KOSPI","-2","640.97","","654.03"
"A001500","현대차증권","12","0","KOSPI","-0.39","374.05","","375.52"
"A001510","SK증권","12","0","KOSPI","0","395.09","","395.09"
"A001520","동양","12","0","KOSPI","-0.4","294.77","","295.97"
"A001530","DI동일","12","0","KOSPI","1.72","290.94","","286.01"
"A001540","안국약품","12","0","KOSDAQ","-1.88","170.2","","173.46"
"A001550","조비","12","0","KOSPI","-1.35","94.76","","96.06"
"A001560","제일연마","12","0","KOSPI","0.85","71.4","","70.8"
"A001570","금양","12","0","KOSPI","1.07","332.56","","329.04"
"A0015G0","그린광학","12","0","외감","","","",""
"A0015N0","아로마티카","12","0","외감","","","",""
"A0015S0","페스카로","12","0","외감","","","",""
"A001620","케이비아이동국실업","12","0","KOSPI","0.29","46.36","","46.23"
"A001630","종근당홀딩스","12","0","KOSPI","3.81","613.71","","591.16"
"A001680","대상","12","1","KOSPI","-1.33","897.38","","909.51"
"A001720","신영증권","3","0","KOSPI","-0.76","489.96","","493.72"
"A001740","SK네트웍스","12","1","KOSPI","-0.1","1182.61","","1183.86"
"A001750","한양증권","12","0","KOSPI","-0.52","121.3","","121.94"
"A001770","SHD","12","0","KOSPI","-0.73","24.72","","24.9"
"A001780","알루코","12","0","KOSPI","-0.98","379.84","","383.59"
"A001790","대한제당","12","0","KOSPI","0","194.64","","194.64"
"A0017J0","세미티에스","12","0","외감","","","",""
"A001800","오리온홀딩스","12","1","KOSPI","0","845.71","","845.71"
"A001810","무림SP","12","0","KOSDAQ","-2.79","73.28","","75.38"
"A001820","삼화콘덴서","12","0","KOSPI","1.37","613.31","","604.99"
"A001840","이화공영","12","0","KOSDAQ","-2.45","110.32","","113.09"
"A001940","KISCO홀딩스","12","0","KOSPI","2.16","262.36","","256.82"
"A002020","코오롱","12","0","KOSPI","0.45","281.57","","280.31"
"A002030","아세아","12","0","KOSPI","-0.66","198.51","","199.82"
"A002070","비비안","12","0","KOSPI","-0.39","102.53","","102.93"
"A002100","경농","12","0","KOSPI","0","259.22","","259.22"
"A002140","고려산업","12","0","KOSPI","-3.37","103.62","","107.24"
"A002150","도화엔지니어링","12","0","KOSPI","-1.06","282.57","","285.61"
"A002170","SYTS","12","0","KOSPI","0.16","186","","185.7"
