"Code","Name","결산월","코스피200 구성종목여부(1:해당, 0:미해당)","상장된 시장","수정주가수익률","시가총액","","이전 시가총액"
"A000020","동화약품","12","0","KOSPI","-0.78","176.53","","177.92"
"A000040","KR모터스","12","0","KOSPI","-1.72","44.48","","45.26"
"A000050","경방","12","0","KOSPI","1.83","198.49","","194.92"
"A000070","삼양홀딩스","12","0","KOSPI","1.62","807.3","","794.42"
"A000080","하이트진로","12","1","KOSPI","-0.26","1340.25","","1343.76"
"A000100","유한양행","12","1","KOSPI","3.88","9852.11","","9484.26"
"A000120","CJ대한통운","12","1","KOSPI","-1.18","1902.55","","1925.36"
"A000140","하이트진로홀딩스","12","0","KOSPI","-0.2","234.39","","234.85"
"A000150","두산","12","1","KOSPI","0.84","9930.82","","9848.21"
"A000180","성창기업지주","12","0","KOSPI","-0.7","118.44","","119.28"
"A0001A0","덕양에너젠","12","0","외감","","","",""
"A000210","DL","12","1","KOSPI","0.27","788.99","","786.89"
"A000220","유유제약","12","0","KOSPI","-0.46","74.18","","74.52"
"A000230","일동홀딩스","12","0","KOSPI","-3.08","108.83","","112.29"
"A000240","한국앤컴퍼니","12","1","KOSPI","0","2178.76","","2178.76"
"A000250","삼천당제약","12","0","KOSDAQ","13.22","6028.57","","5324.85"
"A000270","기아","12","1","KOSPI","0.3","40127.13","","40008.99"
"A000300","DH오토넥스","12","0","KOSPI","0","162.94","","162.94"
"A000320","노루홀딩스","12","0","KOSPI","-2.99","388.77","","400.73"
"A000370","한화손해보험","12","0","KOSPI","1.52","701.6","","691.09"
"A000390","SP삼화","12","0","KOSPI","-0.16","165.13","","165.4"
"A000400","롯데손해보험","12","0","KOSPI","-6.97","604.85","","650.15"
"A000430","대원강업","12","0","KOSPI","-0.65","238.39","","239.94"
"A000440","중앙에너비스","12","0","KOSDAQ","2.04","93.41","","91.54"
"A000480","CR홀딩스","12","0","KOSPI","-0.4","233.28","","234.22"
"A000490","대동","12","0","KOSPI","-1.71","258.38","","262.87"
"A0004V0","엔비알모션","12","0","외감","","","",""
"A000500","가온전선","12","0","KOSPI","0.68","981.01","","974.39"
"A000520","삼일제약","12","0","KOSPI","2.27","234.49","","229.28"
"A000540","흥국화재","12","0","KOSPI","0.48","271.1","","269.82"
"A000590","CS홀딩스","12","0","KOSPI","-2.27","99.4","","101.71"
"A000640","동아쏘시오홀딩스","12","0","KOSPI","1.55","771.3","","759.53"
"A000650","천일고속","12","0","KOSPI","0.37","58.1","","57.88"
"A000660","SK하이닉스","12","1","KOSPI","-0.57","255528.83","","256984.83"
"A000670","영풍","12","1","KOSPI","0.36","807.33","","804.47"
"A000680","LS네트웍스","12","0","KOSPI","-2.13","308.51","","315.21"
"A000700","유수홀딩스","12","0","KOSPI","-0.68","152.61","","153.65"
"A000720","현대건설","12","1","KOSPI","-1.23","6269.33","","6347.28"
"A000760","이화산업","12","0","KOSPI","-0.57","34.3","","34.5"
"A0007C0","아크릴","12","0","외감","","","",""
"A0007J0","인벤테라","12","0","외감","","","",""
"A000810","삼성화재","12","1","KOSPI","0.66","21050.1","","20912.07"
"A000850","화천기공","12","0","KOSPI","0.16","70.73","","70.62"
"A000860","강남제비스코","12","0","KOSPI","1.49","159.12","","156.78"
