"Code","Name","결산월","코스피200 구성종목여부(1:해당, 0:미해당)","상장된 시장","수정주가수익률","시가총액","","이전 시가총액"
"A000020","동화약품","12","0","KOSPI","5.39","240.49","","228.2"
"A000040","KR모터스","12","0","KOSPI","1.55","138.61","","136.5"
"A000050","경방","12","1","KOSPI","3.21","396.15","","383.81"
"A000070","삼양홀딩스","12","1","KOSPI","2.83","933.51","","907.81"
"A000080","하이트진로","12","1","KOSPI","-0.49","1434.23","","1441.25"
"A000100","유한양행","12","1","KOSPI","0.54","2181.52","","2169.86"
"A000120","CJ대한통운","12","1","KOSPI","1.93","3615.76","","3547.32"
"A000140","하이트진로홀딩스","12","1","KOSPI","0.44","264.56","","263.4"
"A000150","두산","12","1","KOSPI","1.41","2182.34","","2152.03"
"A000180","성창기업지주","12","0","KOSPI","0.32","215.88","","215.18"
"A0001A0","덕양에너젠","12","0","외감","","","",""
"A000210","DL","12","1","KOSPI","-1.94","2808.36","","2864.04"
"A000220","유유제약","12","0","KOSPI","1.13","55.27","","54.65"
"A000230","일동홀딩스","12","1","KOSPI","1.63","157.82","","155.29"
"A000240","한국앤컴퍼니","12","1","KOSPI","-2.92","1855.75","","1911.56"
"A000250","삼천당제약","12","0","KOSDAQ","0","279.41","","279.41"
"A000270","기아","12","1","KOSPI","-0.69","14552.54","","14653.88"
"A000300","DH오토넥스","12","0","KOSPI","-2.45","84.16","","86.27"
"A000320","노루홀딩스","12","0","KOSPI","0.68","196.66","","195.34"
"A000370","한화손해보험","12","0","KOSPI","0.88","622.47","","617.02"
"A000390","SP삼화","12","0","KOSPI","-0.12","218.85","","219.1"
"A000400","롯데손해보험","12","0","KOSPI","1.22","335.03","","331"
"A000430","대원강업","12","0","KOSPI","2.53","275.9","","269.08"
"A000440","중앙에너비스","12","0","KOSDAQ","-0.31","39.73","","39.85"
"A000480","CR홀딩스","12","0","KOSPI","0.47","342.4","","340.8"
"A000490","대동","12","0","KOSPI","-0.44","162.06","","162.78"
"A0004V0","엔비알모션","12","0","외감","","","",""
"A000500","가온전선","12","0","KOSPI","-0.43","95.27","","95.69"
"A000520","삼일제약","12","0","KOSPI","0.6","45.87","","45.6"
"A000540","흥국화재","12","0","KOSPI","-2.05","229.67","","234.49"
"A000590","CS홀딩스","12","0","KOSPI","0.98","94.9","","93.97"
"A000640","동아쏘시오홀딩스","12","1","KOSPI","2.37","783.52","","765.36"
"A000650","천일고속","12","0","KOSPI","0.11","129.2","","129.06"
"A000660","SK하이닉스","12","1","KOSPI","0","39093.73","","39093.73"
"A000670","영풍","12","1","KOSPI","-0.56","1961.77","","1972.82"
"A000680","LS네트웍스","12","0","KOSPI","0","240.35","","240.35"
"A000700","유수홀딩스","12","0","KOSPI","1.48","178.13","","175.52"
"A000720","현대건설","12","1","KOSPI","-0.66","5044.42","","5077.82"
"A000760","이화산업","12","0","KOSPI","0.51","55.72","","55.44"
"A0007C0","아크릴","12","0","외감","","","",""
"A0007J0","인벤테라","12","0","외감","","","",""
"A000810","삼성화재","12","1","KOSPI","-0.18","12909.64","","12933.33"
"A000850","화천기공","12","0","KOSPI","0","113.52","","113.52"
"A000860","강남제비스코","12","0","KOSPI","-1.1","233.35","","235.95"
"A000880","한화","12","1","KOSPI","-0.71","2627.3","","2646.04"
"A000890","보해양조","12","0","KOSPI","1.72","113.77","","111.85"
"A0008Z0","에스엔시스","12","0","외감","","","",""
"A000910","유니온","12","0","KOSPI","0.74","64.16","","63.7"
"A000950","전방","12","0","KOSPI","-3.67","50.65","","52.58"
"A000970","한국주철관","12","0","KOSPI","0.11","211.36","","211.13"
