"Code","Name","결산월","코스피200 구성종목여부(1:해당, 0:미해당)","상장된 시장","수정주가수익률","시가총액","","이전 시가총액"
"A000020","동화약품","12","0","KOSPI","-3.35","282.11","","291.88"
"A000040","KR모터스","12","0","KOSPI","-5.69","68.55","","72.68"
"A000050","경방","12","0","KOSPI","1.82","382.44","","375.59"
"A000070","삼양홀딩스","12","1","KOSPI","-1.01","673.15","","680"
"A000080","하이트진로","12","1","KOSPI","0","2356.49","","2356.49"
"A000100","유한양행","12","1","KOSPI","0","4078.99","","4078.99"
"A000120","CJ대한통운","12","1","KOSPI","-3.03","2554.98","","2634.83"
"A000140","하이트진로홀딩스","12","0","KOSPI","1.18","298.21","","294.73"
"A000150","두산","12","1","KOSPI","-1.58","1232.68","","1252.51"
"A000180","성창기업지주","12","0","KOSPI","-2.04","150.66","","153.8"
"A0001A0","덕양에너젠","12","0","외감","","","",""
"A000210","DL","12","1","KOSPI","-1","1445.96","","1460.63"
"A000220","유유제약","12","0","KOSPI","-1.63","114.08","","115.97"
"A000230","일동홀딩스","12","0","KOSPI","0.74","312.74","","310.44"
"A000240","한국앤컴퍼니","12","1","KOSPI","-2.21","1262.64","","1291.12"
"A000250","삼천당제약","12","0","KOSDAQ","-3.87","933.49","","971.06"
"A000270","기아","12","1","KOSPI","-1.52","31618.34","","32104.78"
"A000300","DH오토넥스","12","0","KOSPI","0","121.6","","121.6"
"A000320","노루홀딩스","12","0","KOSPI","-1.35","146.2","","148.2"
"A000370","한화손해보험","12","0","KOSPI","-1.03","504.9","","510.15"
"A000390","SP삼화","12","0","KOSPI","-3.63","209.47","","217.36"
"A000400","롯데손해보험","12","0","KOSPI","-0.29","532.23","","533.78"
"A000430","대원강업","12","0","KOSPI","-0.63","196.23","","197.47"
"A000440","중앙에너비스","12","0","KOSDAQ","-1.76","191.17","","194.6"
"A000480","CR홀딩스","12","0","KOSPI","1.77","321.6","","316"
"A000490","대동","12","0","KOSPI","-1.87","313.51","","319.5"
"A0004V0","엔비알모션","12","0","외감","","","",""
"A000500","가온전선","12","0","KOSPI","-1.76","104.63","","106.5"
"A000520","삼일제약","12","0","KOSPI","-3.34","103.04","","106.6"
"A000540","흥국화재","12","0","KOSPI","-0.42","228.7","","229.67"
"A000590","CS홀딩스","12","0","KOSPI","-0.81","71","","71.58"
"A000640","동아쏘시오홀딩스","12","0","KOSPI","-1.96","634.89","","647.59"
"A000650","천일고속","12","0","KOSPI","-4.67","90.47","","94.9"
"A000660","SK하이닉스","12","1","KOSPI","0.1","72145.03","","72072.23"
"A000670","영풍","12","1","KOSPI","-2.35","1145.75","","1173.38"
"A000680","LS네트웍스","12","0","KOSPI","-2.98","243.9","","251.38"
"A000700","유수홀딩스","12","0","KOSPI","0","155.47","","155.47"
"A000720","현대건설","12","1","KOSPI","1.6","4582.29","","4509.91"
"A000760","이화산업","12","0","KOSPI","-3.53","45.92","","47.6"
"A0007C0","아크릴","12","0","외감","","","",""
"A0007J0","인벤테라","12","0","외감","","","",""
"A000810","삼성화재","12","1","KOSPI","-1.54","9095.97","","9238.09"
"A000850","화천기공","12","0","KOSPI","-4.35","74.91","","78.32"
"A000860","강남제비스코","12","0","KOSPI","-0.22","146.9","","147.23"
"A000880","한화","12","1","KOSPI","-0.35","2143.82","","2151.32"
"A000890","보해양조","12","0","KOSPI","-1.48","111.3","","112.97"
"A0008Z0","에스엔시스","12","0","외감","","","",""
"A000910","유니온","12","0","KOSPI","-2.77","93.05","","95.7"
"A000950","전방","12","0","KOSPI","0.4","85.34","","85.01"
"A000970","한국주철관","12","0","KOSPI","-1.47","199.05","","202.01"
"A000990","DB하이텍","12","1","KOSPI","-0.32","2743.83","","2752.71"
"A0009K0","에임드바이오","12","0","외감","","","",""
"A001000","신라섬유","12","0","KOSDAQ","-3.32","53.05","","54.87"
"A001020","페이퍼코리아","12","0","KOSPI","0.58","82.29","","81.81"
"A001040","CJ","12","1","KOSPI","-0.5","2313.74","","2325.41"
"A001060","JW중외제약","12","0","KOSPI","0.41","544.47","","542.25"
"A001070","대한방직","12","0","KOSPI","-2.21","246.19","","251.75"
"A001080","만호제강","6","0","KOSPI","-3.97","100.43","","104.58"
"A0010F0","보원케미칼","12","0","외감","","","",""
"A0010V0","제이피아이헬스케어","12","0","외감","","","",""
"A001120","LX인터내셔널","12","1","KOSPI","-0.75","1540.71","","1552.34"
"A001130","대한제분","12","0","KOSPI","-2.84","260.26","","267.87"
"A0011A0","액스비스","12","0","외감","","","",""
"A0011T0","채비","12","0","외감","","","",""
"A001200","유진투자증권","12","0","KOSPI","-1.02","280.91","","283.82"
"A001210","금호전기","12","0","KOSPI","-4.78","44.8","","47.05"
"A001230","동국홀딩스","12","1","KOSPI","-0.93","1517.38","","1531.7"
"A001250","GS글로벌","12","0","KOSPI","-0.15","273.6","","274.01"
"A001260","남광토건","12","0","KOSPI","-1.43","101.73","","103.2"
"A001270","부국증권","12","0","KOSPI","-1.23","248.88","","251.99"
"A001290","상상인증권","12","0","KOSPI","0.49","111.05","","110.5"
"A001340","PKC","12","0","KOSPI","-2.03","216.73","","221.22"
"A001360","삼성제약","12","0","KOSPI","7.02","261.26","","244.13"
"A001380","SG글로벌","12","0","KOSPI","-1.92","69.02","","70.37"
"A001390","KG케미칼","12","0","KOSPI","-0.84","409.05","","412.52"
"A0013V0","삼진식품","12","0","외감","","","",""
"A001420","태원물산","12","0","KOSPI","0.78","39.44","","39.14"
"A001430","세아베스틸지주","12","0","KOSPI","-0.56","641.93","","645.52"
"A001440","대한전선","12","1","KOSPI","1.29","2451.61","","2420.5"
"A001450","현대해상","12","1","KOSPI","-0.79","2811.63","","2833.98"
"A001460","BYC","12","0","KOSPI","-0.83","261.09","","263.28"
"A001470","삼부토건","12","0","KOSPI","-0.26","365.96","","366.9"
"A001500","현대차증권","12","0","KOSPI","0","325.05","","325.05"
"A001510","SK증권","12","0","KOSPI","-1.5","341.68","","346.88"
"A001520","동양","12","0","KOSPI","-0.79","300.74","","303.13"
"A001530","DI동일","12","0","KOSPI","-0.74","517.76","","521.59"
"A001540","안국약품","12","0","KOSDAQ","-3.32","117.9","","121.95"
"A001550","조비","12","0","KOSPI","-5.82","109.3","","116.05"
"A001560","제일연마","12","0","KOSPI","1.66","98","","96.4"
"A001570","금양","12","0","KOSPI","1.46","242.09","","238.61"
"A0015G0","그린광학","12","0","외감","","","",""
"A0015N0","아로마티카","12","0","외감","","","",""
"A0015S0","페스카로","12","0","외감","","","",""
"A001620","케이비아이동국실업","12","0","KOSPI","-2.06","58.22","","59.44"
"A001630","종근당홀딩스","12","0","KOSPI","-0.96","309.61","","312.62"
"A001680","대상","12","1","KOSPI","-0.47","738","","741.47"
"A001720","신영증권","3","0","KOSPI","-1.05","532.2","","537.83"
"A001740","SK네트웍스","12","1","KOSPI","-0.55","1123.05","","1129.25"
"A001750","한양증권","12","0","KOSPI","1.3","148.29","","146.38"
"A001770","SHD","12","0","KOSPI","7.5","52.24","","48.6"
"A001780","알루코","12","0","KOSPI","-2.59","270.27","","277.45"
"A001790","대한제당","12","0","KOSPI","-9.03","343.54","","377.62"
"A0017J0","세미티에스","12","0","외감","","","",""
