"Code","Name","결산월","코스피200 구성종목여부(1:해당, 0:미해당)","상장된 시장","수정주가수익률","시가총액","","이전 시가총액"
"A000020","동화약품","12","0","KOSPI","-2.9","280.71","","289.09"
"A000040","KR모터스","12","0","KOSPI","-6.49","72.45","","77.48"
"A000050","경방","12","1","KOSPI","0.35","387.93","","386.56"
"A000070","삼양홀딩스","12","1","KOSPI","-0.4","1070.53","","1074.82"
"A000080","하이트진로","12","1","KOSPI","2.84","1651.65","","1606.06"
"A000100","유한양행","12","1","KOSPI","0.44","2665.66","","2653.99"
"A000120","CJ대한통운","12","1","KOSPI","0.73","3148.1","","3125.29"
"A000140","하이트진로홀딩스","12","0","KOSPI","-0.4","229.05","","229.98"
"A000150","두산","12","1","KOSPI","-3.59","2322.96","","2409.35"
"A000180","성창기업지주","12","0","KOSPI","-0.39","177.52","","178.22"
"A0001A0","덕양에너젠","12","0","외감","","","",""
"A000210","DL","12","1","KOSPI","-2.55","2923.2","","2999.76"
"A000220","유유제약","12","0","KOSPI","0","83.75","","83.75"
"A000230","일동홀딩스","12","0","KOSPI","1.68","158.93","","156.31"
"A000240","한국앤컴퍼니","12","1","KOSPI","0.52","1813.89","","1804.59"
"A000250","삼천당제약","12","0","KOSDAQ","-4.09","622.28","","648.81"
"A000270","기아","12","1","KOSPI","1.87","13235.11","","12991.9"
"A000300","DH오토넥스","12","0","KOSPI","-3.95","57.9","","60.27"
"A000320","노루홀딩스","12","0","KOSPI","1.97","206.68","","202.69"
"A000370","한화손해보험","12","0","KOSPI","-0.67","1045.98","","1052.99"
"A000390","SP삼화","12","0","KOSPI","-0.41","189.92","","190.71"
"A000400","롯데손해보험","12","0","KOSPI","2.31","476.69","","465.95"
"A000430","대원강업","12","0","KOSPI","-0.53","234.36","","235.6"
"A000440","중앙에너비스","12","0","KOSDAQ","-0.54","34.69","","34.87"
"A000480","CR홀딩스","12","0","KOSPI","-0.82","340","","342.8"
"A000490","대동","12","0","KOSPI","-2.44","237.28","","243.21"
"A0004V0","엔비알모션","12","0","외감","","","",""
"A000500","가온전선","12","0","KOSPI","-0.22","93.4","","93.61"
"A000520","삼일제약","12","0","KOSPI","2.03","52.47","","51.43"
"A000540","흥국화재","12","0","KOSPI","1.47","399.59","","393.81"
"A000590","CS홀딩스","12","0","KOSPI","-1.25","90.86","","92.01"
"A000640","동아쏘시오홀딩스","12","1","KOSPI","-2.85","942.22","","969.84"
"A000650","천일고속","12","0","KOSPI","0.33","129.2","","128.77"
"A000660","SK하이닉스","12","1","KOSPI","2.34","54163.38","","52925.77"
"A000670","영풍","12","1","KOSPI","-0.99","2017.03","","2037.3"
"A000680","LS네트웍스","12","0","KOSPI","-0.83","236.41","","238.38"
"A000700","유수홀딩스","12","0","KOSPI","2.1","164.84","","161.46"
"A000720","현대건설","12","1","KOSPI","-2.35","4387.42","","4493.21"
"A000760","이화산업","12","0","KOSPI","0.84","50.54","","50.12"
"A0007C0","아크릴","12","0","외감","","","",""
"A0007J0","인벤테라","12","0","외감","","","",""
"A000810","삼성화재","12","1","KOSPI","-0.71","13241.27","","13336.02"
"A000850","화천기공","12","0","KOSPI","3.09","124.74","","121"
"A000860","강남제비스코","12","0","KOSPI","-1.12","229.13","","231.73"
"A000880","한화","12","1","KOSPI","-1.85","3373.14","","3436.86"
"A000890","보해양조","12","0","KOSPI","0.21","92.8","","92.61"
"A0008Z0","에스엔시스","12","0","외감","","","",""
"A000910","유니온","12","0","KOSPI","-0.38","61.59","","61.82"
