"Code","Name","결산월","코스피200 구성종목여부(1:해당, 0:미해당)","상장된 시장","수정주가수익률","시가총액","","이전 시가총액"
"A000020","동화약품","12","0","KOSPI","5.7","724.82","","685.72"
"A000040","KR모터스","12","0","KOSPI","18.08","80.2","","67.92"
"A000050","경방","12","0","KOSPI","-0.43","315.28","","316.65"
"A000070","삼양홀딩스","12","1","KOSPI","-0.3","567.81","","569.52"
"A000080","하이트진로","12","1","KOSPI","1.48","2637.02","","2598.45"
"A000100","유한양행","12","1","KOSPI","0.78","4312.26","","4278.84"
"A000120","CJ대한통운","12","1","KOSPI","-1.27","3558.73","","3604.35"
"A000140","하이트진로홀딩스","12","0","KOSPI","0.58","401.48","","399.16"
"A000150","두산","12","1","KOSPI","0.2","839.41","","837.76"
"A000180","성창기업지주","12","0","KOSPI","-1.44","119.62","","121.37"
"A0001A0","덕양에너젠","12","0","외감","","","",""
"A000210","DL","12","1","KOSPI","-2.21","3229.44","","3302.52"
"A000220","유유제약","12","0","KOSPI","2.18","129.43","","126.67"
"A000230","일동홀딩스","12","0","KOSPI","2.06","114.25","","111.94"
"A000240","한국앤컴퍼니","12","1","KOSPI","-3","1502.28","","1548.79"
"A000250","삼천당제약","12","0","KOSDAQ","2.42","1254.52","","1224.92"
"A000270","기아","12","1","KOSPI","0.12","17086.07","","17065.8"
"A000300","DH오토넥스","12","0","KOSPI","30","95.34","","73.34"
"A000320","노루홀딩스","12","0","KOSPI","0.66","122.28","","121.48"
"A000370","한화손해보험","12","0","KOSPI","-1.07","323.37","","326.87"
"A000390","SP삼화","12","0","KOSPI","-0.97","135.1","","136.42"
"A000400","롯데손해보험","12","0","KOSPI","0.94","499.64","","494.99"
"A000430","대원강업","12","0","KOSPI","2.95","205.53","","199.64"
"A000440","중앙에너비스","12","0","KOSDAQ","0.26","48.32","","48.2"
"A000480","CR홀딩스","12","0","KOSPI","1.26","288.4","","284.8"
"A000490","대동","12","0","KOSPI","4.42","162.54","","155.66"
"A0004V0","엔비알모션","12","0","외감","","","",""
"A000500","가온전선","12","0","KOSPI","0.19","107.54","","107.34"
"A000520","삼일제약","12","0","KOSPI","3.31","163.29","","158.06"
"A000540","흥국화재","12","0","KOSPI","-0.21","155.47","","155.79"
"A000590","CS홀딩스","12","0","KOSPI","2.17","65.23","","63.84"
"A000640","동아쏘시오홀딩스","12","1","KOSPI","0","629.18","","629.18"
"A000650","천일고속","12","0","KOSPI","0.63","91.9","","91.33"
"A000660","SK하이닉스","12","1","KOSPI","-0.91","55764.98","","56274.58"
"A000670","영풍","12","1","KOSPI","0.31","891.55","","888.78"
"A000680","LS네트웍스","12","0","KOSPI","2.05","176.91","","173.37"
"A000700","유수홀딩스","12","0","KOSPI","0.97","135.68","","134.38"
"A000720","현대건설","12","1","KOSPI","-0.31","3574.52","","3585.66"
"A000760","이화산업","12","0","KOSPI","2.32","43.26","","42.28"
"A0007C0","아크릴","12","0","외감","","","",""
"A0007J0","인벤테라","12","0","외감","","","",""
"A000810","삼성화재","12","1","KOSPI","-0.54","8764.34","","8811.72"
"A000850","화천기공","12","0","KOSPI","0.33","67.32","","67.1"
"A000860","강남제비스코","12","0","KOSPI","1.58","104.33","","102.7"
"A000880","한화","12","1","KOSPI","-0.17","2260.01","","2263.75"
"A000890","보해양조","12","0","KOSPI","0.7","109.99","","109.22"
"A0008Z0","에스엔시스","12","0","외감","","","",""
"A000910","유니온","12","0","KOSPI","-4","145.97","","152.06"
"A000950","전방","12","0","KOSPI","2.91","47.46","","46.12"
"A000970","한국주철관","12","0","KOSPI","-0.89","204.29","","206.12"
"A000990","DB하이텍","12","1","KOSPI","0.4","1656.07","","1649.41"
"A0009K0","에임드바이오","12","0","외감","","","",""
"A001000","신라섬유","12","0","KOSDAQ","2.36","52.68","","51.47"
"A001020","페이퍼코리아","12","0","KOSPI","2.65","61.19","","59.61"
"A001040","CJ","12","1","KOSPI","-0.97","2377.93","","2401.27"
"A001060","JW중외제약","12","1","KOSPI","-0.4","785.55","","788.69"
"A001070","대한방직","12","0","KOSPI","0","181.53","","181.53"
"A001080","만호제강","6","0","KOSPI","3.56","66.4","","64.12"
"A0010F0","보원케미칼","12","0","외감","","","",""
"A0010V0","제이피아이헬스케어","12","0","외감","","","",""
"A001120","LX인터내셔널","12","1","KOSPI","0.67","583.34","","579.46"
"A001130","대한제분","12","0","KOSPI","-0.3","277.16","","278"
"A0011A0","액스비스","12","0","외감","","","",""
"A0011T0","채비","12","0","외감","","","",""
"A001200","유진투자증권","12","0","KOSPI","-0.51","377.78","","379.72"
