"Code","Name","결산월","코스피200 구성종목여부(1:해당, 0:미해당)","상장된 시장","수정주가수익률","시가총액","","이전 시가총액"
"A000020","동화약품","12","0","KOSPI","1.09","258.92","","256.13"
"A000040","KR모터스","12","0","KOSPI","0.85","57.01","","56.53"
"A000050","경방","12","0","KOSPI","-1.78","302.94","","308.42"
"A000070","삼양홀딩스","12","1","KOSPI","-0.29","587.51","","589.22"
"A000080","하이트진로","12","1","KOSPI","-1.09","1900.62","","1921.66"
"A000100","유한양행","12","1","KOSPI","-0.17","4247.43","","4254.75"
"A000120","CJ대한통운","12","1","KOSPI","3.93","2053.11","","1975.55"
"A000140","하이트진로홀딩스","12","0","KOSPI","1.44","245.99","","242.51"
"A000150","두산","12","1","KOSPI","-1.62","1506.97","","1531.76"
"A000180","성창기업지주","12","0","KOSPI","0.72","146.13","","145.08"
"A0001A0","덕양에너젠","12","0","외감","","","",""
"A000210","DL","12","1","KOSPI","2.48","1385.18","","1351.65"
"A000220","유유제약","12","0","KOSPI","0.32","106.84","","106.5"
"A000230","일동홀딩스","12","0","KOSPI","7.83","301.78","","279.85"
"A000240","한국앤컴퍼니","12","1","KOSPI","0.39","1215.17","","1210.42"
"A000250","삼천당제약","12","0","KOSDAQ","-2.24","746.79","","763.87"
"A000270","기아","12","1","KOSPI","2.79","28334.9","","27564.71"
"A000300","DH오토넥스","12","0","KOSPI","2.2","106.96","","104.66"
"A000320","노루홀딩스","12","0","KOSPI","0.48","138.89","","138.23"
"A000370","한화손해보험","12","0","KOSPI","1.64","434.85","","427.85"
"A000390","SP삼화","12","0","KOSPI","0.16","170.84","","170.57"
"A000400","롯데손해보험","12","0","KOSPI","0","484.12","","484.12"
"A000430","대원강업","12","0","KOSPI","-1.2","229.09","","231.88"
"A000440","중앙에너비스","12","0","KOSDAQ","-0.41","151.01","","151.63"
"A000480","CR홀딩스","12","0","KOSPI","0","308","","308"
"A000490","대동","12","0","KOSPI","0","271.63","","271.63"
"A0004V0","엔비알모션","12","0","외감","","","",""
"A000500","가온전선","12","0","KOSPI","3.53","102.7","","99.2"
"A000520","삼일제약","12","0","KOSPI","4.5","111.5","","106.7"
"A000540","흥국화재","12","0","KOSPI","1.41","185.02","","182.45"
"A000590","CS홀딩스","12","0","KOSPI","-0.18","65.81","","65.92"
"A000640","동아쏘시오홀딩스","12","0","KOSPI","0","644.41","","644.41"
"A000650","천일고속","12","0","KOSPI","-0.16","87.04","","87.18"
"A000660","SK하이닉스","12","1","KOSPI","-2.78","66175.41","","68068.22"
"A000670","영풍","12","1","KOSPI","9.02","1492.05","","1368.64"
"A000680","LS네트웍스","12","0","KOSPI","-0.56","208.83","","210.01"
"A000700","유수홀딩스","12","0","KOSPI","3.02","195.57","","189.84"
"A000720","현대건설","12","1","KOSPI","1.16","4849.54","","4793.87"
"A000760","이화산업","12","0","KOSPI","2.5","45.92","","44.8"
"A0007C0","아크릴","12","0","외감","","","",""
"A0007J0","인벤테라","12","0","외감","","","",""
"A000810","삼성화재","12","1","KOSPI","-0.25","9474.97","","9498.65"
"A000850","화천기공","12","0","KOSPI","1.24","71.72","","70.84"
"A000860","강남제비스코","12","0","KOSPI","1.61","143.33","","141.05"
"A000880","한화","12","1","KOSPI","-1.22","2132.58","","2158.81"
"A000890","보해양조","12","0","KOSPI","1.24","90.57","","89.45"
"A0008Z0","에스엔시스","12","0","외감","","","",""
"A000910","유니온","12","0","KOSPI","2.01","86.96","","85.24"
"A000950","전방","12","0","KOSPI","-0.17","96.26","","96.43"
"A000970","한국주철관","12","0","KOSPI","0","163.02","","163.02"
"A000990","DB하이텍","12","1","KOSPI","-1.19","2024.58","","2048.99"
"A0009K0","에임드바이오","12","0","외감","","","",""
"A001000","신라섬유","12","0","KOSDAQ","0.78","47.1","","46.73"
"A001020","페이퍼코리아","12","0","KOSPI","1.21","59.46","","58.75"
"A001040","CJ","12","1","KOSPI","-0.26","2243.71","","2249.55"
"A001060","JW중외제약","12","0","KOSPI","3.37","442.45","","428.04"
"A001070","대한방직","12","0","KOSPI","-0.59","269.77","","271.36"
"A001080","만호제강","6","0","KOSPI","-6.06","163.93","","174.51"
"A0010F0","보원케미칼","12","0","외감","","","",""
"A0010V0","제이피아이헬스케어","12","0","외감","","","",""
"A001120","LX인터내셔널","12","1","KOSPI","-0.12","1563.97","","1565.9"
"A001130","대한제분","12","0","KOSPI","0.38","224.77","","223.93"
"A0011A0","액스비스","12","0","외감","","","",""
"A0011T0","채비","12","0","외감","","","",""
"A001200","유진투자증권","12","0","KOSPI","1.6","246.53","","242.65"
"A001210","금호전기","12","0","KOSPI","1","27.97","","27.69"
"A001230","동국홀딩스","12","1","KOSPI","3.19","1235.85","","1197.68"
"A001250","GS글로벌","12","0","KOSPI","1.59","237.28","","233.57"
"A001260","남광토건","12","0","KOSPI","-1.91","100.75","","102.71"
"A001270","부국증권","12","0","KOSPI","-0.54","191.84","","192.88"
"A001290","상상인증권","12","0","KOSPI","1.07","92.09","","91.11"
"A001340","PKC","12","0","KOSPI","0.98","208.2","","206.18"
"A001360","삼성제약","12","0","KOSPI","2.76","200.14","","194.77"
"A001380","SG글로벌","12","0","KOSPI","-0.87","76.66","","77.34"
"A001390","KG케미칼","12","0","KOSPI","-0.98","350.81","","354.28"
"A0013V0","삼진식품","12","0","외감","","","",""
