"Code","Name","결산월","코스피200 구성종목여부(1:해당, 0:미해당)","상장된 시장","수정주가수익률","시가총액","","이전 시가총액"
"A000020","동화약품","12","0","KOSPI","-0.79","351.94","","354.73"
"A000040","KR모터스","12","0","KOSPI","3.89","82.2","","79.12"
"A000050","경방","12","0","KOSPI","0","435.9","","435.9"
"A000070","삼양홀딩스","12","1","KOSPI","-0.81","738.24","","744.24"
"A000080","하이트진로","12","1","KOSPI","0.4","2626.5","","2615.98"
"A000100","유한양행","12","1","KOSPI","-0.33","4459.8","","4474.44"
"A000120","CJ대한통운","12","1","KOSPI","-0.41","2794.51","","2805.92"
"A000140","하이트진로홀딩스","12","0","KOSPI","0","327.22","","327.22"
"A000150","두산","12","1","KOSPI","-2.34","1449.14","","1483.84"
"A000180","성창기업지주","12","0","KOSPI","0.86","204.72","","202.98"
"A0001A0","덕양에너젠","12","0","외감","","","",""
"A000210","DL","12","1","KOSPI","0.48","1303.46","","1297.17"
"A000220","유유제약","12","0","KOSPI","0.4","128.9","","128.38"
"A000230","일동홀딩스","12","0","KOSPI","1.32","486.43","","480.08"
"A000240","한국앤컴퍼니","12","1","KOSPI","-0.34","1376.56","","1381.31"
"A000250","삼천당제약","12","0","KOSDAQ","-1.99","1010.9","","1031.39"
"A000270","기아","12","1","KOSPI","0.72","34212.67","","33969.45"
"A000300","DH오토넥스","12","0","KOSPI","1.63","151.25","","148.83"
"A000320","노루홀딩스","12","0","KOSPI","0.41","160.82","","160.16"
"A000370","한화손해보험","12","0","KOSPI","-1.26","547.51","","554.51"
"A000390","SP삼화","12","0","KOSPI","0","261.7","","261.7"
"A000400","롯데손해보험","12","0","KOSPI","-0.25","619.12","","620.67"
"A000430","대원강업","12","0","KOSPI","-1.45","211.42","","214.52"
"A000440","중앙에너비스","12","0","KOSDAQ","-1.54","219.19","","222.62"
"A000480","CR홀딩스","12","0","KOSPI","1.73","329.2","","323.6"
"A000490","대동","12","0","KOSPI","3.03","363.04","","352.36"
"A0004V0","엔비알모션","12","0","외감","","","",""
"A000500","가온전선","12","0","KOSPI","-0.57","108.79","","109.42"
"A000520","삼일제약","12","0","KOSPI","3.4","120.85","","116.88"
"A000540","흥국화재","12","0","KOSPI","0.89","256.01","","253.76"
"A000590","CS홀딩스","12","0","KOSPI","-1.6","78.04","","79.31"
"A000640","동아쏘시오홀딩스","12","0","KOSPI","-0.44","720.6","","723.78"
"A000650","천일고속","12","0","KOSPI","0","96.47","","96.47"
"A000660","SK하이닉스","12","1","KOSPI","-1.78","80444.26","","81900.27"
"A000670","영풍","12","1","KOSPI","-0.44","1252.59","","1258.11"
"A000680","LS네트웍스","12","0","KOSPI","-1.17","300.24","","303.79"
"A000700","유수홀딩스","12","0","KOSPI","1.31","160.94","","158.86"
"A000720","현대건설","12","1","KOSPI","0.45","4983.17","","4960.9"
"A000760","이화산업","12","0","KOSPI","0.83","51.24","","50.82"
"A0007C0","아크릴","12","0","외감","","","",""
"A0007J0","인벤테라","12","0","외감","","","",""
"A000810","삼성화재","12","1","KOSPI","-1.9","9759.22","","9948.72"
"A000850","화천기공","12","0","KOSPI","0.85","78.65","","77.99"
"A000860","강남제비스코","12","0","KOSPI","0.39","168.03","","167.38"
"A000880","한화","12","1","KOSPI","-1.82","2218.78","","2260.01"
"A000890","보해양조","12","0","KOSPI","2.9","137.92","","134.03"
"A0008Z0","에스엔시스","12","0","외감","","","",""
"A000910","유니온","12","0","KOSPI","-0.53","116.62","","117.24"
"A000950","전방","12","0","KOSPI","3.01","91.9","","89.21"
"A000970","한국주철관","12","0","KOSPI","0.96","240.55","","238.27"
"A000990","DB하이텍","12","1","KOSPI","-1.18","2970.27","","3005.78"
"A0009K0","에임드바이오","12","0","외감","","","",""
"A001000","신라섬유","12","0","KOSDAQ","1.65","59.72","","58.75"
"A001020","페이퍼코리아","12","0","KOSPI","7.51","118.72","","110.43"
"A001040","CJ","12","1","KOSPI","0","2538.4","","2538.4"
"A001060","JW중외제약","12","0","KOSPI","-1.13","677.54","","685.3"
"A001070","대한방직","12","0","KOSPI","-0.2","263.15","","263.68"
"A001080","만호제강","6","0","KOSPI","-0.36","113.92","","114.33"
"A0010F0","보원케미칼","12","0","외감","","","",""
"A0010V0","제이피아이헬스케어","12","0","외감","","","",""
"A001120","LX인터내셔널","12","1","KOSPI","0","1490.32","","1490.32"
"A001130","대한제분","12","0","KOSPI","6.44","321.1","","301.67"
"A0011A0","액스비스","12","0","외감","","","",""
"A0011T0","채비","12","0","외감","","","",""
"A001200","유진투자증권","12","0","KOSPI","-0.61","316.75","","318.69"
"A001210","금호전기","12","0","KOSPI","1.61","46","","45.27"
"A001230","동국홀딩스","12","1","KOSPI","2.65","1846.62","","1798.91"
"A001250","GS글로벌","12","0","KOSPI","-0.11","379.24","","379.66"
"A001260","남광토건","12","0","KOSPI","0","124.83","","124.83"
"A001270","부국증권","12","0","KOSPI","1.23","256.14","","253.03"
"A001290","상상인증권","12","0","KOSPI","-1.23","128.95","","130.56"
"A001340","PKC","12","0","KOSPI","3.27","255.59","","247.5"
"A001360","삼성제약","12","0","KOSPI","-0.5","265.29","","266.63"
"A001380","SG글로벌","12","0","KOSPI","-1.28","86.56","","87.68"
"A001390","KG케미칼","12","0","KOSPI","-2.86","565.74","","582.38"
"A0013V0","삼진식품","12","0","외감","","","",""
"A001420","태원물산","12","0","KOSPI","-0.39","39.06","","39.22"
"A001430","세아베스틸지주","12","0","KOSPI","1.1","661.66","","654.48"
"A001440","대한전선","12","1","KOSPI","3.31","2327.16","","2252.5"
"A001450","현대해상","12","1","KOSPI","-4.15","2789.28","","2909.97"
