"Code","Name","결산월","코스피200 구성종목여부(1:해당, 0:미해당)","상장된 시장","수정주가수익률","시가총액","","이전 시가총액"
"A000020","동화약품","12","0","KOSPI","0.39","215.35","","214.51"
"A000040","KR모터스","12","0","KOSPI","-2.56","31.99","","32.83"
"A000050","경방","12","0","KOSPI","-4.07","168.06","","175.18"
"A000070","삼양홀딩스","12","0","KOSPI","-0.25","680.86","","682.57"
"A000080","하이트진로","12","1","KOSPI","0","1413.19","","1413.19"
"A000100","유한양행","12","1","KOSPI","7.01","12729.18","","11895"
"A000120","CJ대한통운","12","1","KOSPI","0.78","2064.52","","2048.55"
"A000140","하이트진로홀딩스","12","0","KOSPI","0.32","215.36","","214.66"
"A000150","두산","12","1","KOSPI","2.17","2876.8","","2815.66"
"A000180","성창기업지주","12","0","KOSPI","-0.56","110.77","","111.39"
"A0001A0","덕양에너젠","12","0","외감","","","",""
"A000210","DL","12","1","KOSPI","-0.8","913.68","","921.01"
"A000220","유유제약","12","0","KOSPI","1.52","79.54","","78.35"
"A000230","일동홀딩스","12","0","KOSPI","-0.62","92.9","","93.48"
"A000240","한국앤컴퍼니","12","1","KOSPI","-1.26","1633.84","","1654.72"
"A000250","삼천당제약","12","0","KOSDAQ","5.1","3241.82","","3084.66"
"A000270","기아","12","1","KOSPI","1.2","40305.73","","39825.9"
"A000300","DH오토넥스","12","0","KOSPI","0","30.48","","30.48"
"A000320","노루홀딩스","12","0","KOSPI","2.21","184.35","","180.36"
"A000370","한화손해보험","12","0","KOSPI","0","587.2","","587.2"
"A000390","SP삼화","12","0","KOSPI","-0.13","209.47","","209.74"
"A000400","롯데손해보험","12","0","KOSPI","-2.46","676.53","","693.6"
"A000430","대원강업","12","0","KOSPI","-0.49","251.1","","252.34"
"A000440","중앙에너비스","12","0","KOSDAQ","-6.69","165.02","","176.85"
"A000480","CR홀딩스","12","0","KOSPI","-0.7","267.28","","269.15"
"A000490","대동","12","0","KOSPI","-0.46","223.07","","224.1"
"A0004V0","엔비알모션","12","0","외감","","","",""
"A000500","가온전선","12","0","KOSPI","0","281.07","","281.07"
"A000520","삼일제약","12","0","KOSPI","-7.09","342.32","","368.45"
"A000540","흥국화재","12","0","KOSPI","-0.14","225.81","","226.13"
"A000590","CS홀딩스","12","0","KOSPI","-0.29","78.04","","78.27"
"A000640","동아쏘시오홀딩스","12","0","KOSPI","-1.75","712.98","","725.68"
"A000650","천일고속","12","0","KOSPI","0","58.6","","58.6"
"A000660","SK하이닉스","12","1","KOSPI","4.89","135918.04","","129584.42"
"A000670","영풍","12","1","KOSPI","15.45","715.63","","619.85"
"A000680","LS네트웍스","12","0","KOSPI","-0.57","275.02","","276.6"
"A000700","유수홀딩스","12","0","KOSPI","0.2","133.59","","133.33"
"A000720","현대건설","12","1","KOSPI","-0.66","3362.94","","3385.22"
"A000760","이화산업","12","0","KOSPI","-0.63","35.42","","35.64"
"A0007C0","아크릴","12","0","외감","","","",""
"A0007J0","인벤테라","12","0","외감","","","",""
"A000810","삼성화재","12","1","KOSPI","1.98","15823.2","","15515.26"
"A000850","화천기공","12","0","KOSPI","-1.21","62.81","","63.58"
"A000860","강남제비스코","12","0","KOSPI","-2.07","169.33","","172.9"
"A000880","한화","12","1","KOSPI","0.35","2155.06","","2147.57"
"A000890","보해양조","12","0","KOSPI","-1.35","61.21","","62.05"
"A0008Z0","에스엔시스","12","0","외감","","","",""
"A000910","유니온","12","0","KOSPI","5.19","66.43","","63.15"
"A000950","전방","12","0","KOSPI","0","33","","33"
"A000970","한국주철관","12","0","KOSPI","0.31","146.61","","146.15"
"A000990","DB하이텍","12","0","KOSPI","-0.87","1767.06","","1782.6"
"A0009K0","에임드바이오","12","0","외감","","","",""
"A001000","신라섬유","12","0","KOSDAQ","-3.03","25.66","","26.46"
"A001020","페이퍼코리아","12","0","KOSPI","-0.28","126.19","","126.55"
"A001040","CJ","12","1","KOSPI","2.55","3285.33","","3203.63"
"A001060","JW중외제약","12","0","KOSPI","0.72","647.35","","642.69"
"A001070","대한방직","12","0","KOSPI","-0.17","32.07","","32.12"
"A001080","만호제강","6","0","KOSPI","5.26","128.65","","122.22"
"A0010F0","보원케미칼","12","0","외감","","","",""
"A0010V0","제이피아이헬스케어","12","0","외감","","","",""
"A001120","LX인터내셔널","12","1","KOSPI","0","1131.79","","1131.79"
"A001130","대한제분","12","0","KOSPI","0.07","235.08","","234.91"
"A0011A0","액스비스","12","0","외감","","","",""
"A0011T0","채비","12","0","외감","","","",""
"A001200","유진투자증권","12","0","KOSPI","-0.83","404.42","","407.81"
"A001210","금호전기","12","0","KOSPI","6.13","36.08","","34"
"A001230","동국홀딩스","12","0","KOSPI","0.86","262.04","","259.81"
"A001250","GS글로벌","12","0","KOSPI","-1.58","309.09","","314.04"
"A001260","남광토건","12","0","KOSPI","0.16","62.24","","62.14"
"A001270","부국증권","12","0","KOSPI","-0.34","300.73","","301.76"
"A001290","상상인증권","12","0","KOSPI","-0.84","51.46","","51.89"
"A001340","PKC","12","0","KOSPI","12.67","527.34","","468.05"
"A001360","삼성제약","12","0","KOSPI","0","166.2","","166.2"
"A001380","SG글로벌","12","0","KOSPI","1.02","133.77","","132.42"
"A001390","KG케미칼","12","0","KOSPI","-1.28","289.97","","293.73"
"A0013V0","삼진식품","12","0","외감","","","",""
"A001420","태원물산","12","0","KOSPI","-1.88","27.74","","28.27"
"A001430","세아베스틸지주","12","1","KOSPI","-4.06","720.83","","751.31"
"A001440","대한전선","12","1","KOSPI","0.96","2351.1","","2328.73"
"A001450","현대해상","12","1","KOSPI","1.3","2789.28","","2753.52"
"A001460","BYC","12","0","KOSPI","-0.45","205.19","","206.12"
"A001470","삼부토건","12","0","KOSPI","-0.77","115.83","","116.73"
"A001500","현대차증권","12","0","KOSPI","0.78","285.41","","283.19"
