"Code","Name","결산월","코스피200 구성종목여부(1:해당, 0:미해당)","상장된 시장","수정주가수익률","시가총액","","이전 시가총액"
"A000020","동화약품","12","0","KOSPI","0.48","174.85","","174.01"
"A000040","KR모터스","12","0","KOSPI","0.4","42.84","","42.67"
"A000050","경방","12","0","KOSPI","0.45","182.86","","182.04"
"A000070","삼양홀딩스","12","0","KOSPI","0","898.34","","898.34"
"A000080","하이트진로","12","1","KOSPI","0.16","1320.62","","1318.51"
"A000100","유한양행","12","1","KOSPI","1.72","9436.28","","9276.34"
"A000120","CJ대한통운","12","1","KOSPI","0.37","1879.74","","1872.89"
"A000140","하이트진로홀딩스","12","0","KOSPI","-0.92","225.11","","227.19"
"A000150","두산","12","1","KOSPI","-0.11","15681.12","","15697.64"
"A000180","성창기업지주","12","0","KOSPI","-2.72","107.14","","110.14"
"A0001A0","덕양에너젠","12","0","외감","","","",""
"A000210","DL","12","1","KOSPI","-2.14","816.23","","834.04"
"A000220","유유제약","12","0","KOSPI","0.12","70.68","","70.6"
"A000230","일동홀딩스","12","0","KOSPI","0.71","97.75","","97.05"
"A000240","한국앤컴퍼니","12","1","KOSPI","-0.21","2235.72","","2240.47"
"A000250","삼천당제약","12","0","KOSDAQ","5.88","5489.05","","5184.1"
"A000270","기아","12","1","KOSPI","3.18","47215.33","","45758.31"
"A000300","DH오토넥스","12","0","KOSPI","0","162.94","","162.94"
"A000320","노루홀딩스","12","0","KOSPI","0.88","306.36","","303.7"
"A000370","한화손해보험","12","0","KOSPI","-0.37","632.72","","635.06"
"A000390","SP삼화","12","0","KOSPI","-1.02","158.05","","159.68"
"A000400","롯데손해보험","12","0","KOSPI","-0.47","589.33","","592.12"
"A000430","대원강업","12","0","KOSPI","3.7","260.4","","251.1"
"A000440","중앙에너비스","12","0","KOSDAQ","-0.71","96.08","","96.77"
"A000480","CR홀딩스","12","0","KOSPI","0.1","225.78","","225.54"
"A000490","대동","12","0","KOSPI","0.1","257.33","","257.06"
"A0004V0","엔비알모션","12","0","외감","","","",""
"A000500","가온전선","12","0","KOSPI","13.51","1389.62","","1224.19"
"A000520","삼일제약","12","0","KOSPI","3.04","206.07","","200"
"A000540","흥국화재","12","0","KOSPI","-0.4","239.95","","240.91"
"A000590","CS홀딩스","12","0","KOSPI","-1.46","86.01","","87.28"
"A000640","동아쏘시오홀딩스","12","0","KOSPI","0.09","709.2","","708.55"
"A000650","천일고속","12","0","KOSPI","-2.62","53.17","","54.6"
"A000660","SK하이닉스","12","1","KOSPI","-1.58","406953.32","","413505.34"
"A000670","영풍","12","1","KOSPI","1.55","936.31","","921.98"
"A000680","LS네트웍스","12","0","KOSPI","-2.78","275.81","","283.69"
"A000700","유수홀딩스","12","0","KOSPI","0.36","146.88","","146.35"
"A000720","현대건설","12","1","KOSPI","2.03","7828.31","","7672.41"
"A000760","이화산업","12","0","KOSPI","0.33","34.27","","34.16"
"A0007C0","아크릴","12","0","외감","","","",""
"A0007J0","인벤테라","12","0","외감","","","",""
"A000810","삼성화재","12","1","KOSPI","-1.12","20313.92","","20543.98"
"A000850","화천기공","12","0","KOSPI","-1.57","68.86","","69.96"
"A000860","강남제비스코","12","0","KOSPI","0.33","159.77","","159.25"
"A000880","한화","12","1","KOSPI","-2.65","7166.06","","7360.95"
"A000890","보해양조","12","0","KOSPI","0.23","60.38","","60.24"
"A0008Z0","에스엔시스","12","0","KOSDAQ","-2.72","387.84","","398.69"
"A000910","유니온","12","0","KOSPI","-0.45","69","","69.32"
"A000950","전방","12","0","KOSPI","2.3","56.03","","54.77"
"A000970","한국주철관","12","0","KOSPI","0","152.76","","152.76"
"A000990","DB하이텍","12","0","KOSPI","-0.17","2558.07","","2562.42"
"A0009K0","에임드바이오","12","0","외감","","","",""
"A001000","신라섬유","12","0","KOSDAQ","-1.65","50.74","","51.59"
"A001020","페이퍼코리아","12","0","KOSPI","-0.58","122.99","","123.7"
"A001040","CJ","12","1","KOSPI","0.77","4980.51","","4942.58"
"A001060","JW중외제약","12","0","KOSPI","1.51","547.22","","539.07"
"A001070","대한방직","12","0","KOSPI","0.32","33.39","","33.28"
"A001080","만호제강","6","0","KOSPI","-4.08","195.05","","203.35"
"A0010F0","보원케미칼","12","0","외감","","","",""
"A0010V0","제이피아이헬스케어","12","0","KOSDAQ","-2.62","98.69","","101.34"
"A001120","LX인터내셔널","12","0","KOSPI","0.17","1168.61","","1166.68"
"A001130","대한제분","12","0","KOSPI","-0.86","234.07","","236.09"
"A0011A0","액스비스","12","0","외감","","","",""
"A0011T0","채비","12","0","외감","","","",""
"A001200","유진투자증권","12","0","KOSPI","0.54","361.31","","359.37"
"A001210","금호전기","12","0","KOSPI","-0.15","41.8","","41.86"
"A001230","동국홀딩스","12","0","KOSPI","-1.35","232.46","","235.64"
"A001250","GS글로벌","12","0","KOSPI","-0.41","202.62","","203.45"
"A001260","남광토건","12","0","KOSPI","-1.03","75.51","","76.3"
"A001270","부국증권","12","0","KOSPI","1.19","703.08","","694.78"
"A001290","상상인증권","12","0","KOSPI","0.41","79.41","","79.09"
"A001340","PKC","12","0","KOSPI","-0.48","281.64","","282.99"
"A001360","삼성제약","12","0","KOSPI","2.68","144.35","","140.58"
"A001380","SG글로벌","12","0","KOSPI","2.25","79.63","","77.88"
"A001390","KG케미칼","12","0","KOSPI","-1.62","333.44","","338.92"
"A0013V0","삼진식품","12","0","외감","","","",""
"A001420","태원물산","12","0","KOSPI","0.76","25.35","","25.16"
"A001430","세아베스틸지주","12","1","KOSPI","0","986.21","","986.21"
"A001440","대한전선","12","1","KOSPI","14.96","4512.02","","3924.72"
"A001450","현대해상","12","1","KOSPI","-1.44","2440.62","","2476.38"
"A001460","BYC","12","0","KOSPI","3.59","234.23","","226.11"
"A001470","삼부토건","12","0","KOSPI","0","79.7","","79.7"
"A001500","현대차증권","12","0","KOSPI","-1.91","539.8","","550.31"
"A001510","SK증권","12","0","KOSPI","0","330.81","","330.81"
"A001520","동양","12","0","KOSPI","-1.35","208.61","","211.47"
"A001530","DI동일","12","0","KOSPI","-2.16","356.71","","364.6"
"A001540","안국약품","12","0","KOSDAQ","0.38","102.38","","101.99"
"A001550","조비","12","0","KOSPI","-2.61","58.15","","59.71"
"A001560","제일연마","12","0","KOSPI","-1.93","89.47","","91.24"
"A001570","금양","12","0","KOSPI","0","633.28","","633.28"
"A0015G0","그린광학","12","0","외감","","","",""
"A0015N0","아로마티카","12","0","외감","","","",""
"A0015S0","페스카로","12","0","외감","","","",""
"A001620","케이비아이동국실업","12","0","KOSPI","0.43","52.31","","52.09"
"A001630","종근당홀딩스","12","0","KOSPI","0","226.45","","226.45"
"A001680","대상","12","1","KOSPI","-0.48","722.41","","725.88"
"A001720","신영증권","3","0","KOSPI","3.43","2382.16","","2303.24"
"A001740","SK네트웍스","12","0","KOSPI","-0.22","1004.6","","1006.81"
"A001750","한양증권","12","0","KOSPI","-1.09","241.84","","244.52"
"A001770","SHD","12","0","KOSPI","-2.06","20.76","","21.2"
"A001780","알루코","12","0","KOSPI","-1.91","198.99","","202.86"
"A001790","대한제당","12","0","KOSPI","0","251.15","","251.15"
"A0017J0","세미티에스","12","0","외감","","","",""
"A001800","오리온홀딩스","12","1","KOSPI","-0.16","1190.89","","1192.77"
"A001810","무림SP","12","0","KOSDAQ","3.35","33.43","","32.34"
"A001820","삼화콘덴서","12","0","KOSPI","3.52","351.35","","339.4"
"A001840","이화공영","12","0","KOSDAQ","0","36.01","","36.01"
"A001940","KISCO홀딩스","12","0","KOSPI","0","362.92","","362.92"
"A002020","코오롱","12","0","KOSPI","0.23","550.51","","549.25"
"A002030","아세아","12","0","KOSPI","-0.28","741.95","","744.04"
"A002070","비비안","12","0","KOSPI","-1.13","31.73","","32.09"
"A002100","경농","12","0","KOSPI","-1.56","184.88","","187.81"
"A002140","고려산업","12","0","KOSPI","-0.8","61.97","","62.47"
"A002150","도화엔지니어링","12","0","KOSPI","-0.33","205.69","","206.37"
"A002170","SYTS","12","0","KOSPI","-1.34","155.1","","157.2"
"A002200","한국수출포장","12","0","KOSPI","0.17","115","","114.8"
"A002210","동성제약","12","0","KOSPI","0","25.9","","25.9"
"A002220","한일철강","12","0","KOSPI","-4.18","103.99","","108.53"
