"Code","Name","결산월","코스피200 구성종목여부(1:해당, 0:미해당)","상장된 시장","수정주가수익률","시가총액","","이전 시가총액"
"A000020","동화약품","12","0","KOSPI","0.2","281.27","","280.71"
"A000040","KR모터스","12","0","KOSPI","-4.03","64.12","","66.82"
"A000050","경방","12","0","KOSPI","0.36","228.37","","227.55"
"A000070","삼양홀딩스","12","0","KOSPI","0.87","598.64","","593.5"
"A000080","하이트진로","12","1","KOSPI","0","1396.36","","1396.36"
"A000100","유한양행","12","1","KOSPI","4.19","6092.77","","5847.53"
"A000120","CJ대한통운","12","1","KOSPI","-0.99","1834.11","","1852.36"
"A000140","하이트진로홀딩스","12","0","KOSPI","1.31","197.49","","194.94"
"A000150","두산","12","1","KOSPI","0.58","1424.35","","1416.09"
"A000180","성창기업지주","12","0","KOSPI","-0.42","131.27","","131.83"
"A0001A0","덕양에너젠","12","0","외감","","","",""
"A000210","DL","12","1","KOSPI","1.38","848.71","","837.19"
"A000220","유유제약","12","0","KOSPI","1.94","75.88","","74.43"
"A000230","일동홀딩스","12","0","KOSPI","1.06","132.02","","130.64"
"A000240","한국앤컴퍼니","12","1","KOSPI","0.37","1034.79","","1031"
"A000250","삼천당제약","12","0","KOSDAQ","0.26","1775.19","","1770.51"
"A000270","기아","12","1","KOSPI","0.48","33972.74","","33811.92"
"A000300","DH오토넥스","12","0","KOSPI","0","86.24","","86.24"
"A000320","노루홀딩스","12","0","KOSPI","3.14","148.46","","143.94"
"A000370","한화손해보험","12","0","KOSPI","1.67","532.33","","523.57"
"A000390","SP삼화","12","0","KOSPI","1.04","158.6","","156.96"
"A000400","롯데손해보험","12","0","KOSPI","4.51","898.42","","859.63"
"A000430","대원강업","12","0","KOSPI","3.25","315.58","","305.66"
"A000440","중앙에너비스","12","0","KOSDAQ","0.23","132.95","","132.64"
"A000480","CR홀딩스","12","0","KOSPI","3.03","200.95","","195.04"
"A000490","대동","12","0","KOSPI","-0.48","369.84","","371.15"
"A0004V0","엔비알모션","12","0","외감","","","",""
"A000500","가온전선","12","0","KOSPI","2.17","119.87","","117.32"
"A000520","삼일제약","12","0","KOSPI","1.67","102.17","","100.5"
"A000540","흥국화재","12","0","KOSPI","0.63","206.86","","205.58"
"A000590","CS홀딩스","12","0","KOSPI","0.17","67.31","","67.19"
"A000640","동아쏘시오홀딩스","12","0","KOSPI","-0.28","680.6","","682.51"
"A000650","천일고속","12","0","KOSPI","-0.2","71.03","","71.18"
"A000660","SK하이닉스","12","1","KOSPI","-0.25","86777.88","","86996.28"
"A000670","영풍","12","1","KOSPI","-1.17","933.91","","944.97"
"A000680","LS네트웍스","12","0","KOSPI","4.33","284.87","","273.05"
"A000700","유수홀딩스","12","0","KOSPI","0.85","155.21","","153.91"
"A000720","현대건설","12","1","KOSPI","-0.42","3969.83","","3986.54"
"A000760","이화산업","12","0","KOSPI","-1.14","43.82","","44.32"
"A0007C0","아크릴","12","0","외감","","","",""
"A0007J0","인벤테라","12","0","외감","","","",""
"A000810","삼성화재","12","1","KOSPI","-1.9","12199.02","","12435.89"
"A000850","화천기공","12","0","KOSPI","2.66","72.27","","70.4"
"A000860","강남제비스코","12","0","KOSPI","1.48","133.58","","131.63"
"A000880","한화","12","1","KOSPI","0.63","1795.26","","1784.02"
"A000890","보해양조","12","0","KOSPI","0.19","71.79","","71.65"
"A0008Z0","에스엔시스","12","0","외감","","","",""
"A000910","유니온","12","0","KOSPI","3.43","79.93","","77.28"
"A000950","전방","12","0","KOSPI","1.55","38.47","","37.88"
"A000970","한국주철관","12","0","KOSPI","0.15","147.29","","147.06"
"A000990","DB하이텍","12","1","KOSPI","3.02","2268.77","","2202.17"
"A0009K0","에임드바이오","12","0","외감","","","",""
"A001000","신라섬유","12","0","KOSDAQ","-0.28","43.6","","43.72"
"A001020","페이퍼코리아","12","0","KOSPI","0.48","147.9","","147.19"
"A001040","CJ","12","1","KOSPI","-0.25","2322.49","","2328.32"
"A001060","JW중외제약","12","0","KOSPI","0.68","842.61","","836.9"
"A001070","대한방직","12","0","KOSPI","-0.21","50.14","","50.24"
"A001080","만호제강","6","0","KOSPI","0","195.67","","195.67"
"A0010F0","보원케미칼","12","0","외감","","","",""
"A0010V0","제이피아이헬스케어","12","0","외감","","","",""
"A001120","LX인터내셔널","12","1","KOSPI","1.35","1019.39","","1005.82"
