"Code","Name","결산월","코스피200 구성종목여부(1:해당, 0:미해당)","상장된 시장","수정주가수익률","시가총액","","이전 시가총액"
"A000020","동화약품","12","0","KOSPI","0.44","319.82","","318.42"
"A000040","KR모터스","12","0","KOSPI","-0.88","80.96","","81.68"
"A000050","경방","12","1","KOSPI","-0.34","404.38","","405.75"
"A000070","삼양홀딩스","12","1","KOSPI","1.33","976.33","","963.48"
"A000080","하이트진로","12","1","KOSPI","0.47","1511.38","","1504.37"
"A000100","유한양행","12","1","KOSPI","-0.88","2765.42","","2789.84"
"A000120","CJ대한통운","12","1","KOSPI","0.65","3513.1","","3490.29"
"A000140","하이트진로홀딩스","12","0","KOSPI","0.73","223.02","","221.39"
"A000150","두산","12","1","KOSPI","0.42","2313.36","","2303.76"
"A000180","성창기업지주","12","0","KOSPI","5.5","227.39","","215.53"
"A0001A0","덕양에너젠","12","0","외감","","","",""
"A000210","DL","12","1","KOSPI","3.52","3069.36","","2964.96"
"A000220","유유제약","12","0","KOSPI","-3.21","96.17","","99.35"
"A000230","일동홀딩스","12","0","KOSPI","2.34","160.5","","156.83"
"A000240","한국앤컴퍼니","12","1","KOSPI","-1.08","1706.92","","1725.52"
"A000250","삼천당제약","12","0","KOSDAQ","-1.24","968.23","","980.39"
"A000270","기아","12","1","KOSPI","-0.44","13681.01","","13741.82"
"A000300","DH오토넥스","12","0","KOSPI","5.66","98.69","","93.41"
"A000320","노루홀딩스","12","0","KOSPI","-0.31","213.99","","214.65"
"A000370","한화손해보험","12","0","KOSPI","-1.36","847.52","","859.2"
"A000390","SP삼화","12","0","KOSPI","1.59","202.79","","199.61"
"A000400","롯데손해보험","12","0","KOSPI","-0.98","407.54","","411.57"
"A000430","대원강업","12","0","KOSPI","8.4","319.92","","295.12"
"A000440","중앙에너비스","12","0","KOSDAQ","-0.49","38.23","","38.42"
"A000480","CR홀딩스","12","0","KOSPI","0.24","338","","337.2"
"A000490","대동","12","0","KOSPI","13.74","245.59","","215.93"
"A0004V0","엔비알모션","12","0","외감","","","",""
"A000500","가온전선","12","0","KOSPI","3.35","121.9","","117.95"
"A000520","삼일제약","12","0","KOSPI","-4.1","160.88","","167.75"
"A000540","흥국화재","12","0","KOSPI","-2.61","359.76","","369.4"
"A000590","CS홀딩스","12","0","KOSPI","-3.11","89.93","","92.82"
