"Code","Name","결산월","코스피200 구성종목여부(1:해당, 0:미해당)","상장된 시장","수정주가수익률","시가총액","","이전 시가총액"
"A000020","동화약품","12","0","KOSPI","-2.69","453.89","","466.46"
"A000040","KR모터스","12","0","KOSPI","10.23","61.23","","55.55"
"A000050","경방","12","0","KOSPI","-0.82","331.72","","334.47"
"A000070","삼양홀딩스","12","1","KOSPI","2.15","488.16","","477.89"
"A000080","하이트진로","12","1","KOSPI","0.57","3071.85","","3054.32"
"A000100","유한양행","12","1","KOSPI","0.2","3382.95","","3376.27"
"A000120","CJ대한통운","12","1","KOSPI","0.64","3592.94","","3570.13"
"A000140","하이트진로홀딩스","12","0","KOSPI","-1.36","503.59","","510.55"
"A000150","두산","12","1","KOSPI","1.2","627.91","","620.47"
"A000180","성창기업지주","12","0","KOSPI","0.34","101.49","","101.14"
"A0001A0","덕양에너젠","12","0","외감","","","",""
"A000210","DL","12","1","KOSPI","2.24","2864.04","","2801.4"
"A000220","유유제약","12","0","KOSPI","-1.47","85.66","","86.93"
"A000230","일동홀딩스","12","0","KOSPI","0.44","105.25","","104.79"
"A000240","한국앤컴퍼니","12","1","KOSPI","5.71","1204.61","","1139.5"
"A000250","삼천당제약","12","0","KOSDAQ","-0.94","811.28","","819.02"
"A000270","기아","12","1","KOSPI","-0.16","12991.9","","13012.16"
"A000300","DH오토넥스","12","0","KOSPI","0.94","72.07","","71.4"
"A000320","노루홀딩스","12","0","KOSPI","0","123.47","","123.47"
"A000370","한화손해보험","12","0","KOSPI","-1.52","301.77","","306.44"
"A000390","SP삼화","12","0","KOSPI","0.75","124.66","","123.73"
"A000400","롯데손해보험","12","0","KOSPI","0.61","510.5","","507.4"
"A000430","대원강업","12","0","KOSPI","1.32","190.65","","188.17"
"A000440","중앙에너비스","12","0","KOSDAQ","1.15","54.8","","54.18"
"A000480","CR홀딩스","12","0","KOSPI","0.28","286.8","","286"
"A000490","대동","12","0","KOSPI","1.84","144.74","","142.13"
"A0004V0","엔비알모션","12","0","외감","","","",""
"A000500","가온전선","12","0","KOSPI","-0.93","66.77","","67.4"
"A000520","삼일제약","12","0","KOSPI","-0.79","122.85","","123.83"
"A000540","흥국화재","12","0","KOSPI","0","143.26","","143.26"
"A000590","CS홀딩스","12","0","KOSPI","0.68","68.69","","68.23"
"A000640","동아쏘시오홀딩스","12","1","KOSPI","-1.14","584.37","","591.12"
"A000650","천일고속","12","0","KOSPI","0.67","85.9","","85.32"
"A000660","SK하이닉스","12","1","KOSPI","1.79","61953","","60861"
"A000670","영풍","12","1","KOSPI","0.87","851.94","","844.58"
"A000680","LS네트웍스","12","0","KOSPI","3.15","167.85","","162.73"
"A000700","유수홀딩스","12","0","KOSPI","-0.16","158.33","","158.59"
"A000720","현대건설","12","1","KOSPI","1.38","3680.31","","3630.2"
"A000760","이화산업","12","0","KOSPI","0.35","40.32","","40.18"
"A0007C0","아크릴","12","0","외감","","","",""
"A0007J0","인벤테라","12","0","외감","","","",""
"A000810","삼성화재","12","1","KOSPI","0","8337.97","","8337.97"
"A000850","화천기공","12","0","KOSPI","-0.98","66.66","","67.32"
"A000860","강남제비스코","12","0","KOSPI","0.71","91.98","","91.33"
"A000880","한화","12","1","KOSPI","3.26","1660.34","","1607.86"
"A000890","보해양조","12","0","KOSPI","1.34","96.35","","95.08"
"A0008Z0","에스엔시스","12","0","외감","","","",""
"A000910","유니온","12","0","KOSPI","3.2","85.55","","82.9"
"A000950","전방","12","0","KOSPI","-7.25","32.26","","34.78"
"A000970","한국주철관","12","0","KOSPI","1.05","198.36","","196.31"
"A000990","DB하이텍","12","1","KOSPI","0.35","1280.9","","1276.46"
"A0009K0","에임드바이오","12","0","외감","","","",""
"A001000","신라섬유","12","0","KOSDAQ","-0.82","58.51","","58.99"
"A001020","페이퍼코리아","12","0","KOSPI","-3.32","40.97","","42.38"
"A001040","CJ","12","1","KOSPI","2.37","2517.97","","2459.62"
"A001060","JW중외제약","12","1","KOSPI","2.69","758.35","","738.48"
"A001070","대한방직","12","0","KOSPI","0.44","122.17","","121.64"
"A001080","만호제강","6","0","KOSPI","0.74","56.44","","56.03"
"A0010F0","보원케미칼","12","0","외감","","","",""
"A0010V0","제이피아이헬스케어","12","0","외감","","","",""
"A001120","LX인터내셔널","12","1","KOSPI","5.78","602.72","","569.77"
"A001130","대한제분","12","0","KOSPI","-0.3","278.85","","279.69"
"A0011A0","액스비스","12","0","외감","","","",""
"A0011T0","채비","12","0","외감","","","",""
"A001200","유진투자증권","12","0","KOSPI","1.25","275.58","","272.19"
"A001210","금호전기","12","0","KOSPI","-0.31","38.34","","38.46"
"A001230","동국홀딩스","12","1","KOSPI","-0.38","505.79","","507.7"
"A001250","GS글로벌","12","0","KOSPI","0.3","135.77","","135.36"
"A001260","남광토건","12","0","KOSPI","1","99.27","","98.29"
"A001270","부국증권","12","0","KOSPI","0.55","190.81","","189.77"
"A001290","상상인증권","12","0","KOSPI","0.5","96.11","","95.63"
"A001340","PKC","12","0","KOSPI","4.63","116.79","","111.62"
"A001360","삼성제약","12","0","KOSPI","0.27","228.35","","227.73"
"A001380","SG글로벌","12","0","KOSPI","0","51.03","","51.03"
"A001390","KG케미칼","12","0","KOSPI","2.36","169.17","","165.27"
"A0013V0","삼진식품","12","0","외감","","","",""
"A001420","태원물산","12","0","KOSPI","1.19","25.92","","25.61"
"A001430","세아베스틸지주","12","1","KOSPI","0.5","364","","362.21"
"A001440","대한전선","12","0","KOSPI","2.45","572.98","","559.28"
"A001450","현대해상","12","1","KOSPI","0.88","2047.26","","2029.38"
"A001460","BYC","12","0","KOSPI","0.97","129.61","","128.36"
"A001470","삼부토건","12","0","KOSPI","0.63","88.03","","87.48"
"A001500","현대차증권","12","0","KOSPI","0.61","242.91","","241.44"
"A001510","SK증권","12","0","KOSPI","-0.79","413.99","","417.3"
"A001520","동양","12","0","KOSPI","-0.42","282.84","","284.03"
"A001530","DI동일","12","0","KOSPI","1.21","165.44","","163.47"
"A001540","안국약품","12","0","KOSDAQ","2.86","164.33","","159.77"
"A001550","조비","12","0","KOSPI","-2.48","81.52","","83.6"
"A001560","제일연마","12","0","KOSPI","0.5","60.5","","60.2"
"A001570","금양","12","0","KOSPI","6.38","165.18","","155.27"
"A0015G0","그린광학","12","0","외감","","","",""
"A0015N0","아로마티카","12","0","외감","","","",""
"A0015S0","페스카로","12","0","외감","","","",""
"A001620","케이비아이동국실업","12","0","KOSPI","-0.39","33.75","","33.88"
"A001630","종근당홀딩스","12","0","KOSPI","-2.04","601.18","","613.71"
"A001680","대상","12","1","KOSPI","0.98","895.65","","886.99"
"A001720","신영증권","3","0","KOSPI","0.24","399.85","","398.92"
"A001740","SK네트웍스","12","1","KOSPI","-0.73","1177.65","","1186.34"
"A001750","한양증권","12","0","KOSPI","0.72","88.59","","87.95"
"A001770","SHD","12","0","KOSPI","0.72","25.33","","25.15"
"A001780","알루코","12","0","KOSPI","1.14","132.28","","130.79"
"A001790","대한제당","12","0","KOSPI","0.51","176.7","","175.81"
"A0017J0","세미티에스","12","0","외감","","","",""
"A001800","오리온홀딩스","12","1","KOSPI","0","833.18","","833.18"
"A001810","무림SP","12","0","KOSDAQ","0.8","42.06","","41.73"
"A001820","삼화콘덴서","12","0","KOSPI","0.95","554.05","","548.86"
"A001840","이화공영","12","0","KOSDAQ","2.09","86.95","","85.16"
"A001940","KISCO홀딩스","12","0","KOSPI","0","208.78","","208.78"
"A002020","코오롱","12","0","KOSPI","1.42","224.75","","221.59"
"A002030","아세아","12","0","KOSPI","0.14","153.15","","152.93"
"A002070","비비안","12","0","KOSPI","5.06","85.51","","81.39"
"A002100","경농","12","0","KOSPI","0.43","252.71","","251.62"
"A002140","고려산업","12","0","KOSPI","-1.35","91.03","","92.28"
"A002150","도화엔지니어링","12","0","KOSPI","0","266.39","","266.39"
"A002170","SYTS","12","0","KOSPI","1.33","160.2","","158.1"
"A002200","한국수출포장","12","0","KOSPI","0.52","77.6","","77.2"
