"Code","Name","결산월","코스피200 구성종목여부(1:해당, 0:미해당)","상장된 시장","수정주가수익률","시가총액","","이전 시가총액"
"A000020","동화약품","12","0","KOSPI","-1.84","223.45","","227.64"
"A000040","KR모터스","12","0","KOSPI","1.5","51.15","","50.39"
"A000050","경방","12","0","KOSPI","0.95","262.09","","259.62"
"A000070","삼양홀딩스","12","1","KOSPI","1.22","569.52","","562.67"
"A000080","하이트진로","12","1","KOSPI","-0.71","1956.73","","1970.75"
"A000100","유한양행","12","1","KOSPI","1.65","3143.17","","3092.06"
"A000120","CJ대한통운","12","1","KOSPI","0","3421.85","","3421.85"
"A000140","하이트진로홀딩스","12","0","KOSPI","-0.78","293.57","","295.89"
"A000150","두산","12","1","KOSPI","1.41","1189.72","","1173.19"
"A000180","성창기업지주","12","0","KOSPI","0.63","111.25","","110.56"
"A0001A0","덕양에너젠","12","0","외감","","","",""
"A000210","DL","12","1","KOSPI","-0.22","3159.84","","3166.8"
"A000220","유유제약","12","0","KOSPI","-0.9","70.05","","70.69"
"A000230","일동홀딩스","12","0","KOSPI","0.91","121.58","","120.48"
"A000240","한국앤컴퍼니","12","1","KOSPI","1.4","1344.14","","1325.54"
"A000250","삼천당제약","12","0","KOSDAQ","1.23","729.49","","720.65"
"A000270","기아","12","1","KOSPI","0.89","18281.89","","18119.74"
"A000300","DH오토넥스","12","0","KOSPI","-0.92","79.51","","80.25"
"A000320","노루홀딩스","12","0","KOSPI","0.81","166.14","","164.81"
"A000370","한화손해보험","12","0","KOSPI","-0.7","331.54","","333.87"
"A000390","SP삼화","12","0","KOSPI","0.99","134.84","","133.52"
"A000400","롯데손해보험","12","0","KOSPI","0.25","633.09","","631.53"
"A000430","대원강업","12","0","KOSPI","1.03","212.97","","210.8"
"A000440","중앙에너비스","12","0","KOSDAQ","3.16","48.82","","47.33"
"A000480","CR홀딩스","12","0","KOSPI","2.12","366.4","","358.8"
"A000490","대동","12","0","KOSPI","-0.7","134.78","","135.73"
"A0004V0","엔비알모션","12","0","외감","","","",""
"A000500","가온전선","12","0","KOSPI","-2.22","100.89","","103.18"
"A000520","삼일제약","12","0","KOSPI","0.97","135.2","","133.9"
"A000540","흥국화재","12","0","KOSPI","0","197.55","","197.55"
"A000590","CS홀딩스","12","0","KOSPI","0.52","66.73","","66.38"
"A000640","동아쏘시오홀딩스","12","1","KOSPI","0.46","669.07","","666.01"
"A000650","천일고속","12","0","KOSPI","0.69","103.76","","103.05"
"A000660","SK하이닉스","12","1","KOSPI","1.07","69014.62","","68286.62"
"A000670","영풍","12","1","KOSPI","-1.25","1162.33","","1177.06"
