"Code","Name","결산월","코스피200 구성종목여부(1:해당, 0:미해당)","상장된 시장","수정주가수익률","시가총액","","이전 시가총액"
"A000020","동화약품","12","0","KOSPI","0.69","243.56","","241.89"
"A000040","KR모터스","12","0","KOSPI","3.24","195.47","","189.33"
"A000050","경방","12","1","KOSPI","1.81","540.08","","530.49"
"A000070","삼양홀딩스","12","1","KOSPI","-1.53","1374.57","","1395.98"
"A000080","하이트진로","12","1","KOSPI","-3.09","1981.27","","2044.39"
"A000100","유한양행","12","1","KOSPI","-4.06","3423.83","","3568.81"
"A000120","CJ대한통운","12","1","KOSPI","-3.64","4528.25","","4699.34"
"A000140","하이트진로홀딩스","12","1","KOSPI","0.33","357.38","","356.22"
"A000150","두산","12","1","KOSPI","3.56","1546.39","","1493.22"
"A000180","성창기업지주","12","0","KOSPI","1.58","268.54","","264.36"
"A0001A0","덕양에너젠","12","0","외감","","","",""
"A000210","DL","12","1","KOSPI","2.59","2342.04","","2282.88"
"A000220","유유제약","12","0","KOSPI","0.79","78.56","","77.94"
"A000230","일동홀딩스","12","1","KOSPI","2.6","740.76","","721.96"
"A000240","한국앤컴퍼니","12","1","KOSPI","0.87","1613.9","","1599.95"
"A000250","삼천당제약","12","0","KOSDAQ","1.35","191.98","","189.44"
"A000270","기아","12","1","KOSPI","-1.06","18910.2","","19112.88"
"A000300","DH오토넥스","12","0","KOSPI","-0.95","91.65","","92.53"
"A000320","노루홀딩스","12","0","KOSPI","0.45","291.69","","290.37"
"A000370","한화손해보험","12","0","KOSPI","-3.14","643.34","","664.21"
"A000390","SP삼화","12","0","KOSPI","0.87","262.96","","260.69"
"A000400","롯데손해보험","12","0","KOSPI","0.76","354.5","","351.81"
"A000430","대원강업","12","0","KOSPI","0","286.13","","286.13"
"A000440","중앙에너비스","12","0","KOSDAQ","0.36","34.31","","34.19"
"A000480","CR홀딩스","12","1","KOSPI","1.93","338.8","","332.4"
"A000490","대동","12","0","KOSPI","-1.9","208.1","","212.13"
"A0004V0","엔비알모션","12","0","외감","","","",""
"A000500","가온전선","12","0","KOSPI","-2.5","73.01","","74.89"
"A000520","삼일제약","12","0","KOSPI","-0.88","43.45","","43.84"
"A000540","흥국화재","12","0","KOSPI","0.4","244.12","","243.16"
"A000590","CS홀딩스","12","0","KOSPI","0.43","80.93","","80.58"
"A000640","동아쏘시오홀딩스","12","1","KOSPI","3.42","917.02","","886.69"
"A000650","천일고속","12","0","KOSPI","-0.31","90.9","","91.18"
"A000660","SK하이닉스","12","1","KOSPI","-0.75","19364.86","","19510.46"
"A000670","영풍","12","1","KOSPI","-1.76","1641.26","","1670.73"
"A000680","LS네트웍스","12","0","KOSPI","-0.32","243.49","","244.28"
"A000700","유수홀딩스","12","0","KOSPI","-1.26","163.28","","165.37"
"A000720","현대건설","12","1","KOSPI","1.54","3307.27","","3257.16"
"A000760","이화산업","12","0","KOSPI","-0.49","56.56","","56.84"
"A0007C0","아크릴","12","0","외감","","","",""
"A0007J0","인벤테라","12","0","외감","","","",""
"A000810","삼성화재","12","1","KOSPI","-2.75","13383.39","","13762.39"
"A000850","화천기공","12","0","KOSPI","0.98","113.3","","112.2"
"A000860","강남제비스코","12","0","KOSPI","0","221","","221"
"A000880","한화","12","1","KOSPI","2.41","2387.44","","2331.22"
"A000890","보해양조","12","0","KOSPI","-3.44","171.07","","177.16"
"A0008Z0","에스엔시스","12","0","외감","","","",""
"A000910","유니온","12","0","KOSPI","-3.26","57.84","","59.79"
"A000950","전방","12","0","KOSPI","-1.63","91.06","","92.57"
"A000970","한국주철관","12","0","KOSPI","-8.04","234.85","","255.37"
"A000990","DB하이텍","12","0","KOSPI","0.38","583.44","","581.22"
"A0009K0","에임드바이오","12","0","외감","","","",""
"A001000","신라섬유","12","0","KOSDAQ","-1.63","58.51","","59.48"
"A001020","페이퍼코리아","12","0","KOSPI","0","103.14","","103.14"
"A001040","CJ","12","1","KOSPI","-2.08","7545.64","","7705.88"
"A001060","JW중외제약","12","0","KOSPI","4.94","816.24","","777.82"
