"Code","Name","결산월","코스피200 구성종목여부(1:해당, 0:미해당)","상장된 시장","수정주가수익률","시가총액","","이전 시가총액"
"A000020","동화약품","12","0","KOSPI","-1.7","137.14","","139.52"
"A000040","KR모터스","12","0","KOSPI","0","23.06","","23.06"
"A000050","경방","12","0","KOSPI","0.48","228.1","","227"
"A000070","삼양홀딩스","12","0","KOSPI","0.55","425.42","","423.09"
"A000080","하이트진로","12","1","KOSPI","0.62","1031.67","","1025.35"
"A000100","유한양행","12","1","KOSPI","0.86","5591.26","","5543.47"
"A000120","CJ대한통운","12","1","KOSPI","1.12","1644.77","","1626.52"
"A000140","하이트진로홀딩스","12","0","KOSPI","2.74","191.46","","186.35"
"A000150","두산","12","1","KOSPI","8.19","19675.51","","18185.68"
"A000180","성창기업지주","12","0","KOSPI","2.17","72.4","","70.87"
"A0001A0","덕양에너젠","12","0","KOSDAQ","-0.76","199.17","","200.7"
"A000210","DL","12","1","KOSPI","0","963.97","","963.97"
"A000220","유유제약","12","0","KOSPI","-1.1","56.69","","57.32"
"A000230","일동홀딩스","12","0","KOSPI","2.36","70.17","","68.55"
"A000240","한국앤컴퍼니","12","1","KOSPI","-1.79","2344.9","","2387.62"
"A000250","삼천당제약","12","0","KOSDAQ","-8.94","3584.3","","3936.16"
"A000270","기아","12","1","KOSPI","1.52","57312.63","","56453.72"
"A000300","DH오토넥스","12","0","KOSPI","0","174.04","","174.04"
"A000320","노루홀딩스","12","0","KOSPI","-0.19","210.8","","211.2"
"A000370","한화손해보험","12","0","KOSPI","0.36","650.24","","647.9"
"A000390","SP삼화","12","0","KOSPI","-1.02","158.32","","159.96"
"A000400","롯데손해보험","12","0","KOSPI","5.96","716.88","","676.53"
"A000430","대원강업","12","0","KOSPI","0","217.62","","217.62"
"A000440","중앙에너비스","12","0","KOSDAQ","4.14","87.8","","84.32"
"A000480","CR홀딩스","12","0","KOSPI","-0.32","216.17","","216.87"
"A000490","대동","12","0","KOSPI","1.71","189.1","","185.93"
"A0004V0","엔비알모션","12","0","KOSDAQ","8.17","61.22","","56.59"
"A000500","가온전선","12","0","KOSPI","15.68","3465.78","","2995.96"
"A000520","삼일제약","12","0","KOSPI","0.64","136.01","","135.14"
"A000540","흥국화재","12","0","KOSPI","-0.8","198.51","","200.12"
"A000590","CS홀딩스","12","0","KOSPI","1.48","79.2","","78.04"
"A000640","동아쏘시오홀딩스","12","0","KOSPI","-2.41","518.4","","531.2"
"A000650","천일고속","12","0","KOSPI","-2.6","214.53","","220.24"
"A000660","SK하이닉스","12","1","KOSPI","-0.33","1304245.33","","1308521.54"
"A000670","영풍","12","1","KOSPI","1.34","627.8","","619.52"
"A000680","LS네트웍스","12","0","KOSPI","2.33","224.98","","219.86"
"A000700","유수홀딩스","12","0","KOSPI","-0.51","152.34","","153.13"
"A000720","현대건설","12","1","KOSPI","5.12","10979.68","","10445.17"
"A000760","이화산업","12","0","KOSPI","-2.47","32.06","","32.87"
"A0007C0","아크릴","12","0","KOSDAQ","-3.79","122.46","","127.28"
"A0007J0","인벤테라","12","0","KOSDAQ","-0.43","55.3","","55.53"
"A000810","삼성화재","12","1","KOSPI","1.94","28127.91","","27592.14"
"A000850","화천기공","12","0","KOSPI","-0.92","70.95","","71.61"
"A000860","강남제비스코","12","0","KOSPI","-0.08","159.25","","159.38"
"A000880","한화","12","1","KOSPI","4.84","6409.17","","6113.04"
"A000890","보해양조","12","0","KOSPI","-1.64","39.83","","40.5"
"A0008Z0","에스엔시스","12","0","KOSDAQ","-0.47","198.17","","199.11"
"A000910","유니온","12","0","KOSPI","-1.62","42.78","","43.48"
"A000950","전방","12","0","KOSPI","-3.61","42.67","","44.27"
"A000970","한국주철관","12","0","KOSPI","0.62","148.89","","147.98"
"A000990","DB하이텍","12","1","KOSPI","1.15","4607.14","","4554.93"
"A0009K0","에임드바이오","12","0","KOSDAQ","-0.57","1251.39","","1258.5"
"A001000","신라섬유","12","0","KOSDAQ","-2.11","19.15","","19.57"
"A001020","페이퍼코리아","12","0","KOSPI","-1.61","65.14","","66.21"
"A001040","CJ","12","1","KOSPI","1.38","3848.45","","3795.93"
"A001060","JW중외제약","12","0","KOSPI","-1.27","544.89","","551.88"
"A001070","대한방직","12","0","KOSPI","-0.16","32.54","","32.59"
"A001080","만호제강","6","0","KOSPI","-0.12","167.45","","167.66"
"A0010F0","보원케미칼","12","0","KOSDAQ","3.33","24.18","","23.4"
"A0010V0","제이피아이헬스케어","12","0","KOSDAQ","-0.6","42.12","","42.37"
"A001120","LX인터내셔널","12","0","KOSPI","-1.2","1436.06","","1453.5"
"A001130","대한제분","12","0","KOSPI","-1.26","185.22","","187.59"
"A0011A0","액스비스","12","0","KOSDAQ","11.78","91.19","","81.58"
"A0011T0","채비","12","0","KOSDAQ","0.6","237.56","","236.16"
"A001200","유진투자증권","12","0","KOSPI","-0.48","398.12","","400.06"
"A001210","금호전기","12","0","KOSPI","0","55.32","","55.32"
"A001230","동국홀딩스","12","0","KOSPI","0.25","252.86","","252.23"
"A001250","GS글로벌","12","0","KOSPI","0.99","209.64","","207.57"
"A001260","남광토건","12","0","KOSPI","-0.94","72.37","","73.06"
"A001270","부국증권","12","0","KOSPI","1.32","558.94","","551.68"
"A001290","상상인증권","12","0","KOSPI","-1.29","74.86","","75.84"
"A001340","PKC","12","0","KOSPI","-0.1","223.11","","223.34"
"A001360","삼성제약","12","0","KOSPI","-2.31","119.59","","122.41"
"A001380","SG글로벌","12","0","KOSPI","-1.75","30.37","","30.91"
"A001390","KG케미칼","12","0","KOSPI","0.37","270.95","","269.94"
"A0013V0","삼진식품","12","0","KOSDAQ","-0.94","47.21","","47.66"
"A001420","태원물산","12","0","KOSPI","0","21.51","","21.51"
"A001430","세아베스틸지주","12","1","KOSPI","4.85","1163.73","","1109.93"
"A001440","대한전선","12","1","KOSPI","3.39","5380","","5203.6"
"A001450","현대해상","12","1","KOSPI","-0.13","3162.71","","3166.97"
"A001460","BYC","12","0","KOSPI","0.32","198.63","","198"
"A001470","삼부토건","12","0","KOSPI","0","79.7","","79.7"
"A001500","현대차증권","12","0","KOSPI","0","482.3","","482.3"
"A001510","SK증권","12","0","KOSPI","0.23","494.97","","493.82"
"A001520","동양","12","0","KOSPI","2.55","107.66","","104.98"
"A001530","DI동일","12","0","KOSPI","2.88","480.6","","467.14"
"A001540","안국약품","12","0","KOSDAQ","-0.78","149.6","","150.77"
"A001550","조비","12","0","KOSPI","-1.06","53.27","","53.84"
"A001560","제일연마","12","0","KOSPI","0.6","63.61","","63.23"
"A001570","금양","12","0","KOSPI","0","633.28","","633.28"
"A0015G0","그린광학","12","0","KOSDAQ","-1.9","180.8","","184.32"
"A0015N0","아로마티카","12","0","KOSDAQ","-0.3","62.7","","62.88"
"A0015S0","페스카로","12","0","KOSDAQ","1.47","68.28","","67.29"
"A001620","케이비아이동국실업","12","0","KOSPI","-0.47","46.74","","46.97"
"A001630","종근당홀딩스","12","0","KOSPI","-1.83","187.87","","191.38"
"A001680","대상","12","1","KOSPI","-1.34","585.55","","593.52"
"A001720","신영증권","3","0","KOSPI","0.14","2349.28","","2345.99"
"A001740","SK네트웍스","12","0","KOSPI","1.72","1542.57","","1516.49"
"A001750","한양증권","12","0","KOSPI","-1.85","242.48","","247.06"
"A001770","SHD","12","0","KOSPI","3.51","7.53","","7.28"
"A001780","알루코","12","0","KOSPI","0.84","150.76","","149.51"
"A001790","대한제당","12","0","KOSPI","-4.17","218.19","","227.68"
"A0017J0","세미티에스","12","0","KOSDAQ","3.18","92.82","","89.96"
"A001800","오리온홀딩스","12","1","KOSPI","-0.2","1509.93","","1512.94"
"A001810","무림SP","12","0","KOSDAQ","-0.51","25.95","","26.08"
"A001820","삼화콘덴서","12","0","KOSPI","1.17","898.13","","887.73"
"A001840","이화공영","12","0","KOSDAQ","0","62.59","","62.59"
"A001940","KISCO홀딩스","12","0","KOSPI","-0.2","355.83","","356.54"
"A002020","코오롱","12","0","KOSPI","2.12","311.08","","304.62"
"A002030","아세아","12","1","KOSPI","-0.23","362.56","","363.39"
