"Code","Name","결산월","코스피200 구성종목여부(1:해당, 0:미해당)","상장된 시장","수정주가수익률","시가총액","","이전 시가총액"
"A000020","동화약품","12","0","KOSPI","0.1","292.16","","291.88"
"A000040","KR모터스","12","0","KOSPI","-0.77","49.7","","50.09"
"A000050","경방","12","0","KOSPI","0.11","259.62","","259.35"
"A000070","삼양홀딩스","12","0","KOSPI","-0.99","596.93","","602.92"
"A000080","하이트진로","12","1","KOSPI","0.49","1437.74","","1430.73"
"A000100","유한양행","12","1","KOSPI","0","5632.94","","5632.94"
"A000120","CJ대한통운","12","1","KOSPI","10.59","1882.02","","1701.8"
"A000140","하이트진로홀딩스","12","0","KOSPI","-0.11","208.86","","209.09"
"A000150","두산","12","1","KOSPI","1.8","1774.66","","1743.26"
"A000180","성창기업지주","12","0","KOSPI","1.26","140.2","","138.46"
"A0001A0","덕양에너젠","12","0","외감","","","",""
"A000210","DL","12","1","KOSPI","1.34","871.76","","860.24"
"A000220","유유제약","12","0","KOSPI","-1.4","84.14","","86.33"
"A000230","일동홀딩스","12","0","KOSPI","-2.17","150.72","","154.06"
"A000240","한국앤컴퍼니","12","1","KOSPI","-0.09","1075.62","","1076.57"
"A000250","삼천당제약","12","0","KOSDAQ","-0.74","1545.48","","1557.01"
"A000270","기아","12","1","KOSPI","-0.12","32404.76","","32444.97"
"A000300","DH오토넥스","12","0","KOSPI","-1.72","115.73","","117.75"
"A000320","노루홀딩스","12","0","KOSPI","0.94","143.15","","141.82"
"A000370","한화손해보험","12","0","KOSPI","-0.85","476.29","","480.38"
"A000390","SP삼화","12","0","KOSPI","2.29","170.29","","166.49"
"A000400","롯데손해보험","12","0","KOSPI","1.96","516.4","","506.47"
"A000430","대원강업","12","0","KOSPI","-2.35","385.64","","394.94"
"A000440","중앙에너비스","12","0","KOSDAQ","1.59","115.14","","113.33"
"A000480","CR홀딩스","12","0","KOSPI","-9.78","342.8","","379.96"
"A000490","대동","12","0","KOSPI","1.15","254.85","","251.97"
"A0004V0","엔비알모션","12","0","외감","","","",""
"A000500","가온전선","12","0","KOSPI","-2.94","136.4","","140.53"
"A000520","삼일제약","12","0","KOSPI","0","117.57","","117.57"
"A000540","흥국화재","12","0","KOSPI","0","198.51","","198.51"
"A000590","CS홀딩스","12","0","KOSPI","1.38","67.77","","66.84"
"A000640","동아쏘시오홀딩스","12","0","KOSPI","1.43","541.56","","533.94"
"A000650","천일고속","12","0","KOSPI","0.1","70.89","","70.82"
"A000660","SK하이닉스","12","1","KOSPI","0.08","87433.08","","87360.28"
"A000670","영풍","12","1","KOSPI","-1.53","1064.7","","1081.28"
"A000680","LS네트웍스","12","0","KOSPI","-20","498.04","","622.54"
"A000700","유수홀딩스","12","0","KOSPI","-0.18","146.35","","146.62"
"A000720","현대건설","12","1","KOSPI","-0.41","4064.49","","4081.19"
"A000760","이화산업","12","0","KOSPI","-0.94","47.35","","47.8"
"A0007C0","아크릴","12","0","외감","","","",""
"A0007J0","인벤테라","12","0","외감","","","",""
"A000810","삼성화재","12","1","KOSPI","3.13","11725.27","","11369.96"
"A000850","화천기공","12","0","KOSPI","0.7","79.53","","78.98"
"A000860","강남제비스코","12","0","KOSPI","-0.93","139.1","","140.4"
"A000880","한화","12","1","KOSPI","-0.51","2215.03","","2226.27"
"A000890","보해양조","12","0","KOSPI","1.15","73.59","","72.76"
"A0008Z0","에스엔시스","12","0","외감","","","",""
"A000910","유니온","12","0","KOSPI","-0.69","90.08","","90.7"
"A000950","전방","12","0","KOSPI","0.76","44.35","","44.02"
"A000970","한국주철관","12","0","KOSPI","0.44","155.96","","155.27"
"A000990","DB하이텍","12","1","KOSPI","-0.69","2548.48","","2566.24"
"A0009K0","에임드바이오","12","0","외감","","","",""
"A001000","신라섬유","12","0","KOSDAQ","-1.53","46.98","","47.71"
"A001020","페이퍼코리아","12","0","KOSPI","-0.11","41.53","","41.57"
"A001040","CJ","12","1","KOSPI","1.67","1949.02","","1916.93"
"A001060","JW중외제약","12","0","KOSPI","0.14","834.62","","833.48"
"A001070","대한방직","12","0","KOSPI","0.72","58.94","","58.51"
"A001080","만호제강","6","0","KOSPI","-14.31","191.31","","223.27"
"A0010F0","보원케미칼","12","0","외감","","","",""
"A0010V0","제이피아이헬스케어","12","0","외감","","","",""
"A001120","LX인터내셔널","12","1","KOSPI","0.86","1356.6","","1344.97"
"A001130","대한제분","12","0","KOSPI","0.54","219.02","","217.84"
"A0011A0","액스비스","12","0","외감","","","",""
"A0011T0","채비","12","0","외감","","","",""
"A001200","유진투자증권","12","0","KOSPI","7.82","373.9","","346.78"
"A001210","금호전기","12","0","KOSPI","-0.66","32.95","","33.17"
"A001230","동국홀딩스","12","0","KOSPI","-1.34","210.54","","213.41"
"A001250","GS글로벌","12","0","KOSPI","1.31","222.84","","219.95"
"A001260","남광토건","12","0","KOSPI","-0.22","90.07","","90.26"
"A001270","부국증권","12","0","KOSPI","-0.47","221.92","","222.95"
"A001290","상상인증권","12","0","KOSPI","-0.14","77.46","","77.57"
"A001340","PKC","12","0","KOSPI","0","349.91","","349.91"
"A001360","삼성제약","12","0","KOSPI","-1.18","197.46","","199.81"
"A001380","SG글로벌","12","0","KOSPI","5.55","67.58","","64.03"
"A001390","KG케미칼","12","0","KOSPI","0.68","614.27","","610.11"
"A0013V0","삼진식품","12","0","외감","","","",""
"A001420","태원물산","12","0","KOSPI","3.34","38.76","","37.51"
"A001430","세아베스틸지주","12","0","KOSPI","-4.44","887.59","","928.83"
"A001440","대한전선","12","1","KOSPI","-0.3","1631.5","","1636.48"
"A001450","현대해상","12","1","KOSPI","5.03","2708.82","","2579.19"
"A001460","BYC","12","0","KOSPI","3.38","267.34","","258.59"
"A001470","삼부토건","12","0","KOSPI","-0.69","735.33","","740.44"
"A001500","현대차증권","12","0","KOSPI","0.73","264.17","","262.26"
"A001510","SK증권","12","0","KOSPI","1.58","302.93","","298.2"
"A001520","동양","12","0","KOSPI","-0.2","235.1","","235.58"
"A001530","DI동일","12","0","KOSPI","0.47","552.06","","549.46"
"A001540","안국약품","12","0","KOSDAQ","-0.12","106.17","","106.3"
"A001550","조비","12","0","KOSPI","0.73","71.39","","70.87"
"A001560","제일연마","12","0","KOSPI","0.39","78","","77.7"
"A001570","금양","12","1","KOSPI","4.3","9020.98","","8649.46"
"A0015G0","그린광학","12","0","외감","","","",""
"A0015N0","아로마티카","12","0","외감","","","",""
"A0015S0","페스카로","12","0","외감","","","",""
"A001620","케이비아이동국실업","12","0","KOSPI","-0.16","67.78","","67.89"
"A001630","종근당홀딩스","12","0","KOSPI","4.45","270.53","","259.01"
"A001680","대상","12","1","KOSPI","1.33","606.34","","598.37"
"A001720","신영증권","3","0","KOSPI","0.36","522.81","","520.94"
"A001740","SK네트웍스","12","1","KOSPI","1.68","1428.82","","1405.24"
"A001750","한양증권","12","0","KOSPI","-0.11","113.67","","113.79"
"A001770","SHD","12","0","KOSPI","0.98","31.22","","30.92"
"A001780","알루코","12","0","KOSPI","-1.05","348.81","","352.52"
"A001790","대한제당","12","0","KOSPI","2.08","264.16","","258.77"
"A0017J0","세미티에스","12","0","외감","","","",""
"A001800","오리온홀딩스","12","1","KOSPI","1.96","914.62","","897.08"
"A001810","무림SP","12","0","KOSDAQ","0.74","44.94","","44.61"
"A001820","삼화콘덴서","12","0","KOSPI","-2.16","423.6","","432.95"
"A001840","이화공영","12","0","KOSDAQ","0.99","80.91","","80.11"
"A001940","KISCO홀딩스","12","0","KOSPI","0","288.26","","288.26"
"A002020","코오롱","12","0","KOSPI","-0.22","226.01","","226.52"
"A002030","아세아","12","0","KOSPI","-0.06","355.63","","355.85"
"A002070","비비안","12","0","KOSPI","2.15","41.09","","40.22"
"A002100","경농","12","0","KOSPI","2.97","203.23","","197.37"
"A002140","고려산업","12","0","KOSPI","1.1","91.65","","90.65"
"A002150","도화엔지니어링","12","0","KOSPI","0","276.84","","276.84"
"A002170","SYTS","12","0","KOSPI","0.3","149.85","","149.4"
"A002200","한국수출포장","12","0","KOSPI","3.34","117.6","","113.8"
"A002210","동성제약","12","0","KOSPI","0.35","150.6","","150.08"
"A002220","한일철강","12","0","KOSPI","-0.48","82.76","","83.16"
"A002230","피에스텍","12","0","KOSDAQ","2.72","80.58","","78.45"
"A002240","고려제강","12","0","KOSPI","-16.64","570","","683.75"
"A002290","삼일기업공사","12","0","KOSDAQ","1.47","42.66","","42.04"
"A002310","아세아제지","12","0","KOSPI","0.9","350.65","","347.51"
"A002320","한진","12","0","KOSPI","1.94","314.65","","308.67"
"A002350","넥센타이어","12","0","KOSPI","-0.74","789.16","","795.02"
"A002360","SH에너지화학","12","0","KOSPI","1.22","73.79","","72.9"
"A002380","KCC","12","1","KOSPI","-1.41","1866.16","","1892.82"
"A002390","한독","12","0","KOSPI","0.07","185.12","","184.98"
"A002410","범양건영","12","0","KOSPI","1.72","66.05","","64.94"
"A002420","세기상사","12","0","KOSPI","1.36","37.41","","36.91"
"A002450","삼익악기","12","0","KOSPI","-0.88","102.12","","103.02"
"A002460","HS화성","12","0","KOSPI","0.66","107.59","","106.88"
"A002600","조흥","12","0","KOSPI","0","117.84","","117.84"
"A002620","제일파마홀딩스","12","0","KOSPI","-1.5","188.65","","191.52"
"A002630","오리엔트바이오","3","0","KOSPI","0","73.88","","73.88"
"A002680","한탑","12","0","KOSDAQ","1.37","50.99","","50.3"
"A002690","동일제강","12","0","KOSPI","0","39.28","","39.28"
"A002700","신일전자","12","0","KOSPI","1.05","123.27","","121.99"
"A002710","TCC스틸","12","0","KOSPI","-0.17","1549.23","","1551.85"
"A002720","국제약품","12","0","KOSPI","0.86","86.97","","86.23"
"A002760","보락","12","0","KOSPI","2.04","89.67","","87.87"
"A002780","진흥기업","12","0","KOSPI","0","171.51","","171.51"
"A002790","아모레퍼시픽홀딩스","12","1","KOSPI","1.85","2502.61","","2457.25"
"A002800","신신제약","12","0","KOSDAQ","0","74.34","","74.34"
"A002810","삼영무역","12","0","KOSPI","-0.65","226.04","","227.51"
"A002820","SUN&L","12","0","KOSPI","0.37","34.04","","33.92"
"A002840","미원상사","12","0","KOSPI","-0.54","805.1","","809.47"
"A002870","신풍","12","0","KOSPI","-0.42","33.28","","33.42"
"A002880","디와이에이","12","0","KOSPI","0.36","64.72","","64.49"
"A002900","TYM","12","0","KOSPI","1.28","286.07","","282.47"
"A002920","유성기업","12","0","KOSPI","-0.35","73.17","","73.43"
"A002960","한국쉘석유","12","0","KOSPI","0","288.6","","288.6"
"A002990","금호건설","12","0","KOSPI","0.73","203.98","","202.51"
"A003000","부광약품","12","0","KOSPI","-0.29","488.2","","489.62"
"A003010","혜인","12","0","KOSPI","0.92","69.92","","69.28"
"A003030","세아제강지주","12","0","KOSPI","-1.15","816.73","","826.26"
"A003060","에이프로젠바이오로직스","12","0","KOSPI","0","245.66","","245.66"
"A003070","코오롱글로벌","12","0","KOSPI","0.41","231.93","","230.98"
"A003080","SB성보","12","0","KOSPI","0.16","62.96","","62.86"
"A003090","대웅","12","1","KOSPI","0.57","823.29","","818.64"
"A003100","선광","12","0","KOSDAQ","2.44","138.6","","135.3"
"A003120","일성아이에스","12","0","KOSPI","0.21","322.53","","321.86"
"A003160","디아이","12","0","KOSPI","0.25","223","","222.44"
"A003200","일신방직","12","0","KOSPI","1.13","229.08","","226.51"
"A003220","대원제약","12","0","KOSPI","-0.96","339.35","","342.65"
"A003230","삼양식품","12","1","KOSPI","2.16","891.16","","872.32"
"A003240","태광산업","12","1","KOSPI","0.67","669.15","","664.7"
"A003280","흥아해운","12","0","KOSPI","2.99","480.85","","466.91"
"A003300","한일홀딩스","12","0","KOSPI","0.18","345.94","","345.33"
"A003310","대주산업","12","0","KOSDAQ","1.31","68.66","","67.78"
"A003350","한국화장품제조","12","0","KOSPI","2.58","108.09","","105.37"
"A003380","하림지주","12","0","KOSDAQ","0.27","834.44","","832.2"
"A003460","유화증권","12","0","KOSPI","0.86","132.97","","131.83"
"A003470","유안타증권","12","0","KOSPI","0.57","523.94","","520.95"
"A003480","한진중공업홀딩스","12","0","KOSPI","-0.74","99.52","","100.25"
"A003490","대한항공","12","1","KOSPI","0.21","8818.88","","8800.47"
"A003520","영진약품","12","0","KOSPI","-4.17","462.72","","482.84"
"A003530","한화투자증권","12","0","KOSPI","0.39","557.82","","555.68"
"A003540","대신증권","12","0","KOSPI","1.01","708.8","","701.69"
"A003550","LG","12","1","KOSPI","-1.41","13181.82","","13370.58"
"A003570","SNT다이내믹스","12","0","KOSPI","-0.62","321.22","","323.22"
"A003580","HLB글로벌","12","0","KOSPI","-2.38","173.73","","177.97"
"A003610","방림","9","0","KOSPI","-1.25","100.07","","101.34"
"A003620","KG모빌리티","12","0","KOSPI","0","1551.73","","1551.73"
"A003650","미창석유","12","0","KOSPI","0","114.82","","114.82"
"A003670","포스코퓨처엠","12","1","KOSPI","-1.64","37221.08","","37840.78"
"A003680","한성기업","12","0","KOSPI","1.79","31.79","","31.23"
"A003690","코리안리","12","0","KOSPI","1.73","994.21","","977.31"
"A003720","삼영","12","0","KOSPI","-1.57","138.38","","140.59"
"A003780","진양산업","12","0","KOSPI","-0.31","82.55","","82.81"
"A003800","에이스침대","12","0","KOSDAQ","-0.19","285.57","","286.12"
"A003830","대한화섬","12","0","KOSPI","0","134","","134"
"A003850","보령","12","1","KOSPI","-1","609.28","","615.46"
"A003920","남양유업","12","0","KOSPI","-1.57","316.8","","321.84"
"A003960","사조대림","12","0","KOSPI","3.09","244.23","","236.9"
"A004000","롯데정밀화학","12","1","KOSPI","1.15","1586.7","","1568.64"
"A004020","현대제철","12","1","KOSPI","-2.98","4777.36","","4924.15"
"A004060","SG세계물산","12","0","KOSPI","0","96.15","","96.15"
"A004080","신흥","12","0","KOSPI","-1.11","135.28","","136.8"
"A004090","한국석유","12","0","KOSPI","1.04","123.01","","121.74"
"A004100","태양금속","12","0","KOSPI","7.19","65.62","","61.22"
"A004140","동방","12","0","KOSPI","1.24","97.62","","96.42"
"A004150","한솔홀딩스","12","0","KOSPI","0","120.14","","120.14"
"A004170","신세계","12","1","KOSPI","2.57","1962.14","","1912.92"
"A004250","NPC","12","0","KOSPI","0.65","225.83","","224.36"
"A004270","남성","12","0","KOSPI","16.07","82.93","","71.45"
"A004310","현대약품","11","0","KOSPI","-0.7","135.36","","136.32"
"A004360","세방","12","0","KOSPI","2.54","234.02","","228.23"
"A004370","농심","12","1","KOSPI","1.64","2451.3","","2411.77"
"A004380","삼익THK","12","0","KOSPI","1.91","257.88","","253.05"
"A004410","서울식품","12","0","KOSPI","0.51","74.58","","74.2"
"A004430","송원산업","12","0","KOSPI","0.06","425.04","","424.8"
"A004440","삼일씨엔에스","12","0","KOSPI","-0.48","53.35","","53.6"
"A004450","삼화왕관","12","0","KOSPI","1.95","73.03","","71.63"
"A004490","세방전지","12","1","KOSPI","0.42","672.7","","669.9"
"A004540","깨끗한나라","12","0","KOSPI","0","85.65","","85.65"
"A004560","현대비앤지스틸","12","0","KOSPI","-2.55","207.64","","213.06"
"A004590","한국가구","12","0","KOSDAQ","-0.24","63.6","","63.75"
"A004650","창해에탄올","12","0","KOSDAQ","2.09","94.3","","92.37"
"A004690","삼천리","12","0","KOSPI","4.95","481.33","","458.62"
"A004700","조광피혁","12","0","KOSPI","0","332.46","","332.46"
"A004710","한솔테크닉스","12","0","KOSPI","-0.15","215.78","","216.1"
"A004720","팜젠사이언스","12","0","KOSPI","-0.8","98.09","","98.88"
"A004770","써니전자","12","0","KOSPI","2.91","79.97","","77.7"
"A004780","대륙제관","12","0","KOSDAQ","1.94","66.71","","65.44"
"A004800","효성","12","1","KOSPI","0.48","1316.94","","1310.62"
"A004830","덕성","12","0","KOSPI","-5.26","143.94","","151.94"
