"Code","Name","결산월","코스피200 구성종목여부(1:해당, 0:미해당)","상장된 시장","수정주가수익률","시가총액","","이전 시가총액"
"A000020","동화약품","12","0","KOSPI","-0.64","437.13","","439.92"
"A000040","KR모터스","12","0","KOSPI","3.29","120.65","","116.81"
"A000050","경방","12","0","KOSPI","-1.39","389.3","","394.78"
"A000070","삼양홀딩스","12","1","KOSPI","-0.9","946.35","","954.92"
"A000080","하이트진로","12","1","KOSPI","-0.4","2644.04","","2654.56"
"A000100","유한양행","12","1","KOSPI","1.11","4450.28","","4401.3"
"A000120","CJ대한통운","12","1","KOSPI","-1.11","4060.6","","4106.22"
"A000140","하이트진로홀딩스","12","0","KOSPI","0","398","","398"
"A000150","두산","12","1","KOSPI","1.39","1569.76","","1548.28"
"A000180","성창기업지주","12","0","KOSPI","-1.61","192.17","","195.3"
"A0001A0","덕양에너젠","12","0","외감","","","",""
"A000210","DL","12","1","KOSPI","-1","1663.9","","1680.66"
"A000220","유유제약","12","0","KOSPI","-2.99","163.17","","168.19"
"A000230","일동홀딩스","12","0","KOSPI","-0.35","166.18","","166.76"
"A000240","한국앤컴퍼니","12","1","KOSPI","-0.24","1936.68","","1941.43"
"A000250","삼천당제약","12","0","KOSDAQ","1.91","1215.81","","1193.05"
"A000270","기아","12","1","KOSPI","0","36280.02","","36280.02"
"A000300","DH오토넥스","12","0","KOSPI","-3.28","195.43","","202.06"
"A000320","노루홀딩스","12","0","KOSPI","-1.04","190.06","","192.06"
"A000370","한화손해보험","12","0","KOSPI","-0.61","572.02","","575.52"
"A000390","SP삼화","12","0","KOSPI","-0.4","338.68","","340.04"
"A000400","롯데손해보험","12","0","KOSPI","-1.7","626.88","","637.74"
"A000430","대원강업","12","0","KOSPI","0.12","264.74","","264.43"
"A000440","중앙에너비스","12","0","KOSDAQ","-2.07","132.33","","135.13"
"A000480","CR홀딩스","12","0","KOSPI","0.66","366.4","","364"
"A000490","대동","12","0","KOSPI","-2.95","272.87","","281.18"
"A0004V0","엔비알모션","12","0","외감","","","",""
"A000500","가온전선","12","0","KOSPI","-3.6","139.37","","144.57"
"A000520","삼일제약","12","0","KOSPI","-0.73","127.94","","128.88"
"A000540","흥국화재","12","0","KOSPI","-1.69","298.41","","303.55"
"A000590","CS홀딩스","12","0","KOSPI","0","81.39","","81.39"
"A000640","동아쏘시오홀딩스","12","0","KOSPI","-1.2","781.53","","791.02"
"A000650","천일고속","12","0","KOSPI","-1.42","109.48","","111.05"
"A000660","SK하이닉스","12","1","KOSPI","-0.79","91000.3","","91728.3"
"A000670","영풍","12","1","KOSPI","-0.31","1197.33","","1201.01"
"A000680","LS네트웍스","12","0","KOSPI","0.18","434.99","","434.2"
"A000700","유수홀딩스","12","0","KOSPI","3.01","187.24","","181.77"
"A000720","현대건설","12","1","KOSPI","-0.34","6458.63","","6480.91"
"A000760","이화산업","12","0","KOSPI","0.48","59.08","","58.8"
"A0007C0","아크릴","12","0","외감","","","",""
"A0007J0","인벤테라","12","0","외감","","","",""
"A000810","삼성화재","12","1","KOSPI","-1.12","10422.46","","10540.9"
"A000850","화천기공","12","0","KOSPI","0.13","87.89","","87.78"
"A000860","강남제비스코","12","0","KOSPI","-0.98","196.3","","198.25"
"A000880","한화","12","1","KOSPI","-0.79","2349.96","","2368.7"
"A000890","보해양조","12","0","KOSPI","-0.41","166.88","","167.56"
"A0008Z0","에스엔시스","12","0","외감","","","",""
"A000910","유니온","12","0","KOSPI","-0.24","127.39","","127.7"
"A000950","전방","12","0","KOSPI","0.36","69.64","","69.38"
"A000970","한국주철관","12","0","KOSPI","-0.1","227.32","","227.55"
"A000990","DB하이텍","12","1","KOSPI","1.34","2694.99","","2659.48"
"A0009K0","에임드바이오","12","0","외감","","","",""
"A001000","신라섬유","12","0","KOSDAQ","2.23","78.05","","76.35"
"A001020","페이퍼코리아","12","0","KOSPI","2.58","90.25","","87.99"
"A001040","CJ","12","1","KOSPI","-2.28","3121.94","","3194.88"
"A001060","JW중외제약","12","1","KOSPI","0.33","649.43","","647.27"
"A001070","대한방직","12","0","KOSPI","0","233.2","","233.2"
"A001080","만호제강","6","0","KOSPI","-1.3","94.83","","96.07"
"A0010F0","보원케미칼","12","0","외감","","","",""
"A0010V0","제이피아이헬스케어","12","0","외감","","","",""
"A001120","LX인터내셔널","12","1","KOSPI","-2.39","1186.06","","1215.13"
"A001130","대한제분","12","0","KOSPI","-0.28","305.05","","305.89"
"A0011A0","액스비스","12","0","외감","","","",""
"A0011T0","채비","12","0","외감","","","",""
"A001200","유진투자증권","12","0","KOSPI","-0.44","441.71","","443.65"
"A001210","금호전기","12","0","KOSPI","-1.78","52.04","","52.99"
"A001230","동국홀딩스","12","1","KOSPI","-4.74","2109.06","","2214.04"
"A001250","GS글로벌","12","0","KOSPI","-1.16","245.95","","248.84"
"A001260","남광토건","12","0","KOSPI","-0.89","163.65","","165.13"
"A001270","부국증권","12","0","KOSPI","-0.58","264.43","","265.99"
"A001290","상상인증권","12","0","KOSPI","-1.44","132.98","","134.93"
"A001340","PKC","12","0","KOSPI","3.1","299.16","","290.17"
"A001360","삼성제약","12","0","KOSPI","-1.02","585.65","","591.7"
"A001380","SG글로벌","12","0","KOSPI","-0.8","167.04","","168.39"
"A001390","KG케미칼","12","0","KOSPI","-0.13","544.24","","544.94"
"A0013V0","삼진식품","12","0","외감","","","",""
"A001420","태원물산","12","0","KOSPI","0.37","41.42","","41.27"
"A001430","세아베스틸지주","12","0","KOSPI","-8.31","1147.59","","1251.59"
"A001440","대한전선","12","1","KOSPI","0.66","2620.81","","2603.68"
"A001450","현대해상","12","1","KOSPI","-1.34","2310.99","","2342.28"
"A001460","BYC","12","0","KOSPI","-0.12","262.34","","262.65"
"A001470","삼부토건","12","0","KOSPI","-0.68","403.01","","405.76"
"A001500","현대차증권","12","0","KOSPI","-1.77","428.16","","435.86"
"A001510","SK증권","12","0","KOSPI","-0.96","486.77","","491.49"
"A001520","동양","12","0","KOSPI","-12.95","553.75","","636.09"
"A001530","DI동일","12","0","KOSPI","-0.25","495.85","","497.11"
"A001540","안국약품","12","0","KOSDAQ","-0.34","191.72","","192.38"
"A001550","조비","12","0","KOSPI","1.05","124.87","","123.58"
"A001560","제일연마","12","0","KOSPI","0","86.1","","86.1"
"A001570","금양","12","0","KOSPI","-0.36","268.24","","269.2"
"A0015G0","그린광학","12","0","외감","","","",""
"A0015N0","아로마티카","12","0","외감","","","",""
"A0015S0","페스카로","12","0","외감","","","",""
"A001620","케이비아이동국실업","12","0","KOSPI","0.71","123.85","","122.98"
"A001630","종근당홀딩스","12","0","KOSPI","-0.92","541.06","","546.07"
"A001680","대상","12","1","KOSPI","-0.36","970.14","","973.61"
"A001720","신영증권","3","0","KOSPI","-0.77","606.35","","611.04"
"A001740","SK네트웍스","12","1","KOSPI","1","1506.5","","1491.61"
"A001750","한양증권","12","0","KOSPI","-0.3","214.48","","215.11"
"A001770","SHD","12","0","KOSPI","-3.97","35.29","","36.75"
"A001780","알루코","12","0","KOSPI","0.59","427.59","","425.09"
"A001790","대한제당","12","0","KOSPI","-0.86","309","","311.7"
"A0017J0","세미티에스","12","0","외감","","","",""
"A001800","오리온홀딩스","12","1","KOSPI","-1.44","1071.24","","1086.9"
"A001810","무림SP","12","0","KOSDAQ","-1.37","87.78","","88.99"
"A001820","삼화콘덴서","12","0","KOSPI","0","625.78","","625.78"
"A001840","이화공영","12","0","KOSDAQ","0.35","169.54","","168.94"
"A001940","KISCO홀딩스","12","0","KOSPI","0.47","397.24","","395.39"
"A002020","코오롱","12","0","KOSPI","-0.15","431.82","","432.46"
"A002030","아세아","12","0","KOSPI","-0.38","284.83","","285.93"
"A002070","비비안","12","0","KOSPI","3.4","122.76","","118.73"
"A002100","경농","12","0","KOSPI","1.52","326.03","","321.15"
"A002140","고려산업","12","0","KOSPI","-2.29","111.73","","114.35"
"A002150","도화엔지니어링","12","0","KOSPI","-0.22","310.9","","311.57"
"A002170","SYTS","12","0","KOSPI","1.16","235.5","","232.8"
"A002200","한국수출포장","12","0","KOSPI","2.07","108.4","","106.2"
"A002210","동성제약","12","0","KOSPI","-0.49","267.53","","268.84"
"A002220","한일철강","12","0","KOSPI","-1.72","84.1","","85.57"
"A002230","피에스텍","12","0","KOSDAQ","-1.05","110.74","","111.92"
"A002240","고려제강","12","0","KOSPI","-2.14","578.45","","591.1"
"A002290","삼일기업공사","12","0","KOSDAQ","5.66","129.58","","122.64"
"A002310","아세아제지","12","0","KOSPI","0","497.98","","497.98"
"A002320","한진","12","0","KOSPI","-0.91","653.21","","659.19"
"A002350","넥센타이어","12","1","KOSPI","11.76","1020.63","","913.19"
"A002360","SH에너지화학","12","0","KOSPI","-1.99","136.69","","139.47"
"A002380","KCC","12","1","KOSPI","0.89","3008.07","","2981.41"
"A002390","한독","12","0","KOSPI","0","384","","384"
"A002410","범양건영","12","0","KOSPI","1.86","115.34","","113.23"
"A002420","세기상사","12","0","KOSPI","0","25.11","","25.11"
"A002450","삼익악기","12","0","KOSPI","0.51","178.8","","177.89"
"A002460","HS화성","12","0","KOSPI","0.35","177.42","","176.8"
"A002600","조흥","12","0","KOSPI","-0.25","119.7","","120"
"A002620","제일파마홀딩스","12","0","KOSPI","0.2","406.52","","405.72"
"A002630","오리엔트바이오","3","0","KOSPI","0","195.07","","195.07"
"A002680","한탑","12","0","KOSDAQ","-0.28","50.18","","50.32"
"A002690","동일제강","12","0","KOSPI","-1.22","72.83","","73.73"
"A002700","신일전자","12","0","KOSPI","1.23","145.65","","143.87"
"A002710","TCC스틸","12","0","KOSPI","-0.93","113.15","","114.21"
"A002720","국제약품","12","0","KOSPI","0","150.74","","150.74"
"A002760","보락","12","0","KOSPI","1.52","140.47","","138.37"
"A002780","진흥기업","12","0","KOSPI","0.36","402.23","","400.77"
"A002790","아모레퍼시픽홀딩스","12","1","KOSPI","-0.61","5359.78","","5392.76"
"A002800","신신제약","12","0","KOSDAQ","-0.9","133.8","","135.02"
"A002810","삼영무역","12","0","KOSPI","-1.16","313.94","","317.63"
"A002820","SUN&L","12","0","KOSPI","-0.49","77.16","","77.54"
"A002840","미원상사","12","0","KOSPI","-0.23","1071.04","","1073.52"
"A002870","신풍","12","0","KOSPI","0","121.31","","121.31"
"A002880","디와이에이","12","0","KOSPI","-3.67","160.35","","166.46"
"A002900","TYM","12","0","KOSPI","1.46","294.75","","290.5"
"A002920","유성기업","12","0","KOSPI","4.61","103.14","","98.6"
"A002960","한국쉘석유","12","0","KOSPI","-0.18","370.5","","371.15"
"A002990","금호건설","12","0","KOSPI","-1.2","454.26","","459.76"
