"Code","Name","결산월","코스피200 구성종목여부(1:해당, 0:미해당)","상장된 시장","수정주가수익률","시가총액","","이전 시가총액"
"A000020","동화약품","12","0","KOSPI","-3.05","533.49","","550.25"
"A000040","KR모터스","12","0","KOSPI","-0.45","102.2","","102.66"
"A000050","경방","12","0","KOSPI","-0.77","353.66","","356.4"
"A000070","삼양홀딩스","12","1","KOSPI","-0.38","670.58","","673.15"
"A000080","하이트진로","12","1","KOSPI","-1.7","2440.65","","2482.73"
"A000100","유한양행","12","1","KOSPI","2.4","5127.92","","5007.58"
"A000120","CJ대한통운","12","1","KOSPI","-0.86","3946.54","","3980.75"
"A000140","하이트진로홀딩스","12","0","KOSPI","-0.94","366.67","","370.15"
"A000150","두산","12","1","KOSPI","0.75","888.98","","882.37"
"A000180","성창기업지주","12","0","KOSPI","-1.51","159.38","","161.82"
"A0001A0","덕양에너젠","12","0","외감","","","",""
"A000210","DL","12","1","KOSPI","0","2888.4","","2888.4"
"A000220","유유제약","12","0","KOSPI","-2.74","114.1","","117.31"
"A000230","일동홀딩스","12","0","KOSPI","-1.64","172.53","","175.41"
"A000240","한국앤컴퍼니","12","1","KOSPI","3.45","1395.3","","1348.79"
"A000250","삼천당제약","12","0","KOSDAQ","-3.08","1721.26","","1775.91"
"A000270","기아","12","1","KOSPI","8.41","27686.32","","25537.89"
"A000300","DH오토넥스","12","0","KOSPI","-1.25","92.16","","93.33"
"A000320","노루홀딩스","12","0","KOSPI","-1.3","151.52","","153.51"
"A000370","한화손해보험","12","0","KOSPI","-1.55","445.94","","452.95"
"A000390","SP삼화","12","0","KOSPI","-10.75","395.26","","442.85"
"A000400","롯데손해보험","12","0","KOSPI","-0.55","563.26","","566.36"
"A000430","대원강업","12","0","KOSPI","3.66","254.51","","245.52"
"A000440","중앙에너비스","12","0","KOSDAQ","-1.98","55.55","","56.67"
"A000480","CR홀딩스","12","0","KOSPI","0.24","334.4","","333.6"
"A000490","대동","12","0","KOSPI","-1.11","169.42","","171.32"
"A0004V0","엔비알모션","12","0","외감","","","",""
"A000500","가온전선","12","0","KOSPI","-1.51","94.86","","96.31"
"A000520","삼일제약","12","0","KOSPI","-2.35","138.92","","142.27"
"A000540","흥국화재","12","0","KOSPI","0.17","192.73","","192.41"
"A000590","CS홀딩스","12","0","KOSPI","0.83","69.73","","69.15"
"A000640","동아쏘시오홀딩스","12","0","KOSPI","-2.02","744.8","","760.19"
"A000650","천일고속","12","0","KOSPI","-1.45","96.9","","98.33"
"A000660","SK하이닉스","12","1","KOSPI","2.6","100464.33","","97916.32"
"A000670","영풍","12","1","KOSPI","0","1055.49","","1055.49"
"A000680","LS네트웍스","12","0","KOSPI","-1.29","210.4","","213.16"
"A000700","유수홀딩스","12","0","KOSPI","0.17","149.74","","149.48"
"A000720","현대건설","12","1","KOSPI","1.11","4565.59","","4515.48"
"A000760","이화산업","12","0","KOSPI","-0.31","44.52","","44.66"
"A0007C0","아크릴","12","0","외감","","","",""
"A0007J0","인벤테라","12","0","외감","","","",""
"A000810","삼성화재","12","1","KOSPI","0.79","9024.91","","8953.84"
"A000850","화천기공","12","0","KOSPI","1.7","72.38","","71.17"
