"Code","Name","결산월","코스피200 구성종목여부(1:해당, 0:미해당)","상장된 시장","수정주가수익률","시가총액","","이전 시가총액"
"A000020","동화약품","12","0","KOSPI","-0.23","239.65","","240.21"
"A000040","KR모터스","12","0","KOSPI","-3.95","63.16","","65.76"
"A000050","경방","12","0","KOSPI","0","289.51","","289.51"
"A000070","삼양홀딩스","12","0","KOSPI","3.47","638.04","","616.63"
"A000080","하이트진로","12","1","KOSPI","0.89","1592.03","","1578.01"
"A000100","유한양행","12","1","KOSPI","-1.54","4414.39","","4483.36"
"A000120","CJ대한통운","12","1","KOSPI","0.88","1829.55","","1813.58"
"A000140","하이트진로홀딩스","12","0","KOSPI","3.69","221.86","","213.97"
"A000150","두산","12","1","KOSPI","1.61","1561.5","","1536.72"
"A000180","성창기업지주","12","0","KOSPI","1.52","139.85","","137.76"
"A0001A0","덕양에너젠","12","0","외감","","","",""
"A000210","DL","12","1","KOSPI","3.52","1046.75","","1011.12"
"A000220","유유제약","12","0","KOSPI","-0.5","103.05","","103.57"
"A000230","일동홀딩스","12","0","KOSPI","-0.47","146.68","","147.37"
"A000240","한국앤컴퍼니","12","1","KOSPI","2.05","1226.56","","1201.88"
"A000250","삼천당제약","12","0","KOSDAQ","1.38","1529.33","","1508.57"
"A000270","기아","12","1","KOSPI","1.4","35307.15","","34820.71"
"A000300","DH오토넥스","12","0","KOSPI","-1.56","114.59","","116.4"
"A000320","노루홀딩스","12","0","KOSPI","1.38","136.37","","134.51"
"A000370","한화손해보험","12","0","KOSPI","1.38","513.65","","506.65"
"A000390","SP삼화","12","0","KOSPI","-1.19","181.18","","183.35"
"A000400","롯데손해보험","12","0","KOSPI","6.43","503.06","","472.64"
"A000430","대원강업","12","0","KOSPI","3.85","259.47","","249.86"
"A000440","중앙에너비스","12","0","KOSDAQ","1.89","117.26","","115.08"
"A000480","CR홀딩스","12","0","KOSPI","-4.26","377.2","","394"
"A000490","대동","12","0","KOSPI","1.03","257.99","","255.36"
"A0004V0","엔비알모션","12","0","외감","","","",""
"A000500","가온전선","12","0","KOSPI","0.98","104.92","","103.9"
"A000520","삼일제약","12","0","KOSPI","-5.23","111.52","","117.68"
"A000540","흥국화재","12","0","KOSPI","0.15","211.68","","211.36"
"A000590","CS홀딩스","12","0","KOSPI","0","68.23","","68.23"
"A000640","동아쏘시오홀딩스","12","0","KOSPI","0.36","526.32","","524.42"
"A000650","천일고속","12","0","KOSPI","0","77.46","","77.46"
"A000660","SK하이닉스","12","1","KOSPI","0","64573.81","","64573.81"
"A000670","영풍","12","1","KOSPI","3.55","1073.91","","1037.07"
"A000680","LS네트웍스","12","0","KOSPI","0.86","185.19","","183.61"
"A000700","유수홀딩스","12","0","KOSPI","0.74","178.13","","176.82"
"A000720","현대건설","12","1","KOSPI","1.73","4582.29","","4504.34"
"A000760","이화산업","12","0","KOSPI","4.92","83.58","","79.66"
"A0007C0","아크릴","12","0","외감","","","",""
"A0007J0","인벤테라","12","0","외감","","","",""
"A000810","삼성화재","12","1","KOSPI","2.2","10990.96","","10754.09"
"A000850","화천기공","12","0","KOSPI","0.4","83.6","","83.27"
"A000860","강남제비스코","12","0","KOSPI","-2.29","166.4","","170.3"
"A000880","한화","12","1","KOSPI","1.48","2061.37","","2031.38"
"A000890","보해양조","12","0","KOSPI","0.66","84.45","","83.89"
"A0008Z0","에스엔시스","12","0","외감","","","",""
"A000910","유니온","12","0","KOSPI","-6.26","140.35","","149.72"
"A000950","전방","12","0","KOSPI","2.32","59.22","","57.88"
"A000970","한국주철관","12","0","KOSPI","0.84","165.08","","163.71"
"A000990","DB하이텍","12","1","KOSPI","-1.92","2721.63","","2774.91"
"A0009K0","에임드바이오","12","0","외감","","","",""
"A001000","신라섬유","12","0","KOSDAQ","1.62","48.8","","48.02"
"A001020","페이퍼코리아","12","0","KOSPI","0.99","48.52","","48.04"
"A001040","CJ","12","1","KOSPI","0.11","2637.6","","2634.68"
"A001060","JW중외제약","12","0","KOSPI","-4.34","528.63","","552.61"
"A001070","대한방직","12","0","KOSPI","0","279.31","","279.31"
"A001080","만호제강","6","0","KOSPI","-0.32","260.62","","261.45"
"A0010F0","보원케미칼","12","0","외감","","","",""
"A0010V0","제이피아이헬스케어","12","0","외감","","","",""
"A001120","LX인터내셔널","12","1","KOSPI","0.32","1201.56","","1197.68"
"A001130","대한제분","12","0","KOSPI","2.24","246.57","","241.16"
"A0011A0","액스비스","12","0","외감","","","",""
"A0011T0","채비","12","0","외감","","","",""
"A001200","유진투자증권","12","0","KOSPI","5.73","268.32","","253.79"
"A001210","금호전기","12","0","KOSPI","1.44","32.66","","32.19"
"A001230","동국홀딩스","12","1","KOSPI","1.1","1137.56","","1125.15"
"A001250","GS글로벌","12","0","KOSPI","-1.93","251.73","","256.68"
"A001260","남광토건","12","0","KOSPI","1.61","92.92","","91.44"
"A001270","부국증권","12","0","KOSPI","0.75","208.95","","207.4"
"A001290","상상인증권","12","0","KOSPI","0.13","81.69","","81.58"
"A001340","PKC","12","0","KOSPI","0","284.33","","284.33"
"A001360","삼성제약","12","0","KOSPI","-1.03","193.09","","195.11"
