"Code","Name","결산월","코스피200 구성종목여부(1:해당, 0:미해당)","상장된 시장","수정주가수익률","시가총액","","이전 시가총액"
"A000020","동화약품","12","0","KOSPI","-2.4","340.76","","349.14"
"A000040","KR모터스","12","0","KOSPI","-1.17","81.04","","82.01"
"A000050","경방","12","0","KOSPI","0.32","430.42","","429.05"
"A000070","삼양홀딩스","12","1","KOSPI","0.59","731.39","","727.11"
"A000080","하이트진로","12","1","KOSPI","0.27","2608.97","","2601.96"
"A000100","유한양행","12","1","KOSPI","-1.84","4291.36","","4371.92"
"A000120","CJ대한통운","12","1","KOSPI","-1.23","2748.89","","2783.11"
"A000140","하이트진로홀딩스","12","0","KOSPI","-0.36","322.57","","323.73"
"A000150","두산","12","1","KOSPI","-2.55","1452.45","","1490.45"
"A000180","성창기업지주","12","0","KOSPI","2.55","210.3","","205.07"
"A0001A0","덕양에너젠","12","0","외감","","","",""
"A000210","DL","12","1","KOSPI","1.57","1353.75","","1332.79"
"A000220","유유제약","12","0","KOSPI","2.43","130.62","","127.52"
"A000230","일동홀딩스","12","0","KOSPI","1.15","506.62","","500.85"
"A000240","한국앤컴퍼니","12","1","KOSPI","-0.35","1343.33","","1348.08"
"A000250","삼천당제약","12","0","KOSDAQ","-4.83","942.6","","990.41"
"A000270","기아","12","1","KOSPI","0.48","34009.98","","33847.84"
"A000300","DH오토넥스","12","0","KOSPI","-0.82","146.41","","147.62"
"A000320","노루홀딩스","12","0","KOSPI","-1.25","157.5","","159.49"
"A000370","한화손해보험","12","0","KOSPI","0.73","565.02","","560.93"
"A000390","SP삼화","12","0","KOSPI","3.02","269.04","","261.15"
"A000400","롯데손해보험","12","0","KOSPI","-2.46","616.02","","631.53"
"A000430","대원강업","12","0","KOSPI","0.29","214.83","","214.21"
"A000440","중앙에너비스","12","0","KOSDAQ","-2.75","208.92","","214.84"
"A000480","CR홀딩스","12","0","KOSPI","0.73","332.4","","330"
"A000490","대동","12","0","KOSPI","2.4","404.57","","395.07"
"A0004V0","엔비알모션","12","0","외감","","","",""
"A000500","가온전선","12","0","KOSPI","0.56","112.33","","111.71"
"A000520","삼일제약","12","0","KOSPI","-2.8","114","","117.29"
"A000540","흥국화재","12","0","KOSPI","-2.88","249.58","","256.97"
"A000590","CS홀딩스","12","0","KOSPI","-0.15","78.74","","78.85"
"A000640","동아쏘시오홀딩스","12","0","KOSPI","-2.7","685.68","","704.73"
"A000650","천일고속","12","0","KOSPI","-0.89","95.76","","96.62"
"A000660","SK하이닉스","12","1","KOSPI","-1.83","78260.25","","79716.26"
"A000670","영풍","12","1","KOSPI","-0.44","1261.8","","1267.32"
"A000680","LS네트웍스","12","0","KOSPI","-3.62","304.18","","315.61"
"A000700","유수홀딩스","12","0","KOSPI","-0.16","163.8","","164.06"
"A000720","현대건설","12","1","KOSPI","-0.78","4938.63","","4977.6"
"A000760","이화산업","12","0","KOSPI","-0.54","51.24","","51.52"
"A0007C0","아크릴","12","0","외감","","","",""
"A0007J0","인벤테라","12","0","외감","","","",""
"A000810","삼성화재","12","1","KOSPI","-0.96","9735.53","","9830.28"
"A000850","화천기공","12","0","KOSPI","-0.28","78.54","","78.76"
"A000860","강남제비스코","12","0","KOSPI","-2.31","164.78","","168.68"
"A000880","한화","12","1","KOSPI","1.87","2245.01","","2203.79"
"A000890","보해양조","12","0","KOSPI","-1.04","131.75","","132.79"
"A0008Z0","에스엔시스","12","0","외감","","","",""
"A000910","유니온","12","0","KOSPI","3.57","117.87","","113.81"
"A000950","전방","12","0","KOSPI","2.16","95.42","","93.41"
"A000970","한국주철관","12","0","KOSPI","-2.42","230.29","","235.99"
"A000990","DB하이텍","12","1","KOSPI","-2.5","2939.19","","3014.66"
"A0009K0","에임드바이오","12","0","외감","","","",""
"A001000","신라섬유","12","0","KOSDAQ","-1.02","58.99","","59.6"
"A001020","페이퍼코리아","12","0","KOSPI","2.01","110.69","","108.51"
"A001040","CJ","12","1","KOSPI","0.59","2497.55","","2482.96"
"A001060","JW중외제약","12","0","KOSPI","-2.97","615.44","","634.29"
"A001070","대한방직","12","0","KOSPI","-1.5","260.5","","264.47"
"A001080","만호제강","6","0","KOSPI","-0.71","115.79","","116.62"
"A0010F0","보원케미칼","12","0","외감","","","",""
"A0010V0","제이피아이헬스케어","12","0","외감","","","",""
"A001120","LX인터내셔널","12","1","KOSPI","2.96","1552.34","","1507.76"
"A001130","대한제분","12","0","KOSPI","-1.63","305.89","","310.96"
"A0011A0","액스비스","12","0","외감","","","",""
"A0011T0","채비","12","0","외감","","","",""
"A001200","유진투자증권","12","0","KOSPI","-0.15","314.33","","314.82"
"A001210","금호전기","12","0","KOSPI","1.38","46.1","","45.48"
"A001230","동국홀딩스","12","1","KOSPI","0.26","1808.45","","1803.68"
"A001250","GS글로벌","12","0","KOSPI","-2.63","366.04","","375.94"
"A001260","남광토건","12","0","KOSPI","-1.61","120.41","","122.37"
"A001270","부국증권","12","0","KOSPI","0.4","262.36","","261.32"
"A001290","상상인증권","12","0","KOSPI","-2.52","124.65","","127.87"
"A001340","PKC","12","0","KOSPI","3.02","260.08","","252.44"
"A001360","삼성제약","12","0","KOSPI","-0.9","260.25","","262.6"
"A001380","SG글로벌","12","0","KOSPI","-2.62","83.41","","85.66"
"A001390","KG케미칼","12","0","KOSPI","-2.07","525.53","","536.62"
"A0013V0","삼진식품","12","0","외감","","","",""
"A001420","태원물산","12","0","KOSPI","-2.94","40.2","","41.42"
"A001430","세아베스틸지주","12","0","KOSPI","-1.1","647.31","","654.48"
"A001440","대한전선","12","1","KOSPI","13.33","2750.29","","2426.72"
"A001450","현대해상","12","1","KOSPI","-0.63","2838.45","","2856.33"
"A001460","BYC","12","0","KOSPI","-1","278.27","","281.08"
"A001470","삼부토건","12","0","KOSPI","-1.97","512.35","","511.53"
"A001500","현대차증권","12","0","KOSPI","-1.38","339.32","","344.08"
"A001510","SK증권","12","0","KOSPI","-0.46","405.48","","407.37"
"A001520","동양","12","0","KOSPI","-1.91","367.57","","374.73"
"A001530","DI동일","12","0","KOSPI","-0.6","632.81","","636.65"
"A001540","안국약품","12","0","KOSDAQ","-0.93","139.55","","140.86"
"A001550","조비","12","0","KOSPI","-1.6","127.47","","129.55"
"A001560","제일연마","12","0","KOSPI","-1.83","107.5","","109.5"
"A001570","금양","12","0","KOSPI","-0.11","231.9","","232.15"
"A0015G0","그린광학","12","0","외감","","","",""
"A0015N0","아로마티카","12","0","외감","","","",""
"A0015S0","페스카로","12","0","외감","","","",""
"A001620","케이비아이동국실업","12","0","KOSPI","0.14","64.33","","64.24"
"A001630","종근당홀딩스","12","0","KOSPI","-1.57","344.68","","350.19"
"A001680","대상","12","1","KOSPI","0","845.41","","845.41"
"A001720","신영증권","3","0","KOSPI","0","539.71","","539.71"
"A001740","SK네트웍스","12","1","KOSPI","-0.73","1183.86","","1192.54"
"A001750","한양증권","12","0","KOSPI","-1.1","171.2","","173.11"
"A001770","SHD","12","0","KOSPI","-0.76","39.48","","39.79"
"A001780","알루코","12","0","KOSPI","-2.66","328.19","","337.17"
"A001790","대한제당","12","0","KOSPI","-7.06","407.67","","438.62"
"A0017J0","세미티에스","12","0","외감","","","",""
"A001800","오리온홀딩스","12","1","KOSPI","-1.03","902.09","","911.49"
"A001810","무림SP","12","0","KOSDAQ","0.83","80.25","","79.58"
"A001820","삼화콘덴서","12","0","KOSPI","-1.1","560.29","","566.53"
"A001840","이화공영","12","0","KOSDAQ","-2.21","149.34","","152.7"
"A001940","KISCO홀딩스","12","0","KOSPI","-0.82","294.41","","296.84"
"A002020","코오롱","12","0","KOSPI","-1.42","351.65","","356.7"
"A002030","아세아","12","0","KOSPI","-0.32","346.18","","347.28"
"A002070","비비안","12","0","KOSPI","0","76.87","","76.87"
"A002100","경농","12","0","KOSPI","-0.7","275.27","","277.22"
"A002140","고려산업","12","0","KOSPI","2.19","163.1","","159.61"
"A002150","도화엔지니어링","12","0","KOSPI","5.53","302.47","","286.62"
"A002170","SYTS","12","0","KOSPI","-1.04","170.7","","172.5"
"A002200","한국수출포장","12","0","KOSPI","-0.19","104.4","","104.6"
"A002210","동성제약","12","0","KOSPI","-2.29","211.42","","216.38"
"A002220","한일철강","12","0","KOSPI","1.49","163.12","","160.72"
"A002230","피에스텍","12","0","KOSDAQ","-1.67","86.74","","88.22"
"A002240","고려제강","12","0","KOSPI","-2.74","611.8","","629.05"
"A002290","삼일기업공사","12","0","KOSDAQ","-2.3","60.57","","62"
"A002310","아세아제지","12","0","KOSPI","0","395.88","","395.88"
"A002320","한진","12","0","KOSPI","0.76","492.52","","488.79"
"A002350","넥센타이어","12","1","KOSPI","-0.15","652.42","","653.4"
"A002360","SH에너지화학","12","0","KOSPI","-2.56","147.81","","151.7"
"A002380","KCC","12","1","KOSPI","0.14","3292.44","","3287.99"
"A002390","한독","12","0","KOSPI","0.45","306.93","","305.55"
"A002410","범양건영","12","0","KOSPI","-2.73","150.48","","154.7"
"A002420","세기상사","12","0","KOSPI","-1.38","45.97","","46.61"
"A002450","삼익악기","12","0","KOSPI","-0.29","156.62","","157.07"
"A002460","HS화성","12","0","KOSPI","-1.68","290.73","","295.71"
"A002600","조흥","12","0","KOSPI","0.5","120.6","","120"
"A002620","제일파마홀딩스","12","0","KOSPI","-1.9","206.06","","210.05"
"A002630","오리엔트바이오","3","0","KOSPI","0.48","98.31","","97.83"
"A002680","한탑","12","0","KOSDAQ","3.31","70.67","","68.41"
"A002690","동일제강","12","0","KOSPI","-6.09","97.04","","103.33"
"A002700","신일전자","12","0","KOSPI","1.96","166.61","","163.41"
"A002710","TCC스틸","12","0","KOSPI","-3.49","292.58","","303.15"
"A002720","국제약품","12","0","KOSPI","-2.54","116.32","","119.35"
"A002760","보락","12","0","KOSPI","-4.2","123.09","","128.49"
"A002780","진흥기업","12","0","KOSPI","-0.77","375.32","","378.23"
"A002790","아모레퍼시픽홀딩스","12","1","KOSPI","-2.1","3842.55","","3925.01"
"A002800","신신제약","12","0","KOSDAQ","-1.35","88.9","","90.11"
"A002810","삼영무역","12","0","KOSPI","0.35","262.23","","261.31"
"A002820","SUN&L","12","0","KOSPI","-1.24","70.1","","70.98"
"A002840","미원상사","12","0","KOSPI","-1.18","829.99","","839.93"
"A002870","신풍","12","0","KOSPI","2.49","79.18","","77.26"
"A002880","디와이에이","12","0","KOSPI","-1.24","136.96","","138.69"
"A002900","TYM","12","0","KOSPI","3.7","534","","514.96"
"A002920","유성기업","12","0","KOSPI","3.24","86.79","","84.07"
"A002960","한국쉘석유","12","0","KOSPI","-0.59","328.25","","330.2"
"A002990","금호건설","12","0","KOSPI","-0.96","379.16","","382.82"
"A003000","부광약품","12","1","KOSPI","-1.75","795.91","","810.12"
"A003010","혜인","12","0","KOSPI","-0.59","85.81","","86.32"
"A003030","세아제강지주","12","0","KOSPI","-2.6","621.25","","637.82"
"A003060","에이프로젠바이오로직스","12","0","KOSPI","-0.62","320.45","","322.45"
