"Code","Name","결산월","코스피200 구성종목여부(1:해당, 0:미해당)","상장된 시장","수정주가수익률","시가총액","","이전 시가총액"
"A000020","동화약품","12","0","KOSPI","-4.49","505.56","","529.3"
"A000040","KR모터스","12","0","KOSPI","2.97","92.12","","89.46"
"A000050","경방","12","0","KOSPI","-0.45","305.68","","307.05"
"A000070","삼양홀딩스","12","1","KOSPI","0.16","550.68","","549.83"
"A000080","하이트진로","12","1","KOSPI","0.14","2433.64","","2430.13"
"A000100","유한양행","12","1","KOSPI","-0.77","4312.26","","4345.69"
"A000120","CJ대한통운","12","1","KOSPI","-4.01","3547.32","","3695.6"
"A000140","하이트진로홀딩스","12","0","KOSPI","0.32","365.51","","364.35"
"A000150","두산","12","1","KOSPI","2.69","819.58","","798.1"
"A000180","성창기업지주","12","0","KOSPI","-3.17","138.46","","142.99"
"A0001A0","덕양에너젠","12","0","외감","","","",""
"A000210","DL","12","1","KOSPI","0.86","2860.56","","2836.2"
"A000220","유유제약","12","0","KOSPI","-3.14","99.22","","102.43"
"A000230","일동홀딩스","12","0","KOSPI","0.21","109.06","","108.83"
"A000240","한국앤컴퍼니","12","1","KOSPI","1.27","1483.67","","1465.07"
"A000250","삼천당제약","12","0","KOSDAQ","-0.93","1211.26","","1222.64"
"A000270","기아","12","1","KOSPI","4.21","22092.3","","21200.5"
"A000300","DH오토넥스","12","0","KOSPI","-1.42","95.57","","96.94"
"A000320","노루홀딩스","12","0","KOSPI","0.22","123.08","","122.81"
"A000370","한화손해보험","12","0","KOSPI","5.79","351.97","","332.71"
"A000390","SP삼화","12","0","KOSPI","0.59","135.63","","134.84"
"A000400","롯데손해보험","12","0","KOSPI","1.74","543.09","","533.78"
"A000430","대원강업","12","0","KOSPI","-0.74","248","","249.86"
"A000440","중앙에너비스","12","0","KOSDAQ","1.5","50.56","","49.82"
"A000480","CR홀딩스","12","0","KOSPI","0.4","304.4","","303.2"
"A000490","대동","12","0","KOSPI","0.95","177.01","","175.35"
"A0004V0","엔비알모션","12","0","외감","","","",""
"A000500","가온전선","12","0","KOSPI","-1.56","92.15","","93.61"
"A000520","삼일제약","12","0","KOSPI","-2.67","146.62","","150.64"
"A000540","흥국화재","12","0","KOSPI","1.84","177.95","","174.74"
"A000590","CS홀딩스","12","0","KOSPI","2.44","67.77","","66.15"
"A000640","동아쏘시오홀딩스","12","1","KOSPI","4.7","751.94","","718.18"
"A000650","천일고속","12","0","KOSPI","1.66","96.47","","94.9"
"A000660","SK하이닉스","12","1","KOSPI","0.58","62972.2","","62608.2"
"A000670","영풍","12","1","KOSPI","1.97","952.33","","933.91"
"A000680","LS네트웍스","12","0","KOSPI","-0.69","169.43","","170.61"
"A000700","유수홀딩스","12","0","KOSPI","0","140.63","","140.63"
"A000720","현대건설","12","1","KOSPI","3.78","3669.17","","3535.55"
"A000760","이화산업","12","0","KOSPI","2.03","42.28","","41.44"
"A0007C0","아크릴","12","0","외감","","","",""
"A0007J0","인벤테라","12","0","외감","","","",""
"A000810","삼성화재","12","1","KOSPI","5.69","9238.09","","8740.66"
"A000850","화천기공","12","0","KOSPI","0.64","68.75","","68.31"
"A000860","강남제비스코","12","0","KOSPI","1.17","112.78","","111.48"
"A000880","한화","12","1","KOSPI","0.76","1978.91","","1963.92"
"A000890","보해양조","12","0","KOSPI","-0.23","112.92","","113.18"
"A0008Z0","에스엔시스","12","0","외감","","","",""
"A000910","유니온","12","0","KOSPI","0.47","100.23","","99.76"
"A000950","전방","12","0","KOSPI","3.61","45.86","","44.27"
"A000970","한국주철관","12","0","KOSPI","1.59","188.79","","185.82"
"A000990","DB하이텍","12","1","KOSPI","-2.43","1516.21","","1553.95"
"A0009K0","에임드바이오","12","0","외감","","","",""
"A001000","신라섬유","12","0","KOSDAQ","0.86","56.69","","56.2"
"A001020","페이퍼코리아","12","0","KOSPI","-1.2","58.02","","58.73"
"A001040","CJ","12","1","KOSPI","0.38","2328.32","","2319.57"
"A001060","JW중외제약","12","1","KOSPI","0","673.63","","673.63"
"A001070","대한방직","12","0","KOSPI","0.29","186.03","","185.5"
"A001080","만호제강","6","0","KOSPI","3.37","63.7","","61.63"
"A0010F0","보원케미칼","12","0","외감","","","",""
"A0010V0","제이피아이헬스케어","12","0","외감","","","",""
"A001120","LX인터내셔널","12","1","KOSPI","7.37","705.43","","656.98"
"A001130","대한제분","12","0","KOSPI","0.64","264.49","","262.8"
"A0011A0","액스비스","12","0","외감","","","",""
"A0011T0","채비","12","0","외감","","","",""
"A001200","유진투자증권","12","0","KOSPI","1.39","353.56","","348.72"
"A001210","금호전기","12","0","KOSPI","2.62","49.37","","48.11"
"A001230","동국홀딩스","12","1","KOSPI","0.89","646.08","","640.35"
"A001250","GS글로벌","12","0","KOSPI","1.11","149.8","","148.15"
"A001260","남광토건","12","0","KOSPI","1.49","100.25","","98.78"
