"Code","Name","결산월","코스피200 구성종목여부(1:해당, 0:미해당)","상장된 시장","수정주가수익률","시가총액","","이전 시가총액"
"A000020","동화약품","12","0","KOSPI","-0.12","242.17","","242.45"
"A000040","KR모터스","12","0","KOSPI","16.16","65.66","","56.53"
"A000050","경방","12","0","KOSPI","0.56","293.07","","291.42"
"A000070","삼양홀딩스","12","0","KOSPI","2.37","665.44","","650.03"
"A000080","하이트진로","12","1","KOSPI","-0.45","1539.43","","1546.45"
"A000100","유한양행","12","1","KOSPI","1.72","4537.01","","4460.37"
"A000120","CJ대한통운","12","1","KOSPI","0.38","1809.02","","1802.18"
"A000140","하이트진로홀딩스","12","0","KOSPI","0.43","218.38","","217.45"
"A000150","두산","12","1","KOSPI","1.53","1645.77","","1620.99"
"A000180","성창기업지주","12","0","KOSPI","1.24","142.64","","140.9"
"A0001A0","덕양에너젠","12","0","외감","","","",""
"A000210","DL","12","1","KOSPI","0.19","1091.8","","1089.71"
"A000220","유유제약","12","0","KOSPI","1.47","107.19","","105.63"
"A000230","일동홀딩스","12","0","KOSPI","1.38","153.03","","150.95"
"A000240","한국앤컴퍼니","12","1","KOSPI","1.98","1173.4","","1150.62"
"A000250","삼천당제약","12","0","KOSDAQ","2.51","2235.77","","2181.02"
"A000270","기아","12","1","KOSPI","0.58","35104.47","","34901.78"
"A000300","DH오토넥스","12","0","KOSPI","-1.33","107.45","","108.9"
"A000320","노루홀딩스","12","0","KOSPI","1","134.24","","132.91"
"A000370","한화손해보험","12","0","KOSPI","1.87","508.98","","499.64"
"A000390","SP삼화","12","0","KOSPI","1.1","174.92","","173.01"
"A000400","롯데손해보험","12","0","KOSPI","2.35","485.99","","474.81"
"A000430","대원강업","12","0","KOSPI","0.13","240.56","","240.25"
"A000440","중앙에너비스","12","0","KOSDAQ","0.1","123.48","","123.36"
"A000480","CR홀딩스","12","0","KOSPI","-12.35","352","","401.6"
"A000490","대동","12","0","KOSPI","-0.18","266.37","","266.85"
"A0004V0","엔비알모션","12","0","외감","","","",""
"A000500","가온전선","12","0","KOSPI","1.08","106.7","","105.56"
"A000520","삼일제약","12","0","KOSPI","1.88","104.23","","102.31"
"A000540","흥국화재","12","0","KOSPI","-0.46","208.47","","209.43"
"A000590","CS홀딩스","12","0","KOSPI","0.17","67.65","","67.54"
