"Code","Name","결산월","코스피200 구성종목여부(1:해당, 0:미해당)","상장된 시장","수정주가수익률","시가총액","","이전 시가총액"
"A000020","동화약품","12","0","KOSPI","-2.1","456.68","","466.46"
"A000040","KR모터스","12","0","KOSPI","0","92.12","","92.12"
"A000050","경방","12","0","KOSPI","2.34","359.14","","350.92"
"A000070","삼양홀딩스","12","1","KOSPI","7.07","869.27","","811.89"
"A000080","하이트진로","12","1","KOSPI","-0.3","2356.49","","2363.5"
"A000100","유한양행","12","1","KOSPI","-0.7","4961.08","","4996.07"
"A000120","CJ대한통운","12","1","KOSPI","-0.29","3855.29","","3866.69"
"A000140","하이트진로홀딩스","12","0","KOSPI","-1.88","363.19","","370.15"
"A000150","두산","12","1","KOSPI","-1.74","933.6","","950.12"
"A000180","성창기업지주","12","0","KOSPI","-1.28","161.47","","163.57"
"A0001A0","덕양에너젠","12","0","외감","","","",""
"A000210","DL","12","1","KOSPI","-5.28","1025.3","","1082.43"
"A000220","유유제약","12","0","KOSPI","-0.73","109.68","","110.48"
"A000230","일동홀딩스","12","0","KOSPI","-1.64","173.11","","175.99"
"A000240","한국앤컴퍼니","12","1","KOSPI","4.29","1581.34","","1516.23"
"A000250","삼천당제약","12","0","KOSDAQ","-5.5","1409.34","","1491.31"
"A000270","기아","12","1","KOSPI","0.33","36482.7","","36361.09"
"A000300","DH오토넥스","12","0","KOSPI","5.43","107.16","","101.64"
"A000320","노루홀딩스","12","0","KOSPI","-1.74","150.19","","152.85"
"A000370","한화손해보험","12","0","KOSPI","-2.03","394.58","","402.75"
"A000390","SP삼화","12","0","KOSPI","-4.69","327.14","","343.23"
"A000400","롯데손해보험","12","0","KOSPI","-2.22","546.19","","558.61"
"A000430","대원강업","12","0","KOSPI","7.97","285.51","","264.43"
"A000440","중앙에너비스","12","0","KOSDAQ","0","52.25","","52.25"
"A000480","CR홀딩스","12","0","KOSPI","-1.25","316","","320"
"A000490","대동","12","0","KOSPI","1.14","188.88","","186.74"
"A0004V0","엔비알모션","12","0","외감","","","",""
"A000500","가온전선","12","0","KOSPI","-0.63","98.6","","99.22"
"A000520","삼일제약","12","0","KOSPI","-1.46","135.91","","137.91"
"A000540","흥국화재","12","0","KOSPI","-7.95","223.24","","242.52"
"A000590","CS홀딩스","12","0","KOSPI","1.72","68.46","","67.31"
"A000640","동아쏘시오홀딩스","12","0","KOSPI","0","772.5","","772.5"
"A000650","천일고속","12","0","KOSPI","-0.44","96.9","","97.33"
"A000660","SK하이닉스","12","1","KOSPI","-0.39","93548.3","","93912.31"
"A000670","영풍","12","1","KOSPI","-0.57","956.02","","961.54"
"A000680","LS네트웍스","12","0","KOSPI","-0.36","215.92","","216.71"
"A000700","유수홀딩스","12","0","KOSPI","-0.36","144.53","","145.05"
"A000720","현대건설","12","1","KOSPI","-1.7","4816.14","","4899.65"
"A000760","이화산업","12","0","KOSPI","-1.21","45.78","","46.34"
"A0007C0","아크릴","12","0","외감","","","",""
"A0007J0","인벤테라","12","0","외감","","","",""
"A000810","삼성화재","12","1","KOSPI","-0.85","8290.6","","8361.66"
"A000850","화천기공","12","0","KOSPI","0","72.16","","72.16"
"A000860","강남제비스코","12","0","KOSPI","-2.65","143","","146.9"
"A000880","한화","12","1","KOSPI","-2.09","2631.05","","2687.27"
"A000890","보해양조","12","0","KOSPI","0.51","124.9","","124.26"
"A0008Z0","에스엔시스","12","0","외감","","","",""
"A000910","유니온","12","0","KOSPI","-2.14","92.73","","94.76"
"A000950","전방","12","0","KOSPI","0.3","56.7","","56.53"
"A000970","한국주철관","12","0","KOSPI","-0.58","196.54","","197.68"
"A000990","DB하이텍","12","1","KOSPI","-1.63","2939.19","","2988.02"
"A0009K0","에임드바이오","12","0","외감","","","",""
"A001000","신라섬유","12","0","KOSDAQ","2.84","57.05","","55.47"
"A001020","페이퍼코리아","12","0","KOSPI","-0.38","97.32","","97.69"
"A001040","CJ","12","1","KOSPI","-0.48","3034.41","","3049"
"A001060","JW중외제약","12","1","KOSPI","-0.47","690.35","","693.59"
"A001070","대한방직","12","0","KOSPI","-0.13","210.15","","210.41"
"A001080","만호제강","6","0","KOSPI","0","82.17","","82.17"
"A0010F0","보원케미칼","12","0","외감","","","",""
"A0010V0","제이피아이헬스케어","12","0","외감","","","",""
"A001120","LX인터내셔널","12","1","KOSPI","-0.92","1044.58","","1054.27"
"A001130","대한제분","12","0","KOSPI","1.01","254.35","","251.81"
"A0011A0","액스비스","12","0","외감","","","",""
"A0011T0","채비","12","0","외감","","","",""
"A001200","유진투자증권","12","0","KOSPI","0","395.7","","395.7"
"A001210","금호전기","12","0","KOSPI","-3.28","35.35","","36.54"
"A001230","동국홀딩스","12","1","KOSPI","-4.87","783.5","","823.58"
"A001250","GS글로벌","12","0","KOSPI","10.14","219.54","","199.32"
"A001260","남광토건","12","0","KOSPI","6.23","142.52","","134.16"
"A001270","부국증권","12","0","KOSPI","-0.24","218.29","","218.8"
"A001290","상상인증권","12","0","KOSPI","-1.29","110.52","","111.97"
"A001340","PKC","12","0","KOSPI","-2.39","192.25","","196.97"
"A001360","삼성제약","12","0","KOSPI","-6.2","558.26","","595.19"
"A001380","SG글로벌","12","0","KOSPI","-4.72","118.03","","123.88"
"A001390","KG케미칼","12","0","KOSPI","-1.28","301.26","","305.16"
"A0013V0","삼진식품","12","0","외감","","","",""
"A001420","태원물산","12","0","KOSPI","-0.9","33.36","","33.67"
"A001430","세아베스틸지주","12","0","KOSPI","4.23","485.93","","466.21"
"A001440","대한전선","12","0","KOSPI","-2.72","1070.59","","1100.57"
"A001450","현대해상","12","1","KOSPI","-2.16","1819.29","","1859.52"
"A001460","BYC","12","0","KOSPI","-3.32","191.13","","197.69"
"A001470","삼부토건","12","0","KOSPI","-2.6","514.42","","528.18"
"A001500","현대차증권","12","0","KOSPI","-0.36","409.25","","410.72"
"A001510","SK증권","12","0","KOSPI","0.33","428.64","","427.22"
"A001520","동양","12","0","KOSPI","-0.38","309.1","","310.29"
"A001530","DI동일","12","0","KOSPI","4.28","510.38","","489.42"
"A001540","안국약품","12","0","KOSDAQ","-0.34","193.03","","193.68"
"A001550","조비","12","0","KOSPI","-0.25","105.4","","105.66"
"A001560","제일연마","12","0","KOSPI","-0.42","71.8","","72.1"
"A001570","금양","12","0","KOSPI","-1.33","295.12","","299.09"
"A0015G0","그린광학","12","0","외감","","","",""
"A0015N0","아로마티카","12","0","외감","","","",""
"A0015S0","페스카로","12","0","외감","","","",""
"A001620","케이비아이동국실업","12","0","KOSPI","1.29","57.06","","56.33"
"A001630","종근당홀딩스","12","0","KOSPI","-0.84","591.16","","596.17"
"A001680","대상","12","1","KOSPI","-1.41","970.14","","984"
"A001720","신영증권","3","0","KOSPI","0.37","510.61","","508.73"
"A001740","SK네트웍스","12","1","KOSPI","1.46","1382.41","","1362.55"
"A001750","한양증권","12","0","KOSPI","-2.42","128.56","","131.74"
"A001770","SHD","12","0","KOSPI","-0.6","29.95","","30.13"
"A001780","알루코","12","0","KOSPI","-4.69","422.69","","443.49"
"A001790","대한제당","12","0","KOSPI","-1.44","184.77","","187.47"
"A0017J0","세미티에스","12","0","외감","","","",""
"A001800","오리온홀딩스","12","1","KOSPI","4.96","861.37","","820.66"
"A001810","무림SP","12","0","KOSDAQ","0.65","85.45","","84.9"
"A001820","삼화콘덴서","12","0","KOSPI","-0.88","819.13","","826.4"
"A001840","이화공영","12","0","KOSDAQ","-4.07","149.53","","155.87"
"A001940","KISCO홀딩스","12","0","KOSPI","-0.68","269.76","","271.6"
"A002020","코오롱","12","0","KOSPI","-0.66","286.62","","288.51"
"A002030","아세아","12","0","KOSPI","-0.21","208.8","","209.24"
"A002070","비비안","12","0","KOSPI","-2.24","139.83","","143.04"
"A002100","경농","12","0","KOSPI","-1.5","284.16","","288.5"
"A002140","고려산업","12","0","KOSPI","-1.38","106.74","","108.24"
"A002150","도화엔지니어링","12","0","KOSPI","-0.48","278.86","","280.21"
"A002170","SYTS","12","0","KOSPI","-1.07","193.5","","195.6"
"A002200","한국수출포장","12","0","KOSPI","-0.21","93.8","","94"
"A002210","동성제약","12","0","KOSPI","-3.23","352.36","","364.11"
"A002220","한일철강","12","0","KOSPI","-2.8","51.76","","53.25"
"A002230","피에스텍","12","0","KOSDAQ","0","110.74","","110.74"
"A002240","고려제강","12","0","KOSPI","-1.32","298","","302"
"A002290","삼일기업공사","12","0","KOSDAQ","0.23","54.13","","54"
"A002310","아세아제지","12","0","KOSPI","-1.11","359.16","","363.19"
"A002320","한진","12","0","KOSPI","-1.54","668.16","","678.62"
"A002350","넥센타이어","12","1","KOSPI","1.05","655.35","","648.51"
"A002360","SH에너지화학","12","0","KOSPI","-1.46","104.91","","106.47"
"A002380","KCC","12","1","KOSPI","-3.2","1879.49","","1941.69"
"A002390","한독","12","0","KOSPI","-1.31","415.66","","421.16"
"A002410","범양건영","12","0","KOSPI","-3.13","130.86","","135.09"
"A002420","세기상사","12","0","KOSPI","0","25.11","","25.11"
"A002450","삼익악기","12","0","KOSPI","-0.33","135.8","","136.25"
"A002460","HS화성","12","0","KOSPI","-0.82","150.03","","151.28"
"A002600","조흥","12","0","KOSPI","-0.29","105","","105.3"
"A002620","제일파마홀딩스","12","0","KOSPI","-0.25","313.08","","313.88"
"A002630","오리엔트바이오","3","0","KOSPI","0","277.45","","277.45"
"A002680","한탑","12","0","KOSDAQ","1.12","74.38","","73.56"
"A002690","동일제강","12","0","KOSPI","1.57","43.65","","42.98"
"A002700","신일전자","12","0","KOSPI","-0.25","141.74","","142.1"
"A002710","TCC스틸","12","0","KOSPI","1.14","122.13","","120.75"
"A002720","국제약품","12","0","KOSPI","-0.82","177.57","","179.04"
"A002760","보락","12","0","KOSPI","-0.44","135.97","","136.57"
"A002780","진흥기업","12","0","KOSPI","1.79","414.59","","407.32"
"A002790","아모레퍼시픽홀딩스","12","1","KOSPI","-1.26","5186.62","","5252.59"
"A002800","신신제약","12","0","KOSDAQ","-1.11","135.17","","136.69"
"A002810","삼영무역","12","0","KOSPI","0.36","256.69","","255.77"
"A002820","SUN&L","12","0","KOSPI","0.89","57.43","","56.93"
"A002840","미원상사","12","0","KOSPI","0.37","670.95","","668.47"
"A002870","신풍","12","0","KOSPI","1.06","99.63","","98.58"
"A002880","디와이에이","12","0","KOSPI","-2.13","122.95","","125.63"
"A002900","TYM","12","0","KOSPI","4.26","217.64","","208.74"
"A002920","유성기업","12","0","KOSPI","-1.79","85.5","","87.05"
"A002960","한국쉘석유","12","0","KOSPI","0","325","","325"
"A002990","금호건설","12","0","KOSPI","-0.33","335.2","","336.3"
"A003000","부광약품","12","1","KOSPI","-1.26","1523.69","","1543.14"
"A003010","혜인","12","0","KOSPI","1.85","70.17","","68.9"
"A003030","세아제강지주","12","0","KOSPI","0","194.24","","194.24"
"A003060","에이프로젠바이오로직스","12","0","KOSPI","-0.81","490.25","","494.23"
"A003070","코오롱글로벌","12","0","KOSPI","1.06","479","","473.96"
"A003080","SB성보","12","0","KOSPI","-0.76","91.79","","92.49"
"A003090","대웅","12","1","KOSPI","-3.98","2941.98","","3064.08"
"A003100","선광","12","0","KOSDAQ","0.18","187.44","","187.11"
"A003120","일성아이에스","12","0","KOSPI","-1.43","220.78","","223.97"
"A003160","디아이","12","0","KOSPI","-0.73","171.97","","173.23"
"A003200","일신방직","12","0","KOSPI","-1.03","207.36","","209.52"
"A003220","대원제약","12","0","KOSPI","-0.55","369.45","","371.47"
"A003230","삼양식품","12","1","KOSPI","-1.81","733.72","","747.28"
"A003240","태광산업","12","1","KOSPI","1.08","940.82","","930.8"
"A003280","흥아해운","12","0","KOSPI","0","30.12","","30.12"
"A003300","한일홀딩스","12","0","KOSPI","-0.91","312.65","","315.53"
"A003310","대주산업","12","0","KOSDAQ","0","76.45","","76.45"
"A003350","한국화장품제조","12","0","KOSPI","0.4","171.54","","170.86"
"A003380","하림지주","12","0","KOSDAQ","-1.7","801.53","","815.38"
"A003460","유화증권","12","0","KOSPI","-0.22","128.43","","128.71"
"A003470","유안타증권","12","0","KOSPI","-0.46","643.7","","646.69"
"A003480","한진중공업홀딩스","12","0","KOSPI","-1.16","125.5","","126.98"
"A003490","대한항공","12","1","KOSPI","-0.33","5295.98","","5313.4"
"A003520","영진약품","12","1","KOSPI","-1.12","1296.71","","1311.34"
"A003530","한화투자증권","12","0","KOSPI","-3.34","621.12","","642.57"
