"Code","Name","결산월","코스피200 구성종목여부(1:해당, 0:미해당)","상장된 시장","수정주가수익률","시가총액","","이전 시가총액"
"A000020","동화약품","12","0","KOSPI","8.29","529.3","","488.8"
"A000040","KR모터스","12","0","KOSPI","2.93","87.08","","84.6"
"A000050","경방","12","0","KOSPI","0","298.83","","298.83"
"A000070","삼양홀딩스","12","1","KOSPI","0.81","535.27","","530.98"
"A000080","하이트진로","12","1","KOSPI","2.22","2419.61","","2367.01"
"A000100","유한양행","12","1","KOSPI","4.49","4044.84","","3871.01"
"A000120","CJ대한통운","12","1","KOSPI","0.31","3672.79","","3661.38"
"A000140","하이트진로홀딩스","12","0","KOSPI","-0.33","350.42","","351.58"
"A000150","두산","12","1","KOSPI","1.63","773.32","","760.92"
"A000180","성창기업지주","12","0","KOSPI","2.83","126.6","","123.11"
"A0001A0","덕양에너젠","12","0","외감","","","",""
"A000210","DL","12","1","KOSPI","6.4","3010.2","","2829.24"
"A000220","유유제약","12","0","KOSPI","3.44","96.72","","93.51"
"A000230","일동홀딩스","12","0","KOSPI","1.98","106.75","","104.67"
"A000240","한국앤컴퍼니","12","1","KOSPI","1.59","1488.32","","1465.07"
"A000250","삼천당제약","12","0","KOSDAQ","1.69","1234.03","","1213.54"
"A000270","기아","12","1","KOSPI","1.7","21808.55","","21443.72"
"A000300","DH오토넥스","12","0","KOSPI","2.59","90.64","","88.35"
"A000320","노루홀딩스","12","0","KOSPI","0.44","122.54","","122.01"
"A000370","한화손해보험","12","0","KOSPI","-0.34","337.38","","338.54"
"A000390","SP삼화","12","0","KOSPI","0.51","129.68","","129.02"
"A000400","롯데손해보험","12","0","KOSPI","0","519.81","","519.81"
"A000430","대원강업","12","0","KOSPI","1.66","247.38","","243.35"
"A000440","중앙에너비스","12","0","KOSDAQ","4.07","49.38","","47.45"
"A000480","CR홀딩스","12","0","KOSPI","0","296.8","","296.8"
"A000490","대동","12","0","KOSPI","2.46","158.27","","154.47"
"A0004V0","엔비알모션","12","0","외감","","","",""
"A000500","가온전선","12","0","KOSPI","4.08","90.28","","86.74"
"A000520","삼일제약","12","0","KOSPI","2.95","140.26","","136.24"
"A000540","흥국화재","12","0","KOSPI","-0.18","180.2","","180.52"
"A000590","CS홀딩스","12","0","KOSPI","1.64","64.42","","63.38"
"A000640","동아쏘시오홀딩스","12","1","KOSPI","1.35","690.56","","681.35"
"A000650","천일고속","12","0","KOSPI","1.93","98.19","","96.33"
"A000660","SK하이닉스","12","1","KOSPI","0.36","60351.4","","60133"
"A000670","영풍","12","1","KOSPI","0.6","926.55","","921.02"
"A000680","LS네트웍스","12","0","KOSPI","0.7","171","","169.82"
"A000700","유수홀딩스","12","0","KOSPI","0.77","136.46","","135.42"
"A000720","현대건설","12","1","KOSPI","0.65","3440.89","","3418.62"
"A000760","이화산업","12","0","KOSPI","-0.34","41.3","","41.44"
"A0007C0","아크릴","12","0","외감","","","",""
"A0007J0","인벤테라","12","0","외감","","","",""
"A000810","삼성화재","12","1","KOSPI","-0.78","9001.22","","9072.28"
"A000850","화천기공","12","0","KOSPI","0","67.54","","67.54"
"A000860","강남제비스코","12","0","KOSPI","-0.31","105.63","","105.95"
"A000880","한화","12","1","KOSPI","0.2","1911.45","","1907.7"
"A000890","보해양조","12","0","KOSPI","1.12","103.74","","102.6"
"A0008Z0","에스엔시스","12","0","외감","","","",""
"A000910","유니온","12","0","KOSPI","1.17","107.88","","106.63"
"A000950","전방","12","0","KOSPI","3","48.97","","47.54"
"A000970","한국주철관","12","0","KOSPI","0.73","188.33","","186.96"
"A000990","DB하이텍","12","1","KOSPI","3.49","1449.61","","1400.78"
"A0009K0","에임드바이오","12","0","외감","","","",""
"A001000","신라섬유","12","0","KOSDAQ","-1.47","56.81","","57.66"
"A001020","페이퍼코리아","12","0","KOSPI","0","58.55","","58.55"
"A001040","CJ","12","1","KOSPI","0.38","2299.15","","2290.39"
"A001060","JW중외제약","12","1","KOSPI","2.95","657.94","","639.11"
"A001070","대한방직","12","0","KOSPI","0.15","178.88","","178.61"
"A001080","만호제강","6","0","KOSPI","1.03","60.8","","60.18"
"A0010F0","보원케미칼","12","0","외감","","","",""
"A0010V0","제이피아이헬스케어","12","0","외감","","","",""
"A001120","LX인터내셔널","12","1","KOSPI","-0.64","600.78","","604.66"
"A001130","대한제분","12","0","KOSPI","0.35","242.52","","241.67"
"A0011A0","액스비스","12","0","외감","","","",""
"A0011T0","채비","12","0","외감","","","",""
"A001200","유진투자증권","12","0","KOSPI","0.95","359.37","","355.98"
"A001210","금호전기","12","0","KOSPI","-1.12","52.66","","53.26"
"A001230","동국홀딩스","12","1","KOSPI","-0.92","614.59","","620.31"
"A001250","GS글로벌","12","0","KOSPI","0.89","140.72","","139.48"
"A001260","남광토건","12","0","KOSPI","1.02","97.2","","96.22"
"A001270","부국증권","12","0","KOSPI","0.24","220.36","","219.84"
"A001290","상상인증권","12","0","KOSPI","0.49","98.51","","98.03"
"A001340","PKC","12","0","KOSPI","1.44","142.84","","140.82"
"A001360","삼성제약","12","0","KOSPI","0.58","212.35","","211.12"
"A001380","SG글로벌","12","0","KOSPI","7.26","86.33","","80.49"
"A001390","KG케미칼","12","0","KOSPI","2.46","244","","238.14"
"A0013V0","삼진식품","12","0","외감","","","",""
