"Code","Name","결산월","코스피200 구성종목여부(1:해당, 0:미해당)","상장된 시장","수정주가수익률","시가총액","","이전 시가총액"
"A000020","동화약품","12","0","KOSPI","2.37","301.66","","294.68"
"A000040","KR모터스","12","0","KOSPI","-1.11","74.61","","75.45"
"A000050","경방","12","1","KOSPI","1.38","401.63","","396.15"
"A000070","삼양홀딩스","12","1","KOSPI","18.29","1246.1","","1053.41"
"A000080","하이트진로","12","1","KOSPI","-1.28","1627.1","","1648.14"
"A000100","유한양행","12","1","KOSPI","1.52","2856.99","","2814.26"
"A000120","CJ대한통운","12","1","KOSPI","2.85","3296.38","","3205.13"
"A000140","하이트진로홀딩스","12","0","KOSPI","-2.38","237.87","","243.67"
"A000150","두산","12","1","KOSPI","0","2274.96","","2274.96"
"A000180","성창기업지주","12","0","KOSPI","-1.51","205.07","","208.21"
"A0001A0","덕양에너젠","12","0","외감","","","",""
"A000210","DL","12","1","KOSPI","1.23","2867.52","","2832.72"
"A000220","유유제약","12","0","KOSPI","-0.7","89.8","","90.43"
"A000230","일동홀딩스","12","0","KOSPI","1.87","170.99","","167.84"
"A000240","한국앤컴퍼니","12","1","KOSPI","-1","1837.15","","1855.75"
"A000250","삼천당제약","12","0","KOSDAQ","5.57","879.81","","833.39"
"A000270","기아","12","1","KOSPI","0.88","13863.43","","13741.82"
"A000300","DH오토넥스","12","0","KOSPI","-0.56","62.39","","62.74"
"A000320","노루홀딩스","12","0","KOSPI","-1.52","215.32","","218.64"
"A000370","한화손해보험","12","0","KOSPI","-0.22","1071.66","","1074"
"A000390","SP삼화","12","0","KOSPI","0.97","219.26","","217.17"
"A000400","롯데손해보험","12","0","KOSPI","-0.27","500.86","","502.21"
"A000430","대원강업","12","0","KOSPI","3.38","303.8","","293.88"
"A000440","중앙에너비스","12","0","KOSDAQ","-0.17","36.24","","36.3"
"A000480","CR홀딩스","12","0","KOSPI","-0.12","345.6","","346"
"A000490","대동","12","0","KOSPI","-0.49","239.65","","240.84"
"A0004V0","엔비알모션","12","0","외감","","","",""
"A000500","가온전선","12","0","KOSPI","3.21","106.92","","103.59"
"A000520","삼일제약","12","0","KOSPI","-0.49","56.38","","56.65"
"A000540","흥국화재","12","0","KOSPI","-0.46","413.08","","415.01"
"A000590","CS홀딩스","12","0","KOSPI","0.13","91.9","","91.78"
"A000640","동아쏘시오홀딩스","12","1","KOSPI","-1.64","917.67","","933.01"
"A000650","천일고속","12","0","KOSPI","-0.33","130.34","","130.77"
"A000660","SK하이닉스","12","1","KOSPI","-2.92","53216.97","","54818.58"
"A000670","영풍","12","1","KOSPI","-0.28","1943.35","","1948.88"
"A000680","LS네트웍스","12","0","KOSPI","-0.77","253.35","","255.32"
"A000700","유수홀딩스","12","0","KOSPI","-2.63","192.97","","198.18"
"A000720","현대건설","12","1","KOSPI","-0.46","4832.84","","4855.11"
"A000760","이화산업","12","0","KOSPI","-0.53","52.64","","52.92"
"A0007C0","아크릴","12","0","외감","","","",""
"A0007J0","인벤테라","12","0","외감","","","",""
"A000810","삼성화재","12","1","KOSPI","-1.24","13241.27","","13407.08"
"A000850","화천기공","12","0","KOSPI","3.9","134.64","","129.58"
"A000860","강남제비스코","12","0","KOSPI","-1.78","233.35","","237.58"
"A000880","한화","12","1","KOSPI","-2.18","3534.3","","3613.01"
"A000890","보해양조","12","0","KOSPI","-0.96","99.95","","100.92"
"A0008Z0","에스엔시스","12","0","외감","","","",""
"A000910","유니온","12","0","KOSPI","-0.35","66.74","","66.97"
"A000950","전방","12","0","KOSPI","-3.69","32.93","","34.19"
"A000970","한국주철관","12","0","KOSPI","0.1","228.01","","227.78"
"A000990","DB하이텍","12","1","KOSPI","-3.2","603.4","","623.37"
"A0009K0","에임드바이오","12","0","외감","","","",""
"A001000","신라섬유","12","0","KOSDAQ","-1.92","86.91","","88.61"
"A001020","페이퍼코리아","12","0","KOSPI","10.07","85.93","","78.07"
"A001040","CJ","12","1","KOSPI","-2.09","5470.69","","5587.4"
"A001060","JW중외제약","12","1","KOSPI","-0.39","1002.09","","1006"
"A001070","대한방직","12","0","KOSPI","0.72","74.2","","73.67"
"A001080","만호제강","6","0","KOSPI","1.08","78.02","","77.19"
"A0010F0","보원케미칼","12","0","외감","","","",""
"A0010V0","제이피아이헬스케어","12","0","외감","","","",""
"A001120","LX인터내셔널","12","1","KOSPI","-0.32","1199.62","","1203.5"
"A001130","대한제분","12","0","KOSPI","0","293.22","","293.22"
"A0011A0","액스비스","12","0","외감","","","",""
"A0011T0","채비","12","0","외감","","","",""
"A001200","유진투자증권","12","0","KOSPI","-0.46","421.37","","423.31"
"A001210","금호전기","12","0","KOSPI","0.6","57.96","","57.61"
"A001230","동국홀딩스","12","1","KOSPI","-2.78","1169.05","","1202.45"
"A001250","GS글로벌","12","0","KOSPI","1.27","330.14","","326.01"
"A001260","남광토건","12","0","KOSPI","0.15","63.73","","63.63"
"A001270","부국증권","12","0","KOSPI","-0.19","265.47","","265.99"
"A001290","상상인증권","12","0","KOSPI","0","87.96","","87.96"
"A001340","PKC","12","0","KOSPI","-0.17","130.71","","130.94"
"A001360","삼성제약","12","0","KOSPI","-0.11","190.15","","190.36"
"A001380","SG글로벌","12","0","KOSPI","0.24","186.38","","185.93"
"A001390","KG케미칼","12","0","KOSPI","0.18","338.8","","337.97"
"A0013V0","삼진식품","12","0","외감","","","",""
"A001420","태원물산","12","0","KOSPI","1.42","29.75","","29.34"
"A001430","세아베스틸지주","12","1","KOSPI","-2.33","1129.66","","1156.55"
"A001440","대한전선","12","0","KOSPI","1.04","1246.17","","1233.32"
"A001450","현대해상","12","1","KOSPI","0","4058.76","","4058.76"
"A001460","BYC","12","0","KOSPI","-0.33","189.26","","189.88"
"A001470","삼부토건","12","0","KOSPI","-2.2","150.32","","153.7"
"A001500","현대차증권","12","0","KOSPI","-1.2","363.78","","368.18"
"A001510","SK증권","12","0","KOSPI","-3.2","435.36","","449.76"
"A001520","동양","12","1","KOSPI","1.95","562.1","","551.36"
"A001530","DI동일","12","0","KOSPI","-0.74","125.2","","126.13"
"A001540","안국약품","12","0","KOSDAQ","1.22","216.5","","213.9"
"A001550","조비","12","0","KOSPI","-4.28","62.05","","64.82"
"A001560","제일연마","12","0","KOSPI","-0.34","58.2","","58.4"
"A001570","금양","12","0","KOSPI","-0.17","123.86","","124.07"
"A0015G0","그린광학","12","0","외감","","","",""
"A0015N0","아로마티카","12","0","외감","","","",""
"A0015S0","페스카로","12","0","외감","","","",""
"A001620","케이비아이동국실업","12","0","KOSPI","1.17","69.04","","68.24"
"A001630","종근당홀딩스","12","0","KOSPI","-0.38","394.28","","395.78"
"A001680","대상","12","1","KOSPI","-2.36","933.76","","956.29"
"A001720","신영증권","3","0","KOSPI","-1.3","571.62","","579.13"
"A001740","SK네트웍스","12","1","KOSPI","-0.46","1625.63","","1633.07"
"A001750","한양증권","12","0","KOSPI","0","102.97","","102.97"
"A001770","SHD","12","0","KOSPI","-0.8","22.54","","22.72"
"A001780","알루코","12","0","KOSPI","2.82","339.46","","330.14"
"A001790","대한제당","12","0","KOSPI","-1.62","214.81","","218.35"
"A0017J0","세미티에스","12","0","외감","","","",""
"A001800","오리온홀딩스","12","1","KOSPI","-1.95","1732.11","","1766.56"
"A001810","무림SP","12","0","KOSDAQ","-0.85","64.31","","64.86"
"A001820","삼화콘덴서","12","0","KOSPI","-0.63","489.6","","492.72"
"A001840","이화공영","12","0","KOSDAQ","-0.21","95.27","","95.46"
"A001940","KISCO홀딩스","12","0","KOSPI","1.41","264.95","","261.26"
"A002020","코오롱","12","0","KOSPI","-1.89","752.62","","767.09"
"A002030","아세아","12","0","KOSPI","0.38","291.41","","290.31"
"A002070","비비안","12","0","KOSPI","-0.42","49.31","","49.52"
"A002100","경농","12","0","KOSPI","-1.15","130.15","","131.67"
"A002140","고려산업","12","0","KOSPI","-0.7","70.45","","70.95"
"A002150","도화엔지니어링","12","0","KOSPI","0.1","168.43","","168.26"
"A002170","SYTS","12","0","KOSPI","-0.77","135.45","","136.5"
"A002200","한국수출포장","12","0","KOSPI","1.18","68.6","","67.8"
"A002210","동성제약","12","0","KOSPI","29.4","263.66","","203.75"
"A002220","한일철강","12","0","KOSPI","-2.35","55.18","","56.51"
"A002230","피에스텍","12","0","KOSDAQ","8.54","119.98","","110.54"
"A002240","고려제강","12","1","KOSPI","-0.57","631.8","","635.4"
"A002290","삼일기업공사","12","0","KOSDAQ","3.29","38.87","","37.63"
"A002310","아세아제지","12","0","KOSPI","-2.14","205.1","","209.58"
"A002320","한진","12","0","KOSPI","-1.6","331.7","","337.09"
"A002350","넥센타이어","12","1","KOSPI","-1.18","1225.73","","1240.38"
"A002360","SH에너지화학","12","0","KOSPI","1.02","164.48","","162.81"
"A002380","KCC","12","1","KOSPI","3.17","4465.4","","4328.17"
"A002390","한독","12","0","KOSPI","0","493.69","","493.69"
"A002410","범양건영","12","0","KOSPI","-1","47.18","","47.66"
"A002420","세기상사","12","0","KOSPI","0.12","35.18","","35.13"
"A002450","삼익악기","12","0","KOSPI","-0.38","239","","239.91"
"A002460","HS화성","12","0","KOSPI","-1.55","197.97","","201.08"
"A002600","조흥","12","0","KOSPI","0","148.5","","148.5"
"A002620","제일파마홀딩스","12","0","KOSPI","0.8","164.69","","163.39"
"A002630","오리엔트바이오","3","0","KOSPI","-0.82","197.3","","198.93"
"A002680","한탑","12","0","KOSDAQ","-0.5","41.39","","41.6"
"A002690","동일제강","12","0","KOSPI","-0.28","53.48","","53.63"
"A002700","신일전자","12","0","KOSPI","-0.64","110.12","","110.83"
"A002710","TCC스틸","12","0","KOSPI","0.49","45.8","","45.58"
"A002720","국제약품","12","0","KOSPI","-0.17","104.9","","105.08"
"A002760","보락","12","0","KOSPI","0.38","79.37","","79.07"
"A002780","진흥기업","12","0","KOSPI","-1.17","307.42","","311.06"
