"Code","Name","결산월","코스피200 구성종목여부(1:해당, 0:미해당)","상장된 시장","수정주가수익률","시가총액","","이전 시가총액"
"A000020","동화약품","12","0","KOSPI","-0.47","235.74","","236.86"
"A000040","KR모터스","12","0","KOSPI","-4.12","143.55","","149.71"
"A000050","경방","12","1","KOSPI","-2.42","386.56","","396.15"
"A000070","삼양홀딩스","12","1","KOSPI","-1.85","907.81","","924.94"
"A000080","하이트진로","12","1","KOSPI","0.24","1444.75","","1441.25"
"A000100","유한양행","12","1","KOSPI","-1.04","2228.19","","2251.52"
"A000120","CJ대한통운","12","1","KOSPI","0.32","3615.76","","3604.35"
"A000140","하이트진로홀딩스","12","1","KOSPI","1.75","269.2","","264.56"
"A000150","두산","12","1","KOSPI","0.48","2121.72","","2111.62"
"A000180","성창기업지주","12","0","KOSPI","-0.49","213.09","","214.14"
"A0001A0","덕양에너젠","12","0","외감","","","",""
"A000210","DL","12","1","KOSPI","-0.37","2815.32","","2825.76"
"A000220","유유제약","12","0","KOSPI","0.22","55.33","","55.21"
"A000230","일동홀딩스","12","1","KOSPI","-1.44","148.07","","150.23"
"A000240","한국앤컴퍼니","12","1","KOSPI","-1.5","1837.15","","1865.05"
"A000250","삼천당제약","12","0","KOSDAQ","0.37","295.91","","294.81"
"A000270","기아","12","1","KOSPI","0.41","14917.37","","14856.57"
"A000300","DH오토넥스","12","0","KOSPI","1.98","86.18","","84.51"
"A000320","노루홀딩스","12","0","KOSPI","-1.34","194.02","","196.66"
"A000370","한화손해보험","12","0","KOSPI","0.29","623.38","","621.56"
"A000390","SP삼화","12","0","KOSPI","0.35","217.83","","217.07"
"A000400","롯데손해보험","12","0","KOSPI","-1.81","328.31","","334.36"
"A000430","대원강업","12","0","KOSPI","-0.78","274.35","","276.52"
"A000440","중앙에너비스","12","0","KOSDAQ","-0.32","39.42","","39.54"
"A000480","CR홀딩스","12","0","KOSPI","-0.35","341.2","","342.4"
"A000490","대동","12","0","KOSPI","-0.45","159.22","","159.93"
"A0004V0","엔비알모션","12","0","외감","","","",""
"A000500","가온전선","12","0","KOSPI","0.22","94.23","","94.02"
"A000520","삼일제약","12","0","KOSPI","0.48","46.09","","45.87"
"A000540","흥국화재","12","0","KOSPI","0.14","230.31","","229.99"
"A000590","CS홀딩스","12","0","KOSPI","0","91.78","","91.78"
"A000640","동아쏘시오홀딩스","12","1","KOSPI","-3.42","768.39","","795.62"
"A000650","천일고속","12","0","KOSPI","-2.07","128.77","","131.49"
"A000660","SK하이닉스","12","1","KOSPI","2.44","39748.93","","38802.53"
"A000670","영풍","12","1","KOSPI","-2.52","1849.41","","1897.3"
"A000680","LS네트웍스","12","0","KOSPI","-0.65","240.35","","241.93"
"A000700","유수홀딩스","12","0","KOSPI","-0.58","178.39","","179.43"
"A000720","현대건설","12","1","KOSPI","-1.21","4994.31","","5055.55"
"A000760","이화산업","12","0","KOSPI","0.76","55.72","","55.3"
"A0007C0","아크릴","12","0","외감","","","",""
"A0007J0","인벤테라","12","0","외감","","","",""
"A000810","삼성화재","12","1","KOSPI","0","13122.83","","13122.83"
"A000850","화천기공","12","0","KOSPI","0.39","114.4","","113.96"
"A000860","강남제비스코","12","0","KOSPI","-0.28","230.75","","231.4"
"A000880","한화","12","1","KOSPI","-0.98","2642.3","","2668.53"
"A000890","보해양조","12","0","KOSPI","-0.84","113.77","","114.74"
"A0008Z0","에스엔시스","12","0","외감","","","",""
"A000910","유니온","12","0","KOSPI","1.2","65.8","","65.02"
"A000950","전방","12","0","KOSPI","-0.33","51.41","","51.58"
"A000970","한국주철관","12","0","KOSPI","0.63","219.57","","218.2"
"A000990","DB하이텍","12","1","KOSPI","-1.48","738.72","","749.82"
"A0009K0","에임드바이오","12","0","외감","","","",""
"A001000","신라섬유","12","0","KOSDAQ","0","59.36","","59.36"
"A001020","페이퍼코리아","12","0","KOSPI","-0.88","126.77","","127.89"
"A001040","CJ","12","1","KOSPI","-2.41","5324.8","","5456.1"
"A001060","JW중외제약","12","1","KOSPI","-0.67","855.49","","861.23"
"A001070","대한방직","12","0","KOSPI","0.22","97.41","","97.2"
"A001080","만호제강","6","0","KOSPI","0.51","82.59","","82.17"
"A0010F0","보원케미칼","12","0","외감","","","",""
"A0010V0","제이피아이헬스케어","12","0","외감","","","",""
"A001120","LX인터내셔널","12","1","KOSPI","0.43","1348.85","","1343.03"
"A001130","대한제분","12","0","KOSPI","-0.54","310.96","","312.65"
"A0011A0","액스비스","12","0","외감","","","",""
"A0011T0","채비","12","0","외감","","","",""
"A001200","유진투자증권","12","0","KOSPI","-0.92","260.09","","262.51"
"A001210","금호전기","12","0","KOSPI","0.47","73.66","","73.31"
"A001230","동국홀딩스","12","1","KOSPI","-2.86","1135.5","","1168.9"
"A001250","GS글로벌","12","0","KOSPI","2.18","271.12","","265.35"
"A001260","남광토건","12","0","KOSPI","-1.73","72.3","","73.57"
"A001270","부국증권","12","0","KOSPI","0.26","197.55","","197.03"
"A001290","상상인증권","12","0","KOSPI","-0.41","61.44","","61.7"
"A001340","PKC","12","0","KOSPI","1.7","94.1","","92.53"
"A001360","삼성제약","12","0","KOSPI","0.26","155.68","","155.28"
"A001380","SG글로벌","12","0","KOSPI","9.43","242.14","","221.26"
"A001390","KG케미칼","12","0","KOSPI","0","160.92","","160.92"
"A0013V0","삼진식품","12","0","외감","","","",""
"A001420","태원물산","12","0","KOSPI","-5.33","35.8","","37.81"
"A001430","세아베스틸지주","12","1","KOSPI","-0.6","884","","889.38"
"A001440","대한전선","12","0","KOSPI","-1.57","1610.17","","1635.86"
"A001450","현대해상","12","1","KOSPI","0.15","2999.37","","2994.9"
"A001460","BYC","12","0","KOSPI","-1.46","232.04","","235.48"
"A001470","삼부토건","12","0","KOSPI","-2.08","59.82","","61.09"
"A001500","현대차증권","12","0","KOSPI","0","294.84","","294.84"
"A001510","SK증권","12","0","KOSPI","-2.5","374.54","","384.14"
"A001520","동양","12","1","KOSPI","0","704.12","","704.12"
"A001530","DI동일","12","0","KOSPI","-0.5","135.82","","136.51"
"A001540","안국약품","12","0","KOSDAQ","0","155.2","","155.2"
"A001550","조비","12","0","KOSPI","0","54.9","","54.9"
"A001560","제일연마","12","0","KOSPI","-0.33","61.3","","61.5"
"A001570","금양","12","0","KOSPI","-1.41","96.61","","97.99"
"A0015G0","그린광학","12","0","외감","","","",""
"A0015N0","아로마티카","12","0","외감","","","",""
"A0015S0","페스카로","12","0","외감","","","",""
