date,sample,universe,breadth20,dispersion20,abs_opportunity20,range20,leader_abs_share20,rank_agreement_20_60,sign_agreement_20_60,avg_pair_corr_60,pc1_share_60,rank_persistence_next20,top2_same_share_next20,top2_survival_top4_next20,top2_alpha_vs_ew8_next20,bottom2_alpha_vs_ew8_next20,winner_minus_loser_next20,future_dispersion20,future_abs_opportunity20,future_breadth20,cur20_MOM1M,fwd20_MOM1M,cur20_MOM12_1,fwd20_MOM12_1,cur20_OP12_REV,fwd20_OP12_REV,cur20_OPFY1_REV,fwd20_OPFY1_REV,cur20_PBR12MF,fwd20_PBR12MF,cur20_PER12MF,fwd20_PER12MF,cur20_PRIVATE_FLOW,fwd20_PRIVATE_FLOW,cur20_FOREIGN_FLOW,fwd20_FOREIGN_FLOW
2021-08-27,2020_2022,KOSPI_KOSDAQ_ALL,0.625,0.02114215657731357,0.018305900832004396,0.05860794778151457,0.28662229180323634,0.7380952380952381,0.875,0.0905777835825476,0.4091969471046129,-0.11904761904761905,0.5,0.5,0.013416528293096378,0.019273951531282432,-0.005857423238186055,0.025002021477635604,0.027033104570870062,0.875,0.04197503399993496,0.07052759207252701,-0.014098133415723857,0.04294584162480786,0.020754449375439687,0.012284137902758063,0.020240420065523512,0.006814336853265601,0.0007954618461076812,-0.0014575833249869108,-0.009573941174383593,0.023652983878698963,-0.016632913781579606,0.048939478917003676,0.022376852997342267,0.009642881992912411
2021-09-03,2020_2022,KOSPI_KOSDAQ_ALL,0.75,0.012758974714689899,0.013057833317460452,0.04118737005929152,0.31986561264123176,0.6666666666666669,0.75,0.06388932061339857,0.37557424827490876,-0.09523809523809526,0.5,0.5,-0.006080245181113941,0.00795111586753372,-0.014031361048647661,0.022230589131789675,0.029189545687016316,0.875,0.0334140148308526,0.05359124721014119,-0.007773355228438916,0.03600402765713295,0.016428193015300296,0.024616301964910603,0.020197297252559476,-0.014745292396672882,0.005664573996295941,0.013838981061408573,-0.0007284970182784845,0.03090464925363068,0.008873326149228866,0.04908379206335023,0.011383409048729032,0.01073207388888342
2021-09-10,2020_2022,KOSPI_KOSDAQ_ALL,0.875,0.01258630184188514,0.027706228883580444,0.038328752586623716,0.16510844139174163,-0.880952380952381,0.5,0.19639701899243436,0.41536538657727784,-0.11904761904761905,0.0,0.0,-0.017069171849643308,0.00181438394847587,-0.018883555798119178,0.021316145284351603,0.018430872935856643,0.5,0.024658858483442847,0.018297492478675625,0.02578419165755963,0.026161678885593842,0.030607282946859105,0.009952923141194558,0.030421498235080335,-0.02491642346241607,0.03659625814248657,-0.020884986943595196,0.0365883844379955,-0.007709403935001968,0.03526086272108242,0.03039930287934145,-0.0017324944441371448,-0.009124771761034434
2021-09-17,2020_2022,KOSPI_KOSDAQ_ALL,0.875,0.019300440712674855,0.022496815204224432,0.05426534806229333,0.2634239387785809,-0.4285714285714286,0.5,0.19319825812030908,0.4114108601051258,0.0,0.0,0.5,-0.01669300251830405,0.013330253962858835,-0.030023256481162885,0.029751140567200456,0.026218370829100418,0.25,0.0060032789792363594,0.02509953731382608,0.044803656908021905,-0.010754850893278545,0.02571437485342054,-0.015315419364580585,0.012677433602385157,-0.045540307524975066,0.007382250885827002,-0.012192722002129508,0.047409597368565315,-0.042178707433850327,0.029128178342611166,0.04067883942153405,-0.006855750693728013,-0.01798658267862918
2021-09-29,2020_2022,KOSPI_KOSDAQ_ALL,0.875,0.025002021477635604,0.027033104570870062,0.07198517539751392,0.3261167797414448,0.4285714285714286,0.875,0.213067573307197,0.4062912668381423,0.5000000000000001,0.5,1.0,0.02200022466606806,-0.012494846374683719,0.03449507104075178,0.02211738461347017,0.026222721196649493,0.125,0.07052759207252701,-0.016906900748833054,0.04294584162480786,-0.007897779337485034,0.012284137902758063,-0.007399402441277125,0.006814336853265601,-0.03720733632249118,-0.0014575833249869108,-0.03176589113250505,0.023652983878698963,-0.04386033560230729,0.048939478917003676,0.01692381537534038,0.009642881992912411,-0.04782030861295683
2021-10-07,2020_2022,KOSPI_KOSDAQ_ALL,0.875,0.022230589131789675,0.029189545687016316,0.06833653960681407,0.22949675110042436,0.4761904761904762,0.625,0.16535571221092188,0.3276877323355778,0.4761904761904762,1.0,1.0,0.036590470653500656,0.0025112965339107174,0.03407917411958994,0.033604664011300564,0.027068308448792072,0.375,0.05359124721014119,0.019431807666854706,0.03600402765713295,-0.015596234149376165,0.024616301964910603,0.002870096119911514,-0.014745292396672882,-0.007371543370924938,0.013838981061408573,-0.06405464387696358,0.03090464925363068,-0.06586714520490544,0.04908379206335023,0.021526937271891144,0.01073207388888342,-0.01982805992950909
2021-10-15,2020_2022,KOSPI_KOSDAQ_ALL,0.5,0.021316145284351603,0.018430872935856643,0.05531572634175752,0.20617107356456668,0.38095238095238104,0.75,0.21069093683144932,0.3542568663036686,0.6190476190476191,0.5,0.5,0.024046434806465733,-0.03803521832450518,0.062081653130970915,0.051139392581464514,0.037677726460675354,0.5,0.018297492478675625,0.05799011409251564,0.026161678885593842,-0.003699095098721017,0.009952923141194558,0.01677157484152203,-0.02491642346241607,-0.006302320887997204,-0.020884986943595196,-0.07945826693394309,-0.007709403935001968,-0.08063152526789996,0.03039930287934145,0.042101813538722554,-0.009124771761034434,0.01446710102408133
2021-10-22,2020_2022,KOSPI_KOSDAQ_ALL,0.25,0.029751140567200456,0.026218370829100418,0.08621914694650912,0.21712021993004973,0.7380952380952381,0.625,0.23135059064443234,0.4007626363998931,0.2380952380952381,0.5,1.0,0.056870370428556416,-0.041976719842742094,0.09884709027129851,0.07960747244194183,0.06348397591262778,0.75,0.02509953731382608,0.09522806402178885,-0.010754850893278545,0.02733631156409788,-0.015315419364580585,0.06546702191529574,-0.045540307524975066,0.031044905128479572,-0.012192722002129508,-0.1297863587843059,-0.042178707433850327,-0.1058471447617223,0.04067883942153405,0.02766387688756544,-0.01798658267862918,0.02549812423776654
2021-10-29,2020_2022,KOSPI_KOSDAQ_ALL,0.125,0.02211738461347017,0.026222721196649493,0.06474412398829721,0.22795264197765108,0.6904761904761906,0.625,0.2275748898733485,0.388189735314866,0.4523809523809524,0.5,1.0,0.04312303596977504,-0.0280935073919428,0.07121654336171784,0.07026898954524911,0.056434914791600926,0.625,-0.016906900748833054,0.08150006614666405,-0.007897779337485034,-0.009283767367267437,-0.007399402441277125,0.045243735034766974,-0.03720733632249118,0.025043630844016063,-0.03176589113250505,-0.11698188666301512,-0.04386033560230729,-0.08913690502005911,0.01692381537534038,0.04617088696281413,-0.04782030861295683,0.038118440294204525
2021-11-05,2020_2022,KOSPI_KOSDAQ_ALL,0.375,0.033604664011300564,0.027068308448792072,0.08739408247679659,0.30417095202639444,0.880952380952381,0.75,0.1785797284134776,0.362184876172672,0.8333333333333335,0.5,1.0,0.03141335101916205,-0.06113907974121034,0.0925524307603724,0.041074012823457365,0.0330053259540959,0.75,0.019431807666854706,0.042364767301651174,-0.015596234149376165,0.007585612914843498,0.002870096119911514,0.01619971897574435,-0.007371543370924938,0.03979278092487859,-0.06405464387696358,-0.07652630979240604,-0.06586714520490544,-0.03600870535605172,0.021526937271891144,0.030205079070635854,-0.01982805992950909,0.015359633296555986
2021-11-12,2020_2022,KOSPI_KOSDAQ_ALL,0.5,0.051139392581464514,0.037677726460675354,0.1386216393604156,0.26750395008592126,0.9285714285714287,0.875,0.15683629090218937,0.32292269036388005,-0.023809523809523815,0.5,0.5,0.006736262940471041,-0.007999046943310259,0.0147353098837813,0.028130694195304937,0.023014890831595816,0.375,0.05799011409251564,-0.019043701560719217,-0.003699095098721017,-0.044818890502657305,0.01677157484152203,-0.006730817264915978,-0.006302320887997204,0.04206639682511715,-0.07945826693394309,-0.033475032946225336,-0.08063152526789996,0.0038459457332109537,0.042101813538722554,0.018885234115267435,0.01446710102408133,-0.015253107704653157
2021-11-19,2020_2022,KOSPI_KOSDAQ_ALL,0.75,0.07960747244194183,0.06348397591262778,0.22501442280609474,0.2555494455855468,0.8095238095238096,0.875,0.09791695497291837,0.3864915564351496,-0.6904761904761906,0.0,0.0,-0.05881807794029334,0.07352668034892626,-0.1323447582892196,0.05997771679172079,0.051433443778327675,0.5,0.09522806402178885,-0.07482616351590776,0.02733631156409788,-0.05886835719004524,0.06546702191529574,-0.03437758158098847,0.031044905128479572,0.0344725913291275,-0.1297863587843059,0.06543284238108482,-0.1058471447617223,0.09005292910045815,0.02766387688756544,0.03264023387002113,0.02549812423776654,-0.020796851258988336
2021-11-26,2020_2022,KOSPI_KOSDAQ_ALL,0.625,0.07026898954524911,0.056434914791600926,0.19848195280967917,0.2591079633392688,0.9285714285714287,0.625,0.08956192559756983,0.43979306481759584,-0.7380952380952381,0.0,0.5,-0.049895284463641124,0.05628168284932915,-0.10617696731297027,0.05224439868486486,0.036961896669997815,0.5,0.08150006614666405,-0.09864825453945303,-0.009283767367267437,-0.008501218688010459,0.045243735034766974,-0.022637037096844836,0.025043630844016063,0.03642653536916218,-0.11698188666301512,0.04280339758981899,-0.08913690502005911,0.07487582120161163,0.04617088696281413,0.003973538704943103,0.038118440294204525,-0.007829370170138295
2021-12-03,2020_2022,KOSPI_KOSDAQ_ALL,0.75,0.041074012823457365,0.0330053259540959,0.11889107709405722,0.28982560988353634,0.8095238095238096,1.0,0.07367398929443879,0.41638558806459774,0.11904761904761905,0.5,0.5,-0.026081443291095463,-0.002862616807097984,-0.02321882648399748,0.035313045335477335,0.020918358648244706,0.375,0.042364767301651174,-0.09002963929531771,0.007585612914843498,0.0031123935816208537,0.01619971897574435,0.023439303325952787,0.03979278092487859,0.018611767740848384,-0.07652630979240604,-0.020279780720032115,-0.03600870535605172,-0.004700437866442253,0.030205079070635854,-0.004166340548523606,0.015359633296555986,-0.0030072061072199396
2021-12-10,2020_2022,KOSPI_KOSDAQ_ALL,0.375,0.028130694195304937,0.023014890831595816,0.08688528732777445,0.24342332769795302,0.4285714285714286,0.625,0.023704280546904065,0.46431074545345696,-0.2142857142857143,0.0,0.0,-0.03888829970953413,0.03880045171362899,-0.07768875142316312,0.05485303693094877,0.04077979244151746,0.5,-0.019043701560719217,-0.06496044625086483,-0.044818890502657305,0.01170089771350269,-0.006730817264915978,-0.006470428290748287,0.04206639682511715,-0.06041048145724204,-0.033475032946225336,0.07981170151914374,0.0038459457332109537,0.08193296882591827,0.018885234115267435,-0.003454422156437764,-0.015253107704653157,0.017496993318282028
2021-12-17,2020_2022,KOSPI_KOSDAQ_ALL,0.5,0.05997771679172079,0.051433443778327675,0.1648790926163659,0.21885791249118006,-0.4523809523809524,0.5,0.03380762130862287,0.46452367570284736,0.4523809523809524,1.0,1.0,0.03367528343698385,-0.016200528653878152,0.049875812090862004,0.038719000350692374,0.032882838472536216,0.625,-0.07482616351590776,-0.05062555458220941,-0.05886835719004524,0.025601746866979802,-0.03437758158098847,0.013747569514078517,0.0344725913291275,-0.057344617739810255,0.06543284238108482,0.037581714693945445,0.09005292910045815,0.037146101772548956,0.03264023387002113,-0.008806682383071807,-0.020796851258988336,0.03220872022764554
2021-12-24,2020_2022,KOSPI_KOSDAQ_ALL,0.5,0.05224439868486486,0.036961896669997815,0.17352407574106465,0.3336146931940535,-0.2380952380952381,0.625,-0.013524360889676571,0.45311709579418324,0.5714285714285715,1.0,1.0,0.04708453916944584,-0.01825659387603877,0.06534113304548461,0.03956869699451653,0.029853529043447416,0.5,-0.09864825453945303,-0.022065663660082335,-0.008501218688010459,-0.010012030877376787,-0.022637037096844836,-0.0017290295126092259,0.03642653536916218,-0.060170402964949354,0.04280339758981899,0.059348666575414155,0.07487582120161163,0.04753890634286351,0.003973538704943103,0.0021018264363805716,-0.007829370170138295,0.03586170597790339
2022-01-03,2020_2022,KOSPI_KOSDAQ_ALL,0.375,0.035313045335477335,0.020918358648244706,0.1134689426212705,0.5379822146255739,0.7380952380952381,0.75,-0.008459061645168646,0.4456469902393671,-0.7142857142857144,0.0,0.0,-0.09353581912381977,0.06154578991760461,-0.15508160904142437,0.08914234103921248,0.06861649003203067,0.625,-0.09002963929531771,0.0167949994374732,0.0031123935816208537,-0.027244960537561758,0.023439303325952787,-0.030088033867830655,0.018611767740848384,-0.09683424303688748,-0.020279780720032115,0.1664459417406574,-0.004700437866442253,0.14688960012314078,-0.004166340548523606,0.022718176460315265,-0.0030072061072199396,0.04191596505237882
2022-01-10,2020_2022,KOSPI_KOSDAQ_ALL,0.5,0.05485303693094877,0.04077979244151746,0.1468934150767831,0.25114451276149463,-0.04761904761904763,0.375,-0.03975204604114555,0.48701183741861137,0.7857142857142858,1.0,1.0,0.05488002232000391,-0.03622239682464315,0.09110241914464706,0.04869008976415071,0.0433136833416419,0.625,-0.06496044625086483,0.021831932432455403,0.01170089771350269,-0.014913746734200761,-0.006470428290748287,-0.03044405741272116,-0.06041048145724204,-0.06065652294383772,0.07981170151914374,0.07314157040039171,0.08193296882591827,0.0702386773775201,-0.003454422156437764,0.022916002250346956,0.017496993318282028,0.0523669571816614
2022-01-17,2020_2022,KOSPI_KOSDAQ_ALL,0.625,0.038719000350692374,0.032882838472536216,0.0949263324337557,0.2179883960888312,-0.04761904761904763,0.5,-0.048297419958569544,0.5189558550404638,0.7857142857142858,1.0,1.0,0.07367389398475492,-0.03615954783146476,0.10983344181621968,0.06075230219780186,0.04996606166849414,0.625,-0.05062555458220941,0.02600016526781057,0.025601746866979802,-0.023317807409043656,0.013747569514078517,-0.06177343875177732,-0.057344617739810255,-0.08186552134832459,0.037581714693945445,0.08864243440739483,0.037146101772548956,0.07515909314453051,-0.008806682383071807,0.011235278394726933,0.03220872022764554,0.03173475462434472
