universe,factor,overlay,phase,cost_bp,period,ann_return,sharpe,mdd,avg_turnover
K200,WEIGHTED_MOM,RAW_TA_W10,7,30,EARLY_2017_2019,-0.10212530456347435,-0.6182295870795961,-0.407508043922721,0.47123287671232883
K200,WEIGHTED_MOM,RAW_TA_W10,7,30,LATE_2020_2022,-0.0726318215373778,-0.09980911840712078,-0.512911596526221,0.4432432432432432
K200,WEIGHTED_MOM,RAW_TA_W10,7,30,NORMAL_2023_2024,-0.03622747757074318,-0.058056496010414516,-0.21700333333559207,0.4530612244897959
K200,WEIGHTED_MOM,RAW_TA_W10,7,30,BULL_2025,0.6543236705560156,1.5031997374540866,-0.204191075518654,0.3979166666666667
K200,WEIGHTED_MOM,RAW_TA_W10,7,30,YTD_2026,0.43387960503550627,0.843620326614855,-0.3968066368147515,0.37
K200,WEIGHTED_MOM,RAW_TA_W10,7,60,PRE_STRESS_2017_2024,-0.10636453669546231,-0.36188541043898387,-0.6223802392032463,0.45612244897959187
K200,WEIGHTED_MOM,RAW_TA_W10,7,60,EARLY_2017_2019,-0.1337084554581992,-0.8490823007990652,-0.44022815103613866,0.47123287671232883
K200,WEIGHTED_MOM,RAW_TA_W10,7,60,LATE_2020_2022,-0.10333399647628816,-0.21139631624448338,-0.53871301886698,0.4432432432432432
K200,WEIGHTED_MOM,RAW_TA_W10,7,60,NORMAL_2023_2024,-0.06879201693802472,-0.2130699875561015,-0.2506208584267352,0.4530612244897959
K200,WEIGHTED_MOM,RAW_TA_W10,7,60,BULL_2025,0.6058413011729866,1.4232638220578082,-0.20801363071282275,0.3979166666666667
K200,WEIGHTED_MOM,RAW_TA_W10,7,60,YTD_2026,0.3955907814829023,0.8029669894562801,-0.3996717633948583,0.37
K200,WEIGHTED_MOM,RAW_TA_W10,8,30,PRE_STRESS_2017_2024,-0.0781417498556718,-0.22891982064916314,-0.5699615367447682,0.45229591836734695
K200,WEIGHTED_MOM,RAW_TA_W10,8,30,EARLY_2017_2019,-0.10138822664153746,-0.6191011504449622,-0.41146025876024594,0.4643835616438356
K200,WEIGHTED_MOM,RAW_TA_W10,8,30,LATE_2020_2022,-0.11967549089447782,-0.2657416238915408,-0.5166281186148088,0.44932432432432434
K200,WEIGHTED_MOM,RAW_TA_W10,8,30,NORMAL_2023_2024,0.026656961008934887,0.22664129302763222,-0.206511540843616,0.4387755102040816
K200,WEIGHTED_MOM,RAW_TA_W10,8,30,BULL_2025,0.5872998811418315,1.4510218499666803,-0.1904065857318039,0.41875
K200,WEIGHTED_MOM,RAW_TA_W10,8,30,YTD_2026,0.27853163894605104,0.6797223376712168,-0.37306770009948076,0.38999999999999996
K200,WEIGHTED_MOM,RAW_TA_W10,8,60,PRE_STRESS_2017_2024,-0.10929062053914262,-0.3744821485444634,-0.6473722271011937,0.45229591836734695
K200,WEIGHTED_MOM,RAW_TA_W10,8,60,EARLY_2017_2019,-0.13256316485995423,-0.8475491744592086,-0.44360303332767226,0.4643835616438356
K200,WEIGHTED_MOM,RAW_TA_W10,8,60,LATE_2020_2022,-0.14926061875782703,-0.37727047756915294,-0.5489692137062236,0.44932432432432434
K200,WEIGHTED_MOM,RAW_TA_W10,8,60,NORMAL_2023_2024,-0.0069327893753946546,0.07283553609025657,-0.21869979679858265,0.4387755102040816
K200,WEIGHTED_MOM,RAW_TA_W10,8,60,BULL_2025,0.5384759042266885,1.3635406775303696,-0.19393776105463478,0.41875
K200,WEIGHTED_MOM,RAW_TA_W10,8,60,YTD_2026,0.24164444545304575,0.6361979749897441,-0.37565868178868367,0.38999999999999996
K200,WEIGHTED_MOM,RAW_TA_W10,9,30,PRE_STRESS_2017_2024,-0.08952009450140208,-0.3159261938980655,-0.6004704525954927,0.46147959183673465
K200,WEIGHTED_MOM,RAW_TA_W10,9,30,EARLY_2017_2019,-0.0893654618634071,-0.49336266892965647,-0.42818923222426564,0.4773972602739725
K200,WEIGHTED_MOM,RAW_TA_W10,9,30,LATE_2020_2022,-0.10315746754975774,-0.29027397680784023,-0.5309023331061791,0.44797297297297295
K200,WEIGHTED_MOM,RAW_TA_W10,9,30,NORMAL_2023_2024,-0.06876643449691378,-0.19079752135880876,-0.2786180591976065,0.45816326530612245
K200,WEIGHTED_MOM,RAW_TA_W10,9,30,BULL_2025,0.6966084696758876,1.7805697833930512,-0.13528678165296526,0.3916666666666666
K200,WEIGHTED_MOM,RAW_TA_W10,9,30,YTD_2026,0.2670769271676816,0.6654126438408728,-0.36699968124518,0.39999999999999986
K200,WEIGHTED_MOM,RAW_TA_W10,9,60,PRE_STRESS_2017_2024,-0.1208948244333844,-0.4747088038188693,-0.6841776752123321,0.46147959183673465
K200,WEIGHTED_MOM,RAW_TA_W10,9,60,EARLY_2017_2019,-0.1218256523122927,-0.7144300749527516,-0.4634833620356965,0.4773972602739725
K200,WEIGHTED_MOM,RAW_TA_W10,9,60,LATE_2020_2022,-0.13314398732655275,-0.4211440435179058,-0.554764574171191,0.44797297297297295
K200,WEIGHTED_MOM,RAW_TA_W10,9,60,NORMAL_2023_2024,-0.10064890844575092,-0.3396255221023312,-0.30995756555555287,0.45816326530612245
K200,WEIGHTED_MOM,RAW_TA_W10,9,60,BULL_2025,0.6479294513045271,1.6895797797542462,-0.13856710276032835,0.3916666666666666
K200,WEIGHTED_MOM,RAW_TA_W10,9,60,YTD_2026,0.23066497135040698,0.6179656203334312,-0.37169368012151505,0.39999999999999986
K200,WEIGHTED_MOM_R1M_GE0,ACT1_W10,0,30,PRE_STRESS_2017_2024,-0.10208496336251571,-0.4953092674833396,-0.5946388318255135,0.5303664921465969
K200,WEIGHTED_MOM_R1M_GE0,ACT1_W10,0,30,EARLY_2017_2019,-0.1423144159156584,-1.0045410077206114,-0.4496172788334254,0.5277777777777779
K200,WEIGHTED_MOM_R1M_GE0,ACT1_W10,0,30,LATE_2020_2022,-0.10588053549038134,-0.4219502428946438,-0.49930128378403016,0.5557142857142857
K200,WEIGHTED_MOM_R1M_GE0,ACT1_W10,0,30,NORMAL_2023_2024,-0.033693993999210914,-0.08058053854509657,-0.2574136276835872,0.49795918367346936
K200,WEIGHTED_MOM_R1M_GE0,ACT1_W10,0,30,BULL_2025,0.6352975434037675,1.6103039563945012,-0.12922655394352112,0.48125
K200,WEIGHTED_MOM_R1M_GE0,ACT1_W10,0,30,YTD_2026,1.4571750432118562,2.707572059006973,-0.120151803281348,0.5071428571428572
K200,WEIGHTED_MOM_R1M_GE0,ACT1_W10,0,60,PRE_STRESS_2017_2024,-0.1375689425038602,-0.714402082823227,-0.6899004003472884,0.5303664921465969
K200,WEIGHTED_MOM_R1M_GE0,ACT1_W10,0,60,EARLY_2017_2019,-0.17612162623946348,-1.2833650393649698,-0.4864014746037908,0.5277777777777779
K200,WEIGHTED_MOM_R1M_GE0,ACT1_W10,0,60,LATE_2020_2022,-0.14280777041674841,-0.621458404282184,-0.5258695649703267,0.5557142857142857
K200,WEIGHTED_MOM_R1M_GE0,ACT1_W10,0,60,NORMAL_2023_2024,-0.06955962425898587,-0.27375511179793843,-0.2725459296402324,0.49795918367346936
K200,WEIGHTED_MOM_R1M_GE0,ACT1_W10,0,60,BULL_2025,0.5777371647263227,1.5031217804898884,-0.1343468521294039,0.48125
K200,WEIGHTED_MOM_R1M_GE0,ACT1_W10,0,60,YTD_2026,1.3696514268599422,2.5986795876124535,-0.12552113476659577,0.5071428571428572
K200,WEIGHTED_MOM_R1M_GE0,ACT1_W10,1,30,PRE_STRESS_2017_2024,-0.10019619173546701,-0.4737352610263302,-0.5930772673177512,0.5380208333333333
K200,WEIGHTED_MOM_R1M_GE0,ACT1_W10,1,30,EARLY_2017_2019,-0.11289381838226897,-0.6559256913739923,-0.41379472284867524,0.5390410958904109
K200,WEIGHTED_MOM_R1M_GE0,ACT1_W10,1,30,LATE_2020_2022,-0.09214338028207325,-0.35280226198923237,-0.46526998782162265,0.545
K200,WEIGHTED_MOM_R1M_GE0,ACT1_W10,1,30,NORMAL_2023_2024,-0.09256524479478878,-0.43543942497883664,-0.3098707674713973,0.5265306122448979
K200,WEIGHTED_MOM_R1M_GE0,ACT1_W10,1,30,BULL_2025,0.7303776547996688,1.6790853223680082,-0.12482051892433643,0.4937499999999999
K200,WEIGHTED_MOM_R1M_GE0,ACT1_W10,1,30,YTD_2026,1.78208999261853,2.5593688434560153,-0.09575331228282169,0.4892857142857144
K200,WEIGHTED_MOM_R1M_GE0,ACT1_W10,1,60,PRE_STRESS_2017_2024,-0.1362425450213932,-0.692805399758951,-0.6896547271483109,0.5380208333333333
K200,WEIGHTED_MOM_R1M_GE0,ACT1_W10,1,60,EARLY_2017_2019,-0.14852255962427474,-0.9074820393066845,-0.45353810616647605,0.5390410958904109
K200,WEIGHTED_MOM_R1M_GE0,ACT1_W10,1,60,LATE_2020_2022,-0.1288968190808799,-0.54899852952757,-0.4986235602485608,0.545
K200,WEIGHTED_MOM_R1M_GE0,ACT1_W10,1,60,NORMAL_2023_2024,-0.1282291157095995,-0.6499000467887405,-0.32587989308644416,0.5265306122448979
K200,WEIGHTED_MOM_R1M_GE0,ACT1_W10,1,60,BULL_2025,0.6681662938899333,1.5777925023739723,-0.13092117166914463,0.4937499999999999
K200,WEIGHTED_MOM_R1M_GE0,ACT1_W10,1,60,YTD_2026,1.6837123998010068,2.472947224957175,-0.09775076459666521,0.4892857142857144
K200,WEIGHTED_MOM_R1M_GE0,ACT1_W10,2,30,PRE_STRESS_2017_2024,-0.08718963931128143,-0.3649775969546675,-0.5377588613322579,0.5264397905759162
K200,WEIGHTED_MOM_R1M_GE0,ACT1_W10,2,30,EARLY_2017_2019,-0.10858512267859644,-0.6610021229961947,-0.3897157683130682,0.5294520547945205
K200,WEIGHTED_MOM_R1M_GE0,ACT1_W10,2,30,LATE_2020_2022,-0.047853347445591665,-0.11146731697986094,-0.412010548840281,0.531159420289855
K200,WEIGHTED_MOM_R1M_GE0,ACT1_W10,2,30,NORMAL_2023_2024,-0.10890439742400859,-0.4232881733645063,-0.33114014158601957,0.5153061224489796
K200,WEIGHTED_MOM_R1M_GE0,ACT1_W10,2,30,BULL_2025,0.7667502000630937,1.799445741672672,-0.10130597443168332,0.49374999999999997
K200,WEIGHTED_MOM_R1M_GE0,ACT1_W10,2,30,YTD_2026,1.6812972438184506,2.4855831546870624,-0.13266369918927012,0.5249999999999999
K200,WEIGHTED_MOM_R1M_GE0,ACT1_W10,2,60,PRE_STRESS_2017_2024,-0.12296396705789359,-0.5675444145173594,-0.6436213199975827,0.5264397905759162
K200,WEIGHTED_MOM_R1M_GE0,ACT1_W10,2,60,EARLY_2017_2019,-0.14375174567206905,-0.9187344965292537,-0.4299596849515763,0.5294520547945205
K200,WEIGHTED_MOM_R1M_GE0,ACT1_W10,2,60,LATE_2020_2022,-0.08536964021937987,-0.29333433240612067,-0.4440125989370195,0.531159420289855
K200,WEIGHTED_MOM_R1M_GE0,ACT1_W10,2,60,NORMAL_2023_2024,-0.14321966230306327,-0.6015532885760672,-0.3446855689361761,0.5153061224489796
K200,WEIGHTED_MOM_R1M_GE0,ACT1_W10,2,60,BULL_2025,0.7030982573785975,1.691568542641489,-0.10539757407110562,0.49374999999999997
K200,WEIGHTED_MOM_R1M_GE0,ACT1_W10,2,60,YTD_2026,1.5802570807165983,2.392340168172145,-0.13575604917404582,0.5249999999999999
