sample,universe,cut_name,factor_a,factor_b,family_pair,contrast,n_left,n_right,mkt_5d_diff,mkt_20d_diff,mom_top_fwd20_diff,mom_spread_fwd20_diff,oth_top_fwd20_diff,oth_spread_fwd20_diff
OOS,KOSPI_EX_K200,Q25,MOM1M,PRIVATE_FLOW,MOMENTUM_X_FLOW,BULLISH_SHIFT_MINUS_BROAD_CONFIRMATION,8,31,-0.008801914676604876,-0.018750963145894643,-0.03338532223607314,-0.018380968099184606,-0.020543925363476837,-0.006717818963611757
OOS,KOSPI_EX_K200,Q33,MOM1M,OP12_REV,MOMENTUM_X_REVISION,GENUINE_ROTATION_MINUS_BROAD_CONFIRMATION,8,23,-0.0008661328271270929,-0.00029181478474716097,-0.007274244362395311,-7.896956982265425e-06,-0.006247230757898795,0.007827079230684401
OOS,KOSPI_KOSDAQ_ALL,Q25,MOM12_1,OP12_REV,MOMENTUM_X_REVISION,BULLISH_SHIFT_MINUS_BROAD_CONFIRMATION,9,56,-0.014002680180357566,-0.05405845016959651,-0.014876010860749831,-0.006275476284712703,-0.020436606522906717,-0.009663497557853033
OOS,KOSPI_KOSDAQ_ALL,Q25,MOM12_1,OPFY1_REV,MOMENTUM_X_REVISION,BULLISH_SHIFT_MINUS_BROAD_CONFIRMATION,9,46,-0.004160494588492309,-0.03209686449542736,0.02240410203835015,0.008021668621648402,-0.0097128952645638,-0.018146942858970116
OOS,KOSPI_KOSDAQ_ALL,Q25,MOM12_1,PBR12MF,MOMENTUM_X_VALUE,GENUINE_MINUS_DEFENSIVE_ROTATION,12,19,0.002377602628594562,0.007131062385675879,0.015779895308927438,0.027498529210187854,-0.012320317150164845,-0.0031344894965136595
OOS,KOSPI_KOSDAQ_ALL,Q25,MOM12_1,PBR12MF,MOMENTUM_X_VALUE,GENUINE_ROTATION_MINUS_BROAD_CONFIRMATION,12,16,-0.00566213458047206,0.0010622750946584943,0.026578866272240514,0.00871592200946536,-0.007769402792786035,-0.019106680114206253
OOS,KOSPI_KOSDAQ_ALL,Q25,MOM12_1,PER12MF,MOMENTUM_X_VALUE,GENUINE_MINUS_DEFENSIVE_ROTATION,9,20,-0.013000555081909303,-0.024548826235453226,-0.012957539283825335,0.004773059733939197,-0.03928301430872236,-0.01803532667564247
OOS,KOSPI_KOSDAQ_ALL,Q25,MOM12_1,PER12MF,MOMENTUM_X_VALUE,GENUINE_ROTATION_MINUS_BROAD_CONFIRMATION,9,23,-0.012756057224679082,-0.03626366728634567,-0.012172076839224406,-0.022924686599370095,-0.01943453212732306,-0.006600322597828785
OOS,KOSPI_KOSDAQ_ALL,Q25,MOM12_1,PRIVATE_FLOW,MOMENTUM_X_FLOW,GENUINE_MINUS_DEFENSIVE_ROTATION,8,22,0.013864336732239363,-0.013820427396996186,-0.04400538235417684,-0.007077771043078898,-0.04506748888984542,-0.0040232033218993235
OOS,KOSPI_KOSDAQ_ALL,Q25,MOM12_1,PRIVATE_FLOW,MOMENTUM_X_FLOW,GENUINE_ROTATION_MINUS_BROAD_CONFIRMATION,8,22,-0.008477422604558301,-0.05970146121117058,-0.045279415120851665,-0.04058717723866013,-0.03324951086143603,-0.015626689917316534
OOS,KOSPI_KOSDAQ_ALL,Q25,MOM1M,FOREIGN_FLOW,MOMENTUM_X_FLOW,BULLISH_SHIFT_MINUS_BROAD_CONFIRMATION,10,26,-0.01239717201871908,-0.04439790990838905,-0.014669873442511472,0.0037278866990548536,-0.010542270807756795,-0.007732415690611716
OOS,KOSPI_KOSDAQ_ALL,Q25,MOM1M,OP12_REV,MOMENTUM_X_REVISION,GENUINE_ROTATION_MINUS_BROAD_CONFIRMATION,14,41,-0.008627028268115313,-0.05732330215715375,-0.02999268736332924,-0.0032997638637896447,-0.03726179766421266,-0.008400102663273871
OOS,KOSPI_KOSDAQ_ALL,Q25,MOM1M,OP12_REV,MOMENTUM_X_REVISION,BULLISH_SHIFT_MINUS_BROAD_CONFIRMATION,15,41,-0.013848252018811884,-0.031089691252061267,-0.025787732484792332,-0.002903221058278999,-0.025004749113562076,-0.001199077823922718
OOS,KOSPI_KOSDAQ_ALL,Q25,MOM1M,OPFY1_REV,MOMENTUM_X_REVISION,GENUINE_ROTATION_MINUS_BROAD_CONFIRMATION,11,34,-0.005148778373322663,-0.04109405769581622,-0.004276170422360434,0.006394296608606697,-0.009970992068926437,0.007822589124896234
OOS,KOSPI_KOSDAQ_ALL,Q25,MOM1M,OPFY1_REV,MOMENTUM_X_REVISION,BULLISH_SHIFT_MINUS_BROAD_CONFIRMATION,13,34,0.0010517124035365737,-0.017141888133031982,0.0011610748439471828,0.015069037013833358,0.004388465334950246,0.012030838971996784
OOS,KOSPI_KOSDAQ_ALL,Q25,MOM1M,PBR12MF,MOMENTUM_X_VALUE,GENUINE_ROTATION_MINUS_BROAD_CONFIRMATION,20,11,-0.006191154217883098,-0.051975605930014816,-0.0410591771275201,0.022341504240408858,-0.0572918725750834,0.0016377794899824806
OOS,KOSPI_KOSDAQ_ALL,Q25,MOM1M,PER12MF,MOMENTUM_X_VALUE,GENUINE_MINUS_DEFENSIVE_ROTATION,19,8,-0.00664754363500932,-0.06105036727631886,-0.05505444169028215,0.009155417926694685,-0.05282565019957655,0.015616676200872669
OOS,KOSPI_KOSDAQ_ALL,Q25,MOM1M,PER12MF,MOMENTUM_X_VALUE,GENUINE_ROTATION_MINUS_BROAD_CONFIRMATION,19,10,-0.008204319179647073,-0.06535208165286832,-0.07657567556254716,-0.019447585029047153,-0.05799692908429609,0.014336704309607234
OOS,KOSPI_KOSDAQ_ALL,Q25,MOM1M,PER12MF,MOMENTUM_X_VALUE,BULLISH_SHIFT_MINUS_BROAD_CONFIRMATION,9,10,-0.007357426792440617,-0.05475472413467097,-0.07147089996771198,-0.0262253785996657,-0.058781536584562206,-0.0014895853157775897
OOS,KOSPI_KOSDAQ_ALL,Q33,MOM12_1,OPFY1_REV,MOMENTUM_X_REVISION,BULLISH_SHIFT_MINUS_BROAD_CONFIRMATION,8,41,-0.007395689388493136,-0.04884248753290138,0.013788799107564163,-0.003649017404233977,-0.010005739918801063,-0.01603291793189386
OOS,KOSPI_KOSDAQ_ALL,Q33,MOM12_1,PBR12MF,MOMENTUM_X_VALUE,GENUINE_MINUS_DEFENSIVE_ROTATION,9,14,-0.003254790989867059,0.019993679766875223,0.025689602312619533,0.035095128229771455,0.0006658355736415024,-0.0040208074362534435
OOS,KOSPI_KOSDAQ_ALL,Q33,MOM12_1,PBR12MF,MOMENTUM_X_VALUE,GENUINE_ROTATION_MINUS_BROAD_CONFIRMATION,9,13,-0.012277060543060948,-0.0012679676406546561,0.012630731650464508,-0.0032490607678080964,-0.0002485146268615332,-0.005649798053989662
OOS,KOSPI_KOSDAQ_ALL,Q33,MOM1M,FOREIGN_FLOW,MOMENTUM_X_FLOW,BULLISH_SHIFT_MINUS_BROAD_CONFIRMATION,8,24,-0.01802956958925716,-0.05371033272143341,-0.019026273454484627,0.006241341246815843,-0.011896285413810478,-0.004073747062326336
OOS,KOSPI_KOSDAQ_ALL,Q33,MOM1M,OP12_REV,MOMENTUM_X_REVISION,GENUINE_ROTATION_MINUS_BROAD_CONFIRMATION,10,36,-0.014231101472136968,-0.06735992457373144,-0.028873608625058573,0.0037877837133709555,-0.040100889326578605,-0.007794275490030955
OOS,KOSPI_KOSDAQ_ALL,Q33,MOM1M,OP12_REV,MOMENTUM_X_REVISION,BULLISH_SHIFT_MINUS_BROAD_CONFIRMATION,9,36,-0.01739167152699115,-0.03158262089105069,-0.012511982057244414,-0.00785215538193334,-0.00937095349358303,-0.0004460877561360682
OOS,KOSPI_KOSDAQ_ALL,Q33,MOM1M,OPFY1_REV,MOMENTUM_X_REVISION,GENUINE_ROTATION_MINUS_BROAD_CONFIRMATION,10,29,-0.013308028863821639,-0.0506781621902501,-0.012375557895974219,-0.001636656070331293,-0.013344466990875176,0.008991925547613504
OOS,KOSPI_KOSDAQ_ALL,Q33,MOM1M,OPFY1_REV,MOMENTUM_X_REVISION,BULLISH_SHIFT_MINUS_BROAD_CONFIRMATION,9,29,-0.003697938130108158,-0.027049734648727865,0.006826257869289608,-0.0008408670258776563,0.017541172981515356,0.012857364867254587
OOS,KOSPI_KOSDAQ_ALL,Q33,MOM1M,PBR12MF,MOMENTUM_X_VALUE,GENUINE_ROTATION_MINUS_BROAD_CONFIRMATION,17,10,-0.010284524580390666,-0.05906686150381186,-0.04559640555021703,0.02734866655746971,-0.06820394511775327,-0.006262331169797666
OOS,KOSPI_KOSDAQ_ALL,Q50,MOM1M,OP12_REV,MOMENTUM_X_REVISION,BULLISH_SHIFT_MINUS_BROAD_CONFIRMATION,8,26,-0.02041827224773376,-0.024474328087678777,0.006142148494427169,-0.012087945811044267,0.012409072552953752,0.005221990827253425
TRAIN,K200,Q25,MOM12_1,FOREIGN_FLOW,MOMENTUM_X_FLOW,BULLISH_SHIFT_MINUS_BROAD_CONFIRMATION,14,28,0.0016510117038883473,0.0036154992849425248,0.006597697783189067,-0.024159147016018824,0.01301997172486634,-0.006404295928890893
TRAIN,K200,Q25,MOM12_1,OP12_REV,MOMENTUM_X_REVISION,GENUINE_MINUS_DEFENSIVE_ROTATION,18,9,0.01952850721818553,0.0395107148863527,0.02041954823009206,-0.0032118763947079293,0.023130998663610663,0.003940334394520573
TRAIN,K200,Q25,MOM12_1,OP12_REV,MOMENTUM_X_REVISION,GENUINE_ROTATION_MINUS_BROAD_CONFIRMATION,18,54,0.006677434998882284,0.0383370796742443,0.02511807397279581,0.0007389118366652007,0.015154767191700079,-0.0222446838411095
TRAIN,K200,Q25,MOM12_1,OP12_REV,MOMENTUM_X_REVISION,BULLISH_SHIFT_MINUS_BROAD_CONFIRMATION,16,54,-0.007145532965909078,0.01472987631928998,0.0016443156418235842,-0.0038577891019163104,-0.003492139886273583,-0.017026831516800237
TRAIN,K200,Q25,MOM12_1,OPFY1_REV,MOMENTUM_X_REVISION,GENUINE_MINUS_DEFENSIVE_ROTATION,17,8,-0.0014154710101659273,0.002315106524005608,-0.039952516792466516,-0.031761815664584206,-0.037535354768471946,-0.0211601241832666
TRAIN,K200,Q25,MOM12_1,OPFY1_REV,MOMENTUM_X_REVISION,GENUINE_ROTATION_MINUS_BROAD_CONFIRMATION,17,50,1.2408195289208192e-05,0.013734307354902959,0.00796787851333397,-0.01341233857006922,-0.007701703529733111,-0.032006050968392576
TRAIN,K200,Q25,MOM12_1,OPFY1_REV,MOMENTUM_X_REVISION,BULLISH_SHIFT_MINUS_BROAD_CONFIRMATION,15,50,-0.004868778573402096,0.01915603803815785,0.011120582080065175,-0.003624753857376841,0.007759830965324383,-0.005146243519455321
TRAIN,K200,Q25,MOM12_1,PBR12MF,MOMENTUM_X_VALUE,GENUINE_MINUS_DEFENSIVE_ROTATION,33,14,0.005060772130636901,0.020811729713591333,0.015328675312246636,0.005390244792559094,0.029721785681960478,0.03915691209656551
TRAIN,K200,Q25,MOM12_1,PBR12MF,MOMENTUM_X_VALUE,GENUINE_ROTATION_MINUS_BROAD_CONFIRMATION,33,24,0.001291208964818753,0.024181120954451445,0.02423723003055843,0.004068559110349673,0.0379439934029808,0.0278160296158319
TRAIN,K200,Q25,MOM12_1,PBR12MF,MOMENTUM_X_VALUE,BULLISH_SHIFT_MINUS_BROAD_CONFIRMATION,25,24,-0.006572882448687379,0.012437115546947257,0.019893134285649025,0.012741045437900101,0.006705580784647143,-0.0029629062458421764
TRAIN,K200,Q25,MOM12_1,PER12MF,MOMENTUM_X_VALUE,GENUINE_MINUS_DEFENSIVE_ROTATION,31,16,0.007309812542289841,0.02786625087212088,0.01333414268618036,-0.015113611245011142,0.03432106737863356,0.01250043238502424
TRAIN,K200,Q25,MOM12_1,PER12MF,MOMENTUM_X_VALUE,GENUINE_ROTATION_MINUS_BROAD_CONFIRMATION,31,22,0.007132514263601791,0.038903931728033095,0.04160149625188486,0.0022779946553765536,0.052397584772711864,0.01585143906032268
TRAIN,K200,Q25,MOM12_1,PER12MF,MOMENTUM_X_VALUE,BULLISH_SHIFT_MINUS_BROAD_CONFIRMATION,21,22,-2.132728786857817e-05,0.019173003939141887,0.0332029079811132,0.007868763011188627,0.015426285605054324,-0.01425073304796734
TRAIN,K200,Q25,MOM12_1,PRIVATE_FLOW,MOMENTUM_X_FLOW,GENUINE_MINUS_DEFENSIVE_ROTATION,26,23,0.012806591056649462,0.023129218243139574,0.022336251315022333,-0.0058665803314374805,0.023397794341957212,-0.0020472330367530545
TRAIN,K200,Q25,MOM12_1,PRIVATE_FLOW,MOMENTUM_X_FLOW,GENUINE_ROTATION_MINUS_BROAD_CONFIRMATION,26,33,0.007681014290627527,0.04207118526324041,0.041731252232465245,-0.004408882738825961,0.03775629617517065,-0.010516090882891214
TRAIN,K200,Q25,MOM12_1,PRIVATE_FLOW,MOMENTUM_X_FLOW,BULLISH_SHIFT_MINUS_BROAD_CONFIRMATION,21,33,0.0038200819711523525,0.04079726471442631,0.04638602780412579,0.00910023846759348,0.04089643541351385,-0.010265325593569226
TRAIN,K200,Q25,MOM1M,FOREIGN_FLOW,MOMENTUM_X_FLOW,GENUINE_ROTATION_MINUS_BROAD_CONFIRMATION,8,27,0.004938748799493863,0.023798339710486414,0.015776940570641402,-0.024683271597109403,0.02045074672225115,-0.02836940465430981
TRAIN,K200,Q25,MOM1M,FOREIGN_FLOW,MOMENTUM_X_FLOW,BULLISH_SHIFT_MINUS_BROAD_CONFIRMATION,12,27,0.018236101933471183,0.0431249321454958,0.02127423858787878,-0.019684613348438795,0.03389257499980857,-0.010895525920918256
TRAIN,K200,Q25,MOM1M,OP12_REV,MOMENTUM_X_REVISION,GENUINE_MINUS_DEFENSIVE_ROTATION,21,8,0.0033494751021255244,0.00058129333928497,0.010293904068191674,-0.006616514268606757,0.012153926805010144,0.0002790840498403859
TRAIN,K200,Q25,MOM1M,OP12_REV,MOMENTUM_X_REVISION,GENUINE_ROTATION_MINUS_BROAD_CONFIRMATION,21,46,0.006240770302241365,0.023043696450784162,0.014352414834272654,-0.016205771316177637,0.027052230906412948,0.0006947466343889559
TRAIN,K200,Q25,MOM1M,OP12_REV,MOMENTUM_X_REVISION,BULLISH_SHIFT_MINUS_BROAD_CONFIRMATION,25,46,0.008844309709616584,0.006635402945057205,0.003447490139089921,-0.004907647233148971,0.016904383934457055,0.0183696120829489
TRAIN,K200,Q25,MOM1M,OPFY1_REV,MOMENTUM_X_REVISION,GENUINE_MINUS_DEFENSIVE_ROTATION,19,8,-0.017183449426567434,-0.026522607573924543,-0.021711310644515296,-0.009162875844725134,-0.03135122690913138,-0.020580267500190656
TRAIN,K200,Q25,MOM1M,OPFY1_REV,MOMENTUM_X_REVISION,GENUINE_ROTATION_MINUS_BROAD_CONFIRMATION,19,45,-0.001340688622237682,-0.002937599565956163,-0.0017104035597241968,-0.004803721226444801,0.0049662463481861575,-0.0011000588912763697
TRAIN,K200,Q25,MOM1M,OPFY1_REV,MOMENTUM_X_REVISION,BULLISH_SHIFT_MINUS_BROAD_CONFIRMATION,22,45,0.007957909637899531,0.012003665254240965,0.012818895768020979,0.0011032307959248937,0.031554845483076216,0.027865106030501248
TRAIN,K200,Q25,MOM1M,PBR12MF,MOMENTUM_X_VALUE,GENUINE_MINUS_DEFENSIVE_ROTATION,24,9,-0.0058985122731524155,0.03809073585371607,0.04403162677071358,-0.025994087572461334,0.07697957117073564,0.060146988578741234
TRAIN,K200,Q25,MOM1M,PBR12MF,MOMENTUM_X_VALUE,GENUINE_ROTATION_MINUS_BROAD_CONFIRMATION,24,33,0.0014101573415266893,-0.004862352581526926,0.002342043285821327,-0.007927405252104235,0.01709107967928751,0.03238274569173126
TRAIN,K200,Q25,MOM1M,PBR12MF,MOMENTUM_X_VALUE,BULLISH_SHIFT_MINUS_BROAD_CONFIRMATION,22,33,0.0015088615701243436,-0.02228162458919309,-0.011934604291291897,-0.004376069101520774,-0.011859890709514938,0.011421321753706186
TRAIN,K200,Q25,MOM1M,PER12MF,MOMENTUM_X_VALUE,GENUINE_MINUS_DEFENSIVE_ROTATION,26,8,-0.00922691236948137,-0.02111738264687257,0.006634933613591265,0.017127125518381036,0.00866471860518436,0.028825590387260087
TRAIN,K200,Q25,MOM1M,PER12MF,MOMENTUM_X_VALUE,GENUINE_ROTATION_MINUS_BROAD_CONFIRMATION,26,24,0.0034179982859453154,-0.0014619226376259092,0.010941861535490375,-0.006132144339837296,0.027199672993181778,0.03261587004006927
TRAIN,K200,Q25,MOM1M,PER12MF,MOMENTUM_X_VALUE,BULLISH_SHIFT_MINUS_BROAD_CONFIRMATION,19,24,0.0014560031684051334,-0.013037175583276888,0.009227438333817716,-0.0006264450203122066,-0.0019629096567803754,-0.0011552540717670633
TRAIN,K200,Q25,MOM1M,PRIVATE_FLOW,MOMENTUM_X_FLOW,GENUINE_MINUS_DEFENSIVE_ROTATION,24,12,0.009225452466918662,0.03422051587386825,0.04243758163295264,-0.006335664105169049,0.04892568273903272,0.007011459737535067
TRAIN,K200,Q25,MOM1M,PRIVATE_FLOW,MOMENTUM_X_FLOW,GENUINE_ROTATION_MINUS_BROAD_CONFIRMATION,24,45,0.010592644007817472,0.011535098889540966,0.015229639633472035,-0.0162242240829049,0.02172051160001973,0.005993735276034645
TRAIN,K200,Q25,MOM1M,PRIVATE_FLOW,MOMENTUM_X_FLOW,BULLISH_SHIFT_MINUS_BROAD_CONFIRMATION,15,45,0.01310825735206459,0.004473624197421002,-0.0017404009886208692,-0.013942253851894154,0.008195976317907274,0.002376483365747792
TRAIN,K200,Q33,MOM12_1,FOREIGN_FLOW,MOMENTUM_X_FLOW,BULLISH_SHIFT_MINUS_BROAD_CONFIRMATION,10,23,-0.00043547316607769025,0.0033244794667601054,0.012174430036436423,-0.020950323588324125,0.02003234283800652,0.0030378113799674083
TRAIN,K200,Q33,MOM12_1,OP12_REV,MOMENTUM_X_REVISION,GENUINE_ROTATION_MINUS_BROAD_CONFIRMATION,16,47,0.005628956360909154,0.040451129159351736,0.025970901275772614,-0.003365208875046745,0.01639189582349909,-0.025295206295995434
TRAIN,K200,Q33,MOM12_1,OP12_REV,MOMENTUM_X_REVISION,BULLISH_SHIFT_MINUS_BROAD_CONFIRMATION,10,47,-0.0011683626626183361,0.012224077821779145,-0.004180317535558188,-0.014651616614279515,-0.007645373297639654,-0.022461759304119186
TRAIN,K200,Q33,MOM12_1,OPFY1_REV,MOMENTUM_X_REVISION,GENUINE_ROTATION_MINUS_BROAD_CONFIRMATION,17,47,-0.0009990011290586043,0.01137540188179522,0.0040130379943691,-0.014119835579908466,-0.011167950051240258,-0.03232331985168166
TRAIN,K200,Q33,MOM12_1,OPFY1_REV,MOMENTUM_X_REVISION,BULLISH_SHIFT_MINUS_BROAD_CONFIRMATION,10,47,-0.003369301669038539,0.014790569883867089,0.006755572207742597,-0.013406239772043877,0.005830212086972486,-0.007201733851032493
TRAIN,K200,Q33,MOM12_1,PBR12MF,MOMENTUM_X_VALUE,GENUINE_MINUS_DEFENSIVE_ROTATION,30,11,0.007124867044811199,0.019571937392887654,0.01085393919796283,0.0052340711775976986,0.019850779640947613,0.03271649090560506
TRAIN,K200,Q33,MOM12_1,PBR12MF,MOMENTUM_X_VALUE,GENUINE_ROTATION_MINUS_BROAD_CONFIRMATION,30,17,0.0030141854207005195,0.03173229602680033,0.037614913031560726,0.0007151060339016654,0.04844057974776377,0.025398053995731203
TRAIN,K200,Q33,MOM12_1,PBR12MF,MOMENTUM_X_VALUE,BULLISH_SHIFT_MINUS_BROAD_CONFIRMATION,19,17,-0.0008669154679752907,0.02312505180096308,0.0401273541650226,0.009261326374036228,0.02444410144890527,-0.003158821083588028
TRAIN,K200,Q33,MOM12_1,PER12MF,MOMENTUM_X_VALUE,GENUINE_MINUS_DEFENSIVE_ROTATION,30,13,0.010151800878907755,0.023958404113777497,0.0021202237808017332,-0.0139838619096876,0.025289670306606185,0.020833794544731814
TRAIN,K200,Q33,MOM12_1,PER12MF,MOMENTUM_X_VALUE,GENUINE_ROTATION_MINUS_BROAD_CONFIRMATION,30,16,0.009318852161279739,0.045441030346146216,0.047418531286369886,-0.009309938982285429,0.0601325330136363,0.014502594262279733
TRAIN,K200,Q33,MOM12_1,PER12MF,MOMENTUM_X_VALUE,BULLISH_SHIFT_MINUS_BROAD_CONFIRMATION,16,16,0.00570390983865774,0.029001884906439856,0.047703809641344595,0.0038468080145389535,0.028547371545654086,-0.010555511174872537
TRAIN,K200,Q33,MOM12_1,PRIVATE_FLOW,MOMENTUM_X_FLOW,GENUINE_MINUS_DEFENSIVE_ROTATION,24,18,0.011274823037443347,0.016343506204029454,0.011319067438568083,-0.015050667319768873,0.01863282562444913,-0.00011719441144654799
TRAIN,K200,Q33,MOM12_1,PRIVATE_FLOW,MOMENTUM_X_FLOW,GENUINE_ROTATION_MINUS_BROAD_CONFIRMATION,24,30,0.006220199851606918,0.03881648399237781,0.036916141952028574,-0.01094098767582267,0.03728657580032991,-0.00966947487332332
TRAIN,K200,Q33,MOM12_1,PRIVATE_FLOW,MOMENTUM_X_FLOW,BULLISH_SHIFT_MINUS_BROAD_CONFIRMATION,17,30,0.005745802299023672,0.03585023473180026,0.04064333055202045,0.010267323059300944,0.03929189019467159,-0.007224699806081153
TRAIN,K200,Q33,MOM1M,FOREIGN_FLOW,MOMENTUM_X_FLOW,BULLISH_SHIFT_MINUS_BROAD_CONFIRMATION,9,23,0.013799257338275795,0.04578293204495752,0.028102993941230083,-0.023869120655624576,0.04279283117602824,-0.007963792653007545
TRAIN,K200,Q33,MOM1M,OP12_REV,MOMENTUM_X_REVISION,GENUINE_ROTATION_MINUS_BROAD_CONFIRMATION,18,37,0.0031494918077156426,0.019537208338175904,0.007135379870017746,-0.0149296053358986,0.01989231058723575,-0.000702666309332957
TRAIN,K200,Q33,MOM1M,OP12_REV,MOMENTUM_X_REVISION,BULLISH_SHIFT_MINUS_BROAD_CONFIRMATION,21,37,0.007202496904847021,-0.001653662513915681,-0.0014225281104157557,-0.0006535311142490214,0.01167544645362692,0.02555111009037114
TRAIN,K200,Q33,MOM1M,OPFY1_REV,MOMENTUM_X_REVISION,GENUINE_ROTATION_MINUS_BROAD_CONFIRMATION,15,40,-0.003997936364715024,-0.0016847216056441738,-0.008360821585338801,-0.00687880438427034,0.0006869115545567114,-0.001640475396335929
TRAIN,K200,Q33,MOM1M,OPFY1_REV,MOMENTUM_X_REVISION,BULLISH_SHIFT_MINUS_BROAD_CONFIRMATION,14,40,0.01029920134822291,0.021475177952964566,0.02553734069039059,0.005065565966440436,0.04826197921630186,0.03511070939449113
TRAIN,K200,Q33,MOM1M,PBR12MF,MOMENTUM_X_VALUE,GENUINE_ROTATION_MINUS_BROAD_CONFIRMATION,22,23,-0.002660088984324436,-0.002156921337127988,0.0031108608099707775,-0.00991780209126439,0.020866318892152614,0.04111864891259876
TRAIN,K200,Q33,MOM1M,PBR12MF,MOMENTUM_X_VALUE,BULLISH_SHIFT_MINUS_BROAD_CONFIRMATION,16,23,0.0021860523926215264,-0.00889398414899938,-0.007387291776593374,-0.011419635058712567,-0.0016039482934003943,0.014627359743297168
TRAIN,K200,Q33,MOM1M,PER12MF,MOMENTUM_X_VALUE,GENUINE_ROTATION_MINUS_BROAD_CONFIRMATION,21,22,0.002607526198378596,-0.004705213991192484,0.00948459294029792,-0.0014250489582597779,0.025644530405292958,0.0431193728555215
TRAIN,K200,Q33,MOM1M,PER12MF,MOMENTUM_X_VALUE,BULLISH_SHIFT_MINUS_BROAD_CONFIRMATION,13,22,0.005711236009448332,-0.003284244614653335,0.01161493968130507,-0.011130851748053828,0.012239845060767716,0.0017405899786818338
TRAIN,K200,Q33,MOM1M,PRIVATE_FLOW,MOMENTUM_X_FLOW,GENUINE_MINUS_DEFENSIVE_ROTATION,23,8,0.01145569916747726,0.04643526774562587,0.05231996751679485,-0.013215911683364709,0.0601810629437094,0.00426366118189875
TRAIN,K200,Q33,MOM1M,PRIVATE_FLOW,MOMENTUM_X_FLOW,GENUINE_ROTATION_MINUS_BROAD_CONFIRMATION,23,38,0.011119872484769299,0.020906097190228037,0.022855532868787658,-0.01643647957586377,0.026513592069886526,0.003841896686165122
TRAIN,K200,Q33,MOM1M,PRIVATE_FLOW,MOMENTUM_X_FLOW,BULLISH_SHIFT_MINUS_BROAD_CONFIRMATION,10,38,0.006167714059175192,-4.387769717044518e-05,0.006999450712976363,-0.00749088327052828,0.011750663800023497,-0.002827232938060264
TRAIN,K200,Q50,MOM12_1,OP12_REV,MOMENTUM_X_REVISION,GENUINE_ROTATION_MINUS_BROAD_CONFIRMATION,8,36,0.006033969828595955,0.034961124878495245,0.022234547176668285,0.0020228355621383963,0.008794606373903946,-0.031014423469552594
TRAIN,K200,Q50,MOM12_1,OPFY1_REV,MOMENTUM_X_REVISION,GENUINE_ROTATION_MINUS_BROAD_CONFIRMATION,12,37,-0.0006055987242828374,0.016053590052739177,0.00030957314922683103,-0.026868781705149745,-0.01123816878634221,-0.0402165478171108
TRAIN,K200,Q50,MOM12_1,PBR12MF,MOMENTUM_X_VALUE,GENUINE_ROTATION_MINUS_BROAD_CONFIRMATION,25,10,0.006254755394219887,0.03628163606857811,0.04411083894669665,0.007466091827784756,0.047041522179643365,0.014391702256210117
TRAIN,K200,Q50,MOM12_1,PBR12MF,MOMENTUM_X_VALUE,BULLISH_SHIFT_MINUS_BROAD_CONFIRMATION,12,10,0.006926182944309232,0.035778605318218706,0.061945933645258314,0.018238842290181516,0.029950382791034746,-0.022169963726836585
TRAIN,K200,Q50,MOM12_1,PER12MF,MOMENTUM_X_VALUE,GENUINE_ROTATION_MINUS_BROAD_CONFIRMATION,26,9,0.009381006110336878,0.04173024667834774,0.04406601056434109,-0.02010637330909399,0.06373183338874747,0.020660561853452646
TRAIN,K200,Q50,MOM12_1,PER12MF,MOMENTUM_X_VALUE,BULLISH_SHIFT_MINUS_BROAD_CONFIRMATION,9,9,0.00640472894560963,0.03974955457562987,0.06926366667619156,0.00014319525599399384,0.04503746090493564,-0.020141220680135154
TRAIN,K200,Q50,MOM12_1,PRIVATE_FLOW,MOMENTUM_X_FLOW,GENUINE_MINUS_DEFENSIVE_ROTATION,20,10,0.007960382219902036,0.019171612522458893,0.007079863375080767,-0.02700184259355119,0.012793993198390637,-0.007503354974352833
TRAIN,K200,Q50,MOM12_1,PRIVATE_FLOW,MOMENTUM_X_FLOW,GENUINE_ROTATION_MINUS_BROAD_CONFIRMATION,20,21,0.004715724518265919,0.0378666060536623,0.03603594353239947,-0.02229535250807832,0.04459559010469305,-0.004880888525883207
TRAIN,K200,Q50,MOM1M,OP12_REV,MOMENTUM_X_REVISION,GENUINE_ROTATION_MINUS_BROAD_CONFIRMATION,10,24,-0.002958433793598011,0.016050739607264462,0.009925404398109442,0.0015753936239943063,0.018529184217837096,0.006856909609080464
TRAIN,K200,Q50,MOM1M,OP12_REV,MOMENTUM_X_REVISION,BULLISH_SHIFT_MINUS_BROAD_CONFIRMATION,14,24,0.005724185523593344,-0.006550570047822514,-0.01209780646311916,-0.012035784200436385,0.009910513606101047,0.03669137420918176
TRAIN,K200,Q50,MOM1M,PBR12MF,MOMENTUM_X_VALUE,GENUINE_ROTATION_MINUS_BROAD_CONFIRMATION,10,15,0.0027409485074147964,0.008385215114570794,0.019673192175367754,0.009637011934336947,0.030547217536880927,0.05848960067978404
TRAIN,K200,Q50,MOM1M,PBR12MF,MOMENTUM_X_VALUE,BULLISH_SHIFT_MINUS_BROAD_CONFIRMATION,9,15,0.009283868694081838,-0.007427532372091732,-0.005644592095400485,-0.005104747714703763,-0.002969182501870119,0.010075591656365675
