date,universe,factor,family,cut_name,top_abs_20d,bottom_abs_20d,spread_20d,legacy_ls_compound_20d,relative_state,preferred_abs_sign,state5,state6,strength_vs_cut
2024-06-13,K200,MOM12_1,MOMENTUM,Q50,0.039286840116531385,-0.021885932204213754,0.06117277232074514,0.0619935025752838,WORKING,POS,W+,W+,2.155116970147903
2024-06-20,K200,MOM12_1,MOMENTUM,Q25,0.03749121333118066,-0.01785910462997009,0.05535031796115075,0.05594313894943315,WORKING,POS,W+,W+,3.6932323628611408
2024-06-20,K200,MOM12_1,MOMENTUM,Q33,0.03749121333118066,-0.01785910462997009,0.05535031796115075,0.05594313894943315,WORKING,POS,W+,W+,2.672682205518738
2024-06-20,K200,MOM12_1,MOMENTUM,Q50,0.03749121333118066,-0.01785910462997009,0.05535031796115075,0.05594313894943315,WORKING,POS,W+,W+,1.9499918839006976
2024-06-27,K200,MOM12_1,MOMENTUM,Q25,0.04567037292986731,-0.03485489494480665,0.08052526787467396,0.08162522898812674,WORKING,POS,W+,W+,5.373022889435727
2024-06-27,K200,MOM12_1,MOMENTUM,Q33,0.04567037292986731,-0.03485489494480665,0.08052526787467396,0.08162522898812674,WORKING,POS,W+,W+,3.888296553135036
2024-06-27,K200,MOM12_1,MOMENTUM,Q50,0.04567037292986731,-0.03485489494480665,0.08052526787467396,0.08162522898812674,WORKING,POS,W+,W+,2.8369054521918993
2024-07-04,K200,MOM12_1,MOMENTUM,Q25,0.04694454011774907,-0.02167260661831183,0.0686171467360609,0.0679054780453745,WORKING,POS,W+,W+,4.578457293609071
2024-07-04,K200,MOM12_1,MOMENTUM,Q33,0.04694454011774907,-0.02167260661831183,0.0686171467360609,0.0679054780453745,WORKING,POS,W+,W+,3.3132931088789235
2024-07-04,K200,MOM12_1,MOMENTUM,Q50,0.04694454011774907,-0.02167260661831183,0.0686171467360609,0.0679054780453745,WORKING,POS,W+,W+,2.417382305295075
2024-07-11,K200,MOM12_1,MOMENTUM,Q25,0.037251315633050286,-0.022393640478368226,0.05964495611141851,0.05872460788187439,WORKING,POS,W+,W+,3.979790727611269
2024-07-11,K200,MOM12_1,MOMENTUM,Q33,0.037251315633050286,-0.022393640478368226,0.05964495611141851,0.05872460788187439,WORKING,POS,W+,W+,2.880055954869534
2024-07-11,K200,MOM12_1,MOMENTUM,Q50,0.037251315633050286,-0.022393640478368226,0.05964495611141851,0.05872460788187439,WORKING,POS,W+,W+,2.1012920000660706
2024-07-18,K200,MOM12_1,MOMENTUM,Q25,0.0011036751374562392,-0.016262483058792743,0.017366158196248982,0.01559166668321943,WORKING,POS,W+,W+,1.158751382674434
2024-07-18,K200,MOM12_1,MOMENTUM,Q33,0.0011036751374562392,-0.016262483058792743,0.017366158196248982,0.01559166668321943,NEUTRAL,POS,N,N+,0.8385538457415045
2024-07-18,K200,MOM12_1,MOMENTUM,Q50,0.0011036751374562392,-0.016262483058792743,0.017366158196248982,0.01559166668321943,NEUTRAL,POS,N,N+,0.6118098103969238
2024-07-25,K200,MOM12_1,MOMENTUM,Q25,-0.0341545918662558,-0.029924186106950468,-0.0042304057593053335,-0.005884562684226546,NEUTRAL,NEG,N,N-,-0.282272478891028
2024-07-25,K200,MOM12_1,MOMENTUM,Q33,-0.0341545918662558,-0.029924186106950468,-0.0042304057593053335,-0.005884562684226546,NEUTRAL,NEG,N,N-,-0.20427218147066778
2024-07-25,K200,MOM12_1,MOMENTUM,Q50,-0.0341545918662558,-0.029924186106950468,-0.0042304057593053335,-0.005884562684226546,NEUTRAL,NEG,N,N-,-0.14903720882041097
2024-08-01,K200,MOM12_1,MOMENTUM,Q25,-0.014146254420828175,-0.03100674536309811,0.016860490942269935,0.016254849897645585,WORKING,NEG,W-,W-,1.1250108959703589
2024-08-01,K200,MOM12_1,MOMENTUM,Q33,-0.014146254420828175,-0.03100674536309811,0.016860490942269935,0.016254849897645585,NEUTRAL,NEG,N,N-,0.8141368609543186
2024-08-01,K200,MOM12_1,MOMENTUM,Q50,-0.014146254420828175,-0.03100674536309811,0.016860490942269935,0.016254849897645585,NEUTRAL,NEG,N,N-,0.5939951513753519
2024-08-08,K200,MOM12_1,MOMENTUM,Q25,-0.13643106782167158,-0.10762253289961776,-0.02880853492205382,-0.03166461847925328,REVERSE,NEG,R-,R-,-1.9222403306774518
2024-08-08,K200,MOM12_1,MOMENTUM,Q33,-0.13643106782167158,-0.10762253289961776,-0.02880853492205382,-0.03166461847925328,REVERSE,NEG,R-,R-,-1.3910680460278535
2024-08-08,K200,MOM12_1,MOMENTUM,Q50,-0.13643106782167158,-0.10762253289961776,-0.02880853492205382,-0.03166461847925328,REVERSE,NEG,R-,R-,-1.0149247800979901
2024-08-16,K200,MOM12_1,MOMENTUM,Q25,-0.05195992365818025,-0.08301411695486371,0.031054193296683463,0.035561923437296805,WORKING,NEG,W-,W-,2.072081171536461
2024-08-16,K200,MOM12_1,MOMENTUM,Q33,-0.05195992365818025,-0.08301411695486371,0.031054193296683463,0.035561923437296805,WORKING,NEG,W-,W-,1.4995033974157066
2024-08-16,K200,MOM12_1,MOMENTUM,Q50,-0.05195992365818025,-0.08301411695486371,0.031054193296683463,0.035561923437296805,WORKING,NEG,W-,W-,1.0940393320254962
2024-08-23,K200,MOM12_1,MOMENTUM,Q25,-0.021958145670832763,-0.017455052474577903,-0.004503093196254859,-0.001972711400330729,NEUTRAL,NEG,N,N-,-0.30046746139852704
2024-08-23,K200,MOM12_1,MOMENTUM,Q33,-0.021958145670832763,-0.017455052474577903,-0.004503093196254859,-0.001972711400330729,NEUTRAL,NEG,N,N-,-0.21743934811486024
2024-08-23,K200,MOM12_1,MOMENTUM,Q50,-0.021958145670832763,-0.017455052474577903,-0.004503093196254859,-0.001972711400330729,NEUTRAL,NEG,N,N-,-0.1586439881214165
2024-08-30,K200,MOM12_1,MOMENTUM,Q25,-0.04182977074665728,-0.028004202510561682,-0.013825568236095598,-0.011652189019268788,NEUTRAL,NEG,N,N-,-0.9225066435992647
2024-08-30,K200,MOM12_1,MOMENTUM,Q33,-0.04182977074665728,-0.028004202510561682,-0.013825568236095598,-0.011652189019268788,NEUTRAL,NEG,N,N-,-0.6675905679843281
2024-08-30,K200,MOM12_1,MOMENTUM,Q50,-0.04182977074665728,-0.028004202510561682,-0.013825568236095598,-0.011652189019268788,NEUTRAL,NEG,N,N-,-0.4870748144504642
2024-09-06,K200,MOM12_1,MOMENTUM,Q25,-0.004736539184750921,0.0030039592919652858,-0.007740498476716207,-0.0061787564258880545,NEUTRAL,NEG,N,N-,-0.5164822991432607
2024-09-06,K200,MOM12_1,MOMENTUM,Q33,-0.004736539184750921,0.0030039592919652858,-0.007740498476716207,-0.0061787564258880545,NEUTRAL,NEG,N,N-,-0.3737628491147008
2024-09-06,K200,MOM12_1,MOMENTUM,Q50,-0.004736539184750921,0.0030039592919652858,-0.007740498476716207,-0.0061787564258880545,NEUTRAL,NEG,N,N-,-0.27269778680470125
2024-09-13,K200,MOM12_1,MOMENTUM,Q25,-0.02780768468318895,0.03034672984985809,-0.05815441453304704,-0.056522740298373675,REVERSE,NEG,R-,R-,-3.8803348148323136
2024-09-13,K200,MOM12_1,MOMENTUM,Q33,-0.02780768468318895,0.03034672984985809,-0.05815441453304704,-0.056522740298373675,REVERSE,NEG,R-,R-,-2.808082674501111
2024-09-13,K200,MOM12_1,MOMENTUM,Q50,-0.02780768468318895,0.03034672984985809,-0.05815441453304704,-0.056522740298373675,REVERSE,NEG,R-,R-,-2.0487802153554395
2024-09-25,K200,MOM12_1,MOMENTUM,Q25,-0.018238720842295386,0.05644050232362385,-0.07467922316591924,-0.07171685381726034,REVERSE,NEG,R-,R-,-4.9829474154653655
2024-09-25,K200,MOM12_1,MOMENTUM,Q33,-0.018238720842295386,0.05644050232362385,-0.07467922316591924,-0.07171685381726034,REVERSE,NEG,R-,R-,-3.6060105565717953
2024-09-25,K200,MOM12_1,MOMENTUM,Q50,-0.018238720842295386,0.05644050232362385,-0.07467922316591924,-0.07171685381726034,REVERSE,NEG,R-,R-,-2.630949277866152
2024-10-04,K200,MOM12_1,MOMENTUM,Q25,-0.0023778476647351443,0.04764790112663109,-0.05002574879136623,-0.048741652124778656,REVERSE,NEG,R-,R-,-3.3379521783833708
2024-10-04,K200,MOM12_1,MOMENTUM,Q33,-0.0023778476647351443,0.04764790112663109,-0.05002574879136623,-0.048741652124778656,REVERSE,NEG,R-,R-,-2.4155765230884194
2024-10-04,K200,MOM12_1,MOMENTUM,Q50,-0.0023778476647351443,0.04764790112663109,-0.05002574879136623,-0.048741652124778656,REVERSE,NEG,R-,R-,-1.7624072945287772
2024-10-14,K200,MOM12_1,MOMENTUM,Q25,0.10860432203891901,0.10747333917309998,0.0011309828658190302,-0.0005536169799715829,NEUTRAL,POS,N,N+,0.07546447203457836
2024-10-14,K200,MOM12_1,MOMENTUM,Q33,0.10860432203891901,0.10747333917309998,0.0011309828658190302,-0.0005536169799715829,NEUTRAL,POS,N,N+,0.05461138962819906
2024-10-14,K200,MOM12_1,MOMENTUM,Q50,0.10860432203891901,0.10747333917309998,0.0011309828658190302,-0.0005536169799715829,NEUTRAL,POS,N,N+,0.03984453008428589
2024-10-21,K200,MOM12_1,MOMENTUM,Q25,0.07677290161569128,0.010525263100170212,0.06624763851552107,0.06252143207170313,WORKING,POS,W+,W+,4.420352611169749
2024-10-21,K200,MOM12_1,MOMENTUM,Q33,0.07677290161569128,0.010525263100170212,0.06624763851552107,0.06252143207170313,WORKING,POS,W+,W+,3.1988774615955218
2024-10-21,K200,MOM12_1,MOMENTUM,Q50,0.07677290161569128,0.010525263100170212,0.06624763851552107,0.06252143207170313,WORKING,POS,W+,W+,2.3339045228886266
2024-10-28,K200,MOM12_1,MOMENTUM,Q25,0.06350194076701499,-0.019993356865240952,0.08349529763225594,0.08333467287743335,WORKING,POS,W+,W+,5.571197180449941
2024-10-28,K200,MOM12_1,MOMENTUM,Q33,0.06350194076701499,-0.019993356865240952,0.08349529763225594,0.08333467287743335,WORKING,POS,W+,W+,4.031709382100571
2024-10-28,K200,MOM12_1,MOMENTUM,Q50,0.06350194076701499,-0.019993356865240952,0.08349529763225594,0.08333467287743335,WORKING,POS,W+,W+,2.941539610324349
2024-11-04,K200,MOM12_1,MOMENTUM,Q25,0.033041412596462205,-0.025236213755766013,0.05827762635222822,0.058097056486482,WORKING,POS,W+,W+,3.888556084282045
2024-11-04,K200,MOM12_1,MOMENTUM,Q33,0.033041412596462205,-0.025236213755766013,0.05827762635222822,0.058097056486482,WORKING,POS,W+,W+,2.8140321622143754
2024-11-04,K200,MOM12_1,MOMENTUM,Q50,0.033041412596462205,-0.025236213755766013,0.05827762635222822,0.058097056486482,WORKING,POS,W+,W+,2.053120968150619
2024-11-11,K200,MOM12_1,MOMENTUM,Q25,-0.01681244467855869,-0.11163070788909968,0.09481826321054099,0.09832463431473037,WORKING,NEG,W-,W-,6.326718457611104
2024-11-11,K200,MOM12_1,MOMENTUM,Q33,-0.01681244467855869,-0.11163070788909968,0.09481826321054099,0.09832463431473037,WORKING,NEG,W-,W-,4.578457616429133
2024-11-11,K200,MOM12_1,MOMENTUM,Q50,-0.01681244467855869,-0.11163070788909968,0.09481826321054099,0.09832463431473037,WORKING,NEG,W-,W-,3.340447724905373
2024-11-18,K200,MOM12_1,MOMENTUM,Q25,-0.09409536884906589,-0.12666037808150632,0.032565009232440434,0.03210582217631042,WORKING,NEG,W-,W-,2.1728898843640967
2024-11-18,K200,MOM12_1,MOMENTUM,Q33,-0.09409536884906589,-0.12666037808150632,0.032565009232440434,0.03210582217631042,WORKING,NEG,W-,W-,1.5724556588669585
2024-11-18,K200,MOM12_1,MOMENTUM,Q50,-0.09409536884906589,-0.12666037808150632,0.032565009232440434,0.03210582217631042,WORKING,NEG,W-,W-,1.1472653824135306
2024-11-25,K200,MOM12_1,MOMENTUM,Q25,-0.06474167366505434,-0.12107505408077524,0.05633338041572089,0.05915675009986243,WORKING,NEG,W-,W-,3.7588268924983588
2024-11-25,K200,MOM12_1,MOMENTUM,Q33,-0.06474167366505434,-0.12107505408077524,0.05633338041572089,0.05915675009986243,WORKING,NEG,W-,W-,2.7201510119506596
2024-11-25,K200,MOM12_1,MOMENTUM,Q50,-0.06474167366505434,-0.12107505408077524,0.05633338041572089,0.05915675009986243,WORKING,NEG,W-,W-,1.984625177409955
2024-12-02,K200,MOM12_1,MOMENTUM,Q25,-0.06824795318023946,-0.13829085339946157,0.0700429002192221,0.07608070886111618,WORKING,NEG,W-,W-,4.67359024133972
2024-12-02,K200,MOM12_1,MOMENTUM,Q33,-0.06824795318023946,-0.13829085339946157,0.0700429002192221,0.07608070886111618,WORKING,NEG,W-,W-,3.382137988262921
2024-12-02,K200,MOM12_1,MOMENTUM,Q50,-0.06824795318023946,-0.13829085339946157,0.0700429002192221,0.07608070886111618,WORKING,NEG,W-,W-,2.4676116051982637
2024-12-09,K200,MOM12_1,MOMENTUM,Q25,-0.10340289779367384,-0.1341843441505699,0.03078144635689606,0.03408448167746814,WORKING,NEG,W-,W-,2.053882218721028
2024-12-09,K200,MOM12_1,MOMENTUM,Q33,-0.10340289779367384,-0.1341843441505699,0.03078144635689606,0.03408448167746814,WORKING,NEG,W-,W-,1.4863333575779747
2024-12-09,K200,MOM12_1,MOMENTUM,Q50,-0.10340289779367384,-0.1341843441505699,0.03078144635689606,0.03408448167746814,WORKING,NEG,W-,W-,1.0844304564393166
2024-12-16,K200,MOM12_1,MOMENTUM,Q25,0.038594906076052427,0.01709677801794296,0.021498128058109467,0.0157902491414057,WORKING,POS,W+,W+,1.4344557576140853
2024-12-16,K200,MOM12_1,MOMENTUM,Q33,0.038594906076052427,0.01709677801794296,0.021498128058109467,0.0157902491414057,WORKING,POS,W+,W+,1.038072886107007
2024-12-16,K200,MOM12_1,MOMENTUM,Q50,0.038594906076052427,0.01709677801794296,0.021498128058109467,0.0157902491414057,NEUTRAL,POS,N,N+,0.757379122226451
2024-12-23,K200,MOM12_1,MOMENTUM,Q25,0.017249954015857716,-0.03671097716264393,0.05396093117850165,0.04842019934314212,WORKING,POS,W+,W+,3.600525971656437
2024-12-23,K200,MOM12_1,MOMENTUM,Q33,0.017249954015857716,-0.03671097716264393,0.05396093117850165,0.04842019934314212,WORKING,POS,W+,W+,2.605593352783049
2024-12-23,K200,MOM12_1,MOMENTUM,Q50,0.017249954015857716,-0.03671097716264393,0.05396093117850165,0.04842019934314212,WORKING,POS,W+,W+,1.9010437829762141
2025-01-02,K200,MOM12_1,MOMENTUM,Q25,0.04239912663136214,-0.05041118674322154,0.09281031337458368,0.08811374721419929,WORKING,POS,W+,W+,6.192738643396409
2025-01-02,K200,MOM12_1,MOMENTUM,Q33,0.04239912663136214,-0.05041118674322154,0.09281031337458368,0.08811374721419929,WORKING,POS,W+,W+,4.481500417377375
2025-01-02,K200,MOM12_1,MOMENTUM,Q50,0.04239912663136214,-0.05041118674322154,0.09281031337458368,0.08811374721419929,WORKING,POS,W+,W+,3.269707645577469
2025-01-09,K200,MOM12_1,MOMENTUM,Q25,0.12501752699316349,0.10567949706062119,0.0193380299325423,0.00735897338024083,WORKING,POS,W+,W+,1.2903238971629898
2025-01-09,K200,MOM12_1,MOMENTUM,Q33,0.12501752699316349,0.10567949706062119,0.0193380299325423,0.00735897338024083,NEUTRAL,POS,N,N+,0.9337689537171358
2025-01-09,K200,MOM12_1,MOMENTUM,Q50,0.12501752699316349,0.10567949706062119,0.0193380299325423,0.00735897338024083,NEUTRAL,POS,N,N+,0.6812788581549506
2025-01-16,K200,MOM12_1,MOMENTUM,Q25,0.06424181424621977,-0.0029774224797455284,0.0672192367259653,0.060121314743890375,WORKING,POS,W+,W+,4.485182192763647
2025-01-16,K200,MOM12_1,MOMENTUM,Q33,0.06424181424621977,-0.0029774224797455284,0.0672192367259653,0.060121314743890375,WORKING,POS,W+,W+,3.245792697923356
2025-01-16,K200,MOM12_1,MOMENTUM,Q50,0.06424181424621977,-0.0029774224797455284,0.0672192367259653,0.060121314743890375,WORKING,POS,W+,W+,2.368133931039606
2025-01-23,K200,MOM12_1,MOMENTUM,Q25,0.0544597755982239,0.001776612994890403,0.0526831626033335,0.04607199100124815,WORKING,POS,W+,W+,3.515267269847891
2025-01-23,K200,MOM12_1,MOMENTUM,Q33,0.0544597755982239,0.001776612994890403,0.0526831626033335,0.04607199100124815,WORKING,POS,W+,W+,2.5438941709279437
2025-01-23,K200,MOM12_1,MOMENTUM,Q50,0.0544597755982239,0.001776612994890403,0.0526831626033335,0.04607199100124815,WORKING,POS,W+,W+,1.8560279918685627
2025-02-05,K200,MOM12_1,MOMENTUM,Q25,0.06945466009550083,0.05162209459829592,0.01783256549720491,0.012385125199157354,WORKING,POS,W+,W+,1.1898722614989095
2025-02-05,K200,MOM12_1,MOMENTUM,Q33,0.06945466009550083,0.05162209459829592,0.01783256549720491,0.012385125199157354,NEUTRAL,POS,N,N+,0.861075098368524
2025-02-05,K200,MOM12_1,MOMENTUM,Q50,0.06945466009550083,0.05162209459829592,0.01783256549720491,0.012385125199157354,NEUTRAL,POS,N,N+,0.6282413411443072
2025-02-12,K200,MOM12_1,MOMENTUM,Q25,0.07678670707084478,-0.0234938127521358,0.10028051982298058,0.10160576658633214,WORKING,POS,W+,W+,6.6911857929112095
2025-02-12,K200,MOM12_1,MOMENTUM,Q33,0.07678670707084478,-0.0234938127521358,0.10028051982298058,0.10160576658633214,WORKING,POS,W+,W+,4.842211766139546
2025-02-12,K200,MOM12_1,MOMENTUM,Q50,0.07678670707084478,-0.0234938127521358,0.10028051982298058,0.10160576658633214,WORKING,POS,W+,W+,3.5328830433350897
2025-02-19,K200,MOM12_1,MOMENTUM,Q25,0.10767813397365322,0.0630396469199328,0.04463848705372042,0.03743426286435114,WORKING,POS,W+,W+,2.9784888522532134
2025-02-19,K200,MOM12_1,MOMENTUM,Q33,0.10767813397365322,0.0630396469199328,0.04463848705372042,0.03743426286435114,WORKING,POS,W+,W+,2.1554436256986724
2025-02-19,K200,MOM12_1,MOMENTUM,Q50,0.10767813397365322,0.0630396469199328,0.04463848705372042,0.03743426286435114,WORKING,POS,W+,W+,1.5726140457848148
2025-02-26,K200,MOM12_1,MOMENTUM,Q25,0.07710501020628868,0.1418072346240722,-0.0647022244177835,-0.0622850876074007,REVERSE,POS,R+,R+,-4.317235346987234
2025-02-26,K200,MOM12_1,MOMENTUM,Q33,0.07710501020628868,0.1418072346240722,-0.0647022244177835,-0.0622850876074007,REVERSE,POS,R+,R+,-3.1242545703217983
2025-02-26,K200,MOM12_1,MOMENTUM,Q50,0.07710501020628868,0.1418072346240722,-0.0647022244177835,-0.0622850876074007,REVERSE,POS,R+,R+,-2.2794595791401715
2025-03-06,K200,MOM12_1,MOMENTUM,Q25,0.0540997252783324,0.06389402893352325,-0.00979430365519085,-0.018473008453742334,NEUTRAL,POS,N,N+,-0.6535217965040209
2025-03-06,K200,MOM12_1,MOMENTUM,Q33,0.0540997252783324,0.06389402893352325,-0.00979430365519085,-0.018473008453742334,NEUTRAL,POS,N,N+,-0.4729342496830616
2025-03-06,K200,MOM12_1,MOMENTUM,Q50,0.0540997252783324,0.06389402893352325,-0.00979430365519085,-0.018473008453742334,NEUTRAL,POS,N,N+,-0.3450533500003768
2025-03-13,K200,MOM12_1,MOMENTUM,Q25,0.011464322822127837,0.06628261890359544,-0.0548182960814676,-0.06030023323277112,REVERSE,POS,R+,R+,-3.6577333721385377
2025-03-13,K200,MOM12_1,MOMENTUM,Q33,0.011464322822127837,0.06628261890359544,-0.0548182960814676,-0.06030023323277112,REVERSE,POS,R+,R+,-2.6469926437754103
2025-03-13,K200,MOM12_1,MOMENTUM,Q50,0.011464322822127837,0.06628261890359544,-0.0548182960814676,-0.06030023323277112,REVERSE,POS,R+,R+,-1.9312487513288503
2025-03-20,K200,MOM12_1,MOMENTUM,Q25,-0.025757976640052083,-0.012161704337636747,-0.013596272302415335,-0.019695381741163476,NEUTRAL,NEG,N,N-,-0.9072069453475801
2025-03-20,K200,MOM12_1,MOMENTUM,Q33,-0.025757976640052083,-0.012161704337636747,-0.013596272302415335,-0.019695381741163476,NEUTRAL,NEG,N,N-,-0.6565186322788245
2025-03-20,K200,MOM12_1,MOMENTUM,Q50,-0.025757976640052083,-0.012161704337636747,-0.013596272302415335,-0.019695381741163476,NEUTRAL,NEG,N,N-,-0.4789967179524139
2025-03-27,K200,MOM12_1,MOMENTUM,Q25,-0.04186067340063737,-0.08215529135198163,0.04029461795134426,0.04070776491764616,WORKING,NEG,W-,W-,2.6886455678806027
2025-03-27,K200,MOM12_1,MOMENTUM,Q33,-0.04186067340063737,-0.08215529135198163,0.04029461795134426,0.04070776491764616,WORKING,NEG,W-,W-,1.9456926779051638
2025-03-27,K200,MOM12_1,MOMENTUM,Q50,-0.04186067340063737,-0.08215529135198163,0.04029461795134426,0.04070776491764616,WORKING,NEG,W-,W-,1.419579523014669
2025-04-03,K200,MOM12_1,MOMENTUM,Q25,-0.04392482497195982,-0.11386644250465161,0.06994161753269179,0.07059977954609509,WORKING,NEG,W-,W-,4.666832186291981
2025-04-03,K200,MOM12_1,MOMENTUM,Q33,-0.04392482497195982,-0.11386644250465161,0.06994161753269179,0.07059977954609509,WORKING,NEG,W-,W-,3.3772473852097153
2025-04-03,K200,MOM12_1,MOMENTUM,Q50,-0.04392482497195982,-0.11386644250465161,0.06994161753269179,0.07059977954609509,WORKING,NEG,W-,W-,2.464043415818532
2025-04-10,K200,MOM12_1,MOMENTUM,Q25,-0.05467980784101245,-0.1155851573377773,0.06090534949676485,0.060624943177290724,WORKING,NEG,W-,W-,4.063890075404798
2025-04-10,K200,MOM12_1,MOMENTUM,Q33,-0.05467980784101245,-0.1155851573377773,0.06090534949676485,0.060624943177290724,WORKING,NEG,W-,W-,2.940916146771829
2025-04-10,K200,MOM12_1,MOMENTUM,Q50,-0.05467980784101245,-0.1155851573377773,0.06090534949676485,0.060624943177290724,WORKING,NEG,W-,W-,2.1456956631791266
2025-04-17,K200,MOM12_1,MOMENTUM,Q25,-0.014993559317142413,-0.1150371780684365,0.10004361875129408,0.10496321003178011,WORKING,NEG,W-,W-,6.675378644244725
2025-04-17,K200,MOM12_1,MOMENTUM,Q33,-0.014993559317142413,-0.1150371780684365,0.10004361875129408,0.10496321003178011,WORKING,NEG,W-,W-,4.830772603690485
2025-04-17,K200,MOM12_1,MOMENTUM,Q50,-0.014993559317142413,-0.1150371780684365,0.10004361875129408,0.10496321003178011,WORKING,NEG,W-,W-,3.5245370178000552
2025-04-24,K200,MOM12_1,MOMENTUM,Q25,0.04897537523718021,-0.05518061606697311,0.10415599130415332,0.10146001500455082,WORKING,POS,W+,W+,6.949775394973813
2025-04-24,K200,MOM12_1,MOMENTUM,Q33,0.04897537523718021,-0.05518061606697311,0.10415599130415332,0.10146001500455082,WORKING,POS,W+,W+,5.029345355380998
2025-04-24,K200,MOM12_1,MOMENTUM,Q50,0.04897537523718021,-0.05518061606697311,0.10415599130415332,0.10146001500455082,WORKING,POS,W+,W+,3.6694159163689837
2025-05-02,K200,MOM12_1,MOMENTUM,Q25,0.10176877838970122,0.04370496100232768,0.05806381738737354,0.05578503832215165,WORKING,POS,W+,W+,3.874289749099917
2025-05-02,K200,MOM12_1,MOMENTUM,Q33,0.10176877838970122,0.04370496100232768,0.05806381738737354,0.05578503832215165,WORKING,POS,W+,W+,2.803708040568885
2025-05-02,K200,MOM12_1,MOMENTUM,Q50,0.10176877838970122,0.04370496100232768,0.05806381738737354,0.05578503832215165,WORKING,POS,W+,W+,2.045588477615254
2025-05-13,K200,MOM12_1,MOMENTUM,Q25,0.16189224417676185,0.060481870238016544,0.1014103739387453,0.09615919701387132,WORKING,POS,W+,W+,6.766574949457391
2025-05-13,K200,MOM12_1,MOMENTUM,Q33,0.16189224417676185,0.060481870238016544,0.1014103739387453,0.09615919701387132,WORKING,POS,W+,W+,4.896768652193137
2025-05-13,K200,MOM12_1,MOMENTUM,Q50,0.16189224417676185,0.060481870238016544,0.1014103739387453,0.09615919701387132,WORKING,POS,W+,W+,3.5726878075512483
2025-05-20,K200,MOM12_1,MOMENTUM,Q25,0.12392310288470965,0.0047900519556800525,0.1191330509290296,0.11567472305929072,WORKING,POS,W+,W+,7.949114935279933
2025-05-20,K200,MOM12_1,MOMENTUM,Q33,0.12392310288470965,0.0047900519556800525,0.1191330509290296,0.11567472305929072,WORKING,POS,W+,W+,5.752537601150849
2025-05-20,K200,MOM12_1,MOMENTUM,Q50,0.12392310288470965,0.0047900519556800525,0.1191330509290296,0.11567472305929072,WORKING,POS,W+,W+,4.197057776235155
2025-05-27,K200,MOM12_1,MOMENTUM,Q25,0.15697382937321191,-0.03818169632325985,0.19515552569647177,0.1992822387656954,WORKING,POS,W+,W+,13.02169038666176
2025-05-27,K200,MOM12_1,MOMENTUM,Q33,0.15697382937321191,-0.03818169632325985,0.19515552569647177,0.1992822387656954,WORKING,POS,W+,W+,9.423409296468853
2025-05-27,K200,MOM12_1,MOMENTUM,Q50,0.15697382937321191,-0.03818169632325985,0.19515552569647177,0.1992822387656954,WORKING,POS,W+,W+,6.875329812442908
2025-06-04,K200,MOM12_1,MOMENTUM,Q25,0.16110303809546056,0.02369941014615451,0.13740362794930605,0.12928792877599626,WORKING,POS,W+,W+,9.16821337635471
2025-06-04,K200,MOM12_1,MOMENTUM,Q33,0.16110303809546056,0.02369941014615451,0.13740362794930605,0.12928792877599626,WORKING,POS,W+,W+,6.634762814760756
2025-06-04,K200,MOM12_1,MOMENTUM,Q50,0.16110303809546056,0.02369941014615451,0.13740362794930605,0.12928792877599626,WORKING,POS,W+,W+,4.840730264778543
2025-06-12,K200,MOM12_1,MOMENTUM,Q25,0.16686596946194365,0.05442494583030233,0.11244102363164132,0.1012459353460331,WORKING,POS,W+,W+,7.502591542131377
2025-06-12,K200,MOM12_1,MOMENTUM,Q33,0.16686596946194365,0.05442494583030233,0.11244102363164132,0.1012459353460331,WORKING,POS,W+,W+,5.429401927582925
2025-06-12,K200,MOM12_1,MOMENTUM,Q50,0.16686596946194365,0.05442494583030233,0.11244102363164132,0.1012459353460331,WORKING,POS,W+,W+,3.9612976325281553
2025-06-19,K200,MOM12_1,MOMENTUM,Q25,0.18846248805314292,0.06955099836192269,0.11891148969122023,0.10659062737165503,WORKING,POS,W+,W+,7.934331332150364
2025-06-19,K200,MOM12_1,MOMENTUM,Q33,0.18846248805314292,0.06955099836192269,0.11891148969122023,0.10659062737165503,WORKING,POS,W+,W+,5.741839148105983
2025-06-19,K200,MOM12_1,MOMENTUM,Q50,0.18846248805314292,0.06955099836192269,0.11891148969122023,0.10659062737165503,WORKING,POS,W+,W+,4.189252173098088
2025-06-26,K200,MOM12_1,MOMENTUM,Q25,0.14974536673679184,0.13319495802260306,0.01655040871418878,0.00982046209273113,WORKING,POS,W+,W+,1.104320757917291
2025-06-26,K200,MOM12_1,MOMENTUM,Q33,0.14974536673679184,0.13319495802260306,0.01655040871418878,0.00982046209273113,NEUTRAL,POS,N,N+,0.7991640245955142
2025-06-26,K200,MOM12_1,MOMENTUM,Q50,0.14974536673679184,0.13319495802260306,0.01655040871418878,0.00982046209273113,NEUTRAL,POS,N,N+,0.583070953459732
2025-07-03,K200,MOM12_1,MOMENTUM,Q25,0.08590573005503832,0.1077711104298229,-0.021865380374784582,-0.025320130994154644,REVERSE,POS,R+,R+,-1.4589605516467457
2025-07-03,K200,MOM12_1,MOMENTUM,Q33,0.08590573005503832,0.1077711104298229,-0.021865380374784582,-0.025320130994154644,REVERSE,POS,R+,R+,-1.0558062753244284
